pick,player,model_prob,market_prob,edge,abs_edge,model_version,run_timestamp,source,market_timestamp
7,Rueben Bain Jr.,0.0,0.0905010099385389,-0.0905010099385389,0.0905010099385389,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
22,Keldric Faulk,0.088,0.0,0.088,0.088,v1,2026-04-15T16:03:06,,
29,Denzel Boston,0.0868,0.0,0.0868,0.0868,v1,2026-04-15T16:03:06,,
15,Olaivavega Ioane,0.084,0.0,0.084,0.084,v1,2026-04-15T16:03:06,,
24,Omar Cooper Jr.,0.0834,0.0,0.0834,0.0834,v1,2026-04-15T16:03:06,,
17,Monroe Freeling,0.0792,0.0,0.0792,0.0792,v1,2026-04-15T16:03:06,,
12,Sonny Styles,0.0786,0.0,0.0786,0.0786,v1,2026-04-15T16:03:06,,
21,Kevin Concepcion,0.0778,0.0,0.0778,0.0778,v1,2026-04-15T16:03:06,,
17,Spencer Fano,0.0772,0.0,0.0772,0.0772,v1,2026-04-15T16:03:06,,
29,Colton Hood,0.0764,0.0,0.0764,0.0764,v1,2026-04-15T16:03:06,,
10,Mansoor Delane,0.0384,0.1112304638319164,-0.07283046383191641,0.07283046383191641,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
24,Blake Miller,0.0728,0.0,0.0728,0.0728,v1,2026-04-15T16:03:06,,
30,T.J. Parker,0.0728,0.0,0.0728,0.0728,v1,2026-04-15T16:03:06,,
6,Carnell Tate,0.3278,0.2566610072330922,0.07113899276690777,0.07113899276690777,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
9,Caleb Downs,0.1314,0.0602930246971761,0.0711069753028239,0.0711069753028239,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
26,Kayden McDonald,0.071,0.0,0.071,0.071,v1,2026-04-15T16:03:06,,
24,Monroe Freeling,0.0692,0.0,0.0692,0.0692,v1,2026-04-15T16:03:06,,
5,Caleb Downs,0.1238,0.1926706497632929,-0.06887064976329291,0.06887064976329291,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
7,Mansoor Delane,0.0224,0.0905010099385389,-0.0681010099385389,0.0681010099385389,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
4,David Bailey,0.1954,0.1279002484041998,0.06749975159580018,0.06749975159580018,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
10,Sonny Styles,0.1316,0.064396584323741,0.067203415676259,0.067203415676259,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
4,Rueben Bain Jr.,0.0,0.0668569480294681,-0.0668569480294681,0.0668569480294681,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
10,Jermod McCoy,0.0206,0.0873953644393629,-0.0667953644393629,0.0667953644393629,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
9,Jermod McCoy,0.1186,0.0520712486021066,0.0665287513978934,0.0665287513978934,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
3,Jeremiyah Love,0.0204,0.0868901188622783,-0.0664901188622783,0.0664901188622783,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
21,Avieon Terrell,0.0652,0.0,0.0652,0.0652,v1,2026-04-15T16:03:06,,
18,Jeremiyah Love,0.065,0.0,0.065,0.065,v1,2026-04-15T16:03:06,,
19,Kevin Concepcion,0.0634,0.0,0.0634,0.0634,v1,2026-04-15T16:03:06,,
20,Peter Woods,0.0632,0.0,0.0632,0.0632,v1,2026-04-15T16:03:06,,
27,Blake Miller,0.063,0.0,0.063,0.063,v1,2026-04-15T16:03:06,,
30,Zion Young,0.0626,0.0,0.0626,0.0626,v1,2026-04-15T16:03:06,,
30,Avieon Terrell,0.0612,0.0,0.0612,0.0612,v1,2026-04-15T16:03:06,,
23,T.J. Parker,0.061,0.0,0.061,0.061,v1,2026-04-15T16:03:06,,
25,Avieon Terrell,0.0608,0.0,0.0608,0.0608,v1,2026-04-15T16:03:06,,
8,Makai Lemon,0.1148,0.0540354396253946,0.0607645603746054,0.0607645603746054,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
31,Denzel Boston,0.0602,0.0,0.0602,0.0602,v1,2026-04-15T16:03:06,,
12,Keldric Faulk,0.0598,0.0,0.0598,0.0598,v1,2026-04-15T16:03:06,,
26,Peter Woods,0.0596,0.0,0.0596,0.0596,v1,2026-04-15T16:03:06,,
31,Caleb Banks,0.0592,0.0,0.0592,0.0592,v1,2026-04-15T16:03:06,,
10,Dillon Thieneman,0.0912,0.0321982921618705,0.059001707838129504,0.059001707838129504,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
21,Monroe Freeling,0.059,0.0,0.059,0.059,v1,2026-04-15T16:03:06,,
6,Makai Lemon,0.0746,0.0156500614166519,0.0589499385833481,0.0589499385833481,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
23,Denzel Boston,0.0578,0.0,0.0578,0.0578,v1,2026-04-15T16:03:06,,
3,David Bailey,0.2716,0.2138833695071467,0.057716630492853305,0.057716630492853305,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
21,Spencer Fano,0.0576,0.0,0.0576,0.0576,v1,2026-04-15T16:03:06,,
4,Carnell Tate,0.1234,0.0668569480294681,0.0565430519705319,0.0565430519705319,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
8,Jordyn Tyson,0.057,0.113217111596065,-0.056217111596064996,0.056217111596064996,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
1,Jeremiyah Love,0.0,0.0537435576240539,-0.0537435576240539,0.0537435576240539,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
13,Francis Mauigoa,0.0528,0.0,0.0528,0.0528,v1,2026-04-15T16:03:06,,
20,Sonny Styles,0.0526,0.0,0.0526,0.0526,v1,2026-04-15T16:03:06,,
5,Sonny Styles,0.176,0.2277016769929826,-0.051701676992982615,0.051701676992982615,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
23,Emmanuel McNeil-Warren,0.0516,0.0,0.0516,0.0516,v1,2026-04-15T16:03:06,,
28,Blake Miller,0.0506,0.0,0.0506,0.0506,v1,2026-04-15T16:03:06,,
9,Kenyon Sadiq,0.0024,0.0520712486021066,-0.0496712486021066,0.0496712486021066,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
5,Arvell Reese,0.0646,0.0152726734568463,0.04932732654315371,0.04932732654315371,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
27,Spencer Fano,0.049,0.0,0.049,0.049,v1,2026-04-15T16:03:06,,
22,Denzel Boston,0.0488,0.0,0.0488,0.0488,v1,2026-04-15T16:03:06,,
17,Francis Mauigoa,0.0484,0.0,0.0484,0.0484,v1,2026-04-15T16:03:06,,
23,Akheem Mesidor,0.048,0.0,0.048,0.048,v1,2026-04-15T16:03:06,,
19,Kadyn Proctor,0.0478,0.0,0.0478,0.0478,v1,2026-04-15T16:03:06,,
32,Chase Bisontis,0.0478,0.0,0.0478,0.0478,v1,2026-04-15T16:03:06,,
8,Caleb Downs,0.0188,0.0660433150977046,-0.0472433150977046,0.0472433150977046,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
12,Spencer Fano,0.0464,0.0,0.0464,0.0464,v1,2026-04-15T16:03:06,,
12,Dillon Thieneman,0.0458,0.0,0.0458,0.0458,v1,2026-04-15T16:03:06,,
27,Avieon Terrell,0.045,0.0,0.045,0.045,v1,2026-04-15T16:03:06,,
28,Spencer Fano,0.045,0.0,0.045,0.045,v1,2026-04-15T16:03:06,,
1,Jordyn Tyson,0.0,0.0448160563575998,-0.0448160563575998,0.0448160563575998,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
11,Caleb Downs,0.044,0.0,0.044,0.044,v1,2026-04-15T16:03:06,,
13,Kadyn Proctor,0.0436,0.0,0.0436,0.0436,v1,2026-04-15T16:03:06,,
32,Avieon Terrell,0.0436,0.0,0.0436,0.0436,v1,2026-04-15T16:03:06,,
3,Ty Simpson,0.0,0.0434450594311391,-0.0434450594311391,0.0434450594311391,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
8,Carnell Tate,0.0698,0.113217111596065,-0.043417111596065,0.043417111596065,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
16,Sonny Styles,0.043,0.0,0.043,0.043,v1,2026-04-15T16:03:06,,
6,Rueben Bain,0.0428,0.0,0.0428,0.0428,v1,2026-04-15T16:03:06,,
6,Kadyn Proctor,0.0,0.0427768345388486,-0.0427768345388486,0.0427768345388486,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
16,Jermod McCoy,0.0426,0.0,0.0426,0.0426,v1,2026-04-15T16:03:06,,
12,Monroe Freeling,0.0424,0.0,0.0424,0.0424,v1,2026-04-15T16:03:06,,
32,Malachi Lawrence,0.0416,0.0,0.0416,0.0416,v1,2026-04-15T16:03:06,,
3,Arvell Reese,0.2678,0.3089426448436563,-0.04114264484365632,0.04114264484365632,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
28,Caleb Lomu,0.0408,0.0,0.0408,0.0408,v1,2026-04-15T16:03:06,,
32,Brandon Cisse,0.0408,0.0,0.0408,0.0408,v1,2026-04-15T16:03:06,,
6,Spencer Fano,0.0664,0.1069420863471217,-0.0405420863471217,0.0405420863471217,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
5,Jeremiyah Love,0.1448,0.1043632686217836,0.040436731378216406,0.040436731378216406,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
23,Spencer Fano,0.0394,0.0,0.0394,0.0394,v1,2026-04-15T16:03:06,,
9,Spencer Fano,0.1346,0.0954639557705289,0.039136044229471104,0.039136044229471104,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
28,Monroe Freeling,0.039,0.0,0.039,0.039,v1,2026-04-15T16:03:06,,
3,Rueben Bain,0.0388,0.0,0.0388,0.0388,v1,2026-04-15T16:03:06,,
18,Caleb Downs,0.0386,0.0,0.0386,0.0386,v1,2026-04-15T16:03:06,,
28,Caleb Banks,0.0386,0.0,0.0386,0.0386,v1,2026-04-15T16:03:06,,
19,Blake Miller,0.0382,0.0,0.0382,0.0382,v1,2026-04-15T16:03:06,,
5,Francis Mauigoa,0.1632,0.1252359223461404,0.03796407765385962,0.03796407765385962,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
23,Monroe Freeling,0.0376,0.0,0.0376,0.0376,v1,2026-04-15T16:03:06,,
27,Monroe Freeling,0.0372,0.0,0.0372,0.0372,v1,2026-04-15T16:03:06,,
29,Max Iheanachor,0.0372,0.0,0.0372,0.0372,v1,2026-04-15T16:03:06,,
3,Rueben Bain Jr.,0.0,0.0365853132051698,-0.0365853132051698,0.0365853132051698,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
22,Olaivavega Ioane,0.036,0.0,0.036,0.036,v1,2026-04-15T16:03:06,,
14,Monroe Freeling,0.0358,0.0,0.0358,0.0358,v1,2026-04-15T16:03:06,,
28,Kadyn Proctor,0.0358,0.0,0.0358,0.0358,v1,2026-04-15T16:03:06,,
28,Olaivavega Ioane,0.0358,0.0,0.0358,0.0358,v1,2026-04-15T16:03:06,,
16,Kevin Concepcion,0.0356,0.0,0.0356,0.0356,v1,2026-04-15T16:03:06,,
22,Cashius Howell,0.0352,0.0,0.0352,0.0352,v1,2026-04-15T16:03:06,,
31,C.J. Allen,0.0348,0.0,0.0348,0.0348,v1,2026-04-15T16:03:06,,
27,Max Iheanachor,0.0346,0.0,0.0346,0.0346,v1,2026-04-15T16:03:06,,
8,Kenyon Sadiq,0.0004,0.0349641079929024,-0.0345641079929024,0.0345641079929024,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
28,Avieon Terrell,0.034,0.0,0.034,0.034,v1,2026-04-15T16:03:06,,
16,Dillon Thieneman,0.0338,0.0,0.0338,0.0338,v1,2026-04-15T16:03:06,,
20,Kadyn Proctor,0.0334,0.0,0.0334,0.0334,v1,2026-04-15T16:03:06,,
24,Kadyn Proctor,0.0332,0.0,0.0332,0.0332,v1,2026-04-15T16:03:06,,
32,C.J. Allen,0.033,0.0,0.033,0.033,v1,2026-04-15T16:03:06,,
21,Jeremiyah Love,0.0328,0.0,0.0328,0.0328,v1,2026-04-15T16:03:06,,
7,Caleb Downs,0.102,0.0692066546588827,0.03279334534111729,0.03279334534111729,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
30,Chris Johnson,0.0326,0.0,0.0326,0.0326,v1,2026-04-15T16:03:06,,
19,Peter Woods,0.0322,0.0,0.0322,0.0322,v1,2026-04-15T16:03:06,,
6,Rueben Bain Jr.,0.0,0.0320826259041365,-0.0320826259041365,0.0320826259041365,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
20,Omar Cooper Jr.,0.032,0.0,0.032,0.032,v1,2026-04-15T16:03:06,,
6,Jeremiyah Love,0.0538,0.0221259488994044,0.031674051100595596,0.031674051100595596,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
16,Makai Lemon,0.0316,0.0,0.0316,0.0316,v1,2026-04-15T16:03:06,,
4,Sonny Styles,0.0736,0.1050609183320212,-0.03146091833202121,0.03146091833202121,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
30,Emmanuel Pregnon,0.0314,0.0,0.0314,0.0314,v1,2026-04-15T16:03:06,,
2,Carnell Tate,0.0472,0.0159962537152593,0.031203746284740697,0.031203746284740697,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
25,Dillon Thieneman,0.0312,0.0,0.0312,0.0312,v1,2026-04-15T16:03:06,,
9,Carnell Tate,0.0236,0.0545508318688736,-0.0309508318688736,0.0309508318688736,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
30,Chase Bisontis,0.0308,0.0,0.0308,0.0308,v1,2026-04-15T16:03:06,,
9,Jordyn Tyson,0.0298,0.0602930246971761,-0.030493024697176102,0.030493024697176102,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
18,Peter Woods,0.0304,0.0,0.0304,0.0304,v1,2026-04-15T16:03:06,,
9,Sonny Styles,0.0078,0.0381855823082115,-0.0303855823082115,0.0303855823082115,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
15,Rueben Bain,0.0298,0.0,0.0298,0.0298,v1,2026-04-15T16:03:06,,
20,Blake Miller,0.0296,0.0,0.0296,0.0296,v1,2026-04-15T16:03:06,,
27,Kadyn Proctor,0.0292,0.0,0.0292,0.0292,v1,2026-04-15T16:03:06,,
6,Monroe Freeling,0.1206,0.09166464544039,0.028935354559609994,0.028935354559609994,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
22,Kayden McDonald,0.0286,0.0,0.0286,0.0286,v1,2026-04-15T16:03:06,,
26,Zion Young,0.0286,0.0,0.0286,0.0286,v1,2026-04-15T16:03:06,,
11,Spencer Fano,0.0282,0.0,0.0282,0.0282,v1,2026-04-15T16:03:06,,
16,Kadyn Proctor,0.028,0.0,0.028,0.028,v1,2026-04-15T16:03:06,,
17,Akheem Mesidor,0.028,0.0,0.028,0.028,v1,2026-04-15T16:03:06,,
5,Jordyn Tyson,0.0,0.0272252005100305,-0.0272252005100305,0.0272252005100305,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
18,Avieon Terrell,0.027,0.0,0.027,0.027,v1,2026-04-15T16:03:06,,
1,Carnell Tate,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
1,Francis Mauigoa,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
1,Jermod McCoy,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
1,Keldric Faulk,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-15T16:03:06,DraftKings,2026-04-15 15:51:34
