pick,player,position,count,probability
8,Mansoor Delane,CB,1704,0.3408
8,Rueben Bain,EDGE,1000,0.2
8,Makai Lemon,WR,574,0.1148
8,Carnell Tate,WR,349,0.0698
8,Jordyn Tyson,WR,285,0.057
8,Jermod McCoy,CB,280,0.056
8,Sonny Styles,LB,242,0.0484
8,David Bailey,EDGE,148,0.0296
8,Caleb Downs,S,94,0.0188
8,Jeremiyah Love,RB,83,0.0166
8,Spencer Fano,OT,76,0.0152
8,Monroe Freeling,OT,61,0.0122
8,Francis Mauigoa,OT,51,0.0102
8,Arvell Reese,LB,29,0.0058
8,Olaivavega Ioane,IOL,13,0.0026
8,Kadyn Proctor,OT,7,0.0014
8,Dillon Thieneman,S,2,0.0004
8,Kenyon Sadiq,TE,2,0.0004
9,Mansoor Delane,CB,1037,0.2074
9,Spencer Fano,OT,673,0.1346
9,Caleb Downs,S,657,0.1314
9,Jermod McCoy,CB,593,0.1186
9,Rueben Bain,EDGE,572,0.1144
9,Monroe Freeling,OT,396,0.0792
9,Makai Lemon,WR,278,0.0556
9,Francis Mauigoa,OT,189,0.0378
9,Jordyn Tyson,WR,149,0.0298
9,Carnell Tate,WR,118,0.0236
9,David Bailey,EDGE,80,0.016
9,Keldric Faulk,EDGE,69,0.0138
9,Jeremiyah Love,RB,42,0.0084
9,Kadyn Proctor,OT,39,0.0078
9,Sonny Styles,LB,39,0.0078
9,Dillon Thieneman,S,28,0.0056
9,Arvell Reese,LB,17,0.0034
9,Kenyon Sadiq,TE,12,0.0024
9,Olaivavega Ioane,IOL,12,0.0024
10,Caleb Downs,S,1958,0.3916
10,Sonny Styles,LB,658,0.1316
10,Dillon Thieneman,S,456,0.0912
10,Olaivavega Ioane,IOL,274,0.0548
10,Spencer Fano,OT,265,0.053
10,Monroe Freeling,OT,238,0.0476
10,Mansoor Delane,CB,192,0.0384
10,Makai Lemon,WR,143,0.0286
10,Jordyn Tyson,WR,139,0.0278
10,Arvell Reese,LB,135,0.027
10,Rueben Bain,EDGE,129,0.0258
10,Jeremiyah Love,RB,107,0.0214
10,Jermod McCoy,CB,103,0.0206
10,Francis Mauigoa,OT,78,0.0156
10,Kenyon Sadiq,TE,40,0.008
10,Carnell Tate,WR,24,0.0048
10,Keldric Faulk,EDGE,22,0.0044
10,David Bailey,EDGE,17,0.0034
10,Kadyn Proctor,OT,13,0.0026
10,Akheem Mesidor,EDGE,8,0.0016
10,Ty Simpson,QB,1,0.0002
11,Makai Lemon,WR,1076,0.2152
11,Jordyn Tyson,WR,756,0.1512
11,Jermod McCoy,CB,718,0.1436
11,Mansoor Delane,CB,673,0.1346
11,Olaivavega Ioane,IOL,557,0.1114
11,Caleb Downs,S,220,0.044
11,Spencer Fano,OT,141,0.0282
11,Kenyon Sadiq,TE,130,0.026
11,Monroe Freeling,OT,119,0.0238
11,Dillon Thieneman,S,112,0.0224
11,Omar Cooper Jr.,WR,86,0.0172
11,Rueben Bain,EDGE,86,0.0172
11,Keldric Faulk,EDGE,58,0.0116
11,Jeremiyah Love,RB,51,0.0102
11,Carnell Tate,WR,45,0.009
11,Akheem Mesidor,EDGE,41,0.0082
11,Francis Mauigoa,OT,39,0.0078
11,David Bailey,EDGE,32,0.0064
11,Kadyn Proctor,OT,23,0.0046
11,Sonny Styles,LB,21,0.0042
11,Arvell Reese,LB,9,0.0018
11,Emmanuel McNeil-Warren,S,6,0.0012
11,Ty Simpson,QB,1,0.0002
12,Jermod McCoy,CB,1989,0.3978
12,Mansoor Delane,CB,701,0.1402
12,Sonny Styles,LB,393,0.0786
12,Keldric Faulk,EDGE,299,0.0598
12,Spencer Fano,OT,232,0.0464
12,Dillon Thieneman,S,229,0.0458
12,Monroe Freeling,OT,212,0.0424
12,Caleb Downs,S,121,0.0242
12,Makai Lemon,WR,113,0.0226
12,Jeremiyah Love,RB,107,0.0214
12,Jordyn Tyson,WR,94,0.0188
12,Akheem Mesidor,EDGE,88,0.0176
12,Rueben Bain,EDGE,76,0.0152
12,Olaivavega Ioane,IOL,70,0.014
12,Francis Mauigoa,OT,64,0.0128
12,Kenyon Sadiq,TE,54,0.0108
12,Emmanuel McNeil-Warren,S,51,0.0102
12,Kadyn Proctor,OT,36,0.0072
12,Arvell Reese,LB,26,0.0052
12,David Bailey,EDGE,20,0.004
12,Omar Cooper Jr.,WR,11,0.0022
12,Carnell Tate,WR,9,0.0018
12,Blake Miller,OT,2,0.0004
12,Caleb Lomu,OT,2,0.0004
12,Ty Simpson,QB,1,0.0002
13,Jordyn Tyson,WR,1249,0.2498
13,Spencer Fano,OT,923,0.1846
13,Monroe Freeling,OT,822,0.1644
13,Makai Lemon,WR,804,0.1608
13,Francis Mauigoa,OT,264,0.0528
13,Kadyn Proctor,OT,218,0.0436
13,Sonny Styles,LB,131,0.0262
13,Omar Cooper Jr.,WR,101,0.0202
13,Kenyon Sadiq,TE,60,0.012
13,Jeremiyah Love,RB,59,0.0118
13,Carnell Tate,WR,50,0.01
13,Blake Miller,OT,48,0.0096
13,Olaivavega Ioane,IOL,48,0.0096
13,Jermod McCoy,CB,44,0.0088
13,Dillon Thieneman,S,43,0.0086
13,Akheem Mesidor,EDGE,33,0.0066
13,Keldric Faulk,EDGE,33,0.0066
13,Kevin Concepcion,WR,24,0.0048
13,Rueben Bain,EDGE,11,0.0022
13,Mansoor Delane,CB,10,0.002
13,Caleb Lomu,OT,8,0.0016
13,Caleb Downs,S,5,0.001
13,Arvell Reese,LB,4,0.0008
13,Emmanuel McNeil-Warren,S,4,0.0008
13,David Bailey,EDGE,3,0.0006
13,Ty Simpson,QB,1,0.0002
14,Olaivavega Ioane,IOL,1423,0.2846
14,Jordyn Tyson,WR,894,0.1788
14,Makai Lemon,WR,603,0.1206
14,Omar Cooper Jr.,WR,521,0.1042
14,Kenyon Sadiq,TE,514,0.1028
14,Monroe Freeling,OT,179,0.0358
14,Jeremiyah Love,RB,111,0.0222
14,Keldric Faulk,EDGE,111,0.0222
14,Kadyn Proctor,OT,104,0.0208
14,Akheem Mesidor,EDGE,84,0.0168
14,Dillon Thieneman,S,74,0.0148
14,Francis Mauigoa,OT,61,0.0122
14,Sonny Styles,LB,61,0.0122
14,Spencer Fano,OT,56,0.0112
14,Jermod McCoy,CB,53,0.0106
14,Carnell Tate,WR,44,0.0088
14,Kevin Concepcion,WR,41,0.0082
14,Rueben Bain,EDGE,23,0.0046
14,Blake Miller,OT,11,0.0022
14,Mansoor Delane,CB,7,0.0014
14,Caleb Downs,S,6,0.0012
14,Caleb Lomu,OT,5,0.001
14,Emmanuel McNeil-Warren,S,5,0.001
14,Avieon Terrell,CB,3,0.0006
14,David Bailey,EDGE,3,0.0006
14,Arvell Reese,LB,2,0.0004
14,Ty Simpson,QB,1,0.0002
15,Keldric Faulk,EDGE,1397,0.2794
15,Kenyon Sadiq,TE,1220,0.244
15,Akheem Mesidor,EDGE,773,0.1546
15,Jermod McCoy,CB,463,0.0926
15,Olaivavega Ioane,IOL,420,0.084
15,Rueben Bain,EDGE,149,0.0298
15,Jeremiyah Love,RB,77,0.0154
15,Kadyn Proctor,OT,66,0.0132
15,Dillon Thieneman,S,63,0.0126
15,Jordyn Tyson,WR,47,0.0094
15,Sonny Styles,LB,45,0.009
15,Mansoor Delane,CB,44,0.0088
15,Francis Mauigoa,OT,42,0.0084
15,Monroe Freeling,OT,35,0.007
15,Avieon Terrell,CB,30,0.006
15,Makai Lemon,WR,24,0.0048
15,Omar Cooper Jr.,WR,22,0.0044
15,Emmanuel McNeil-Warren,S,19,0.0038
15,Spencer Fano,OT,16,0.0032
15,Blake Miller,OT,14,0.0028
15,David Bailey,EDGE,11,0.0022
15,Caleb Lomu,OT,9,0.0018
15,Caleb Downs,S,6,0.0012
15,Kevin Concepcion,WR,5,0.001
15,Carnell Tate,WR,2,0.0004
15,Arvell Reese,LB,1,0.0002
16,Akheem Mesidor,EDGE,738,0.1476
16,Omar Cooper Jr.,WR,658,0.1316
16,Keldric Faulk,EDGE,583,0.1166
16,Olaivavega Ioane,IOL,544,0.1088
16,Jordyn Tyson,WR,520,0.104
16,Sonny Styles,LB,215,0.043
16,Jermod McCoy,CB,213,0.0426
16,Kevin Concepcion,WR,178,0.0356
16,Dillon Thieneman,S,169,0.0338
16,Makai Lemon,WR,158,0.0316
16,Kadyn Proctor,OT,140,0.028
16,Jeremiyah Love,RB,129,0.0258
16,Kenyon Sadiq,TE,128,0.0256
16,Avieon Terrell,CB,88,0.0176
16,Rueben Bain,EDGE,74,0.0148
16,Ty Simpson,QB,64,0.0128
16,Blake Miller,OT,58,0.0116
16,Francis Mauigoa,OT,58,0.0116
16,Carnell Tate,WR,50,0.01
16,Monroe Freeling,OT,46,0.0092
16,Emmanuel McNeil-Warren,S,44,0.0088
16,Spencer Fano,OT,42,0.0084
16,Mansoor Delane,CB,34,0.0068
16,T.J. Parker,EDGE,24,0.0048
16,Caleb Downs,S,18,0.0036
16,Caleb Lomu,OT,16,0.0032
16,David Bailey,EDGE,3,0.0006
16,Garrett Nussmeier,QB,3,0.0006
16,Arvell Reese,LB,2,0.0004
16,Drew Allar,QB,2,0.0004
16,Peter Woods,DT,1,0.0002
17,Kadyn Proctor,OT,1948,0.3896
17,Blake Miller,OT,528,0.1056
17,Caleb Lomu,OT,500,0.1
17,Monroe Freeling,OT,396,0.0792
17,Spencer Fano,OT,386,0.0772
17,Francis Mauigoa,OT,242,0.0484
17,Akheem Mesidor,EDGE,140,0.028
17,Peter Woods,DT,128,0.0256
17,Dillon Thieneman,S,114,0.0228
17,Keldric Faulk,EDGE,97,0.0194
17,Kenyon Sadiq,TE,94,0.0188
17,Jeremiyah Love,RB,79,0.0158
17,Olaivavega Ioane,IOL,72,0.0144
17,Omar Cooper Jr.,WR,69,0.0138
17,Sonny Styles,LB,44,0.0088
17,Emmanuel McNeil-Warren,S,39,0.0078
17,Jordyn Tyson,WR,37,0.0074
17,Rueben Bain,EDGE,23,0.0046
17,Caleb Downs,S,13,0.0026
17,Kevin Concepcion,WR,12,0.0024
17,Avieon Terrell,CB,11,0.0022
17,Jermod McCoy,CB,9,0.0018
17,Makai Lemon,WR,7,0.0014
17,T.J. Parker,EDGE,4,0.0008
17,Mansoor Delane,CB,3,0.0006
17,Arvell Reese,LB,2,0.0004
17,Carnell Tate,WR,2,0.0004
17,Denzel Boston,WR,1,0.0002
18,Dillon Thieneman,S,2023,0.4046
18,Emmanuel McNeil-Warren,S,1328,0.2656
18,Jeremiyah Love,RB,325,0.065
18,Caleb Downs,S,193,0.0386
18,Peter Woods,DT,152,0.0304
18,Avieon Terrell,CB,135,0.027
18,Kadyn Proctor,OT,101,0.0202
18,Kenyon Sadiq,TE,90,0.018
18,Keldric Faulk,EDGE,71,0.0142
18,Mansoor Delane,CB,68,0.0136
18,Omar Cooper Jr.,WR,68,0.0136
18,Akheem Mesidor,EDGE,61,0.0122
18,Olaivavega Ioane,IOL,61,0.0122
18,Jermod McCoy,CB,60,0.012
18,Caleb Lomu,OT,37,0.0074
18,Kevin Concepcion,WR,37,0.0074
18,Blake Miller,OT,33,0.0066
18,Monroe Freeling,OT,32,0.0064
18,Kayden McDonald,DT,27,0.0054
18,Spencer Fano,OT,27,0.0054
18,Sonny Styles,LB,24,0.0048
18,Francis Mauigoa,OT,17,0.0034
18,Jordyn Tyson,WR,9,0.0018
18,Rueben Bain,EDGE,8,0.0016
18,T.J. Parker,EDGE,6,0.0012
18,Makai Lemon,WR,4,0.0008
18,Denzel Boston,WR,2,0.0004
18,Carnell Tate,WR,1,0.0002
19,Kenyon Sadiq,TE,1192,0.2384
19,Akheem Mesidor,EDGE,753,0.1506
19,Keldric Faulk,EDGE,591,0.1182
19,Omar Cooper Jr.,WR,529,0.1058
19,Kevin Concepcion,WR,317,0.0634
19,Kadyn Proctor,OT,239,0.0478
19,Blake Miller,OT,191,0.0382
19,Peter Woods,DT,161,0.0322
19,T.J. Parker,EDGE,94,0.0188
19,Caleb Lomu,OT,93,0.0186
19,Spencer Fano,OT,91,0.0182
19,Denzel Boston,WR,85,0.017
19,Avieon Terrell,CB,81,0.0162
19,Jeremiyah Love,RB,73,0.0146
19,Monroe Freeling,OT,73,0.0146
19,Dillon Thieneman,S,67,0.0134
19,Emmanuel McNeil-Warren,S,60,0.012
19,Makai Lemon,WR,48,0.0096
19,Jordyn Tyson,WR,40,0.008
19,Rueben Bain,EDGE,39,0.0078
19,Francis Mauigoa,OT,36,0.0072
19,Olaivavega Ioane,IOL,28,0.0056
19,Sonny Styles,LB,28,0.0056
19,Kayden McDonald,DT,23,0.0046
19,Carnell Tate,WR,19,0.0038
19,Cashius Howell,EDGE,19,0.0038
19,Mansoor Delane,CB,14,0.0028
19,Jermod McCoy,CB,10,0.002
19,Caleb Downs,S,6,0.0012
20,Akheem Mesidor,EDGE,746,0.1492
20,Avieon Terrell,CB,644,0.1288
20,Emmanuel McNeil-Warren,S,547,0.1094
20,Keldric Faulk,EDGE,546,0.1092
20,Dillon Thieneman,S,470,0.094
20,Peter Woods,DT,316,0.0632
20,Sonny Styles,LB,263,0.0526
20,Kadyn Proctor,OT,167,0.0334
20,Omar Cooper Jr.,WR,160,0.032
20,Blake Miller,OT,148,0.0296
20,Caleb Lomu,OT,129,0.0258
20,Kayden McDonald,DT,106,0.0212
20,Jermod McCoy,CB,95,0.019
20,T.J. Parker,EDGE,93,0.0186
20,Caleb Downs,S,87,0.0174
20,Jeremiyah Love,RB,87,0.0174
20,Mansoor Delane,CB,57,0.0114
20,Kevin Concepcion,WR,54,0.0108
20,Monroe Freeling,OT,50,0.01
20,Spencer Fano,OT,48,0.0096
20,Rueben Bain,EDGE,40,0.008
20,Kenyon Sadiq,TE,34,0.0068
20,Francis Mauigoa,OT,28,0.0056
20,Olaivavega Ioane,IOL,26,0.0052
20,Cashius Howell,EDGE,22,0.0044
20,Denzel Boston,WR,16,0.0032
20,Jordyn Tyson,WR,13,0.0026
20,Makai Lemon,WR,4,0.0008
20,Carnell Tate,WR,3,0.0006
20,Ty Simpson,QB,1,0.0002
21,Blake Miller,OT,795,0.159
21,Caleb Lomu,OT,793,0.1586
21,Kadyn Proctor,OT,748,0.1496
21,Omar Cooper Jr.,WR,494,0.0988
21,Kevin Concepcion,WR,389,0.0778
21,Avieon Terrell,CB,326,0.0652
21,Monroe Freeling,OT,295,0.059
21,Spencer Fano,OT,288,0.0576
21,Jeremiyah Love,RB,164,0.0328
21,Francis Mauigoa,OT,96,0.0192
21,Denzel Boston,WR,62,0.0124
21,Olaivavega Ioane,IOL,62,0.0124
21,Emmanuel McNeil-Warren,S,59,0.0118
21,Ty Simpson,QB,55,0.011
21,Akheem Mesidor,EDGE,51,0.0102
21,Keldric Faulk,EDGE,43,0.0086
21,Jermod McCoy,CB,31,0.0062
21,T.J. Parker,EDGE,31,0.0062
21,Mansoor Delane,CB,28,0.0056
21,Colton Hood,CB,27,0.0054
21,Jordyn Tyson,WR,24,0.0048
21,Makai Lemon,WR,22,0.0044
21,Peter Woods,DT,16,0.0032
21,Max Iheanachor,OT,15,0.003
21,Kayden McDonald,DT,14,0.0028
21,Carnell Tate,WR,13,0.0026
21,Sonny Styles,LB,13,0.0026
21,Dillon Thieneman,S,12,0.0024
21,Cashius Howell,EDGE,9,0.0018
21,Kenyon Sadiq,TE,9,0.0018
21,Caleb Downs,S,6,0.0012
21,Rueben Bain,EDGE,5,0.001
21,Caleb Banks,DT,2,0.0004
21,C.J. Allen,LB,1,0.0002
21,Drew Allar,QB,1,0.0002
21,Zion Young,EDGE,1,0.0002
22,Akheem Mesidor,EDGE,607,0.1214
22,Omar Cooper Jr.,WR,542,0.1084
22,T.J. Parker,EDGE,542,0.1084
22,Emmanuel McNeil-Warren,S,500,0.1
22,Peter Woods,DT,478,0.0956
22,Kevin Concepcion,WR,473,0.0946
22,Keldric Faulk,EDGE,440,0.088
22,Denzel Boston,WR,244,0.0488
22,Olaivavega Ioane,IOL,180,0.036
22,Cashius Howell,EDGE,176,0.0352
22,Kayden McDonald,DT,143,0.0286
22,Blake Miller,OT,134,0.0268
22,Caleb Lomu,OT,63,0.0126
22,Dillon Thieneman,S,56,0.0112
22,Caleb Downs,S,55,0.011
22,Avieon Terrell,CB,51,0.0102
22,Makai Lemon,WR,37,0.0074
22,Jordyn Tyson,WR,36,0.0072
22,Rueben Bain,EDGE,35,0.007
22,Jeremiyah Love,RB,27,0.0054
22,Monroe Freeling,OT,27,0.0054
22,Caleb Banks,DT,26,0.0052
22,Zion Young,EDGE,23,0.0046
22,Kadyn Proctor,OT,18,0.0036
22,Spencer Fano,OT,17,0.0034
22,Carnell Tate,WR,14,0.0028
22,Kenyon Sadiq,TE,14,0.0028
22,Sonny Styles,LB,10,0.002
22,Francis Mauigoa,OT,8,0.0016
22,Mansoor Delane,CB,6,0.0012
22,Jermod McCoy,CB,4,0.0008
22,Chris Johnson,CB,3,0.0006
22,Colton Hood,CB,3,0.0006
22,Max Iheanachor,OT,3,0.0006
22,Ty Simpson,QB,3,0.0006
22,C.J. Allen,LB,2,0.0004
23,Caleb Lomu,OT,867,0.1734
23,Blake Miller,OT,824,0.1648
23,Omar Cooper Jr.,WR,553,0.1106
23,Kevin Concepcion,WR,541,0.1082
23,T.J. Parker,EDGE,305,0.061
23,Denzel Boston,WR,289,0.0578
23,Emmanuel McNeil-Warren,S,258,0.0516
23,Akheem Mesidor,EDGE,240,0.048
23,Spencer Fano,OT,197,0.0394
23,Monroe Freeling,OT,188,0.0376
23,Kadyn Proctor,OT,104,0.0208
23,Cashius Howell,EDGE,97,0.0194
23,Keldric Faulk,EDGE,71,0.0142
23,Jordyn Tyson,WR,68,0.0136
23,Makai Lemon,WR,49,0.0098
23,Dillon Thieneman,S,45,0.009
23,Kenyon Sadiq,TE,44,0.0088
23,Peter Woods,DT,40,0.008
23,Avieon Terrell,CB,39,0.0078
23,Francis Mauigoa,OT,38,0.0076
23,Caleb Downs,S,31,0.0062
23,Kayden McDonald,DT,20,0.004
23,Zion Young,EDGE,20,0.004
23,Rueben Bain,EDGE,19,0.0038
23,Jeremiyah Love,RB,13,0.0026
23,Sonny Styles,LB,10,0.002
23,C.J. Allen,LB,9,0.0018
23,Max Iheanachor,OT,9,0.0018
23,Olaivavega Ioane,IOL,5,0.001
23,Colton Hood,CB,2,0.0004
23,Mansoor Delane,CB,2,0.0004
23,Carnell Tate,WR,1,0.0002
23,Jermod McCoy,CB,1,0.0002
23,Ty Simpson,QB,1,0.0002
24,Caleb Lomu,OT,1052,0.2104
24,Kevin Concepcion,WR,959,0.1918
24,Denzel Boston,WR,482,0.0964
24,Omar Cooper Jr.,WR,417,0.0834
24,Blake Miller,OT,364,0.0728
24,Monroe Freeling,OT,346,0.0692
24,Kadyn Proctor,OT,166,0.0332
24,Olaivavega Ioane,IOL,126,0.0252
24,Avieon Terrell,CB,122,0.0244
24,T.J. Parker,EDGE,118,0.0236
24,Emmanuel McNeil-Warren,S,107,0.0214
24,Peter Woods,DT,101,0.0202
24,Spencer Fano,OT,94,0.0188
24,Ty Simpson,QB,69,0.0138
24,Kayden McDonald,DT,65,0.013
24,Cashius Howell,EDGE,54,0.0108
24,Jordyn Tyson,WR,51,0.0102
24,Makai Lemon,WR,51,0.0102
24,Jeremiyah Love,RB,46,0.0092
24,Akheem Mesidor,EDGE,26,0.0052
24,Kenyon Sadiq,TE,25,0.005
24,Colton Hood,CB,23,0.0046
24,Sonny Styles,LB,19,0.0038
24,Chase Bisontis,IOL,16,0.0032
24,Francis Mauigoa,OT,13,0.0026
24,Caleb Downs,S,12,0.0024
24,Emmanuel Pregnon,IOL,10,0.002
24,Keldric Faulk,EDGE,10,0.002
24,Dillon Thieneman,S,9,0.0018
24,Jermod McCoy,CB,9,0.0018
24,Zion Young,EDGE,8,0.0016
24,C.J. Allen,LB,7,0.0014
24,Carnell Tate,WR,6,0.0012
24,Mansoor Delane,CB,5,0.001
24,Max Iheanachor,OT,5,0.001
24,Caleb Banks,DT,3,0.0006
24,Rueben Bain,EDGE,3,0.0006
24,Chris Johnson,CB,1,0.0002
25,Peter Woods,DT,1662,0.3324
25,Kayden McDonald,DT,1092,0.2184
25,Emmanuel McNeil-Warren,S,816,0.1632
25,Avieon Terrell,CB,304,0.0608
25,Dillon Thieneman,S,156,0.0312
25,Caleb Downs,S,117,0.0234
25,Blake Miller,OT,110,0.022
25,Kevin Concepcion,WR,105,0.021
25,Denzel Boston,WR,89,0.0178
25,T.J. Parker,EDGE,87,0.0174
25,Caleb Lomu,OT,77,0.0154
25,Cashius Howell,EDGE,63,0.0126
25,Caleb Banks,DT,57,0.0114
25,Monroe Freeling,OT,30,0.006
25,Spencer Fano,OT,28,0.0056
25,Jeremiyah Love,RB,25,0.005
25,Colton Hood,CB,20,0.004
25,Max Iheanachor,OT,17,0.0034
25,Olaivavega Ioane,IOL,16,0.0032
25,Jermod McCoy,CB,15,0.003
25,Kenyon Sadiq,TE,12,0.0024
25,Ty Simpson,QB,12,0.0024
25,Keldric Faulk,EDGE,11,0.0022
25,Sonny Styles,LB,11,0.0022
25,C.J. Allen,LB,10,0.002
25,Mansoor Delane,CB,10,0.002
25,Omar Cooper Jr.,WR,8,0.0016
25,Kadyn Proctor,OT,7,0.0014
25,Akheem Mesidor,EDGE,6,0.0012
25,Chris Johnson,CB,6,0.0012
25,Makai Lemon,WR,6,0.0012
25,Jordyn Tyson,WR,5,0.001
25,Rueben Bain,EDGE,3,0.0006
25,Brandon Cisse,CB,2,0.0004
25,Carnell Tate,WR,1,0.0002
25,Chase Bisontis,IOL,1,0.0002
25,Emmanuel Pregnon,IOL,1,0.0002
25,Francis Mauigoa,OT,1,0.0002
25,Zion Young,EDGE,1,0.0002
26,T.J. Parker,EDGE,931,0.1862
26,Denzel Boston,WR,883,0.1766
26,Kevin Concepcion,WR,679,0.1358
26,Cashius Howell,EDGE,556,0.1112
26,Kayden McDonald,DT,355,0.071
26,Peter Woods,DT,298,0.0596
26,Zion Young,EDGE,143,0.0286
26,Olaivavega Ioane,IOL,134,0.0268
26,Avieon Terrell,CB,98,0.0196
26,Emmanuel McNeil-Warren,S,90,0.018
26,Omar Cooper Jr.,WR,81,0.0162
26,Akheem Mesidor,EDGE,71,0.0142
26,Blake Miller,OT,68,0.0136
26,Keldric Faulk,EDGE,63,0.0126
26,C.J. Allen,LB,61,0.0122
26,Caleb Lomu,OT,60,0.012
26,Makai Lemon,WR,51,0.0102
26,Dillon Thieneman,S,47,0.0094
26,Jordyn Tyson,WR,38,0.0076
26,Caleb Downs,S,33,0.0066
26,Emmanuel Pregnon,IOL,29,0.0058
26,Sonny Styles,LB,26,0.0052
26,Malachi Lawrence,EDGE,23,0.0046
26,Monroe Freeling,OT,21,0.0042
26,Spencer Fano,OT,21,0.0042
26,Jeremiyah Love,RB,18,0.0036
26,Kenyon Sadiq,TE,17,0.0034
26,Chase Bisontis,IOL,16,0.0032
26,Rueben Bain,EDGE,15,0.003
26,Max Iheanachor,OT,14,0.0028
26,Caleb Banks,DT,13,0.0026
26,Ty Simpson,QB,13,0.0026
26,Kadyn Proctor,OT,10,0.002
26,Colton Hood,CB,6,0.0012
26,Carnell Tate,WR,5,0.001
26,Chris Johnson,CB,5,0.001
26,Francis Mauigoa,OT,3,0.0006
26,Jermod McCoy,CB,3,0.0006
26,Brandon Cisse,CB,2,0.0004
27,Denzel Boston,WR,666,0.1332
27,T.J. Parker,EDGE,599,0.1198
27,Caleb Lomu,OT,511,0.1022
27,Kevin Concepcion,WR,463,0.0926
27,Cashius Howell,EDGE,461,0.0922
27,Blake Miller,OT,315,0.063
27,Spencer Fano,OT,245,0.049
27,Avieon Terrell,CB,225,0.045
27,Monroe Freeling,OT,186,0.0372
27,Max Iheanachor,OT,173,0.0346
27,Kadyn Proctor,OT,146,0.0292
27,Olaivavega Ioane,IOL,133,0.0266
27,Omar Cooper Jr.,WR,96,0.0192
27,Zion Young,EDGE,89,0.0178
27,Colton Hood,CB,87,0.0174
27,Kayden McDonald,DT,64,0.0128
27,Peter Woods,DT,58,0.0116
27,Dillon Thieneman,S,53,0.0106
27,Jordyn Tyson,WR,53,0.0106
27,Emmanuel McNeil-Warren,S,47,0.0094
27,Keldric Faulk,EDGE,40,0.008
27,Makai Lemon,WR,35,0.007
27,C.J. Allen,LB,33,0.0066
27,Akheem Mesidor,EDGE,29,0.0058
27,Caleb Downs,S,26,0.0052
