pick,player,model_prob,market_prob,edge,abs_edge,model_version,run_timestamp,source,market_timestamp
7,Rueben Bain,0.206,0.0,0.206,0.206,v1,2026-04-23T07:40:02,,
11,Makai Lemon,0.2058,0.0,0.2058,0.2058,v1,2026-04-23T07:40:02,,
13,Monroe Freeling,0.1984,0.0,0.1984,0.1984,v1,2026-04-23T07:40:02,,
32,Colton Hood,0.1912,0.0,0.1912,0.1912,v1,2026-04-23T07:40:02,,
13,Makai Lemon,0.1884,0.0,0.1884,0.1884,v1,2026-04-23T07:40:02,,
8,Rueben Bain,0.1856,0.0,0.1856,0.1856,v1,2026-04-23T07:40:02,,
20,Akheem Mesidor,0.1838,0.0,0.1838,0.1838,v1,2026-04-23T07:40:02,,
5,Caleb Downs,0.3702,0.1926706497632929,0.17752935023670707,0.17752935023670707,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
31,Cashius Howell,0.177,0.0,0.177,0.177,v1,2026-04-23T07:40:02,,
26,Denzel Boston,0.1766,0.0,0.1766,0.1766,v1,2026-04-23T07:40:02,,
11,Olaivavega Ioane,0.1758,0.0,0.1758,0.1758,v1,2026-04-23T07:40:02,,
28,Peter Woods,0.175,0.0,0.175,0.175,v1,2026-04-23T07:40:02,,
27,Caleb Lomu,0.1728,0.0,0.1728,0.1728,v1,2026-04-23T07:40:02,,
29,T.J. Parker,0.1704,0.0,0.1704,0.1704,v1,2026-04-23T07:40:02,,
14,Kenyon Sadiq,0.1688,0.0,0.1688,0.1688,v1,2026-04-23T07:40:02,,
9,Rueben Bain,0.1686,0.0,0.1686,0.1686,v1,2026-04-23T07:40:02,,
30,Colton Hood,0.1686,0.0,0.1686,0.1686,v1,2026-04-23T07:40:02,,
29,Colton Hood,0.1672,0.0,0.1672,0.1672,v1,2026-04-23T07:40:02,,
1,Arvell Reese,0.0,0.1665386785634265,-0.1665386785634265,0.1665386785634265,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
32,Avieon Terrell,0.1662,0.0,0.1662,0.1662,v1,2026-04-23T07:40:02,,
32,Chris Johnson,0.1596,0.0,0.1596,0.1596,v1,2026-04-23T07:40:02,,
21,Kadyn Proctor,0.1594,0.0,0.1594,0.1594,v1,2026-04-23T07:40:02,,
11,Mansoor Delane,0.1572,0.0,0.1572,0.1572,v1,2026-04-23T07:40:02,,
23,Blake Miller,0.157,0.0,0.157,0.157,v1,2026-04-23T07:40:02,,
31,Malachi Lawrence,0.155,0.0,0.155,0.155,v1,2026-04-23T07:40:02,,
21,Blake Miller,0.1538,0.0,0.1538,0.1538,v1,2026-04-23T07:40:02,,
19,Akheem Mesidor,0.1508,0.0,0.1508,0.1508,v1,2026-04-23T07:40:02,,
22,Akheem Mesidor,0.1506,0.0,0.1506,0.1506,v1,2026-04-23T07:40:02,,
23,Denzel Boston,0.15,0.0,0.15,0.15,v1,2026-04-23T07:40:02,,
16,Omar Cooper Jr.,0.1496,0.0,0.1496,0.1496,v1,2026-04-23T07:40:02,,
1,David Bailey,0.0,0.1482377248751379,-0.1482377248751379,0.1482377248751379,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
1,Ty Simpson,0.0,0.1482377248751379,-0.1482377248751379,0.1482377248751379,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
10,Jordyn Tyson,0.1686,0.023529521195213,0.145070478804787,0.145070478804787,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
19,Keldric Faulk,0.1446,0.0,0.1446,0.1446,v1,2026-04-23T07:40:02,,
32,Malachi Lawrence,0.1442,0.0,0.1442,0.1442,v1,2026-04-23T07:40:02,,
9,Rueben Bain Jr.,0.0,0.1431959336557933,-0.1431959336557933,0.1431959336557933,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
19,Omar Cooper Jr.,0.1416,0.0,0.1416,0.1416,v1,2026-04-23T07:40:02,,
28,Caleb Lomu,0.14,0.0,0.14,0.14,v1,2026-04-23T07:40:02,,
17,Monroe Freeling,0.1396,0.0,0.1396,0.1396,v1,2026-04-23T07:40:02,,
31,T.J. Parker,0.1378,0.0,0.1378,0.1378,v1,2026-04-23T07:40:02,,
28,Kayden McDonald,0.1376,0.0,0.1376,0.1376,v1,2026-04-23T07:40:02,,
9,Mansoor Delane,0.234,0.0996145625431606,0.1343854374568394,0.1343854374568394,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
8,Rueben Bain Jr.,0.0,0.1320866301954092,-0.1320866301954092,0.1320866301954092,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
6,Jordyn Tyson,0.1682,0.0377442657695723,0.1304557342304277,0.1304557342304277,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
11,Jordyn Tyson,0.13,0.0,0.13,0.13,v1,2026-04-23T07:40:02,,
29,Chris Johnson,0.1284,0.0,0.1284,0.1284,v1,2026-04-23T07:40:02,,
6,Carnell Tate,0.3844,0.2566610072330922,0.1277389927669078,0.1277389927669078,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
24,Denzel Boston,0.1266,0.0,0.1266,0.1266,v1,2026-04-23T07:40:02,,
20,Keldric Faulk,0.1264,0.0,0.1264,0.1264,v1,2026-04-23T07:40:02,,
19,Kenyon Sadiq,0.1244,0.0,0.1244,0.1244,v1,2026-04-23T07:40:02,,
31,Zion Young,0.124,0.0,0.124,0.124,v1,2026-04-23T07:40:02,,
29,Cashius Howell,0.1236,0.0,0.1236,0.1236,v1,2026-04-23T07:40:02,,
12,Mansoor Delane,0.1208,0.0,0.1208,0.1208,v1,2026-04-23T07:40:02,,
22,Kevin Concepcion,0.1206,0.0,0.1206,0.1206,v1,2026-04-23T07:40:02,,
15,Jermod McCoy,0.1204,0.0,0.1204,0.1204,v1,2026-04-23T07:40:02,,
32,Cashius Howell,0.12,0.0,0.12,0.12,v1,2026-04-23T07:40:02,,
22,Omar Cooper Jr.,0.1196,0.0,0.1196,0.1196,v1,2026-04-23T07:40:02,,
16,Akheem Mesidor,0.1182,0.0,0.1182,0.1182,v1,2026-04-23T07:40:02,,
3,David Bailey,0.3312,0.2138833695071467,0.11731663049285329,0.11731663049285329,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
14,Omar Cooper Jr.,0.1166,0.0,0.1166,0.1166,v1,2026-04-23T07:40:02,,
20,Dillon Thieneman,0.1166,0.0,0.1166,0.1166,v1,2026-04-23T07:40:02,,
9,Francis Mauigoa,0.1796,0.0636426371803526,0.11595736281964741,0.11595736281964741,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
15,Akheem Mesidor,0.1156,0.0,0.1156,0.1156,v1,2026-04-23T07:40:02,,
16,Keldric Faulk,0.1138,0.0,0.1138,0.1138,v1,2026-04-23T07:40:02,,
14,Makai Lemon,0.1122,0.0,0.1122,0.1122,v1,2026-04-23T07:40:02,,
6,Sonny Styles,0.0306,0.1425894484628289,-0.11198944846282889,0.11198944846282889,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
1,Caleb Downs,0.0,0.1114845699474177,-0.1114845699474177,0.1114845699474177,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
1,Rueben Bain Jr.,0.0,0.1114845699474177,-0.1114845699474177,0.1114845699474177,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
16,Kevin Concepcion,0.111,0.0,0.111,0.111,v1,2026-04-23T07:40:02,,
23,Kevin Concepcion,0.1098,0.0,0.1098,0.1098,v1,2026-04-23T07:40:02,,
10,Spencer Fano,0.141,0.0321982921618705,0.10880170783812948,0.10880170783812948,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
23,Caleb Lomu,0.1066,0.0,0.1066,0.1066,v1,2026-04-23T07:40:02,,
18,Jermod McCoy,0.1052,0.0,0.1052,0.1052,v1,2026-04-23T07:40:02,,
12,Sonny Styles,0.105,0.0,0.105,0.105,v1,2026-04-23T07:40:02,,
18,Emmanuel McNeil-Warren,0.1012,0.0,0.1012,0.1012,v1,2026-04-23T07:40:02,,
26,Cashius Howell,0.1008,0.0,0.1008,0.1008,v1,2026-04-23T07:40:02,,
10,Mansoor Delane,0.0114,0.1112304638319164,-0.0998304638319164,0.0998304638319164,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
6,Francis Mauigoa,0.1848,0.0855536690776973,0.09924633092230269,0.09924633092230269,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
22,Denzel Boston,0.0992,0.0,0.0992,0.0992,v1,2026-04-23T07:40:02,,
7,Jeremiyah Love,0.0844,0.1810020198770779,-0.0966020198770779,0.0966020198770779,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
22,Kayden McDonald,0.0966,0.0,0.0966,0.0966,v1,2026-04-23T07:40:02,,
19,Kevin Concepcion,0.0948,0.0,0.0948,0.0948,v1,2026-04-23T07:40:02,,
16,Jermod McCoy,0.0946,0.0,0.0946,0.0946,v1,2026-04-23T07:40:02,,
10,Rueben Bain Jr.,0.0,0.0941180847808523,-0.0941180847808523,0.0941180847808523,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
21,Omar Cooper Jr.,0.0936,0.0,0.0936,0.0936,v1,2026-04-23T07:40:02,,
16,Olaivavega Ioane,0.0932,0.0,0.0932,0.0932,v1,2026-04-23T07:40:02,,
30,T.J. Parker,0.0922,0.0,0.0922,0.0922,v1,2026-04-23T07:40:02,,
30,Avieon Terrell,0.092,0.0,0.092,0.092,v1,2026-04-23T07:40:02,,
24,Kevin Concepcion,0.0918,0.0,0.0918,0.0918,v1,2026-04-23T07:40:02,,
7,Rueben Bain Jr.,0.0,0.0905010099385389,-0.0905010099385389,0.0905010099385389,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
24,Monroe Freeling,0.0896,0.0,0.0896,0.0896,v1,2026-04-23T07:40:02,,
10,Makai Lemon,0.1064,0.0169935430854316,0.08940645691456839,0.08940645691456839,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
29,Malachi Lawrence,0.089,0.0,0.089,0.089,v1,2026-04-23T07:40:02,,
24,Blake Miller,0.0872,0.0,0.0872,0.0872,v1,2026-04-23T07:40:02,,
21,Kevin Concepcion,0.0868,0.0,0.0868,0.0868,v1,2026-04-23T07:40:02,,
17,Spencer Fano,0.0862,0.0,0.0862,0.0862,v1,2026-04-23T07:40:02,,
23,Omar Cooper Jr.,0.086,0.0,0.086,0.086,v1,2026-04-23T07:40:02,,
10,Jermod McCoy,0.0016,0.0873953644393629,-0.08579536443936289,0.08579536443936289,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
17,Blake Miller,0.083,0.0,0.083,0.083,v1,2026-04-23T07:40:02,,
18,Caleb Downs,0.083,0.0,0.083,0.083,v1,2026-04-23T07:40:02,,
20,Jermod McCoy,0.0828,0.0,0.0828,0.0828,v1,2026-04-23T07:40:02,,
29,Avieon Terrell,0.0824,0.0,0.0824,0.0824,v1,2026-04-23T07:40:02,,
13,Jordyn Tyson,0.0818,0.0,0.0818,0.0818,v1,2026-04-23T07:40:02,,
20,Kayden McDonald,0.0818,0.0,0.0818,0.0818,v1,2026-04-23T07:40:02,,
26,Kayden McDonald,0.0808,0.0,0.0808,0.0808,v1,2026-04-23T07:40:02,,
7,Jordyn Tyson,0.1188,0.0392171043067002,0.0795828956932998,0.0795828956932998,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
6,Spencer Fano,0.0274,0.1069420863471217,-0.0795420863471217,0.0795420863471217,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
27,Denzel Boston,0.079,0.0,0.079,0.079,v1,2026-04-23T07:40:02,,
21,Caleb Lomu,0.078,0.0,0.078,0.078,v1,2026-04-23T07:40:02,,
30,Cashius Howell,0.078,0.0,0.078,0.078,v1,2026-04-23T07:40:02,,
15,Olaivavega Ioane,0.0754,0.0,0.0754,0.0754,v1,2026-04-23T07:40:02,,
22,Keldric Faulk,0.0748,0.0,0.0748,0.0748,v1,2026-04-23T07:40:02,,
11,Rueben Bain,0.0736,0.0,0.0736,0.0736,v1,2026-04-23T07:40:02,,
17,Francis Mauigoa,0.0734,0.0,0.0734,0.0734,v1,2026-04-23T07:40:02,,
21,Max Iheanachor,0.0724,0.0,0.0724,0.0724,v1,2026-04-23T07:40:02,,
7,Caleb Downs,0.1414,0.0692066546588827,0.0721933453411173,0.0721933453411173,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
22,Peter Woods,0.072,0.0,0.072,0.072,v1,2026-04-23T07:40:02,,
24,Max Iheanachor,0.0714,0.0,0.0714,0.0714,v1,2026-04-23T07:40:02,,
3,Jeremiyah Love,0.019,0.0868901188622783,-0.0678901188622783,0.0678901188622783,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
7,Mansoor Delane,0.0228,0.0905010099385389,-0.0677010099385389,0.0677010099385389,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
4,Rueben Bain Jr.,0.0,0.0668569480294681,-0.0668569480294681,0.0668569480294681,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
4,Jeremiyah Love,0.4082,0.3420588038716972,0.06614119612830283,0.06614119612830283,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
27,Blake Miller,0.0656,0.0,0.0656,0.0656,v1,2026-04-23T07:40:02,,
22,Emmanuel McNeil-Warren,0.065,0.0,0.065,0.065,v1,2026-04-23T07:40:02,,
31,Peter Woods,0.0648,0.0,0.0648,0.0648,v1,2026-04-23T07:40:02,,
26,Emmanuel McNeil-Warren,0.0644,0.0,0.0644,0.0644,v1,2026-04-23T07:40:02,,
12,Keldric Faulk,0.0628,0.0,0.0628,0.0628,v1,2026-04-23T07:40:02,,
30,Malachi Lawrence,0.0626,0.0,0.0626,0.0626,v1,2026-04-23T07:40:02,,
21,Monroe Freeling,0.0624,0.0,0.0624,0.0624,v1,2026-04-23T07:40:02,,
32,Zion Young,0.0622,0.0,0.0622,0.0622,v1,2026-04-23T07:40:02,,
27,T.J. Parker,0.062,0.0,0.062,0.062,v1,2026-04-23T07:40:02,,
21,Denzel Boston,0.0612,0.0,0.0612,0.0612,v1,2026-04-23T07:40:02,,
8,Jermod McCoy,0.0088,0.0699282159858048,-0.0611282159858048,0.0611282159858048,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
24,Omar Cooper Jr.,0.0602,0.0,0.0602,0.0602,v1,2026-04-23T07:40:02,,
18,Jeremiyah Love,0.06,0.0,0.06,0.06,v1,2026-04-23T07:40:02,,
20,Emmanuel McNeil-Warren,0.059,0.0,0.059,0.059,v1,2026-04-23T07:40:02,,
28,Blake Miller,0.059,0.0,0.059,0.059,v1,2026-04-23T07:40:02,,
31,Max Iheanachor,0.059,0.0,0.059,0.059,v1,2026-04-23T07:40:02,,
19,Denzel Boston,0.0588,0.0,0.0588,0.0588,v1,2026-04-23T07:40:02,,
32,T.J. Parker,0.058,0.0,0.058,0.058,v1,2026-04-23T07:40:02,,
23,Max Iheanachor,0.0574,0.0,0.0574,0.0574,v1,2026-04-23T07:40:02,,
4,Carnell Tate,0.1238,0.0668569480294681,0.0569430519705319,0.0569430519705319,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
4,Rueben Bain,0.0556,0.0,0.0556,0.0556,v1,2026-04-23T07:40:02,,
23,Akheem Mesidor,0.0546,0.0,0.0546,0.0546,v1,2026-04-23T07:40:02,,
12,Caleb Downs,0.054,0.0,0.054,0.054,v1,2026-04-23T07:40:02,,
1,Jeremiyah Love,0.0,0.0537435576240539,-0.0537435576240539,0.0537435576240539,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
15,Rueben Bain,0.0536,0.0,0.0536,0.0536,v1,2026-04-23T07:40:02,,
21,Spencer Fano,0.0522,0.0,0.0522,0.0522,v1,2026-04-23T07:40:02,,
8,Caleb Downs,0.0142,0.0660433150977046,-0.051843315097704595,0.051843315097704595,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
9,Kenyon Sadiq,0.0012,0.0520712486021066,-0.0508712486021066,0.0508712486021066,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
13,Francis Mauigoa,0.0502,0.0,0.0502,0.0502,v1,2026-04-23T07:40:02,,
12,Spencer Fano,0.0498,0.0,0.0498,0.0498,v1,2026-04-23T07:40:02,,
11,Jermod McCoy,0.0496,0.0,0.0496,0.0496,v1,2026-04-23T07:40:02,,
3,Sonny Styles,0.1074,0.0579267459081855,0.049473254091814495,0.049473254091814495,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
27,Emmanuel McNeil-Warren,0.049,0.0,0.049,0.049,v1,2026-04-23T07:40:02,,
19,Kadyn Proctor,0.0484,0.0,0.0484,0.0484,v1,2026-04-23T07:40:02,,
13,Kadyn Proctor,0.0482,0.0,0.0482,0.0482,v1,2026-04-23T07:40:02,,
11,Kenyon Sadiq,0.0478,0.0,0.0478,0.0478,v1,2026-04-23T07:40:02,,
26,Kevin Concepcion,0.0478,0.0,0.0478,0.0478,v1,2026-04-23T07:40:02,,
12,Dillon Thieneman,0.0474,0.0,0.0474,0.0474,v1,2026-04-23T07:40:02,,
23,T.J. Parker,0.0474,0.0,0.0474,0.0474,v1,2026-04-23T07:40:02,,
26,Peter Woods,0.0468,0.0,0.0468,0.0468,v1,2026-04-23T07:40:02,,
1,Jordyn Tyson,0.0,0.0448160563575998,-0.0448160563575998,0.0448160563575998,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
5,Carnell Tate,0.1016,0.0569254192482456,0.04467458075175439,0.04467458075175439,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
21,Ty Simpson,0.0444,0.0,0.0444,0.0444,v1,2026-04-23T07:40:02,,
24,Kadyn Proctor,0.0438,0.0,0.0438,0.0438,v1,2026-04-23T07:40:02,,
24,Ty Simpson,0.0438,0.0,0.0438,0.0438,v1,2026-04-23T07:40:02,,
3,Ty Simpson,0.0,0.0434450594311391,-0.0434450594311391,0.0434450594311391,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
28,Monroe Freeling,0.043,0.0,0.043,0.043,v1,2026-04-23T07:40:02,,
6,Kadyn Proctor,0.0,0.0427768345388486,-0.0427768345388486,0.0427768345388486,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
27,Monroe Freeling,0.0422,0.0,0.0422,0.0422,v1,2026-04-23T07:40:02,,
3,Arvell Reese,0.351,0.3089426448436563,0.04205735515634368,0.04205735515634368,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
29,Max Iheanachor,0.0418,0.0,0.0418,0.0418,v1,2026-04-23T07:40:02,,
20,Omar Cooper Jr.,0.0414,0.0,0.0414,0.0414,v1,2026-04-23T07:40:02,,
23,Monroe Freeling,0.0414,0.0,0.0414,0.0414,v1,2026-04-23T07:40:02,,
12,Rueben Bain,0.041,0.0,0.041,0.041,v1,2026-04-23T07:40:02,,
31,Kenyon Sadiq,0.0406,0.0,0.0406,0.0406,v1,2026-04-23T07:40:02,,
10,Jeremiyah Love,0.0632,0.023529521195213,0.03967047880478701,0.03967047880478701,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
16,Makai Lemon,0.0388,0.0,0.0388,0.0388,v1,2026-04-23T07:40:02,,
6,Makai Lemon,0.0542,0.0156500614166519,0.0385499385833481,0.0385499385833481,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
21,Francis Mauigoa,0.0384,0.0,0.0384,0.0384,v1,2026-04-23T07:40:02,,
8,Makai Lemon,0.0916,0.0540354396253946,0.0375645603746054,0.0375645603746054,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
19,Kayden McDonald,0.0372,0.0,0.0372,0.0372,v1,2026-04-23T07:40:02,,
30,Kenyon Sadiq,0.0368,0.0,0.0368,0.0368,v1,2026-04-23T07:40:02,,
5,Francis Mauigoa,0.0886,0.1252359223461404,-0.036635922346140395,0.036635922346140395,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
3,Rueben Bain Jr.,0.0,0.0365853132051698,-0.0365853132051698,0.0365853132051698,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
16,Denzel Boston,0.0358,0.0,0.0358,0.0358,v1,2026-04-23T07:40:02,,
27,Spencer Fano,0.0358,0.0,0.0358,0.0358,v1,2026-04-23T07:40:02,,
26,Malachi Lawrence,0.0354,0.0,0.0354,0.0354,v1,2026-04-23T07:40:02,,
16,Monroe Freeling,0.035,0.0,0.035,0.035,v1,2026-04-23T07:40:02,,
10,Caleb Downs,0.124,0.1589006626170234,-0.034900662617023404,0.034900662617023404,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
20,Kadyn Proctor,0.0344,0.0,0.0344,0.0344,v1,2026-04-23T07:40:02,,
22,T.J. Parker,0.0344,0.0,0.0344,0.0344,v1,2026-04-23T07:40:02,,
8,Kenyon Sadiq,0.0006,0.0349641079929024,-0.0343641079929024,0.0343641079929024,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
12,Monroe Freeling,0.0334,0.0,0.0334,0.0334,v1,2026-04-23T07:40:02,,
5,Arvell Reese,0.0486,0.0152726734568463,0.0333273265431537,0.0333273265431537,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
9,Sonny Styles,0.0052,0.0381855823082115,-0.0329855823082115,0.0329855823082115,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
28,Spencer Fano,0.0326,0.0,0.0326,0.0326,v1,2026-04-23T07:40:02,,
6,Monroe Freeling,0.0594,0.09166464544039,-0.032264645440390004,0.032264645440390004,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
13,Omar Cooper Jr.,0.0322,0.0,0.0322,0.0322,v1,2026-04-23T07:40:02,,
6,Rueben Bain Jr.,0.0,0.0320826259041365,-0.0320826259041365,0.0320826259041365,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
23,Spencer Fano,0.032,0.0,0.032,0.032,v1,2026-04-23T07:40:02,,
23,Emmanuel McNeil-Warren,0.0304,0.0,0.0304,0.0304,v1,2026-04-23T07:40:02,,
10,Kenyon Sadiq,0.002,0.0321982921618705,-0.030198292161870498,0.030198292161870498,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
29,Caleb Lomu,0.0298,0.0,0.0298,0.0298,v1,2026-04-23T07:40:02,,
22,Olaivavega Ioane,0.0292,0.0,0.0292,0.0292,v1,2026-04-23T07:40:02,,
22,Rueben Bain,0.029,0.0,0.029,0.029,v1,2026-04-23T07:40:02,,
9,Jordyn Tyson,0.0886,0.0602930246971761,0.028306975302823896,0.028306975302823896,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
16,Dillon Thieneman,0.0282,0.0,0.0282,0.0282,v1,2026-04-23T07:40:02,,
28,Kadyn Proctor,0.028,0.0,0.028,0.028,v1,2026-04-23T07:40:02,,
5,Mansoor Delane,0.005,0.0329568216700369,-0.027956821670036897,0.027956821670036897,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
13,Sonny Styles,0.0278,0.0,0.0278,0.0278,v1,2026-04-23T07:40:02,,
20,Caleb Downs,0.0278,0.0,0.0278,0.0278,v1,2026-04-23T07:40:02,,
9,Jermod McCoy,0.0244,0.0520712486021066,-0.0276712486021066,0.0276712486021066,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
19,Blake Miller,0.0276,0.0,0.0276,0.0276,v1,2026-04-23T07:40:02,,
11,Caleb Downs,0.0274,0.0,0.0274,0.0274,v1,2026-04-23T07:40:02,,
16,Kadyn Proctor,0.0274,0.0,0.0274,0.0274,v1,2026-04-23T07:40:02,,
1,Carnell Tate,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
1,Francis Mauigoa,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
1,Jermod McCoy,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
1,Keldric Faulk,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
1,Makai Lemon,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
1,Spencer Fano,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
14,Kevin Concepcion,0.0266,0.0,0.0266,0.0266,v1,2026-04-23T07:40:02,,
30,Chase Bisontis,0.0264,0.0,0.0264,0.0264,v1,2026-04-23T07:40:02,,
21,Jeremiyah Love,0.0262,0.0,0.0262,0.0262,v1,2026-04-23T07:40:02,,
19,Peter Woods,0.026,0.0,0.026,0.026,v1,2026-04-23T07:40:02,,
3,Francis Mauigoa,0.1522,0.1263856274360412,0.0258143725639588,0.0258143725639588,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
20,Rueben Bain,0.0258,0.0,0.0258,0.0258,v1,2026-04-23T07:40:02,,
7,Kenyon Sadiq,0.0004,0.0255763723739349,-0.0251763723739349,0.0251763723739349,v1,2026-04-23T07:40:02,DraftKings,2026-04-15 15:51:34
27,Cashius Howell,0.025,0.0,0.025,0.025,v1,2026-04-23T07:40:02,,
