player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Puka Nacua,100632,WR,LA,1,10.1,1,83.3,0.0,0,1,0,0.0,0,5,26,0,78.7,71.5,79.3,,77.5,2.1,1,0,16,0.0,0,47,0,10,93.6,44,42.6,20,124.0,12,1,55.3,26,85,43,4.3,8.5,1.93
Stefon Diggs,9579,WR,NE,1,8.7,4,83.3,100.0,1,1,0,9.1,1,8,19,0,58.5,71.1,93.0,,92.2,0.0,0,0,32,0.0,0,26,0,10,88.5,23,30.8,8,117.4,12,0,69.2,18,146,63,6.3,14.6,6.35
Deebo Samuel,48274,WR,WAS,1,9.8,3,72.7,33.3,1,3,0,0.0,0,4,32,0,77.3,70.6,80.6,,82.0,0.0,0,0,22,0.0,0,32,1,8,90.6,29,53.1,17,129.4,11,1,43.8,14,96,42,5.3,12.0,3.31
Kendrick Bourne,12270,WR,SF,1,8.1,3,90.9,100.0,2,2,1,9.1,1,8,28,0,58.5,71.1,80.6,,80.3,0.0,0,0,35,0.0,0,44,1,10,93.2,41,22.7,10,118.8,11,0,77.3,34,142,57,5.7,14.2,3.46
Justin Jefferson,61398,WR,MIN,1,14.5,0,63.6,75.0,3,4,0,0.0,0,6,18,0,75.6,69.5,82.9,69.0,82.0,0.0,0,0,38,2.2,1,45,0,7,88.9,40,26.7,12,101.7,11,0,71.1,32,123,40,5.7,17.6,3.08
Davante Adams,8688,WR,LA,1,14.8,0,45.5,0.0,0,2,0,0.0,0,3,26,0,73.4,68.0,69.6,,68.7,0.0,0,0,26,0.0,0,43,0,5,95.3,41,11.6,5,73.3,11,0,88.4,38,88,19,3.8,17.6,2.15
Calvin Ridley,48262,WR,TEN,1,17.6,0,50.0,0.0,0,1,0,0.0,0,4,31,0,73.4,68.0,82.2,,80.1,0.0,0,1,47,0.0,0,35,0,5,97.1,34,28.6,10,56.3,10,0,71.4,25,131,18,3.6,26.2,3.85
DeVonta Smith,61100,WR,PHI,1,12.9,1,80.0,0.0,0,1,0,0.0,0,3,24,0,78.0,71.1,80.5,,80.9,0.0,0,0,52,0.0,0,50,1,8,90.0,45,60.0,30,114.2,10,0,40.0,20,114,43,5.4,14.3,2.53
Courtland Sutton,48164,WR,DEN,1,10.5,1,80.0,66.7,2,3,0,11.1,1,5,10,0,54.5,70.1,76.0,,75.1,0.0,0,0,34,0.0,0,46,0,8,93.5,43,17.4,8,107.9,10,0,82.6,38,99,35,4.4,12.4,2.3
Chris Olave,84355,WR,NO,1,7.9,0,70.0,33.3,1,3,0,0.0,0,3,20,0,75.6,69.5,66.4,,65.7,0.0,0,0,17,0.0,0,33,0,7,90.9,30,36.4,12,85.0,10,0,63.6,21,59,15,2.1,8.4,1.97
Jake Tonges,60864,TE,SF,1,4.1,0,70.0,0.0,0,2,0,0.0,0,3,28,0,75.6,69.5,61.1,71.4,57.6,65.9,29,0,11,4.5,2,44,0,7,90.9,40,25.0,11,110.8,10,1,9.1,4,41,25,3.6,5.9,1.03
Mason Taylor,157122,TE,NYJ,1,4.2,0,90.0,100.0,3,3,0,0.0,0,5,22,0,78.0,71.1,79.3,76.0,78.9,52.8,28,0,11,3.8,2,53,0,9,84.9,45,28.3,15,94.6,10,0,17.0,9,67,20,2.2,7.4,1.49
Christian McCaffrey,11763,HB,SF,1,2.8,5,88.9,,0,0,0,0.0,0,5,28,0,76.5,78.7,67.8,81.7,90.9,0.0,0,0,16,8.3,4,48,0,8,89.6,43,27.1,13,141.7,9,1,0.0,0,82,78,9.8,10.3,1.91
Ja'Marr Chase,84270,WR,CIN,1,18.6,0,66.7,100.0,2,2,0,0.0,0,4,7,0,74.6,68.8,79.1,,77.5,0.0,0,2,64,0.0,0,46,0,6,91.3,42,45.7,21,108.6,9,2,54.3,25,110,33,5.5,18.3,2.62
Khalil Shakir,84140,WR,BUF,1,1.8,0,66.7,0.0,0,2,0,14.3,1,3,4,0,49.2,71.6,61.1,62.3,63.8,0.0,0,1,18,2.9,1,34,1,6,85.3,29,52.9,18,38.9,9,0,47.1,16,45,48,8.0,7.5,1.55
Jaylen Waddle,84088,WR,MIA,1,15.3,0,66.7,66.7,2,3,0,0.0,0,6,17,0,75.6,69.5,86.3,,84.6,0.0,0,0,46,0.0,0,36,0,6,94.4,34,25.0,9,145.6,9,1,75.0,27,110,18,3.0,18.3,3.24
Kyren Williams,97118,HB,LA,1,3.4,1,88.9,100.0,1,1,0,11.1,1,3,26,0,54.5,26.1,53.6,31.4,61.0,0.0,0,0,14,10.6,5,47,0,8,85.1,40,12.8,6,136.8,9,2,0.0,0,66,37,4.6,8.3,1.65
Keenan Allen,7857,WR,LAC,1,7.6,1,55.6,0.0,0,2,0,16.7,1,3,27,0,49.2,68.8,75.7,64.9,72.8,0.0,0,1,29,3.6,1,28,0,5,89.3,25,32.1,9,35.6,9,0,67.9,19,58,31,6.2,11.6,2.32
David Njoku,11784,TE,CLV,1,6.8,1,66.7,100.0,1,1,0,0.0,0,2,8,0,74.6,68.8,76.9,65.5,84.6,57.1,20,0,17,11.4,4,35,0,6,88.6,31,25.7,9,125.7,9,1,17.1,6,67,37,6.2,11.2,2.16
Xavier Worthy,144718,WR,KC,1,13.8,0,66.7,0.0,0,2,0,0.0,0,1,16,0,74.6,69.8,65.2,,63.1,0.0,0,0,19,0.0,0,37,0,6,100.0,37,45.9,17,77.1,9,0,54.1,20,42,11,1.8,7.0,1.14
Garrett Wilson,97405,WR,NYJ,1,13.1,2,66.7,100.0,1,1,0,14.3,1,4,22,0,54.5,70.1,67.7,,67.3,0.0,0,0,25,0.0,0,58,0,6,87.9,51,34.5,20,127.5,9,1,65.5,38,71,14,2.3,11.8,1.39
Amon-Ra St. Brown,84470,WR,DET,1,7.1,2,88.9,50.0,1,2,0,0.0,0,5,11,0,76.5,71.1,85.6,61.6,82.1,0.0,0,0,26,3.8,1,26,0,8,96.2,25,34.6,9,113.0,9,0,61.5,16,100,58,7.3,12.5,4.0
Jake Ferguson,61081,TE,DAL,1,3.1,0,77.8,0.0,0,1,0,0.0,0,3,9,0,75.6,69.5,72.1,66.4,74.2,34.8,8,0,26,4.3,1,23,0,7,95.7,22,60.9,14,128.9,9,2,4.3,1,49,50,7.1,7.0,2.23
Jaxon Smith-Njigba,129758,WR,SEA,1,12.9,1,88.9,66.7,2,3,1,11.1,1,6,29,0,54.5,70.1,76.0,,76.9,0.0,0,0,53,0.0,0,36,1,8,86.1,31,22.2,8,155.8,9,1,77.8,28,132,35,4.4,16.5,4.26
Ryan Flournoy,159617,WR,DAL,1,9.9,3,75.0,50.0,2,4,0,0.0,0,5,9,0,74.6,70.6,90.7,,90.4,0.0,0,0,46,0.0,0,21,0,6,100.0,21,33.3,7,116.7,8,0,66.7,14,114,48,8.0,19.0,5.43
Travis Kelce,7844,TE,KC,1,4.0,0,87.5,0.0,0,1,0,0.0,0,4,16,0,75.6,69.5,77.8,69.0,75.5,29.7,11,0,14,5.4,2,37,0,7,94.6,35,35.1,13,138.0,8,1,35.1,13,61,31,4.4,8.7,1.74
Cooper Kupp,11824,WR,SEA,1,7.4,1,75.0,66.7,2,3,0,0.0,0,4,29,0,74.6,68.8,80.7,,77.5,0.0,0,1,24,0.0,0,37,0,6,86.5,32,56.8,21,55.7,8,0,40.5,15,59,21,3.5,9.8,1.84
Chase Brown,77787,HB,CIN,1,-0.4,0,87.5,50.0,1,2,0,0.0,0,0,7,1,75.6,22.9,54.9,70.4,39.9,0.0,0,0,9,4.2,1,24,0,7,87.5,21,0.0,0,79.2,8,0,8.3,2,21,25,3.6,3.0,1.0
Marquise Brown,61568,WR,KC,1,14.6,3,50.0,0.0,0,2,0,0.0,0,3,16,0,72.1,67.0,73.8,,75.7,0.0,0,0,20,0.0,0,25,1,4,100.0,25,36.0,9,68.8,8,0,64.0,16,48,18,4.5,12.0,1.92
Tetairoa McMillan,158735,WR,CAR,1,15.4,1,75.0,0.0,0,1,0,0.0,0,4,5,0,74.6,68.8,70.4,,69.8,0.0,0,0,29,0.0,0,38,0,6,86.8,33,21.1,8,102.6,8,0,78.9,30,73,11,1.8,12.2,2.21
Keon Coleman,144949,WR,BUF,1,13.4,0,57.1,33.3,1,3,1,0.0,0,3,4,1,72.1,15.0,59.9,,59.4,0.0,0,0,13,0.0,0,29,1,4,96.6,28,31.0,9,103.0,7,1,69.0,20,23,2,0.5,5.8,0.82
Theo Johnson,129787,TE,NYG,1,7.4,0,85.7,100.0,1,1,0,0.0,0,3,21,0,49.2,68.8,62.5,76.3,66.9,31.0,13,0,15,11.9,5,42,1,6,81.0,34,50.0,21,125.9,7,2,9.5,4,33,11,1.8,5.5,0.97
Wan'Dale Robinson,101735,WR,NYG,1,6.3,2,71.4,100.0,1,1,1,0.0,0,0,21,0,73.4,69.1,53.6,,52.0,0.0,0,0,12,0.0,0,47,1,5,93.6,44,66.0,31,79.5,7,0,34.0,16,30,22,4.4,6.0,0.68
Emeka Egbuka,145055,WR,TB,1,19.7,0,100.0,100.0,1,1,0,0.0,0,6,30,0,76.5,70.1,88.9,,86.9,0.0,0,0,57,0.0,0,38,0,7,92.1,35,31.6,12,158.3,7,1,68.4,26,163,32,4.6,23.3,4.66
Andrei Iosivas,109811,WR,CIN,1,9.0,1,71.4,50.0,1,2,0,0.0,0,4,7,0,73.4,68.0,72.7,,71.6,0.0,0,0,30,0.0,0,43,0,5,90.7,39,65.1,28,110.4,7,0,34.9,15,82,24,4.8,16.4,2.1
De'Von Achane,124305,HB,MIA,1,2.9,0,85.7,100.0,1,1,0,14.3,1,2,17,0,52.1,75.2,59.3,77.9,61.8,0.0,0,0,10,5.4,2,37,0,6,91.9,34,18.9,7,124.1,7,1,24.3,9,30,15,2.5,5.0,0.88
Tee Higgins,61211,WR,CIN,1,12.6,0,42.9,0.0,0,4,0,0.0,0,3,7,0,70.5,65.8,62.8,,62.5,0.0,0,0,13,0.0,0,48,0,3,91.7,44,8.3,4,90.5,7,1,91.7,44,22,0,0.0,7.3,0.5
