player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Dalvin Cook,11796,HB,BLT,1,8,2,1,82.6,19,0,23,0,0,2,17,53.1,1,1,3,0,1,72.1,55.5,68.7,,,,56.7,60.0,19,0,0,0,0,9,0,0,0,8,0,23,17,2.13,2.9,,7
Patrick Mahomes,11765,QB,KC,1,6,1,0,0.0,0,0,-6,0,0,0,0,0.0,1,1,16,0,0,78.0,86.3,78.0,82.1,,,72.2,60.0,24,0,0,0,0,22,25,2,0,4,0,19,4,0.67,3.2,,0
Jared Goff,10635,QB,DET,1,6,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,11,0,0,81.0,67.5,79.4,66.0,,,63.4,60.0,7,0,0,0,0,25,7,1,0,5,0,6,0,0.0,1.0,,0
Brock Purdy,77672,QB,SF,1,6,1,0,0.0,0,0,4,0,0,0,0,0.0,0,2,28,0,0,80.2,59.7,78.9,55.0,,,72.3,60.0,9,0,0,0,0,21,10,2,0,4,0,14,6,1.0,2.3,,1
Jordan Love,40306,QB,GB,1,5,0,0,0.0,0,0,0,0,0,0,1,0.0,0,1,12,1,1,79.7,54.0,79.1,53.7,,,58.7,60.0,3,0,0,0,0,27,3,1,0,4,0,3,3,0.6,0.6,,0
Emanuel Wilson,154173,HB,GB,1,4,1,0,0.0,0,0,16,0,0,1,7,35.0,0,1,12,0,0,69.4,71.3,69.4,,,81.7,65.5,,8,0,11,1,1,4,0,0,1,5,0,16,7,1.75,4.0,11.0,4
Chase Edmonds,45851,HB,TB,1,4,0,0,0.0,0,0,19,0,1,0,8,33.3,0,0,30,0,2,70.6,64.5,74.3,,15.9,62.6,68.7,,9,0,18,2,7,4,0,0,2,6,0,19,8,2.0,4.8,2.57,2
C.J. Stroud,129759,QB,HST,1,3,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,13,0,0,78.8,62.3,0.0,65.6,,,54.5,60.0,7,2,0,0,0,12,10,2,0,1,0,9,0,0.0,3.0,,0
Baker Mayfield,46518,QB,TB,1,2,0,0,0.0,0,0,14,0,0,0,2,0.0,1,1,30,0,0,80.6,76.7,78.9,74.9,,,63.7,60.0,14,0,0,0,0,14,1,1,0,1,0,15,2,1.0,7.5,,1
Dare Ogunbowale,12329,HB,HST,1,2,0,0,0.0,0,0,7,0,1,0,5,83.3,0,0,13,0,0,66.7,52.7,73.9,,13.7,64.1,57.5,60.0,4,0,13,1,9,3,0,0,1,3,0,7,5,2.5,3.5,1.44,2
Clyde Edwards-Helaire,57279,HB,KC,1,2,1,1,90.3,28,0,31,0,0,1,24,400.0,1,1,16,0,2,66.7,71.8,73.2,,79.5,57.4,72.4,,28,0,-1,1,8,2,0,0,1,3,0,31,24,12.0,15.5,-0.13,0
Craig Reynolds,94383,HB,DET,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,11,0,1,61.9,64.3,69.4,,,59.1,62.0,60.0,1,0,0,0,1,5,0,0,0,1,1,1,1,1.0,1.0,0.0,0
Mecole Hardman Jr.,42683,WR,KC,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,16,2,0,4.2,25.4,74.8,,,29.3,40.5,58.6,-1,0,2,1,10,9,0,0,1,2,0,-1,0,0.0,-1.0,0.2,1
Stefon Diggs,9579,WR,BUF,1,1,0,0,0.0,0,0,7,2,0,0,2,0.0,0,1,4,1,1,15.1,45.6,79.3,,,43.2,63.0,60.0,7,0,21,3,41,28,0,0,7,4,0,7,2,2.0,7.0,0.51,0
Jauan Jennings,48027,WR,SF,1,1,1,0,0.0,0,0,-1,0,1,1,2,66.7,0,0,28,0,0,69.1,77.1,79.7,,,76.4,59.7,60.1,-1,0,61,5,31,9,0,0,6,6,0,-1,2,2.0,-1.0,1.97,1
Jayden Reed,78171,WR,GB,1,1,0,0,0.0,0,0,9,0,0,0,2,0.0,0,0,12,0,0,73.5,57.0,77.3,,,58.3,63.1,38.9,9,0,35,4,26,12,0,0,4,5,0,9,2,2.0,9.0,1.35,0
Damar Hamlin,43291,S,BUF,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,4,0,0,61.9,56.1,65.0,,,,57.0,,2,0,0,0,0,1,0,0,0,1,0,2,1,1.0,2.0,,0
