player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Dalton Kincaid,91791,TE,BUF,1,2.6,3,100.0,100.0,1,1,0,0.0,0,2,4,0,73.4,68.0,63.5,,66.5,5.9,2,0,14,0.0,0,34,1,5,100.0,34,70.6,24,104.2,5,0,23.5,8,45,32,6.4,9.0,1.32
Rachaad White,131633,HB,TB,1,-2.2,2,80.0,,0,0,0,20.0,1,2,30,0,41.6,74.0,64.2,39.3,58.8,0.0,0,0,12,30.0,12,40,0,4,65.0,26,7.5,3,136.3,5,1,10.0,4,36,44,11.0,9.0,1.38
Zay Flowers,97268,WR,BLT,1,8.8,1,80.0,100.0,1,1,0,0.0,0,3,3,0,72.1,67.0,69.1,,70.4,0.0,0,0,17,0.0,0,25,0,4,100.0,25,20.0,5,100.8,5,0,80.0,20,41,10,2.5,10.3,1.64
James Cook,83666,HB,BUF,1,-0.8,0,80.0,,0,0,0,20.0,1,1,4,0,41.6,77.2,64.5,48.1,52.0,0.0,0,0,8,10.5,2,19,0,4,89.5,17,10.5,2,84.2,5,0,5.3,1,21,26,6.5,5.3,1.24
Devin Singletary,40485,HB,HST,1,2.6,1,100.0,100.0,1,1,0,0.0,0,2,13,0,73.4,74.3,73.6,78.5,87.4,0.0,0,0,26,12.0,3,25,0,5,80.0,20,12.0,3,106.7,5,0,16.0,4,48,35,7.0,9.6,2.4
Marquez Valdes-Scantling,47809,WR,KC,1,19.0,0,50.0,100.0,1,1,0,0.0,0,2,16,0,68.3,64.0,82.0,,79.7,0.0,0,0,32,0.0,0,17,0,2,82.4,14,35.3,6,95.8,4,0,64.7,11,62,9,4.5,31.0,4.43
Nelson Agholor,9453,WR,BLT,1,7.3,0,50.0,,0,0,0,33.3,1,1,3,0,29.9,64.0,62.3,,60.1,0.0,0,0,9,0.0,0,18,0,2,100.0,18,83.3,15,95.8,4,1,16.7,3,12,4,2.0,6.0,0.67
David Montgomery,45719,HB,DET,1,0.0,0,75.0,,0,0,0,0.0,0,1,11,0,70.5,74.2,49.6,24.4,68.0,0.0,0,0,11,20.0,6,30,1,3,76.7,23,3.3,1,79.2,4,0,0.0,0,14,11,3.7,4.7,0.61
Jayden Reed,78171,WR,GB,1,4.3,0,100.0,,0,0,0,0.0,0,1,12,0,72.1,73.5,57.0,,58.3,3.4,1,0,27,0.0,0,29,0,4,89.7,26,79.3,23,103.1,4,0,17.2,5,35,18,4.5,8.8,1.35
Rashee Rice,97605,WR,KC,1,1.3,0,100.0,,0,0,0,0.0,0,3,16,0,72.1,67.0,79.3,,77.7,0.0,0,0,25,0.0,0,22,0,4,86.4,19,45.5,10,115.6,4,0,50.0,11,47,42,10.5,11.8,2.47
Luke Musgrave,98499,TE,GB,1,5.5,0,75.0,100.0,1,1,0,0.0,0,2,12,0,70.5,65.8,75.9,,77.4,78.6,11,0,7,0.0,0,14,0,3,92.9,13,14.3,2,79.2,4,0,7.1,1,14,7,2.3,4.7,1.08
Jameson Williams,101701,WR,DET,1,19.0,0,50.0,0.0,0,1,0,0.0,0,2,11,0,68.3,64.0,59.0,,61.7,0.0,0,0,24,0.0,0,31,0,2,96.8,30,25.8,8,80.2,4,0,74.2,23,35,2,1.0,17.5,1.17
Jahmyr Gibbs,122474,HB,DET,1,1.0,1,100.0,,0,0,0,0.0,0,2,11,0,72.1,74.0,84.3,74.6,77.7,0.0,0,0,20,11.8,2,17,0,4,88.2,15,5.9,1,108.3,4,0,5.9,1,40,36,9.0,10.0,2.67
Rashod Bateman,84296,WR,BLT,1,12.0,0,100.0,100.0,2,2,0,0.0,0,2,3,0,70.5,65.8,67.6,,66.8,0.0,0,0,21,0.0,0,21,0,3,100.0,21,4.8,1,118.8,3,0,95.2,20,39,3,1.0,13.0,1.86
Latavius Murray,7962,HB,BUF,1,1.0,0,100.0,,0,0,0,0.0,0,1,4,0,70.5,65.8,67.3,81.0,73.0,15.4,2,0,15,23.1,3,13,0,3,76.9,10,0.0,0,104.2,3,0,0.0,0,27,24,8.0,9.0,2.7
Isaiah Likely,83955,TE,BLT,1,13.7,0,66.7,100.0,1,1,0,0.0,0,2,3,0,68.3,64.0,70.1,,72.4,58.3,14,0,19,0.0,0,24,0,2,100.0,24,33.3,8,144.4,3,1,8.3,2,34,14,7.0,17.0,1.42
Trent Sherfield,48021,WR,BUF,1,26.7,0,33.3,0.0,0,1,0,0.0,0,1,4,0,64.7,61.2,48.9,,51.8,0.0,0,0,7,0.0,0,37,0,1,100.0,37,21.6,8,42.4,3,0,78.4,29,7,3,3.0,7.0,0.19
Robert Woods,7822,WR,HST,1,7.0,0,33.3,,0,0,0,0.0,0,0,13,0,64.7,61.2,53.2,,53.2,0.0,0,0,6,0.0,0,25,0,1,92.0,23,72.0,18,42.4,3,0,28.0,7,6,0,0.0,6.0,0.26
Josh Reynolds,11872,WR,DET,1,11.3,0,66.7,0.0,0,1,0,0.0,0,2,11,0,70.5,65.8,67.7,,66.9,0.0,0,0,18,0.0,0,40,0,2,95.0,38,30.0,12,134.7,3,1,70.0,28,27,6,3.0,13.5,0.71
Noah Gray,60878,TE,KC,1,4.0,0,100.0,,0,0,0,0.0,0,1,16,0,70.5,65.8,58.7,,66.4,57.1,8,0,12,0.0,0,14,0,3,92.9,13,14.3,2,88.9,3,0,21.4,3,16,4,1.3,5.3,1.23
Ray-Ray McCloud III,47895,WR,SF,1,14.5,0,50.0,100.0,1,1,0,0.0,0,0,28,0,64.7,68.1,54.3,,54.7,0.0,0,0,7,0.0,0,16,0,1,100.0,16,56.3,9,58.3,2,0,43.8,7,7,0,0.0,7.0,0.44
Deebo Samuel,48274,WR,SF,1,0.0,0,100.0,,0,0,0,0.0,0,1,28,0,68.3,66.8,85.7,,81.7,0.0,0,0,15,0.0,0,6,0,2,100.0,6,50.0,3,116.7,2,0,50.0,3,24,24,12.0,12.0,4.0
Dontayvion Wicks,99711,WR,GB,1,9.0,0,0.0,0.0,0,1,0,,0,0,12,0,,,52.3,,52.5,0.0,0,0,0,0.0,0,15,0,0,93.3,14,26.7,4,39.6,2,0,73.3,11,0,0,,,0.0
Christian Watson,66581,WR,GB,1,10.0,1,50.0,,0,0,0,0.0,0,1,12,0,64.7,61.2,58.4,,59.4,4.5,1,1,11,0.0,0,22,0,1,86.4,19,22.7,5,27.1,2,0,72.7,16,11,12,12.0,11.0,0.58
Gus Edwards,46027,HB,BLT,1,0.0,0,50.0,,0,0,0,0.0,0,0,3,0,64.7,73.6,69.8,50.0,61.3,0.0,0,0,-1,44.4,4,9,0,1,55.6,5,0.0,0,56.3,2,0,0.0,0,-1,2,2.0,-1.0,-0.2
Justice Hill,45865,HB,BLT,1,-0.5,0,100.0,,0,0,0,0.0,0,1,3,0,68.3,75.5,64.3,31.9,71.7,0.0,0,0,8,19.0,4,21,0,2,81.0,17,9.5,2,89.6,2,0,4.8,1,11,12,6.0,5.5,0.65
Xavier Hutchinson,122518,WR,HST,1,-4.5,3,100.0,,0,0,0,0.0,0,0,13,0,68.3,64.0,51.0,,56.3,0.0,0,0,2,0.0,0,13,0,2,100.0,13,46.2,6,79.2,2,0,53.8,7,-3,6,3.0,-1.5,-0.23
Trey Palmer,99248,WR,TB,1,11.0,0,100.0,,0,0,0,0.0,0,1,30,0,68.3,64.0,63.5,,62.9,0.0,0,0,23,0.0,0,29,0,2,93.1,27,41.4,12,118.8,2,0,58.6,17,32,10,5.0,16.0,1.19
Chase Edmonds,45851,HB,TB,1,0.0,1,100.0,,0,0,0,0.0,0,0,30,0,70.5,70.6,64.5,15.9,62.6,0.0,0,0,14,20.0,2,10,0,2,70.0,7,0.0,0,104.2,2,0,20.0,2,18,18,9.0,9.0,2.57
Chris Conley,9509,WR,SF,1,17.0,0,100.0,,0,0,0,0.0,0,1,28,0,64.7,61.2,60.8,,60.2,0.0,0,0,17,0.0,0,16,0,1,100.0,16,31.3,5,118.8,1,0,68.8,11,17,0,0.0,17.0,1.06
Clyde Edwards-Helaire,57279,HB,KC,1,-5.0,0,100.0,,0,0,0,0.0,0,0,16,0,64.7,66.7,71.8,79.5,57.4,0.0,0,0,-1,20.0,2,10,0,1,80.0,8,0.0,0,79.2,1,0,10.0,1,-1,4,4.0,-1.0,-0.13
Jason Cabinda,50714,FB,DET,1,-2.0,0,100.0,,0,0,0,0.0,0,0,11,0,64.7,61.2,55.1,29.9,57.9,0.0,0,0,0,25.0,1,4,0,1,75.0,3,0.0,0,79.2,1,0,50.0,2,0,2,2.0,0.0,0.0
Charlie Kolar,60917,TE,BLT,1,4.0,0,100.0,,0,0,0,0.0,0,0,3,0,64.7,61.2,54.5,64.9,48.7,88.9,8,0,4,11.1,1,9,0,1,88.9,8,11.1,1,83.3,1,0,0.0,0,4,0,0.0,4.0,0.5
Brock Wright,60994,TE,DET,1,2.0,0,100.0,,0,0,0,0.0,0,1,11,0,64.7,61.2,62.2,72.0,67.3,65.0,13,0,29,10.0,2,20,0,1,90.0,18,15.0,3,118.8,1,0,15.0,3,29,27,27.0,29.0,1.61
Bo Melton,61610,WR,GB,1,28.0,0,100.0,,0,0,0,0.0,0,1,12,0,64.7,61.2,59.2,,65.9,0.0,0,0,19,0.0,0,10,0,1,70.0,7,40.0,4,158.3,1,1,60.0,6,19,0,0.0,19.0,2.71
Justin Watson,66915,WR,KC,1,19.0,0,0.0,0.0,0,1,0,100.0,1,0,16,0,,,50.8,,52.3,0.0,0,0,0,0.0,0,14,0,0,78.6,11,7.1,1,39.6,1,0,92.9,13,0,0,,,0.0
Ben Sims,77918,TE,GB,1,2.0,0,100.0,,0,0,0,0.0,0,0,12,0,64.7,61.2,43.8,,59.1,100.0,3,0,4,0.0,0,3,0,1,66.7,2,0.0,0,83.3,1,0,0.0,0,4,2,2.0,4.0,2.0
Odell Beckham Jr.,8647,WR,BLT,1,12.0,0,100.0,100.0,1,1,0,0.0,0,1,3,0,64.7,61.2,69.2,,68.4,0.0,0,0,12,0.0,0,8,0,1,100.0,8,12.5,1,116.7,1,0,87.5,7,12,0,0.0,12.0,1.5
Isiah Pacheco,83747,HB,KC,1,2.0,1,100.0,,0,0,0,0.0,0,1,16,0,68.3,75.9,74.0,73.4,62.5,0.0,0,0,14,5.9,1,17,0,1,88.2,15,0.0,0,118.8,1,0,11.8,2,14,12,12.0,14.0,0.93
Ty Johnson,45769,HB,BUF,1,3.0,0,100.0,,0,0,0,0.0,0,1,4,0,64.7,71.9,64.8,73.4,59.9,0.0,0,0,14,10.0,1,10,0,1,90.0,9,20.0,2,118.8,1,0,50.0,5,14,11,11.0,14.0,1.56
Mecole Hardman Jr.,42683,WR,KC,1,-3.0,0,100.0,,0,0,0,0.0,0,0,16,1,64.7,4.2,25.4,,29.3,10.0,1,0,2,0.0,0,10,0,1,100.0,10,60.0,6,79.2,1,0,30.0,3,2,5,5.0,2.0,0.2
Dawson Knox,35883,TE,BUF,1,-1.0,0,100.0,,0,0,0,0.0,0,1,4,0,64.7,61.2,67.5,66.6,59.9,19.0,4,0,4,4.8,1,21,0,1,95.2,20,52.4,11,83.3,1,0,23.8,5,4,5,5.0,4.0,0.2
Dare Ogunbowale,12329,HB,HST,1,4.0,1,100.0,,0,0,0,0.0,0,0,13,0,64.7,66.7,52.7,13.7,64.1,0.0,0,0,13,25.0,3,12,0,1,75.0,9,16.7,2,118.8,1,0,8.3,1,13,9,9.0,13.0,1.44
Deven Thompkins,84480,WR,TB,1,-1.0,0,0.0,,0,0,0,,0,0,30,0,,71.2,53.5,,54.1,0.0,0,0,0,0.0,0,10,0,0,90.0,9,70.0,7,39.6,1,0,30.0,3,0,0,,,0.0
Deonte Harty,91470,WR,BUF,1,-4.0,0,100.0,,0,0,0,0.0,0,0,4,0,64.7,67.8,55.4,,56.0,0.0,0,0,3,0.0,0,8,0,1,100.0,8,50.0,4,79.2,1,0,50.0,4,3,7,7.0,3.0,0.38
David Moore,11981,WR,TB,1,11.0,0,100.0,,0,0,0,0.0,0,1,30,0,64.7,61.2,64.8,,64.0,0.0,0,0,11,0.0,0,11,0,1,100.0,11,72.7,8,112.5,1,0,27.3,3,11,0,0.0,11.0,1.0
Emanuel Wilson,154173,HB,GB,1,-5.0,0,100.0,,0,0,0,0.0,0,1,12,0,64.7,69.4,71.3,,81.7,0.0,0,0,11,0.0,0,1,0,1,100.0,1,0.0,0,112.5,1,0,0.0,0,11,16,16.0,11.0,11.0
