slice,side,bets,wins,pushes,hit_rate,profit_units,roi,avg_line,avg_projection,avg_edge_yards,avg_ev_percent,avg_actual,avg_actual_minus_line,avg_projection_minus_actual,avg_market_odds,avg_over_price,avg_under_price,avg_recommended_prob,avg_implied_prob,avg_probability_edge,calibration_gap,projection_bias,overconfidence_flag
side,over,616,309,0,0.5016233766233766,-26.030784030784005,-0.04225776628374027,39.26298701298701,44.19262987012988,4.937694805194805,6.269331795536378,43.660714285714285,4.3977272727272725,0.5319155844155842,-109.66883116883118,-109.66883116883118,-109.36688311688312,0.5566266233766233,0.5237860415404051,0.032840581836218276,0.05500324675324664,projection_high,True
side,under,43,25,0,0.5813953488372093,4.727272727272729,0.10993657505285417,42.52325581395349,39.98232558139535,2.7679069767441864,4.698097251585635,43.0,0.47674418604651164,-3.017674418604652,-110.0,-110.0,-110.0,0.5484186046511629,0.523809523809524,0.02460908084163899,-0.03297674418604646,projection_low,False
