slice,edge_bucket,bets,wins,pushes,hit_rate,profit_units,roi,avg_line,avg_projection,avg_edge_yards,avg_ev_percent,avg_actual,avg_actual_minus_line,avg_projection_minus_actual,avg_market_odds,avg_over_price,avg_under_price,avg_recommended_prob,avg_implied_prob,avg_probability_edge,calibration_gap,projection_bias,overconfidence_flag
edge_bucket,0-2.5,97,47,0,0.4845360824742268,-7.212602212602209,-0.0743567238412599,34.57216494845361,35.59113402061856,1.6270103092783508,4.4362813208174146,38.30927835051546,3.7371134020618557,-2.718144329896907,-109.82474226804123,-109.82474226804123,-110.17525773195877,0.546618556701031,0.5234031118491768,0.02321544485185421,0.062082474226804185,projection_low,True
edge_bucket,10-15,9,3,0,0.3333333333333333,-3.2727272727272725,-0.3636363636363636,52.611111111111114,63.31222222222223,10.70111111111111,8.005961251862892,43.0,-9.61111111111111,20.312222222222225,-111.33333333333333,-111.33333333333333,-86.66666666666667,0.5688888888888889,0.5266695266695266,0.04221936221936218,0.23555555555555557,projection_high,False
edge_bucket,2.5-5,261,138,0,0.5287356321839081,2.4545454545454692,0.009404388714733598,35.63409961685824,39.068697318007665,3.800421455938697,5.874747474747483,39.88505747126437,4.25095785440613,-0.816360153256705,-109.19540229885058,-109.19540229885058,-110.04597701149426,0.5544827586206896,0.5237182995803686,0.0307644590403211,0.025747126436781564,projection_low,False
edge_bucket,5-7.5,227,109,0,0.4801762114537445,-18.9090909090909,-0.08329995995194228,42.86563876651982,48.54775330396476,6.029162995594713,6.825258656663524,47.89867841409691,5.033039647577093,0.6490748898678422,-110.0704845814978,-110.0704845814978,-109.05726872246696,0.5597268722466961,0.5239621263747412,0.03576474587195488,0.07955066079295164,projection_high,True
edge_bucket,7.5-10,65,37,0,0.5692307692307692,5.636363636363639,0.08671328671328676,48.56153846153846,56.96123076923077,8.399692307692307,7.367858807858811,51.66153846153846,3.1,5.299692307692309,-109.92307692307692,-109.92307692307692,-110.07692307692308,0.5622153846153847,0.5236308407040116,0.038584543911373156,-0.0070153846153845345,projection_high,False
