slice,line_size_bucket,bets,wins,pushes,hit_rate,profit_units,roi,avg_line,avg_projection,avg_edge_yards,avg_ev_percent,avg_actual,avg_actual_minus_line,avg_projection_minus_actual,avg_market_odds,avg_over_price,avg_under_price,avg_recommended_prob,avg_implied_prob,avg_probability_edge,calibration_gap,projection_bias,overconfidence_flag
line_size_bucket,25-40,183,96,0,0.5245901639344263,0.2895622895622978,0.0015823075932366,31.31967213114754,35.736666666666665,4.680491803278688,6.123259658778789,36.17486338797814,4.855191256830601,-0.4381967213114757,-109.96174863387978,-109.96174863387978,-110.03825136612022,0.555792349726776,0.5237210366158788,0.03207131311089727,0.03120218579234979,projection_low,False
line_size_bucket,40-60,200,95,0,0.475,-18.63636363636363,-0.09318181818181814,48.44,53.78705,5.47925,6.071582137161091,52.32,3.88,1.4670499999999997,-110.02,-110.02,-109.98,0.55566,0.5238540275923453,0.03180597240765464,0.08066000000000006,projection_high,True
line_size_bucket,60+,103,50,0,0.4854368932038835,-7.5454545454545405,-0.07325684024713146,68.94660194174757,73.3240776699029,5.2726213592233,6.0040513362175085,68.63106796116504,-0.3155339805825243,4.693009708737865,-110.11650485436893,-110.11650485436893,-107.96116504854369,0.5555339805825242,0.5240594269720484,0.03147455361047593,0.07009708737864073,projection_high,True
line_size_bucket,<25,173,93,0,0.5375722543352601,4.588744588744596,0.02652453519505547,20.19364161849711,23.654913294797684,3.8449710982658964,6.419863209534398,26.53757225433526,6.34393063583815,-2.8826589595375727,-108.76878612716763,-108.76878612716763,-108.94219653179191,0.5572369942196532,0.5236192769676487,0.03361771725200456,0.0196647398843931,projection_low,False
