slice,position,bets,wins,pushes,hit_rate,profit_units,roi,avg_line,avg_projection,avg_edge_yards,avg_ev_percent,avg_actual,avg_actual_minus_line,avg_projection_minus_actual,avg_market_odds,avg_over_price,avg_under_price,avg_recommended_prob,avg_implied_prob,avg_probability_edge,calibration_gap,projection_bias,overconfidence_flag
position,RB,92,45,0,0.4891304347826087,-6.090909090909087,-0.06620553359683791,21.52173913043478,24.034891304347827,2.786413043478261,6.022294372294381,23.815217391304348,2.2934782608695654,0.21967391304347836,-107.66304347826087,-107.66304347826087,-110.18478260869566,0.5549347826086957,0.5234244811392214,0.03151030146947432,0.06580434782608696,projection_high,True
position,TE,143,72,0,0.5034965034965035,-5.485329485329479,-0.0383589474498565,34.26223776223776,37.95097902097902,4.219230769230769,6.306479853424717,38.66433566433567,4.4020979020979025,-0.7133566433566433,-110.03496503496504,-110.03496503496504,-108.58041958041959,0.5569230769230771,0.523876285133321,0.03304679178975613,0.05342657342657353,projection_low,True
position,WR,424,217,0,0.5117924528301887,-9.727272727272709,-0.02294168096054884,45.12971698113208,50.244575471698106,5.426745283018868,6.151058647589088,49.58490566037736,4.455188679245283,0.6596698113207544,-110.01415094339623,-110.01415094339623,-109.51886792452831,0.556061320754717,0.5238364388533627,0.03222488190135418,0.04426886792452833,projection_high,False
