slice,line_bucket,bets,wins,pushes,hit_rate,profit_units,roi,avg_line,avg_projection,avg_edge_yards,avg_ev_percent,avg_actual,avg_actual_minus_line,avg_projection_minus_actual,avg_market_odds,avg_over_price,avg_under_price,avg_recommended_prob,avg_implied_prob,avg_probability_edge,calibration_gap,projection_bias,overconfidence_flag
line_bucket,20-30,179,100,0,0.5586592178770949,11.925925925925938,0.06662528450237955,24.941340782122904,28.747541899441337,4.244078212290503,6.197323973933559,30.793296089385475,5.851955307262569,-2.045754189944134,-110.0,-110.0,-108.89385474860335,0.556268156424581,0.5237979733483208,0.032470183076260185,-0.0023910614525138874,projection_low,False
line_bucket,30-40,98,47,0,0.47959183673469385,-8.27272727272727,-0.08441558441558439,34.57142857142857,39.55112244897959,5.169081632653063,6.425974025974031,38.3469387755102,3.7755102040816326,1.204183673469388,-110.0,-110.0,-110.0,0.5574693877551021,0.5238095238095238,0.03365986394557821,0.07787755102040828,projection_high,True
line_bucket,40-50,124,61,0,0.49193548387096775,-7.545454545454541,-0.060850439882697914,44.70161290322581,49.62475806451613,5.02475806451613,6.090029325513205,49.435483870967744,4.733870967741935,0.18927419354838668,-110.0,-110.0,-110.0,0.5557096774193548,0.5238095238095238,0.031900153609831026,0.06377419354838709,projection_high,True
line_bucket,50-60,76,34,0,0.4473684210526316,-11.090909090909086,-0.14593301435406691,54.53947368421053,60.57815789473684,6.22078947368421,6.041484093007644,57.026315789473685,2.486842105263158,3.551842105263157,-110.05263157894737,-110.05263157894737,-109.94736842105263,0.5555789473684211,0.5239266390274754,0.03165230834094581,0.10821052631578948,projection_high,True
line_bucket,60+,103,50,0,0.4854368932038835,-7.5454545454545405,-0.07325684024713146,68.94660194174757,73.3240776699029,5.2726213592233,6.0040513362175085,68.63106796116504,-0.3155339805825243,4.693009708737865,-110.11650485436893,-110.11650485436893,-107.96116504854369,0.5555339805825242,0.5240594269720484,0.03147455361047593,0.07009708737864073,projection_high,True
line_bucket,<20,79,42,0,0.5316455696202531,1.2251082251082286,0.015507699052002893,17.373417721518987,20.38341772151898,3.2335443037974687,6.229448188941866,24.569620253164558,7.19620253164557,-4.186202531645568,-107.21518987341773,-107.21518987341773,-110.27848101265823,0.5557974683544304,0.5232141019421046,0.03258336641232596,0.024151898734177335,projection_low,False
