slice,spread_bucket,bets,wins,pushes,hit_rate,profit_units,roi,avg_line,avg_projection,avg_edge_yards,avg_ev_percent,avg_actual,avg_actual_minus_line,avg_projection_minus_actual,avg_market_odds,avg_over_price,avg_under_price,avg_recommended_prob,avg_implied_prob,avg_probability_edge,calibration_gap,projection_bias,overconfidence_flag
spread_bucket,dog_0_to_3,145,71,0,0.4896551724137931,-9.411255411255405,-0.0649052097327959,38.734482758620686,42.60310344827587,4.488896551724138,5.892807881773405,39.813793103448276,1.0793103448275863,2.789310344827587,-109.96551724137932,-109.96551724137932,-110.03448275862068,0.5545931034482758,0.5237294244863632,0.030863678961912756,0.06493793103448275,projection_high,True
spread_bucket,dog_3_to_7,141,76,0,0.5390070921985816,4.107744107744114,0.02913293693435542,38.670212765957444,43.01957446808511,4.757872340425533,6.297950801496907,44.780141843971634,6.109929078014185,-1.7605673758865246,-108.46099290780141,-108.46099290780141,-110.13475177304964,0.5564964539007092,0.5235258168574205,0.03297063704328882,0.01748936170212767,projection_low,False
spread_bucket,dog_7_plus,54,29,0,0.5370370370370371,1.363636363636366,0.025252525252525297,33.574074074074076,37.60222222222222,4.691111111111111,5.869696969696975,42.092592592592595,8.518518518518519,-4.490370370370372,-110.0,-110.0,-110.0,0.5545555555555557,0.523809523809524,0.030746031746031736,0.0175185185185186,projection_low,False
spread_bucket,favorite_0_to_3,72,36,0,0.5,-3.272727272727269,-0.0454545454545454,40.97222222222222,45.517916666666665,4.662916666666667,6.321301598091941,43.06944444444444,2.0972222222222223,2.4484722222222226,-110.22222222222223,-110.22222222222223,-107.02777777777777,0.5574444444444444,0.5242906457859728,0.03315379865847154,0.05744444444444441,projection_high,True
spread_bucket,favorite_3_to_7,199,95,0,0.47738693467336685,-17.636363636363626,-0.08862494289629963,41.08793969849246,46.07497487437186,5.070854271356784,6.144440818812684,44.64321608040201,3.5552763819095476,1.4317587939698493,-109.94974874371859,-109.94974874371859,-110.05025125628141,0.5558693467336684,0.5236927961526565,0.0321765505810119,0.07848241206030154,projection_high,True
spread_bucket,favorite_7_plus,48,27,0,0.5625,3.5454545454545476,0.07386363636363641,41.791666666666664,46.29083333333333,5.015416666666667,6.804526825633388,49.979166666666664,8.1875,-3.6883333333333326,-110.25,-110.25,-105.625,0.5600416666666667,0.5243457743457743,0.0356958923208923,-0.00245833333333334,projection_low,False
