player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Ladd McConkey,124030,WR,LAC,1,7.9,4,87.5,0.0,0,1,0,0.0,0,4,27,0,75.6,69.5,79.3,,78.2,0.0,0,0,42,0.0,0,33,0,7,100.0,33,57.6,19,158.3,8,1,42.4,14,100,47,6.7,14.3,3.03
Christian McCaffrey,11763,HB,SF,1,2.5,1,87.5,,0,0,0,0.0,0,1,28,0,76.5,77.8,66.5,48.4,78.5,2.3,1,0,23,14.0,6,43,0,7,83.7,36,4.7,2,96.4,8,0,9.3,4,57,41,5.9,8.1,1.58
Oronde Gadsden II,144046,TE,LAC,1,5.9,1,87.5,,0,0,0,0.0,0,3,27,1,75.6,17.7,62.1,70.8,64.2,46.9,15,0,21,6.3,2,32,0,7,93.8,30,37.5,12,102.1,8,0,15.6,5,68,36,5.1,9.7,2.27
Tee Higgins,61211,WR,CIN,1,12.5,0,62.5,50.0,2,4,0,0.0,0,5,7,0,73.4,68.0,72.0,,70.8,0.0,0,0,19,0.0,0,42,0,5,92.9,39,19.0,8,86.5,8,0,81.0,34,62,22,4.4,12.4,1.59
Garrett Wilson,97405,WR,NYJ,1,4.3,0,37.5,25.0,1,4,0,25.0,1,0,22,0,36.2,65.8,45.7,,45.2,0.0,0,0,7,0.0,0,24,0,3,100.0,24,41.7,10,45.8,8,0,58.3,14,13,3,1.0,4.3,0.54
Jameson Williams,101701,WR,DET,1,4.6,1,85.7,,0,0,0,0.0,0,5,11,0,74.6,68.8,84.0,,81.5,0.0,0,0,22,0.0,0,27,0,6,100.0,27,29.6,8,145.5,7,1,70.4,19,66,46,7.7,11.0,2.44
Chigoziem Okonkwo,84000,TE,TEN,1,1.6,3,85.7,,0,0,0,0.0,0,2,31,0,74.6,68.8,71.0,,70.5,38.7,12,0,20,0.0,0,31,0,6,93.5,29,45.2,14,94.0,7,0,16.1,5,46,39,6.5,7.7,1.59
Lil'Jordan Humphrey,42247,WR,NYG,1,17.4,0,57.1,66.7,2,3,0,0.0,0,2,21,0,72.1,67.0,59.4,,62.6,0.0,0,0,34,0.0,0,33,1,4,93.9,31,18.2,6,82.4,7,0,81.8,27,55,3,0.8,13.8,1.77
Travis Kelce,7844,TE,KC,1,7.3,4,85.7,,0,0,0,14.3,1,6,16,0,49.2,68.8,86.6,67.2,83.0,36.7,11,0,17,3.3,1,30,0,6,90.0,27,36.7,11,113.1,7,0,23.3,7,78,32,5.3,13.0,2.89
Keenan Allen,7857,WR,LAC,1,10.1,0,57.1,66.7,2,3,0,0.0,0,2,27,1,72.1,15.0,58.8,,58.6,0.0,0,0,9,0.0,0,29,0,4,100.0,29,41.4,12,65.8,7,0,58.6,17,27,8,2.0,6.8,0.93
Zay Jones,11792,WR,ARZ,1,15.3,0,71.4,100.0,1,1,0,0.0,0,4,1,0,45.8,68.0,62.7,,64.3,0.0,0,1,24,0.0,0,43,1,5,93.0,40,30.2,13,69.0,7,0,69.8,30,79,16,3.2,15.8,1.98
Josh Downs,122832,WR,IND,1,5.9,0,85.7,0.0,0,1,0,0.0,0,3,14,0,74.6,68.8,81.1,,80.1,0.0,0,0,11,0.0,0,20,0,6,100.0,20,65.0,13,131.3,7,1,35.0,7,42,13,2.2,7.0,2.1
Wan'Dale Robinson,101735,WR,NYG,1,6.7,1,85.7,,0,0,0,0.0,0,3,21,0,74.6,68.8,70.6,,70.4,0.0,0,0,35,0.0,0,34,0,6,94.1,32,64.7,22,156.3,7,1,35.3,12,84,47,7.8,14.0,2.63
Bijan Robinson,123126,HB,ATL,1,3.6,4,85.7,,0,0,0,0.0,0,2,2,0,74.6,27.2,74.7,81.6,67.3,0.0,0,0,23,13.8,4,29,0,6,75.9,22,34.5,10,107.1,7,0,20.7,6,68,53,8.8,11.3,3.09
Jake Tonges,60864,TE,SF,1,4.7,0,85.7,,0,0,0,0.0,0,1,28,0,74.6,68.8,73.5,73.9,70.9,63.6,28,0,16,6.8,3,44,0,6,90.9,40,31.8,14,101.2,7,0,2.3,1,58,39,6.5,9.7,1.45
Travis Hunter,160766,WR,JAX,1,4.0,2,57.1,,0,0,0,0.0,0,2,15,0,72.1,67.0,51.3,,53.9,0.0,0,0,14,0.0,0,47,1,4,93.6,44,59.6,28,62.2,7,0,36.2,17,15,20,5.0,3.8,0.34
Javonte Williams,77803,HB,DAL,1,1.0,0,71.4,0.0,0,2,0,16.7,1,0,9,0,46.3,75.8,46.4,32.0,49.5,0.0,0,0,9,25.8,8,31,1,5,74.2,23,0.0,0,74.1,7,0,3.2,1,5,5,1.0,1.0,0.22
Michael Mayer,122906,TE,LV,1,2.4,2,71.4,0.0,0,1,0,0.0,0,3,23,0,74.6,68.8,70.8,22.1,78.3,71.4,20,1,22,14.3,4,28,0,5,71.4,20,17.9,5,91.4,7,1,7.1,2,50,38,7.6,10.0,2.5
David Njoku,11784,TE,CLV,1,8.0,0,50.0,50.0,1,2,0,40.0,2,1,8,0,28.0,15.0,29.3,45.9,29.8,63.3,19,0,14,6.7,2,30,0,3,80.0,24,33.3,10,63.2,6,0,3.3,1,28,10,3.3,9.3,1.17
Zach Ertz,7816,TE,WAS,1,6.3,0,100.0,100.0,2,2,0,0.0,0,3,32,0,74.6,68.8,75.5,,73.1,25.0,8,0,11,0.0,0,32,0,6,90.6,29,53.1,17,136.1,6,1,21.9,7,43,12,2.0,7.2,1.48
Keon Coleman,144949,WR,BUF,1,10.5,0,50.0,0.0,0,2,0,0.0,0,0,4,0,70.5,65.8,54.1,,54.3,0.0,0,1,7,0.0,0,31,0,3,93.5,29,9.7,3,16.7,6,0,90.3,28,11,-3,-1.0,3.7,0.38
Olamide Zaccheaus,44920,WR,CHI,1,7.5,0,33.3,,0,0,0,33.3,1,1,6,0,29.9,66.2,49.4,,51.9,0.0,0,0,14,0.0,0,29,0,2,86.2,25,48.3,14,46.5,6,0,51.7,15,24,10,5.0,12.0,0.96
Justice Hill,45865,HB,BLT,1,1.5,1,83.3,100.0,1,1,0,0.0,0,0,3,0,73.4,72.8,65.6,27.3,62.1,0.0,0,0,13,22.2,6,27,0,5,77.8,21,7.4,2,86.1,6,0,0.0,0,28,21,4.2,5.6,1.33
Mark Andrews,47436,TE,BLT,1,5.0,0,66.7,0.0,0,1,0,0.0,0,2,3,0,73.4,70.9,57.1,67.1,55.2,0.0,0,0,9,6.1,2,33,1,4,87.9,29,90.9,30,74.3,6,0,9.1,3,24,2,0.5,6.0,0.83
Van Jefferson,47447,WR,TEN,1,20.3,0,66.7,100.0,1,1,0,0.0,0,4,31,0,72.1,67.0,71.7,,70.6,0.0,0,0,23,0.0,0,35,0,4,97.1,34,5.7,2,109.7,6,0,94.3,33,75,6,1.5,18.8,2.21
De'Von Achane,124305,HB,MIA,1,0.7,0,66.7,0.0,0,1,0,20.0,1,1,17,0,45.8,76.5,76.7,78.7,72.1,0.0,0,1,10,10.8,4,37,0,4,81.1,30,32.4,12,33.3,6,0,10.8,4,22,28,7.0,5.5,0.73
Cade Otton,61071,TE,TB,1,4.0,0,83.3,100.0,1,1,0,0.0,0,2,30,0,73.4,68.0,59.9,69.6,66.4,34.6,9,0,23,3.8,1,26,1,5,92.3,24,46.2,12,102.1,6,0,19.2,5,51,32,6.4,10.2,2.13
Rashid Shaheed,63707,WR,NO,1,8.3,0,66.7,,0,0,0,0.0,0,1,20,0,72.1,71.9,60.6,,60.7,0.0,0,0,17,0.0,0,25,0,4,88.0,22,32.0,8,77.1,6,0,68.0,17,28,10,2.5,7.0,1.27
Kenneth Gainwell,77737,HB,PIT,1,-1.8,1,100.0,,0,0,0,0.0,0,0,25,0,74.6,73.9,58.7,,63.1,30.8,4,0,6,0.0,0,13,0,6,100.0,13,7.7,1,79.2,6,0,7.7,1,14,25,4.2,2.3,1.08
Jalin Hyatt,124282,WR,NYG,1,6.4,0,60.0,50.0,1,2,0,25.0,1,1,21,0,36.8,65.8,51.5,,55.1,0.0,0,0,6,0.0,0,22,0,3,90.9,20,9.1,2,66.3,5,0,90.9,20,17,2,0.7,5.7,0.85
Josh Jacobs,45953,HB,GB,1,1.2,1,100.0,,0,0,0,0.0,0,1,12,0,73.4,77.1,83.6,80.6,90.2,3.6,1,0,29,21.4,6,28,0,5,78.6,22,0.0,0,114.2,5,0,14.3,4,57,51,10.2,11.4,2.59
Dyami Brown,77986,WR,JAX,1,16.8,0,40.0,100.0,1,1,0,0.0,0,0,15,0,68.3,66.2,50.6,,49.8,0.0,0,0,9,0.0,0,36,0,2,91.7,33,33.3,12,47.9,5,0,66.7,24,13,0,0.0,6.5,0.39
Michael Wilson,84423,WR,ARZ,1,17.2,0,80.0,50.0,1,2,0,0.0,0,2,1,0,72.1,67.0,65.1,,64.7,0.0,0,0,30,0.0,0,40,0,4,92.5,37,42.5,17,103.3,5,0,57.5,23,44,8,2.0,11.0,1.19
Elic Ayomanor,157263,WR,TEN,1,13.6,0,60.0,,0,0,0,0.0,0,2,31,0,70.5,65.8,55.2,,59.9,0.0,0,0,11,0.0,0,43,0,3,95.3,41,9.3,4,74.6,5,0,90.7,39,27,9,3.0,9.0,0.66
Malik Washington,97108,WR,MIA,1,1.6,0,80.0,0.0,0,1,0,0.0,0,2,17,0,72.1,74.5,68.4,,68.8,0.0,0,0,9,0.0,0,21,0,4,90.5,19,38.1,8,85.0,5,0,52.4,11,22,18,4.5,5.5,1.16
Sam LaPorta,101690,TE,DET,1,7.4,0,100.0,100.0,1,1,0,0.0,0,3,11,0,73.4,68.0,90.4,72.3,86.8,45.2,14,0,26,12.9,4,31,0,5,87.1,27,38.7,12,152.1,5,1,16.1,5,55,27,5.4,11.0,2.04
Tyjae Spears,97195,HB,TEN,1,-2.8,2,80.0,,0,0,0,0.0,0,0,31,0,72.1,71.8,67.5,28.2,74.0,6.5,2,1,9,16.1,5,31,0,4,83.9,26,3.2,1,42.9,5,0,0.0,0,19,32,8.0,4.8,0.73
DeVonta Smith,61100,WR,PHI,1,11.2,0,80.0,100.0,1,1,0,0.0,0,4,24,0,72.1,67.0,65.0,,65.0,0.0,0,0,16,0.0,0,38,0,4,97.4,37,73.7,28,107.5,5,0,26.3,10,49,31,7.8,12.3,1.32
Khalil Shakir,84140,WR,BUF,1,10.2,2,60.0,0.0,0,2,0,0.0,0,1,4,0,72.1,67.0,63.8,,63.3,0.0,0,1,15,0.0,0,30,0,3,93.3,28,83.3,25,40.0,5,0,16.7,5,33,17,5.7,11.0,1.18
Tyrell Shavers,61107,WR,BUF,1,13.4,0,60.0,0.0,0,1,0,0.0,0,1,4,0,70.5,65.8,62.4,,65.0,0.0,0,0,10,0.0,0,25,1,3,92.0,23,20.0,5,74.6,5,0,80.0,20,27,4,1.3,9.0,1.17
Kayshon Boutte,124087,WR,NE,1,17.4,0,100.0,100.0,2,2,0,0.0,0,5,19,0,73.4,68.0,91.2,,90.8,0.0,0,0,29,0.0,0,26,0,5,88.5,23,11.5,3,158.3,5,2,88.5,23,93,11,2.2,18.6,4.04
DJ Moore,48267,WR,CHI,1,9.8,1,60.0,50.0,1,2,0,0.0,0,2,6,0,70.5,68.7,71.8,61.5,71.4,0.0,0,0,17,2.9,1,35,1,3,85.7,30,22.9,8,87.1,5,0,68.6,24,42,24,8.0,14.0,1.4
Deebo Samuel,48274,WR,WAS,1,5.0,0,80.0,,0,0,0,0.0,0,1,32,0,42.1,68.3,51.1,,52.6,0.0,0,1,9,0.0,0,34,0,4,88.2,30,52.9,18,39.6,5,0,47.1,16,15,11,2.8,3.8,0.5
Tre Tucker,101106,WR,LV,1,2.4,2,100.0,,0,0,0,0.0,0,4,23,0,73.4,68.0,76.2,,77.9,3.6,1,0,37,0.0,0,28,0,5,85.7,24,14.3,4,118.8,5,0,82.1,23,70,58,11.6,14.0,2.92
Jerome Ford,83601,HB,CLV,1,-0.6,1,100.0,,0,0,0,0.0,0,0,8,0,73.4,71.2,56.8,19.7,62.8,12.9,4,0,8,32.3,10,31,0,5,67.7,21,0.0,0,79.2,5,0,0.0,0,13,16,3.2,2.6,0.62
Tre Harris,122676,WR,LAC,1,6.4,2,80.0,,0,0,0,0.0,0,1,27,0,72.1,67.0,68.9,,66.4,3.0,1,0,8,0.0,0,33,0,4,100.0,33,18.2,6,89.2,5,0,78.8,26,27,20,5.0,6.8,0.82
Tetairoa McMillan,158735,WR,CAR,1,12.4,0,60.0,100.0,1,1,0,25.0,1,3,5,0,36.2,65.8,70.8,,68.3,0.0,0,1,19,0.0,0,28,0,3,92.9,26,3.6,1,76.3,5,2,96.4,27,29,0,0.0,9.7,1.12
Darnell Washington,124044,TE,PIT,1,6.6,0,60.0,,0,0,0,25.0,1,3,25,1,36.2,13.9,45.8,49.5,50.4,60.9,14,0,36,17.4,4,23,0,3,82.6,19,17.4,4,103.7,5,0,21.7,5,62,41,13.7,20.7,3.26
Rome Odunze,73774,WR,CHI,1,21.4,0,40.0,0.0,0,2,0,0.0,0,2,6,0,70.5,65.8,69.3,66.2,70.3,0.0,0,0,21,2.8,1,36,0,2,83.3,30,47.2,17,62.1,5,0,50.0,18,32,22,11.0,16.0,1.07
Travis Etienne Jr.,57185,HB,JAX,1,-3.2,0,80.0,,0,0,0,0.0,0,1,15,0,73.4,75.8,67.0,68.4,78.3,0.0,0,0,9,25.8,8,31,0,4,67.7,21,0.0,0,90.0,5,0,3.2,1,28,38,9.5,7.0,1.33
Rico Dowdle,40693,HB,CAR,1,4.4,0,80.0,,0,0,0,0.0,0,3,5,1,72.1,29.8,67.6,6.1,40.0,0.0,0,0,36,18.5,5,27,2,4,74.1,20,3.7,1,152.9,5,1,14.8,4,56,36,9.0,14.0,2.8
Isaiah Bond,163586,WR,CLV,1,7.4,0,40.0,100.0,1,1,0,0.0,0,1,8,0,68.3,67.1,50.9,,50.9,0.0,0,0,7,0.0,0,58,0,2,89.7,52,36.2,21,47.9,5,0,63.8,37,9,1,0.5,4.5,0.17
Evan Engram,11778,TE,DEN,1,5.8,1,100.0,100.0,2,2,0,0.0,0,4,10,0,73.4,69.1,81.2,,85.7,36.8,7,0,16,0.0,0,19,0,5,89.5,17,52.6,10,101.7,5,0,5.3,1,42,13,2.6,8.4,2.47
Matthew Golden,156165,WR,GB,1,17.2,1,60.0,100.0,1,1,0,0.0,0,3,12,0,70.5,69.3,90.4,,90.0,4.3,1,0,35,0.0,0,23,0,3,100.0,23,60.9,14,104.2,5,0,34.8,8,86,20,6.7,28.7,3.74
Alvin Kamara,11822,HB,NO,1,2.4,0,100.0,,0,0,0,0.0,0,1,20,0,73.4,74.7,63.3,18.6,72.3,0.0,0,0,22,21.7,5,23,0,5,73.9,17,8.7,2,104.2,5,0,13.0,3,45,33,6.6,9.0,2.65
Chris Moore,10741,WR,WAS,1,12.2,0,60.0,66.7,2,3,0,25.0,1,3,32,0,36.2,65.8,64.2,,65.4,0.0,0,0,22,0.0,0,31,0,3,83.9,26,32.3,10,130.0,5,1,67.7,21,46,0,0.0,15.3,1.77
Brashard Smith,143951,HB,KC,1,-1.3,0,75.0,,0,0,0,0.0,0,0,16,0,70.5,65.8,89.1,,85.8,0.0,0,0,9,0.0,0,5,0,3,100.0,5,80.0,4,86.5,4,0,0.0,0,21,31,10.3,7.0,4.2
RJ Harvey,99622,HB,DEN,1,-3.8,0,100.0,,0,0,0,0.0,0,0,10,0,72.1,69.4,58.5,,60.4,0.0,0,0,9,0.0,0,12,0,4,91.7,11,33.3,4,88.5,4,0,0.0,0,21,36,9.0,5.3,1.91
Parker Washington,129799,WR,JAX,1,17.5,0,50.0,,0,0,0,0.0,0,2,15,0,68.3,73.3,62.6,,67.7,0.0,0,0,17,0.0,0,19,0,2,100.0,19,42.1,8,74.0,4,0,57.9,11,29,8,4.0,14.5,1.53
Ryan Flournoy,159617,WR,DAL,1,4.0,3,75.0,0.0,0,1,0,0.0,0,2,9,0,70.5,67.4,66.8,,68.1,0.0,0,0,13,0.0,0,27,0,3,92.6,25,25.9,7,95.8,4,0,74.1,20,30,20,6.7,10.0,1.2
Luther Burden III,157170,WR,CHI,1,3.8,1,100.0,,0,0,0,0.0,0,1,6,0,72.1,67.0,81.1,,78.2,0.0,0,0,37,0.0,0,15,0,4,86.7,13,46.7,7,118.8,4,0,53.3,8,51,36,9.0,12.8,3.92
Theo Johnson,129787,TE,NYG,1,10.3,0,50.0,0.0,0,2,0,0.0,0,1,21,0,68.3,64.0,52.5,69.8,48.4,23.3,7,0,22,3.3,1,30,0,2,90.0,27,63.3,19,71.9,4,0,6.7,2,27,10,5.0,13.5,1.0
Ashton Jeanty,157196,HB,LV,1,-3.5,0,50.0,0.0,0,1,0,0.0,0,0,23,0,68.3,78.2,66.6,55.9,63.9,0.0,0,0,9,16.7,4,24,1,2,70.8,17,0.0,0,56.3,4,0,0.0,0,11,21,10.5,5.5,0.65
Andrei Iosivas,109811,WR,CIN,1,4.0,0,25.0,,0,0,0,75.0,3,0,7,0,25.2,61.2,37.4,,37.3,0.0,0,0,5,0.0,0,46,0,1,93.5,43,67.4,31,39.6,4,0,32.6,15,5,0,0.0,5.0,0.12
Demario Douglas,104155,WR,NE,1,12.3,1,75.0,,0,0,0,0.0,0,2,19,0,72.1,67.0,93.9,,92.6,0.0,0,0,53,0.0,0,15,0,3,86.7,13,66.7,10,156.3,4,1,33.3,5,71,35,11.7,23.7,5.46
Jakobi Meyers,47468,WR,LV,1,8.5,0,100.0,100.0,1,1,0,0.0,0,2,23,0,72.1,67.0,62.3,,63.6,0.0,0,0,16,0.0,0,27,0,4,85.2,23,55.6,15,107.3,4,0,44.4,12,39,5,1.3,9.8,1.7
Jeremy McNichols,11917,HB,WAS,1,3.0,0,75.0,,0,0,0,25.0,1,2,32,0,36.2,68.7,60.8,67.7,52.0,0.0,0,0,15,27.8,5,18,0,3,72.2,13,11.1,2,95.8,4,0,0.0,0,30,22,7.3,10.0,2.31
Tyler Higbee,10744,TE,LA,1,6.0,0,100.0,,0,0,0,0.0,0,2,26,0,72.1,67.0,69.3,72.7,75.5,66.7,10,0,24,6.7,1,15,0,4,93.3,14,20.0,3,147.9,4,1,13.3,2,40,16,4.0,10.0,2.86
Kameron Johnson,165866,WR,TB,1,11.3,0,100.0,,0,0,0,0.0,0,3,30,0,72.1,71.7,83.7,,82.2,0.0,0,0,34,0.0,0,12,0,4,100.0,12,50.0,6,158.3,4,1,50.0,6,64,19,4.8,16.0,5.33
Jonnu Smith,11855,TE,PIT,1,2.8,0,75.0,100.0,1,1,0,0.0,0,1,25,0,70.5,67.4,61.0,28.9,59.8,30.4,7,0,7,4.3,1,23,0,3,95.7,22,43.5,10,83.3,4,0,26.1,6,18,17,5.7,6.0,0.82
Michael Carter,57337,HB,ARZ,1,10.5,2,50.0,,0,0,0,33.3,1,2,1,0,29.9,73.4,60.2,27.7,48.5,0.0,0,0,16,13.0,3,23,0,2,87.0,20,4.3,1,75.0,4,0,13.0,3,30,28,14.0,15.0,1.5
Kimani Vidal,123727,HB,LAC,1,-1.0,0,75.0,,0,0,0,0.0,0,1,27,0,70.5,77.0,62.4,20.4,64.4,0.0,0,0,7,16.0,4,25,0,3,84.0,21,0.0,0,118.8,4,1,0.0,0,14,22,7.3,4.7,0.67
Jonathan Taylor,57488,HB,IND,1,0.0,2,100.0,,0,0,0,0.0,0,1,14,0,72.1,78.2,69.5,24.3,60.5,0.0,0,0,13,9.7,3,31,0,4,90.3,28,9.7,3,81.3,4,0,6.5,2,14,14,3.5,3.5,0.5
Alec Pierce,78038,WR,IND,1,20.5,0,50.0,0.0,0,2,0,0.0,0,2,14,0,68.3,64.0,67.5,,66.9,0.0,0,0,26,0.0,0,29,0,2,100.0,29,20.7,6,93.8,4,0,79.3,23,48,17,8.5,24.0,1.66
DeAndre Hopkins,7808,WR,BLT,1,14.5,0,50.0,50.0,1,2,0,0.0,0,2,3,0,68.3,64.0,70.8,,67.1,0.0,0,0,11,0.0,0,19,0,2,94.7,18,15.8,3,64.6,4,0,84.2,16,20,4,2.0,10.0,1.11
Tommy Tremble,84025,TE,CAR,1,2.0,0,100.0,,0,0,0,0.0,0,1,5,0,72.1,67.0,72.7,44.9,63.0,65.2,15,0,16,17.4,4,23,0,4,73.9,17,26.1,6,107.3,4,0,8.7,2,39,31,7.8,9.8,2.29
Marquise Brown,61568,WR,KC,1,8.0,0,100.0,,0,0,0,0.0,0,4,16,0,72.1,67.0,76.4,,74.8,0.0,0,0,20,0.0,0,25,0,4,96.0,24,16.0,4,153.1,4,2,84.0,21,45,13,3.3,11.3,1.88
Jordan Whittington,97623,WR,LA,1,3.5,0,75.0,,0,0,0,0.0,0,1,26,0,70.5,65.8,42.0,66.2,53.6,0.0,0,0,13,3.7,1,27,1,3,92.6,25,55.6,15,88.5,4,0,44.4,12,23,21,7.0,7.7,0.92
Kyle Pitts,83964,TE,ATL,1,1.0,1,75.0,,0,0,0,0.0,0,1,2,0,70.5,65.8,60.1,71.6,58.1,34.2,13,0,10,5.3,2,38,1,3,86.8,33,28.9,11,83.3,4,0,36.8,14,18,15,5.0,6.0,0.55
Tanner Hudson,66924,TE,CIN,1,2.3,0,100.0,100.0,1,1,0,0.0,0,1,7,0,72.1,67.0,64.1,,63.6,37.5,6,0,8,0.0,0,16,0,4,100.0,16,37.5,6,118.8,4,1,25.0,4,10,10,2.5,2.5,0.63
Emeka Egbuka,145055,WR,TB,1,11.5,0,50.0,100.0,1,1,0,0.0,0,1,30,0,68.3,64.0,61.3,,61.6,0.0,0,0,17,0.0,0,17,0,2,94.1,16,47.1,8,68.8,4,0,52.9,9,24,6,3.0,12.0,1.5
