player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Josh Allen,46601,QB,BUF,1,57.7,26,26,11.8,3.16,0,3,10.3,57.7,15,0,17,0.0,35,0,-0.36,10,4,78.6,68.3,66.7,63.7,0,2,38,0,40.0,23.5,72.6,11.4,4,5,0,0,2,0,0.0,180,6.9
Jayden Daniels,97993,QB,WAS,1,91.3,23,26,8.2,3.06,1,2,6.5,73.1,19,0,9,9.5,35,2,0.23,13,32,22.3,64.6,69.8,49.3,0,1,40,1,51.4,33.3,119.2,8.6,3,6,0,2,3,2,5.0,211,8.1
Spencer Rattler,97408,QB,NO,1,80.8,26,26,8.2,2.89,0,4,13.3,76.9,20,0,14,4.8,30,1,-0.03,8,20,78.7,93.2,91.7,73.8,0,0,35,0,50.0,14.3,102.6,6.7,2,2,0,0,0,0,0.0,227,8.7
Matthew Stafford,4924,QB,LA,1,69.2,26,26,9.2,2.79,0,1,3.7,65.4,17,0,8,5.6,29,1,-0.06,10,26,26.6,68.2,69.9,52.2,0,0,30,0,51.7,25.0,98.4,6.9,2,1,0,0,1,2,6.7,181,7.0
Jordan Love,40306,QB,GB,1,73.1,26,26,9.2,2.94,0,2,7.4,73.1,19,0,9,0.0,34,0,0.26,13,12,78.7,73.0,73.0,60.9,0,1,35,0,61.8,11.1,101.3,2.9,1,5,0,0,1,1,2.9,259,10.0
Jaxson Dart,146409,QB,NYG,1,75.0,24,25,9.7,3.02,1,1,3.7,68.0,17,0,13,5.6,32,1,0.36,11,21,79.8,89.7,81.8,82.3,0,0,34,0,50.0,15.4,104.6,6.3,2,5,0,0,1,0,0.0,195,7.8
Bryce Young,123943,QB,CAR,1,90.0,20,25,7.0,3.01,0,1,3.7,68.0,17,0,14,5.6,27,1,0.03,11,5,77.7,82.1,78.2,69.4,1,1,29,0,51.9,7.1,114.8,3.7,1,1,0,4,3,0,0.0,199,8.0
Baker Mayfield,46518,QB,TB,1,73.9,23,23,10.0,2.84,0,1,4.2,73.9,17,0,6,0.0,25,0,0.41,10,30,76.9,76.9,65.5,90.5,0,0,26,0,56.0,16.7,139.0,4.0,1,1,0,0,2,0,0.0,256,11.1
Geno Smith,7820,QB,LV,1,77.3,22,23,2.6,2.66,0,0,0.0,73.9,17,0,7,0.0,25,0,-0.06,9,23,78.2,68.2,68.1,58.1,1,1,29,2,48.0,28.6,91.6,8.0,2,0,0,0,1,1,3.4,174,7.6
Cooper Rush,12324,QB,BLT,1,61.1,18,19,7.4,2.68,0,0,0.0,57.9,11,0,8,0.0,19,0,-0.66,3,3,75.4,53.1,55.3,52.1,1,1,21,0,31.6,0.0,44.2,0.0,0,0,0,0,0,1,4.8,72,3.8
Justin Fields,82118,QB,NYJ,1,66.7,15,17,5.5,3.0,1,0,0.0,52.9,9,0,17,10.0,29,1,-0.87,2,22,78.0,51.2,49.0,59.0,0,0,29,0,13.8,52.9,58.7,31.0,9,3,0,1,0,0,0.0,45,2.6
Tyler Huntley,46448,QB,BLT,1,76.9,13,15,4.7,2.97,0,0,0.0,66.7,10,0,12,0.0,21,0,-0.25,4,3,75.7,66.2,55.3,80.4,0,0,21,0,33.3,33.3,76.5,19.0,4,2,1,1,0,0,0.0,68,4.5
Russell Wilson,7077,QB,NYG,1,0.0,1,1,9.0,1.8,0,0,0.0,0.0,0,0,0,,1,0,-1.84,0,21,60.4,53.0,53.6,,0,0,1,0,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jaylen Waddle,84088,WR,MIA,1,100.0,1,1,-4.0,3.2,0,0,0.0,100.0,1,0,0,0.0,1,0,-1.41,0,17,69.5,76.3,60.3,,0,0,1,0,0.0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0
