player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Christian McCaffrey,11763,HB,SF,1,6.9,0,75.0,100.0,1,1,0,0.0,0,4,28,0,74.6,76.6,57.1,68.8,72.8,2.9,1,0,29,2.9,1,34,0,6,94.1,32,14.7,5,138.5,8,2,2.9,1,66,29,4.8,11.0,2.06
A.J. Brown,48327,WR,PHI,1,18.3,0,42.9,0.0,0,1,0,40.0,2,1,24,0,28.0,65.8,53.1,,51.3,0.0,0,0,10,0.0,0,38,0,3,97.4,37,23.7,9,52.7,7,0,76.3,29,25,-2,-0.7,8.3,0.68
Christian Watson,66581,WR,GB,1,12.1,0,42.9,0.0,0,2,0,0.0,0,2,12,1,70.5,13.9,53.2,,50.5,7.3,3,0,22,0.0,0,41,0,3,100.0,41,34.1,14,98.8,7,1,58.5,24,36,29,9.7,12.0,0.88
Nico Collins,61441,WR,HST,1,8.4,0,42.9,50.0,2,4,0,0.0,0,1,13,0,70.5,65.8,55.0,,54.8,0.0,0,0,13,0.0,0,26,0,3,100.0,26,15.4,4,50.3,7,0,84.6,22,21,7,2.3,7.0,0.81
Demarcus Robinson,10760,WR,SF,1,14.3,2,85.7,100.0,1,1,0,0.0,0,5,28,0,74.6,68.8,89.5,,87.8,0.0,0,0,61,0.0,0,29,0,6,96.6,28,20.7,6,158.3,7,1,79.3,23,111,44,7.3,18.5,3.96
Dallas Goedert,47272,TE,PHI,1,11.7,0,57.1,0.0,0,1,0,0.0,0,2,24,0,72.1,68.3,62.3,,60.0,32.4,12,0,15,0.0,0,37,0,4,97.3,36,51.4,19,108.9,7,1,16.2,6,33,8,2.0,8.3,0.92
Jayden Reed,78171,WR,GB,1,13.3,0,57.1,0.0,0,2,0,20.0,1,2,12,0,41.6,68.3,61.7,,60.2,5.4,2,0,20,0.0,0,37,0,4,100.0,37,59.5,22,114.9,7,1,35.1,13,43,16,4.0,10.8,1.16
DJ Moore,48267,WR,CHI,1,9.3,0,85.7,,0,0,0,14.3,1,3,6,0,49.2,69.8,64.0,,62.7,0.0,0,0,25,0.0,0,46,0,6,100.0,46,34.8,16,144.3,7,1,63.0,29,64,14,2.3,10.7,1.39
Tetairoa McMillan,158735,WR,CAR,1,14.0,0,83.3,100.0,1,1,0,0.0,0,5,5,0,73.4,68.0,72.1,,70.9,0.0,0,0,22,0.0,0,45,0,5,93.3,42,20.0,9,118.8,6,0,80.0,36,81,19,3.8,16.2,1.93
Kenneth Gainwell,77737,HB,PIT,1,0.5,1,66.7,,0,0,0,20.0,1,0,25,0,41.6,75.2,55.8,72.7,44.6,26.9,7,0,12,3.8,1,26,0,4,92.3,24,11.5,3,75.7,6,0,7.7,2,26,24,6.0,6.5,1.08
Rome Odunze,73774,WR,CHI,1,20.5,0,33.3,,0,0,0,0.0,0,2,6,0,68.3,64.0,60.9,,60.6,0.0,0,0,27,0.0,0,39,0,2,100.0,39,28.2,11,60.4,6,0,71.8,28,44,4,2.0,22.0,1.13
Matthew Golden,156165,WR,GB,1,16.5,3,66.7,100.0,1,1,0,0.0,0,4,12,0,72.1,67.0,90.5,,90.0,0.0,0,0,36,0.0,0,24,0,4,100.0,24,45.8,11,149.3,6,1,54.2,13,84,42,10.5,21.0,3.5
Brandin Cooks,8655,WR,BUF,1,22.0,0,60.0,50.0,1,2,0,25.0,1,3,4,0,36.2,65.8,73.4,,72.1,0.0,0,0,36,0.0,0,21,0,3,100.0,21,38.1,8,100.4,5,0,61.9,13,58,4,1.3,19.3,2.76
Calvin Austin III,61418,WR,PIT,1,17.4,0,60.0,50.0,1,2,0,0.0,0,1,25,0,70.5,68.2,56.8,,56.6,0.0,0,0,6,0.0,0,25,0,3,100.0,25,64.0,16,64.6,5,0,36.0,9,8,3,1.0,2.7,0.32
Dalton Kincaid,91791,TE,BUF,1,7.4,0,60.0,100.0,1,1,0,0.0,0,2,4,0,70.5,65.8,69.8,66.3,65.5,26.1,6,0,15,4.3,1,23,0,3,95.7,22,56.5,13,115.0,5,1,17.4,4,28,8,2.7,9.3,1.27
Stefon Diggs,9579,WR,NE,1,6.0,0,40.0,,0,0,0,33.3,1,1,19,0,29.9,64.0,51.5,66.8,51.6,0.0,0,0,9,2.9,1,35,0,2,97.1,34,45.7,16,48.8,5,0,54.3,19,16,4,2.0,8.0,0.47
Hunter Henry,10669,TE,NE,1,17.6,0,60.0,,0,0,0,25.0,1,3,19,0,36.2,65.8,66.5,72.3,66.8,37.1,13,0,28,8.6,3,35,0,3,91.4,32,48.6,17,143.8,5,1,14.3,5,64,9,3.0,21.3,2.0
Luther Burden III,157170,WR,CHI,1,12.6,0,60.0,,0,0,0,0.0,0,3,6,0,70.5,67.4,61.0,,65.8,0.0,0,1,25,0.0,0,35,0,3,100.0,35,51.4,18,47.5,5,0,48.6,17,42,22,7.3,14.0,1.2
Travis Etienne Jr.,57185,HB,JAX,1,1.0,2,100.0,,0,0,0,0.0,0,3,15,0,73.4,74.7,74.6,45.9,70.8,0.0,0,0,14,17.6,3,17,0,5,82.4,14,23.5,4,147.1,5,1,0.0,0,49,44,8.8,9.8,3.5
Quentin Johnston,123085,WR,LAC,1,11.6,0,60.0,0.0,0,2,0,0.0,0,0,27,0,70.5,65.8,57.0,,56.8,0.0,0,0,9,0.0,0,38,0,3,97.4,37,15.8,6,68.8,5,0,84.2,32,20,8,2.7,6.7,0.54
Ladd McConkey,124030,WR,LAC,1,12.8,0,75.0,0.0,0,1,1,0.0,0,2,27,0,70.5,65.8,57.6,,55.3,0.0,0,0,20,0.0,0,44,1,3,97.7,43,79.5,35,97.9,4,0,20.5,9,32,9,3.0,10.7,0.74
Kyle Juszczyk,7912,FB,SF,1,4.3,0,100.0,100.0,2,2,0,0.0,0,2,28,0,72.1,67.0,81.0,,75.6,46.2,6,0,27,0.0,0,13,0,4,100.0,13,23.1,3,117.7,4,0,30.8,4,49,32,8.0,12.3,3.77
Saquon Barkley,45791,HB,PHI,1,-1.5,2,75.0,,0,0,0,25.0,1,1,24,0,41.6,79.1,61.8,80.8,54.7,3.0,1,0,20,15.2,5,33,0,3,81.8,27,3.0,1,90.6,4,0,6.1,2,25,28,9.3,8.3,0.93
Dalton Schultz,47304,TE,HST,1,5.5,0,75.0,0.0,0,1,0,0.0,0,1,13,0,70.5,65.8,63.1,83.6,58.4,37.9,11,0,6,10.3,3,29,1,3,89.7,26,27.6,8,77.1,4,0,34.5,10,12,1,0.3,4.0,0.46
Jakobi Meyers,47468,WR,JAX,1,10.5,0,25.0,0.0,0,3,0,50.0,1,1,15,0,28.9,61.2,54.7,36.3,51.2,0.0,0,1,12,2.9,1,34,0,1,91.2,31,26.5,9,0.0,4,0,73.5,25,12,0,0.0,12.0,0.39
Marquez Valdes-Scantling,47809,WR,PIT,1,7.5,0,75.0,,0,0,0,0.0,0,1,25,0,70.5,65.8,56.2,,60.7,0.0,0,0,14,0.0,0,25,0,3,100.0,25,20.0,5,91.7,4,0,80.0,20,26,4,1.3,8.7,1.04
D.K. Metcalf,47864,WR,PIT,1,15.0,1,50.0,0.0,0,1,0,50.0,2,2,25,0,27.3,64.0,52.2,,52.6,0.0,0,0,25,0.0,0,37,0,2,97.3,36,21.6,8,87.5,4,0,78.4,29,42,29,14.5,21.0,1.17
Rhamondre Stevenson,98689,HB,NE,1,1.0,1,75.0,,0,0,0,0.0,0,3,19,0,70.5,74.2,73.5,79.1,73.8,0.0,0,0,48,20.7,6,29,0,3,79.3,23,3.4,1,116.7,4,0,3.4,1,75,73,24.3,25.0,3.26
Xavier Legette,99197,WR,CAR,1,10.8,1,25.0,0.0,0,1,0,0.0,0,0,5,0,64.7,67.8,51.7,,52.2,0.0,0,0,8,0.0,0,24,0,1,87.5,21,45.8,11,39.6,4,0,54.2,13,8,4,4.0,8.0,0.38
Brenton Strange,101694,TE,JAX,1,7.0,1,50.0,0.0,0,1,0,0.0,0,0,15,0,68.3,64.0,57.4,62.3,53.7,45.5,15,0,9,3.0,1,33,0,2,90.9,30,42.4,14,56.3,4,0,12.1,4,9,8,4.0,4.5,0.3
Kayshon Boutte,124087,WR,NE,1,9.8,0,100.0,100.0,1,1,0,0.0,0,2,19,0,72.1,67.0,68.0,,67.3,0.0,0,0,42,0.0,0,29,0,4,100.0,29,13.8,4,118.8,4,0,86.2,25,66,27,6.8,16.5,2.28
Jayden Higgins,150240,WR,HST,1,11.5,0,75.0,,0,0,0,0.0,0,3,13,0,70.5,65.8,79.3,,78.2,0.0,0,0,16,0.0,0,15,0,3,100.0,15,13.3,2,105.2,4,0,86.7,13,39,10,3.3,13.0,2.6
Tre Harris,122676,WR,LAC,1,12.0,0,66.7,100.0,1,1,0,0.0,0,2,27,0,68.3,64.0,57.7,,59.6,0.0,0,0,14,0.0,0,25,0,2,100.0,25,16.0,4,85.4,3,0,84.0,21,20,9,4.5,10.0,0.8
Jake Tonges,60864,TE,SF,1,10.7,0,33.3,,0,0,0,0.0,0,1,28,0,64.7,61.2,58.1,55.7,59.1,74.1,20,1,14,14.8,4,27,0,1,81.5,22,14.8,4,9.7,3,0,11.1,3,14,4,4.0,14.0,0.64
Xavier Hutchinson,122518,WR,HST,1,8.3,0,66.7,,0,0,0,0.0,0,1,13,0,68.3,64.0,60.5,62.3,57.9,0.0,0,1,16,4.2,1,24,0,2,95.8,23,25.0,6,47.2,3,0,75.0,18,21,7,3.5,10.5,0.91
Chuba Hubbard,57373,HB,CAR,1,-4.0,0,66.7,,0,0,0,0.0,0,1,5,0,68.3,75.2,74.4,58.5,63.1,0.0,0,0,7,35.7,10,28,0,2,60.7,17,0.0,0,75.7,3,0,7.1,2,13,19,9.5,6.5,0.76
Oronde Gadsden II,144046,TE,LAC,1,4.7,0,100.0,,0,0,0,0.0,0,2,27,0,70.5,65.8,61.6,68.0,60.9,36.0,9,0,10,8.0,2,25,0,3,88.0,22,44.0,11,108.3,3,0,20.0,5,30,16,5.3,10.0,1.36
Jonnu Smith,11855,TE,PIT,1,3.0,0,66.7,,0,0,0,0.0,0,0,25,0,68.3,64.0,53.8,45.1,53.4,60.0,9,0,0,13.3,2,15,1,2,80.0,12,40.0,6,70.1,3,0,0.0,0,-1,4,2.0,-0.5,-0.08
Tyler Higbee,10744,TE,LA,1,13.7,0,66.7,,0,0,0,0.0,0,1,26,0,68.3,64.0,60.4,73.4,59.6,38.1,8,0,36,4.8,1,21,0,2,95.2,20,38.1,8,109.7,3,0,19.0,4,45,14,7.0,22.5,2.25
Jauan Jennings,48027,WR,SF,1,10.3,0,33.3,0.0,0,2,0,50.0,1,1,28,0,28.8,63.8,60.1,65.7,56.1,0.0,0,0,45,2.8,1,36,0,1,91.7,33,38.9,14,81.9,3,0,61.1,22,45,28,28.0,45.0,1.36
Kyle Monangai,129891,HB,CHI,1,3.3,0,33.3,0.0,0,1,0,0.0,0,1,6,0,64.7,72.5,56.3,23.6,59.2,7.7,2,0,22,11.5,3,26,0,1,88.5,23,0.0,0,60.4,3,0,3.8,1,22,19,19.0,22.0,0.96
Gabe Davis,55410,WR,BUF,1,8.0,0,66.7,,0,0,0,33.3,1,1,4,0,29.9,64.0,60.6,,60.3,0.0,0,0,9,0.0,0,18,0,2,100.0,18,11.1,2,77.1,3,0,88.9,16,14,2,1.0,7.0,0.78
Tommy Tremble,84025,TE,CAR,1,2.3,0,100.0,,0,0,0,0.0,0,1,5,0,70.5,65.8,66.4,72.8,61.3,47.5,19,0,11,10.0,4,40,0,3,82.5,33,47.5,19,97.2,3,0,2.5,1,22,15,5.0,7.3,0.67
Dawson Knox,35883,TE,BUF,1,9.3,0,100.0,100.0,2,2,0,0.0,0,1,4,0,70.5,65.8,63.9,26.9,70.4,55.6,10,0,24,5.6,1,18,1,3,94.4,17,33.3,6,108.3,3,0,5.6,1,30,2,0.7,10.0,1.76
Pat Freiermuth,84085,TE,PIT,1,21.0,0,33.3,100.0,1,1,0,0.0,0,1,25,0,64.7,61.2,63.8,73.4,63.2,43.8,14,1,18,9.4,3,32,0,1,87.5,28,56.3,18,15.3,3,0,0.0,0,18,1,1.0,18.0,0.64
Tucker Fisk,52286,TE,LAC,1,2.0,0,100.0,,0,0,0,0.0,0,0,27,0,70.5,65.8,60.3,70.2,57.4,100.0,9,0,7,11.1,1,9,0,3,88.9,8,0.0,0,83.3,3,0,0.0,0,12,6,2.0,4.0,1.5
Colby Parkinson,52266,TE,LA,1,4.0,0,66.7,50.0,1,2,0,33.3,1,2,26,0,30.0,64.0,63.2,44.3,67.4,54.8,17,0,19,16.1,5,31,0,2,77.4,24,6.5,2,144.4,3,1,38.7,12,34,19,9.5,17.0,1.42
Kimani Vidal,123727,HB,LAC,1,8.7,0,66.7,,0,0,0,0.0,0,0,27,0,68.3,74.4,59.0,57.7,65.8,0.0,0,0,11,28.6,12,42,0,2,69.0,29,0.0,0,85.4,3,0,0.0,0,20,17,8.5,10.0,0.69
Josh Jacobs,45953,HB,GB,1,0.5,1,50.0,,0,0,0,0.0,0,0,12,0,64.7,26.6,65.4,74.3,56.1,0.0,0,0,3,37.5,9,24,0,1,62.5,15,4.2,1,56.3,2,0,4.2,1,3,8,8.0,3.0,0.2
James Cook,83666,HB,BUF,1,1.5,0,100.0,,0,0,0,0.0,0,0,4,0,68.3,76.2,58.7,72.4,56.5,11.1,2,0,4,5.6,1,18,0,2,94.4,17,5.6,1,79.2,2,0,0.0,0,5,2,1.0,2.5,0.29
Durham Smythe,47257,TE,CHI,1,11.5,0,50.0,0.0,0,1,0,0.0,0,0,6,0,64.7,61.2,52.5,65.5,54.6,11.1,1,0,6,11.1,1,9,0,1,77.8,7,44.4,4,56.3,2,0,11.1,1,6,0,0.0,6.0,0.86
Tyrell Shavers,61107,WR,BUF,1,10.5,1,50.0,,0,0,0,0.0,0,1,4,0,64.7,61.2,62.0,66.1,61.2,5.9,1,0,14,5.9,1,17,1,1,94.1,16,23.5,4,72.9,2,0,70.6,12,14,4,4.0,14.0,0.88
Olamide Zaccheaus,44920,WR,CHI,1,7.0,0,50.0,,0,0,0,0.0,0,1,6,0,64.7,61.2,61.7,,61.7,0.0,0,0,8,0.0,0,14,0,1,100.0,14,50.0,7,100.0,2,1,50.0,7,8,3,3.0,8.0,0.57
Kyren Williams,97118,HB,LA,1,4.5,0,100.0,,0,0,0,0.0,0,1,26,0,70.5,75.4,69.5,58.6,70.8,0.0,0,0,13,42.4,14,33,0,2,51.5,17,3.0,1,143.8,2,1,0.0,0,18,9,4.5,9.0,1.06
Luke Musgrave,98499,TE,GB,1,15.0,0,50.0,,0,0,0,0.0,0,0,12,0,64.7,61.2,42.6,71.6,46.0,55.6,20,0,9,2.8,1,36,0,1,97.2,35,25.0,9,62.5,2,0,19.4,7,9,4,4.0,9.0,0.26
Cade Stover,101486,TE,HST,1,2.5,0,100.0,,0,0,0,0.0,0,0,13,0,68.3,66.2,65.3,71.5,73.9,83.3,10,0,8,41.7,5,12,0,2,58.3,7,16.7,2,93.8,2,0,0.0,0,13,8,4.0,6.5,1.86
Demario Douglas,104155,WR,NE,1,-1.0,0,50.0,,0,0,0,50.0,1,0,19,0,28.8,61.2,43.8,,45.4,0.0,0,0,3,0.0,0,21,0,1,100.0,21,71.4,15,56.3,2,0,28.6,6,3,8,8.0,3.0,0.14
Rico Dowdle,40693,HB,CAR,1,3.0,0,50.0,,0,0,0,0.0,0,0,5,0,64.7,70.3,52.5,,54.4,0.0,0,0,6,0.0,0,18,0,1,94.4,17,16.7,3,56.3,2,0,5.6,1,6,11,11.0,6.0,0.35
Austin Hooper,10715,TE,NE,1,14.5,0,0.0,,0,0,0,,0,0,19,0,,,44.1,,51.0,33.3,5,1,0,0.0,0,15,0,0,100.0,15,46.7,7,0.0,2,0,20.0,3,0,0,,,0.0
Blake Corum,129574,HB,LA,1,2.5,1,100.0,,0,0,0,0.0,0,0,26,0,68.3,74.8,64.0,83.8,62.8,0.0,0,0,9,35.7,5,14,0,2,57.1,8,0.0,0,93.8,2,0,0.0,0,13,8,4.0,6.5,1.63
George Kittle,11901,TE,SF,1,8.0,0,50.0,0.0,0,1,0,0.0,0,0,28,0,64.7,61.2,64.3,,52.9,100.0,8,0,6,0.0,0,8,0,1,100.0,8,0.0,0,56.3,2,0,0.0,0,6,2,2.0,6.0,0.75
Jimmy Horn Jr.,144483,WR,CAR,1,16.5,0,0.0,,0,0,0,100.0,1,0,5,0,27.9,,42.9,,44.2,0.0,0,0,0,0.0,0,15,0,0,100.0,15,86.7,13,39.6,2,0,13.3,2,0,0,,,0.0
Brian Thomas Jr.,146760,WR,JAX,1,11.0,0,100.0,100.0,1,1,0,0.0,0,2,15,0,68.3,64.0,62.0,,61.6,0.0,0,0,18,0.0,0,32,0,2,93.8,30,15.6,5,150.0,2,1,84.4,27,21,1,0.5,10.5,0.7
Adam Thielen,8288,WR,PIT,1,8.5,0,100.0,,0,0,0,0.0,0,2,25,0,68.3,64.0,72.5,,71.3,0.0,0,0,21,0.0,0,14,0,2,92.9,13,28.6,4,118.8,2,0,71.4,10,25,8,4.0,12.5,1.92
D'Andre Swift,57212,HB,CHI,1,1.5,1,100.0,,0,0,0,0.0,0,2,6,0,68.3,74.8,76.3,79.9,90.3,3.7,1,0,23,14.8,4,27,0,2,85.2,23,7.4,2,118.8,2,0,0.0,0,38,35,17.5,19.0,1.65
Cole Kmet,60995,TE,CHI,1,4.0,0,0.0,0.0,0,1,0,,0,0,6,0,,60.4,41.4,73.3,43.0,29.6,8,1,0,7.4,2,27,0,0,85.2,23,25.9,7,0.0,2,0,37.0,10,0,0,,,0.0
Konata Mumpfield,145598,WR,LA,1,5.0,0,100.0,,0,0,0,0.0,0,1,26,0,64.7,61.2,70.6,,69.3,14.3,1,0,11,0.0,0,7,0,1,100.0,7,28.6,2,112.5,1,0,57.1,4,11,6,6.0,11.0,1.57
Woody Marks,124179,HB,HST,1,3.0,0,0.0,0.0,0,1,0,,0,0,13,0,,77.4,78.7,80.8,51.4,0.0,0,0,0,32.0,8,25,0,0,68.0,17,4.0,1,39.6,1,0,8.0,2,0,0,,,0.0
Jaylin Noel,125155,WR,HST,1,34.0,0,0.0,0.0,0,1,0,,0,0,13,0,,75.0,55.4,,56.0,0.0,0,0,0,0.0,0,4,0,0,100.0,4,75.0,3,39.6,1,0,25.0,1,0,0,,,0.0
Kyle Williams,128374,WR,NE,1,7.0,0,100.0,,0,0,0,0.0,0,1,19,0,64.7,61.2,70.3,,65.7,0.0,0,0,7,0.0,0,9,0,1,100.0,9,0.0,0,95.8,1,0,100.0,9,7,0,0.0,7.0,0.78
Malik Turner,48078,WR,SF,1,7.0,0,0.0,,0,0,0,100.0,1,0,28,0,27.9,,33.5,,39.8,0.0,0,0,0,0.0,0,3,0,0,100.0,3,66.7,2,39.6,1,0,33.3,1,0,0,,,0.0
Tim Patrick,12087,WR,JAX,1,23.0,0,0.0,,0,0,0,,0,0,15,0,,,55.0,,55.2,0.0,0,0,0,0.0,0,7,0,0,100.0,7,85.7,6,39.6,1,0,14.3,1,0,0,,,0.0
Chris Brooks,83644,HB,GB,1,4.0,0,100.0,,0,0,0,0.0,0,0,12,0,64.7,61.2,62.8,78.3,62.1,6.7,1,0,11,13.3,2,15,0,1,86.7,13,13.3,2,112.5,1,0,13.3,2,11,7,7.0,11.0,0.85
Darius Cooper,136866,WR,PHI,1,9.0,0,100.0,,0,0,0,0.0,0,1,24,0,64.7,61.2,59.9,,67.6,0.0,0,0,9,0.0,0,8,1,1,87.5,7,87.5,7,104.2,1,0,12.5,1,9,0,0.0,9.0,1.29
Efton Chism III,141521,WR,NE,1,16.0,0,100.0,,0,0,0,0.0,0,1,19,0,64.7,68.7,59.7,,72.9,20.0,1,0,20,0.0,0,5,0,1,80.0,4,0.0,0,118.8,1,0,80.0,4,20,4,4.0,20.0,5.0
Darian Kinnard,51789,T,GB,1,-5.0,2,100.0,,0,0,0,0.0,0,0,12,1,64.7,18.4,27.9,,29.7,100.0,1,0,6,0.0,0,1,0,1,100.0,1,0.0,0,91.7,1,0,0.0,0,6,11,11.0,6.0,6.0
Drake Maye,143969,QB,NE,1,11.0,0,0.0,,0,0,0,,0,0,19,2,,22.2,64.4,,60.0,0.0,0,0,0,0.0,0,40,0,0,2.5,1,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
James Mitchell,77885,TE,CAR,1,4.0,0,0.0,0.0,0,1,0,,0,0,5,0,,,59.7,66.3,57.6,25.0,1,0,0,25.0,1,4,0,0,75.0,3,0.0,0,39.6,1,0,25.0,1,0,0,,,0.0
Will Shipley,144138,HB,PHI,1,5.0,0,100.0,,0,0,0,0.0,0,0,24,0,64.7,61.2,61.0,,61.7,0.0,0,0,6,0.0,0,2,0,1,100.0,2,50.0,1,91.7,1,0,0.0,0,6,1,1.0,6.0,3.0
Jaylen Warren,98692,HB,PIT,1,4.0,0,100.0,,0,0,0,0.0,0,0,25,0,64.7,74.5,61.7,76.2,57.7,0.0,0,0,4,14.3,2,14,0,1,85.7,12,0.0,0,83.3,1,0,0.0,0,4,0,0.0,4.0,0.33
Luke Farrell,42353,TE,SF,1,-3.0,0,0.0,,0,0,0,100.0,1,0,28,0,28.0,,35.0,68.3,30.0,88.9,8,0,0,11.1,1,9,0,0,88.9,8,0.0,0,39.6,1,0,11.1,1,0,0,,,0.0
Josh Whyle,54037,TE,GB,1,4.0,0,100.0,,0,0,0,0.0,0,0,12,0,64.7,61.2,50.5,,50.1,56.3,9,0,7,0.0,0,16,0,1,100.0,16,37.5,6,95.8,1,0,6.3,1,7,3,3.0,7.0,0.44
LeQuint Allen,158290,HB,JAX,1,-1.0,0,100.0,,0,0,0,0.0,0,0,15,0,64.7,67.2,54.1,,57.4,0.0,0,0,9,0.0,0,8,0,1,75.0,6,12.5,1,104.2,1,0,0.0,0,9,10,10.0,9.0,1.5
Keon Coleman,144949,WR,BUF,1,18.0,1,100.0,,0,0,0,0.0,0,1,4,0,64.7,61.2,62.6,,66.7,0.0,0,0,36,0.0,0,17,0,1,100.0,17,5.9,1,118.8,1,0,94.1,16,36,18,18.0,36.0,2.12
Frank Gore Jr.,121457,HB,BUF,1,2.0,0,100.0,,0,0,0,0.0,0,0,4,0,64.7,61.2,60.9,,60.9,0.0,0,0,6,0.0,0,2,0,1,100.0,2,0.0,0,91.7,1,0,50.0,1,6,4,4.0,6.0,3.0
Skyy Moore,97116,WR,SF,1,12.0,0,0.0,,0,0,0,,0,0,28,0,,72.8,45.0,,41.0,0.0,0,1,0,0.0,0,5,0,0,100.0,5,20.0,1,0.0,1,0,80.0,4,0,0,,,0.0
Brycen Tremayne,84425,WR,CAR,1,11.0,0,0.0,,0,0,0,,0,0,5,0,,,53.5,,58.7,0.0,0,0,0,0.0,0,2,0,0,100.0,2,0.0,0,39.6,1,0,100.0,2,0,0,,,0.0
TreVeyon Henderson,145059,HB,NE,1,3.0,0,100.0,,0,0,0,0.0,0,0,19,0,64.7,73.1,70.6,77.6,66.6,0.0,0,0,9,33.3,4,12,0,1,66.7,8,0.0,0,104.2,1,0,8.3,1,9,6,6.0,9.0,1.13
Jahan Dotson,84375,WR,PHI,1,21.0,0,0.0,,0,0,0,,0,0,24,0,,,46.1,,50.0,0.0,0,0,0,0.0,0,24,1,0,100.0,24,37.5,9,39.6,1,0,62.5,15,0,0,,,0.0
Jack Westover,84079,FB,NE,1,6.0,0,100.0,,0,0,0,0.0,0,1,19,0,64.7,61.2,70.0,,70.2,14.3,1,0,8,0.0,0,7,0,1,100.0,7,0.0,0,100.0,1,0,71.4,5,8,2,2.0,8.0,1.14
