player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Nick Chubb,45783,HB,HST,1,10,2,0,0.0,0,0,48,0,0,2,26,52.0,0,2,13,0,9,73.3,72.0,73.8,,46.3,55.5,73.0,,9,0,0,0,4,10,0,0,0,10,0,48,26,2.6,4.8,0.0,1
TreVeyon Henderson,145059,HB,NE,1,9,1,1,55.6,15,0,27,0,0,1,26,28.9,1,1,19,0,7,73.1,70.6,74.0,,77.6,66.6,67.7,60.0,15,0,9,1,8,14,0,0,1,10,0,27,26,2.89,3.0,1.13,2
Brock Purdy,77672,QB,SF,1,9,0,0,0.0,0,0,11,0,0,0,1,0.0,0,3,28,1,0,29.4,56.8,78.6,61.5,60.9,,46.9,60.0,8,0,0,0,0,22,13,3,0,6,0,24,16,1.78,2.7,,0
Kyle Monangai,129891,HB,CHI,1,8,1,0,0.0,0,0,27,0,0,1,13,18.1,0,3,6,0,3,72.5,56.3,77.4,,23.6,59.2,57.9,60.0,9,0,22,1,23,10,0,0,3,9,0,27,13,1.63,3.4,0.96,5
Kenneth Gainwell,77737,HB,PIT,1,6,1,0,0.0,0,0,20,1,1,1,13,43.3,1,2,25,0,3,75.2,55.8,79.5,,72.7,44.6,63.7,,14,0,26,4,24,6,0,0,6,10,0,20,13,2.17,3.3,1.08,3
Trevor Lawrence,77632,QB,JAX,1,6,1,0,0.0,0,0,3,0,0,0,2,0.0,2,2,15,0,0,79.2,59.5,78.5,57.7,,,62.9,60.2,18,0,0,0,0,21,28,2,0,4,0,31,16,2.67,5.2,,1
Rico Dowdle,40693,HB,CAR,1,5,1,0,0.0,0,0,9,0,0,1,8,26.7,0,0,5,0,1,70.3,52.5,75.2,,,54.4,52.5,60.0,8,0,6,1,17,6,0,0,2,6,0,9,8,1.6,1.8,0.35,4
Jalen Hurts,40291,QB,PHI,1,5,0,0,0.0,0,0,11,0,0,0,5,0.0,0,3,24,0,2,79.6,65.9,79.5,62.5,,,69.2,60.0,4,0,0,0,0,35,3,1,0,4,0,14,5,1.0,2.8,,0
Caleb Williams,144622,QB,CHI,1,4,0,0,0.0,0,0,1,0,0,0,0,0.0,1,1,6,1,0,34.5,77.3,79.7,76.8,62.2,,58.6,60.0,11,0,0,0,0,23,19,3,0,1,0,20,0,0.0,5.0,,1
Bhayshul Tuten,150568,HB,JAX,1,4,1,1,39.2,20,0,51,0,0,1,21,131.3,3,3,15,0,2,72.3,67.7,73.2,,57.0,56.6,68.8,60.0,20,0,0,0,4,6,0,0,0,4,0,51,21,5.25,12.8,0.0,2
Tank Bigsby,123974,HB,PHI,1,4,1,0,0.0,0,0,19,0,0,1,8,50.0,0,1,24,0,4,68.6,57.4,72.0,,,56.8,59.2,60.0,9,0,0,0,3,5,0,0,0,4,0,19,8,2.0,4.8,0.0,0
Bryce Young,123943,QB,CAR,1,3,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,5,0,0,80.2,67.9,79.1,63.7,,,74.7,60.0,16,0,0,0,0,20,25,2,0,1,1,24,7,2.33,8.0,,0
Puka Nacua,100632,WR,LA,1,3,2,0,0.0,0,0,14,1,2,2,11,112.8,0,1,26,0,0,72.3,80.4,80.3,,62.3,81.0,50.5,86.1,5,0,111,10,39,18,0,0,16,13,1,14,11,3.67,4.7,2.85,0
Matthew Stafford,4924,QB,LA,1,2,0,0,,0,0,0,0,0,0,0,0.0,0,1,26,0,0,80.4,65.1,79.6,63.0,,,64.7,60.0,2,0,0,0,0,29,0,0,0,2,0,0,0,0.0,0.0,,0
Parker Washington,129799,WR,JAX,1,2,1,0,0.0,0,0,2,0,1,1,0,0.0,0,0,15,0,0,72.2,89.4,77.4,,,88.6,62.6,58.8,5,0,107,7,24,14,0,0,10,9,0,2,0,0.0,1.0,4.46,0
Skyy Moore,97116,WR,SF,1,1,1,0,0.0,0,0,3,0,0,1,7,700.0,0,0,28,0,0,72.8,45.0,72.2,,,41.0,62.8,53.4,3,0,0,0,5,5,0,0,1,1,0,3,7,7.0,3.0,0.0,0
Chris Brooks,83644,HB,GB,1,1,0,1,100.0,16,0,16,0,0,0,1,0.0,1,1,12,0,0,61.2,62.8,78.6,,78.3,62.1,,59.1,16,0,11,1,13,4,0,0,1,2,0,16,1,1.0,16.0,0.85,0
C.J. Stroud,129759,QB,HST,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,13,5,0,15.2,56.6,79.2,55.9,,,60.0,60.1,0,0,0,0,0,33,0,0,0,1,0,0,0,0.0,0.0,,0
Omarion Hampton,162750,HB,LAC,1,1,0,0,0.0,0,0,-1,0,0,0,2,0.0,0,0,27,0,0,61.9,59.3,64.5,,73.0,,59.7,,-1,0,0,0,0,1,0,0,0,1,0,-1,2,2.0,-1.0,,1
Jayden Reed,78171,WR,GB,1,1,0,0,0.0,0,0,14,1,0,0,3,0.0,1,1,12,0,0,68.3,61.7,78.2,,,60.2,63.1,55.5,14,0,43,4,37,11,0,0,7,5,0,14,3,3.0,14.0,1.16,0
Cole Kmet,60995,TE,CHI,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,6,0,0,60.4,41.4,78.8,,73.3,43.0,56.3,55.4,1,0,0,0,23,16,1,1,2,0,0,1,1,1.0,1.0,0.0,0
DJ Moore,48267,WR,CHI,1,1,0,0,0.0,0,0,-5,1,0,0,0,0.0,0,0,6,0,0,69.8,64.0,81.2,,,62.7,59.4,71.2,-5,0,64,6,46,21,0,0,7,7,0,-5,0,0.0,-5.0,1.39,0
Dallas Goedert,47272,TE,PHI,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,24,0,0,68.3,62.3,79.0,,,60.0,62.0,61.3,1,0,33,4,36,30,0,0,7,5,1,1,1,1.0,1.0,0.92,0
Jordan Love,40306,QB,GB,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,12,1,0,45.4,73.9,0.0,72.3,,,65.9,60.0,11,3,0,0,0,22,11,1,0,0,0,11,0,0.0,11.0,,0
Emanuel Wilson,154173,HB,GB,1,1,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,12,0,1,61.9,57.9,72.5,,79.8,54.0,59.3,,3,0,0,0,10,1,0,0,0,1,0,3,4,4.0,3.0,0.0,0
Luther Burden III,157170,WR,CHI,1,1,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,6,0,1,67.4,61.0,77.6,,,65.8,55.9,38.3,-4,0,42,3,35,14,0,0,5,4,0,-4,0,0.0,-4.0,1.2,0
Trevor Etienne,157730,HB,CAR,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,5,0,0,72.6,55.9,69.4,,,59.9,59.4,60.0,4,0,0,0,1,2,0,0,0,1,0,4,2,2.0,4.0,0.0,1
LeQuint Allen,158290,HB,JAX,1,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,15,0,0,67.2,54.1,72.0,,,57.4,56.3,60.0,3,0,9,1,6,3,0,0,1,2,0,3,3,3.0,3.0,1.5,1
Cade Stover,101486,TE,HST,1,1,0,0,0.0,0,0,4,0,0,0,4,0.0,0,1,13,0,0,66.2,65.3,73.0,,71.5,73.9,62.6,51.2,4,0,13,2,7,24,0,0,2,3,0,4,4,4.0,4.0,1.86,0
