player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Tee Higgins,61211,WR,CIN,1,12.4,2,33.3,50.0,2,4,0,0.0,0,2,7,0,70.5,65.8,65.8,,65.5,0.0,0,0,42,0.0,0,48,0,3,95.8,46,10.4,5,92.8,9,1,89.6,43,56,17,5.7,18.7,1.22
Josh Downs,122832,WR,IND,1,8.4,0,75.0,50.0,1,2,0,0.0,0,4,14,0,74.6,68.8,79.2,,77.7,0.0,0,0,19,0.0,0,23,0,6,100.0,23,73.9,17,91.1,8,0,26.1,6,51,11,1.8,8.5,2.22
A.J. Brown,48327,WR,PHI,1,7.1,0,62.5,0.0,0,3,0,0.0,0,1,24,0,73.4,69.5,61.3,,64.6,0.0,0,0,8,0.0,0,28,0,5,96.4,27,14.3,4,68.2,8,0,85.7,24,27,6,1.2,5.4,1.0
Cooper Kupp,11824,WR,SEA,1,8.4,0,87.5,,0,0,0,0.0,0,5,29,0,75.6,69.5,80.2,,76.5,0.0,0,1,17,0.0,0,29,0,7,96.6,28,48.3,14,74.0,8,0,48.3,14,90,41,5.9,12.9,3.21
Tre Tucker,101106,WR,LV,1,9.1,0,37.5,50.0,1,2,0,25.0,1,0,23,0,36.8,72.1,48.7,,47.5,0.0,0,1,5,0.0,0,49,0,3,89.8,44,14.3,7,6.3,8,0,85.7,42,12,8,2.7,4.0,0.27
George Pickens,99229,WR,DAL,1,14.1,1,62.5,75.0,3,4,0,0.0,0,5,9,0,74.6,68.8,75.5,,75.0,0.0,0,0,27,0.0,0,60,1,5,91.7,55,11.7,7,129.2,8,1,88.3,53,68,23,4.6,13.6,1.24
Jerry Jeudy,61103,WR,CLV,1,13.4,0,50.0,0.0,0,3,0,20.0,1,2,8,0,41.6,67.0,58.7,,58.4,0.0,0,0,26,0.0,0,46,0,4,97.8,45,21.7,10,70.3,8,0,78.3,36,51,7,1.8,12.8,1.13
Deebo Samuel,48274,WR,WAS,1,1.0,5,87.5,,0,0,0,0.0,0,2,32,0,75.6,71.7,63.3,,63.0,0.0,0,0,12,0.0,0,50,0,7,92.0,46,92.0,46,129.2,8,1,6.0,3,44,55,7.9,6.3,0.96
Brock Bowers,146715,TE,LV,1,9.6,0,71.4,0.0,0,1,0,0.0,0,2,23,0,73.4,68.0,60.1,73.2,59.9,53.2,25,0,9,6.4,3,47,0,5,83.0,39,36.2,17,84.2,7,0,10.6,5,38,17,3.4,7.6,0.97
Tyreek Hill,10799,WR,MIA,1,16.6,1,85.7,100.0,1,1,0,0.0,0,4,17,0,74.6,71.6,77.8,,74.8,0.0,0,0,47,0.0,0,40,0,6,87.5,35,35.0,14,118.8,7,0,65.0,26,109,13,2.2,18.2,3.11
Keenan Allen,7857,WR,LAC,1,10.0,0,71.4,,0,0,0,0.0,0,3,27,0,73.4,68.0,75.1,,75.0,0.0,0,0,25,0.0,0,26,0,5,96.2,25,53.8,14,137.5,7,1,46.2,12,61,20,4.0,12.2,2.44
Emeka Egbuka,145055,WR,TB,1,12.3,0,57.1,50.0,1,2,0,20.0,1,3,30,0,45.8,68.0,58.3,,58.4,0.0,0,0,15,0.0,0,51,0,4,86.3,44,39.2,20,106.5,7,1,60.8,31,29,36,9.0,7.3,0.66
Tyler Warren,129798,TE,IND,1,7.1,0,57.1,33.3,1,3,0,0.0,0,4,14,0,72.1,68.3,67.5,72.7,72.7,52.8,19,0,41,8.3,3,36,0,4,88.9,32,27.8,10,96.7,7,0,13.9,5,79,55,13.8,19.8,2.47
Dyami Brown,77986,WR,JAX,1,10.1,1,71.4,,0,0,0,28.6,2,4,15,0,29.2,69.1,57.7,,56.2,0.0,0,0,18,0.0,0,37,0,5,97.3,36,27.0,10,135.1,7,1,73.0,27,57,13,2.6,11.4,1.58
Garrett Wilson,97405,WR,NYJ,1,10.9,0,57.1,,0,0,0,20.0,1,2,22,1,41.6,15.0,60.0,,59.5,0.0,0,0,18,0.0,0,31,0,4,100.0,31,45.2,14,79.5,7,0,54.8,17,50,8,2.0,12.5,1.61
Trey McBride,75916,TE,ARZ,1,9.1,1,85.7,100.0,1,1,0,0.0,0,4,1,0,75.6,69.5,72.9,,78.5,32.4,11,0,31,0.0,0,34,1,6,85.3,29,61.8,21,113.1,7,0,5.9,2,78,19,3.2,13.0,2.69
Zach Ertz,7816,TE,WAS,1,6.3,1,85.7,100.0,1,1,0,14.3,1,3,32,0,52.5,69.5,59.3,22.3,65.8,22.0,11,0,20,2.0,1,50,0,6,90.0,45,66.0,33,144.3,7,1,12.0,6,64,25,4.2,10.7,1.42
Cedric Tillman,84434,WR,CLV,1,10.3,0,28.6,0.0,0,2,0,0.0,0,1,8,0,68.3,64.0,54.3,,54.1,0.0,0,0,18,0.0,0,48,0,2,100.0,48,22.9,11,79.8,7,1,77.1,37,22,0,0.0,11.0,0.46
Christian McCaffrey,11763,HB,SF,1,3.9,0,85.7,50.0,1,2,0,0.0,0,3,28,0,74.6,76.0,76.9,55.9,74.7,0.0,0,0,14,7.5,3,40,0,6,87.5,35,25.0,10,137.2,7,1,2.5,1,52,27,4.5,8.7,1.49
Travis Hunter,160766,WR,JAX,1,5.5,0,50.0,0.0,0,1,0,25.0,1,1,15,0,36.2,65.8,52.0,,52.4,0.0,0,1,9,0.0,0,27,2,3,100.0,27,51.9,14,19.4,6,0,48.1,13,22,22,7.3,7.3,0.81
Elic Ayomanor,157263,WR,TEN,1,12.7,0,66.7,50.0,2,4,0,0.0,0,4,31,0,72.1,67.0,78.2,,80.7,0.0,0,0,23,0.0,0,30,0,4,93.3,28,3.3,1,136.1,6,1,96.7,29,56,9,2.3,14.0,2.0
Dalton Kincaid,91791,TE,BUF,1,4.8,0,66.7,0.0,0,1,0,0.0,0,1,4,0,41.6,67.0,55.8,64.9,54.1,27.3,6,0,18,4.5,1,22,0,4,86.4,19,63.6,14,83.3,6,0,9.1,2,37,31,7.8,9.3,1.95
Xavier Legette,99197,WR,CAR,1,8.7,0,16.7,0.0,0,3,0,0.0,0,0,5,0,64.7,64.6,47.9,,49.1,0.0,0,0,-2,0.0,0,53,0,1,90.6,48,45.3,24,39.6,6,0,54.7,29,-2,1,1.0,-2.0,-0.04
Dontayvion Wicks,99711,WR,GB,1,19.8,0,66.7,100.0,1,1,0,0.0,0,4,12,0,72.1,68.7,79.0,,79.6,4.5,1,0,14,0.0,0,22,0,4,100.0,22,59.1,13,88.2,6,0,36.4,8,44,-1,-0.3,11.0,2.0
Ricky Pearsall,100660,WR,SF,1,15.3,0,66.7,100.0,3,3,0,0.0,0,4,28,0,72.1,68.3,66.8,,67.5,0.0,0,0,15,0.0,0,42,0,4,95.2,40,21.4,9,96.5,6,0,78.6,33,56,0,0.0,14.0,1.4
Tucker Kraft,104034,TE,GB,1,9.2,1,100.0,,0,0,0,0.0,0,5,12,0,74.6,68.8,86.5,74.1,91.7,65.7,23,0,57,17.1,6,35,1,6,80.0,28,22.9,8,158.3,6,1,11.4,4,124,74,12.3,20.7,4.43
Travis Kelce,7844,TE,KC,1,6.2,0,66.7,100.0,1,1,0,33.3,2,3,16,0,27.6,67.0,60.6,18.0,62.6,43.8,14,1,23,6.3,2,32,0,4,90.6,29,43.8,14,60.4,6,0,9.4,3,61,36,9.0,15.3,2.1
Bucky Irving,144970,HB,TB,1,-2.3,5,100.0,,0,0,0,0.0,0,2,30,0,75.6,77.6,63.7,8.2,73.1,0.0,0,0,22,5.3,2,38,0,6,86.8,33,2.6,1,101.4,6,0,10.5,4,50,64,10.7,8.3,1.52
D.K. Metcalf,47864,WR,PIT,1,7.0,0,50.0,50.0,2,4,0,25.0,1,1,25,0,41.6,67.0,63.6,,60.9,0.0,0,0,9,0.0,0,38,0,3,94.7,36,21.1,8,97.2,6,1,78.9,30,20,7,2.3,6.7,0.56
Calvin Ridley,48262,WR,TEN,1,12.5,0,50.0,0.0,0,1,0,0.0,0,3,31,0,70.5,65.8,62.2,,61.5,0.0,0,0,26,0.0,0,38,0,3,97.4,37,26.3,10,83.3,6,0,73.7,28,57,25,8.3,19.0,1.54
DJ Moore,48267,WR,CHI,1,5.7,0,83.3,,0,0,0,0.0,0,2,6,0,73.4,68.0,57.3,,57.5,0.0,0,0,18,0.0,0,42,0,5,92.9,39,31.0,13,98.6,6,0,69.0,29,46,15,3.0,9.2,1.18
Chuba Hubbard,57373,HB,CAR,1,3.0,1,83.3,,0,0,0,16.7,1,3,5,0,49.2,75.3,60.6,76.3,61.8,0.0,0,0,16,6.0,3,50,0,5,86.0,43,6.0,3,133.3,6,1,22.0,11,39,40,8.0,7.8,0.91
DeVonta Smith,61100,WR,PHI,1,17.0,0,66.7,50.0,1,2,0,0.0,0,2,24,0,72.1,67.0,62.3,,69.3,0.0,0,0,28,0.0,0,27,0,4,96.3,26,66.7,18,94.4,6,0,33.3,9,53,19,4.8,13.3,2.04
Alvin Kamara,11822,HB,NO,1,-2.3,1,100.0,,0,0,0,0.0,0,0,20,1,74.6,27.7,63.4,61.9,34.4,0.0,0,0,6,10.3,4,39,0,6,82.1,32,2.6,1,81.3,6,0,0.0,0,21,35,5.8,3.5,0.66
Justin Jefferson,61398,WR,MIN,1,17.2,0,50.0,,0,0,0,0.0,0,2,18,0,70.5,65.8,70.6,,69.6,0.0,0,1,50,0.0,0,30,0,3,100.0,30,16.7,5,56.3,6,0,83.3,25,81,23,7.7,27.0,2.7
Javonte Williams,77803,HB,DAL,1,-2.2,1,100.0,,0,0,0,0.0,0,1,9,0,74.6,77.5,68.3,86.1,61.4,0.0,0,0,11,23.9,11,46,0,6,65.2,30,8.7,4,89.6,6,0,2.2,1,33,46,7.7,5.5,1.1
Jerome Ford,83601,HB,CLV,1,-1.2,0,83.3,100.0,1,1,0,16.7,1,0,8,0,45.8,75.5,61.8,81.0,44.2,0.0,0,0,12,17.2,5,29,0,5,82.8,24,3.4,1,82.6,6,0,0.0,0,23,26,5.2,4.6,0.96
Chigoziem Okonkwo,84000,TE,TEN,1,2.8,0,66.7,0.0,0,1,0,20.0,1,1,31,0,42.1,67.0,48.8,,51.5,36.4,12,0,14,0.0,0,33,0,4,93.9,31,60.6,20,81.9,6,0,3.0,1,35,21,5.3,8.8,1.13
Jaylen Waddle,84088,WR,MIA,1,17.7,0,83.3,100.0,3,3,0,0.0,0,3,17,0,74.6,68.8,73.8,,73.1,0.0,0,0,23,0.0,0,38,0,5,86.8,33,7.9,3,153.5,6,1,86.8,33,68,6,1.2,13.6,2.06
Quentin Johnston,123085,WR,LAC,1,16.5,0,50.0,0.0,0,2,0,0.0,0,1,27,0,70.5,67.4,65.8,,66.6,0.0,0,0,60,0.0,0,30,0,3,100.0,30,10.0,3,132.6,6,1,90.0,27,71,17,5.7,23.7,2.37
Kyle Pitts,83964,TE,ATL,1,5.8,0,80.0,0.0,0,1,0,0.0,0,2,2,0,72.1,67.0,66.7,62.4,67.7,42.3,11,0,14,3.8,1,26,1,4,88.5,23,15.4,4,97.5,5,0,42.3,11,37,11,2.8,9.3,1.61
Chimere Dike,129918,WR,TEN,1,9.2,0,40.0,0.0,0,1,0,0.0,0,0,31,0,70.5,75.5,54.5,,61.3,0.0,0,0,0,0.0,0,18,0,2,94.4,17,66.7,12,47.9,5,0,33.3,6,-1,4,2.0,-0.5,-0.06
David Njoku,11784,TE,CLV,1,9.8,0,80.0,100.0,1,1,0,0.0,0,1,8,0,72.1,67.0,53.1,36.7,56.0,41.9,18,1,23,7.0,3,43,0,4,90.7,39,41.9,18,60.4,5,0,16.3,7,40,12,3.0,10.0,1.03
Kenneth Gainwell,77737,HB,PIT,1,-1.0,2,60.0,,0,0,0,25.0,1,1,25,0,36.2,72.3,58.3,75.7,46.1,4.8,1,0,6,4.8,1,21,0,3,90.5,19,28.6,6,65.4,5,0,4.8,1,16,23,7.7,5.3,0.84
Stefon Diggs,9579,WR,NE,1,6.8,0,80.0,100.0,1,1,0,0.0,0,1,19,0,72.1,67.0,57.2,,60.8,0.0,0,0,10,0.0,0,20,0,4,90.0,18,55.0,11,93.3,5,0,45.0,9,32,12,3.0,8.0,1.78
Rashid Shaheed,63707,WR,NO,1,11.2,0,80.0,100.0,1,1,0,0.0,0,2,20,0,72.1,73.0,71.2,,70.5,0.0,0,0,39,0.0,0,35,0,4,88.6,31,31.4,11,149.6,5,1,68.6,24,52,13,3.3,13.0,1.68
Ladd McConkey,124030,WR,LAC,1,6.4,1,100.0,,0,0,0,0.0,0,2,27,0,74.6,68.8,74.3,,73.3,0.0,0,0,19,0.0,0,29,0,5,96.6,28,75.9,22,106.7,5,0,24.1,7,48,16,3.2,9.6,1.71
Michael Pittman Jr.,29049,WR,IND,1,7.2,0,80.0,100.0,1,1,0,20.0,1,3,14,0,41.6,67.0,62.4,,62.0,0.0,0,0,12,0.0,0,33,0,4,97.0,32,33.3,11,100.0,5,0,66.7,22,40,8,2.0,10.0,1.25
Bijan Robinson,123126,HB,ATL,1,1.2,1,60.0,,0,0,0,25.0,1,0,2,0,36.2,78.1,75.1,24.3,45.3,0.0,0,0,15,9.5,2,21,0,3,85.7,18,9.5,2,72.9,5,0,33.3,7,25,18,6.0,8.3,1.39
Harold Fannin Jr.,163104,TE,CLV,1,5.6,0,100.0,100.0,1,1,0,0.0,0,2,8,0,73.4,68.0,63.1,,61.6,29.4,10,0,20,0.0,0,34,0,5,97.1,33,61.8,21,106.7,5,0,5.9,2,48,20,4.0,9.6,1.45
Tyrone Tracy,84226,HB,NYG,1,0.2,2,80.0,,0,0,0,20.0,1,1,21,0,41.6,75.4,59.4,60.8,53.9,0.0,0,0,14,18.2,4,22,0,4,81.8,18,0.0,0,96.7,5,0,4.5,1,36,37,9.3,9.0,2.0
Rhamondre Stevenson,98689,HB,NE,1,5.0,3,100.0,,0,0,0,0.0,0,2,19,0,73.4,75.5,77.7,67.8,83.7,0.0,0,0,55,30.4,7,23,0,5,65.2,15,0.0,0,118.8,5,0,0.0,0,88,63,12.6,17.6,5.87
Brenton Strange,101694,TE,JAX,1,6.6,0,60.0,,0,0,0,25.0,1,1,15,0,36.8,65.8,56.9,76.5,48.4,45.2,19,0,10,9.5,4,42,1,3,88.1,37,38.1,16,66.3,5,0,14.3,6,17,6,2.0,5.7,0.46
Marquise Brown,61568,WR,KC,1,4.0,1,100.0,100.0,2,2,0,0.0,0,2,16,0,73.4,68.0,63.7,,63.4,0.0,0,0,11,0.0,0,32,0,5,93.8,30,28.1,9,91.7,5,0,68.8,22,30,10,2.0,6.0,1.0
Jalen Nailor,84292,WR,MIN,1,17.2,0,60.0,100.0,1,1,0,0.0,0,2,18,0,70.5,65.8,63.7,,63.5,0.0,0,1,17,0.0,0,30,0,3,100.0,30,43.3,13,38.3,5,0,56.7,17,31,1,0.3,10.3,1.03
Theo Johnson,129787,TE,NYG,1,8.4,0,80.0,100.0,1,1,0,0.0,0,2,21,0,72.1,67.0,58.9,31.4,57.9,38.5,15,0,14,10.3,4,39,0,4,89.7,35,43.6,17,95.0,5,0,10.3,4,34,7,1.8,8.5,0.97
Tyquan Thornton,78092,WR,KC,1,33.6,0,40.0,50.0,1,2,0,0.0,0,1,16,0,68.3,64.0,66.9,,66.0,0.0,0,0,49,0.0,0,31,0,2,96.8,30,29.0,9,124.2,5,1,71.0,22,59,4,2.0,29.5,1.97
Alec Pierce,78038,WR,IND,1,16.0,0,80.0,66.7,2,3,0,0.0,0,3,14,0,72.1,67.0,71.2,,73.6,0.0,0,0,44,0.0,0,36,2,4,94.4,34,11.1,4,118.8,5,0,88.9,32,68,6,1.5,17.0,2.0
Trey Benson,131705,HB,ARZ,1,3.4,1,80.0,,0,0,0,0.0,0,1,1,0,72.1,71.1,59.1,23.9,67.3,0.0,0,1,12,11.1,2,18,0,4,88.9,16,0.0,0,52.1,5,0,11.1,2,30,25,6.3,7.5,1.88
Olamide Zaccheaus,44920,WR,CHI,1,8.0,0,40.0,50.0,1,2,0,0.0,0,1,6,0,68.3,66.2,64.5,,59.4,0.0,0,1,6,0.0,0,22,0,2,86.4,19,81.8,18,8.3,5,0,18.2,4,12,3,1.5,6.0,0.63
Romeo Doubs,84329,WR,GB,1,16.6,0,60.0,0.0,0,2,0,0.0,0,2,12,0,70.5,65.8,64.6,,64.2,0.0,0,0,17,0.0,0,29,0,3,89.7,26,10.3,3,115.0,5,1,89.7,26,28,16,5.3,9.3,1.08
Parker Washington,129799,WR,JAX,1,5.6,2,100.0,100.0,1,1,0,0.0,0,3,15,0,74.6,74.1,91.1,,90.2,0.0,0,0,40,0.0,0,12,0,5,91.7,11,25.0,3,118.8,5,0,75.0,9,76,48,9.6,15.2,6.91
Jake Tonges,60864,TE,SF,1,1.4,0,80.0,,0,0,0,20.0,1,2,28,0,42.1,67.0,47.4,57.3,51.4,62.2,23,0,11,10.8,4,37,1,4,83.8,31,24.3,9,92.5,5,0,8.1,3,31,26,6.5,7.8,1.0
KaVontae Turpin,47658,WR,DAL,1,8.8,0,100.0,100.0,1,1,1,0.0,0,3,9,0,72.1,75.1,90.5,,90.3,0.0,0,0,16,0.0,0,12,1,4,100.0,12,83.3,10,155.2,4,1,8.3,1,47,14,3.5,11.8,3.92
Tyler Higbee,10744,TE,LA,1,-0.5,0,100.0,100.0,1,1,0,0.0,0,2,26,0,72.1,67.0,62.2,76.1,69.3,86.2,25,0,20,20.7,6,29,1,4,72.4,21,3.4,1,105.2,4,0,10.3,3,37,39,9.8,9.3,1.76
Adonai Mitchell,146712,WR,IND,1,26.0,0,50.0,100.0,1,1,0,0.0,0,0,14,0,68.3,64.0,86.7,,82.0,0.0,0,0,12,0.0,0,5,0,2,100.0,5,40.0,2,64.6,4,0,60.0,3,20,1,0.5,10.0,4.0
Dawson Knox,35883,TE,BUF,1,4.8,0,50.0,0.0,0,1,0,50.0,2,2,4,0,27.3,64.0,83.6,69.3,47.1,61.1,11,0,12,11.1,2,18,0,2,83.3,15,22.2,4,63.5,4,0,16.7,3,19,16,8.0,9.5,1.27
Courtland Sutton,48164,WR,DEN,1,11.5,0,25.0,,0,0,0,0.0,0,0,10,0,64.7,61.2,54.9,,50.4,0.0,0,1,6,0.0,0,28,0,1,85.7,24,25.0,7,0.0,4,0,75.0,21,6,0,0.0,6.0,0.25
Darnell Mooney,48236,WR,ATL,1,13.3,0,50.0,,0,0,0,0.0,0,1,2,0,68.3,64.0,64.8,,64.0,0.0,0,0,11,0.0,0,26,0,2,92.3,24,50.0,13,64.6,4,0,50.0,13,20,4,2.0,10.0,0.83
Brycen Tremayne,84425,WR,CAR,1,12.5,0,75.0,0.0,0,1,0,0.0,0,2,5,0,70.5,65.8,88.6,,84.5,0.0,0,0,26,0.0,0,14,0,3,92.9,13,21.4,3,114.6,4,0,78.6,11,48,10,3.3,16.0,3.69
Pat Freiermuth,84085,TE,PIT,1,9.3,0,75.0,,0,0,0,0.0,0,1,25,0,36.2,65.8,59.9,,57.6,24.0,6,1,20,0.0,0,25,0,3,96.0,24,56.0,14,57.3,4,0,20.0,5,31,5,1.7,10.3,1.29
Jameson Williams,101701,WR,DET,1,33.3,0,50.0,,0,0,0,0.0,0,2,11,0,68.3,64.0,74.8,,73.8,0.0,0,0,64,0.0,0,30,0,2,96.7,29,23.3,7,135.4,4,1,76.7,23,108,49,24.5,54.0,3.72
Sam LaPorta,101690,TE,DET,1,5.0,0,75.0,,0,0,0,0.0,0,1,11,0,70.5,65.8,62.0,61.3,64.7,44.4,12,0,10,18.5,5,27,0,3,77.8,21,37.0,10,91.7,4,0,14.8,4,26,16,5.3,8.7,1.24
Noah Gray,60878,TE,KC,1,8.5,0,25.0,,0,0,0,0.0,0,0,16,0,64.7,61.2,48.9,70.3,50.7,37.5,9,0,1,12.5,3,24,0,1,79.2,19,37.5,9,39.6,4,0,25.0,6,1,4,4.0,1.0,0.05
Cade Otton,61071,TE,TB,1,4.3,0,75.0,,0,0,0,25.0,1,1,30,0,36.8,65.8,50.5,74.2,49.8,25.5,13,0,12,7.8,4,51,0,3,82.4,42,62.7,32,90.6,4,0,11.8,6,25,8,2.7,8.3,0.6
Andrei Iosivas,109811,WR,CIN,1,10.5,0,25.0,0.0,0,2,0,0.0,0,1,7,0,64.7,61.2,53.7,,54.4,0.0,0,1,12,0.0,0,42,0,1,92.9,39,64.3,27,0.0,4,0,35.7,15,12,2,2.0,12.0,0.31
