player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Patrick Mahomes,11765,QB,KC,1,7,1,0,0.0,0,0,0,0,0,0,,100.0,3,5,16,0,0,79.2,70.1,78.7,62.3,,,77.7,60.0,22,0,0,0,0,19,66,7,0,0,1,66,4,0.57,9.4,,0
Kyle Monangai,129891,HB,CHI,1,7,3,0,0.0,0,0,28,0,0,3,15,80.4,2,2,6,0,2,71.9,56.7,74.2,,44.7,55.7,58.0,60.0,10,0,8,1,15,10,0,0,2,8,0,28,15,2.14,4.0,0.53,4
Jayden Daniels,97993,QB,WAS,1,7,1,0,0.0,0,0,0,0,0,1,3,300.0,0,0,32,0,0,81.3,56.1,79.3,57.7,,,53.5,60.0,8,0,0,0,0,13,17,6,0,1,0,17,22,3.14,2.4,,0
Josh Allen,46601,QB,BUF,1,6,2,0,0.0,0,0,-1,0,0,0,3,0.0,1,3,4,0,1,78.4,74.7,78.9,69.8,,,72.4,60.0,40,2,0,0,0,32,60,4,0,2,0,59,63,10.5,9.8,,0
Rico Dowdle,40693,HB,CAR,1,6,0,0,0.0,0,0,9,0,1,0,13,31.0,0,0,5,0,3,72.8,52.9,75.9,,18.6,61.3,55.8,60.0,5,0,10,1,11,10,0,0,1,7,0,9,13,2.17,1.5,0.91,3
Brian Robinson,57120,HB,SF,1,6,0,0,0.0,0,0,20,0,1,0,11,26.2,0,0,28,0,1,71.9,64.2,71.1,,74.4,61.9,62.7,60.0,7,0,-1,1,4,11,0,0,1,7,0,20,11,1.83,3.3,-0.25,5
Mac Jones,60323,QB,SF,1,6,1,0,0.0,0,0,-7,0,0,0,1,0.0,1,1,28,2,1,31.2,58.6,0.0,60.6,,,56.5,60.0,13,1,0,0,0,26,13,1,0,5,0,6,5,0.83,1.0,,0
Jerome Ford,83601,HB,CLV,1,6,0,0,0.0,0,0,31,1,0,0,23,0.0,0,1,8,0,4,75.5,61.8,76.9,,81.0,44.2,69.5,,8,0,23,5,24,6,0,0,6,11,0,31,23,3.83,5.2,0.96,1
Daniel Jones,39395,QB,IND,1,6,1,0,0.0,0,0,-4,0,0,0,2,0.0,0,2,14,0,1,79.9,79.6,79.3,81.4,,,56.6,60.0,2,0,0,0,0,31,6,3,0,3,1,2,12,2.0,0.3,,0
Miles Sanders,40555,HB,DAL,1,5,1,0,0.0,0,0,15,0,1,1,13,74.3,0,1,9,0,1,72.5,67.7,75.2,,26.2,63.8,72.3,60.0,6,0,4,2,7,8,0,0,2,7,1,15,13,2.6,3.0,0.57,4
Blake Corum,129574,HB,LA,1,5,1,2,68.2,30,0,44,0,0,1,19,76.0,2,4,26,0,3,73.7,74.7,71.8,,78.5,54.1,75.9,,15,0,0,0,9,5,0,0,0,5,1,44,19,3.8,8.8,0.0,2
Kendre Miller,123091,HB,NO,1,5,1,0,0.0,0,0,8,0,0,1,11,36.7,0,0,20,0,1,73.3,61.4,70.5,,37.8,61.5,62.9,,6,0,2,1,1,5,0,0,1,6,0,8,11,2.2,1.6,2.0,4
Tyrone Tracy,84226,HB,NYG,1,5,0,0,0.0,0,0,15,1,2,0,17,75.6,0,2,21,0,0,75.4,59.4,76.6,,60.8,53.9,61.7,60.0,9,0,36,4,18,6,0,0,5,9,0,15,17,3.4,3.0,2.0,5
RJ Harvey,99622,HB,DEN,1,5,0,0,0.0,0,0,8,0,0,0,9,0.0,0,0,10,0,2,73.3,50.8,75.8,,,59.6,48.7,60.0,3,0,16,1,10,7,0,0,1,6,0,8,9,1.8,1.6,1.6,3
Aaron Jones,11937,HB,MIN,1,5,0,0,0.0,0,0,23,1,0,0,9,0.0,0,0,18,0,2,69.7,59.1,74.5,,53.5,28.7,66.5,72.2,8,0,0,0,12,6,0,0,1,5,0,23,9,1.8,4.6,0.0,3
J.J. McCarthy,144918,QB,MIN,1,5,0,0,0.0,0,0,1,0,0,0,0,0.0,1,1,18,3,0,15.4,49.4,78.0,51.8,,,50.8,60.0,16,1,0,0,0,17,24,3,0,2,0,25,10,2.0,5.0,,0
Caleb Williams,144622,QB,CHI,1,5,0,0,0.0,0,0,8,0,0,0,3,0.0,1,2,6,0,1,79.7,67.2,78.6,64.0,,59.9,69.1,60.2,10,0,0,0,1,16,19,2,0,3,0,27,19,3.8,5.4,0.0,0
Kenneth Gainwell,77737,HB,PIT,1,5,1,0,0.0,0,0,20,1,2,1,12,90.0,1,1,25,0,2,72.3,58.3,78.1,,75.7,46.1,68.6,,13,0,16,3,19,5,0,0,5,8,0,20,12,2.4,4.0,0.84,3
Geno Smith,7820,QB,LV,1,5,1,0,0.0,0,0,3,0,0,0,5,0.0,1,2,23,0,0,81.2,40.0,79.2,34.4,,,75.9,60.0,15,0,0,0,0,17,17,2,0,3,0,20,29,5.8,4.0,,1
Antonio Gibson,78050,HB,NE,1,5,0,1,55.6,15,0,27,0,0,0,12,0.0,1,1,19,0,4,75.3,64.0,71.2,,,62.2,63.1,60.0,15,0,1,1,4,6,0,0,1,6,0,27,12,2.4,5.4,0.25,1
Justin Fields,82118,QB,NYJ,1,5,0,0,0.0,0,0,21,0,0,0,2,0.0,2,2,22,2,1,15.8,30.7,76.0,28.9,,,55.8,60.0,27,0,0,0,0,14,28,2,0,3,0,49,2,0.4,9.8,,2
Dylan Sampson,163772,HB,CLV,1,4,0,0,0.0,0,0,6,0,0,0,7,0.0,0,2,8,0,2,70.6,68.2,75.9,,9.4,79.9,67.0,60.0,3,0,13,3,10,5,0,0,3,7,0,6,7,1.75,1.5,1.3,2
Spencer Rattler,97408,QB,NO,1,4,3,0,0.0,0,0,0,0,0,0,0,0.0,0,2,20,1,1,29.3,75.5,79.3,72.3,,,69.6,60.0,9,0,0,0,0,27,14,3,0,1,0,14,38,9.5,3.5,,0
Cam Ward,133244,QB,TEN,1,4,0,0,0.0,0,0,1,0,0,0,0,0.0,0,2,31,1,0,29.1,68.5,79.2,68.0,,,60.0,60.0,3,0,0,0,0,23,7,3,0,1,0,8,0,0.0,2.0,,0
C.J. Stroud,129759,QB,HST,1,4,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,13,0,0,78.0,51.2,77.9,46.1,,,71.8,60.0,19,0,0,0,0,17,27,3,0,1,0,27,5,1.25,6.8,,0
Jacory Croskey-Merritt,102382,HB,WAS,1,4,0,0,0.0,0,0,17,0,0,0,12,0.0,0,1,32,0,3,68.6,66.8,74.6,,43.3,53.4,71.3,,5,0,0,0,9,4,0,0,1,4,0,17,12,3.0,4.3,0.0,1
Woody Marks,124179,HB,HST,1,3,1,0,0.0,0,0,14,0,0,1,11,91.7,0,0,13,0,1,68.2,62.5,71.5,,78.9,70.7,57.8,60.0,7,0,37,1,7,4,0,0,1,4,0,14,11,3.67,4.7,5.29,2
AJ Dillon,57165,HB,PHI,1,3,1,0,0.0,0,0,19,0,0,1,13,144.4,0,1,24,0,0,65.2,74.0,76.8,,76.8,90.4,59.9,60.0,8,0,0,0,3,4,0,0,0,3,0,19,13,4.33,6.3,0.0,2
Baker Mayfield,46518,QB,TB,1,3,3,0,0.0,0,0,0,0,0,0,,100.0,2,3,30,1,0,32.0,73.8,79.8,67.0,,,84.4,60.0,16,0,0,0,0,28,33,3,0,0,0,33,48,16.0,11.0,,0
Justice Hill,45865,HB,BLT,1,3,0,0,0.0,0,0,7,0,0,0,5,0.0,0,0,3,0,0,69.7,57.2,76.1,,74.9,63.4,53.1,60.0,6,0,18,3,13,7,0,0,3,6,0,7,5,1.67,2.3,1.38,2
Jordan Love,40306,QB,GB,1,3,2,0,0.0,0,0,-2,0,0,0,0,0.0,1,1,12,0,0,79.0,86.7,79.2,84.0,,,66.1,60.3,14,0,0,0,0,31,14,1,0,2,0,12,6,2.0,4.0,,0
Craig Reynolds,94383,HB,DET,1,3,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,11,0,0,67.2,49.2,67.1,,,,51.9,,3,0,0,0,0,3,0,0,0,3,0,4,3,1.0,1.3,,3
Malik Washington,97108,WR,MIA,1,3,1,1,78.3,18,0,23,0,0,1,18,150.0,1,1,17,0,1,73.0,62.6,0.0,,,62.7,66.6,59.3,18,1,2,1,24,7,0,0,2,4,0,23,18,6.0,7.7,0.08,2
Cooper Rush,12324,QB,BLT,1,3,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,3,0,0,67.2,61.2,68.2,,,,60.5,,-1,0,0,0,0,3,0,0,0,3,0,-4,0,0.0,-1.3,,0
Bo Nix,97790,QB,DEN,1,3,1,0,0.0,0,0,2,0,0,1,5,125.0,1,1,10,0,1,78.7,48.6,78.6,48.0,,,58.9,60.0,18,0,0,0,0,24,18,1,0,2,0,20,5,1.67,6.7,,1
Mitch Trubisky,11757,QB,BUF,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,4,0,0,69.1,76.7,72.3,76.3,,,60.5,60.0,-1,0,0,0,0,8,0,0,0,3,0,-3,0,0.0,-1.0,,0
Dak Prescott,10769,QB,DAL,1,3,2,0,0.0,0,0,0,0,0,0,0,0.0,1,1,9,1,0,40.7,81.4,80.2,81.5,,,52.6,60.0,14,1,0,0,0,27,17,2,0,1,0,17,12,4.0,5.7,,0
Trey Benson,131705,HB,ARZ,1,3,0,0,0.0,0,0,14,0,1,0,6,28.6,1,0,1,0,2,71.1,59.1,73.2,,23.9,67.3,57.7,59.7,11,0,30,4,16,7,0,0,5,7,0,14,6,2.0,4.7,1.88,1
Russell Wilson,7077,QB,NYG,1,3,0,0,0.0,0,0,8,0,0,0,2,0.0,1,1,21,1,1,27.9,88.2,79.1,85.6,,,67.2,60.0,15,1,0,0,0,18,15,1,0,2,0,23,4,1.33,7.7,,0
TreVeyon Henderson,145059,HB,NE,1,3,0,0,0.0,0,1,10,0,3,0,5,100.0,0,1,19,0,1,70.0,48.1,0.0,,0.0,77.3,57.3,60.0,6,2,30,2,11,5,0,0,2,5,0,10,5,1.67,3.3,2.73,2
Tyrod Taylor,6332,QB,NYJ,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,22,0,0,73.9,88.9,74.5,88.6,,,63.6,60.0,15,0,0,0,0,2,21,3,0,0,0,21,6,2.0,7.0,,0
Braelon Allen,145159,HB,NYJ,1,2,0,0,0.0,0,0,11,1,0,0,5,0.0,0,0,22,0,0,65.2,42.6,72.5,,75.7,25.9,53.6,66.6,8,0,0,0,3,5,0,0,1,2,0,11,5,2.5,5.5,0.0,0
Chimere Dike,129918,WR,TEN,1,2,0,0,0.0,0,0,9,0,0,0,4,0.0,0,0,31,0,0,75.5,54.5,75.3,,,61.3,53.6,34.0,5,0,-1,2,17,10,0,0,5,4,0,9,4,2.0,4.5,-0.06,0
Bryce Young,123943,QB,CAR,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,5,1,0,24.1,56.4,0.0,57.9,,,57.9,60.1,3,2,0,0,0,20,3,1,0,1,0,2,1,0.5,1.0,,0
Lamar Jackson,46416,QB,BLT,1,2,0,0,0.0,0,0,2,0,0,0,3,0.0,1,0,3,0,0,78.7,64.6,78.4,62.0,,,67.6,60.0,11,0,0,0,0,17,11,1,0,1,0,13,4,2.0,6.5,,1
Tyson Bagent,169628,QB,CHI,1,2,0,0,0.0,0,0,0,0,0,0,1,0.0,0,0,6,1,0,66.9,59.2,72.6,61.7,,,58.3,60.0,7,0,0,0,0,7,7,1,0,1,0,7,1,0.5,3.5,,0
Matthew Golden,156165,WR,GB,1,2,0,0,0.0,0,0,15,0,0,0,16,0.0,0,0,12,0,0,68.0,52.7,76.9,,,51.7,59.5,61.4,9,0,0,0,23,15,0,0,2,2,0,15,16,8.0,7.5,0.0,0
Elijah Moore,84302,WR,BUF,1,2,2,0,0.0,0,0,6,0,0,2,4,133.3,0,1,4,0,0,66.7,68.9,76.4,,,69.3,60.8,60.3,4,0,31,1,13,16,0,0,1,3,1,6,4,2.0,3.0,2.38,0
Matthew Stafford,4924,QB,LA,1,2,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,26,1,0,78.7,78.5,78.8,77.0,,,60.0,60.0,-2,0,0,0,0,25,0,0,0,2,0,-6,0,0.0,-3.0,,0
Zamir White,83665,HB,LV,1,2,0,0,0.0,0,0,-2,0,0,0,2,0.0,0,0,23,0,1,72.8,57.5,74.6,,83.0,62.0,52.3,60.0,3,0,15,2,10,4,0,0,3,4,0,-2,2,1.0,-1.0,1.5,1
Savion Williams,123101,WR,GB,1,2,0,1,66.7,16,0,24,0,0,0,0,0.0,1,1,12,0,1,67.7,70.4,75.7,,,56.1,71.8,60.0,16,0,0,0,4,6,0,0,0,2,0,24,0,0.0,12.0,0.0,0
Trevor Lawrence,77632,QB,JAX,1,2,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,15,1,1,29.8,58.1,79.3,60.4,,,47.6,60.0,3,1,0,0,0,26,3,1,0,1,0,4,13,6.5,2.0,,0
Ty Johnson,45769,HB,BUF,1,2,0,0,0.0,0,0,6,0,0,0,7,0.0,0,0,4,0,0,67.7,43.7,73.7,,17.9,50.0,49.9,,3,0,0,0,12,2,0,0,1,2,0,6,7,3.5,3.0,0.0,2
Amon-Ra St. Brown,84470,WR,DET,1,2,0,0,0.0,0,0,7,0,1,0,9,40.9,0,1,11,0,2,72.8,91.6,80.1,,,91.4,64.8,59.6,6,0,115,9,28,22,0,0,11,11,0,7,9,4.5,3.5,4.11,0
LeQuint Allen,158290,HB,JAX,1,2,0,0,0.0,0,0,13,0,0,0,7,0.0,0,1,15,0,0,65.2,58.6,71.7,,78.9,54.8,58.4,,9,0,0,0,7,2,0,0,0,2,0,13,7,3.5,6.5,0.0,2
KaVontae Turpin,47658,WR,DAL,1,2,0,0,0.0,0,1,6,0,0,0,1,0.0,0,1,9,0,1,75.1,90.5,72.0,,,90.3,62.6,,7,1,47,4,12,2,0,0,4,6,0,6,1,0.5,3.0,3.92,0
Olamide Zaccheaus,44920,WR,CHI,1,1,0,0,0.0,0,0,9,0,0,0,5,0.0,0,0,6,0,0,66.2,64.5,76.5,,,59.4,63.1,85.6,9,0,12,2,19,8,0,0,5,3,0,9,5,5.0,9.0,0.63,0
Mark Andrews,47436,TE,BLT,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,3,0,0,64.6,49.5,77.6,,69.8,45.3,62.6,58.0,2,2,2,1,26,15,0,0,3,2,0,2,1,1.0,2.0,0.08,0
Jaxson Dart,146409,QB,NYG,1,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,21,0,0,61.9,52.8,68.2,,,,56.5,60.0,-3,0,0,0,0,3,0,0,0,1,0,-3,0,0.0,-3.0,,1
Troy Franklin,146567,WR,DEN,1,1,1,0,0.0,0,0,11,0,3,1,14,622.2,1,1,10,0,0,70.8,76.7,79.0,,,75.4,63.1,51.9,11,0,89,8,28,18,0,0,9,9,0,11,14,14.0,11.0,3.18,0
Jake Browning,46401,QB,CIN,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,1,7,0,0,78.6,57.1,77.8,56.5,,,61.0,60.0,1,0,0,0,0,14,0,0,0,1,1,1,1,1.0,1.0,,0
Kaleb Johnson,156419,HB,PIT,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,25,0,0,69.9,57.6,66.3,,,59.9,59.4,,1,0,0,0,1,1,0,0,0,1,0,1,0,0.0,1.0,0.0,1
Joe Flacco,4332,QB,CLV,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,8,1,0,30.0,41.1,0.0,41.8,,,63.3,60.0,8,1,0,0,0,17,8,1,0,0,0,8,0,0.0,8.0,,0
