pick,player,model_prob,market_prob,edge,abs_edge,model_version,run_timestamp,source,market_timestamp
32,Colton Hood,0.1928,0.0,0.1928,0.1928,v1,2026-04-23T13:58:14,,
31,Cashius Howell,0.1902,0.0,0.1902,0.1902,v1,2026-04-23T13:58:14,,
8,Rueben Bain,0.1846,0.0,0.1846,0.1846,v1,2026-04-23T13:58:14,,
5,Caleb Downs,0.3702,0.1926706497632929,0.17752935023670707,0.17752935023670707,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
11,Olaivavega Ioane,0.1764,0.0,0.1764,0.1764,v1,2026-04-23T13:58:14,,
13,Makai Lemon,0.175,0.0,0.175,0.175,v1,2026-04-23T13:58:14,,
13,Monroe Freeling,0.1732,0.0,0.1732,0.1732,v1,2026-04-23T13:58:14,,
30,Jermod McCoy,0.173,0.0,0.173,0.173,v1,2026-04-23T13:58:14,,
9,Rueben Bain,0.1692,0.0,0.1692,0.1692,v1,2026-04-23T13:58:14,,
1,Arvell Reese,0.0,0.1665386785634265,-0.1665386785634265,0.1665386785634265,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
31,Malachi Lawrence,0.1598,0.0,0.1598,0.1598,v1,2026-04-23T13:58:14,,
12,Dillon Thieneman,0.159,0.0,0.159,0.159,v1,2026-04-23T13:58:14,,
11,Mansoor Delane,0.1572,0.0,0.1572,0.1572,v1,2026-04-23T13:58:14,,
22,Kayden McDonald,0.157,0.0,0.157,0.157,v1,2026-04-23T13:58:14,,
14,Kenyon Sadiq,0.1568,0.0,0.1568,0.1568,v1,2026-04-23T13:58:14,,
30,Colton Hood,0.1556,0.0,0.1556,0.1556,v1,2026-04-23T13:58:14,,
32,Avieon Terrell,0.154,0.0,0.154,0.154,v1,2026-04-23T13:58:14,,
20,Akheem Mesidor,0.149,0.0,0.149,0.149,v1,2026-04-23T13:58:14,,
1,David Bailey,0.0,0.1482377248751379,-0.1482377248751379,0.1482377248751379,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
1,Ty Simpson,0.0,0.1482377248751379,-0.1482377248751379,0.1482377248751379,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
32,Chris Johnson,0.147,0.0,0.147,0.147,v1,2026-04-23T13:58:14,,
18,Emmanuel McNeil-Warren,0.1458,0.0,0.1458,0.1458,v1,2026-04-23T13:58:14,,
23,Blake Miller,0.1442,0.0,0.1442,0.1442,v1,2026-04-23T13:58:14,,
26,Denzel Boston,0.1434,0.0,0.1434,0.1434,v1,2026-04-23T13:58:14,,
9,Rueben Bain Jr.,0.0,0.1431959336557933,-0.1431959336557933,0.1431959336557933,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
10,Jordyn Tyson,0.1638,0.023529521195213,0.140270478804787,0.140270478804787,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
17,Monroe Freeling,0.1392,0.0,0.1392,0.1392,v1,2026-04-23T13:58:14,,
19,Omar Cooper Jr.,0.1392,0.0,0.1392,0.1392,v1,2026-04-23T13:58:14,,
21,Caleb Lomu,0.1392,0.0,0.1392,0.1392,v1,2026-04-23T13:58:14,,
9,Mansoor Delane,0.2358,0.0996145625431606,0.13618543745683942,0.13618543745683942,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
29,Colton Hood,0.135,0.0,0.135,0.135,v1,2026-04-23T13:58:14,,
31,Zion Young,0.1342,0.0,0.1342,0.1342,v1,2026-04-23T13:58:14,,
29,T.J. Parker,0.133,0.0,0.133,0.133,v1,2026-04-23T13:58:14,,
11,Jordyn Tyson,0.1328,0.0,0.1328,0.1328,v1,2026-04-23T13:58:14,,
8,Rueben Bain Jr.,0.0,0.1320866301954092,-0.1320866301954092,0.1320866301954092,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
27,Caleb Lomu,0.132,0.0,0.132,0.132,v1,2026-04-23T13:58:14,,
12,Sonny Styles,0.131,0.0,0.131,0.131,v1,2026-04-23T13:58:14,,
6,Jordyn Tyson,0.1682,0.0377442657695723,0.1304557342304277,0.1304557342304277,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
31,T.J. Parker,0.1302,0.0,0.1302,0.1302,v1,2026-04-23T13:58:14,,
19,Akheem Mesidor,0.1298,0.0,0.1298,0.1298,v1,2026-04-23T13:58:14,,
6,Carnell Tate,0.3844,0.2566610072330922,0.1277389927669078,0.1277389927669078,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
12,Mansoor Delane,0.1274,0.0,0.1274,0.1274,v1,2026-04-23T13:58:14,,
23,Denzel Boston,0.127,0.0,0.127,0.127,v1,2026-04-23T13:58:14,,
32,Malachi Lawrence,0.1256,0.0,0.1256,0.1256,v1,2026-04-23T13:58:14,,
22,Denzel Boston,0.1236,0.0,0.1236,0.1236,v1,2026-04-23T13:58:14,,
32,Jermod McCoy,0.1202,0.0,0.1202,0.1202,v1,2026-04-23T13:58:14,,
9,Francis Mauigoa,0.181,0.0636426371803526,0.1173573628196474,0.1173573628196474,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
3,David Bailey,0.3312,0.2138833695071467,0.11731663049285329,0.11731663049285329,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
22,Akheem Mesidor,0.1172,0.0,0.1172,0.1172,v1,2026-04-23T13:58:14,,
19,Kenyon Sadiq,0.1168,0.0,0.1168,0.1168,v1,2026-04-23T13:58:14,,
23,Caleb Lomu,0.116,0.0,0.116,0.116,v1,2026-04-23T13:58:14,,
20,Jermod McCoy,0.1154,0.0,0.1154,0.1154,v1,2026-04-23T13:58:14,,
20,Emmanuel McNeil-Warren,0.113,0.0,0.113,0.113,v1,2026-04-23T13:58:14,,
26,Cashius Howell,0.113,0.0,0.113,0.113,v1,2026-04-23T13:58:14,,
20,Keldric Faulk,0.1126,0.0,0.1126,0.1126,v1,2026-04-23T13:58:14,,
6,Sonny Styles,0.0306,0.1425894484628289,-0.11198944846282889,0.11198944846282889,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
1,Caleb Downs,0.0,0.1114845699474177,-0.1114845699474177,0.1114845699474177,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
1,Rueben Bain Jr.,0.0,0.1114845699474177,-0.1114845699474177,0.1114845699474177,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
23,Max Iheanachor,0.1114,0.0,0.1114,0.1114,v1,2026-04-23T13:58:14,,
29,Cashius Howell,0.1112,0.0,0.1112,0.1112,v1,2026-04-23T13:58:14,,
14,Makai Lemon,0.111,0.0,0.111,0.111,v1,2026-04-23T13:58:14,,
19,Keldric Faulk,0.11,0.0,0.11,0.11,v1,2026-04-23T13:58:14,,
24,Denzel Boston,0.1092,0.0,0.1092,0.1092,v1,2026-04-23T13:58:14,,
28,Caleb Lomu,0.109,0.0,0.109,0.109,v1,2026-04-23T13:58:14,,
29,Chris Johnson,0.1086,0.0,0.1086,0.1086,v1,2026-04-23T13:58:14,,
10,Spencer Fano,0.1396,0.0321982921618705,0.1074017078381295,0.1074017078381295,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
22,T.J. Parker,0.1052,0.0,0.1052,0.1052,v1,2026-04-23T13:58:14,,
22,Kevin Concepcion,0.1046,0.0,0.1046,0.1046,v1,2026-04-23T13:58:14,,
23,Kevin Concepcion,0.1044,0.0,0.1044,0.1044,v1,2026-04-23T13:58:14,,
14,Omar Cooper Jr.,0.1042,0.0,0.1042,0.1042,v1,2026-04-23T13:58:14,,
16,Kevin Concepcion,0.1038,0.0,0.1038,0.1038,v1,2026-04-23T13:58:14,,
10,Mansoor Delane,0.0104,0.1112304638319164,-0.1008304638319164,0.1008304638319164,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
16,Keldric Faulk,0.1008,0.0,0.1008,0.1008,v1,2026-04-23T13:58:14,,
19,Denzel Boston,0.0998,0.0,0.0998,0.0998,v1,2026-04-23T13:58:14,,
6,Francis Mauigoa,0.1848,0.0855536690776973,0.09924633092230269,0.09924633092230269,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
32,Cashius Howell,0.0988,0.0,0.0988,0.0988,v1,2026-04-23T13:58:14,,
12,Keldric Faulk,0.0982,0.0,0.0982,0.0982,v1,2026-04-23T13:58:14,,
28,Kayden McDonald,0.0972,0.0,0.0972,0.0972,v1,2026-04-23T13:58:14,,
7,Jeremiyah Love,0.0844,0.1810020198770779,-0.0966020198770779,0.0966020198770779,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
19,Kevin Concepcion,0.0958,0.0,0.0958,0.0958,v1,2026-04-23T13:58:14,,
16,Denzel Boston,0.0956,0.0,0.0956,0.0956,v1,2026-04-23T13:58:14,,
19,Kayden McDonald,0.095,0.0,0.095,0.095,v1,2026-04-23T13:58:14,,
10,Rueben Bain Jr.,0.0,0.0941180847808523,-0.0941180847808523,0.0941180847808523,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
13,Kadyn Proctor,0.0938,0.0,0.0938,0.0938,v1,2026-04-23T13:58:14,,
17,Spencer Fano,0.0924,0.0,0.0924,0.0924,v1,2026-04-23T13:58:14,,
16,Akheem Mesidor,0.0916,0.0,0.0916,0.0916,v1,2026-04-23T13:58:14,,
7,Rueben Bain Jr.,0.0,0.0905010099385389,-0.0905010099385389,0.0905010099385389,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
16,Olaivavega Ioane,0.089,0.0,0.089,0.089,v1,2026-04-23T13:58:14,,
17,Blake Miller,0.089,0.0,0.089,0.089,v1,2026-04-23T13:58:14,,
24,Kevin Concepcion,0.0882,0.0,0.0882,0.0882,v1,2026-04-23T13:58:14,,
30,Avieon Terrell,0.088,0.0,0.088,0.088,v1,2026-04-23T13:58:14,,
10,Jermod McCoy,0.0,0.0873953644393629,-0.0873953644393629,0.0873953644393629,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
24,Monroe Freeling,0.0868,0.0,0.0868,0.0868,v1,2026-04-23T13:58:14,,
13,Omar Cooper Jr.,0.0854,0.0,0.0854,0.0854,v1,2026-04-23T13:58:14,,
15,Olaivavega Ioane,0.0828,0.0,0.0828,0.0828,v1,2026-04-23T13:58:14,,
29,Malachi Lawrence,0.0824,0.0,0.0824,0.0824,v1,2026-04-23T13:58:14,,
18,Caleb Downs,0.0822,0.0,0.0822,0.0822,v1,2026-04-23T13:58:14,,
10,Makai Lemon,0.099,0.0169935430854316,0.0820064569145684,0.0820064569145684,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
20,Kayden McDonald,0.0814,0.0,0.0814,0.0814,v1,2026-04-23T13:58:14,,
17,Francis Mauigoa,0.08,0.0,0.08,0.08,v1,2026-04-23T13:58:14,,
7,Jordyn Tyson,0.1188,0.0392171043067002,0.0795828956932998,0.0795828956932998,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
6,Spencer Fano,0.0274,0.1069420863471217,-0.0795420863471217,0.0795420863471217,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
21,Kevin Concepcion,0.0792,0.0,0.0792,0.0792,v1,2026-04-23T13:58:14,,
14,Kevin Concepcion,0.0778,0.0,0.0778,0.0778,v1,2026-04-23T13:58:14,,
13,Jordyn Tyson,0.0744,0.0,0.0744,0.0744,v1,2026-04-23T13:58:14,,
11,Rueben Bain,0.0732,0.0,0.0732,0.0732,v1,2026-04-23T13:58:14,,
26,Emmanuel McNeil-Warren,0.073,0.0,0.073,0.073,v1,2026-04-23T13:58:14,,
7,Caleb Downs,0.1414,0.0692066546588827,0.0721933453411173,0.0721933453411173,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
21,Max Iheanachor,0.0716,0.0,0.0716,0.0716,v1,2026-04-23T13:58:14,,
29,Avieon Terrell,0.0714,0.0,0.0714,0.0714,v1,2026-04-23T13:58:14,,
22,Omar Cooper Jr.,0.071,0.0,0.071,0.071,v1,2026-04-23T13:58:14,,
21,Omar Cooper Jr.,0.0706,0.0,0.0706,0.0706,v1,2026-04-23T13:58:14,,
12,Spencer Fano,0.0704,0.0,0.0704,0.0704,v1,2026-04-23T13:58:14,,
8,Jermod McCoy,0.0,0.0699282159858048,-0.0699282159858048,0.0699282159858048,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
24,Blake Miller,0.0698,0.0,0.0698,0.0698,v1,2026-04-23T13:58:14,,
12,Caleb Downs,0.0694,0.0,0.0694,0.0694,v1,2026-04-23T13:58:14,,
22,Peter Woods,0.0694,0.0,0.0694,0.0694,v1,2026-04-23T13:58:14,,
3,Jeremiyah Love,0.019,0.0868901188622783,-0.0678901188622783,0.0678901188622783,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
23,Omar Cooper Jr.,0.0678,0.0,0.0678,0.0678,v1,2026-04-23T13:58:14,,
7,Mansoor Delane,0.0228,0.0905010099385389,-0.0677010099385389,0.0677010099385389,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
4,Rueben Bain Jr.,0.0,0.0668569480294681,-0.0668569480294681,0.0668569480294681,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
18,Jeremiyah Love,0.0668,0.0,0.0668,0.0668,v1,2026-04-23T13:58:14,,
4,Jeremiyah Love,0.4082,0.3420588038716972,0.06614119612830283,0.06614119612830283,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
31,Peter Woods,0.065,0.0,0.065,0.065,v1,2026-04-23T13:58:14,,
24,Max Iheanachor,0.0646,0.0,0.0646,0.0646,v1,2026-04-23T13:58:14,,
27,T.J. Parker,0.0646,0.0,0.0646,0.0646,v1,2026-04-23T13:58:14,,
30,T.J. Parker,0.0644,0.0,0.0644,0.0644,v1,2026-04-23T13:58:14,,
28,Blake Miller,0.0632,0.0,0.0632,0.0632,v1,2026-04-23T13:58:14,,
12,Rueben Bain,0.0622,0.0,0.0622,0.0622,v1,2026-04-23T13:58:14,,
21,Kadyn Proctor,0.0616,0.0,0.0616,0.0616,v1,2026-04-23T13:58:14,,
12,Akheem Mesidor,0.0602,0.0,0.0602,0.0602,v1,2026-04-23T13:58:14,,
30,Cashius Howell,0.0598,0.0,0.0598,0.0598,v1,2026-04-23T13:58:14,,
24,Kadyn Proctor,0.0592,0.0,0.0592,0.0592,v1,2026-04-23T13:58:14,,
4,Carnell Tate,0.1238,0.0668569480294681,0.0569430519705319,0.0569430519705319,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
21,Monroe Freeling,0.0568,0.0,0.0568,0.0568,v1,2026-04-23T13:58:14,,
4,Rueben Bain,0.0556,0.0,0.0556,0.0556,v1,2026-04-23T13:58:14,,
22,Emmanuel McNeil-Warren,0.0552,0.0,0.0552,0.0552,v1,2026-04-23T13:58:14,,
27,Monroe Freeling,0.0542,0.0,0.0542,0.0542,v1,2026-04-23T13:58:14,,
1,Jeremiyah Love,0.0,0.0537435576240539,-0.0537435576240539,0.0537435576240539,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
21,Spencer Fano,0.0528,0.0,0.0528,0.0528,v1,2026-04-23T13:58:14,,
8,Caleb Downs,0.0138,0.0660433150977046,-0.0522433150977046,0.0522433150977046,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
9,Jermod McCoy,0.0,0.0520712486021066,-0.0520712486021066,0.0520712486021066,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
23,T.J. Parker,0.0518,0.0,0.0518,0.0518,v1,2026-04-23T13:58:14,,
15,Rueben Bain,0.0514,0.0,0.0514,0.0514,v1,2026-04-23T13:58:14,,
9,Kenyon Sadiq,0.0014,0.0520712486021066,-0.0506712486021066,0.0506712486021066,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
21,Denzel Boston,0.0504,0.0,0.0504,0.0504,v1,2026-04-23T13:58:14,,
3,Sonny Styles,0.1074,0.0579267459081855,0.049473254091814495,0.049473254091814495,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
23,Monroe Freeling,0.0494,0.0,0.0494,0.0494,v1,2026-04-23T13:58:14,,
32,Zion Young,0.049,0.0,0.049,0.049,v1,2026-04-23T13:58:14,,
11,Kenyon Sadiq,0.0488,0.0,0.0488,0.0488,v1,2026-04-23T13:58:14,,
26,Peter Woods,0.0482,0.0,0.0482,0.0482,v1,2026-04-23T13:58:14,,
24,Ty Simpson,0.048,0.0,0.048,0.048,v1,2026-04-23T13:58:14,,
28,Monroe Freeling,0.0478,0.0,0.0478,0.0478,v1,2026-04-23T13:58:14,,
26,Kayden McDonald,0.0476,0.0,0.0476,0.0476,v1,2026-04-23T13:58:14,,
27,Blake Miller,0.047,0.0,0.047,0.047,v1,2026-04-23T13:58:14,,
30,Malachi Lawrence,0.0464,0.0,0.0464,0.0464,v1,2026-04-23T13:58:14,,
27,Emmanuel McNeil-Warren,0.0456,0.0,0.0456,0.0456,v1,2026-04-23T13:58:14,,
12,Monroe Freeling,0.0454,0.0,0.0454,0.0454,v1,2026-04-23T13:58:14,,
1,Jordyn Tyson,0.0,0.0448160563575998,-0.0448160563575998,0.0448160563575998,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
28,Kadyn Proctor,0.0448,0.0,0.0448,0.0448,v1,2026-04-23T13:58:14,,
5,Carnell Tate,0.1016,0.0569254192482456,0.04467458075175439,0.04467458075175439,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
21,Ty Simpson,0.0438,0.0,0.0438,0.0438,v1,2026-04-23T13:58:14,,
13,Francis Mauigoa,0.0436,0.0,0.0436,0.0436,v1,2026-04-23T13:58:14,,
3,Ty Simpson,0.0,0.0434450594311391,-0.0434450594311391,0.0434450594311391,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
23,Emmanuel McNeil-Warren,0.043,0.0,0.043,0.043,v1,2026-04-23T13:58:14,,
26,Malachi Lawrence,0.043,0.0,0.043,0.043,v1,2026-04-23T13:58:14,,
6,Kadyn Proctor,0.0,0.0427768345388486,-0.0427768345388486,0.0427768345388486,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
3,Arvell Reese,0.351,0.3089426448436563,0.04205735515634368,0.04205735515634368,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
10,Jeremiyah Love,0.0652,0.023529521195213,0.041670478804787,0.041670478804787,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
20,Dillon Thieneman,0.0402,0.0,0.0402,0.0402,v1,2026-04-23T13:58:14,,
20,Kadyn Proctor,0.0396,0.0,0.0396,0.0396,v1,2026-04-23T13:58:14,,
31,Kenyon Sadiq,0.0392,0.0,0.0392,0.0392,v1,2026-04-23T13:58:14,,
27,Spencer Fano,0.039,0.0,0.039,0.039,v1,2026-04-23T13:58:14,,
32,T.J. Parker,0.039,0.0,0.039,0.039,v1,2026-04-23T13:58:14,,
19,Kadyn Proctor,0.0386,0.0,0.0386,0.0386,v1,2026-04-23T13:58:14,,
6,Makai Lemon,0.0542,0.0156500614166519,0.0385499385833481,0.0385499385833481,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
20,Omar Cooper Jr.,0.0384,0.0,0.0384,0.0384,v1,2026-04-23T13:58:14,,
16,Makai Lemon,0.0382,0.0,0.0382,0.0382,v1,2026-04-23T13:58:14,,
27,Kadyn Proctor,0.0382,0.0,0.0382,0.0382,v1,2026-04-23T13:58:14,,
10,Caleb Downs,0.1208,0.1589006626170234,-0.0381006626170234,0.0381006626170234,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
8,Makai Lemon,0.0912,0.0540354396253946,0.0371645603746054,0.0371645603746054,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
5,Francis Mauigoa,0.0886,0.1252359223461404,-0.036635922346140395,0.036635922346140395,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
3,Rueben Bain Jr.,0.0,0.0365853132051698,-0.0365853132051698,0.0365853132051698,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
26,Kevin Concepcion,0.0362,0.0,0.0362,0.0362,v1,2026-04-23T13:58:14,,
21,Francis Mauigoa,0.0358,0.0,0.0358,0.0358,v1,2026-04-23T13:58:14,,
22,Keldric Faulk,0.0354,0.0,0.0354,0.0354,v1,2026-04-23T13:58:14,,
28,Spencer Fano,0.0354,0.0,0.0354,0.0354,v1,2026-04-23T13:58:14,,
27,Cashius Howell,0.0352,0.0,0.0352,0.0352,v1,2026-04-23T13:58:14,,
23,Spencer Fano,0.0348,0.0,0.0348,0.0348,v1,2026-04-23T13:58:14,,
22,Olaivavega Ioane,0.0346,0.0,0.0346,0.0346,v1,2026-04-23T13:58:14,,
30,Kenyon Sadiq,0.0342,0.0,0.0342,0.0342,v1,2026-04-23T13:58:14,,
8,Kenyon Sadiq,0.0008,0.0349641079929024,-0.0341641079929024,0.0341641079929024,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
16,Monroe Freeling,0.0338,0.0,0.0338,0.0338,v1,2026-04-23T13:58:14,,
18,Kayden McDonald,0.0338,0.0,0.0338,0.0338,v1,2026-04-23T13:58:14,,
9,Sonny Styles,0.0044,0.0381855823082115,-0.0337855823082115,0.0337855823082115,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
5,Arvell Reese,0.0486,0.0152726734568463,0.0333273265431537,0.0333273265431537,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
16,Kadyn Proctor,0.0328,0.0,0.0328,0.0328,v1,2026-04-23T13:58:14,,
20,Kevin Concepcion,0.0326,0.0,0.0326,0.0326,v1,2026-04-23T13:58:14,,
6,Monroe Freeling,0.0594,0.09166464544039,-0.032264645440390004,0.032264645440390004,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
6,Rueben Bain Jr.,0.0,0.0320826259041365,-0.0320826259041365,0.0320826259041365,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
27,Denzel Boston,0.032,0.0,0.032,0.032,v1,2026-04-23T13:58:14,,
11,Caleb Downs,0.0312,0.0,0.0312,0.0312,v1,2026-04-23T13:58:14,,
29,Max Iheanachor,0.0312,0.0,0.0312,0.0312,v1,2026-04-23T13:58:14,,
11,Keldric Faulk,0.0308,0.0,0.0308,0.0308,v1,2026-04-23T13:58:14,,
10,Kenyon Sadiq,0.0018,0.0321982921618705,-0.0303982921618705,0.0303982921618705,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
12,Makai Lemon,0.0298,0.0,0.0298,0.0298,v1,2026-04-23T13:58:14,,
12,Jeremiyah Love,0.0296,0.0,0.0296,0.0296,v1,2026-04-23T13:58:14,,
14,Keldric Faulk,0.029,0.0,0.029,0.029,v1,2026-04-23T13:58:14,,
9,Jordyn Tyson,0.0892,0.0602930246971761,0.0289069753028239,0.0289069753028239,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
19,Blake Miller,0.0286,0.0,0.0286,0.0286,v1,2026-04-23T13:58:14,,
17,Keldric Faulk,0.0284,0.0,0.0284,0.0284,v1,2026-04-23T13:58:14,,
5,Mansoor Delane,0.005,0.0329568216700369,-0.027956821670036897,0.027956821670036897,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
1,Carnell Tate,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
1,Francis Mauigoa,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
1,Jermod McCoy,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
1,Keldric Faulk,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
1,Makai Lemon,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
1,Spencer Fano,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
22,Rueben Bain,0.0268,0.0,0.0268,0.0268,v1,2026-04-23T13:58:14,,
23,Kadyn Proctor,0.0264,0.0,0.0264,0.0264,v1,2026-04-23T13:58:14,,
20,Blake Miller,0.026,0.0,0.026,0.026,v1,2026-04-23T13:58:14,,
3,Francis Mauigoa,0.1522,0.1263856274360412,0.0258143725639588,0.0258143725639588,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
27,Jermod McCoy,0.0254,0.0,0.0254,0.0254,v1,2026-04-23T13:58:14,,
20,Denzel Boston,0.0252,0.0,0.0252,0.0252,v1,2026-04-23T13:58:14,,
7,Kenyon Sadiq,0.0004,0.0255763723739349,-0.0251763723739349,0.0251763723739349,v1,2026-04-23T13:58:14,DraftKings,2026-04-15 15:51:34
