team,player,position,count,probability
DAL,Kadyn Proctor,OT,265,0.053
DAL,Jeremiyah Love,RB,231,0.0462
DAL,Omar Cooper Jr.,WR,208,0.0416
DAL,Kevin Concepcion,WR,172,0.0344
DAL,Makai Lemon,WR,159,0.0318
DAL,Kenyon Sadiq,TE,150,0.03
DAL,Blake Miller,OT,140,0.028
DAL,Olaivavega Ioane,IOL,139,0.0278
DAL,Francis Mauigoa,OT,129,0.0258
DAL,Denzel Boston,WR,128,0.0256
DAL,T.J. Parker,EDGE,119,0.0238
DAL,Colton Hood,CB,112,0.0224
DAL,Jordyn Tyson,WR,99,0.0198
DAL,Peter Woods,DT,99,0.0198
DAL,Caleb Lomu,OT,62,0.0124
DAL,Arvell Reese,LB,57,0.0114
DAL,Max Iheanachor,OT,56,0.0112
DAL,David Bailey,EDGE,16,0.0032
DAL,Carnell Tate,WR,11,0.0022
DET,Kadyn Proctor,OT,1981,0.3962
DET,Monroe Freeling,OT,696,0.1392
DET,Spencer Fano,OT,462,0.0924
DET,Blake Miller,OT,445,0.089
DET,Francis Mauigoa,OT,400,0.08
DET,Keldric Faulk,EDGE,142,0.0284
DET,Caleb Lomu,OT,113,0.0226
DET,Kayden McDonald,DT,112,0.0224
DET,Max Iheanachor,OT,98,0.0196
DET,Akheem Mesidor,EDGE,96,0.0192
DET,Dillon Thieneman,S,88,0.0176
DET,Kenyon Sadiq,TE,61,0.0122
DET,Jeremiyah Love,RB,59,0.0118
DET,Omar Cooper Jr.,WR,49,0.0098
DET,Olaivavega Ioane,IOL,39,0.0078
DET,Kevin Concepcion,WR,34,0.0068
DET,Denzel Boston,WR,26,0.0052
DET,Rueben Bain,EDGE,26,0.0052
DET,Caleb Downs,S,19,0.0038
DET,Peter Woods,DT,17,0.0034
DET,Sonny Styles,LB,14,0.0028
DET,Emmanuel McNeil-Warren,S,10,0.002
DET,Jordyn Tyson,WR,4,0.0008
DET,Makai Lemon,WR,4,0.0008
DET,T.J. Parker,EDGE,3,0.0006
DET,Carnell Tate,WR,2,0.0004
HOU,Peter Woods,DT,1033,0.2066
HOU,Max Iheanachor,OT,1015,0.203
HOU,Caleb Lomu,OT,545,0.109
HOU,Kayden McDonald,DT,486,0.0972
HOU,Blake Miller,OT,316,0.0632
HOU,Monroe Freeling,OT,239,0.0478
HOU,Kadyn Proctor,OT,224,0.0448
HOU,Spencer Fano,OT,177,0.0354
HOU,T.J. Parker,EDGE,114,0.0228
HOU,Jermod McCoy,CB,108,0.0216
HOU,Olaivavega Ioane,IOL,104,0.0208
HOU,Colton Hood,CB,94,0.0188
HOU,Chris Johnson,CB,87,0.0174
HOU,Jeremiyah Love,RB,65,0.013
HOU,Avieon Terrell,CB,43,0.0086
HOU,Chase Bisontis,IOL,41,0.0082
HOU,Kenyon Sadiq,TE,37,0.0074
HOU,Cashius Howell,EDGE,31,0.0062
HOU,Emmanuel Pregnon,IOL,31,0.0062
HOU,Caleb Banks,DT,29,0.0058
HOU,Francis Mauigoa,OT,27,0.0054
HOU,Jadarian Price,RB,18,0.0036
HOU,Malachi Lawrence,EDGE,18,0.0036
HOU,Ty Simpson,QB,18,0.0036
HOU,Emmanuel McNeil-Warren,S,13,0.0026
HOU,Omar Cooper Jr.,WR,12,0.0024
HOU,Dillon Thieneman,S,9,0.0018
HOU,Zion Young,EDGE,9,0.0018
HOU,Keldric Faulk,EDGE,8,0.0016
HOU,Kevin Concepcion,WR,8,0.0016
HOU,Akheem Mesidor,EDGE,7,0.0014
HOU,C.J. Allen,LB,7,0.0014
HOU,Denzel Boston,WR,7,0.0014
HOU,Rueben Bain,EDGE,6,0.0012
HOU,Jacob Rodriguez,LB,4,0.0008
HOU,Brandon Cisse,CB,3,0.0006
HOU,Makai Lemon,WR,3,0.0006
HOU,Caleb Downs,S,1,0.0002
HOU,Carnell Tate,WR,1,0.0002
HOU,Jordyn Tyson,WR,1,0.0002
HOU,Sonny Styles,LB,1,0.0002
KC,Mansoor Delane,CB,1180,0.236
KC,Jermod McCoy,CB,970,0.194
KC,Francis Mauigoa,OT,906,0.1812
KC,Rueben Bain,EDGE,864,0.1728
KC,Colton Hood,CB,675,0.135
KC,T.J. Parker,EDGE,665,0.133
KC,Cashius Howell,EDGE,556,0.1112
KC,Chris Johnson,CB,543,0.1086
KC,Spencer Fano,OT,456,0.0912
KC,Jordyn Tyson,WR,450,0.09
KC,Malachi Lawrence,EDGE,412,0.0824
KC,Avieon Terrell,CB,357,0.0714
KC,Caleb Downs,S,287,0.0574
KC,Monroe Freeling,OT,264,0.0528
KC,Makai Lemon,WR,212,0.0424
KC,Carnell Tate,WR,163,0.0326
KC,Max Iheanachor,OT,156,0.0312
KC,Dillon Thieneman,S,99,0.0198
KC,Akheem Mesidor,EDGE,97,0.0194
KC,Keldric Faulk,EDGE,96,0.0192
KC,Zion Young,EDGE,90,0.018
KC,Kadyn Proctor,OT,76,0.0152
KC,Blake Miller,OT,43,0.0086
KC,David Bailey,EDGE,41,0.0082
KC,Kevin Concepcion,WR,40,0.008
KC,Caleb Lomu,OT,37,0.0074
KC,Jeremiyah Love,RB,35,0.007
KC,Emmanuel McNeil-Warren,S,34,0.0068
KC,Peter Woods,DT,27,0.0054
KC,Kenyon Sadiq,TE,24,0.0048
KC,Sonny Styles,LB,23,0.0046
KC,Denzel Boston,WR,20,0.004
KC,Brandon Cisse,CB,18,0.0036
KC,Omar Cooper Jr.,WR,17,0.0034
KC,Olaivavega Ioane,IOL,15,0.003
KC,Arvell Reese,LB,14,0.0028
KC,Kayden McDonald,DT,13,0.0026
KC,Ty Simpson,QB,11,0.0022
KC,C.J. Allen,LB,6,0.0012
KC,Chase Bisontis,IOL,3,0.0006
KC,Caleb Banks,DT,2,0.0004
KC,Jadarian Price,RB,2,0.0004
KC,Jacob Rodriguez,LB,1,0.0002
LAC,Kayden McDonald,DT,785,0.157
LAC,Denzel Boston,WR,618,0.1236
LAC,Akheem Mesidor,EDGE,586,0.1172
LAC,T.J. Parker,EDGE,526,0.1052
LAC,Kevin Concepcion,WR,523,0.1046
LAC,Omar Cooper Jr.,WR,355,0.071
LAC,Peter Woods,DT,347,0.0694
LAC,Emmanuel McNeil-Warren,S,276,0.0552
LAC,Keldric Faulk,EDGE,177,0.0354
LAC,Olaivavega Ioane,IOL,173,0.0346
LAC,Rueben Bain,EDGE,134,0.0268
LAC,Blake Miller,OT,70,0.014
LAC,Caleb Lomu,OT,56,0.0112
LAC,Dillon Thieneman,S,54,0.0108
LAC,Caleb Downs,S,43,0.0086
LAC,Makai Lemon,WR,39,0.0078
LAC,Max Iheanachor,OT,28,0.0056
LAC,Jordyn Tyson,WR,23,0.0046
LAC,Malachi Lawrence,EDGE,23,0.0046
LAC,Monroe Freeling,OT,23,0.0046
LAC,Cashius Howell,EDGE,22,0.0044
LAC,Zion Young,EDGE,21,0.0042
LAC,Jeremiyah Love,RB,20,0.004
LAC,Spencer Fano,OT,15,0.003
LAC,Kenyon Sadiq,TE,14,0.0028
LAC,Francis Mauigoa,OT,13,0.0026
LAC,Colton Hood,CB,9,0.0018
LAC,Jermod McCoy,CB,8,0.0016
LAC,Kadyn Proctor,OT,8,0.0016
LAC,Avieon Terrell,CB,3,0.0006
LAC,Carnell Tate,WR,3,0.0006
LAC,Chris Johnson,CB,3,0.0006
LAC,Sonny Styles,LB,1,0.0002
LAC,Ty Simpson,QB,1,0.0002
LAR,Spencer Fano,OT,1122,0.2244
LAR,Makai Lemon,WR,875,0.175
LAR,Monroe Freeling,OT,866,0.1732
LAR,Kadyn Proctor,OT,469,0.0938
LAR,Omar Cooper Jr.,WR,427,0.0854
LAR,Jordyn Tyson,WR,372,0.0744
LAR,Francis Mauigoa,OT,218,0.0436
LAR,Kevin Concepcion,WR,95,0.019
LAR,Olaivavega Ioane,IOL,93,0.0186
LAR,Sonny Styles,LB,93,0.0186
LAR,Denzel Boston,WR,83,0.0166
LAR,Jeremiyah Love,RB,51,0.0102
LAR,Dillon Thieneman,S,48,0.0096
LAR,Blake Miller,OT,44,0.0088
LAR,Carnell Tate,WR,38,0.0076
LAR,Kenyon Sadiq,TE,35,0.007
LAR,Akheem Mesidor,EDGE,19,0.0038
LAR,Keldric Faulk,EDGE,17,0.0034
LAR,Caleb Downs,S,13,0.0026
LAR,Rueben Bain,EDGE,9,0.0018
LAR,Caleb Lomu,OT,7,0.0014
LAR,Arvell Reese,LB,5,0.001
LAR,Ty Simpson,QB,1,0.0002
LV,Fernando Mendoza,QB,5000,1.0
MIA,Chris Johnson,CB,1097,0.2194
MIA,Makai Lemon,WR,1075,0.215
MIA,Olaivavega Ioane,IOL,925,0.185
MIA,Jermod McCoy,CB,865,0.173
MIA,Mansoor Delane,CB,787,0.1574
MIA,Colton Hood,CB,778,0.1556
MIA,Jordyn Tyson,WR,669,0.1338
MIA,Avieon Terrell,CB,440,0.088
MIA,Kenyon Sadiq,TE,415,0.083
MIA,Rueben Bain,EDGE,379,0.0758
MIA,T.J. Parker,EDGE,322,0.0644
MIA,Cashius Howell,EDGE,299,0.0598
MIA,Malachi Lawrence,EDGE,232,0.0464
MIA,Keldric Faulk,EDGE,172,0.0344
MIA,Caleb Downs,S,162,0.0324
MIA,Kevin Concepcion,WR,158,0.0316
MIA,Dillon Thieneman,S,153,0.0306
MIA,Omar Cooper Jr.,WR,131,0.0262
MIA,Spencer Fano,OT,101,0.0202
MIA,Chase Bisontis,IOL,96,0.0192
MIA,Akheem Mesidor,EDGE,78,0.0156
MIA,Denzel Boston,WR,72,0.0144
MIA,Zion Young,EDGE,62,0.0124
MIA,Carnell Tate,WR,61,0.0122
MIA,Jeremiyah Love,RB,50,0.01
MIA,Emmanuel McNeil-Warren,S,49,0.0098
MIA,Monroe Freeling,OT,48,0.0096
MIA,Sonny Styles,LB,43,0.0086
MIA,Max Iheanachor,OT,36,0.0072
MIA,Peter Woods,DT,29,0.0058
MIA,C.J. Allen,LB,26,0.0052
MIA,Francis Mauigoa,OT,24,0.0048
MIA,Kadyn Proctor,OT,24,0.0048
MIA,Emmanuel Pregnon,IOL,23,0.0046
MIA,Ty Simpson,QB,21,0.0042
MIA,David Bailey,EDGE,19,0.0038
MIA,Brandon Cisse,CB,18,0.0036
MIA,Blake Miller,OT,16,0.0032
MIA,R Mason Thomas,EDGE,13,0.0026
MIA,Jacob Rodriguez,LB,11,0.0022
MIA,Arvell Reese,LB,9,0.0018
MIA,Caleb Lomu,OT,3,0.0006
MIA,Christen Miller,DT,3,0.0006
MIA,Caleb Banks,DT,2,0.0004
MIA,Jadarian Price,RB,2,0.0004
MIA,Kayden McDonald,DT,2,0.0004
MIN,Dillon Thieneman,S,2438,0.4876
MIN,Emmanuel McNeil-Warren,S,729,0.1458
MIN,Caleb Downs,S,411,0.0822
MIN,Jeremiyah Love,RB,334,0.0668
MIN,Kayden McDonald,DT,169,0.0338
MIN,Peter Woods,DT,119,0.0238
MIN,Kadyn Proctor,OT,110,0.022
MIN,Keldric Faulk,EDGE,95,0.019
MIN,Kenyon Sadiq,TE,94,0.0188
MIN,Omar Cooper Jr.,WR,66,0.0132
MIN,Blake Miller,OT,62,0.0124
MIN,Kevin Concepcion,WR,52,0.0104
MIN,Akheem Mesidor,EDGE,50,0.01
MIN,Jermod McCoy,CB,33,0.0066
MIN,Mansoor Delane,CB,31,0.0062
MIN,Caleb Lomu,OT,29,0.0058
MIN,Denzel Boston,WR,29,0.0058
MIN,Monroe Freeling,OT,29,0.0058
MIN,Spencer Fano,OT,28,0.0056
MIN,Francis Mauigoa,OT,26,0.0052
MIN,Rueben Bain,EDGE,21,0.0042
MIN,Olaivavega Ioane,IOL,17,0.0034
MIN,Makai Lemon,WR,9,0.0018
MIN,Sonny Styles,LB,7,0.0014
MIN,Max Iheanachor,OT,5,0.001
MIN,Carnell Tate,WR,3,0.0006
MIN,Jordyn Tyson,WR,2,0.0004
MIN,T.J. Parker,EDGE,2,0.0004
NE,Cashius Howell,EDGE,951,0.1902
NE,Malachi Lawrence,EDGE,799,0.1598
NE,Zion Young,EDGE,671,0.1342
NE,T.J. Parker,EDGE,651,0.1302
NE,Peter Woods,DT,325,0.065
NE,Kenyon Sadiq,TE,196,0.0392
NE,Max Iheanachor,OT,109,0.0218
NE,Blake Miller,OT,100,0.02
NE,Colton Hood,CB,98,0.0196
NE,Chris Johnson,CB,97,0.0194
NE,Akheem Mesidor,EDGE,95,0.019
NE,Jermod McCoy,CB,93,0.0186
NE,Avieon Terrell,CB,74,0.0148
NE,C.J. Allen,LB,65,0.013
NE,Keldric Faulk,EDGE,62,0.0124
NE,Kevin Concepcion,WR,61,0.0122
NE,Monroe Freeling,OT,60,0.012
NE,Kadyn Proctor,OT,56,0.0112
NE,Denzel Boston,WR,46,0.0092
NE,Ty Simpson,QB,45,0.009
NE,R Mason Thomas,EDGE,44,0.0088
NE,Spencer Fano,OT,43,0.0086
NE,Omar Cooper Jr.,WR,40,0.008
NE,Caleb Lomu,OT,35,0.007
NE,Jacob Rodriguez,LB,32,0.0064
NE,Kayden McDonald,DT,29,0.0058
NE,Rueben Bain,EDGE,27,0.0054
NE,Caleb Banks,DT,16,0.0032
NE,Christen Miller,DT,12,0.0024
NE,Emmanuel Pregnon,IOL,12,0.0024
NE,Makai Lemon,WR,10,0.002
NE,Emmanuel McNeil-Warren,S,8,0.0016
NE,Anthony Hill Jr.,LB,7,0.0014
NE,Chase Bisontis,IOL,5,0.001
NE,Dillon Thieneman,S,5,0.001
NE,Jeremiyah Love,RB,5,0.001
NE,Francis Mauigoa,OT,4,0.0008
NE,Olaivavega Ioane,IOL,4,0.0008
NE,Brandon Cisse,CB,2,0.0004
NE,Jadarian Price,RB,2,0.0004
NE,Jordyn Tyson,WR,2,0.0004
NE,Carnell Tate,WR,1,0.0002
NE,Sonny Styles,LB,1,0.0002
NO,Mansoor Delane,CB,1952,0.3904
NO,Rueben Bain,EDGE,923,0.1846
NO,Jordyn Tyson,WR,596,0.1192
NO,Carnell Tate,WR,483,0.0966
NO,Makai Lemon,WR,456,0.0912
NO,Francis Mauigoa,OT,121,0.0242
NO,Sonny Styles,LB,87,0.0174
NO,David Bailey,EDGE,82,0.0164
NO,Caleb Downs,S,69,0.0138
NO,Jeremiyah Love,RB,67,0.0134
NO,Keldric Faulk,EDGE,56,0.0112
NO,Spencer Fano,OT,49,0.0098
NO,Arvell Reese,LB,27,0.0054
NO,Monroe Freeling,OT,16,0.0032
NO,Olaivavega Ioane,IOL,9,0.0018
NO,Kenyon Sadiq,TE,4,0.0008
NO,Dillon Thieneman,S,2,0.0004
NO,Kadyn Proctor,OT,1,0.0002
NYG,Caleb Downs,S,2455,0.491
NYG,Sonny Styles,LB,1453,0.2906
NYG,Jordyn Tyson,WR,970,0.194
NYG,Jeremiyah Love,RB,862,0.1724
NYG,Spencer Fano,OT,761,0.1522
NYG,Francis Mauigoa,OT,744,0.1488
NYG,Carnell Tate,WR,727,0.1454
NYG,Makai Lemon,WR,592,0.1184
NYG,Arvell Reese,LB,341,0.0682
NYG,Monroe Freeling,OT,280,0.056
NYG,Olaivavega Ioane,IOL,271,0.0542
NYG,Dillon Thieneman,S,236,0.0472
NYG,Kadyn Proctor,OT,81,0.0162
NYG,Mansoor Delane,CB,77,0.0154
NYG,Omar Cooper Jr.,WR,57,0.0114
NYG,Rueben Bain,EDGE,50,0.01
NYG,David Bailey,EDGE,30,0.006
NYG,Kenyon Sadiq,TE,9,0.0018
NYG,Akheem Mesidor,EDGE,4,0.0008
NYJ,David Bailey,EDGE,2249,0.4498
NYJ,Arvell Reese,LB,2217,0.4434
NYJ,Omar Cooper Jr.,WR,1241,0.2482
NYJ,Kevin Concepcion,WR,519,0.1038
NYJ,Keldric Faulk,EDGE,504,0.1008
NYJ,Denzel Boston,WR,478,0.0956
NYJ,Akheem Mesidor,EDGE,458,0.0916
NYJ,Olaivavega Ioane,IOL,445,0.089
NYJ,Sonny Styles,LB,382,0.0764
NYJ,Makai Lemon,WR,191,0.0382
NYJ,Monroe Freeling,OT,169,0.0338
NYJ,Kadyn Proctor,OT,164,0.0328
NYJ,Rueben Bain,EDGE,141,0.0282
NYJ,Carnell Tate,WR,133,0.0266
NYJ,Dillon Thieneman,S,120,0.024
NYJ,Kenyon Sadiq,TE,110,0.022
NYJ,Jeremiyah Love,RB,108,0.0216
NYJ,Jordyn Tyson,WR,82,0.0164
NYJ,Francis Mauigoa,OT,58,0.0116
NYJ,Ty Simpson,QB,51,0.0102
NYJ,Mansoor Delane,CB,43,0.0086
NYJ,Spencer Fano,OT,41,0.0082
NYJ,Caleb Downs,S,37,0.0074
NYJ,Blake Miller,OT,32,0.0064
NYJ,Caleb Lomu,OT,9,0.0018
NYJ,Emmanuel McNeil-Warren,S,6,0.0012
NYJ,Kayden McDonald,DT,6,0.0012
NYJ,Max Iheanachor,OT,3,0.0006
NYJ,Drew Allar,QB,2,0.0004
NYJ,Peter Woods,DT,1,0.0002
PHI,Blake Miller,OT,721,0.1442
PHI,Denzel Boston,WR,635,0.127
PHI,Caleb Lomu,OT,580,0.116
PHI,Max Iheanachor,OT,557,0.1114
PHI,Kevin Concepcion,WR,522,0.1044
PHI,Omar Cooper Jr.,WR,339,0.0678
PHI,T.J. Parker,EDGE,259,0.0518
PHI,Monroe Freeling,OT,247,0.0494
PHI,Emmanuel McNeil-Warren,S,215,0.043
PHI,Spencer Fano,OT,174,0.0348
PHI,Kadyn Proctor,OT,132,0.0264
PHI,Francis Mauigoa,OT,99,0.0198
PHI,Akheem Mesidor,EDGE,78,0.0156
PHI,Kenyon Sadiq,TE,76,0.0152
PHI,Cashius Howell,EDGE,64,0.0128
PHI,Makai Lemon,WR,58,0.0116
PHI,Rueben Bain,EDGE,46,0.0092
PHI,Keldric Faulk,EDGE,43,0.0086
PHI,Dillon Thieneman,S,34,0.0068
PHI,Caleb Downs,S,22,0.0044
PHI,Kayden McDonald,DT,17,0.0034
PHI,Jordyn Tyson,WR,15,0.003
PHI,Malachi Lawrence,EDGE,12,0.0024
PHI,Zion Young,EDGE,12,0.0024
PHI,Peter Woods,DT,11,0.0022
PHI,Jermod McCoy,CB,10,0.002
PHI,Jeremiyah Love,RB,9,0.0018
PHI,Colton Hood,CB,6,0.0012
PHI,Carnell Tate,WR,3,0.0006
PHI,Olaivavega Ioane,IOL,3,0.0006
PHI,Sonny Styles,LB,1,0.0002
PIT,Blake Miller,OT,1181,0.2362
PIT,Caleb Lomu,OT,696,0.1392
PIT,Kevin Concepcion,WR,396,0.0792
PIT,Max Iheanachor,OT,358,0.0716
PIT,Omar Cooper Jr.,WR,353,0.0706
PIT,Kadyn Proctor,OT,308,0.0616
PIT,Monroe Freeling,OT,284,0.0568
PIT,Spencer Fano,OT,264,0.0528
PIT,Denzel Boston,WR,252,0.0504
PIT,Ty Simpson,QB,219,0.0438
PIT,Francis Mauigoa,OT,179,0.0358
PIT,Jeremiyah Love,RB,109,0.0218
