player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
George Kittle,11901,TE,SF,1,12.0,0,66.7,100.0,1,1,0,20.0,1,4,28,0,41.6,67.0,88.5,69.7,87.5,50.0,12,1,24,4.2,1,24,0,4,91.7,22,37.5,9,61.8,6,0,12.5,3,63,30,7.5,15.8,2.86
Scott Miller,47481,WR,TB,1,10.0,0,80.0,100.0,1,1,0,0.0,0,2,30,0,72.1,67.0,59.7,,59.3,0.0,0,0,19,0.0,0,47,0,4,97.9,46,23.4,11,98.3,5,0,76.6,36,38,2,0.5,9.5,0.83
Dawson Knox,35883,TE,BUF,1,2.3,0,50.0,,0,0,0,33.3,1,0,4,0,29.9,64.0,38.9,,46.8,32.5,13,0,8,0.0,0,40,1,2,97.5,39,47.5,19,56.3,4,0,17.5,7,9,3,1.5,4.5,0.23
Devin Singletary,40485,HB,BUF,1,-4.0,0,100.0,,0,0,0,0.0,0,2,4,0,72.1,74.4,68.2,43.5,65.9,0.0,0,0,15,14.6,6,41,0,4,82.9,34,2.4,1,92.7,4,0,0.0,0,25,41,10.3,6.3,0.74
Deebo Samuel,48274,WR,SF,1,1.0,3,75.0,,0,0,0,0.0,0,2,28,0,70.5,75.4,82.2,,77.1,0.0,0,0,18,0.0,0,20,0,3,95.0,19,45.0,9,110.4,4,0,50.0,10,44,46,15.3,14.7,2.32
Van Jefferson,47447,WR,LA,1,8.7,1,66.7,,0,0,0,0.0,0,2,26,0,68.3,66.2,62.5,,59.8,0.0,0,0,18,0.0,0,40,0,2,97.5,39,32.5,13,97.9,3,0,67.5,27,29,17,8.5,14.5,0.74
Dontrell Hilliard,45691,HB,TEN,1,2.3,0,100.0,,0,0,0,0.0,0,1,31,0,70.5,67.9,71.5,,82.7,0.0,0,0,5,0.0,0,11,0,3,100.0,11,9.1,1,84.7,3,0,0.0,0,13,6,2.0,4.3,1.18
Cam Akers,57206,HB,LA,1,-3.7,2,100.0,,0,0,0,0.0,0,2,26,0,70.5,20.9,39.8,81.2,77.0,0.0,0,0,9,17.2,5,29,0,3,82.8,24,10.3,3,94.4,3,0,6.9,2,20,31,10.3,6.7,0.83
Elijah Mitchell,57272,HB,SF,1,1.3,0,100.0,100.0,2,2,0,0.0,0,1,28,0,70.5,77.0,63.4,73.4,62.4,0.0,0,0,16,7.1,1,14,1,3,85.7,12,14.3,2,91.7,3,0,28.6,4,18,14,4.7,6.0,1.5
Cameron Brate,9207,TE,TB,1,6.0,0,33.3,100.0,1,1,0,0.0,0,0,30,0,64.7,61.2,54.2,,54.9,10.0,3,0,9,0.0,0,30,0,1,96.7,29,80.0,24,42.4,3,0,10.0,3,9,2,2.0,9.0,0.31
Samaje Perine,11869,HB,CIN,1,-0.5,0,50.0,,0,0,0,50.0,1,0,7,0,28.8,61.2,50.0,85.0,31.4,0.0,0,1,4,42.9,6,14,0,1,57.1,8,14.3,2,16.7,2,0,7.1,1,4,4,4.0,4.0,0.5
Reggie Gilliam,40951,FB,BUF,1,-1.5,0,100.0,,0,0,0,0.0,0,0,4,0,68.3,64.0,55.7,70.2,55.2,70.0,7,0,7,10.0,1,10,0,2,90.0,9,10.0,1,83.3,2,0,0.0,0,8,11,5.5,4.0,0.89
Kendall Blanton,47311,TE,LA,1,6.0,0,100.0,100.0,1,1,0,0.0,0,2,26,0,68.3,64.0,86.8,,90.6,50.0,2,0,11,0.0,0,4,0,2,100.0,4,0.0,0,143.8,2,1,50.0,2,18,6,3.0,9.0,4.5
Chester Rogers,10918,WR,TEN,1,-2.0,1,50.0,,0,0,0,0.0,0,0,31,0,64.7,72.9,54.2,,54.6,0.0,0,1,3,0.0,0,12,0,1,100.0,12,83.3,10,16.7,2,0,16.7,2,3,5,5.0,3.0,0.25
Jauan Jennings,48027,WR,SF,1,9.5,0,50.0,,0,0,0,50.0,1,0,28,0,29.9,64.0,47.4,,48.1,0.0,0,0,6,0.0,0,16,0,1,93.8,15,68.8,11,56.3,2,0,31.3,5,6,1,1.0,6.0,0.4
Tyler Boyd,10689,WR,CIN,1,6.5,0,100.0,,0,0,0,0.0,0,1,7,0,68.3,64.0,53.4,,54.1,0.0,0,0,10,0.0,0,46,0,2,97.8,45,84.8,39,102.1,2,0,15.2,7,17,4,2.0,8.5,0.38
Clyde Edwards-Helaire,57279,HB,KC,1,2.0,2,50.0,,0,0,0,0.0,0,0,16,0,64.7,71.9,71.0,74.6,72.2,0.0,0,0,9,21.4,3,14,0,1,78.6,11,7.1,1,62.5,2,0,21.4,3,9,4,4.0,9.0,0.82
Noah Gray,60878,TE,KC,1,5.0,0,100.0,,0,0,0,0.0,0,1,16,0,68.3,64.0,79.0,,76.9,0.0,0,0,8,0.0,0,9,0,2,100.0,9,77.8,7,95.8,2,0,22.2,2,14,4,2.0,7.0,1.56
Dominique Dafney,62825,TE,GB,1,15.0,0,0.0,0.0,0,1,0,,0,0,12,0,,,64.5,,54.7,66.7,2,0,0,0.0,0,3,0,0,100.0,3,33.3,1,39.6,2,0,0.0,0,0,0,,,0.0
Sony Michel,27589,HB,LA,1,-5.0,0,100.0,,0,0,0,0.0,0,0,26,0,68.3,66.2,57.8,77.7,59.7,0.0,0,0,0,15.4,2,13,0,2,84.6,11,7.7,1,79.2,2,0,15.4,2,-4,6,3.0,-2.0,-0.36
Isaiah McKenzie,11927,WR,BUF,1,-3.0,0,100.0,,0,0,0,0.0,0,0,4,0,64.7,69.8,58.9,,58.3,0.0,0,0,3,0.0,0,4,0,1,100.0,4,75.0,3,79.2,1,0,25.0,1,3,6,6.0,3.0,0.75
Allen Lazard,48135,WR,GB,1,6.0,0,100.0,,0,0,0,0.0,0,1,12,0,64.7,61.2,55.8,,56.8,0.0,0,0,6,0.0,0,33,1,1,93.9,31,12.1,4,91.7,1,0,87.9,29,6,0,0.0,6.0,0.19
Emmanuel Sanders,5606,WR,BUF,1,16.0,0,100.0,100.0,1,1,0,0.0,0,1,4,0,64.7,61.2,65.1,,65.2,0.0,0,0,16,0.0,0,10,0,1,100.0,10,40.0,4,118.8,1,0,60.0,6,16,0,0.0,16.0,1.6
Charlie Woerner,42257,TE,SF,1,1.0,0,0.0,0.0,0,1,0,,0,0,28,0,,,58.2,70.2,52.9,66.7,4,0,0,16.7,1,6,0,0,83.3,5,16.7,1,39.6,1,0,16.7,1,0,0,,,0.0
Anthony Firkser,51837,TE,TEN,1,4.0,0,0.0,0.0,0,1,0,,0,0,31,0,,,51.8,,52.8,9.1,1,0,0,0.0,0,11,0,0,100.0,11,63.6,7,39.6,1,0,27.3,3,0,0,,,0.0
Giovani Bernard,7818,HB,TB,1,1.0,0,0.0,,0,0,0,,0,0,30,0,,63.3,59.7,75.1,55.1,0.0,0,0,0,22.2,2,9,0,0,77.8,7,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Khari Blasingame,44889,FB,TEN,1,2.0,0,0.0,,0,0,0,100.0,1,0,31,0,27.9,,32.4,76.2,26.0,0.0,0,0,0,40.0,2,5,0,0,60.0,3,0.0,0,39.6,1,0,0.0,0,0,0,,,0.0
Mecole Hardman Jr.,42683,WR,KC,1,3.0,0,100.0,,0,0,0,0.0,0,1,16,0,64.7,68.9,64.6,,59.5,0.0,0,0,26,0.0,0,19,0,1,100.0,19,36.8,7,118.8,1,0,63.2,12,26,23,23.0,26.0,1.37
Josiah Deguara,47034,TE,GB,1,17.0,0,0.0,,0,0,0,100.0,1,0,12,0,27.9,,40.2,,37.9,55.0,11,0,0,0.0,0,20,0,0,100.0,20,40.0,8,39.6,1,0,5.0,1,0,0,,,0.0
Brandon Aiyuk,84109,WR,SF,1,9.0,0,0.0,0.0,0,1,0,,0,0,28,0,,,45.1,,48.5,0.0,0,0,0,0.0,0,22,1,0,95.5,21,18.2,4,39.6,1,0,81.8,18,0,0,,,0.0
O.J. Howard,11774,TE,TB,1,4.0,0,100.0,,0,0,0,0.0,0,1,30,0,64.7,61.2,70.2,,74.4,83.3,5,0,7,0.0,0,6,0,1,100.0,6,0.0,0,95.8,1,0,16.7,1,7,3,3.0,7.0,1.17
Marcedes Lewis,2973,TE,GB,1,-1.0,0,100.0,,0,0,0,0.0,0,0,12,1,64.7,18.4,32.3,70.6,26.9,100.0,10,0,0,20.0,2,10,0,1,60.0,6,0.0,0,79.2,1,0,0.0,0,0,1,1.0,0.0,0.0
Nick Westbrook-Ikhine,47861,WR,TEN,1,12.0,0,0.0,0.0,0,1,0,,0,0,31,0,,,51.8,,53.0,0.0,0,1,0,0.0,0,9,0,0,100.0,9,33.3,3,0.0,1,0,66.7,6,0,0,,,0.0
Randall Cobb,6216,WR,GB,1,5.0,0,0.0,0.0,0,1,0,,0,0,12,0,,,50.4,,50.8,0.0,0,0,0,0.0,0,24,0,0,100.0,24,79.2,19,39.6,1,0,20.8,5,0,0,,,0.0
