"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Chris Boswell","K","PIT",9,9.62,1.59,0.0502,7.84,12.1,0.312,0.178,1.95,103,113,58,2,"1",35,NA,NA,90,10
"Kamren Curl","DB","LAR",6,6.44,1.48,0.198,5.43,7.46,0.303,0.0865,-0.214,104,121,148,6,"1",27,NA,NA,88,4
"Sam Darnold","QB","MIN",6,17.1,1.79,0.216,13.8,18.7,0.3,-1,-0.323,105,300,159,11,"5",28,NA,NA,58,6
"T.J. Edwards","LB","CHI",7,6.99,1.88,0.0242,5.91,9.2,0.298,0.41,-0.0707,106,97,135,7,"1",29,NA,NA,43,5
"Jalen McMillan","WR","TB",11,8.84,1.43,0.169,6.77,11.3,0.276,-0.579,1.13,107,213,81,33,"9",24,NA,NA,82,0
"E.J. Speed","LB","IND",14,6.96,2.08,0.2,5.76,9.4,0.274,0.262,0.137,108,111,124,8,"1",30,NA,NA,62,5
"Kaimi Fairbairn","K","HOU",14,9.57,1.57,0.109,7.16,11.7,0.261,-0.503,1.57,109,201,64,3,"1",32,NA,NA,87,8
"Jeffery Simmons","DL","TEN",5,3.44,1.48,0.047,2.43,4.47,0.255,-0.166,0.426,110,152,104,5,"3",28,NA,NA,95,5
"Kyle Pitts","TE","ATL",12,7.64,0.417,0.0684,7.01,8.2,0.237,0.799,0.0524,111,83,129,10,"4",25,NA,NA,3,3
"AShawn Robinson","DL","CAR",11,3.39,1.85,0.0516,2.13,4.67,0.208,-0.459,0.629,112,195,99,6,"3",31,NA,NA,99,8
"Cole Kmet","TE","CHI",7,7.57,1.15,0.0103,6.05,9.65,0.168,-0.161,1.5,113,151,66,11,"4",27,NA,NA,82,4
"Tucker Kraft","TE","GB",10,7.56,0.514,0.158,6.6,8.08,0.158,0.396,-0.0642,114,101,134,12,"4",25,NA,NA,9,1
"Harold Landry","DL","TEN",5,3.34,0.0707,0.0884,3.3,3.4,0.157,0.707,-0.647,115,86,192,7,"3",29,NA,NA,9,6
"Justin Tucker","K","BAL",14,9.46,0.47,0.0168,8.63,9.93,0.153,0.975,-0.243,116,76,151,4,"1",36,NA,NA,3,12
"Cameron Dicker","K","LAC",5,9.44,1.26,0.0654,7.77,11.1,0.136,0.111,0.959,117,118,85,5,"1",26,NA,NA,74,2
"Raheem Mostert","RB","MIA",6,7.86,1.51,0.124,5.64,10.1,0.124,-0.4,0.42,118,190,105,34,"9",34,NA,NA,77,NA
"Keenan Allen","WR","CHI",7,8.67,1.07,0.0991,7.36,10.3,0.108,0.0054,0.155,119,128,123,34,"9",34,NA,NA,49,11
"Derwin James","DB","LAC",5,6.24,1.43,0.0827,5.22,7.9,0.104,-0.12,0.227,120,147,115,7,"1",29,NA,NA,81,6
"Patrick Mahomes","QB","KC",6,16.9,1.84,0.0837,13.9,19.4,0.0837,-0.858,0.344,121,259,106,12,"5",30,NA,NA,61,7
"Eric Kendricks","LB","DAL",7,6.76,2.06,0.0742,5.33,9.16,0.0742,-0.173,-0.104,122,153,136,9,"1",34,NA,NA,60,9
"Harrison Butker","K","KC",6,9.38,0.924,0.0289,7.66,9.97,0.0704,0,-0.2,123,130,147,6,"1",30,NA,NA,39,7
"Cameron Heyward","DL","PIT",9,3.25,0.933,0.0415,2.62,3.9,0.0683,0.0238,-0.143,124,125,138,8,"4",37,NA,NA,77,13
"Younghoe Koo","K","ATL",12,9.35,1.2,0.0414,7.42,10.9,0.0414,-0.242,0.722,125,164,97,7,"1",31,NA,NA,65,7
"Harrison Phillips","DL","MIN",6,3.21,1.76,0.0268,1.74,5.18,0.0268,-0.85,1.14,126,257,79,9,"4",30,NA,NA,98,6
"Julian Love","DB","SEA",10,6.16,1.57,0.0106,4.84,7.91,0.0218,-0.501,0.24,127,200,113,8,"1",28,NA,NA,97,5
"Minkah Fitzpatrick","DB","PIT",9,6.15,1.46,0.0112,5.35,7.86,0.0112,0.0125,0.187,128,127,119,9,"1",29,NA,NA,86,6
"Jerry Jeudy","WR","CLE",10,8.57,0.762,0.00848,7.24,9.31,0.00848,-0.117,-0.874,129,146,217,35,"9",27,NA,NA,24,4
"Tua Tagovailoa","QB","MIA",6,16.8,1.97,0.0395,14.3,19,0,-0.448,0,130,194,130,13,"5",28,NA,NA,69,4
"Zack Moss","RB","CIN",12,7.74,0.94,0.109,6.35,8.64,0,0.307,-1.02,130,106,237,35,"9",56,NA,NA,32,4
"Calvin Ridley","WR","TEN",5,8.56,0.819,0.0131,7.64,10,0,0.284,-0.151,130,108,141,36,"9",31,NA,NA,31,6
"T.J. Hockenson","TE","MIN",6,7.4,1.26e-15,0.235,7.4,7.4,0,1.19,-0.746,130,69,202,13,"4",28,NA,NA,1,5
"Brandon Aubrey","K","DAL",7,9.31,1.48,0.0205,7.27,11.6,0,-0.388,1.44,130,187,68,8,"1",31,NA,NA,81,1
"Vikings","DST","MIN",6,5.86,1.56,0.0929,5.04,8.79,0,-0.044,1.17,130,134,75,3,"3",NA,NA,NA,99,NA
"Anfernee Jennings","DL","NE",14,3.19,0.141,0.0134,3.1,3.3,0,0.508,-0.749,130,95,203,10,"4",29,NA,NA,16,4
"Cody Barton","LB","DEN",14,6.69,1.88,0.00784,5.42,8.88,0,-0.0786,-0.385,130,138,168,10,"1",29,NA,NA,42,5
"Grant Delpit","DB","CLE",10,6.13,1.15,0.0582,5.47,7.48,0,0.133,-0.191,130,117,144,10,"1",27,NA,NA,59,4
"Lavonte David","LB","TB",11,6.68,2.09,0.013,5.23,9.12,-0.00784,-0.273,-0.147,131,169,139,11,"1",36,NA,NA,66,12
"Jakobi Meyers","WR","LVR",10,8.55,1.24,0.029,7.35,10.3,-0.0131,0,0.16,132,130,122,37,"9",29,NA,NA,68,5
"T.J. Watt","DL","PIT",9,3.17,0.283,0.0595,3,3.39,-0.0134,0.41,-0.653,133,98,193,11,"4",31,NA,NA,29,7
"Jake Bates","K","DET",5,9.29,0.443,0.0742,8.59,9.69,-0.0205,0.928,-0.481,134,79,175,9,"1",27,NA,NA,1,1
"Germaine Pratt","LB","CIN",12,6.67,1.91,0.0115,5.42,8.91,-0.0208,-0.0813,-0.359,135,140,164,12,"1",29,NA,NA,47,5
"Jordyn Brooks","LB","MIA",6,6.65,1.94,0.036,5.33,8.92,-0.0323,-0.176,-0.348,136,154,163,13,"1",28,NA,NA,51,4
"C.J. Stroud","QB","HOU",14,16.8,1.99,0.0466,14.2,20,-0.0395,-0.609,0.925,137,221,88,14,"5",24,NA,NA,72,1
"Khalil Shakir","WR","BUF",12,8.52,0.965,0.0883,7.14,9.99,-0.0421,-0.211,-0.193,138,160,146,38,"9",26,NA,NA,42,2
"Reed Blankenship","DB","PHI",5,6.08,1.37,0.0258,5.12,7.67,-0.0582,-0.222,0,139,162,130,11,"1",27,NA,NA,76,2
"Foyesade Oluokun","LB","JAC",12,6.62,1.66,0.00215,5.25,8.41,-0.0683,-0.249,-0.853,140,165,214,14,"1",30,NA,NA,25,6
"Dorian Williams","LB","BUF",12,6.62,2.5,0.0126,4.65,9.47,-0.0705,-0.849,0.2,141,256,118,15,"1",24,NA,NA,85,1
"Carl Granderson","DL","NO",12,3.11,0.899,0.00235,2.59,4.17,-0.0729,0,0.126,142,130,125,12,"4",29,NA,NA,70,5
"Kobie Turner","DL","LAR",6,3.11,1.58,0.0287,2.03,4.21,-0.0753,-0.564,0.164,143,211,121,13,"4",27,NA,NA,96,1
"Kyzir White","LB","ARI",11,6.6,2.34,0.0475,4.75,9.27,-0.083,-0.751,0,144,237,130,16,"1",30,NA,NA,79,6
"Tyrique Stevenson","DB","CHI",7,6.05,1.06,0.0286,5.23,6.69,-0.084,-0.109,-0.988,145,143,232,12,"1",25,NA,NA,46,1
"Geno Smith","QB","SEA",10,16.7,1.32,0.0731,15.5,19.3,-0.0861,0.707,0.235,146,87,114,15,"5",35,NA,NA,42,11
"Jets","DST","NYJ",12,5.77,0.793,0.0636,5.07,7.17,-0.0929,-0.0178,-0.449,147,133,174,4,"4",NA,NA,NA,68,NA
"Austin Seibert","K","WAS",14,9.21,1.85,0.15,6.73,11.8,-0.0947,-0.928,1.67,148,280,62,10,"1",NA,NA,NA,99,5
"Brian Burns","DL","NYG",11,3.08,0.521,0.0293,2.64,3.64,-0.104,0.0507,-0.408,149,124,171,14,"4",28,NA,NA,45,5
"Austin Ekeler","RB","WAS",14,7.63,0.908,0.109,5.91,8.6,-0.109,-0.129,-1.07,150,148,243,36,"9",30,NA,NA,27,NA
"Damar Hamlin","DB","BUF",12,6.02,0.77,0.00503,5.28,6.64,-0.113,-0.0593,-1.04,151,136,240,13,"1",28,NA,NA,22,3
"Antoine Winfield","DB","TB",11,6.02,1.21,0.00817,5.04,7.34,-0.118,-0.297,-0.332,152,175,160,14,"1",27,NA,NA,69,4
"Camryn Bynum","DB","MIN",6,6.01,0.984,0.00968,5.16,7.03,-0.126,-0.182,-0.645,153,155,191,15,"1",27,NA,NA,39,3
"Puka Nacua","WR","LAR",6,8.43,1.37,0.174,7.37,11,-0.13,0.022,0.861,154,126,90,39,"9",24,NA,NA,76,1
"Devin Lloyd","LB","JAC",12,6.56,2.27,0.0226,5.12,9.21,-0.13,-0.381,-0.0528,155,185,133,17,"1",27,NA,NA,75,2
"Justin Madubuike","DL","BAL",14,3.05,1.22,0.0101,2.22,3.9,-0.133,-0.371,-0.149,156,183,140,15,"4",28,NA,NA,89,4
"Xavier McKinney","DB","GB",10,6,0.839,0.0196,5.4,6.96,-0.136,0.058,-0.713,157,123,200,16,"1",26,NA,NA,25,4
"Khalil Mack","DL","LAC",5,3.04,0.0707,0.0372,3,3.1,-0.143,0.407,-0.947,158,99,224,16,"5",35,NA,NA,7,10
"Bobby Okereke","LB","NYG",11,6.53,1.76,0.00624,5.6,8.61,-0.153,0.0968,-0.657,159,120,194,18,"1",29,NA,NA,34,5
"Julian Blackmon","DB","IND",14,5.98,1.07,0.0243,5.01,7.03,-0.155,-0.327,-0.642,160,178,190,17,"1",27,NA,NA,47,4
"Steelers","DST","PIT",9,5.7,0.439,0.00203,5.08,6.35,-0.157,0,-1.27,161,130,265,5,"4",NA,NA,NA,23,NA
"Kirk Cousins","QB","ATL",12,16.7,1.21,0.0265,15,18.1,-0.159,0.194,-0.934,163,112,223,16,"5",37,NA,NA,31,12
"Chiefs","DST","KC",6,5.7,0.422,0.0633,5.07,6.09,-0.159,-0.0129,-1.53,162,132,290,6,"5",NA,NA,NA,16,NA
"Ivan Pace","LB","MIN",6,6.53,1.65,0.107,5.42,8.46,-0.159,-0.0816,-0.811,164,141,210,19,"1",25,NA,NA,23,1
"Taron Johnson","DB","BUF",12,5.95,1.14,0.014,5.03,7.25,-0.179,-0.315,-0.429,165,176,172,18,"2",29,NA,NA,58,6
"Zach Allen","DL","DEN",14,3.01,0.721,0.0385,2.51,3.51,-0.181,-0.0802,-0.539,166,139,180,17,"5",28,NA,NA,55,5
"Jared Goff","QB","DET",5,16.6,1.26,0.29,14.8,18.3,-0.186,0,-0.774,167,130,205,17,"5",31,NA,NA,36,8
"Quentin Lake","DB","LAR",6,5.94,1.94,0.0337,4.35,8.13,-0.193,-0.995,0.457,168,296,103,19,"2",27,NA,NA,99,2
"Jaylen Warren","RB","PIT",9,7.52,1.24,0.339,6.04,9.12,-0.218,0,-0.547,169,130,181,37,"10",27,NA,NA,55,2
"Davon Godchaux","DL","NE",14,2.97,1.17,0.00457,2.31,4.34,-0.219,-0.288,0.297,170,171,107,18,"5",31,NA,NA,86,7
"49ers","DST","SF",9,5.64,0.69,0.0733,4.94,6.8,-0.222,-0.146,-0.824,171,150,211,7,"6",NA,NA,NA,58,NA
"Chop Robinson","DL","MIA",6,2.96,0.919,0.0107,2.41,3.67,-0.224,-0.182,-0.372,172,156,166,19,"5",23,NA,NA,71,0
"Tyler Nubin","DB","NYG",11,5.91,1.19,0.0018,5.02,7.28,-0.227,-0.32,-0.396,173,177,169,20,"2",24,NA,NA,66,0
"Ji'Ayir Brown","DB","SF",9,5.91,1.03,0.121,5.2,7.1,-0.229,-0.137,-0.576,174,149,185,21,"2",26,NA,NA,44,1
"Nick Bosa","DL","SF",9,2.95,0.646,0.0633,2.55,3.71,-0.234,-0.0446,-0.335,175,135,161,20,"5",28,NA,NA,50,5
"Sam LaPorta","TE","DET",5,7.16,1.21,0.0409,5.11,8.94,-0.235,-1.09,0.797,176,321,93,14,"4",25,NA,NA,85,1
"Evan McPherson","K","CIN",12,9.06,1.2,0.0566,7.47,10.2,-0.245,-0.185,0,177,157,130,11,"1",26,NA,NA,61,3
