"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Antonio Gibson","RB","NE",14,8.9,1.81,0.0364,6.86,12.1,2.31,1.35,3.5,50,68,36,25,"8",27,NA,NA,85,4
"Rhamondre Stevenson","RB","NE",14,8.87,1.42,0.0888,7.91,11.6,2.28,2.4,2.98,51,44,41,26,"8",28,NA,NA,65,3
"Cam Akers","RB","HOU",14,8.78,1.77,0.32,6.08,11,2.19,0.564,2.42,52,96,48,27,"9",26,NA,NA,82,4
"Dalton Kincaid","TE","BUF",12,8.18,1.23,0.308,6.34,9.84,2.09,1.63,2.35,53,61,49,5,"3",26,NA,NA,71,1
"D.J. Moore","WR","CHI",7,10.8,1.4,0.0175,9.31,13.4,2.07,2.1,3.36,54,52,38,17,"6",29,NA,NA,79,6
"Christian Kirk","WR","JAC",12,10.8,1.22,0.0214,8.83,12.1,2.05,1.62,2.07,55,62,52,18,"6",29,NA,NA,67,6
"Brandon Aiyuk","WR","SF",9,10.8,1.25,0.00849,8.83,12.1,2.03,1.61,1.97,56,63,55,19,"6",28,NA,NA,69,4
"Terry McLaurin","WR","WAS",14,10.8,1.27,0.0114,9.48,13.1,2.02,2.27,2.97,57,47,42,20,"6",30,NA,NA,72,5
"Michael Pittman","WR","IND",14,10.7,0.984,0.0222,9.08,12.1,2.01,1.87,2.04,58,56,53,21,"6",28,NA,NA,50,4
"Garrett Wilson","WR","NYJ",12,10.7,0.906,0.118,9.12,11.7,1.99,1.91,1.58,59,54,62,22,"6",25,NA,NA,36,2
"Rico Dowdle","RB","DAL",7,8.46,0.949,0.4,7.3,10,1.87,1.78,1.46,61,57,64,28,"9",27,NA,NA,31,4
"Chris Olave","WR","NO",12,10.6,0.704,0.16,9.47,11.3,1.87,2.26,1.18,60,48,69,23,"6",25,NA,NA,15,2
"Brock Bowers","TE","LVR",10,7.87,1.09,0.0691,6.05,8.88,1.78,1.34,1.39,62,70,65,6,"3",23,NA,NA,62,0
"Justin Fields","QB","PIT",9,18.3,2.09,0.146,15.3,21.1,1.74,0.456,2.69,63,100,46,6,"3",27,NA,NA,88,3
"Dontayvion Wicks","WR","GB",10,10.4,1.39,0.247,8.09,12,1.71,0.874,1.91,64,82,56,24,"6",24,NA,NA,78,1
"Evan Engram","TE","JAC",12,7.8,1.26e-15,0.669,7.8,7.8,1.71,3.09,0.31,65,31,105,7,"4",31,NA,NA,1,7
"Joe Burrow","QB","CIN",12,18.1,0.631,0.146,17.3,19.1,1.59,2.47,0.617,66,43,90,7,"3",29,NA,NA,9,4
"Austin Ekeler","RB","WAS",14,8.06,0.975,0.368,6.45,9.22,1.47,0.933,0.653,67,78,84,29,"9",30,NA,NA,34,NA
"Zay Flowers","WR","BAL",14,10.2,0.668,0.176,8.9,10.7,1.47,1.68,0.602,68,60,92,25,"6",25,NA,NA,12,1
"C.J. Stroud","QB","HOU",14,18,1.33,0.329,15.7,19.5,1.44,0.802,1.03,69,85,70,8,"4",24,NA,NA,47,1
"Brian Thomas Jr.","WR","JAC",12,10,0.637,0.116,8.95,10.7,1.29,1.73,0.628,70,58,88,26,"7",23,NA,NA,11,0
"Tee Higgins","WR","CIN",12,9.91,0.921,0.0185,8.22,10.7,1.17,1.01,0.636,71,77,87,27,"7",27,NA,NA,39,4
"Wan'Dale Robinson","WR","NYG",11,9.89,0.76,0.426,8.8,10.8,1.16,1.58,0.749,72,64,80,28,"7",25,NA,NA,21,2
"Dak Prescott","QB","DAL",7,17.6,1.25,0.203,15.9,19.2,1.11,1.06,0.767,73,74,78,9,"4",32,NA,NA,41,8
"Bucky Irving","RB","TB",11,7.69,1.1,0.12,6.31,8.95,1.1,0.795,0.383,74,87,100,30,"10",23,NA,NA,44,0
"Tucker Kraft","TE","GB",10,7.13,0.977,0.276,5.43,8.03,1.04,0.716,0.544,75,88,96,8,"5",25,NA,NA,50,1
"Andrew Van Ginkel","DL","MIN",6,4.13,0.212,0.411,4,4.29,0.987,1.49,0.121,76,65,122,1,"1",30,NA,NA,9,5
"Tyrone Tracy","RB","NYG",11,7.57,2.33,0.0171,2.97,9.54,0.981,-2.54,0.967,77,506,73,31,"10",26,NA,NA,94,0
"Chase Brown","RB","CIN",12,7.55,1.28,0.419,5.95,9.87,0.964,0.438,1.3,78,101,67,32,"10",26,NA,NA,52,1
"Bobby Wagner","LB","WAS",14,7.85,2.42,0.161,6.54,10.7,0.954,1.03,1.28,79,76,68,1,"1",35,NA,NA,84,12
"Justin Tucker","K","BAL",14,9.62,0.393,0.0437,8.95,10.1,0.952,1.69,0.2,80,59,117,1,"1",36,NA,NA,1,12
"Baker Mayfield","QB","TB",11,17.4,0.986,0.334,16.4,18.7,0.911,1.48,0.285,81,66,108,10,"4",31,NA,NA,21,6
"Jake Moody","K","SF",9,9.57,0.578,0.598,8.62,10.3,0.908,1.36,0.389,82,67,99,2,"1",26,NA,NA,7,1
"Xavier McKinney","DB","GB",10,6.9,0.848,0.208,6.08,7.51,0.895,0.876,0.0229,83,81,129,1,"1",26,NA,NA,35,4
"Fred Warner","LB","SF",9,7.68,1.5,0.0911,6.81,9.45,0.793,1.31,0.0318,84,71,127,2,"1",29,NA,NA,16,6
"Pat Freiermuth","TE","PIT",9,6.86,1.35,0.254,5.52,9.37,0.766,0.813,1.88,85,84,58,9,"5",27,NA,NA,76,3
"Jakobi Meyers","WR","LVR",10,9.46,1.07,0.027,8.13,11,0.73,0.916,0.926,86,79,74,29,"7",29,NA,NA,56,5
"Rashid Shaheed","WR","NO",12,9.44,0.625,0.269,8.42,10,0.703,1.21,-0.0812,87,72,137,30,"7",27,NA,NA,10,2
"Robert Spillane","LB","LVR",10,7.59,1.83,0.135,6.38,9.72,0.702,0.876,0.3,88,80,107,3,"1",30,NA,NA,37,6
"Budda Baker","DB","ARI",11,6.69,1.4,0.0872,5.79,8.32,0.688,0.585,0.836,89,94,76,2,"1",30,NA,NA,83,7
"Jessie Bates","DB","ATL",12,6.61,1.31,0.0265,5.79,8.14,0.601,0.583,0.649,90,95,85,3,"1",29,NA,NA,75,6
"Patrick Mahomes","QB","KC",6,17.1,1.54,0.0461,14.9,18.8,0.577,0,0.31,91,130,106,11,"4",30,NA,NA,65,7
"AShawn Robinson","DL","CAR",11,3.72,1.17,0.186,2.92,4.53,0.576,0.413,0.355,92,105,101,2,"1",31,NA,NA,77,8
"Minkah Fitzpatrick","DB","PIT",9,6.58,1.26,0.0601,5.85,8.06,0.574,0.65,0.569,93,90,94,4,"1",29,NA,NA,72,6
"Roquan Smith","LB","BAL",14,7.46,2.34,0.0284,5.83,10.2,0.567,0.328,0.765,94,109,79,4,"1",29,NA,NA,76,6
"Justice Hill","RB","BAL",14,7.13,1.62,0.273,5.43,9.56,0.545,-0.0866,0.993,95,138,71,33,"10",28,NA,NA,76,5
"Markquese Bell","LB","DAL",7,7.43,NA,0.191,NA,NA,0.538,NA,NA,96,NA,NA,5,"1",27,NA,NA,NA,2
"Kyler Murray","QB","ARI",11,17.1,1.06,0.531,15.4,18.5,0.531,0.505,0,97,98,130,12,"5",28,NA,NA,29,5
"Nick Cross","DB","IND",14,6.52,1.32,0.0863,5.64,8.05,0.514,0.436,0.562,98,102,95,5,"1",24,NA,NA,77,2
"Colby Parkinson","TE","LAR",6,6.6,0.854,0.146,4.98,7.43,0.512,0.271,-0.0571,99,112,135,10,"5",27,NA,NA,38,4
"Seahawks","DST","SEA",10,6.09,1.02,0.329,5.13,7.77,0.466,0.251,0,100,113,130,1,"1",NA,NA,NA,89,NA
"Jaxon Smith-Njigba","WR","SEA",10,9.17,0.79,0.0627,8.32,10.1,0.434,1.1,0,101,73,130,31,"7",24,NA,NA,22,1
"Paulson Adebo","DB","NO",12,6.43,0.666,0.0188,5.83,7.08,0.428,0.625,-0.41,102,91,160,6,"1",26,NA,NA,13,3
"Jaquan Brisker","DB","CHI",7,6.42,1.4,0.199,5.61,8.07,0.409,0.402,0.578,103,106,93,7,"1",27,NA,NA,87,2
"Jonathan Greenard","DL","MIN",6,3.53,0.707,0.125,3.11,4.08,0.39,0.6,-0.0936,104,93,139,3,"2",28,NA,NA,36,4
"Xavier Worthy","WR","KC",6,9.1,0.978,0.0641,7.72,10.4,0.371,0.509,0.351,105,97,102,32,"8",23,NA,NA,49,0
"Cole Kmet","TE","CHI",7,6.45,1.43,0.103,4.68,8.82,0.366,-0.0303,1.33,106,133,66,11,"5",27,NA,NA,85,4
"Logan Wilson","LB","CIN",12,7.24,2.08,0.191,6.11,9.69,0.347,0.602,0.269,107,92,109,6,"1",29,NA,NA,63,4
"Harrison Butker","K","KC",6,8.98,0.874,0.0533,7.47,9.87,0.311,0.213,0,108,118,130,3,"1",30,NA,NA,36,7
"Courtland Sutton","WR","DEN",14,9.04,0.858,0.11,7.58,10.3,0.307,0.369,0.192,109,108,118,33,"8",30,NA,NA,29,6
"Zach Charbonnet","RB","SEA",10,6.86,0.783,0.272,5.76,8.09,0.272,0.243,-0.48,110,115,167,34,"11",25,NA,NA,20,1
"Zach Sieler","DL","MIA",6,3.41,0.297,0.0989,3.21,3.61,0.265,0.697,-0.558,111,89,176,4,"2",30,NA,NA,17,6
"Cade Otton","TE","TB",11,6.35,0.893,0.263,4.71,7.49,0.263,0,0,112,130,130,12,"6",27,NA,NA,41,2
"Evan McPherson","K","CIN",12,8.92,0.907,0.0203,7.48,10.1,0.257,0.218,0.246,113,116,112,4,"1",26,NA,NA,43,3
"Younghoe Koo","K","ATL",12,8.9,1.04,0.192,7.56,10.6,0.237,0.295,0.691,114,111,82,5,"1",31,NA,NA,57,7
"Jaire Alexander","DB","GB",10,6.22,0.354,0.107,6,6.49,0.211,0.8,-0.999,115,86,228,8,"1",29,NA,NA,2,6
"Keenan Allen","WR","CHI",7,8.93,1.48,0.0746,6.39,10.7,0.197,-0.827,0.623,116,256,89,34,"8",34,NA,NA,83,11
"Keion White","DL","NE",14,3.31,1.01,0.0229,2.62,4.01,0.166,0.11,-0.162,117,122,144,5,"2",27,NA,NA,55,1
"Zaire Franklin","LB","IND",14,7.05,2.98,0.11,4.57,10.4,0.156,-0.931,0.986,118,283,72,7,"1",29,NA,NA,96,6
"Zach Allen","DL","DEN",14,3.29,1.55,0.0504,2.23,4.36,0.144,-0.28,0.187,119,155,119,6,"2",28,NA,NA,96,5
"Bears","DST","CHI",7,5.76,1.61,0.137,4.13,8.41,0.137,-0.745,0.638,120,236,86,2,"2",NA,NA,NA,99,NA
"Jordan Addison","WR","MIN",6,8.86,1.12,0.122,6.96,10.2,0.122,-0.256,0.145,121,151,121,35,"8",24,NA,NA,61,1
"Quentin Lake","DB","LAR",6,6.11,2.09,0.103,4.08,8.28,0.103,-1.13,0.789,122,318,77,9,"1",27,NA,NA,99,2
"Carl Granderson","DL","NO",12,3.24,1.08,0.0403,2.51,4.5,0.0931,0.00423,0.329,123,128,103,7,"2",29,NA,NA,68,5
"Jared Verse","DL","LAR",6,3.2,0.851,0.0151,2.58,4.17,0.0528,0.0757,-0.000632,124,125,131,8,"2",25,NA,NA,43,0
"E.J. Speed","LB","IND",14,6.94,2.11,0.0443,5.71,9.42,0.0458,0.208,0,125,119,130,8,"1",30,NA,NA,67,5
"Chris Boswell","K","PIT",9,8.71,0.984,0.0116,7.26,9.76,0.0452,0,-0.112,126,130,141,6,"1",35,NA,NA,54,10
"Maxx Crosby","DL","LVR",10,3.18,0.897,0.0377,2.61,4.23,0.0377,0.1,0.0597,127,123,124,9,"3",28,NA,NA,47,5
"Brayden Narveson","K","GB",10,8.7,0.873,0.0336,7.22,9.56,0.0336,-0.045,-0.304,128,134,152,7,"1",26,NA,NA,32,0
"Azeez Al-Shaair","LB","HOU",14,6.89,2.39,0.00158,5.23,9.67,0.00158,-0.271,0.252,129,154,111,9,"1",28,NA,NA,82,5
"Geno Smith","QB","SEA",10,16.5,1.02,0.395,15.3,17.6,0,0.416,-0.823,130,104,205,13,"5",35,NA,NA,26,11
"Tyler Allgeier","RB","ATL",12,6.59,0.885,0.0394,5.55,7.92,0,0.037,-0.651,130,127,181,35,"11",26,NA,NA,27,2
"Josh Downs","WR","IND",14,8.73,1.09,0.175,7.21,10.2,0,0,0.118,130,130,123,36,"8",24,NA,NA,60,1
"Kyle Pitts","TE","ATL",12,6.09,0.702,0.089,4.91,7.13,0,0.201,-0.364,130,120,156,13,"6",25,NA,NA,29,3
"Austin Seibert","K","WAS",14,8.66,1.13,0.0212,6.66,9.75,0,-0.603,-0.118,130,211,142,8,"1",NA,NA,NA,68,5
"Vikings","DST","MIN",6,5.63,1.6,0.0439,4.46,8.46,0,-0.424,0.689,130,191,83,3,"2",NA,NA,NA,96,NA
"Nick Bosa","DL","SF",9,3.14,1.06,0.143,2.41,4.37,0,-0.0943,0.202,130,139,116,10,"3",28,NA,NA,62,5
"T.J. Edwards","LB","CHI",7,6.89,2.38,0.237,5.14,9.65,0,-0.364,0.227,130,171,114,10,"1",29,NA,NA,78,5
"Kyle Hamilton","DB","BAL",14,6.01,0.886,0.00154,5.2,6.87,0,0,-0.618,130,130,178,10,"1",25,NA,NA,37,2
"Tyrique Stevenson","DB","CHI",7,6,0.701,0.107,5.42,6.79,-0.00154,0.213,-0.697,131,117,187,11,"1",25,NA,NA,20,1
"Kaimi Fairbairn","K","HOU",14,8.64,0.9,0.0626,7.21,9.65,-0.0212,-0.0493,-0.217,132,135,149,9,"2",32,NA,NA,39,8
"Dameon Pierce","RB","HOU",14,6.55,1.26e-15,0.0641,6.55,6.55,-0.0394,1.04,-2.02,133,75,340,36,"11",26,NA,NA,1,2
"Jets","DST","NYJ",12,5.58,0.595,0.0503,4.93,6.46,-0.0439,0.0528,-1.32,134,126,264,4,"3",NA,NA,NA,37,NA
"Brandon Aubrey","K","DAL",7,8.58,1.55,0.0739,6.58,10.6,-0.0838,-0.686,0.721,135,222,81,10,"2",31,NA,NA,99,1
"Ryan Izzo","TE","FA",NA,6,NA,0.176,NA,NA,-0.089,NA,NA,136,NA,NA,14,"6",30,NA,NA,NA,6
"Commanders","DST","WAS",14,5.53,1.32,0.0767,3.2,6.59,-0.0942,-1.68,-1.18,137,400,249,5,"4",NA,NA,NA,93,NA
"Braelon Allen","RB","NYJ",12,6.49,0.681,0.341,5.51,7.5,-0.103,0,-1.07,138,130,233,37,"11",22,NA,NA,11,0
"Xavier Woods","DB","CAR",11,5.9,0.775,0.0546,5.19,6.64,-0.108,-0.0167,-0.853,139,132,209,12,"2",30,NA,NA,23,7
"Bradley Chubb","DL","MIA",6,3,NA,0.0482,NA,NA,-0.143,NA,NA,140,NA,NA,11,"3",29,NA,NA,NA,6
"Cairo Santos","K","CHI",7,8.51,1.45,0.126,6.56,10.3,-0.158,-0.697,0.44,141,226,98,11,"2",34,NA,NA,89,10
"Tony Adams","DB","NYJ",12,5.84,1.47,0.0013,4.73,7.53,-0.163,-0.477,0.045,142,193,126,13,"2",27,NA,NA,88,2
"Julian Blackmon","DB","IND",14,5.84,1.11,0.00344,4.94,7.06,-0.164,-0.267,-0.431,143,153,164,14,"2",27,NA,NA,63,4
"Kevin Byard","DB","CHI",7,5.84,1.53,0.0122,4.91,7.64,-0.167,-0.294,0.151,144,162,120,15,"2",32,NA,NA,93,8
"Broncos","DST","DEN",14,5.46,0.692,0.044,4.65,6.6,-0.171,-0.226,-1.17,145,148,247,6,"5",NA,NA,NA,52,NA
"Nathaniel Dell","WR","HOU",14,8.56,1.27,0.0854,6.2,9.54,-0.175,-1.01,-0.545,146,303,175,37,"8",26,NA,NA,74,1
"Kamren Curl","DB","LAR",6,5.83,1.34,0.0126,4.92,7.4,-0.18,-0.288,-0.0928,147,160,138,16,"2",27,NA,NA,78,4
"Cameron Heyward","DL","PIT",9,2.95,1.5,0.0366,1.93,3.99,-0.191,-0.581,-0.182,148,202,147,12,"3",37,NA,NA,94,13
"Julian Love","DB","SEA",10,5.81,0.811,0.0446,5.15,6.69,-0.192,-0.0563,-0.796,149,136,202,17,"2",28,NA,NA,28,5
"Dolphins","DST","MIA",6,5.41,0.886,0.0263,4.56,6.57,-0.215,-0.322,-1.21,150,166,252,7,"5",NA,NA,NA,78,NA
"Sam Hubbard","DL","CIN",12,2.92,1.04,0.00609,2.21,4.13,-0.228,-0.296,-0.0382,151,163,133,13,"3",NA,NA,NA,60,6
"Danielle Hunter","DL","HOU",14,2.91,0.945,0.00212,2.22,4,-0.234,-0.293,-0.169,152,161,145,14,"3",31,NA,NA,51,9
"Osa Odighizuwa","DL","DAL",7,2.91,1.02,0.0397,2.16,4.07,-0.236,-0.352,-0.0991,153,169,140,15,"4",27,NA,NA,57,3
"Jeremiah Owusu-Koramoah","LB","CLE",10,6.65,2.11,0.0186,5.13,9.1,-0.237,-0.37,-0.318,155,173,153,11,"1",26,NA,NA,65,3
"Jordan Whitehead","DB","TB",11,5.77,1.01,0.0492,5.01,6.92,-0.237,-0.197,-0.573,154,144,177,18,"2",29,NA,NA,50,6
"49ers","DST","SF",9,5.39,0.533,0.147,4.88,6.32,-0.241,0,-1.46,156,130,282,8,"6",NA,NA,NA,22,NA
"Josey Jewell","LB","CAR",11,6.64,3.04,0.00369,4.83,9,-0.256,-0.678,-0.423,157,221,161,12,"1",31,NA,NA,98,6
"Jamien Sherwood","LB","NYJ",12,6.63,2.67,0.0886,4.46,9.65,-0.259,-1.04,0.231,158,304,113,13,"1",26,NA,NA,94,3
"Jerry Jeudy","WR","CLE",10,8.47,0.9,0.00256,6.98,9.58,-0.261,-0.236,-0.505,159,149,171,38,"8",27,NA,NA,35,4
"Tutu Atwell","WR","LAR",6,8.47,0.372,0.286,8.04,8.99,-0.263,0.821,-1.09,160,83,236,39,"8",26,NA,NA,1,3
"Zach Ertz","TE","WAS",14,5.82,1.39,0.0675,4.37,8.37,-0.265,-0.346,0.885,161,167,75,15,"6",35,NA,NA,79,11
"Brian Burns","DL","NYG",11,2.87,0.775,0.00783,2.41,3.78,-0.276,-0.103,-0.394,162,141,158,16,"4",28,NA,NA,38,5
"Jason Myers","K","SEA",10,8.38,1.47,0.0459,6.46,10.5,-0.283,-0.803,0.604,163,251,91,12,"2",35,NA,NA,93,NA
"Kobie Turner","DL","LAR",6,2.86,1.94,0.0149,1.54,4.2,-0.284,-0.972,0.0296,164,288,128,17,"4",27,NA,NA,99,1
"Rayshawn Jenkins","DB","SEA",10,5.72,1.09,0.00747,4.92,6.96,-0.286,-0.282,-0.528,165,157,173,19,"2",32,NA,NA,58,7
"Jalen Pitre","DB","HOU",14,5.71,0.967,0.0179,4.92,6.81,-0.293,-0.282,-0.682,166,158,185,20,"2",26,NA,NA,48,2
"Deatrich Wise","DL","NE",14,2.84,1.92,0.000345,1.54,4.17,-0.298,-0.973,0,167,289,130,18,"4",31,NA,NA,98,7
"Dexter Lawrence","DL","NYG",11,2.84,1.32,0.0442,1.92,4.38,-0.299,-0.59,0.206,168,205,115,19,"4",28,NA,NA,89,5
"Grant Delpit","DB","CLE",10,5.69,1.38,0.0891,4.81,7.31,-0.311,-0.391,-0.177,169,177,146,21,"2",27,NA,NA,82,4
"Joshua Karty","K","LAR",6,8.34,0.578,0.0528,7.57,9,-0.329,0.308,-0.866,170,110,211,13,"2",24,NA,NA,11,0
"David Njoku","TE","CLE",10,5.76,1.01,0.0287,3.97,6.6,-0.332,-0.746,-0.887,171,237,215,16,"6",29,NA,NA,59,7
"Dennis Gardeck","DL","ARI",11,2.8,NA,0.0142,NA,NA,-0.343,NA,NA,172,NA,NA,20,"4",31,NA,NA,NA,6
"Quay Walker","LB","GB",10,6.54,2.32,0.0413,4.84,9.23,-0.348,-0.665,-0.19,173,218,148,14,"1",26,NA,NA,73,2
"George Karlaftis","DL","KC",6,2.79,1.3,0.059,1.64,4.22,-0.357,-0.871,0.0501,174,262,125,21,"4",25,NA,NA,87,2
"Hunter Henry","TE","NE",14,5.73,0.912,0.0318,4.29,6.84,-0.361,-0.417,-0.652,175,189,182,17,"6",31,NA,NA,47,8
"Cam Little","K","JAC",12,8.28,0.685,0.0105,7.25,8.93,-0.382,-0.0142,-0.942,176,131,222,14,"2",22,NA,NA,18,0
"Bills","DST","BUF",12,5.24,0.924,0.0482,4.46,6.86,-0.388,-0.419,-0.91,177,190,219,9,"7",NA,NA,NA,85,NA
"Nick Bolton","LB","KC",6,6.5,1.88,0.019,5.5,8.71,-0.389,0,-0.708,178,130,189,15,"1",26,NA,NA,45,3
