"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Courtland Sutton","WR","DEN",14,11.6,1.29,0.0384,9.27,12.6,2.32,0.98,2.15,49,80,52,14,"7",30,NA,NA,82,6
"George Pickens","WR","PIT",9,11.6,0.815,0.0485,10.3,12.6,2.28,1.97,2.14,50,54,53,15,"7",25,NA,NA,36,2
"Ladd McConkey","WR","LAC",5,11.6,0.807,0.00392,10.2,12.3,2.23,1.93,1.85,51,55,61,16,"7",24,NA,NA,35,0
"Tyreek Hill","WR","MIA",6,11.5,1.77,0.0433,9.23,14.2,2.23,0.934,3.78,52,82,37,17,"7",32,NA,NA,89,8
"Malik Nabers","WR","NYG",11,11.5,1.07,0.154,9.62,12.6,2.18,1.33,2.14,53,67,54,18,"7",22,NA,NA,65,0
"Baker Mayfield","QB","TB",11,18.6,1.02,0.145,17.3,20.2,2.15,2.26,1.86,54,52,60,5,"4",31,NA,NA,42,6
"Rhamondre Stevenson","RB","NE",14,9.66,1.11,0.129,8.18,11.4,2.08,2.34,1.78,55,51,63,28,"12",28,NA,NA,61,3
"Travis Kelce","TE","KC",6,9.06,0.385,0.498,8.55,9.57,2.04,3.19,1.51,56,42,69,5,"3",36,NA,NA,3,11
"Jauan Jennings","WR","SF",9,11.4,0.49,0.109,10.6,11.9,2.03,2.35,1.46,57,50,70,19,"7",28,NA,NA,3,4
"Brock Purdy","QB","SF",9,18.5,1.31,0.249,16.8,20.4,2,1.71,2.04,58,59,56,6,"4",26,NA,NA,61,2
"Travis Etienne","RB","JAC",12,9.53,1.29,0.0148,7.91,11.5,1.96,2.07,1.94,59,53,59,29,"12",27,NA,NA,73,3
"Alexander Mattison","RB","LVR",10,9.51,0.94,0.309,8.55,10.9,1.94,2.71,1.31,60,46,74,30,"12",27,NA,NA,46,5
"Deebo Samuel","WR","SF",9,11.2,0.842,0.0251,10.2,12.2,1.92,1.91,1.76,61,56,64,20,"7",30,NA,NA,39,5
"Jordan Addison","WR","MIN",6,11.2,0.897,0.0121,10.1,12.6,1.9,1.85,2.2,62,57,50,21,"7",24,NA,NA,47,1
"Drake London","WR","ATL",12,11.2,1.24,0.104,9.46,12.5,1.88,1.17,2.08,63,72,55,22,"8",24,NA,NA,78,2
"D.J. Moore","WR","CHI",7,11.1,1.01,0.288,9.68,12.7,1.78,1.39,2.25,64,65,49,23,"8",29,NA,NA,58,6
"Sam Darnold","QB","MIN",6,18.2,1.43,0.579,16.2,19.6,1.75,1.1,1.31,65,74,75,7,"5",28,NA,NA,72,6
"Najee Harris","RB","PIT",9,9.2,1.13,0.082,7.38,10.4,1.63,1.54,0.834,66,64,87,31,"12",28,NA,NA,65,3
"Tyjae Spears","RB","TEN",5,9.12,1.31,0.112,7.44,10.7,1.55,1.6,1.08,67,63,79,32,"12",24,NA,NA,75,1
"Sam LaPorta","TE","DET",5,8.57,1.19,0.527,6.56,9.69,1.55,1.21,1.63,68,71,67,6,"4",25,NA,NA,82,1
"DK Metcalf","WR","SEA",10,10.8,0.66,0.0491,9.98,11.9,1.49,1.69,1.43,69,60,72,24,"8",28,NA,NA,15,5
"Jaylen Warren","RB","PIT",9,9.01,1.23,1.19,7.45,10.5,1.44,1.61,0.892,71,62,84,33,"13",27,NA,NA,69,2
"Garrett Wilson","WR","NYJ",12,10.8,0.772,0.203,9.92,11.9,1.44,1.63,1.45,70,61,71,25,"8",25,NA,NA,31,2
"Jakobi Meyers","WR","LVR",10,10.6,1.18,0.0311,8.79,12.2,1.24,0.502,1.74,72,102,65,26,"8",29,NA,NA,74,5
"Calvin Ridley","WR","TEN",5,10.5,0.976,0.00915,9.1,11.7,1.21,0.813,1.3,73,90,76,27,"8",31,NA,NA,56,6
"Keenan Allen","WR","CHI",7,10.5,0.971,0.114,9.51,12.1,1.2,1.22,1.68,74,70,66,28,"8",34,NA,NA,51,11
"Bo Nix","QB","DEN",14,17.6,1.43,0.292,16.1,19.4,1.17,1.01,1.06,75,76,80,8,"5",26,NA,NA,75,0
"Khalil Shakir","WR","BUF",12,10.4,0.973,0.188,8.92,11.6,1.09,0.628,1.12,76,96,77,29,"9",26,NA,NA,53,2
"Brian Branch","DB","DET",5,7.07,1.11,0.0246,6.22,8.34,1.06,0.849,0.649,77,85,92,1,"1",24,NA,NA,48,1
"Budda Baker","DB","ARI",11,7.05,1.75,0.165,6.1,9.1,1.04,0.732,1.41,78,94,73,2,"1",30,NA,NA,88,7
"Mark Andrews","TE","BAL",14,8.04,1.77,0.0896,5.34,10.6,1.02,-0.0173,2.52,79,133,45,7,"4",30,NA,NA,99,6
"AShawn Robinson","DL","CAR",11,4.17,1.24,0.0369,3.32,5.03,0.964,0.698,1.03,80,95,82,1,"1",31,NA,NA,88,8
"T.J. Hockenson","TE","MIN",6,7.95,0.525,0.419,7.13,8.54,0.928,1.77,0.484,81,58,99,8,"5",28,NA,NA,12,5
"Leonard Williams","DL","SEA",10,4.13,0.24,0.143,3.96,4.3,0.928,1.34,0.298,82,66,107,2,"1",31,NA,NA,24,9
"DeVonta Smith","WR","PHI",5,10.2,1.07,0.129,9.28,11.9,0.898,0.991,1.51,83,77,68,30,"9",27,NA,NA,64,3
"Patrick Mahomes","QB","KC",6,17.4,1.13,0.124,15.7,18.7,0.882,0.605,0.397,84,98,103,9,"5",30,NA,NA,47,7
"Jake Bates","K","DET",5,9.48,0.827,0.143,8.53,10.4,0.875,0.99,0.55,86,78,96,1,"1",27,NA,NA,32,1
"Brandon Jones","DB","DEN",14,6.88,1.04,0.128,5.92,7.84,0.875,0.548,0.145,85,99,114,3,"1",28,NA,NA,42,4
"Cameron Heyward","DL","PIT",9,3.99,1.27,0.105,3.12,4.87,0.784,0.499,0.868,87,103,85,3,"1",37,NA,NA,92,13
"Cooper Kupp","WR","LAR",6,10.1,0.973,0.0511,8.29,10.7,0.769,0,0.241,88,130,108,31,"9",32,NA,NA,54,7
"Kyler Murray","QB","ARI",11,17.2,1.14,0.351,15.1,18,0.758,0.0654,-0.35,89,125,162,10,"5",28,NA,NA,50,5
"Jessie Bates","DB","ATL",12,6.75,0.937,0.0141,6.16,7.85,0.748,0.789,0.156,90,91,113,4,"1",29,NA,NA,32,6
"Kevin Byard","DB","CHI",7,6.74,1.44,0.119,5.91,8.43,0.733,0.536,0.738,91,100,89,5,"1",32,NA,NA,72,8
"Chris Boswell","K","PIT",9,9.34,1.8,0.0194,7.32,11.8,0.732,-0.223,1.98,92,156,58,2,"1",35,NA,NA,90,10
"Zaire Franklin","LB","IND",14,7.76,2.23,0.131,6.56,10.4,0.721,0.848,0.704,93,86,90,1,"1",29,NA,NA,59,6
"Jameson Williams","WR","DET",5,10,0.682,0.231,9.03,10.6,0.718,0.742,0.209,94,93,111,32,"9",25,NA,NA,18,2
"Tyler Bass","K","BUF",12,9.32,0.639,0.0684,8.52,9.82,0.712,0.979,0.00475,95,81,128,3,"1",29,NA,NA,16,4
"Andrew Van Ginkel","DL","MIN",6,3.88,0.354,0.338,3.61,4.1,0.68,0.986,0.0982,96,79,119,4,"2",30,NA,NA,36,5
"Chad Ryland","K","ARI",11,9.25,0.712,0.141,8.56,10.2,0.644,1.02,0.423,97,75,102,4,"1",26,NA,NA,23,1
"Nick Cross","DB","IND",14,6.62,1.44,0.238,5.71,8.31,0.614,0.341,0.611,98,107,94,6,"1",24,NA,NA,70,2
"Roquan Smith","LB","BAL",14,7.63,2.53,0.125,5.84,10.6,0.59,0.12,0.899,99,122,83,2,"1",29,NA,NA,84,6
"Dalton Kincaid","TE","BUF",12,7.53,0.65,0.0868,6.59,8.06,0.509,1.23,0,100,68,130,9,"5",26,NA,NA,29,1
"Chase McLaughlin","K","TB",11,9.11,0.531,0.0702,8.38,9.57,0.503,0.841,-0.247,101,88,151,5,"1",30,NA,NA,3,5
"Adam Thielen","WR","CAR",11,9.81,0.701,0.05,8.58,10.4,0.486,0.286,-0.0354,102,111,133,33,"9",35,NA,NA,24,10
"Jamien Sherwood","LB","NYJ",12,7.5,2.44,0.179,6.11,10.4,0.465,0.394,0.702,103,105,91,3,"1",26,NA,NA,78,3
"Xavier Worthy","WR","KC",6,9.76,0.512,0.15,9.13,10.4,0.436,0.843,0,104,87,130,34,"9",23,NA,NA,7,0
"Justin Tucker","K","BAL",14,9.04,0.54,0.341,8.37,9.49,0.433,0.826,-0.318,105,89,159,6,"1",36,NA,NA,6,12
"Chigoziem Okonkwo","TE","TEN",5,7.44,0.88,0.034,6.52,8.84,0.423,1.16,0.781,106,73,88,10,"5",26,NA,NA,68,2
"Jared Goff","QB","DET",5,16.9,1.48,0.282,14.4,18.4,0.407,-0.632,0.0151,107,218,125,11,"6",31,NA,NA,78,8
"Hunter Henry","TE","NE",14,7.41,0.686,0.102,6.21,8.07,0.389,0.856,0.00864,108,84,127,11,"5",31,NA,NA,32,8
"Xavier Woods","DB","CAR",11,6.38,1.04,0.209,5.37,7.09,0.376,0,-0.603,109,130,182,7,"2",30,NA,NA,43,7
"DeForest Buckner","DL","IND",14,3.55,1.28,0.0131,2.84,5.05,0.342,0.219,1.06,110,115,81,5,"2",32,NA,NA,94,8
"Jeffery Simmons","DL","TEN",5,3.53,1.33,0.00282,2.62,4.45,0.329,0,0.456,111,130,100,6,"2",28,NA,NA,98,5
"Nik Bonitto","DL","DEN",14,3.53,0.212,0.0189,3.4,3.69,0.326,0.778,-0.304,112,92,158,7,"2",26,NA,NA,16,2
"Zach Sieler","DL","MIA",6,3.51,0.728,0.211,3.01,4.02,0.307,0.389,0.0182,113,106,124,8,"2",30,NA,NA,62,6
"Marvin Harrison Jr.","WR","ARI",11,9.61,1.05,0.286,7.94,10.5,0.286,-0.352,0.0307,114,178,123,35,"10",23,NA,NA,61,0
"Dalton Schultz","TE","HOU",14,7.31,0.428,0.286,6.58,7.79,0.286,1.23,-0.275,115,69,154,12,"6",29,NA,NA,6,6
"Fred Warner","LB","SF",9,7.32,2,0.0278,6.24,9.68,0.286,0.523,0,116,101,130,4,"1",29,NA,NA,37,6
"Colts","DST","IND",14,5.55,0.729,0.268,4.96,6.56,0.272,0.413,0.131,117,104,116,1,"1",NA,NA,NA,77,NA
"Daiyan Henley","LB","LAC",5,7.3,2.22,0.0483,5.92,9.91,0.258,0.201,0.23,118,118,109,5,"1",26,NA,NA,57,1
"Tank Bigsby","RB","JAC",12,7.82,1.1,0.25,6.7,9.47,0.25,0.86,-0.111,119,83,138,34,"13",23,NA,NA,59,1
"Ernest Jones","LB","SEA",10,7.25,2.6,0.0288,5.25,10.2,0.21,-0.466,0.553,120,197,95,6,"1",26,NA,NA,88,3
"Foyesade Oluokun","LB","JAC",12,7.22,2.1,0.0488,6.01,9.69,0.181,0.294,0.0148,121,109,126,7,"1",30,NA,NA,47,6
"Derwin James","DB","LAC",5,6.17,1.39,0.105,5.39,7.81,0.167,0.0225,0.112,122,128,118,8,"2",29,NA,NA,62,6
"Zack Baun","LB","PHI",5,7.17,2.07,0.0781,6.01,9.6,0.132,0.291,-0.0738,123,110,134,8,"1",29,NA,NA,41,4
"Justin Herbert","QB","LAC",5,16.6,0.802,0.125,15.7,17.6,0.125,0.612,-0.718,124,97,198,12,"6",28,NA,NA,25,4
"Bradley Chubb","DL","MIA",6,3.3,NA,0.0962,NA,NA,0.0962,NA,NA,125,NA,NA,9,"3",29,NA,NA,NA,6
"Kaimi Fairbairn","K","HOU",14,8.7,1.41,0.0923,7.13,10.9,0.0923,-0.409,1.1,126,184,78,7,"1",32,NA,NA,77,8
"Xavier McKinney","DB","GB",10,6.07,1.47,0.0621,5.02,7.78,0.0621,-0.35,0.084,127,177,121,9,"2",26,NA,NA,77,4
"Christian Rozeboom","LB","LAR",6,7.09,2.31,0.0541,5.53,9.79,0.0541,-0.189,0.119,128,149,117,9,"1",29,NA,NA,67,4
"Packers","DST","GB",10,5.29,0.746,0.00398,4.55,6.33,0.00398,0,-0.0915,129,130,136,2,"1",NA,NA,NA,81,NA
"Jordan Love","QB","GB",10,16.5,1.7,0.156,13.7,18.3,0,-1.34,0,130,355,130,13,"6",27,NA,NA,83,4
"Javonte Williams","RB","DEN",14,7.57,1.34,0.109,5.84,9.72,0,0,0.139,130,130,115,35,"14",26,NA,NA,77,3
"Jayden Reed","WR","GB",10,9.32,1.16,0.277,8.03,11.3,0,-0.261,0.836,130,163,86,36,"10",26,NA,NA,72,1
"Jake Ferguson","TE","DAL",7,7.02,0.977,0.258,5.36,8.06,0,0,0.00374,130,130,129,13,"6",27,NA,NA,74,2
"Cameron Dicker","K","LAC",5,8.61,1.57,0.0505,6.66,10.3,0,-0.88,0.532,130,257,97,8,"1",26,NA,NA,84,2
"Seahawks","DST","SEA",10,5.28,0.958,0.00603,4.21,6.63,0,-0.336,0.204,130,176,112,3,"1",NA,NA,NA,94,NA
"Kobie Turner","DL","LAR",6,3.2,1.15,0.053,2.42,4,0,-0.203,0,130,151,130,10,"3",27,NA,NA,86,1
"Bobby Wagner","LB","WAS",14,7.04,2.43,0.112,5.43,9.89,0,-0.29,0.21,130,168,110,10,"1",35,NA,NA,76,12
"Quentin Lake","DB","LAR",6,6.01,1.21,0.014,5.28,7.42,0,-0.0957,-0.273,130,138,153,10,"2",27,NA,NA,55,2
"Broncos","DST","DEN",14,5.28,0.778,0.024,4.38,6.42,-0.00603,-0.165,0,131,146,130,4,"1",NA,NA,NA,84,NA
"Kyle Hamilton","DB","BAL",14,5.99,1.02,0.00594,5.29,7.17,-0.014,-0.0777,-0.526,132,136,174,11,"2",25,NA,NA,38,2
"Reed Blankenship","DB","PHI",5,5.99,1.46,0.0626,4.92,7.68,-0.02,-0.448,-0.0144,133,194,132,12,"2",27,NA,NA,75,2
"Ravens","DST","BAL",14,5.25,0.525,0.134,4.55,5.93,-0.03,0.00369,-0.492,134,129,170,5,"2",NA,NA,NA,42,NA
"Matthew Wright","K","TEN",5,8.55,1.04,0.1,7.75,9.18,-0.0505,0.21,-0.629,135,116,187,9,"1",30,NA,NA,52,5
"Jalen Carter","DL","PHI",5,3.15,0.785,0.0465,2.61,3.69,-0.053,-0.0101,-0.303,136,132,157,11,"3",25,NA,NA,68,1
"Jordan Battle","DB","CIN",12,5.92,1.86,0.019,4.35,8.01,-0.0826,-1.02,0.314,137,285,106,13,"2",25,NA,NA,92,1
"Jared Verse","DL","LAR",6,3.1,1.04,0.111,2.41,4.32,-0.0995,-0.213,0.326,138,153,105,12,"4",25,NA,NA,80,0
"Julian Love","DB","SEA",10,5.9,1.18,0.0228,5.27,7.29,-0.102,-0.104,-0.405,139,139,165,14,"2",28,NA,NA,53,5
"Ameer Abdullah","RB","LVR",10,7.46,0.893,0.0799,6.03,8.57,-0.109,0.194,-1,140,119,235,36,"14",32,NA,NA,42,9
"Christian Harris","LB","HOU",14,6.93,2.35,0.0434,5.53,8.75,-0.112,-0.189,-0.927,141,150,222,11,"1",25,NA,NA,71,2
"Grant Delpit","DB","CLE",10,5.88,1.57,0.0199,4.73,7.7,-0.124,-0.645,0,142,219,130,15,"2",27,NA,NA,82,4
"Kenny Moore","DB","IND",14,5.86,0.586,0.0583,5.52,6.55,-0.144,0.146,-1.14,143,121,251,16,"2",30,NA,NA,15,7
"Riley Patterson","K","ATL",12,8.45,1.59,0.00835,6.4,9.7,-0.151,-1.14,-0.115,144,311,139,10,"1",26,NA,NA,87,3
"Tua Tagovailoa","QB","MIA",6,16.3,1.37,0.102,14.8,17.9,-0.156,-0.297,-0.422,146,169,167,14,"6",28,NA,NA,64,4
"Cody Barton","LB","DEN",14,6.88,1.58,0.0158,5.94,8.74,-0.156,0.221,-0.937,145,114,224,12,"1",29,NA,NA,16,5
"Brandon McManus","K","GB",10,8.45,0.584,0.0139,7.74,9.05,-0.159,0.204,-0.765,147,117,209,11,"1",34,NA,NA,10,10
"Chargers","DST","LAC",5,5.12,0.685,0.223,4.13,5.81,-0.164,-0.421,-0.611,148,188,184,6,"3",NA,NA,NA,71,NA
"Josey Jewell","LB","CAR",11,6.87,3.09,0.0397,5.03,9.27,-0.171,-0.691,-0.41,149,227,166,13,"1",31,NA,NA,94,6
"Harrison Butker","K","KC",6,8.43,0.611,0.245,7.52,8.95,-0.173,-0.0222,-0.864,150,134,216,12,"2",30,NA,NA,13,7
"Kendre Miller","RB","NO",12,7.38,2.46,0.668,3.92,9.58,-0.189,-1.92,0,151,468,130,37,"14",23,NA,NA,97,1
"Deommodore Lenoir","DB","SF",9,5.8,0.758,0.0164,5.12,6.63,-0.203,-0.249,-1.06,152,161,241,17,"2",26,NA,NA,20,3
"Chauncey Golston","DL","DAL",7,2.99,0.934,0.0179,2.41,4.09,-0.211,-0.217,0.0918,153,155,120,13,"4",28,NA,NA,76,3
"T.J. Edwards","LB","CHI",7,6.83,2.37,0.0901,5.04,9.56,-0.211,-0.674,-0.116,154,224,140,14,"1",29,NA,NA,73,5
"Amani Hooker","DB","TEN",5,5.79,0.999,0.0404,5.23,6.96,-0.219,-0.144,-0.732,155,145,201,18,"2",27,NA,NA,35,5
"Nick Bosa","DL","SF",9,2.97,0.726,0.0153,2.46,3.81,-0.229,-0.167,-0.189,156,147,146,14,"4",28,NA,NA,60,5
"Micah Parsons","DL","DAL",7,2.96,0.772,0.000392,2.35,3.81,-0.244,-0.278,-0.186,157,167,143,15,"4",26,NA,NA,66,3
"Zach Allen","DL","DEN",14,2.96,1.08,0.0591,2.22,3.71,-0.245,-0.405,-0.289,158,183,155,16,"4",28,NA,NA,84,5
"Zach Ertz","TE","WAS",14,6.76,0.878,0.185,5.63,7.76,-0.258,0.275,-0.3,159,113,156,14,"6",35,NA,NA,65,11
"Matthew Stafford","QB","LAR",6,16.2,1.28,0.0474,14.3,17.7,-0.259,-0.773,-0.618,160,240,185,15,"6",38,NA,NA,53,15
"Kerby Joseph","DB","DET",5,5.75,0.818,0.0219,5.25,6.71,-0.26,-0.118,-0.988,161,141,229,19,"2",25,NA,NA,23,2
"Josh Downs","WR","IND",14,9.04,0.389,0.038,8.61,9.5,-0.277,0.321,-0.935,162,108,223,37,"10",24,NA,NA,1,1
"Cam Taylor-Britt","DB","CIN",12,5.73,0.357,0.0528,5.41,6.09,-0.281,0.0402,-1.61,163,127,304,20,"2",26,NA,NA,5,2
"Robert Spillane","LB","LVR",10,6.74,2.33,0.114,4.95,9.4,-0.301,-0.772,-0.271,164,239,152,15,"1",30,NA,NA,69,6
"Jacoby Windmon","DL",NA,NA,2.9,NA,0.0134,NA,NA,-0.304,NA,NA,165,NA,NA,17,"4",24,NA,NA,NA,0
"Geno Smith","QB","SEA",10,16.2,0.772,0.469,15.2,17.1,-0.306,0.101,-1.19,166,123,257,16,"6",35,NA,NA,22,11
"Jaylen Waddle","WR","MIA",6,9.01,0.538,0.224,8.35,9.71,-0.315,0.0604,-0.725,167,126,199,38,"10",27,NA,NA,10,3
"Matt Judon","DL","ATL",12,2.89,0.141,0.00633,2.8,3,-0.317,0.177,-1,168,120,233,18,"4",NA,NA,NA,10,8
"Carl Granderson","DL","NO",12,2.88,0.754,0.0189,2.4,3.76,-0.323,-0.225,-0.235,169,157,147,19,"4",29,NA,NA,64,5
"Evan Williams","DB","GB",10,5.67,2.18,0.022,4.38,7.36,-0.334,-0.996,-0.333,170,278,160,21,"2",24,NA,NA,97,0
"Adam Butler","DL","LVR",10,2.86,1.29,0.0315,2.1,3.86,-0.342,-0.53,-0.137,171,209,141,20,"4",32,NA,NA,96,NA
"Jordan Poyer","DB","MIA",6,5.65,1.72,0.00852,4.33,7.62,-0.356,-1.04,-0.0761,172,292,135,22,"2",35,NA,NA,85,11
"Minkah Fitzpatrick","DB","PIT",9,5.64,1.73,0.014,4.24,7.6,-0.365,-1.13,-0.0929,173,307,137,23,"2",29,NA,NA,87,6
"T.J. Watt","DL","PIT",9,2.83,0.212,0.0299,2.7,2.99,-0.374,0.0779,-1,174,124,234,21,"4",31,NA,NA,20,7
"Kamren Curl","DB","LAR",6,5.63,1.32,0.0114,4.72,6.54,-0.379,-0.647,-1.15,175,220,253,24,"2",27,NA,NA,60,4
"Steelers","DST","PIT",9,4.9,0.355,0.00173,4.43,5.37,-0.387,-0.118,-1.05,176,142,239,7,"3",NA,NA,NA,26,NA
"Bears","DST","CHI",7,4.89,0.597,0.0648,4.13,5.66,-0.389,-0.412,-0.762,177,186,205,8,"4",NA,NA,NA,61,NA
"Chuck Clark","DB","NYJ",12,5.62,1.32,0.0214,4.72,7.16,-0.39,-0.655,-0.538,178,221,176,25,"2",31,NA,NA,58,7
