"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Jalen Hurts","QB","PHI",10,22.8,1.23,1.04,21.6,24.8,5.45,6.32,5.93,19,6,16,2,"1",27,NA,NA,38,3
"Josh Jacobs","RB","LVR",13,13.2,1.14,0.0547,11.3,14.8,5.44,4.75,5.15,20,17,24,12,"3",28,NA,NA,51,4
"Raheem Mostert","RB","MIA",10,13.1,1.93,0.108,10.3,15.9,5.38,3.77,6.23,21,33,14,13,"3",34,NA,NA,94,NA
"Rachaad White","RB","TB",5,13,1.38,0.317,10.4,14.4,5.27,3.88,4.74,22,28,28,14,"3",27,NA,NA,70,1
"Stefon Diggs","WR","BUF",13,14.1,1.42,1.22,11.9,16.2,5.15,4.78,5.44,23,16,21,6,"5",32,NA,NA,71,8
"Tony Pollard","RB","DAL",7,12.7,1.65,0.00459,10.5,14.9,4.96,3.97,5.28,24,26,23,15,"4",29,NA,NA,84,4
"James Conner","RB","ARI",14,12.7,1.7,0.0437,11,15.7,4.95,4.45,6.06,25,20,15,16,"4",31,NA,NA,86,6
"Derrick Henry","RB","TEN",7,12.6,1.72,0.062,10.4,15.1,4.91,3.86,5.41,26,30,22,17,"4",32,NA,NA,87,7
"Isiah Pacheco","RB","KC",10,12.6,1.23,0.169,10.4,14.1,4.85,3.84,4.42,27,31,31,18,"4",27,NA,NA,60,1
"Bijan Robinson","RB","ATL",11,12.4,1.08,0.129,10.5,13.4,4.68,3.94,3.76,28,27,37,19,"4",24,NA,NA,44,0
"David Montgomery","RB","DET",9,12.3,1.04,0.175,10.8,13.9,4.55,4.26,4.21,29,23,32,20,"4",28,NA,NA,39,4
"Dak Prescott","QB","DAL",7,21.8,1.37,0.727,19.7,23.7,4.41,4.42,4.9,30,21,26,3,"2",32,NA,NA,50,7
"Brian Robinson","RB","WAS",14,12.1,1.8,0.21,9.04,14.1,4.37,2.51,4.42,31,56,30,21,"4",27,NA,NA,91,1
"George Kittle","TE","SF",9,10.7,1.38,0.211,8.36,12.5,4.19,2.72,3.68,32,49,39,2,"1",32,NA,NA,82,6
"Rhamondre Stevenson","RB","NE",11,11.9,1.39,0.102,10.3,13.7,4.16,3.77,4.04,33,32,33,22,"4",28,NA,NA,73,2
"Javonte Williams","RB","DEN",9,11.8,1.12,0.64,10.4,13.5,4.06,3.86,3.9,34,29,34,23,"5",26,NA,NA,47,2
"T.J. Hockenson","TE","MIN",13,10.5,1.31,1.21,8.45,12.3,3.98,2.81,3.54,35,46,41,3,"2",28,NA,NA,76,4
"Nathaniel Dell","WR","HOU",7,12.9,1.22,0.133,10.8,14.6,3.92,3.66,3.88,36,35,35,7,"5",26,NA,NA,51,0
"Mike Evans","WR","TB",5,12.8,1.71,0.0882,10.1,15.5,3.79,2.92,4.79,37,44,27,8,"5",32,NA,NA,88,9
"Brandon Aiyuk","WR","SF",9,12.7,1.12,0.0978,11.2,14.5,3.7,4.04,3.74,38,25,38,9,"5",28,NA,NA,43,3
"Lamar Jackson","QB","BAL",13,21,1.57,0.639,19.8,23.5,3.69,4.56,4.67,39,19,29,4,"3",29,NA,NA,68,5
"Puka Nacua","WR","LAR",10,12.6,1.74,0.468,9.74,14.3,3.61,2.59,3.59,40,51,40,10,"6",24,NA,NA,92,0
"Jaylen Warren","RB","PIT",6,11.1,1.15,0.236,8.97,12.3,3.42,2.45,2.64,41,57,50,24,"5",27,NA,NA,54,1
"James Cook","RB","BUF",13,10.9,1.35,0.0234,9.16,13.1,3.19,2.64,3.49,42,50,42,25,"5",26,NA,NA,67,1
"Zach Charbonnet","RB","SEA",5,10.9,0.831,0.00743,9.41,11.7,3.16,2.88,2.01,43,45,59,26,"5",25,NA,NA,19,0
"Jerome Ford","RB","CLE",5,10.9,1.18,0.0855,9.62,13,3.16,3.09,3.4,44,42,43,27,"6",26,NA,NA,57,1
"Ja'Marr Chase","WR","CIN",7,12.1,1.43,0.235,10.9,14.5,3.14,3.72,3.81,45,34,36,11,"6",26,NA,NA,72,2
"Gus Edwards","RB","BAL",13,10.8,1.24,0.00575,9.68,12.9,3.07,3.16,3.25,46,41,44,28,"6",31,NA,NA,61,5
"AJ Dillon","RB","GB",6,10.8,1.49,0.534,8.49,12.7,3.06,1.96,3.04,47,64,47,29,"6",28,NA,NA,77,3
"Patrick Mahomes","QB","KC",10,20.4,1.66,1.56,17.1,21.8,3.05,1.88,2.93,48,68,49,5,"4",30,NA,NA,82,6
"Cooper Kupp","WR","LAR",10,11.9,1.13,0.0865,10.5,13.9,2.9,3.34,3.17,49,38,45,12,"6",32,NA,NA,44,6
"D.J. Moore","WR","CHI",13,11.8,1.02,0.0855,9.93,13,2.82,2.78,2.3,50,47,53,13,"6",29,NA,NA,31,5
"Trey McBride","TE","ARI",14,9.3,1.25,0.168,7.59,11.2,2.77,1.96,2.39,51,65,52,4,"2",26,NA,NA,71,1
"Michael Pittman","WR","IND",11,11.7,0.859,0.0504,10.4,12.9,2.73,3.29,2.22,52,39,55,14,"6",28,NA,NA,21,3
"DeAndre Hopkins","WR","TEN",7,11.7,1.07,0.0584,10.6,13.7,2.68,3.48,2.95,53,36,48,15,"6",33,NA,NA,38,10
"Markquese Bell","DB","DAL",7,8.93,0.0212,1.84,8.91,8.94,2.67,3.34,1.09,54,37,84,1,"1",27,NA,NA,8,1
"Adam Thielen","WR","CAR",7,11.6,0.831,0.125,10.4,12.7,2.62,3.26,1.99,55,40,61,16,"6",35,NA,NA,14,9
"Dalton Kincaid","TE","BUF",13,9.14,0.69,0.258,8.18,9.78,2.6,2.55,0.999,56,53,87,5,"2",26,NA,NA,32,0
"Khalil Herbert","RB","CHI",13,10.2,0.903,0.469,8.54,10.9,2.53,2.02,1.25,57,62,81,30,"7",28,NA,NA,27,2
"Nico Collins","WR","HOU",7,11.5,1.04,0.102,9.89,12.8,2.5,2.75,2.1,58,48,57,17,"6",27,NA,NA,35,2
"Christian Kirk","WR","JAC",9,11.4,1.05,0.0384,9.7,12.7,2.4,2.55,1.97,59,52,63,18,"6",29,NA,NA,36,5
"Chris Olave","WR","NO",11,11.3,0.859,0.202,10.1,12.6,2.36,2.93,1.89,60,43,66,19,"7",25,NA,NA,19,1
"Sam LaPorta","TE","DET",9,8.88,0.849,0.42,7.34,9.72,2.34,1.71,0.933,61,71,89,6,"3",25,NA,NA,44,0
"Davante Adams","WR","LVR",13,11.1,1.4,0.12,9.5,13.8,2.15,2.35,3.05,62,59,46,20,"7",33,NA,NA,67,9
"Najee Harris","RB","PIT",6,9.78,1.25,0.231,8.05,11.9,2.06,1.52,2.27,63,77,54,31,"7",28,NA,NA,64,2
"Jaylen Waddle","WR","MIA",10,11,0.955,0.0373,9.69,12.6,2.03,2.55,1.85,64,54,67,21,"7",27,NA,NA,25,2
"DeVonta Smith","WR","PHI",10,11,1.48,0.0192,8.7,13.3,2,1.56,2.63,65,75,51,22,"7",27,NA,NA,75,2
"DK Metcalf","WR","SEA",5,11,0.797,0.132,9.67,11.7,1.98,2.53,1.01,66,55,86,23,"7",28,NA,NA,12,4
"Jake Ferguson","TE","DAL",7,8.46,1.65,0.0747,6.3,10.9,1.92,0.665,2.15,67,99,56,7,"3",27,NA,NA,88,1
"Deebo Samuel","WR","SF",9,10.8,1.19,0.133,8.87,12.3,1.85,1.73,1.63,69,70,70,24,"7",30,NA,NA,49,4
"Cole Kmet","TE","CHI",13,8.38,1.15,0.0912,6.25,9.72,1.85,0.617,0.934,68,100,88,8,"3",27,NA,NA,68,3
"Devin Singletary","RB","HOU",7,9.55,1.79,0.222,7.02,11.7,1.83,0.498,2,70,105,60,32,"7",28,NA,NA,89,4
"Foyesade Oluokun","LB","JAC",9,8.73,2.63,0.777,6.57,11.6,1.82,1.54,1.28,71,76,78,1,"1",30,NA,NA,57,5
"Evan Engram","TE","JAC",9,8.29,0.252,0.0737,7.99,8.63,1.76,2.35,-0.149,72,58,139,9,"3",31,NA,NA,1,6
"Garrett Wilson","WR","NYJ",7,10.7,0.837,0.0537,9.44,11.6,1.71,2.29,0.869,73,60,93,25,"7",25,NA,NA,15,1
"Dalton Schultz","TE","HOU",7,8.22,1.26,0.0897,6.4,9.83,1.68,0.762,1.05,74,93,85,10,"3",29,NA,NA,74,5
"Tyler Lockett","WR","SEA",5,10.6,1.07,0.384,9.09,12.1,1.66,1.94,1.39,75,66,74,26,"7",33,NA,NA,39,8
"Alexander Mattison","RB","MIN",13,9.33,1.21,0.754,7.49,10.9,1.61,0.96,1.27,76,86,79,33,"8",27,NA,NA,59,4
"David Njoku","TE","CLE",5,8.13,0.887,0.792,6.89,9.35,1.59,1.26,0.568,77,82,103,11,"4",29,NA,NA,50,6
"Justin Herbert","QB","LAC",5,18.8,1.53,0.0594,16.6,20.7,1.48,1.3,1.84,78,81,69,6,"4",28,NA,NA,65,3
"Brock Purdy","QB","SF",9,18.8,1.26,0.17,17.2,20.4,1.43,1.91,1.62,79,67,71,7,"4",26,NA,NA,44,1
"Danielle Hunter","DL","MIN",13,6.02,1.28,0.106,5.18,7.51,1.41,1.46,1.97,80,79,62,1,"1",31,NA,NA,76,8
"T.J. Watt","DL","PIT",6,5.92,0.354,0.249,5.7,6.19,1.31,1.99,0.651,81,63,100,2,"1",31,NA,NA,6,6
"Amari Cooper","WR","CLE",5,10.3,1.17,0.256,8.05,11.2,1.28,0.901,0.478,82,87,107,27,"8",31,NA,NA,47,8
"C.J. Stroud","QB","HOU",7,18.6,1.06,0.0268,17.3,20.1,1.25,2.05,1.29,83,61,77,8,"4",24,NA,NA,18,0
"Justin Fields","QB","CHI",13,18.6,1.07,0.526,16.7,19.8,1.23,1.49,0.927,84,78,90,9,"4",27,NA,NA,21,2
"Brandon Aubrey","K","DAL",7,9.67,1.27,0.334,7.87,11.4,1.2,0.371,1.84,85,111,68,1,"1",31,NA,NA,77,0
"Dante Stills","DL","ARI",14,5.67,0.177,0.331,5.56,5.8,1.06,1.84,0.266,86,69,119,3,"1",26,NA,NA,2,0
"Cowboys","DST","DAL",7,7.28,1.56,0.679,6,9.99,1.04,0.857,1.92,87,89,64,1,"1",NA,NA,NA,99,NA
"Terrel Bernard","LB","BUF",13,7.96,2.81,0.071,5.84,11.1,1.04,0.806,0.843,88,91,95,2,"1",27,NA,NA,62,1
"Zay Flowers","WR","BAL",13,10,1.38,0.0266,7.9,12.1,1.02,0.754,1.36,89,95,76,28,"8",25,NA,NA,64,0
"Jordan Addison","WR","MIN",13,9.97,1.39,0.0536,8.16,12.3,0.994,1.01,1.59,90,84,72,29,"8",24,NA,NA,65,0
"Zaire Franklin","LB","IND",11,7.89,2.83,0.148,5.5,10.9,0.967,0.472,0.591,91,106,102,3,"1",29,NA,NA,64,5
"Calvin Ridley","WR","JAC",9,9.92,0.95,0.236,8.82,11.4,0.94,1.67,0.702,92,72,97,30,"8",31,NA,NA,24,5
"Justin Tucker","K","BAL",13,9.33,0.657,0.233,8.46,10,0.863,0.964,0.479,93,85,106,2,"1",36,NA,NA,3,11
"Chuba Hubbard","RB","CAR",7,8.57,1.15,0.855,6.88,9.82,0.855,0.352,0.171,94,113,124,34,"9",26,NA,NA,53,2
"DaRon Bland","DB","DAL",7,7.09,1.03,0.105,6.32,8.25,0.831,0.756,0.396,95,94,115,2,"1",26,NA,NA,39,1
"Alex Singleton","LB","DEN",9,7.74,3.89,0.147,4.97,12.2,0.819,-0.0635,1.91,96,135,65,4,"1",32,NA,NA,98,8
"Kyle Pitts","TE","ATL",11,7.34,0.889,0.8,6.18,8.78,0.8,0.547,0,97,104,130,12,"5",25,NA,NA,53,2
"Myles Garrett","DL","CLE",5,5.34,1.25,0.264,4.51,6.8,0.727,0.796,1.26,98,92,80,4,"2",30,NA,NA,72,6
"Minkah Fitzpatrick","DB","PIT",6,6.98,0.0212,0.129,6.97,7,0.726,1.4,-0.85,99,80,222,3,"1",29,NA,NA,10,5
"Chris Godwin","WR","TB",5,9.68,0.998,0.0916,7.97,11.1,0.704,0.825,0.397,100,90,114,31,"8",30,NA,NA,29,6
"Joshua Dobbs","QB","MIN",13,18.1,2.34,0.284,15.1,20.9,0.702,-0.145,2.08,101,144,58,10,"5",31,NA,NA,97,6
"Roquan Smith","LB","BAL",13,7.59,3.36,0.0509,5.13,11.4,0.672,0.104,1.13,102,125,83,5,"1",29,NA,NA,93,5
"Harrison Butker","K","KC",10,9.1,0.784,0.264,7.9,9.94,0.63,0.406,0.404,103,108,112,3,"1",30,NA,NA,23,6
"T.J. Watt","LB","PIT",6,7.54,NA,0.0141,NA,NA,0.621,NA,NA,104,NA,NA,6,"1",31,NA,NA,NA,6
"Terry McLaurin","WR","WAS",14,9.59,0.485,0.284,8.75,10.1,0.613,1.6,-0.627,105,74,183,32,"8",30,NA,NA,1,4
"T.J. Edwards","LB","CHI",13,7.53,3.29,0.315,4.7,11,0.607,-0.332,0.658,106,154,98,7,"1",29,NA,NA,90,4
"Kenny Moore","DB","IND",11,6.85,1.06,0.00789,5.85,7.78,0.597,0.286,-0.074,107,117,134,4,"1",30,NA,NA,42,6
"Kyle Hamilton","DB","BAL",13,6.85,0.553,0.00981,6.32,7.29,0.589,0.749,-0.559,108,96,179,5,"1",25,NA,NA,14,1
"Jalen Pitre","DB","HOU",7,6.84,1.68,0.212,5.6,8.75,0.579,0.0379,0.898,109,127,92,6,"1",26,NA,NA,83,1
"Khalil Mack","DL","LAC",5,5.07,0.283,0.0332,4.9,5.29,0.464,1.19,-0.247,110,83,147,5,"2",35,NA,NA,4,9
"Zach Sieler","DL","MIA",10,5.04,NA,0.152,NA,NA,0.43,NA,NA,111,NA,NA,6,"2",30,NA,NA,NA,5
"Kyler Murray","QB","ARI",14,17.8,1.58,0.39,15.3,19.7,0.418,0,0.912,112,130,91,11,"5",28,NA,NA,71,4
"Derwin James","DB","LAC",5,6.62,2.16,0.0395,4.98,9.06,0.367,-0.584,1.21,113,181,82,7,"1",29,NA,NA,99,5
"Jake Elliott","K","PHI",10,8.84,0.914,0.121,7.5,9.94,0.366,0,0.403,114,130,113,4,"1",31,NA,NA,39,6
"Vikings","DST","MIN",13,6.6,1.15,0.36,5.46,8.62,0.36,0.318,0.548,115,115,104,2,"2",NA,NA,NA,90,NA
"Courtland Sutton","WR","DEN",9,9.3,1.64,0.202,6.67,11.6,0.329,-0.48,0.838,116,169,96,33,"9",30,NA,NA,85,5
"Kevin Byard","DB","PHI",10,6.58,1.44,0.243,5.2,7.73,0.328,-0.366,-0.123,117,156,136,8,"1",32,NA,NA,73,7
"Elandon Roberts","LB","PIT",6,7.21,3.03,0.195,5.23,10.8,0.292,0.203,0.461,118,122,110,8,"1",32,NA,NA,81,7
"Christian Wilkins","DL","MIA",10,4.89,1.27,0.0715,4.02,5.77,0.279,0.306,0.227,119,116,121,7,"2",56,NA,NA,74,4
"Younghoe Koo","K","ATL",11,8.72,0.856,0.0416,7.91,10,0.245,0.415,0.473,120,107,108,5,"1",31,NA,NA,32,6
"Shaquil Barrett","DL","TB",5,4.82,0.354,0.0666,4.6,5.09,0.207,0.886,-0.449,121,88,167,8,"2",33,NA,NA,6,9
"Riley Patterson","K","DET",9,8.68,0.877,0.00855,7.46,9.53,0.203,-0.033,-0.0056,122,134,131,6,"1",26,NA,NA,35,2
"Jake Moody","K","SF",9,8.67,1.11,0.195,7.24,9.78,0.195,-0.255,0.239,123,149,120,7,"1",26,NA,NA,61,0
"AShawn Robinson","DL","NYG",13,4.75,NA,0.14,NA,NA,0.14,NA,NA,124,NA,NA,9,"2",31,NA,NA,NA,7
"Diontae Johnson","WR","PIT",6,9.1,0.961,0.0599,7.83,10.2,0.127,0.679,-0.495,125,97,174,34,"9",29,NA,NA,26,4
"Fred Warner","LB","SF",9,7.02,2.27,0.0965,5.28,9.57,0.0965,0.246,-0.725,126,120,201,9,"1",29,NA,NA,29,5
"Devon Witherspoon","DB","SEA",5,6.34,0.92,0.0845,5.48,7.18,0.0845,-0.0839,-0.674,127,139,193,9,"1",25,NA,NA,32,0
"Marquise Brown","WR","ARI",14,9.04,1.07,0.067,7.5,10.3,0.067,0.351,-0.366,128,114,160,35,"9",28,NA,NA,40,4
"Tua Tagovailoa","QB","MIA",10,17.4,1.09,0.0285,15.9,18.6,0.0285,0.679,-0.222,129,98,144,12,"5",28,NA,NA,26,3
"Trevor Lawrence","QB","JAC",9,17.4,1.17,0.382,15.7,18.8,0,0.406,0,130,109,130,13,"5",26,NA,NA,32,2
"Kareem Hunt","RB","CLE",5,7.72,0.743,0.413,6.52,8.35,0,0,-1.31,130,130,263,35,"9",30,NA,NA,10,6
"Jayden Reed","WR","GB",6,8.98,1.29,0.131,7.15,10.4,0,0,-0.284,130,130,151,36,"9",26,NA,NA,54,0
"Logan Thomas","TE","WAS",14,6.54,0.961,0.0992,5.63,8.1,0,0,-0.683,130,130,195,13,"5",34,NA,NA,59,9
"Cameron Dicker","K","LAC",5,8.47,0.717,0.018,7.51,9.15,0,0.0114,-0.392,130,128,162,8,"1",26,NA,NA,16,1
"Browns","DST","CLE",5,6.24,1.21,0.0785,5.08,7.93,0,-0.064,-0.134,130,136,137,3,"3",NA,NA,NA,94,NA
"Jaelan Phillips","DL","MIA",10,4.61,1.48,0.00954,3.72,5.76,0,0,0.217,130,130,122,10,"2",26,NA,NA,88,2
"C.J. Mosley","LB","NYJ",7,6.92,3.13,0.0242,4.34,10.3,0,-0.692,0,130,200,130,10,"1",33,NA,NA,83,9
"Kerby Joseph","DB","DET",9,6.26,0.771,0.00869,5.57,7.02,0,0,-0.827,130,130,218,10,"1",25,NA,NA,22,1
"Reed Blankenship","DB","PHI",10,6.25,1.51,0.0179,4.98,7.85,-0.00869,-0.59,0.00411,131,183,129,11,"1",27,NA,NA,78,1
"Kobie Turner","DL","LAR",10,4.6,NA,0.071,NA,NA,-0.00954,NA,NA,132,NA,NA,11,"2",27,NA,NA,NA,0
"Cairo Santos","K","CHI",13,8.45,0.552,0.101,7.65,9.08,-0.018,0.153,-0.459,133,123,170,9,"1",34,NA,NA,1,9
"Ernest Jones","LB","LAR",10,6.9,3.43,0.0661,4.28,10.8,-0.0242,-0.754,0.463,134,203,109,11,"1",26,NA,NA,95,2
"Troy Hill","DB","CAR",7,6.23,NA,0.0152,NA,NA,-0.0265,NA,NA,135,NA,NA,12,"1",NA,NA,NA,NA,NA
"Jonathan Owens","DB","GB",6,6.21,1.97,0.0176,4.89,8.5,-0.0417,-0.675,0.652,136,198,99,13,"2",30,NA,NA,93,5
"Jalen Ramsey","DB","MIA",10,6.2,0.0283,0.00733,6.18,6.22,-0.0594,0.614,-1.63,137,101,283,14,"2",31,NA,NA,12,7
"Nate Hobbs","DB","LVR",13,6.19,1.21,0.0693,5.04,7.21,-0.0667,-0.524,-0.635,138,176,186,15,"2",26,NA,NA,54,2
"Patriots","DST","NE",11,6.16,0.906,0.0477,5.03,7.34,-0.0785,-0.111,-0.73,139,140,202,4,"4",NA,NA,NA,77,NA
"Carl Granderson","DL","NO",11,4.53,1.64,0.05,3.32,6.4,-0.0805,-0.394,0.861,140,158,94,12,"2",29,NA,NA,98,4
"Quincy Williams","LB","NYJ",7,6.83,2.09,0.00377,5.41,9.26,-0.0903,0.379,-1.04,141,110,238,12,"1",29,NA,NA,19,4
"Dre Greenlaw","LB","SF",9,6.83,2.55,0.0684,5.39,9.82,-0.0941,0.359,-0.475,142,112,172,13,"1",28,NA,NA,50,4
"Isaiah Likely","TE","BAL",13,6.44,1.82,0.436,4.41,9.13,-0.0992,-1.22,0.352,143,292,116,14,"5",26,NA,NA,94,1
"Nick Folk","K","TEN",7,8.35,0.783,0.0244,7.22,9.3,-0.119,-0.28,-0.236,144,152,145,10,"1",41,NA,NA,19,16
"Steelers","DST","PIT",6,6.11,0.662,0.0499,5.14,6.81,-0.126,0,-1.26,145,130,257,5,"5",NA,NA,NA,48,NA
"Drake London","WR","ATL",11,8.84,0.724,0.0157,7.73,9.71,-0.131,0.578,-1.01,147,103,233,37,"9",24,NA,NA,10,1
"Jeffery Simmons","DL","TEN",7,4.48,1.11,0.0527,3.72,5.25,-0.131,0.00269,-0.29,146,129,153,13,"2",28,NA,NA,52,4
"Kamren Curl","DB","WAS",14,6.12,2.1,0.000316,4.53,8.49,-0.136,-1.04,0.639,148,250,101,16,"2",27,NA,NA,97,3
"Marcus Maye","DB","NO",11,6.12,0.844,0.128,5.31,6.79,-0.136,-0.258,-1.06,149,150,239,17,"2",33,NA,NA,29,6
"Chase McLaughlin","K","TB",5,8.33,0.687,0.107,7.61,8.99,-0.143,0.112,-0.548,150,124,178,11,"2",30,NA,NA,13,4
"Josh Downs","WR","IND",11,8.83,2.14,0.1,6.11,12.1,-0.147,-1.04,1.38,151,249,75,38,"9",24,NA,NA,99,0
"Logan Wilson","LB","CIN",7,6.76,1.89,0.0164,5.31,8.88,-0.163,0.276,-1.41,152,118,268,14,"1",29,NA,NA,14,3
"Dolphins","DST","MIA",10,6.06,1.35,0.0196,4.22,8.07,-0.176,-0.923,0,153,227,130,6,"5",NA,NA,NA,97,NA
"Bobby Okereke","LB","NYG",13,6.74,2.9,0.0857,4.58,10,-0.179,-0.444,-0.255,154,166,149,15,"1",29,NA,NA,76,4
"Harrison Phillips","DL","MIN",13,4.43,1.61,0.0263,3.33,5.54,-0.183,-0.388,0,155,157,130,14,"2",30,NA,NA,94,5
"Chiefs","DST","KC",10,6.04,0.831,0.401,5.08,7.24,-0.196,-0.069,-0.826,156,137,217,7,"6",NA,NA,NA,71,NA
"BJ Ojulari","DL","ARI",14,4.4,NA,0.0476,NA,NA,-0.21,NA,NA,157,NA,NA,15,"3",24,NA,NA,NA,0
"Brandin Cooks","WR","DAL",7,8.73,1.47,0.00649,6.23,10.6,-0.247,-0.915,-0.135,158,224,138,39,"9",32,NA,NA,74,9
"Matt Prater","K","ARI",14,8.22,1.1,0.105,6.67,9.54,-0.25,-0.824,0,159,212,130,12,"2",41,NA,NA,55,17
"Rashee Rice","WR","KC",10,8.72,1.59,0.209,6.3,10.8,-0.253,-0.851,0.105,160,215,127,40,"9",26,NA,NA,82,0
"Nick Bosa","DL","SF",9,4.35,0.682,0.107,3.81,5.11,-0.257,0.0923,-0.432,161,126,165,16,"3",28,NA,NA,28,4
"Antoine Winfield","DB","TB",5,5.99,1.85,0.00682,4.5,8.02,-0.264,-1.07,0.171,162,257,125,18,"2",27,NA,NA,92,3
"Jack Sanborn","LB","CHI",13,6.65,2.42,0.0196,5.03,9.48,-0.265,0,-0.818,163,130,216,16,"1",25,NA,NA,40,1
"Amani Hooker","DB","TEN",7,5.99,1.04,0.0102,5.16,7.14,-0.271,-0.406,-0.711,164,160,198,19,"2",27,NA,NA,41,4
"Brian Branch","DB","DET",9,5.98,1.09,0.0431,5.01,7.06,-0.281,-0.559,-0.788,165,178,214,20,"2",24,NA,NA,46,0
"Quay Walker","LB","GB",6,6.63,3.21,0.205,4.38,10.3,-0.284,-0.647,0.0383,166,192,128,17,"1",26,NA,NA,88,1
"Jaquan Brisker","DB","CHI",13,5.93,1.98,0.0081,4.44,8.17,-0.324,-1.12,0.324,167,273,118,21,"2",27,NA,NA,95,1
"Kyle Dugger","DB","NE",11,5.92,1.26,0.0335,4.76,7.09,-0.332,-0.806,-0.756,168,209,207,22,"2",30,NA,NA,56,3
"Jason Myers","K","SEA",5,8.12,0.67,0.0395,7.15,8.79,-0.355,-0.341,-0.751,169,155,205,13,"2",35,NA,NA,6,NA
"D.J. Wonnum","DL","MIN",13,4.25,1.25,0.0254,3.15,5.52,-0.364,-0.563,-0.0174,170,179,132,17,"3",28,NA,NA,70,3
"Justin Simmons","DB","DEN",9,5.89,1.13,0.0493,4.91,7.06,-0.366,-0.655,-0.786,171,194,213,23,"2",32,NA,NA,51,7
"Jared Goff","QB","DET",9,17,2.15,0.124,13.9,19.4,-0.382,-1.32,0.545,172,312,105,14,"5",31,NA,NA,88,7
"Micah Parsons","DL","DAL",7,4.22,0.849,0.0726,3.71,4.87,-0.39,-0.00769,-0.664,173,131,190,18,"3",26,NA,NA,40,2
"Wil Lutz","K","DEN",9,8.08,0.855,0.0219,6.86,8.83,-0.395,-0.635,-0.711,174,188,200,14,"2",31,NA,NA,29,7
"Ezekiel Elliott","RB","NE",11,7.3,0.994,0.401,6.04,8.45,-0.413,-0.486,-1.2,175,170,253,36,"10",30,NA,NA,34,7
"Percy Butler","DB","WAS",14,5.84,0.0141,0.0245,5.83,5.85,-0.415,0.264,-2,176,119,312,24,"2",26,NA,NA,2,1
"Evan McPherson","K","CIN",7,8.06,1.32,0.109,5.87,9.22,-0.417,-1.62,-0.316,177,344,156,15,"2",26,NA,NA,81,2
"Jalen Thompson","DB","ARI",14,5.82,1.09,0.0312,5.13,7.09,-0.44,-0.435,-0.758,178,163,208,25,"2",27,NA,NA,44,4
