"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Zack Moss","RB","IND",11,8.29,1.77,0.364,5.37,10.4,2.44,0.773,2.7,55,89,51,25,"8",56,NA,NA,83,3
"Marquise Brown","WR","ARI",14,11,1.28,0.0219,9.7,13.3,2.35,3,3.34,56,41,44,19,"6",28,NA,NA,65,4
"Jakobi Meyers","WR","LVR",13,10.9,1.2,0.00641,8.76,12,2.33,2.06,1.98,57,59,61,20,"6",29,NA,NA,56,4
"Jordan Love","QB","GB",6,18.2,1.25,0.434,16.3,19.8,2.32,1.74,1.36,59,67,73,8,"5",27,NA,NA,43,3
"Tyler Lockett","WR","SEA",5,10.9,1.23,0.0389,8.51,12,2.32,1.81,1.95,58,65,62,21,"6",33,NA,NA,61,8
"DeVonta Smith","WR","PHI",10,10.9,1.09,0.31,9.29,12.4,2.28,2.59,2.39,60,47,54,22,"6",27,NA,NA,48,2
"Dallas Goedert","TE","PHI",10,8.22,0.374,0.0489,7.81,8.79,2.2,2.94,1.65,61,42,67,6,"3",31,NA,NA,3,5
"Evan Engram","TE","JAC",9,8.17,0.849,0.222,7.25,9.59,2.15,2.38,2.46,62,55,53,7,"4",31,NA,NA,57,6
"Jaleel McLaughlin","RB","DEN",9,7.93,2,0.576,6,11,2.08,1.4,3.26,63,73,45,26,"9",25,NA,NA,93,0
"Zay Flowers","WR","BAL",13,10.6,0.931,0.00571,9.22,11.7,1.97,2.52,1.72,64,48,64,23,"6",25,NA,NA,34,0
"Terry McLaurin","WR","WAS",14,10.6,1.05,0.126,9.12,11.9,1.97,2.43,1.91,65,52,63,24,"6",30,NA,NA,45,4
"Darren Waller","TE","NYG",13,7.95,0.592,0.205,7.15,8.77,1.93,2.28,1.63,66,56,68,8,"4",33,NA,NA,23,8
"Brock Purdy","QB","SF",9,17.7,0.91,0.552,16.4,18.6,1.89,1.88,0.245,67,64,115,9,"5",26,NA,NA,17,1
"Chris Godwin","WR","TB",5,10.4,1.47,0.263,7.68,11.5,1.84,0.986,1.49,68,82,70,25,"7",30,NA,NA,75,6
"Cole Kmet","TE","CHI",13,7.75,1.53,0.516,5.66,9.5,1.72,0.791,2.36,69,87,56,9,"5",27,NA,NA,99,3
"Michael Pittman","WR","IND",11,10.2,0.547,0.128,9.52,10.9,1.58,2.82,0.88,70,44,85,26,"7",28,NA,NA,4,3
"Keaontay Ingram","RB","ARI",14,7.35,2.2,0.127,5.46,11.3,1.5,0.868,3.55,71,86,41,27,"9",26,NA,NA,96,1
"Jordan Addison","WR","MIN",13,10.1,0.778,0.109,9.1,11.2,1.45,2.4,1.19,72,54,78,27,"7",24,NA,NA,17,0
"AJ Dillon","RB","GB",6,7.23,1.9,0.14,5.3,10.6,1.37,0.704,2.91,73,94,48,28,"9",28,NA,NA,88,3
"Jason Myers","K","SEA",5,10,1.45,0.618,8.6,12.4,1.37,1.34,2.86,74,76,49,1,"1",35,NA,NA,99,NA
"George Pickens","WR","PIT",6,9.95,1.22,0.602,8.09,11.2,1.34,1.39,1.17,75,74,80,28,"8",25,NA,NA,58,1
"Russell Wilson","QB","DEN",9,17.2,1.55,0.365,15.1,19.1,1.33,0.557,0.708,76,101,89,10,"5",37,NA,NA,69,11
"Brian Branch","DB","DET",9,7.21,0.99,0.58,6.61,7.97,1.3,1.47,0.687,77,71,90,1,"1",24,NA,NA,40,0
"Tyler Allgeier","RB","ATL",11,7.09,1.03,0.0931,5.62,8.13,1.23,1.02,0.427,78,81,101,29,"9",26,NA,NA,30,1
"Kyle Pitts","TE","ATL",11,7.23,0.303,0.807,6.96,7.76,1.21,2.09,0.624,79,58,94,10,"6",25,NA,NA,1,2
"Foyesade Oluokun","LB","JAC",9,8.09,2.96,0.128,5.86,11.4,1.2,0.962,1.45,80,83,71,1,"1",30,NA,NA,77,5
"Gus Edwards","RB","BAL",13,6.99,0.873,0.154,5.86,8.39,1.14,1.27,0.682,81,79,91,30,"9",31,NA,NA,19,5
"T.J. Watt","DL","PIT",6,5.42,0.354,0.00816,5.2,5.69,1.11,1.52,0.219,82,70,116,1,"1",31,NA,NA,11,6
"Maxx Crosby","DL","LVR",13,5.41,1.33,0.133,4.18,6.65,1.11,0.497,1.18,83,104,79,2,"1",28,NA,NA,75,4
"Zaire Franklin","LB","IND",11,7.96,3.02,0.272,5.45,11.2,1.07,0.552,1.21,84,102,76,2,"1",29,NA,NA,81,5
"Royce Freeman","RB","FA",NA,6.84,1.38,0.0838,5.27,9.01,0.986,0.677,1.31,85,96,74,31,"9",30,NA,NA,65,5
"Royce Freeman","RB","LAR",10,6.84,1.38,0.0838,5.27,9.01,0.986,0.677,1.31,85,96,74,31,"9",30,NA,NA,65,5
"Danielle Hunter","DL","MIN",13,5.28,1.01,0.0757,4.33,6.2,0.973,0.655,0.731,86,98,88,3,"1",31,NA,NA,57,8
"Matthew Stafford","QB","LAR",10,16.8,1.6,0.135,14.6,18.7,0.968,0,0.341,87,130,107,11,"6",38,NA,NA,77,14
"Kareem Hunt","RB","CLE",5,6.76,1.39,0.296,5.32,8.91,0.902,0.731,1.2,88,90,77,32,"9",30,NA,NA,70,6
"Anfernee Jennings","DL","NE",11,5.2,NA,0.454,NA,NA,0.897,NA,NA,89,NA,NA,4,"1",29,NA,NA,NA,3
"Deshaun Watson","QB","CLE",5,16.7,1.64,0.833,14.9,19.4,0.833,0.314,1.01,90,112,82,12,"6",30,NA,NA,80,6
"Terrel Bernard","LB","BUF",13,7.69,2.53,0.0996,5.59,10.4,0.801,0.698,0.418,91,95,104,3,"1",27,NA,NA,58,1
"Harrison Butker","K","KC",10,9.39,0.52,0.393,8.69,9.79,0.751,1.42,0.198,92,72,118,2,"1",30,NA,NA,4,6
"Drake London","WR","ATL",11,9.35,0.844,0.0934,8.05,10.3,0.737,1.36,0.267,93,75,113,29,"8",24,NA,NA,24,1
"Devon Witherspoon","DB","SEA",5,6.63,0.849,0.226,5.8,7.26,0.724,0.664,-0.0235,94,97,131,2,"1",25,NA,NA,32,0
"Roquan Smith","LB","BAL",13,7.59,3.41,0.325,4.9,11.4,0.701,0,1.37,95,130,72,4,"1",29,NA,NA,98,5
"Gabriel Davis","WR","BUF",13,9.25,1.57,0.118,6.23,10.6,0.643,-0.472,0.642,96,180,93,30,"8",27,NA,NA,80,3
"Ezekiel Elliott","RB","NE",11,6.46,1.41,0.321,4.59,8.37,0.606,0,0.663,97,130,92,33,"10",30,NA,NA,71,7
"Jerry Jeudy","WR","DEN",9,9.13,1.08,0.0483,7.3,10.4,0.525,0.604,0.439,98,100,100,31,"8",27,NA,NA,46,3
"Nate Hobbs","DB","LVR",13,6.4,NA,0.0846,NA,NA,0.498,NA,NA,99,NA,NA,3,"1",26,NA,NA,NA,2
"Courtland Sutton","WR","DEN",9,9.09,1.26,0.156,7.17,10.5,0.477,0.47,0.503,100,105,99,32,"8",30,NA,NA,63,5
"Josh Allen","DL","JAC",9,4.75,0.566,0.0616,4.41,5.18,0.443,0.727,-0.288,101,92,148,5,"1",28,NA,NA,25,4
"Johnathan Ford","DB","GB",6,6.32,0.971,0.0859,5.37,6.99,0.413,0.234,-0.291,102,115,149,4,"1",31,NA,NA,39,6
"Logan Thomas","TE","WAS",14,6.42,1.14,0.363,4.99,8.02,0.401,0.124,0.883,103,119,84,11,"6",34,NA,NA,77,9
"Aidan Hutchinson","DL","DET",9,4.68,0.802,0.0349,4.11,5.6,0.382,0.428,0.134,104,107,124,6,"1",25,NA,NA,45,1
"Bobby Okereke","LB","NYG",13,7.26,2.69,0.215,5.25,10.3,0.377,0.353,0.328,105,109,109,5,"1",29,NA,NA,65,4
"Jake Elliott","K","PHI",10,8.99,0.958,0.176,7.31,9.79,0.358,0.0427,0.203,106,123,117,3,"1",31,NA,NA,48,6
"Jonathan Harris","DL","DEN",9,4.65,NA,0.215,NA,NA,0.347,NA,NA,107,NA,NA,7,"2",29,NA,NA,NA,4
"Antoine Winfield","DB","TB",5,6.23,1.52,0.0765,4.91,7.79,0.327,-0.231,0.507,108,153,98,5,"1",27,NA,NA,81,3
"Michael Thomas","WR","NO",11,8.93,0.876,0.116,8.03,10.3,0.321,1.34,0.325,109,77,110,33,"8",31,NA,NA,28,7
"Darrell Henderson","RB","LAR",10,6.14,0.493,0.286,5.73,6.91,0.286,1.14,-0.799,110,80,195,34,"10",56,NA,NA,4,4
"Giants","DST","NYG",13,6.25,0.981,0.141,4.64,7.43,0.276,-0.441,-0.192,111,175,143,1,"1",NA,NA,NA,88,NA
"Jevon Holland","DB","MIA",10,6.15,1.15,0.0474,5.15,7.33,0.251,0.00765,0.0424,112,127,127,6,"1",26,NA,NA,53,2
"K.J. Osborn","WR","MIN",13,8.81,0.921,0.126,7.61,10.4,0.204,0.913,0.424,113,84,102,34,"8",28,NA,NA,32,3
"Kamren Curl","DB","WAS",14,6.11,1.98,0.0384,4.43,8.2,0.203,-0.714,0.921,114,209,83,7,"1",27,NA,NA,95,3
"Jake Moody","K","SF",9,8.82,1.08,0.0328,7.26,9.91,0.181,0,0.323,115,130,111,4,"1",26,NA,NA,76,0
"Elijah Hicks","DB","CHI",13,6.07,0.0283,0.118,6.05,6.09,0.165,0.91,-1.19,116,85,229,8,"1",26,NA,NA,11,1
"Alex Singleton","LB","DEN",9,7.05,3.86,0.0175,4.67,11.6,0.162,-0.228,1.59,117,152,69,6,"1",32,NA,NA,99,8
"Chris Boswell","K","PIT",6,8.79,0.848,0.0163,7.73,9.59,0.149,0.469,0,118,106,130,5,"1",35,NA,NA,24,9
"Ernest Jones","LB","LAR",10,7.03,3.19,0.0152,4.97,10.8,0.145,0.0776,0.766,119,122,87,7,"1",26,NA,NA,88,2
"Bills","DST","BUF",13,6.11,1.01,0.135,5.11,7.62,0.135,0.0286,0,120,124,130,2,"2",NA,NA,NA,92,NA
"Brandon McManus","K","JAC",9,8.77,0.854,0.0149,7.91,9.76,0.132,0.646,0.169,121,99,120,6,"1",34,NA,NA,28,9
"Leonard Williams","DL","NYG",13,4.43,1.9,0.0527,3.14,5.75,0.131,-0.545,0.282,122,189,112,8,"2",31,NA,NA,99,8
"Jordan Hicks","LB","MIN",13,7.02,2.6,0.123,5.01,9.93,0.129,0.111,-0.0613,123,120,133,8,"1",33,NA,NA,60,8
"Justin Tucker","K","BAL",13,8.75,0.492,0.117,7.99,9.26,0.117,0.73,-0.329,124,91,151,7,"1",36,NA,NA,1,11
"Myles Garrett","DL","CLE",5,4.38,0.928,0.0788,3.82,5.47,0.0788,0.135,0,125,118,130,9,"2",30,NA,NA,49,6
"Diontae Johnson","WR","PIT",6,8.69,0.849,0.0781,7.48,9.8,0.0781,0.78,-0.204,126,88,145,35,"8",29,NA,NA,25,4
"Minkah Fitzpatrick","DB","PIT",6,5.95,1.78,0.0468,4.45,7.85,0.0468,-0.689,0.568,127,206,95,9,"1",29,NA,NA,91,5
"Tyler Higbee","TE","LAR",10,6.06,0.731,0.0382,4.81,6.95,0.0382,-0.0616,-0.189,128,140,142,12,"6",33,NA,NA,46,7
"Dorian Williams","LB","BUF",13,6.89,0.00707,0.00649,6.89,6.9,0.00649,1.99,-3.09,129,61,430,9,"1",24,NA,NA,1,0
"Sam Howell","QB","WAS",14,15.8,0.681,0.455,14.7,16.7,0,0.136,-1.71,130,117,302,13,"7",25,NA,NA,11,1
"Latavius Murray","RB","BUF",13,5.85,0.708,0.0946,5.12,7.01,0,0.524,-0.696,130,103,184,35,"10",36,NA,NA,13,10
"Josh Palmer","WR","LAC",5,8.61,0.469,0.173,8.03,9.19,0,1.33,-0.82,130,78,199,36,"8",26,NA,NA,1,2
"David Njoku","TE","CLE",5,6.02,0.681,0.195,4.87,6.55,0,0,-0.588,130,130,171,13,"7",29,NA,NA,31,6
"Brett Maher","K","LAR",10,8.64,1.37,0.0987,6.66,10.4,0,-0.601,0.817,130,194,86,8,"1",56,NA,NA,96,6
"Commanders","DST","WAS",14,5.97,0.971,0.1,5.06,7.66,0,-0.0221,0.0355,130,135,128,3,"3",NA,NA,NA,84,NA
"Gregory Rousseau","DL","BUF",13,4.3,0.495,0.0192,4.01,4.69,0,0.326,-0.785,130,110,192,10,"2",26,NA,NA,19,2
"Fred Warner","LB","SF",9,6.89,2.15,0.0248,5.14,9.24,0,0.249,-0.75,130,113,189,10,"1",29,NA,NA,30,5
"L'Jarius Sneed","DB","KC",10,5.9,1.23,0.0437,4.82,7.13,0,-0.325,-0.148,130,167,137,10,"1",29,NA,NA,56,3
"Kayvon Thibodeaux","DL","NYG",13,4.28,1.31,0.0241,3.24,5.73,-0.0192,-0.445,0.255,131,177,114,11,"2",25,NA,NA,74,1
"T.J. Edwards","LB","CHI",13,6.86,3.17,0.0817,4.35,10.4,-0.0248,-0.543,0.385,132,188,105,11,"1",29,NA,NA,84,4
"Jonathon Cooper","DL","DEN",9,4.26,0.424,0.0164,4.01,4.59,-0.0433,0.325,-0.883,133,111,205,12,"2",28,NA,NA,13,2
"Dean Marlowe","DB","LAC",5,5.86,0.0141,0.0444,5.85,5.87,-0.0437,0.71,-1.41,134,93,256,11,"1",NA,NA,NA,9,NA
"Christian Wilkins","DL","MIA",10,4.24,1.2,0.0211,3.42,5.08,-0.0597,-0.258,-0.394,135,158,155,13,"2",56,NA,NA,64,4
"DeForest Buckner","DL","IND",11,4.22,1.37,0.00196,3.02,5.63,-0.0808,-0.663,0.156,136,203,123,14,"2",32,NA,NA,77,7
"Zaven Collins","DL","ARI",14,4.22,1.27,0.0644,3.24,4.98,-0.0828,-0.442,-0.486,137,176,162,15,"2",26,NA,NA,72,2
"Kyle Hamilton","DB","BAL",13,5.81,1.02,0.0255,5.11,7.01,-0.0881,-0.0271,-0.277,138,136,147,12,"1",25,NA,NA,44,1
"Antonio Gibson","RB","WAS",14,5.76,1.04,0.365,4.37,7.54,-0.0946,-0.223,-0.164,139,151,138,36,"10",27,NA,NA,32,3
"Tyler Bass","K","BUF",13,8.54,0.772,0.0345,7.1,9.09,-0.0987,-0.165,-0.495,140,146,163,9,"1",29,NA,NA,16,3
"Colts","DST","IND",11,5.87,0.654,0.0726,5.08,6.76,-0.1,-0.00447,-0.86,141,131,203,4,"4",NA,NA,NA,52,NA
"Bobby Wagner","LB","SEA",5,6.78,2.93,0.0461,4.27,9.85,-0.107,-0.625,-0.14,142,197,136,12,"1",35,NA,NA,74,11
"DeShon Elliott","DB","MIA",10,5.79,1.75,0.029,4.63,7.83,-0.114,-0.507,0.55,143,185,97,13,"2",29,NA,NA,89,5
"Dustin Hopkins","K","CLE",5,8.5,1.04,0.316,7.27,9.66,-0.133,0.00759,0.0742,144,128,125,10,"2",35,NA,NA,64,10
"Darius Slay","DB","PHI",10,5.76,0.746,0.0101,5.15,6.57,-0.143,0.0115,-0.717,145,126,185,14,"2",35,NA,NA,23,10
"Jonathan Allen","DL","WAS",14,4.16,1.24,0.0149,3.07,5.43,-0.147,-0.606,-0.0399,146,195,132,16,"2",31,NA,NA,70,6
"Lavonte David","LB","TB",5,6.74,2.22,0.153,5,9.21,-0.153,0.106,-0.78,147,121,191,13,"1",36,NA,NA,35,11
"Grant Delpit","DB","CLE",5,5.75,1.33,0.0641,4.82,7.28,-0.153,-0.322,0,148,166,130,15,"2",27,NA,NA,65,3
"Harrison Phillips","DL","MIN",13,4.14,1.63,0.0103,3.03,5.27,-0.162,-0.65,-0.203,149,202,144,17,"2",30,NA,NA,94,5
"Zach Sieler","DL","MIA",10,4.13,0.757,0.0712,3.61,4.66,-0.172,-0.0662,-0.815,150,141,198,18,"2",30,NA,NA,43,5
"Romeo Doubs","WR","GB",6,8.44,1.02,0.146,6.39,9.18,-0.173,-0.311,-0.825,152,163,200,37,"9",26,NA,NA,44,1
"Packers","DST","GB",6,5.8,0.798,0.132,5.04,7.02,-0.173,-0.0426,-0.598,151,138,172,5,"5",NA,NA,NA,68,NA
"Luke Musgrave","TE","GB",6,5.83,0.443,0.115,5.11,6.42,-0.195,0.242,-0.719,153,114,186,14,"7",25,NA,NA,14,0
"Kerby Joseph","DB","DET",9,5.69,0.864,0.0355,5.01,6.65,-0.217,-0.133,-0.637,154,143,178,16,"2",25,NA,NA,33,1
"Carl Granderson","DL","NO",11,4.06,1.41,0.0163,2.96,5.64,-0.244,-0.72,0.167,155,210,122,19,"2",29,NA,NA,85,4
"Antonio Hamilton","DB","ARI",14,5.65,NA,0.0248,NA,NA,-0.252,NA,NA,156,NA,NA,17,"2",33,NA,NA,NA,2023
"Da'Ron Payne","DL","WAS",14,4.04,1.02,0.0402,3.18,5.12,-0.26,-0.502,-0.354,157,183,152,20,"2",28,NA,NA,58,5
"Justin Reid","DB","KC",10,5.63,0.796,0.032,4.85,6.19,-0.277,-0.287,-1.09,158,161,219,18,"2",29,NA,NA,25,5
"Shaquil Barrett","DL","TB",5,4,0.495,0.0319,3.71,4.39,-0.3,0.0257,-1.09,159,125,218,21,"2",33,NA,NA,19,9
"Steelers","DST","PIT",6,5.67,0.792,0.0441,5.09,7.01,-0.305,0.00692,-0.614,160,129,174,6,"6",NA,NA,NA,64,NA
"Kyzir White","LB","ARI",14,6.58,2.69,0.0846,4.43,9.55,-0.306,-0.464,-0.439,161,178,156,14,"1",30,NA,NA,67,5
"Justin Simmons","DB","DEN",9,5.59,1.29,0.0442,4.85,7.11,-0.309,-0.29,-0.177,162,162,140,19,"2",32,NA,NA,61,7
"Gerald Everett","TE","LAC",5,5.71,0.937,0.131,4.55,7.3,-0.31,-0.321,0.167,163,165,121,15,"7",31,NA,NA,66,6
"Kendrick Bourne","WR","NE",11,8.29,1.16,0.233,6.68,10,-0.319,-0.0143,0,164,134,130,38,"9",30,NA,NA,54,6
"Chris Jones","DL","KC",10,3.97,0.631,0.00989,3.36,4.46,-0.332,-0.317,-1.01,165,164,209,22,"2",31,NA,NA,34,7
"Justin Madubuike","DL","BAL",13,3.96,0.658,0.0122,3.51,4.42,-0.342,-0.168,-1.05,166,147,214,23,"2",28,NA,NA,38,3
"Buccaneers","DST","TB",5,5.62,0.406,0.00394,5.08,6.25,-0.349,0,-1.37,167,130,252,7,"6",NA,NA,NA,12,NA
"Raiders","DST","LVR",13,5.62,1.48,0.0743,4.17,8.19,-0.353,-0.91,0.565,168,228,96,8,"7",NA,NA,NA,99,NA
"Kenny Moore","DB","IND",11,5.55,1.2,0.00324,4.67,6.92,-0.353,-0.472,-0.36,169,179,153,20,"2",30,NA,NA,54,6
"Aaron Donald","DL","LAR",10,3.95,1.4,0.103,2.81,5.47,-0.354,-0.868,0.00291,170,223,129,24,"3",34,NA,NA,83,9
"Josh Metellus","DB","MIN",13,5.55,0.00707,0.12,5.54,5.55,-0.357,0.4,-1.73,171,108,304,21,"2",28,NA,NA,2,3
"Nick Bolton","LB","KC",10,6.5,3.27,0.0373,4.74,10.3,-0.391,-0.158,0.361,172,145,106,15,"1",26,NA,NA,93,2
"Seahawks","DST","SEA",5,5.54,0.462,0.0775,5.05,6.26,-0.427,-0.0354,-1.36,173,137,250,9,"8",NA,NA,NA,20,NA
"T.J. Watt","LB","PIT",6,6.46,NA,0.181,NA,NA,-0.428,NA,NA,174,NA,NA,16,"1",31,NA,NA,NA,6
"Hunter Henry","TE","NE",11,5.58,0.892,0.0707,4.65,7.14,-0.441,-0.219,0,175,150,130,16,"7",31,NA,NA,60,7
"Graham Gano","K","NYG",13,8.19,0.695,0.178,7.26,9.04,-0.45,-0.00628,-0.543,176,133,164,11,"2",39,NA,NA,12,14
"Kirk Cousins","QB","MIN",13,15.4,1.4,0.0238,14.2,17.8,-0.455,-0.391,-0.616,177,171,176,14,"7",37,NA,NA,46,11
