"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Josh Metellus","DB","MIN",13,7.79,0,0.159,7.79,7.79,1.31,2.04,0.18,79,54,121,2,"1",28,NA,NA,1,3
"George Pickens","WR","PIT",6,9.6,0.824,0.33,8.07,10.5,1.29,0.893,0.586,81,79,107,29,"6",25,NA,NA,17,1
"Andrew Wingard","DB","JAC",9,7.63,0.0141,0.551,7.62,7.64,1.16,1.87,0.03,82,59,128,3,"1",29,NA,NA,3,4
"Tyler Allgeier","RB","ATL",11,7.85,1.06,0.331,6.42,9.35,1.13,1.3,0.856,83,73,96,31,"10",26,NA,NA,45,1
"Anfernee Jennings","DL","NE",11,5.5,NA,0.278,NA,NA,1.07,NA,NA,84,NA,NA,3,"1",29,NA,NA,NA,3
"Sam Howell","QB","WAS",14,17.1,1.31,0.109,15.7,19.5,1,1.58,1.45,85,67,80,10,"3",25,NA,NA,50,1
"Cowboys","DST","DAL",7,7.35,1.68,0.174,5.33,9.78,1,0.166,1.45,86,117,81,1,"1",NA,NA,NA,99,NA
"Courtland Sutton","WR","DEN",9,9.27,1.12,0.076,7.36,10.6,0.962,0.185,0.689,87,115,102,30,"6",30,NA,NA,43,5
"Jake Ferguson","TE","DAL",7,7.7,1.15,0.128,6.02,9.39,0.929,0.474,1.36,88,99,83,9,"4",27,NA,NA,71,1
"Kyler Murray","QB","ARI",14,17,2.19,0.332,14.1,20.6,0.894,-0.0964,2.58,89,137,59,11,"3",28,NA,NA,94,4
"Jakobi Meyers","WR","LVR",13,9.19,1.47,0.322,7.46,11.6,0.886,0.291,1.7,90,106,72,31,"6",29,NA,NA,75,4
"Terrel Bernard","LB","BUF",13,7.86,2.36,0.244,5.78,10.3,0.828,0.638,0.222,91,91,120,2,"1",27,NA,NA,43,1
"Seahawks","DST","SEA",5,7.17,0.875,0.827,6.07,8.33,0.827,0.913,0,92,78,130,2,"2",NA,NA,NA,67,NA
"Zack Moss","RB","IND",11,7.52,1.62,0.441,5.76,10.3,0.803,0.64,1.83,93,90,70,32,"10",56,NA,NA,87,3
"Trey McBride","TE","ARI",14,7.58,0.77,0.149,6.37,8.37,0.801,0.822,0.338,94,81,116,10,"4",26,NA,NA,35,1
"Danielle Hunter","DL","MIN",13,5.22,1.06,0.0122,4.28,6.28,0.791,0.37,0.773,95,103,99,4,"1",31,NA,NA,57,8
"Brandon McManus","K","JAC",9,9.37,2.05,0.137,7.53,12.6,0.789,0.024,2.99,96,128,50,1,"1",34,NA,NA,96,9
"Myles Garrett","DL","CLE",5,5.21,0.969,0.187,4.62,6.35,0.779,0.713,0.84,97,84,97,5,"1",30,NA,NA,48,6
"Kyle Pitts","TE","ATL",11,7.43,0.667,0.495,6.2,8.03,0.652,0.66,-0.000992,98,88,132,11,"5",25,NA,NA,21,2
"Evan McPherson","K","CIN",7,9.24,0.862,0.264,8.18,10.3,0.652,0.673,0.644,99,87,104,2,"1",26,NA,NA,26,2
"Duron Harmon","DB","FA",NA,7.08,NA,0.023,NA,NA,0.605,NA,NA,100,NA,NA,4,"1",35,NA,NA,NA,10
"Nick Bosa","DL","SF",9,5.02,1.1,0.0756,4.4,6.32,0.592,0.492,0.808,101,98,98,6,"1",28,NA,NA,64,4
"Roquan Smith","LB","BAL",13,7.62,3.38,0.0966,5.21,11.5,0.584,0.0647,1.47,102,127,78,3,"1",29,NA,NA,94,5
"Jalen Pitre","DB","HOU",7,7.06,1.69,0.214,5.64,8.86,0.582,-0.106,1.25,103,138,87,5,"2",26,NA,NA,84,1
"Jerry Jeudy","WR","DEN",9,8.87,1.35,0.0789,7.17,10.9,0.564,0,1.03,104,130,92,32,"6",27,NA,NA,64,3
"Trevor Lawrence","QB","JAC",9,16.7,1.79,0.562,15,20.1,0.562,0.867,2.11,105,80,67,12,"3",26,NA,NA,81,2
"Zaven Collins","DL","ARI",14,4.95,1.56,0.197,3.75,5.88,0.516,-0.166,0.373,106,140,115,7,"2",26,NA,NA,86,2
"Jordan Hicks","LB","MIN",13,7.52,2.57,0.000836,5.26,10.1,0.487,0.112,0.0847,107,123,123,4,"1",33,NA,NA,55,8
"Bobby Okereke","LB","NYG",13,7.52,2.82,0.097,5.28,10.6,0.487,0.136,0.602,108,121,106,5,"1",29,NA,NA,81,4
"Tyler Boyd","WR","CIN",7,8.79,0.793,0.0463,7.25,9.46,0.485,0.0808,-0.428,109,126,163,33,"6",31,NA,NA,15,7
"Zay Flowers","WR","BAL",13,8.74,0.978,0.436,7.59,9.79,0.438,0.417,-0.101,110,100,137,34,"7",25,NA,NA,38,0
"Alex Singleton","LB","DEN",9,7.42,3.72,0.042,5.15,11.8,0.39,0,1.75,111,130,71,6,"1",32,NA,NA,98,8
"Jason Myers","K","SEA",5,8.97,1.15,0.00145,7.51,10.6,0.388,0,0.947,112,130,94,3,"1",35,NA,NA,59,NA
"Brandon Aubrey","K","DAL",7,8.97,1.05,0.167,7.67,10.2,0.386,0.157,0.506,113,118,110,4,"1",31,NA,NA,44,0
"Ja'Quan McMillian","DB",NA,NA,6.84,0.0212,0.34,6.83,6.86,0.368,1.08,-0.75,114,75,204,6,"2",25,NA,NA,9,1
"Kareem Hunt","RB","CLE",5,7.08,1.52,0.0573,5.12,9.84,0.362,0,1.34,115,130,84,33,"10",30,NA,NA,84,6
"T.J. Edwards","LB","CHI",13,7.38,3.08,0.00871,4.96,10.8,0.348,-0.186,0.758,116,142,100,7,"1",29,NA,NA,89,4
"Logan Wilson","LB","CIN",7,7.37,1.81,0.261,5.86,9.32,0.339,0.716,-0.72,117,82,196,8,"1",29,NA,NA,9,3
"Micah Parsons","DL","DAL",7,4.75,1.06,0.26,4.11,5.57,0.318,0.201,0.0605,118,111,125,8,"2",26,NA,NA,59,2
"AJ Dillon","RB","GB",6,7.02,0.943,0.305,5.51,8.21,0.305,0.389,-0.287,119,102,148,34,"10",28,NA,NA,32,3
"Tyler Bass","K","BUF",13,8.8,0.779,0.143,7.68,9.66,0.22,0.169,0,120,116,130,5,"1",29,NA,NA,11,3
"David Njoku","TE","CLE",5,6.93,0.547,0.157,6.15,7.67,0.157,0.607,-0.368,121,92,155,12,"5",29,NA,NA,15,6
"Fred Warner","LB","SF",9,7.11,2.5,0.0774,4.97,9.73,0.0774,-0.174,-0.312,122,141,150,9,"1",29,NA,NA,47,5
"Matt Ammendola","K","HOU",7,8.66,0.851,0.0352,7.66,9.16,0.0762,0.148,-0.5,123,119,170,6,"1",29,NA,NA,22,2
"Shaquil Barrett","DL","TB",5,4.49,0.636,0.0586,4.11,4.98,0.0586,0.196,-0.527,124,112,171,9,"2",33,NA,NA,16,9
"Younghoe Koo","K","ATL",11,8.62,1.33,0.041,6.62,10,0.041,-0.885,0.387,125,201,113,7,"1",31,NA,NA,81,6
"DaRon Bland","DB","DAL",7,6.5,0.584,0.00592,5.95,6.99,0.0277,0.195,-0.621,126,113,182,7,"2",26,NA,NA,22,1
"Derwin James","DB","LAC",5,6.5,2.16,0.00563,5,8.99,0.0218,-0.75,1.38,127,183,82,8,"2",29,NA,NA,98,5
"Kenny Moore","DB","IND",11,6.49,1.03,0.0161,5.52,7.38,0.0161,-0.234,-0.233,128,146,144,9,"2",30,NA,NA,45,6
"Demario Douglas","WR","NE",11,8.31,0.937,0.00288,7.27,9.89,0.00288,0.101,0,129,125,130,35,"7",25,NA,NA,32,0
"Baker Mayfield","QB","TB",5,16.1,1.29,0.369,14.6,18,0,0.4,0,130,101,130,13,"4",31,NA,NA,47,5
"Ezekiel Elliott","RB","NE",11,6.72,1.49,0.144,4.75,8.5,0,-0.375,0,130,153,130,35,"10",30,NA,NA,80,7
"Josh Downs","WR","IND",11,8.3,2.04,0.0359,5.53,11.2,0,-1.65,1.3,130,319,86,36,"7",24,NA,NA,97,0
"Logan Thomas","TE","WAS",14,6.77,0.943,0.386,5.54,8.03,0,0,0,130,130,130,13,"6",34,NA,NA,59,9
"Chase McLaughlin","K","TB",5,8.58,0.648,0.215,7.61,9.22,0,0.102,-0.438,130,124,164,8,"1",30,NA,NA,4,4
"Ravens","DST","BAL",13,6.35,0.96,0.577,5.16,7.8,0,0,-0.532,130,130,173,3,"3",NA,NA,NA,78,NA
"Kayvon Thibodeaux","DL","NYG",13,4.43,1.35,0.00596,3.42,5.96,0,-0.49,0.45,130,162,111,10,"2",25,NA,NA,75,1
"C.J. Mosley","LB","NYJ",7,7.04,2.74,0.111,4.82,10,0,-0.323,0,130,149,130,10,"1",33,NA,NA,74,9
"Kyle Hamilton","DB","BAL",13,6.48,0.768,0.142,5.98,7.37,0,0.23,-0.237,130,109,145,10,"2",25,NA,NA,34,1
"Carl Granderson","DL","NO",11,4.43,1.42,0.0654,3.46,6.08,-0.00596,-0.455,0.568,131,161,109,11,"2",29,NA,NA,84,4
"Jahan Dotson","WR","WAS",14,8.27,0.552,0.155,7.31,8.88,-0.0359,0.137,-1.01,132,120,218,37,"7",26,NA,NA,4,1
"Josh Allen","DL","JAC",9,4.36,0.424,0.00341,4.11,4.69,-0.0713,0.193,-0.82,133,114,208,12,"2",28,NA,NA,9,4
"Jeffery Simmons","DL","TEN",7,4.36,0.651,0.0667,3.91,4.81,-0.0747,0,-0.7,134,130,193,13,"2",28,NA,NA,23,4
"Dre Greenlaw","LB","SF",9,6.92,2.36,0.0235,5.39,9.67,-0.111,0.247,-0.363,135,107,154,11,"1",28,NA,NA,40,4
"Bobby Wagner","LB","SEA",5,6.9,3.35,0.147,3.98,10.3,-0.135,-1.17,0.3,136,242,118,12,"1",35,NA,NA,91,11
"Alex Highsmith","DL","PIT",6,4.29,0.636,0.182,3.91,4.78,-0.141,-0.0044,-0.727,137,132,197,14,"2",28,NA,NA,18,3
"Sam Franklin","DB","CAR",7,6.33,0.0212,0.0117,6.32,6.35,-0.142,0.57,-1.26,138,94,249,11,"2",30,NA,NA,10,3
"Antonio Gibson","RB","WAS",14,6.58,1.27,0.419,4.93,8.4,-0.144,-0.192,-0.0984,139,143,136,36,"11",27,NA,NA,57,3
"Kerby Joseph","DB","DET",9,6.32,0.723,0.00976,5.64,6.95,-0.154,-0.112,-0.657,140,139,187,12,"2",25,NA,NA,29,1
"Elijah Hicks","DB","CHI",13,6.31,0.0141,0.144,6.3,6.32,-0.164,0.55,-1.29,141,95,253,13,"2",26,NA,NA,5,1
"Christian Watson","WR","GB",6,8.11,1.59,0.25,6.81,11.1,-0.191,-0.366,1.2,142,151,88,38,"7",27,NA,NA,81,1
"Cameron Dicker","K","LAC",5,8.37,0.788,0.0113,7.5,9.24,-0.215,-0.00374,-0.42,143,131,160,9,"1",26,NA,NA,15,1
"Matt Prater","K","ARI",14,8.36,0.599,0.0121,7.64,9.03,-0.226,0.132,-0.621,144,122,181,10,"1",41,NA,NA,1,17
"Justin Tucker","K","BAL",13,8.35,1.17,0.224,6.53,9.6,-0.238,-0.978,-0.06,145,215,134,11,"2",36,NA,NA,67,11
"Quincy Williams","LB","NYJ",7,6.75,2.07,0.162,5.49,9.19,-0.282,0.341,-0.85,146,105,209,13,"1",29,NA,NA,19,4
"Camryn Bynum","DB","MIN",13,6.17,1.34,0.125,4.87,7.18,-0.308,-0.877,-0.428,147,198,162,14,"3",27,NA,NA,69,2
"Aidan Hutchinson","DL","DET",9,4.11,0.765,0.00126,3.48,4.93,-0.323,-0.434,-0.573,148,159,177,15,"2",25,NA,NA,30,1
"Justin Madubuike","DL","BAL",13,4.11,0.276,0.0435,3.92,4.29,-0.325,0.00331,-1.21,149,129,240,16,"3",28,NA,NA,2,3
"Boye Mafe","DL","SEA",5,4.06,0.919,0.0498,3.51,4.77,-0.368,-0.401,-0.735,150,155,200,17,"3",27,NA,NA,43,1
"Russell Wilson","QB","DEN",9,15.7,1.31,0.384,14.2,17.8,-0.369,0,-0.208,151,130,142,14,"4",37,NA,NA,53,11
"Jonnu Smith","TE","ATL",11,6.39,0.768,0.0612,5.25,7.4,-0.386,-0.296,-0.631,152,148,185,14,"6",30,NA,NA,32,6
"Deatrich Wise","DL","NE",11,4.01,2.16,0.0801,2.54,5.51,-0.418,-1.37,0,153,269,130,18,"3",31,NA,NA,98,6
"Kyle Dugger","DB","NE",11,6.04,1.35,0.0436,4.87,7.43,-0.433,-0.884,-0.183,154,200,141,15,"3",30,NA,NA,71,3
"Michael Thomas","WR","NO",11,7.86,0.726,0.32,6.56,8.67,-0.441,-0.616,-1.22,155,174,241,39,"8",31,NA,NA,11,7
"Lavonte David","LB","TB",5,6.59,2.62,0.111,4.76,9.62,-0.443,-0.39,-0.42,156,154,161,14,"1",36,NA,NA,62,11
"Hunter Henry","TE","NE",11,6.33,1.18,0.348,4.4,8.07,-0.447,-1.14,0.038,157,237,127,15,"6",31,NA,NA,74,7
"Nick Folk","K","TEN",7,8.12,0.994,0.0346,6.78,9.16,-0.462,-0.732,-0.496,158,181,169,12,"2",41,NA,NA,37,16
"Starling Thomas","DB",NA,NA,6,0.0141,0.000444,5.99,6.01,-0.477,0.24,-1.6,159,108,290,16,"3",26,NA,NA,5,0
"Amani Hooker","DB","TEN",7,6,1.2,0.0838,5.2,7.4,-0.477,-0.546,-0.213,160,166,143,17,"3",27,NA,NA,55,4
"Jake Moody","K","SF",9,8.09,1.16,0.0175,6.93,9.65,-0.497,-0.579,-0.000759,161,170,131,13,"2",26,NA,NA,63,0
"Khalil Mack","DL","LAC",5,3.93,0.707,0.045,3.51,4.48,-0.498,-0.404,-1.03,162,156,220,19,"3",35,NA,NA,27,9
"Chad Ryland","K","NE",11,8.07,0.803,0.0637,7,8.97,-0.515,-0.505,-0.682,163,163,190,14,"2",26,NA,NA,19,0
"Harrison Phillips","DL","MIN",13,3.89,1.27,0.0684,3.02,4.77,-0.543,-0.889,-0.743,164,202,202,20,"3",30,NA,NA,73,5
"Patrick Queen","LB","BAL",13,6.48,2.01,0.00754,4.95,8.73,-0.555,-0.199,-1.3,165,144,254,15,"1",26,NA,NA,15,3
"Brian Branch","DB","DET",9,5.91,1.78,0.0202,4.94,7.98,-0.561,-0.806,0.374,166,190,114,18,"3",24,NA,NA,88,0
"Kenneth Murray","LB","LAC",5,6.47,1.61,0.0207,5.49,8.37,-0.562,0.348,-1.67,167,104,299,16,"1",27,NA,NA,4,3
"Tyjae Spears","RB","TEN",7,6.16,0.575,0.542,5.34,6.91,-0.563,0.223,-1.59,168,110,287,37,"11",24,NA,NA,9,0
"Bills","DST","BUF",13,5.77,0.63,0.012,5.08,6.82,-0.577,-0.0834,-1.51,169,135,279,4,"3",NA,NA,NA,33,NA
"Chris Boswell","K","PIT",6,8.01,1.04,0.0408,6.71,9.51,-0.578,-0.799,-0.147,170,189,138,15,"2",35,NA,NA,41,9
"Justin Simmons","DB","DEN",9,5.89,1.1,0.000873,4.98,7.08,-0.581,-0.772,-0.53,171,186,172,19,"3",32,NA,NA,48,7
"Jalen Thompson","DB","ARI",14,5.89,1.27,0.00113,4.93,7.32,-0.582,-0.819,-0.287,172,192,149,20,"3",27,NA,NA,60,4
"Frankie Luvu","LB","CAR",7,6.45,2.56,0.0547,4.44,9.3,-0.583,-0.704,-0.737,173,177,201,17,"1",29,NA,NA,53,5
"Devon Witherspoon","DB","SEA",5,5.89,0.748,0.0217,5.2,6.58,-0.583,-0.553,-1.03,174,167,221,21,"3",25,NA,NA,33,0
"Jets","DST","NYJ",7,5.76,0.97,0.0442,4.32,6.95,-0.589,-0.839,-1.38,175,194,263,5,"4",NA,NA,NA,81,NA
"Xavier McKinney","DB","NYG",13,5.87,1.32,0.0288,4.85,7.35,-0.605,-0.898,-0.259,176,203,146,22,"3",26,NA,NA,67,3
"Montez Sweat","DL","CHI",13,3.82,0.773,0.0206,3.08,4.44,-0.611,-0.835,-1.07,177,193,224,21,"3",29,NA,NA,32,4
"Daniel Carlson","K","LVR",13,7.96,0.713,0.126,7,8.7,-0.619,-0.511,-0.957,178,165,216,16,"2",31,NA,NA,7,5
