player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Breece Hall,97636,HB,NYJ,1,12,5,1,29.8,17,0,57,2,2,5,42,163.3,3,3,22,0,5,75.4,74.0,78.6,,37.3,30.1,90.6,,17,0,15,3,24,13,0,0,5,15,0,57,42,3.5,4.8,0.63,7
Najee Harris,57121,HB,PIT,1,12,0,0,0.0,0,0,36,0,2,0,25,26.0,2,4,25,0,2,75.2,66.4,75.0,,73.0,81.4,60.7,60.0,11,0,20,4,16,13,0,0,5,16,1,36,25,2.08,3.0,1.25,10
Kenneth Gainwell,77737,HB,PHI,1,11,2,0,0.0,0,0,14,0,0,2,17,23.8,0,0,24,0,4,74.4,53.0,76.4,,78.1,59.0,51.2,60.0,5,0,9,2,15,14,0,0,4,13,0,14,17,1.55,1.3,0.6,7
De'Von Achane,124305,HB,MIA,1,11,5,3,79.3,96,0,121,0,0,5,93,384.3,4,4,17,0,5,73.6,66.9,78.0,,6.1,50.9,81.0,60.0,61,0,0,0,37,11,0,0,0,11,1,121,93,8.45,11.0,0.0,5
Aaron Jones,11937,HB,MIN,1,10,2,0,0.0,0,0,45,0,0,2,31,41.3,0,1,18,0,2,74.7,69.9,78.0,,25.9,76.1,72.1,,8,0,30,5,21,10,0,0,5,15,0,45,31,3.1,4.5,1.43,7
D'Onta Foreman,11844,HB,CLV,1,10,1,0,0.0,0,0,27,0,0,1,21,19.1,0,0,8,0,3,73.6,55.4,76.9,,79.6,52.2,56.8,60.0,8,0,8,1,22,12,0,0,1,11,0,27,21,2.1,2.7,0.36,6
Will Shipley,144138,HB,PHI,1,10,0,0,0.0,0,0,32,0,1,0,23,16.4,0,1,24,0,6,74.4,68.3,76.5,,65.0,72.5,64.8,59.9,7,0,35,4,17,12,0,0,4,14,0,32,23,2.3,3.2,2.06,3
James Cook,83666,HB,BUF,1,10,1,0,0.0,0,0,28,0,0,1,18,18.0,0,2,4,0,2,73.3,61.4,72.0,,,56.9,61.6,60.0,7,0,0,0,3,12,0,0,0,10,1,28,18,1.8,2.8,0.0,8
Joe Milton III,82151,QB,NE,1,10,2,0,0.0,0,0,3,0,0,1,10,15.6,0,4,19,1,1,79.8,95.8,78.8,94.9,,,72.6,60.0,9,1,0,0,0,26,13,2,0,8,1,16,24,2.4,1.6,,2
Tyler Allgeier,83639,HB,ATL,1,9,2,1,32.7,17,0,52,0,3,2,26,131.3,2,4,2,0,1,73.4,76.1,72.5,,,73.4,72.9,58.0,17,0,17,2,5,12,0,0,2,11,0,52,26,2.89,5.8,3.4,8
Baker Mayfield,46518,QB,TB,1,9,3,0,0.0,0,0,-8,0,0,0,-1,0.0,3,3,30,0,1,79.6,94.8,79.2,92.0,,,88.4,60.0,28,0,0,0,0,26,76,7,0,2,0,68,53,5.89,7.6,,0
Lamar Jackson,46416,QB,BLT,1,9,7,1,30.2,19,0,40,0,0,2,18,100.0,3,3,3,0,1,79.9,87.7,0.0,81.4,,,87.4,60.1,19,2,0,0,0,31,23,3,0,6,0,63,46,5.11,7.0,,2
Jamaal Williams,11889,HB,NO,1,8,0,0,0.0,0,0,15,0,0,0,17,0.0,0,2,20,0,4,72.5,66.4,75.2,,41.0,55.6,70.3,,6,0,7,1,9,8,0,0,1,9,0,15,17,2.13,1.9,0.78,4
Joshua Dobbs,11890,QB,SF,1,8,1,0,0.0,0,0,9,0,0,0,4,0.0,0,1,28,2,2,24.1,51.5,79.6,57.6,,,39.0,60.0,8,0,0,0,0,27,8,2,0,6,1,17,19,2.38,2.1,,0
Craig Reynolds,94383,HB,DET,1,8,2,1,43.6,17,0,39,0,0,2,19,59.4,1,1,11,0,4,72.7,56.9,73.7,,24.2,55.1,62.6,,17,0,0,0,8,9,0,0,2,8,0,39,19,2.38,4.9,0.0,4
Terrell Jennings,102408,HB,NE,1,8,0,0,0.0,0,0,20,0,0,0,18,0.0,0,0,19,0,2,72.1,55.4,75.6,,78.9,54.3,54.7,60.0,7,0,0,0,7,12,0,0,1,8,0,20,18,2.25,2.5,0.0,6
Carson Steele,145632,HB,KC,1,8,0,0,0.0,0,0,25,0,0,0,20,0.0,0,0,16,0,0,72.9,53.3,76.2,,,59.8,52.3,60.0,5,0,2,2,13,9,0,0,2,10,0,25,20,2.5,3.1,0.15,8
Chris Brooks,83644,HB,GB,1,8,0,1,39.0,23,0,59,0,0,0,21,0.0,2,3,12,0,5,72.1,52.7,73.1,,26.9,52.4,55.9,,23,0,0,0,7,8,0,0,1,8,0,59,21,2.63,7.4,0.0,3
Clyde Edwards-Helaire,57279,HB,NO,1,8,2,0,0.0,0,0,26,0,0,2,26,72.2,1,1,20,0,2,72.5,62.2,74.2,,54.1,65.6,61.1,,12,0,14,1,7,8,0,0,1,9,0,26,26,3.25,3.3,2.0,6
Bo Nix,97790,QB,DEN,1,7,1,0,0.0,0,0,4,0,0,0,0,0.0,2,5,10,0,0,78.9,90.3,78.9,85.4,,,77.7,60.0,27,1,0,0,0,30,43,4,0,3,0,47,17,2.43,6.7,,0
Kenny McIntosh,99158,HB,SEA,1,7,4,0,0.0,0,0,49,0,0,4,24,195.9,2,2,29,0,3,20.2,54.9,73.2,,73.4,57.4,55.5,60.0,12,0,0,0,3,9,0,0,0,7,0,49,24,3.43,7.0,0.0,4
Devin Singletary,40485,HB,NYG,1,7,1,0,0.0,0,0,22,0,0,1,18,32.1,0,2,21,0,2,71.9,56.7,72.7,,,58.9,56.7,,5,0,-5,1,9,7,0,0,1,8,0,22,18,2.57,3.1,-0.56,5
Jaylen Warren,98692,HB,PIT,1,6,1,0,0.0,0,0,21,0,0,1,20,55.6,0,0,25,0,1,72.7,55.9,75.9,,24.6,51.5,61.2,60.0,9,0,0,0,11,7,0,0,0,6,0,21,20,3.33,3.5,0.0,5
Alexander Mattison,45817,HB,LV,1,6,1,0,0.0,0,0,20,0,1,1,11,36.7,1,1,23,0,4,72.4,60.6,77.5,,78.1,58.6,60.5,60.0,11,0,11,4,25,8,0,0,5,10,0,20,11,1.83,3.3,0.44,2
Josh Jacobs,45953,HB,GB,1,6,1,0,0.0,0,0,44,0,0,1,35,83.3,2,5,12,0,4,71.6,76.8,71.6,,80.3,72.9,73.6,60.0,12,0,2,1,6,8,0,0,1,7,1,44,35,5.83,7.3,0.33,2
Trey Lance,91399,QB,DAL,1,6,0,0,0.0,0,0,18,0,0,0,9,0.0,0,1,9,0,1,80.0,68.0,79.8,69.6,,,54.7,60.0,9,0,0,0,0,38,8,1,0,5,0,26,25,4.17,4.3,,3
Jaylen Wright,146934,HB,MIA,1,6,1,0,0.0,0,0,-4,0,0,1,12,33.3,0,1,17,0,1,70.6,56.3,68.7,,,58.0,57.6,60.0,8,0,0,0,2,7,0,0,0,6,0,-4,12,2.0,-0.7,0.0,5
Deuce Vaughn,122624,HB,DAL,1,6,0,0,0.0,0,0,37,0,0,0,28,0.0,1,2,9,0,1,70.6,65.8,72.6,,53.5,56.9,66.0,60.0,12,0,0,0,3,9,0,0,0,6,0,37,28,4.67,6.2,0.0,5
Cam Akers,57206,HB,MIN,1,6,0,1,89.2,58,0,65,0,0,0,24,0.0,1,1,18,0,2,71.6,70.5,75.5,,81.2,60.8,70.1,60.0,58,0,4,2,9,7,0,0,2,8,0,65,24,4.0,10.8,0.44,4
Jacob Kibodi,57427,HB,CLV,1,5,1,1,70.8,17,0,24,0,1,1,16,106.7,1,1,8,0,0,70.3,60.9,72.5,,,74.8,53.0,60.0,17,0,15,1,11,6,0,0,3,6,0,24,16,3.2,4.8,1.36,5
Marcus Mariota,9435,QB,WAS,1,5,2,1,58.9,33,0,48,0,0,2,41,911.1,2,3,32,0,0,77.0,88.1,76.5,85.5,,,69.1,60.0,33,0,0,0,0,8,8,2,0,3,1,56,48,9.6,11.2,,3
Joe Mixon,11803,HB,HST,1,5,1,0,0.0,0,0,23,0,0,1,25,83.3,1,2,13,0,2,70.3,61.3,70.5,,64.2,60.7,60.9,,10,0,5,1,5,5,0,0,1,6,0,23,25,5.0,4.6,1.0,3
Brian Robinson,57120,HB,WAS,1,5,0,0,0.0,0,0,10,0,0,0,7,0.0,0,0,32,0,1,71.1,59.3,76.1,,84.0,56.1,57.6,60.0,6,0,6,1,11,7,0,0,1,6,0,10,7,1.4,2.0,0.55,4
Javonte Williams,77803,HB,DEN,1,5,0,0,0.0,0,0,28,0,1,0,14,35.0,1,2,10,0,3,71.4,72.2,74.5,,62.6,85.6,65.5,60.0,10,0,50,3,10,7,0,0,4,8,0,28,14,2.8,5.6,5.0,2
Bryce Young,123943,QB,CAR,1,5,2,0,0.0,0,0,-1,0,0,0,0,0.0,2,3,5,0,0,79.1,89.3,79.0,86.3,60.9,58.9,71.5,60.0,11,0,0,0,0,26,25,4,0,1,2,24,10,2.0,4.8,,0
Mac Jones,60323,QB,JAX,1,5,1,0,0.0,0,0,0,0,0,0,0,0.0,1,2,15,0,0,79.2,60.8,79.3,56.2,,,71.1,60.0,12,0,0,0,0,32,17,2,0,3,0,17,9,1.8,3.4,,0
Russell Wilson,7077,QB,PIT,1,4,0,0,0.0,0,0,1,0,0,0,0,0.0,1,2,25,0,0,79.5,72.7,78.7,71.2,,,63.5,60.0,12,0,0,0,0,21,15,2,0,2,0,16,0,0.0,4.0,,0
Mitch Trubisky,11757,QB,BUF,1,4,0,0,0.0,0,0,4,0,0,0,0,0.0,0,1,4,1,0,76.5,61.1,77.8,62.9,,,53.8,60.0,8,0,0,0,0,25,8,1,0,3,0,12,0,0.0,3.0,,1
Justin Herbert,28237,QB,LAC,1,4,0,0,0.0,0,0,1,0,0,0,2,0.0,1,2,27,0,0,79.8,93.1,79.6,91.4,,,76.2,60.0,41,1,0,0,0,34,41,1,0,3,0,42,9,2.25,10.5,,0
Mike Boone,31615,HB,CAR,1,4,0,0,0.0,0,0,18,0,1,0,5,25.0,0,1,5,0,2,69.4,55.5,76.7,,75.8,53.1,57.5,,7,0,-2,1,12,4,0,0,1,5,0,18,5,1.25,4.5,-0.17,2
Tony Jones Jr.,40498,HB,ARZ,1,4,2,1,83.6,46,0,55,0,0,2,53,662.5,1,1,1,0,4,68.6,73.8,66.9,,,,70.7,60.0,46,0,0,0,0,5,0,0,0,4,1,55,53,13.25,13.8,,0
Raheem Blackshear,57385,HB,CAR,1,4,3,2,91.5,43,0,47,0,0,3,26,487.5,2,2,5,0,2,68.6,86.1,68.9,,,59.0,81.1,60.0,26,0,0,0,1,5,0,0,0,4,0,47,26,6.5,11.8,0.0,2
Aidan O'Connell,60516,QB,LV,1,4,0,0,0.0,0,0,4,0,0,0,3,0.0,0,2,23,0,0,28.7,62.1,77.8,56.0,,,79.5,60.0,9,0,0,0,0,11,9,1,0,3,0,13,5,1.25,3.3,,0
Will Levis,83542,QB,TEN,1,4,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,31,2,0,24.2,47.2,77.0,60.0,,,29.2,60.0,8,2,0,0,0,16,8,1,0,3,0,8,1,0.25,2.0,,0
Jayden Daniels,97993,QB,WAS,1,4,3,0,0.0,0,0,11,0,0,2,12,266.7,1,2,32,0,1,75.4,59.5,75.6,51.7,,58.4,74.2,60.0,16,0,0,0,1,8,16,1,0,3,0,27,15,3.75,6.8,0.0,1
Keaton Mitchell,123826,HB,BLT,1,4,1,0,0.0,0,0,10,0,0,1,12,75.0,0,0,3,0,0,70.1,44.8,76.4,,70.4,55.0,46.7,58.8,4,0,0,0,3,11,0,0,0,4,0,10,12,3.0,2.5,0.0,4
Isaiah Davis,138299,HB,NYJ,1,4,3,1,48.8,20,0,41,0,0,3,40,750.0,2,1,22,0,0,68.6,78.7,71.6,,,56.8,77.9,,20,0,0,0,4,4,0,0,0,4,0,41,40,10.0,10.3,0.0,3
Braelon Allen,145159,HB,NYJ,1,4,0,0,0.0,0,0,15,0,0,0,10,0.0,0,2,22,0,3,70.0,63.5,74.7,,76.5,62.8,65.7,46.9,8,0,8,2,6,6,0,0,3,6,0,15,10,2.5,3.8,1.33,1
Kyler Murray,38334,QB,ARZ,1,3,0,0,0.0,0,0,13,0,0,0,2,0.0,0,2,1,0,2,79.5,84.5,78.7,82.4,,,66.4,60.0,9,0,0,0,0,21,9,1,0,2,0,22,2,0.67,7.3,,0
Sam Darnold,29048,QB,MIN,1,3,1,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,18,0,0,80.3,45.8,0.0,44.5,,,78.5,60.0,9,3,0,0,0,17,11,2,0,1,0,10,25,8.33,3.3,,0
Tanner McKee,131770,QB,PHI,1,3,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,24,1,1,79.9,64.8,79.2,63.2,,,63.7,60.0,2,0,0,0,0,25,0,0,0,3,0,1,0,0.0,0.3,,0
Austin Ekeler,12164,HB,WAS,1,3,0,0,0.0,0,0,12,0,2,0,11,146.7,0,1,32,0,1,69.0,76.5,77.8,,84.1,77.1,66.6,56.2,7,0,20,2,16,9,0,0,2,5,0,12,11,3.67,4.0,1.25,2
Jayden Reed,78171,WR,GB,1,3,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,12,1,1,20.5,51.9,77.8,,,72.5,29.4,38.8,4,0,48,2,19,23,0,0,2,5,0,3,3,1.0,1.0,2.53,0
Caleb Williams,144622,QB,CHI,1,3,2,0,0.0,0,0,3,0,0,0,0,0.0,0,1,6,1,0,27.7,56.4,78.8,56.9,60.9,60.0,56.3,60.0,4,0,0,0,0,25,7,2,0,1,0,10,16,5.33,3.3,,0
Hunter Luepke,91319,FB,DAL,1,3,1,0,0.0,0,0,15,0,0,1,10,111.1,1,2,9,0,0,67.2,58.6,76.7,,50.7,52.4,65.1,54.5,10,0,0,0,9,9,0,0,0,3,0,15,10,3.33,5.0,0.0,1
Davis Mills,52269,QB,HST,1,3,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,13,0,0,77.1,66.7,78.1,61.0,,,74.7,60.0,9,0,0,0,0,23,9,1,0,2,0,11,2,0.67,3.7,,0
Tyler Huntley,46448,QB,MIA,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,17,4,0,19.0,52.8,79.4,49.7,,,70.5,60.0,6,0,0,0,0,19,16,3,0,0,0,16,18,6.0,5.3,,0
Ty Johnson,45769,HB,BUF,1,2,0,0,0.0,0,0,13,0,0,0,10,0.0,1,1,4,0,0,69.8,55.0,76.7,,,53.2,58.1,,13,0,0,1,14,3,0,0,2,3,0,13,10,5.0,6.5,0.0,2
Jarrett Stidham,13725,QB,DEN,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,10,0,0,64.5,68.4,71.9,,,,64.7,60.0,8,0,0,0,0,8,8,1,0,1,0,7,5,2.5,3.5,,0
Dare Ogunbowale,12329,HB,HST,1,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,13,0,1,67.8,66.2,73.9,,73.4,78.6,55.4,,0,0,26,2,8,2,0,0,2,4,0,-3,0,0.0,-1.5,3.25,1
Blake Corum,129574,HB,LA,1,2,0,0,0.0,0,0,10,0,0,0,4,0.0,0,0,26,0,1,68.6,65.6,72.5,,14.4,74.1,67.6,60.0,5,0,12,1,5,5,0,0,1,3,0,10,4,2.0,5.0,2.4,1
D'Ernest Johnson,45734,HB,JAX,1,2,0,1,84.6,22,0,26,0,1,0,7,116.7,1,1,15,0,0,66.7,56.2,73.9,,23.9,59.1,60.2,,22,0,0,1,8,2,0,0,2,3,0,26,7,3.5,13.0,0.0,1
Bailey Zappe,60396,QB,CLV,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,8,0,0,78.8,41.0,0.0,43.7,,,57.9,60.0,3,1,0,0,0,16,3,1,0,1,0,2,0,0.0,1.0,,0
Isaac Guerendo,83806,HB,SF,1,2,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,28,0,0,65.2,51.3,67.6,,65.8,60.0,53.5,,3,0,0,0,1,2,0,0,0,2,0,5,3,1.5,2.5,0.0,2
Dorian Thompson-Robinson,83574,QB,CLV,1,2,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,8,0,1,69.5,38.6,70.6,42.4,,,54.0,,3,0,0,0,0,2,0,0,0,2,0,3,2,1.0,1.5,,1
Calvin Ridley,48262,WR,TEN,1,2,0,0,0.0,0,0,-3,1,1,0,5,50.0,0,0,31,0,0,67.4,75.8,77.7,,,76.3,58.7,61.3,7,0,76,3,19,13,0,0,5,5,0,-3,5,2.5,-1.5,4.0,0
Chris Collier,142677,HB,LV,1,2,1,0,0.0,0,0,6,0,0,1,4,66.7,0,0,23,0,0,69.8,55.8,71.2,,,58.5,55.6,60.0,4,0,-4,1,9,4,0,0,2,3,0,6,4,2.0,3.0,-0.44,2
Roschon Johnson,99467,HB,CHI,1,2,0,0,0.0,0,0,3,0,1,0,4,28.6,0,0,6,0,1,70.0,64.3,73.2,,18.7,75.2,62.9,,7,0,16,5,10,2,0,0,5,7,0,3,4,2.0,1.5,1.6,1
Jordan Mims,57209,HB,NO,1,2,0,0,0.0,0,0,12,0,0,0,3,0.0,0,1,20,0,2,68.7,68.7,77.5,,82.8,63.6,67.4,,6,0,13,3,15,2,0,0,3,5,0,12,3,1.5,6.0,0.87,0
Xavier Smith,102585,WR,LA,1,2,1,0,0.0,0,0,6,0,0,1,13,325.0,0,0,26,0,0,71.5,62.4,69.4,,,59.3,62.4,60.0,4,0,0,0,1,4,0,0,0,2,0,6,13,6.5,3.0,0.0,1
Jimmy Garoppolo,8697,QB,LA,1,2,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,26,0,0,80.1,70.8,79.0,71.5,,,53.6,60.0,5,0,0,0,0,20,5,1,0,1,0,5,0,0.0,2.5,,0
Julius Chestnut,109239,HB,TEN,1,2,0,0,0.0,0,0,11,0,0,0,6,0.0,0,1,31,0,1,65.2,67.9,74.7,,78.4,52.5,71.1,,8,0,0,0,9,2,0,0,0,2,0,11,6,3.0,5.5,0.0,1
Jeff Wilson Jr.,29413,HB,MIA,1,2,0,0,0.0,0,0,-4,0,0,0,3,0.0,0,0,17,0,0,65.2,61.9,71.6,,77.8,55.3,56.1,72.4,-2,0,0,0,7,2,0,0,0,2,0,-4,3,1.5,-2.0,0.0,2
Drew Lock,39517,QB,NYG,1,2,0,0,0.0,0,0,3,0,0,0,4,0.0,0,1,21,1,0,77.4,63.4,78.4,60.5,,,62.7,60.0,3,0,0,0,0,24,0,0,0,2,0,3,4,2.0,1.5,,0
Sean Tucker,123056,HB,TB,1,2,0,0,0.0,0,0,16,0,0,0,4,0.0,1,1,30,0,2,70.8,68.4,68.8,,,58.0,66.2,60.0,14,0,0,0,2,3,0,0,0,2,0,16,4,2.0,8.0,0.0,0
Jordan Whittington,97623,WR,LA,1,2,2,0,0.0,0,0,12,0,0,2,4,80.0,0,2,26,0,0,71.2,81.8,75.7,,,85.2,67.8,37.8,7,0,86,3,15,16,0,0,4,5,0,12,4,2.0,6.0,5.73,0
Geno Smith,7820,QB,SEA,1,2,0,1,107.1,15,0,14,0,0,0,0,0.0,1,1,29,0,0,77.9,81.7,78.5,79.6,,,62.7,60.0,15,0,0,0,0,25,0,0,0,2,0,14,0,0.0,7.0,,1
Cody Schrader,157177,HB,LA,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,26,0,0,64.6,55.0,66.4,,,65.4,56.7,,3,0,6,1,1,1,0,0,1,2,0,3,2,2.0,3.0,6.0,1
Bo Melton,61610,WR,GB,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,12,0,0,65.8,56.6,75.4,,,54.2,59.2,74.0,1,0,0,0,9,15,0,0,0,1,0,1,1,1.0,1.0,0.0,0
Clayton Tune,77652,QB,ARZ,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,1,0,0,61.9,68.6,69.9,,,,62.9,60.0,2,0,0,0,0,5,0,0,0,1,0,2,1,1.0,2.0,,0
Noah Gray,60878,TE,KC,1,1,0,0,0.0,0,0,-4,0,0,0,1,0.0,0,0,16,0,0,61.2,55.4,69.2,,22.0,58.1,,,-4,0,1,1,4,0,0,0,1,2,0,-4,1,1.0,-4.0,0.25,0
Malik Willis,60341,QB,GB,1,1,0,0,0.0,0,0,3,0,0,0,5,0.0,0,0,12,1,1,23.2,42.5,77.4,36.8,,,68.0,60.0,3,0,0,0,0,24,0,0,0,1,0,3,5,5.0,3.0,,0
