player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Jahmyr Gibbs,122474,HB,DET,1,15,2,2,50.5,46,0,91,0,0,2,67,52.5,2,5,11,0,5,76.2,58.6,76.0,,21.5,58.4,61.0,60.0,24,0,6,2,15,17,0,0,2,17,1,91,67,4.47,6.1,0.4,10
RJ Harvey,99622,HB,DEN,1,14,4,0,0.0,0,0,58,0,0,4,49,77.8,0,2,10,0,8,76.6,76.9,77.3,,64.2,75.6,73.0,60.0,9,0,40,4,15,17,0,0,5,18,0,58,49,3.5,4.1,2.67,5
D'Andre Swift,57212,HB,CHI,1,14,2,0,0.0,0,0,38,1,0,2,28,22.2,1,4,6,0,3,76.1,62.3,0.0,,81.4,49.3,69.2,60.0,13,1,22,4,24,16,0,0,6,18,1,38,28,2.0,2.7,0.92,9
Breece Hall,97636,HB,NYJ,1,14,2,2,49.4,40,0,81,0,0,2,55,41.4,2,3,22,0,5,76.1,71.8,77.5,,80.6,67.0,70.5,60.0,23,0,30,5,17,16,0,0,6,19,0,81,55,3.93,5.8,1.76,9
Tony Pollard,27126,HB,TEN,1,14,3,1,32.8,21,0,64,0,1,3,55,92.4,2,2,31,0,10,76.0,65.9,78.3,,78.4,71.0,62.3,,21,0,12,3,20,14,0,0,3,17,0,64,55,3.93,4.6,0.6,4
Kareem Hunt,11841,HB,KC,1,13,1,0,0.0,0,0,34,0,0,1,15,8.2,0,4,16,0,5,74.9,60.9,79.1,,69.2,61.3,60.3,60.0,7,0,13,1,15,15,0,0,1,14,0,34,15,1.15,2.6,0.87,7
Nick Chubb,45783,HB,HST,1,13,0,0,0.0,0,0,47,0,0,0,33,0.0,1,2,13,0,5,75.9,59.8,74.5,,6.8,60.0,65.1,60.0,11,0,15,2,9,17,0,0,2,15,0,47,33,2.54,3.6,1.67,8
Kyren Williams,97118,HB,LA,1,13,2,0,0.0,0,0,77,0,0,2,35,33.7,3,6,26,1,2,24.3,68.3,76.2,,63.6,60.4,70.2,60.0,11,0,17,3,29,15,0,0,4,16,0,77,35,2.69,5.9,0.59,11
Zach Charbonnet,97630,HB,SEA,1,12,4,1,38.5,15,0,39,0,0,4,31,73.8,1,3,29,0,3,74.8,72.8,73.8,,78.5,58.4,75.2,57.1,15,0,5,2,13,12,0,0,2,14,1,39,31,2.58,3.3,0.38,9
Omarion Hampton,162750,HB,LAC,1,12,4,3,78.9,101,0,128,0,0,4,85,166.7,3,5,27,0,10,76.1,79.7,77.6,,24.9,75.2,82.9,77.1,54,0,37,5,32,15,0,0,5,17,1,128,85,7.08,10.7,1.16,2
Kendre Miller,123091,HB,NO,1,11,5,1,27.7,18,0,65,0,0,5,53,219.0,3,5,20,0,2,73.3,82.8,75.5,,79.1,90.7,72.5,59.4,18,0,0,0,4,14,0,0,0,11,1,65,53,4.82,5.9,0.0,7
Chuba Hubbard,57373,HB,CAR,1,10,1,0,0.0,0,0,49,0,0,1,27,20.8,1,3,5,0,4,74.2,61.8,75.6,,62.0,59.7,62.4,59.6,11,0,20,3,21,12,0,0,3,13,0,49,27,2.7,4.9,0.95,6
Chase Brown,77787,HB,CIN,1,10,2,0,0.0,0,0,40,0,2,2,25,76.9,0,2,7,0,5,74.2,65.6,75.6,,75.6,69.3,62.7,60.0,6,0,31,3,19,12,0,0,3,13,0,40,25,2.5,4.0,1.63,4
Jaxson Dart,146409,QB,NYG,1,10,0,1,27.8,15,0,31,0,0,0,9,0.0,3,5,21,1,4,29.1,48.9,0.0,45.1,,,63.2,60.0,15,1,0,0,0,42,23,3,0,7,1,54,21,2.1,5.4,,2
Blake Corum,129574,HB,LA,1,9,0,0,0.0,0,0,21,1,1,0,11,11.1,1,1,26,0,3,73.4,44.3,72.3,,28.5,29.4,54.5,,10,0,-5,2,7,9,0,0,4,11,0,21,11,1.22,2.3,-0.71,6
David Montgomery,45719,HB,DET,1,9,1,0,0.0,0,0,12,0,0,1,19,23.5,0,0,11,0,3,72.7,44.6,73.4,,75.7,55.2,45.0,60.0,4,0,0,0,7,10,0,0,0,9,0,12,19,2.11,1.3,0.0,6
Rhamondre Stevenson,98689,HB,NE,1,9,3,1,57.9,22,0,38,0,0,3,20,66.7,1,1,19,0,6,73.1,53.7,74.1,,73.3,57.3,53.3,60.0,22,0,3,1,12,14,0,0,1,10,0,38,20,2.22,4.2,0.25,2
Jalen Hurts,40291,QB,PHI,1,9,0,0,0.0,0,0,15,0,0,0,0,0.0,1,2,24,1,0,36.9,58.3,78.5,64.5,,,48.0,60.0,29,0,0,0,0,25,47,5,0,4,0,62,10,1.11,6.9,,2
Rico Dowdle,40693,HB,CAR,1,9,1,0,0.0,0,0,32,0,0,1,17,18.9,1,2,5,0,3,76.1,61.3,75.2,,53.1,55.4,63.1,,10,0,-2,1,12,10,0,0,1,10,0,32,17,1.89,3.6,-0.17,6
Emanuel Wilson,154173,HB,GB,1,8,1,0,0.0,0,0,44,0,2,1,36,122.7,1,3,12,0,3,72.7,66.1,77.7,,76.8,51.5,70.8,60.0,13,0,37,3,14,8,0,0,3,11,0,44,36,4.5,5.5,2.64,4
Trey Benson,131705,HB,ARZ,1,8,3,0,0.0,0,0,35,0,2,3,19,91.3,1,1,1,0,4,73.8,64.3,79.0,,77.2,67.0,61.3,60.0,12,0,19,5,22,9,0,0,5,13,0,35,19,2.38,4.4,0.86,4
Derrick Henry,10679,HB,BLT,1,8,0,0,0.0,0,0,42,0,0,0,18,0.0,2,2,3,0,2,72.9,60.8,73.9,,79.9,63.9,58.4,59.9,14,0,16,2,7,10,0,0,2,10,0,42,18,2.25,5.3,2.29,6
Caleb Williams,144622,QB,CHI,1,8,1,0,0.0,0,0,-7,0,0,0,1,0.0,1,1,6,2,0,30.1,62.2,79.3,69.4,,,38.0,60.0,12,0,0,0,0,24,20,3,0,5,0,13,9,1.13,1.6,,2
Josh Allen,46601,QB,BUF,1,7,3,1,33.3,15,0,12,0,0,0,0,0.0,2,3,4,0,0,78.2,66.1,78.7,58.4,,,76.3,60.0,27,0,0,0,0,30,33,3,0,4,1,45,31,4.43,6.4,,0
Chris Rodriguez Jr.,83689,HB,WAS,1,7,2,1,81.4,48,0,59,0,0,2,60,244.9,1,1,32,0,5,71.4,62.4,72.9,,22.6,55.0,65.4,59.9,48,0,0,0,8,11,0,0,0,7,0,59,60,8.57,8.4,0.0,1
Trevor Etienne,157730,HB,CAR,1,7,1,1,66.7,22,0,33,0,0,1,16,32.7,1,1,5,0,4,75.0,67.7,70.4,,,56.9,67.1,60.0,22,0,0,0,3,8,0,0,0,7,0,33,16,2.29,4.7,0.0,3
Justin Fields,82118,QB,NYJ,1,7,2,0,0.0,0,0,4,0,0,0,2,0.0,2,3,22,1,1,28.8,63.3,79.1,50.3,,,84.6,60.0,43,1,0,0,0,23,77,6,0,1,1,81,15,2.14,11.6,,0
Isiah Pacheco,83747,HB,KC,1,7,1,0,0.0,0,0,35,1,0,1,22,34.9,1,2,16,0,1,72.3,51.0,75.9,,67.2,42.9,55.9,60.0,12,0,13,2,16,9,0,0,3,9,0,35,22,3.14,5.0,0.81,6
Jacory Croskey-Merritt,102382,HB,WAS,1,7,1,1,34.0,16,0,47,0,0,1,31,49.2,1,4,32,0,3,72.7,73.8,75.3,,13.3,69.4,78.0,60.0,16,0,10,2,7,8,0,0,2,9,0,47,31,4.43,6.7,1.43,4
Trevor Lawrence,77632,QB,JAX,1,7,0,0,0.0,0,0,5,0,0,0,5,0.0,0,2,15,0,0,79.7,60.9,0.0,62.6,,,58.5,60.0,6,1,0,0,0,32,2,1,0,6,0,7,5,0.71,1.0,,1
Devin Singletary,40485,HB,NYG,1,7,1,0,0.0,0,0,28,0,0,1,14,28.6,0,2,21,0,4,73.2,63.7,77.7,,77.3,54.0,64.4,60.0,8,0,0,0,7,9,0,0,0,7,0,28,14,2.0,4.0,0.0,3
TreVeyon Henderson,145059,HB,NE,1,7,1,0,0.0,0,0,32,0,0,1,20,31.7,1,3,19,0,4,73.1,64.4,73.4,,8.0,77.0,64.5,59.9,11,1,14,2,5,9,0,0,2,9,1,32,20,2.86,4.6,2.8,1
Rachaad White,131633,HB,TB,1,6,0,0,0.0,0,0,17,0,1,0,16,26.7,0,2,30,0,3,72.4,63.9,77.9,,80.0,62.8,62.8,60.0,5,0,29,4,20,7,0,0,4,10,0,17,16,2.67,2.8,1.45,3
Kaleb Johnson,156419,HB,PIT,1,6,0,0,0.0,0,0,22,1,0,0,15,0.0,0,1,25,0,2,70.6,44.9,70.6,,,27.8,56.0,,9,0,0,0,5,6,0,0,1,6,0,22,15,2.5,3.7,0.0,4
Antonio Gibson,78050,HB,NE,1,6,1,1,77.8,21,0,27,0,0,1,27,75.0,1,2,19,0,1,71.7,60.7,68.7,,66.3,57.5,60.9,,21,0,0,0,2,6,0,0,0,6,1,27,27,4.5,4.5,0.0,3
Ollie Gordon II,157792,HB,MIA,1,6,1,0,0.0,0,0,10,0,0,1,8,22.2,0,1,17,0,2,70.6,59.7,71.0,,70.7,56.3,60.0,59.9,7,0,0,0,4,9,0,0,1,6,0,10,8,1.33,1.7,0.0,4
Lamar Jackson,46416,QB,BLT,1,6,0,0,0.0,0,0,7,0,0,0,3,0.0,2,3,3,1,1,26.4,45.8,0.0,42.3,,,73.3,60.0,17,3,0,0,0,10,41,4,0,2,0,48,39,6.5,8.0,,1
Bo Nix,97790,QB,DEN,1,6,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,1,10,0,1,80.5,79.1,79.7,78.4,,,61.3,60.3,6,0,0,0,0,36,9,2,0,4,1,7,1,0.17,1.2,,0
Spencer Rattler,97408,QB,NO,1,6,1,0,0.0,0,0,14,0,0,1,12,133.3,2,5,20,1,1,28.1,69.5,79.0,57.0,,60.0,87.7,60.0,15,1,0,0,1,32,35,3,1,3,0,49,19,3.17,8.2,0.0,0
Brian Robinson,57120,HB,SF,1,5,1,0,0.0,0,0,21,0,0,1,15,60.0,0,0,28,0,2,69.7,67.3,70.3,,,54.7,68.3,,7,0,0,0,3,5,0,0,0,5,0,21,15,3.0,4.2,0.0,3
Kyler Murray,38334,QB,ARZ,1,5,1,0,0.0,0,0,3,0,0,0,3,0.0,1,1,1,0,0,81.2,52.5,79.1,54.5,,,51.6,60.0,29,0,0,0,0,12,38,4,0,1,0,41,3,0.6,8.2,,1
Raheem Mostert,9783,HB,LV,1,4,0,1,59.7,37,0,62,0,0,0,44,0.0,3,3,23,0,0,73.5,61.9,73.6,,68.8,60.3,61.3,,37,0,11,1,3,4,0,0,1,5,0,62,44,11.0,15.5,3.67,4
C.J. Stroud,129759,QB,HST,1,4,0,0,0.0,0,0,4,0,0,0,2,0.0,0,3,13,0,0,78.7,72.8,79.3,71.8,,,61.9,60.0,4,0,0,0,0,36,7,2,0,2,0,11,3,0.75,2.8,,0
Kyle Monangai,129891,HB,CHI,1,4,2,0,0.0,0,0,18,0,0,2,20,250.0,0,0,6,0,1,69.7,70.8,74.8,,76.7,53.0,73.7,60.0,9,0,0,0,9,8,0,0,0,4,0,18,20,5.0,4.5,0.0,3
Brashard Smith,143951,HB,KC,1,4,0,0,0.0,0,0,9,1,3,0,7,75.0,0,0,16,0,1,73.2,60.4,76.7,,,57.6,62.8,60.0,5,0,27,3,10,9,0,0,4,7,0,9,7,1.75,2.3,2.7,3
Geno Smith,7820,QB,LV,1,4,1,0,0.0,0,0,2,0,0,0,2,0.0,1,1,23,0,0,76.5,29.7,78.2,27.1,,,69.7,60.0,20,0,0,0,0,29,29,2,0,2,0,31,19,4.75,7.8,,0
Braelon Allen,145159,HB,NYJ,1,4,0,1,57.7,15,0,26,0,0,0,15,0.0,1,2,22,1,2,16.8,47.6,69.6,,,58.8,49.9,,15,0,0,0,2,4,0,0,0,4,0,26,15,3.75,6.5,0.0,2
Bhayshul Tuten,150568,HB,JAX,1,4,2,0,0.0,0,0,14,0,0,2,15,150.0,0,0,15,0,1,72.4,55.4,72.3,,72.7,67.7,52.1,60.0,8,0,8,1,7,7,0,0,1,5,0,14,15,3.75,3.5,1.14,3
Patrick Mahomes,11765,QB,KC,1,4,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,16,0,0,79.8,71.6,0.0,75.2,,,52.8,60.0,4,1,0,0,0,23,6,3,0,1,0,5,0,0.0,1.3,,0
Michael Penix Jr.,82134,QB,ATL,1,4,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,1,2,0,0,78.0,84.4,79.0,81.8,,,65.7,60.0,5,1,0,0,0,36,5,1,0,3,0,2,0,0.0,0.5,,0
Matthew Stafford,4924,QB,LA,1,4,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,26,0,0,80.8,82.8,79.5,82.7,,,55.0,60.0,6,0,0,0,0,26,6,1,0,3,0,4,1,0.25,1.0,,0
Joshua Dobbs,11890,QB,NE,1,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,19,0,0,68.2,48.1,70.6,47.3,,,60.5,60.0,0,0,0,0,0,5,0,0,0,3,0,-2,0,0.0,-0.7,,0
Tua Tagovailoa,60326,QB,MIA,1,3,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,17,1,0,26.6,59.6,78.6,69.3,,,29.6,60.0,5,0,0,0,0,28,6,2,0,1,0,6,1,0.33,2.0,,1
AJ Dillon,57165,HB,PHI,1,3,0,0,0.0,0,0,17,0,0,0,7,0.0,1,1,24,0,3,67.2,58.0,74.3,,76.8,59.6,57.4,60.0,11,0,0,0,1,5,0,0,0,3,0,17,7,2.33,5.7,0.0,0
Deebo Samuel,48274,WR,WAS,1,3,2,0,0.0,0,0,9,0,0,2,7,51.9,0,1,32,1,1,19.5,76.1,78.3,,,72.2,66.7,77.2,7,0,72,6,29,15,0,0,6,9,0,9,7,2.33,3.0,2.48,0
Jake Browning,46401,QB,CIN,1,3,0,0,0.0,0,0,1,0,0,0,2,0.0,0,1,7,0,0,78.4,57.8,78.1,60.0,,,51.6,60.0,3,1,0,0,0,15,3,1,0,2,0,4,2,0.67,1.3,,0
Justice Hill,45865,HB,BLT,1,3,1,1,93.4,71,0,76,0,3,1,67,1116.7,1,2,3,0,0,74.9,83.0,77.7,,86.1,67.2,90.3,,71,0,41,5,19,3,0,0,6,8,1,76,67,22.33,25.3,2.16,3
Aaron Rodgers,2241,QB,PIT,1,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,1,0,25,1,0,25.4,60.6,78.3,67.1,,,43.0,60.1,10,1,0,0,0,28,10,1,0,2,0,8,0,0.0,2.7,,0
Joe Flacco,4332,QB,CLV,1,3,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,8,1,0,21.8,60.3,0.0,63.0,,,54.6,60.0,0,1,0,0,0,25,0,0,0,3,0,-1,0,0.0,-0.3,,0
Drake Maye,143969,QB,NE,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,19,0,0,75.6,76.5,77.4,74.9,,,65.4,60.0,5,0,0,0,0,21,11,3,0,0,1,11,6,2.0,3.7,,0
Isaiah Davis,138299,HB,NYJ,1,3,0,0,0.0,0,0,9,0,1,0,6,40.0,0,1,22,0,0,72.5,59.4,77.6,,55.8,66.0,56.4,59.8,6,0,18,2,10,5,0,0,2,5,0,9,6,2.0,3.0,1.8,3
Jaxon Smith-Njigba,129758,WR,SEA,1,3,0,0,0.0,0,0,11,0,2,0,6,57.1,1,0,29,0,2,69.4,85.9,78.2,,,81.9,62.9,88.9,10,1,79,4,28,24,0,0,5,7,0,11,6,2.0,3.7,2.82,0
Jordan Love,40306,QB,GB,1,3,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,12,1,0,80.6,78.6,80.0,77.4,,,61.5,60.0,25,1,0,0,0,32,29,2,0,1,0,28,41,13.67,9.3,,0
Baker Mayfield,46518,QB,TB,1,2,1,0,0.0,0,0,0,0,0,0,,100.0,0,1,30,1,0,29.6,60.4,79.4,59.2,,,62.9,60.1,7,0,0,0,0,25,13,2,0,0,0,13,5,2.5,6.5,,0
Emari Demercado,77763,HB,ARZ,1,2,0,0,0.0,0,0,8,0,1,0,3,37.5,0,0,1,0,1,67.8,61.3,78.9,,33.8,69.5,62.5,,8,0,13,2,17,2,0,0,2,4,0,8,3,1.5,4.0,0.76,1
Cam Ward,133244,QB,TEN,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,2,1,31,0,0,78.3,41.5,78.0,40.5,,,62.5,60.0,12,0,0,0,0,15,22,2,0,0,0,22,22,11.0,11.0,,0
Gardner Minshew,41401,QB,KC,1,2,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,16,0,0,65.2,61.0,70.6,,,,60.0,60.0,-1,0,0,0,0,6,0,0,0,2,0,-3,0,0.0,-1.5,,0
Tre Tucker,101106,WR,LV,1,2,0,0,0.0,0,0,9,0,0,0,0,0.0,0,0,23,0,0,69.7,59.3,79.1,,,58.7,60.5,58.5,5,0,13,2,23,28,0,0,2,4,0,9,0,0.0,4.5,0.57,0
Carson Wentz,10636,QB,MIN,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,18,1,0,36.3,56.4,0.0,56.9,,,62.9,60.0,11,2,0,0,0,18,12,2,0,0,0,12,2,1.0,6.0,,0
Brock Purdy,77672,QB,SF,1,2,0,0,0.0,0,0,2,0,0,0,0,0.0,1,2,28,1,0,29.3,61.7,79.0,59.7,,,65.5,60.0,11,0,0,0,0,22,11,1,0,1,0,13,3,1.5,6.5,,0
Jeremy McNichols,11917,HB,WAS,1,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,32,0,1,66.7,50.6,74.6,,41.9,54.7,53.7,,2,0,0,1,13,2,0,0,2,3,0,3,3,1.5,1.5,0.0,1
Jacob Saylors,87559,HB,DET,1,2,1,0,0.0,0,0,11,0,0,1,8,200.0,0,1,11,0,1,69.4,67.7,67.2,,,,64.0,60.0,9,0,0,0,0,4,0,0,0,2,0,11,8,4.0,5.5,,1
Rashid Shaheed,63707,WR,NO,1,2,0,0,0.0,0,0,5,0,0,0,4,0.0,0,0,20,0,0,73.1,64.1,76.9,,,64.4,59.5,58.1,5,0,47,4,28,19,0,0,5,6,0,5,4,2.0,2.5,1.68,0
Kyle Allen,26152,QB,DET,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,11,0,0,65.2,60.8,69.2,,,,60.0,60.0,-1,0,0,0,0,4,0,0,0,2,0,-2,0,0.0,-1.0,,0
Malik Washington,97108,WR,MIA,1,2,0,0,0.0,0,0,8,0,0,0,3,0.0,0,0,17,0,0,72.9,51.8,75.4,,,53.5,63.0,34.5,8,0,13,2,17,10,0,0,3,4,0,8,3,1.5,4.0,0.76,1
Xavier Worthy,144718,WR,KC,1,2,0,1,92.1,35,0,38,0,1,0,1,7.1,1,2,16,0,0,70.3,81.0,77.9,,,78.5,63.1,61.2,35,0,83,5,30,11,0,0,8,7,0,38,1,0.5,19.0,2.77,0
Marcus Mariota,9435,QB,WAS,1,2,0,0,0.0,0,0,-2,0,0,0,2,0.0,1,1,32,0,1,78.8,90.4,78.5,89.2,,,63.3,60.2,22,1,0,0,0,20,22,1,0,1,0,20,3,1.5,10.0,,0
Miles Sanders,40555,HB,DAL,1,2,0,0,0.0,0,0,8,0,2,0,6,150.0,0,1,9,0,1,67.8,66.9,68.6,,,88.5,58.2,,5,0,17,2,5,2,0,0,2,4,0,8,6,3.0,4.0,3.4,1
Zavier Scott,55123,HB,MIN,1,2,0,0,0.0,0,0,1,0,0,0,7,0.0,0,0,18,0,0,70.6,73.7,76.4,,76.8,82.3,53.6,,2,0,43,6,23,2,0,0,7,8,0,1,7,3.5,0.5,1.87,2
Tyler Warren,129798,TE,IND,1,2,0,0,0.0,0,1,3,1,0,0,2,0.0,0,1,14,0,1,70.6,52.3,0.0,,73.4,57.0,62.5,44.3,2,2,70,5,32,17,0,0,6,7,1,3,2,1.0,1.5,2.19,0
Dylan Sampson,163772,HB,CLV,1,1,0,0,0.0,0,0,-2,1,0,0,1,0.0,0,0,8,0,0,61.9,40.7,76.2,,,29.2,59.7,60.0,-2,0,0,0,7,2,0,0,1,1,0,-2,1,1.0,-2.0,0.0,1
Sterling Shepard,10674,WR,TB,1,1,0,0,0.0,0,0,6,0,0,0,3,0.0,0,0,30,0,0,66.2,53.3,78.0,,,51.7,63.1,57.3,6,0,14,2,32,10,0,0,4,3,0,6,3,3.0,6.0,0.44,0
Chris Moore,10741,WR,WAS,1,1,0,0,0.0,0,0,9,0,0,0,2,0.0,0,0,32,0,0,,52.7,77.5,,,52.8,,59.2,9,0,0,0,27,9,0,0,2,1,0,9,2,2.0,9.0,0.0,0
Dak Prescott,10769,QB,DAL,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,9,0,0,79.5,84.6,79.3,82.5,,,61.4,60.3,2,1,0,0,0,27,0,0,0,1,1,2,0,0.0,2.0,,0
Samaje Perine,11869,HB,CIN,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,7,0,0,65.2,54.8,75.7,,16.8,55.2,61.8,60.0,4,0,0,0,9,4,0,0,1,1,0,4,3,3.0,4.0,0.0,1
David Moore,11981,WR,CAR,1,1,0,0,0.0,0,0,12,0,0,0,6,0.0,1,1,5,0,0,61.9,70.4,63.6,,,,63.1,,12,0,0,0,0,1,0,0,0,1,0,12,6,6.0,12.0,,0
Justin Herbert,28237,QB,LAC,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,27,0,0,80.3,65.1,79.0,61.0,,,74.6,60.0,24,1,0,0,0,15,24,1,0,0,0,24,0,0.0,24.0,,0
