market_key,player,player_norm,position_market,line,over_price,under_price,season,week,game_total,team_spread,is_favorite,is_underdog,position,projection,team,line_bucket,rows,hist_mean_actual,std_for_sim,var_for_sim,projection_minus_line,p_over,p_under,p_push,fair_over_price,fair_under_price,over_price_decimal,under_price_decimal,ev_over,ev_under,ev_over_percent,ev_under_percent,recommended_side,recommended_prob,recommended_ev,recommended_ev_percent,recommendation,n_sims
player_rush_yds,David Montgomery,david montgomery,RB,54.5,-110.0,-110,2024,8,45.0,-12.5,True,False,RB,62.25,HOU,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,7.75,0.586,0.414,0.0,-141.54589371980674,141.5458937198068,1.9090909090909092,1.9090909090909092,0.11872727272727268,-0.20963636363636368,11.872727272727268,-20.96363636363637,over,0.586,0.11872727272727268,11.872727272727268,over,500
player_rush_yds,Jaylen Warren,jaylen warren,RB,32.5,-110.0,-110,2024,8,37.5,-6.0,True,False,RB,39.05,PIT,20-40,179,30.76536312849162,33.49704221013505,1122.051836827569,6.549999999999997,0.586,0.414,0.0,-141.54589371980674,141.5458937198068,1.9090909090909092,1.9090909090909092,0.11872727272727268,-0.20963636363636368,11.872727272727268,-20.96363636363637,over,0.586,0.11872727272727268,11.872727272727268,over,500
player_rush_yds,Rachaad White,rachaad white,RB,57.5,-110.0,-110,2024,1,42.0,-4.0,True,False,RB,63.27,WAS,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,5.770000000000003,0.586,0.414,0.0,-141.54589371980674,141.5458937198068,1.9090909090909092,1.9090909090909092,0.11872727272727268,-0.20963636363636368,11.872727272727268,-20.96363636363637,over,0.586,0.11872727272727268,11.872727272727268,over,500
player_rush_yds,Zach Charbonnet,zach charbonnet,RB,68.5,-110.0,-110,2024,17,43.5,-3.5,True,False,RB,73.38,SEA,60-80,188,69.82978723404256,45.35865625348046,2057.407697121402,4.8799999999999955,0.584,0.416,0.0,-140.38461538461536,140.38461538461542,1.9090909090909092,1.9090909090909092,0.11490909090909085,-0.2058181818181819,11.490909090909085,-20.58181818181819,over,0.584,0.11490909090909085,11.490909090909085,over,500
player_rush_yds,Joe Mixon,joe mixon,RB,76.5,-110.0,-110,2024,10,49.0,4.5,False,True,RB,85.66,FA,60-80,188,69.82978723404256,45.35865625348046,2057.407697121402,9.159999999999997,0.584,0.416,0.0,-140.38461538461536,140.38461538461542,1.9090909090909092,1.9090909090909092,0.11490909090909085,-0.2058181818181819,11.490909090909085,-20.58181818181819,over,0.584,0.11490909090909085,11.490909090909085,over,500
player_rush_yds,James Cook,james cook,RB,57.5,-110.0,-110,2024,5,48.0,1.0,False,True,RB,65.5,BUF,40-60,215,54.88837209302326,40.503847108932476,1640.5616306237778,8.0,0.584,0.416,0.0,-140.38461538461536,140.38461538461542,1.9090909090909092,1.9090909090909092,0.11490909090909085,-0.2058181818181819,11.490909090909085,-20.58181818181819,over,0.584,0.11490909090909085,11.490909090909085,over,500
player_rush_yds,Rachaad White,rachaad white,RB,34.5,-110.0,-110,2024,12,40.5,-6.5,True,False,RB,39.91,WAS,20-40,179,30.76536312849162,33.49704221013505,1122.051836827569,5.409999999999997,0.584,0.416,0.0,-140.38461538461536,140.38461538461542,1.9090909090909092,1.9090909090909092,0.11490909090909085,-0.2058181818181819,11.490909090909085,-20.58181818181819,over,0.584,0.11490909090909085,11.490909090909085,over,500
player_rush_yds,Tony Pollard,tony pollard,RB,68.5,-110.0,-110,2024,7,41.0,9.5,False,True,RB,76.77,TEN,60-80,188,69.82978723404256,45.35865625348046,2057.407697121402,8.269999999999996,0.584,0.416,0.0,-140.38461538461536,140.38461538461542,1.9090909090909092,1.9090909090909092,0.11490909090909085,-0.2058181818181819,11.490909090909085,-20.58181818181819,over,0.584,0.11490909090909085,11.490909090909085,over,500
player_rush_yds,Jaylen Warren,jaylen warren,RB,22.5,-110.0,-110,2024,7,40.0,3.0,False,True,RB,30.75,PIT,20-40,179,30.76536312849162,33.49704221013505,1122.051836827569,8.25,0.584,0.416,0.0,-140.38461538461536,140.38461538461542,1.9090909090909092,1.9090909090909092,0.11490909090909085,-0.2058181818181819,11.490909090909085,-20.58181818181819,over,0.584,0.11490909090909085,11.490909090909085,over,500
player_rush_yds,Rico Dowdle,rico dowdle,RB,62.5,-110.0,-110,2024,14,51.0,5.0,False,True,RB,68.71,PIT,60-80,188,69.82978723404256,45.35865625348046,2057.407697121402,6.209999999999994,0.582,0.418,0.0,-139.23444976076553,139.23444976076559,1.9090909090909092,1.9090909090909092,0.11109090909090902,-0.20200000000000007,11.109090909090902,-20.200000000000006,over,0.582,0.11109090909090902,11.109090909090902,over,500
