pick,player,model_prob,market_prob,edge,abs_edge,model_version,run_timestamp,source,market_timestamp
9,Rueben Bain Jr.,0.0,0.1431959336557933,-0.1431959336557933,0.1431959336557933,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
31,T.J. Parker,0.1422,0.0,0.1422,0.1422,v1,2026-04-23T07:34:31,,
19,Keldric Faulk,0.142,0.0,0.142,0.142,v1,2026-04-23T07:34:31,,
17,Monroe Freeling,0.1412,0.0,0.1412,0.1412,v1,2026-04-23T07:34:31,,
22,Akheem Mesidor,0.14,0.0,0.14,0.14,v1,2026-04-23T07:34:31,,
28,Caleb Lomu,0.1398,0.0,0.1398,0.1398,v1,2026-04-23T07:34:31,,
11,Mansoor Delane,0.1376,0.0,0.1376,0.1376,v1,2026-04-23T07:34:31,,
11,Olaivavega Ioane,0.1376,0.0,0.1376,0.1376,v1,2026-04-23T07:34:31,,
21,Blake Miller,0.1366,0.0,0.1366,0.1366,v1,2026-04-23T07:34:31,,
9,Mansoor Delane,0.234,0.0996145625431606,0.1343854374568394,0.1343854374568394,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
29,Cashius Howell,0.133,0.0,0.133,0.133,v1,2026-04-23T07:34:31,,
8,Rueben Bain Jr.,0.0,0.1320866301954092,-0.1320866301954092,0.1320866301954092,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
14,Makai Lemon,0.1314,0.0,0.1314,0.1314,v1,2026-04-23T07:34:31,,
19,Omar Cooper Jr.,0.1308,0.0,0.1308,0.1308,v1,2026-04-23T07:34:31,,
6,Jordyn Tyson,0.1682,0.0377442657695723,0.1304557342304277,0.1304557342304277,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
28,Kayden McDonald,0.1296,0.0,0.1296,0.1296,v1,2026-04-23T07:34:31,,
24,Denzel Boston,0.128,0.0,0.128,0.128,v1,2026-04-23T07:34:31,,
31,Zion Young,0.128,0.0,0.128,0.128,v1,2026-04-23T07:34:31,,
6,Carnell Tate,0.3844,0.2566610072330922,0.1277389927669078,0.1277389927669078,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
22,Kevin Concepcion,0.1276,0.0,0.1276,0.1276,v1,2026-04-23T07:34:31,,
22,Omar Cooper Jr.,0.1264,0.0,0.1264,0.1264,v1,2026-04-23T07:34:31,,
20,Keldric Faulk,0.126,0.0,0.126,0.126,v1,2026-04-23T07:34:31,,
29,Chris Johnson,0.1242,0.0,0.1242,0.1242,v1,2026-04-23T07:34:31,,
15,Akheem Mesidor,0.1236,0.0,0.1236,0.1236,v1,2026-04-23T07:34:31,,
15,Jermod McCoy,0.1234,0.0,0.1234,0.1234,v1,2026-04-23T07:34:31,,
19,Kenyon Sadiq,0.1218,0.0,0.1218,0.1218,v1,2026-04-23T07:34:31,,
14,Omar Cooper Jr.,0.1198,0.0,0.1198,0.1198,v1,2026-04-23T07:34:31,,
32,Cashius Howell,0.118,0.0,0.118,0.118,v1,2026-04-23T07:34:31,,
3,David Bailey,0.3312,0.2138833695071467,0.11731663049285329,0.11731663049285329,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
18,Emmanuel McNeil-Warren,0.1164,0.0,0.1164,0.1164,v1,2026-04-23T07:34:31,,
9,Francis Mauigoa,0.1796,0.0636426371803526,0.11595736281964741,0.11595736281964741,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
13,Jordyn Tyson,0.1154,0.0,0.1154,0.1154,v1,2026-04-23T07:34:31,,
16,Akheem Mesidor,0.1154,0.0,0.1154,0.1154,v1,2026-04-23T07:34:31,,
12,Mansoor Delane,0.1146,0.0,0.1146,0.1146,v1,2026-04-23T07:34:31,,
6,Sonny Styles,0.0306,0.1425894484628289,-0.11198944846282889,0.11198944846282889,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
1,Caleb Downs,0.0,0.1114845699474177,-0.1114845699474177,0.1114845699474177,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
1,Rueben Bain Jr.,0.0,0.1114845699474177,-0.1114845699474177,0.1114845699474177,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
16,Keldric Faulk,0.1108,0.0,0.1108,0.1108,v1,2026-04-23T07:34:31,,
10,Sonny Styles,0.1742,0.064396584323741,0.109803415676259,0.109803415676259,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
16,Kevin Concepcion,0.1092,0.0,0.1092,0.1092,v1,2026-04-23T07:34:31,,
18,Jermod McCoy,0.108,0.0,0.108,0.108,v1,2026-04-23T07:34:31,,
23,Caleb Lomu,0.1046,0.0,0.1046,0.1046,v1,2026-04-23T07:34:31,,
23,Kevin Concepcion,0.1028,0.0,0.1028,0.1028,v1,2026-04-23T07:34:31,,
19,Kevin Concepcion,0.1014,0.0,0.1014,0.1014,v1,2026-04-23T07:34:31,,
22,Kayden McDonald,0.1004,0.0,0.1004,0.1004,v1,2026-04-23T07:34:31,,
20,Dillon Thieneman,0.1,0.0,0.1,0.1,v1,2026-04-23T07:34:31,,
26,Cashius Howell,0.0994,0.0,0.0994,0.0994,v1,2026-04-23T07:34:31,,
6,Francis Mauigoa,0.1848,0.0855536690776973,0.09924633092230269,0.09924633092230269,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
22,Denzel Boston,0.0974,0.0,0.0974,0.0974,v1,2026-04-23T07:34:31,,
7,Jeremiyah Love,0.0844,0.1810020198770779,-0.0966020198770779,0.0966020198770779,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
10,Dillon Thieneman,0.1268,0.0321982921618705,0.09460170783812949,0.09460170783812949,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
17,Spencer Fano,0.0946,0.0,0.0946,0.0946,v1,2026-04-23T07:34:31,,
10,Rueben Bain Jr.,0.0,0.0941180847808523,-0.0941180847808523,0.0941180847808523,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
30,Avieon Terrell,0.0938,0.0,0.0938,0.0938,v1,2026-04-23T07:34:31,,
24,Monroe Freeling,0.0928,0.0,0.0928,0.0928,v1,2026-04-23T07:34:31,,
30,T.J. Parker,0.0926,0.0,0.0926,0.0926,v1,2026-04-23T07:34:31,,
21,Omar Cooper Jr.,0.0924,0.0,0.0924,0.0924,v1,2026-04-23T07:34:31,,
7,Rueben Bain Jr.,0.0,0.0905010099385389,-0.0905010099385389,0.0905010099385389,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
24,Kevin Concepcion,0.0892,0.0,0.0892,0.0892,v1,2026-04-23T07:34:31,,
20,Kayden McDonald,0.089,0.0,0.089,0.089,v1,2026-04-23T07:34:31,,
16,Olaivavega Ioane,0.0886,0.0,0.0886,0.0886,v1,2026-04-23T07:34:31,,
16,Jermod McCoy,0.0856,0.0,0.0856,0.0856,v1,2026-04-23T07:34:31,,
23,Omar Cooper Jr.,0.0856,0.0,0.0856,0.0856,v1,2026-04-23T07:34:31,,
29,Avieon Terrell,0.0852,0.0,0.0852,0.0852,v1,2026-04-23T07:34:31,,
21,Kevin Concepcion,0.0848,0.0,0.0848,0.0848,v1,2026-04-23T07:34:31,,
24,Blake Miller,0.0848,0.0,0.0848,0.0848,v1,2026-04-23T07:34:31,,
17,Blake Miller,0.084,0.0,0.084,0.084,v1,2026-04-23T07:34:31,,
29,Malachi Lawrence,0.081,0.0,0.081,0.081,v1,2026-04-23T07:34:31,,
10,Jermod McCoy,0.0066,0.0873953644393629,-0.0807953644393629,0.0807953644393629,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
7,Jordyn Tyson,0.1188,0.0392171043067002,0.0795828956932998,0.0795828956932998,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
6,Spencer Fano,0.0274,0.1069420863471217,-0.0795420863471217,0.0795420863471217,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
20,Jermod McCoy,0.0794,0.0,0.0794,0.0794,v1,2026-04-23T07:34:31,,
17,Francis Mauigoa,0.079,0.0,0.079,0.079,v1,2026-04-23T07:34:31,,
26,Kayden McDonald,0.0784,0.0,0.0784,0.0784,v1,2026-04-23T07:34:31,,
18,Jeremiyah Love,0.0782,0.0,0.0782,0.0782,v1,2026-04-23T07:34:31,,
21,Caleb Lomu,0.0774,0.0,0.0774,0.0774,v1,2026-04-23T07:34:31,,
27,Denzel Boston,0.0774,0.0,0.0774,0.0774,v1,2026-04-23T07:34:31,,
22,Peter Woods,0.0756,0.0,0.0756,0.0756,v1,2026-04-23T07:34:31,,
30,Cashius Howell,0.0728,0.0,0.0728,0.0728,v1,2026-04-23T07:34:31,,
22,Keldric Faulk,0.0726,0.0,0.0726,0.0726,v1,2026-04-23T07:34:31,,
7,Caleb Downs,0.1414,0.0692066546588827,0.0721933453411173,0.0721933453411173,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
10,Mansoor Delane,0.0394,0.1112304638319164,-0.07183046383191641,0.07183046383191641,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
24,Max Iheanachor,0.07,0.0,0.07,0.07,v1,2026-04-23T07:34:31,,
21,Monroe Freeling,0.0688,0.0,0.0688,0.0688,v1,2026-04-23T07:34:31,,
3,Jeremiyah Love,0.019,0.0868901188622783,-0.0678901188622783,0.0678901188622783,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
7,Mansoor Delane,0.0228,0.0905010099385389,-0.0677010099385389,0.0677010099385389,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
12,Keldric Faulk,0.067,0.0,0.067,0.067,v1,2026-04-23T07:34:31,,
4,Rueben Bain Jr.,0.0,0.0668569480294681,-0.0668569480294681,0.0668569480294681,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
22,Emmanuel McNeil-Warren,0.0668,0.0,0.0668,0.0668,v1,2026-04-23T07:34:31,,
4,Jeremiyah Love,0.4082,0.3420588038716972,0.06614119612830283,0.06614119612830283,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
30,Malachi Lawrence,0.0652,0.0,0.0652,0.0652,v1,2026-04-23T07:34:31,,
27,Blake Miller,0.065,0.0,0.065,0.065,v1,2026-04-23T07:34:31,,
15,Olaivavega Ioane,0.0648,0.0,0.0648,0.0648,v1,2026-04-23T07:34:31,,
11,Rueben Bain,0.0642,0.0,0.0642,0.0642,v1,2026-04-23T07:34:31,,
21,Max Iheanachor,0.0642,0.0,0.0642,0.0642,v1,2026-04-23T07:34:31,,
21,Spencer Fano,0.0642,0.0,0.0642,0.0642,v1,2026-04-23T07:34:31,,
26,Emmanuel McNeil-Warren,0.0642,0.0,0.0642,0.0642,v1,2026-04-23T07:34:31,,
18,Caleb Downs,0.0634,0.0,0.0634,0.0634,v1,2026-04-23T07:34:31,,
31,Peter Woods,0.0622,0.0,0.0622,0.0622,v1,2026-04-23T07:34:31,,
32,Zion Young,0.0622,0.0,0.0622,0.0622,v1,2026-04-23T07:34:31,,
12,Sonny Styles,0.0618,0.0,0.0618,0.0618,v1,2026-04-23T07:34:31,,
28,Blake Miller,0.0612,0.0,0.0612,0.0612,v1,2026-04-23T07:34:31,,
31,Max Iheanachor,0.0612,0.0,0.0612,0.0612,v1,2026-04-23T07:34:31,,
8,Jermod McCoy,0.0088,0.0699282159858048,-0.0611282159858048,0.0611282159858048,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
21,Denzel Boston,0.061,0.0,0.061,0.061,v1,2026-04-23T07:34:31,,
12,Spencer Fano,0.0608,0.0,0.0608,0.0608,v1,2026-04-23T07:34:31,,
19,Denzel Boston,0.0602,0.0,0.0602,0.0602,v1,2026-04-23T07:34:31,,
27,T.J. Parker,0.0592,0.0,0.0592,0.0592,v1,2026-04-23T07:34:31,,
23,Max Iheanachor,0.058,0.0,0.058,0.058,v1,2026-04-23T07:34:31,,
4,Carnell Tate,0.1238,0.0668569480294681,0.0569430519705319,0.0569430519705319,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
20,Emmanuel McNeil-Warren,0.0566,0.0,0.0566,0.0566,v1,2026-04-23T07:34:31,,
24,Omar Cooper Jr.,0.0564,0.0,0.0564,0.0564,v1,2026-04-23T07:34:31,,
4,Rueben Bain,0.0556,0.0,0.0556,0.0556,v1,2026-04-23T07:34:31,,
1,Jeremiyah Love,0.0,0.0537435576240539,-0.0537435576240539,0.0537435576240539,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
32,T.J. Parker,0.0536,0.0,0.0536,0.0536,v1,2026-04-23T07:34:31,,
27,Emmanuel McNeil-Warren,0.052,0.0,0.052,0.052,v1,2026-04-23T07:34:31,,
8,Caleb Downs,0.0142,0.0660433150977046,-0.051843315097704595,0.051843315097704595,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
12,Dillon Thieneman,0.051,0.0,0.051,0.051,v1,2026-04-23T07:34:31,,
15,Rueben Bain,0.051,0.0,0.051,0.051,v1,2026-04-23T07:34:31,,
9,Kenyon Sadiq,0.0012,0.0520712486021066,-0.0508712486021066,0.0508712486021066,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
23,Akheem Mesidor,0.0506,0.0,0.0506,0.0506,v1,2026-04-23T07:34:31,,
13,Francis Mauigoa,0.05,0.0,0.05,0.05,v1,2026-04-23T07:34:31,,
19,Kadyn Proctor,0.05,0.0,0.05,0.05,v1,2026-04-23T07:34:31,,
3,Sonny Styles,0.1074,0.0579267459081855,0.049473254091814495,0.049473254091814495,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
11,Kenyon Sadiq,0.047,0.0,0.047,0.047,v1,2026-04-23T07:34:31,,
26,Kevin Concepcion,0.047,0.0,0.047,0.047,v1,2026-04-23T07:34:31,,
21,Ty Simpson,0.0466,0.0,0.0466,0.0466,v1,2026-04-23T07:34:31,,
16,Makai Lemon,0.046,0.0,0.046,0.046,v1,2026-04-23T07:34:31,,
20,Omar Cooper Jr.,0.0458,0.0,0.0458,0.0458,v1,2026-04-23T07:34:31,,
27,Monroe Freeling,0.0456,0.0,0.0456,0.0456,v1,2026-04-23T07:34:31,,
23,T.J. Parker,0.0454,0.0,0.0454,0.0454,v1,2026-04-23T07:34:31,,
11,Jermod McCoy,0.0452,0.0,0.0452,0.0452,v1,2026-04-23T07:34:31,,
23,Monroe Freeling,0.0452,0.0,0.0452,0.0452,v1,2026-04-23T07:34:31,,
1,Jordyn Tyson,0.0,0.0448160563575998,-0.0448160563575998,0.0448160563575998,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
5,Carnell Tate,0.1016,0.0569254192482456,0.04467458075175439,0.04467458075175439,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
28,Monroe Freeling,0.0436,0.0,0.0436,0.0436,v1,2026-04-23T07:34:31,,
3,Ty Simpson,0.0,0.0434450594311391,-0.0434450594311391,0.0434450594311391,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
12,Caleb Downs,0.043,0.0,0.043,0.043,v1,2026-04-23T07:34:31,,
12,Rueben Bain,0.043,0.0,0.043,0.043,v1,2026-04-23T07:34:31,,
13,Kadyn Proctor,0.043,0.0,0.043,0.043,v1,2026-04-23T07:34:31,,
21,Francis Mauigoa,0.043,0.0,0.043,0.043,v1,2026-04-23T07:34:31,,
26,Peter Woods,0.0428,0.0,0.0428,0.0428,v1,2026-04-23T07:34:31,,
31,Kenyon Sadiq,0.0428,0.0,0.0428,0.0428,v1,2026-04-23T07:34:31,,
6,Kadyn Proctor,0.0,0.0427768345388486,-0.0427768345388486,0.0427768345388486,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
29,Max Iheanachor,0.0426,0.0,0.0426,0.0426,v1,2026-04-23T07:34:31,,
3,Arvell Reese,0.351,0.3089426448436563,0.04205735515634368,0.04205735515634368,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
24,Kadyn Proctor,0.0416,0.0,0.0416,0.0416,v1,2026-04-23T07:34:31,,
27,Spencer Fano,0.0408,0.0,0.0408,0.0408,v1,2026-04-23T07:34:31,,
23,Spencer Fano,0.0394,0.0,0.0394,0.0394,v1,2026-04-23T07:34:31,,
16,Denzel Boston,0.0388,0.0,0.0388,0.0388,v1,2026-04-23T07:34:31,,
26,Malachi Lawrence,0.0388,0.0,0.0388,0.0388,v1,2026-04-23T07:34:31,,
24,Ty Simpson,0.0386,0.0,0.0386,0.0386,v1,2026-04-23T07:34:31,,
6,Makai Lemon,0.0542,0.0156500614166519,0.0385499385833481,0.0385499385833481,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
8,Makai Lemon,0.0916,0.0540354396253946,0.0375645603746054,0.0375645603746054,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
16,Monroe Freeling,0.037,0.0,0.037,0.037,v1,2026-04-23T07:34:31,,
5,Francis Mauigoa,0.0886,0.1252359223461404,-0.036635922346140395,0.036635922346140395,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
3,Rueben Bain Jr.,0.0,0.0365853132051698,-0.0365853132051698,0.0365853132051698,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
28,Spencer Fano,0.0356,0.0,0.0356,0.0356,v1,2026-04-23T07:34:31,,
20,Kadyn Proctor,0.0352,0.0,0.0352,0.0352,v1,2026-04-23T07:34:31,,
22,T.J. Parker,0.0344,0.0,0.0344,0.0344,v1,2026-04-23T07:34:31,,
8,Kenyon Sadiq,0.0006,0.0349641079929024,-0.0343641079929024,0.0343641079929024,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
12,Monroe Freeling,0.034,0.0,0.034,0.034,v1,2026-04-23T07:34:31,,
30,Kenyon Sadiq,0.0338,0.0,0.0338,0.0338,v1,2026-04-23T07:34:31,,
5,Arvell Reese,0.0486,0.0152726734568463,0.0333273265431537,0.0333273265431537,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
19,Kayden McDonald,0.033,0.0,0.033,0.033,v1,2026-04-23T07:34:31,,
9,Sonny Styles,0.0052,0.0381855823082115,-0.0329855823082115,0.0329855823082115,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
14,Spencer Fano,0.0326,0.0,0.0326,0.0326,v1,2026-04-23T07:34:31,,
6,Monroe Freeling,0.0594,0.09166464544039,-0.032264645440390004,0.032264645440390004,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
6,Rueben Bain Jr.,0.0,0.0320826259041365,-0.0320826259041365,0.0320826259041365,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
23,Emmanuel McNeil-Warren,0.0304,0.0,0.0304,0.0304,v1,2026-04-23T07:34:31,,
28,Kadyn Proctor,0.0302,0.0,0.0302,0.0302,v1,2026-04-23T07:34:31,,
14,Monroe Freeling,0.0298,0.0,0.0298,0.0298,v1,2026-04-23T07:34:31,,
10,Rueben Bain,0.029,0.0,0.029,0.029,v1,2026-04-23T07:34:31,,
14,Jordyn Tyson,0.0286,0.0,0.0286,0.0286,v1,2026-04-23T07:34:31,,
10,Spencer Fano,0.0606,0.0321982921618705,0.0284017078381295,0.0284017078381295,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
9,Jordyn Tyson,0.0886,0.0602930246971761,0.028306975302823896,0.028306975302823896,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
21,Jeremiyah Love,0.028,0.0,0.028,0.028,v1,2026-04-23T07:34:31,,
27,Cashius Howell,0.028,0.0,0.028,0.028,v1,2026-04-23T07:34:31,,
5,Mansoor Delane,0.005,0.0329568216700369,-0.027956821670036897,0.027956821670036897,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
20,Rueben Bain,0.0278,0.0,0.0278,0.0278,v1,2026-04-23T07:34:31,,
29,Caleb Lomu,0.0278,0.0,0.0278,0.0278,v1,2026-04-23T07:34:31,,
9,Jermod McCoy,0.0244,0.0520712486021066,-0.0276712486021066,0.0276712486021066,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
10,Caleb Downs,0.186,0.1589006626170234,0.027099337382976596,0.027099337382976596,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
14,Kevin Concepcion,0.027,0.0,0.027,0.027,v1,2026-04-23T07:34:31,,
1,Carnell Tate,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
1,Francis Mauigoa,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
1,Jermod McCoy,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
1,Keldric Faulk,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
1,Makai Lemon,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
1,Spencer Fano,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
16,Kadyn Proctor,0.0266,0.0,0.0266,0.0266,v1,2026-04-23T07:34:31,,
10,Kadyn Proctor,0.0026,0.0291317881464543,-0.0265317881464543,0.0265317881464543,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
19,Peter Woods,0.0262,0.0,0.0262,0.0262,v1,2026-04-23T07:34:31,,
19,Blake Miller,0.026,0.0,0.026,0.026,v1,2026-04-23T07:34:31,,
22,Olaivavega Ioane,0.026,0.0,0.026,0.026,v1,2026-04-23T07:34:31,,
3,Francis Mauigoa,0.1522,0.1263856274360412,0.0258143725639588,0.0258143725639588,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
16,Dillon Thieneman,0.0256,0.0,0.0256,0.0256,v1,2026-04-23T07:34:31,,
22,Rueben Bain,0.0256,0.0,0.0256,0.0256,v1,2026-04-23T07:34:31,,
7,Kenyon Sadiq,0.0004,0.0255763723739349,-0.0251763723739349,0.0251763723739349,v1,2026-04-23T07:34:31,DraftKings,2026-04-15 15:51:34
