player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Dak Prescott,10769,QB,DAL,1,75.0,28,30,7.1,2.61,2,3,9.4,70.0,21,0,14,0.0,33,0,0.22,12,9,28.9,75.9,80.3,49.5,0,0,38,0,48.5,7.1,130.4,3.0,1,2,0,0,3,0,0.0,264,8.8
Jordan Love,40306,QB,GB,1,76.9,26,29,7.5,2.92,1,0,0.0,65.5,19,0,10,5.0,33,1,0.07,11,12,22.5,53.5,58.4,42.6,1,0,36,0,48.5,10.0,93.9,3.0,1,3,0,1,1,2,5.6,179,6.2
Jared Goff,10635,QB,DET,1,74.1,27,29,6.0,2.6,1,0,0.0,69.0,20,0,14,0.0,34,0,-0.3,9,11,28.1,37.4,36.0,62.6,0,1,37,0,44.1,28.6,91.3,11.8,4,1,0,1,1,2,5.4,241,8.3
Caleb Williams,144622,QB,CHI,1,65.2,23,26,9.2,3.53,2,0,0.0,57.7,15,0,10,0.0,27,0,-0.07,10,6,31.3,62.4,63.8,52.6,0,1,28,0,44.4,10.0,61.7,3.7,1,0,0,1,0,2,7.1,172,6.6
Mac Jones,60323,QB,SF,1,83.3,24,26,5.0,2.72,0,0,0.0,65.4,17,0,9,15.0,28,3,0.03,10,28,78.0,75.9,71.8,70.6,0,1,28,0,53.6,11.1,64.9,3.6,1,1,0,2,0,0,0.0,152,5.8
Bryce Young,123943,QB,CAR,1,80.0,20,25,6.0,3.13,1,0,0.0,60.0,15,0,12,6.3,28,1,0.02,8,5,29.5,58.4,61.1,50.3,1,0,29,0,42.9,8.3,88.4,3.6,1,2,0,3,1,0,0.0,138,5.5
Tua Tagovailoa,60326,QB,MIA,1,66.7,21,23,7.8,2.28,1,0,0.0,52.2,12,0,7,14.3,28,2,-0.97,5,17,20.6,28.6,33.1,37.4,0,3,29,0,17.9,28.6,24.1,7.1,2,1,0,1,0,2,6.9,100,4.3
Jalen Hurts,40291,QB,PHI,1,87.0,23,23,12.4,3.44,0,4,17.4,82.6,19,0,10,5.0,26,1,0.78,9,24,77.7,95.2,94.9,61.0,0,0,26,0,53.8,30.0,158.3,11.5,3,0,0,0,3,0,0.0,326,14.2
Drake Maye,143969,QB,NE,1,95.5,22,23,8.1,3.08,0,3,13.0,91.3,21,0,10,0.0,35,0,0.37,15,19,78.3,87.0,83.8,72.1,1,0,35,0,54.3,40.0,135.9,11.4,4,8,0,0,2,0,0.0,222,9.7
Tyrod Taylor,6332,QB,NYJ,1,66.7,18,22,16.8,3.48,2,1,4.3,45.5,10,0,9,16.7,28,2,-0.25,6,22,77.2,46.8,50.4,49.1,0,2,29,0,32.1,33.3,25.9,10.7,3,3,0,2,0,3,10.3,126,5.7
Jayden Daniels,97993,QB,WAS,1,75.0,20,22,8.6,3.28,1,2,8.7,54.5,12,0,12,20.0,28,3,-0.17,8,32,27.4,67.4,63.5,68.1,0,0,29,0,42.9,16.7,92.2,7.1,2,4,0,1,1,1,3.4,156,7.1
Dillon Gabriel,86272,QB,CLV,1,77.8,18,18,4.7,3.03,0,0,0.0,72.2,13,0,6,7.1,23,1,-0.01,6,8,76.9,47.6,48.6,52.8,0,0,26,1,34.8,33.3,89.1,8.7,2,3,0,0,0,1,3.8,116,6.4
Geno Smith,7820,QB,LV,1,78.6,14,16,3.4,2.57,0,0,0.0,62.5,10,0,4,9.1,18,1,-0.65,2,23,24.1,56.1,67.2,34.1,1,0,21,0,11.1,25.0,71.6,5.6,1,1,0,1,0,0,0.0,67,4.2
Justin Fields,82118,QB,NYJ,1,60.0,10,12,7.7,2.52,1,0,0.0,50.0,6,0,6,0.0,17,0,-0.3,2,22,75.4,38.9,38.5,55.1,0,0,17,0,41.2,50.0,59.7,17.6,3,1,0,1,0,0,0.0,46,3.8
Marcus Mariota,9435,QB,WAS,1,44.4,9,10,14.2,3.3,1,0,0.0,40.0,4,0,7,0.0,12,0,-1.25,2,32,73.8,37.4,30.8,72.0,0,1,13,1,33.3,28.6,22.1,16.7,2,0,0,0,0,1,7.7,63,6.3
Quinn Ewers,127253,QB,MIA,1,62.5,8,8,9.3,2.11,0,0,0.0,62.5,5,0,4,0.0,10,0,-0.39,2,17,18.9,23.5,28.7,60.0,0,0,10,1,30.0,50.0,81.8,20.0,2,0,0,0,0,1,10.0,53,6.6
Andy Dalton,6187,QB,CAR,1,66.7,6,7,16.2,2.26,0,0,0.0,57.1,4,0,2,0.0,8,0,-0.24,2,5,71.8,76.1,75.1,60.0,0,0,8,0,25.0,50.0,85.4,12.5,1,0,0,1,0,0,0.0,60,8.6
Kenny Pickett,60515,QB,LV,1,100.0,2,2,0.5,2.8,0,0,0.0,100.0,2,0,0,0.0,2,0,-0.29,0,23,14.0,29.0,62.0,47.6,0,0,2,0,50.0,,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0
Cooper Kupp,11824,WR,SEA,1,0.0,1,1,7.0,3.6,0,0,0.0,0.0,0,0,1,,1,0,-5.12,0,29,65.7,55.2,45.5,,0,1,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Joshua Dobbs,11890,QB,NE,1,100.0,1,1,12.0,4.9,0,0,0.0,100.0,1,0,1,0.0,1,0,1.09,1,19,66.7,73.6,71.9,60.0,0,0,1,0,100.0,0.0,116.7,0.0,0,0,0,0,0,0,0.0,12,12.0
