pick,player,position,count,probability
12,Omar Cooper Jr.,WR,7,0.0014
12,Caleb Lomu,OT,2,0.0004
12,Arvell Reese,LB,1,0.0002
12,Blake Miller,OT,1,0.0002
12,David Bailey,EDGE,1,0.0002
13,Jordyn Tyson,WR,1281,0.2562
13,Spencer Fano,OT,909,0.1818
13,Makai Lemon,WR,877,0.1754
13,Monroe Freeling,OT,786,0.1572
13,Francis Mauigoa,OT,234,0.0468
13,Kadyn Proctor,OT,185,0.037
13,Sonny Styles,LB,117,0.0234
13,Jeremiyah Love,RB,109,0.0218
13,Omar Cooper Jr.,WR,95,0.019
13,Carnell Tate,WR,87,0.0174
13,Blake Miller,OT,42,0.0084
13,Dillon Thieneman,S,39,0.0078
13,Caleb Downs,S,38,0.0076
13,Olaivavega Ioane,IOL,37,0.0074
13,Jermod McCoy,CB,31,0.0062
13,Kenyon Sadiq,TE,26,0.0052
13,Kevin Concepcion,WR,23,0.0046
13,Akheem Mesidor,EDGE,20,0.004
13,Rueben Bain,EDGE,19,0.0038
13,Keldric Faulk,EDGE,18,0.0036
13,Mansoor Delane,CB,16,0.0032
13,Caleb Lomu,OT,6,0.0012
13,Emmanuel McNeil-Warren,S,3,0.0006
13,David Bailey,EDGE,1,0.0002
13,Ty Simpson,QB,1,0.0002
14,Olaivavega Ioane,IOL,1432,0.2864
14,Jordyn Tyson,WR,963,0.1926
14,Makai Lemon,WR,634,0.1268
14,Omar Cooper Jr.,WR,519,0.1038
14,Kenyon Sadiq,TE,446,0.0892
14,Spencer Fano,OT,149,0.0298
14,Jeremiyah Love,RB,137,0.0274
14,Monroe Freeling,OT,127,0.0254
14,Keldric Faulk,EDGE,68,0.0136
14,Akheem Mesidor,EDGE,66,0.0132
14,Rueben Bain,EDGE,64,0.0128
14,Jermod McCoy,CB,63,0.0126
14,Kadyn Proctor,OT,60,0.012
14,Caleb Downs,S,47,0.0094
14,Dillon Thieneman,S,47,0.0094
14,Sonny Styles,LB,40,0.008
14,Francis Mauigoa,OT,38,0.0076
14,Kevin Concepcion,WR,33,0.0066
14,Carnell Tate,WR,32,0.0064
14,Mansoor Delane,CB,19,0.0038
14,Blake Miller,OT,6,0.0012
14,Emmanuel McNeil-Warren,S,6,0.0012
14,Caleb Lomu,OT,3,0.0006
14,Ty Simpson,QB,1,0.0002
15,Keldric Faulk,EDGE,1420,0.284
15,Kenyon Sadiq,TE,1106,0.2212
15,Akheem Mesidor,EDGE,748,0.1496
15,Jermod McCoy,CB,464,0.0928
15,Olaivavega Ioane,IOL,367,0.0734
15,Mansoor Delane,CB,208,0.0416
15,Rueben Bain,EDGE,185,0.037
15,Monroe Freeling,OT,97,0.0194
15,Spencer Fano,OT,86,0.0172
15,Jeremiyah Love,RB,61,0.0122
15,Caleb Downs,S,31,0.0062
15,Kadyn Proctor,OT,31,0.0062
15,Jordyn Tyson,WR,30,0.006
15,Dillon Thieneman,S,29,0.0058
15,Francis Mauigoa,OT,28,0.0056
15,Makai Lemon,WR,24,0.0048
15,Avieon Terrell,CB,23,0.0046
15,Emmanuel McNeil-Warren,S,19,0.0038
15,Sonny Styles,LB,18,0.0036
15,Omar Cooper Jr.,WR,12,0.0024
15,Blake Miller,OT,5,0.001
15,Caleb Lomu,OT,4,0.0008
15,Carnell Tate,WR,2,0.0004
15,Kevin Concepcion,WR,2,0.0004
16,Akheem Mesidor,EDGE,675,0.135
16,Omar Cooper Jr.,WR,611,0.1222
16,Keldric Faulk,EDGE,558,0.1116
16,Olaivavega Ioane,IOL,553,0.1106
16,Jordyn Tyson,WR,549,0.1098
16,Makai Lemon,WR,347,0.0694
16,Jermod McCoy,CB,268,0.0536
16,Kevin Concepcion,WR,177,0.0354
16,Spencer Fano,OT,171,0.0342
16,Monroe Freeling,OT,169,0.0338
16,Kenyon Sadiq,TE,103,0.0206
16,Dillon Thieneman,S,102,0.0204
16,Jeremiyah Love,RB,102,0.0204
16,Kadyn Proctor,OT,85,0.017
16,Mansoor Delane,CB,79,0.0158
16,Avieon Terrell,CB,78,0.0156
16,Ty Simpson,QB,70,0.014
16,Caleb Downs,S,63,0.0126
16,Rueben Bain,EDGE,53,0.0106
16,Sonny Styles,LB,46,0.0092
16,Blake Miller,OT,40,0.008
16,Francis Mauigoa,OT,31,0.0062
16,Emmanuel McNeil-Warren,S,24,0.0048
16,T.J. Parker,EDGE,16,0.0032
16,Carnell Tate,WR,13,0.0026
16,Caleb Lomu,OT,12,0.0024
16,Drew Allar,QB,2,0.0004
16,Garrett Nussmeier,QB,2,0.0004
16,Peter Woods,DT,1,0.0002
17,Kadyn Proctor,OT,1460,0.292
17,Monroe Freeling,OT,1110,0.222
17,Spencer Fano,OT,1079,0.2158
17,Blake Miller,OT,342,0.0684
17,Caleb Lomu,OT,338,0.0676
17,Peter Woods,DT,105,0.021
17,Akheem Mesidor,EDGE,83,0.0166
17,Keldric Faulk,EDGE,71,0.0142
17,Jeremiyah Love,RB,65,0.013
17,Dillon Thieneman,S,55,0.011
17,Francis Mauigoa,OT,51,0.0102
17,Caleb Downs,S,40,0.008
17,Omar Cooper Jr.,WR,39,0.0078
17,Kenyon Sadiq,TE,37,0.0074
17,Olaivavega Ioane,IOL,28,0.0056
17,Jordyn Tyson,WR,25,0.005
17,Emmanuel McNeil-Warren,S,16,0.0032
17,Makai Lemon,WR,12,0.0024
17,Sonny Styles,LB,12,0.0024
17,Jermod McCoy,CB,9,0.0018
17,Rueben Bain,EDGE,7,0.0014
17,Mansoor Delane,CB,6,0.0012
17,Avieon Terrell,CB,4,0.0008
17,Kevin Concepcion,WR,3,0.0006
17,T.J. Parker,EDGE,3,0.0006
18,Dillon Thieneman,S,2176,0.4352
18,Emmanuel McNeil-Warren,S,1202,0.2404
18,Caleb Downs,S,426,0.0852
18,Jermod McCoy,CB,256,0.0512
18,Jeremiyah Love,RB,122,0.0244
18,Peter Woods,DT,113,0.0226
18,Avieon Terrell,CB,89,0.0178
18,Kadyn Proctor,OT,69,0.0138
18,Kenyon Sadiq,TE,63,0.0126
18,Monroe Freeling,OT,62,0.0124
18,Mansoor Delane,CB,61,0.0122
18,Spencer Fano,OT,53,0.0106
18,Keldric Faulk,EDGE,49,0.0098
18,Akheem Mesidor,EDGE,44,0.0088
18,Omar Cooper Jr.,WR,40,0.008
18,Olaivavega Ioane,IOL,38,0.0076
18,Jordyn Tyson,WR,24,0.0048
18,Caleb Lomu,OT,22,0.0044
18,Kayden McDonald,DT,21,0.0042
18,Kevin Concepcion,WR,21,0.0042
18,Blake Miller,OT,17,0.0034
18,Makai Lemon,WR,13,0.0026
18,Sonny Styles,LB,6,0.0012
18,Francis Mauigoa,OT,5,0.001
18,T.J. Parker,EDGE,4,0.0008
18,Rueben Bain,EDGE,3,0.0006
18,Denzel Boston,WR,1,0.0002
19,Kenyon Sadiq,TE,1297,0.2594
19,Akheem Mesidor,EDGE,732,0.1464
19,Keldric Faulk,EDGE,557,0.1114
19,Omar Cooper Jr.,WR,467,0.0934
19,Kevin Concepcion,WR,229,0.0458
19,Kadyn Proctor,OT,225,0.045
19,Jordyn Tyson,WR,194,0.0388
19,Monroe Freeling,OT,167,0.0334
19,Spencer Fano,OT,166,0.0332
19,Peter Woods,DT,151,0.0302
19,Blake Miller,OT,145,0.029
19,Makai Lemon,WR,118,0.0236
19,Denzel Boston,WR,74,0.0148
19,Olaivavega Ioane,IOL,66,0.0132
19,Caleb Lomu,OT,65,0.013
19,T.J. Parker,EDGE,63,0.0126
19,Avieon Terrell,CB,49,0.0098
19,Dillon Thieneman,S,46,0.0092
19,Emmanuel McNeil-Warren,S,38,0.0076
19,Jermod McCoy,CB,31,0.0062
19,Caleb Downs,S,23,0.0046
19,Kayden McDonald,DT,22,0.0044
19,Jeremiyah Love,RB,19,0.0038
19,Cashius Howell,EDGE,18,0.0036
19,Mansoor Delane,CB,14,0.0028
19,Rueben Bain,EDGE,13,0.0026
19,Sonny Styles,LB,7,0.0014
19,Francis Mauigoa,OT,3,0.0006
19,Carnell Tate,WR,1,0.0002
20,Akheem Mesidor,EDGE,821,0.1642
20,Avieon Terrell,CB,666,0.1332
20,Keldric Faulk,EDGE,635,0.127
20,Dillon Thieneman,S,543,0.1086
20,Emmanuel McNeil-Warren,S,508,0.1016
20,Peter Woods,DT,299,0.0598
20,Jermod McCoy,CB,159,0.0318
20,Kadyn Proctor,OT,147,0.0294
20,Omar Cooper Jr.,WR,144,0.0288
20,Monroe Freeling,OT,119,0.0238
20,Kayden McDonald,DT,105,0.021
20,Caleb Downs,S,100,0.02
20,Spencer Fano,OT,99,0.0198
20,T.J. Parker,EDGE,99,0.0198
20,Olaivavega Ioane,IOL,96,0.0192
20,Blake Miller,OT,93,0.0186
20,Caleb Lomu,OT,81,0.0162
20,Kenyon Sadiq,TE,77,0.0154
20,Kevin Concepcion,WR,42,0.0084
20,Jordyn Tyson,WR,41,0.0082
20,Sonny Styles,LB,24,0.0048
20,Mansoor Delane,CB,23,0.0046
20,Jeremiyah Love,RB,19,0.0038
20,Makai Lemon,WR,17,0.0034
20,Denzel Boston,WR,15,0.003
20,Cashius Howell,EDGE,14,0.0028
20,Rueben Bain,EDGE,11,0.0022
20,Francis Mauigoa,OT,3,0.0006
21,Kadyn Proctor,OT,915,0.183
21,Blake Miller,OT,753,0.1506
21,Caleb Lomu,OT,747,0.1494
21,Monroe Freeling,OT,450,0.09
21,Omar Cooper Jr.,WR,411,0.0822
21,Spencer Fano,OT,374,0.0748
21,Kevin Concepcion,WR,309,0.0618
21,Avieon Terrell,CB,242,0.0484
21,Olaivavega Ioane,IOL,228,0.0456
21,Jordyn Tyson,WR,101,0.0202
21,Jermod McCoy,CB,50,0.01
21,Emmanuel McNeil-Warren,S,48,0.0096
21,Denzel Boston,WR,44,0.0088
21,Ty Simpson,QB,43,0.0086
21,Makai Lemon,WR,41,0.0082
21,Kenyon Sadiq,TE,34,0.0068
21,Akheem Mesidor,EDGE,33,0.0066
21,Keldric Faulk,EDGE,28,0.0056
21,Jeremiyah Love,RB,24,0.0048
21,Colton Hood,CB,19,0.0038
21,Peter Woods,DT,19,0.0038
21,Max Iheanachor,OT,18,0.0036
21,Dillon Thieneman,S,16,0.0032
21,T.J. Parker,EDGE,13,0.0026
21,Caleb Downs,S,10,0.002
21,Cashius Howell,EDGE,9,0.0018
21,Mansoor Delane,CB,8,0.0016
21,Francis Mauigoa,OT,5,0.001
21,Kayden McDonald,DT,4,0.0008
21,Garrett Nussmeier,QB,2,0.0004
21,Drew Allar,QB,1,0.0002
21,Rueben Bain,EDGE,1,0.0002
22,Akheem Mesidor,EDGE,626,0.1252
22,Olaivavega Ioane,IOL,561,0.1122
22,T.J. Parker,EDGE,495,0.099
22,Keldric Faulk,EDGE,479,0.0958
22,Omar Cooper Jr.,WR,466,0.0932
22,Emmanuel McNeil-Warren,S,438,0.0876
22,Peter Woods,DT,374,0.0748
22,Kevin Concepcion,WR,373,0.0746
22,Dillon Thieneman,S,244,0.0488
22,Denzel Boston,WR,185,0.037
22,Cashius Howell,EDGE,143,0.0286
22,Kayden McDonald,DT,105,0.021
22,Jordyn Tyson,WR,95,0.019
22,Blake Miller,OT,68,0.0136
22,Kenyon Sadiq,TE,53,0.0106
22,Kadyn Proctor,OT,51,0.0102
22,Caleb Downs,S,43,0.0086
22,Makai Lemon,WR,37,0.0074
22,Caleb Lomu,OT,34,0.0068
22,Avieon Terrell,CB,25,0.005
22,Zion Young,EDGE,24,0.0048
22,Monroe Freeling,OT,23,0.0046
22,Caleb Banks,DT,21,0.0042
22,Spencer Fano,OT,20,0.004
22,Chris Johnson,CB,3,0.0006
22,Jeremiyah Love,RB,3,0.0006
22,Colton Hood,CB,2,0.0004
22,Max Iheanachor,OT,2,0.0004
22,Sonny Styles,LB,2,0.0004
22,Carnell Tate,WR,1,0.0002
22,Jermod McCoy,CB,1,0.0002
22,Mansoor Delane,CB,1,0.0002
22,Rueben Bain,EDGE,1,0.0002
22,Ty Simpson,QB,1,0.0002
23,Caleb Lomu,OT,751,0.1502
23,Blake Miller,OT,739,0.1478
23,Omar Cooper Jr.,WR,499,0.0998
23,Kadyn Proctor,OT,480,0.096
23,Kevin Concepcion,WR,446,0.0892
23,Akheem Mesidor,EDGE,273,0.0546
23,Emmanuel McNeil-Warren,S,226,0.0452
23,Kenyon Sadiq,TE,217,0.0434
23,T.J. Parker,EDGE,216,0.0432
23,Keldric Faulk,EDGE,210,0.042
23,Denzel Boston,WR,206,0.0412
23,Monroe Freeling,OT,168,0.0336
23,Spencer Fano,OT,144,0.0288
23,Dillon Thieneman,S,128,0.0256
23,Cashius Howell,EDGE,84,0.0168
23,Jordyn Tyson,WR,75,0.015
23,Makai Lemon,WR,28,0.0056
23,Olaivavega Ioane,IOL,25,0.005
23,Avieon Terrell,CB,15,0.003
23,Kayden McDonald,DT,15,0.003
23,Zion Young,EDGE,14,0.0028
23,Caleb Downs,S,13,0.0026
23,Peter Woods,DT,12,0.0024
23,Max Iheanachor,OT,10,0.002
23,Jermod McCoy,CB,2,0.0004
23,Sonny Styles,LB,2,0.0004
23,C.J. Allen,LB,1,0.0002
23,Rueben Bain,EDGE,1,0.0002
24,Caleb Lomu,OT,1100,0.22
24,Kevin Concepcion,WR,955,0.191
24,Kadyn Proctor,OT,533,0.1066
24,Omar Cooper Jr.,WR,460,0.092
24,Denzel Boston,WR,406,0.0812
24,Blake Miller,OT,373,0.0746
24,Olaivavega Ioane,IOL,273,0.0546
24,Monroe Freeling,OT,121,0.0242
24,Emmanuel McNeil-Warren,S,83,0.0166
24,Avieon Terrell,CB,82,0.0164
24,T.J. Parker,EDGE,68,0.0136
24,Kenyon Sadiq,TE,65,0.013
24,Jordyn Tyson,WR,56,0.0112
24,Ty Simpson,QB,54,0.0108
24,Peter Woods,DT,50,0.01
24,Spencer Fano,OT,48,0.0096
24,Akheem Mesidor,EDGE,45,0.009
24,Dillon Thieneman,S,39,0.0078
24,Kayden McDonald,DT,39,0.0078
24,Cashius Howell,EDGE,36,0.0072
24,Keldric Faulk,EDGE,36,0.0072
24,Makai Lemon,WR,25,0.005
24,Emmanuel Pregnon,IOL,10,0.002
24,Colton Hood,CB,9,0.0018
24,Chase Bisontis,IOL,6,0.0012
24,C.J. Allen,LB,5,0.001
24,Caleb Downs,S,5,0.001
24,Jermod McCoy,CB,5,0.001
24,Max Iheanachor,OT,5,0.001
24,Zion Young,EDGE,3,0.0006
24,Caleb Banks,DT,2,0.0004
24,Chris Johnson,CB,1,0.0002
24,Jeremiyah Love,RB,1,0.0002
24,Sonny Styles,LB,1,0.0002
25,Peter Woods,DT,1743,0.3486
25,Kayden McDonald,DT,1018,0.2036
25,Emmanuel McNeil-Warren,S,908,0.1816
25,Dillon Thieneman,S,432,0.0864
25,Avieon Terrell,CB,210,0.042
25,Blake Miller,OT,79,0.0158
25,Denzel Boston,WR,73,0.0146
25,Kevin Concepcion,WR,63,0.0126
25,Omar Cooper Jr.,WR,57,0.0114
25,Kenyon Sadiq,TE,55,0.011
25,Caleb Lomu,OT,50,0.01
25,T.J. Parker,EDGE,43,0.0086
25,Caleb Banks,DT,39,0.0078
25,Akheem Mesidor,EDGE,33,0.0066
25,Kadyn Proctor,OT,28,0.0056
25,Cashius Howell,EDGE,24,0.0048
25,Olaivavega Ioane,IOL,24,0.0048
25,Caleb Downs,S,23,0.0046
25,Colton Hood,CB,18,0.0036
25,Keldric Faulk,EDGE,17,0.0034
25,Max Iheanachor,OT,10,0.002
25,C.J. Allen,LB,8,0.0016
25,Monroe Freeling,OT,8,0.0016
25,Ty Simpson,QB,7,0.0014
25,Jermod McCoy,CB,6,0.0012
25,Jordyn Tyson,WR,6,0.0012
25,Spencer Fano,OT,5,0.001
25,Jeremiyah Love,RB,3,0.0006
25,Makai Lemon,WR,3,0.0006
25,Brandon Cisse,CB,2,0.0004
25,Mansoor Delane,CB,2,0.0004
25,Chase Bisontis,IOL,1,0.0002
25,Chris Johnson,CB,1,0.0002
25,Zion Young,EDGE,1,0.0002
26,T.J. Parker,EDGE,777,0.1554
26,Kevin Concepcion,WR,757,0.1514
26,Denzel Boston,WR,689,0.1378
26,Cashius Howell,EDGE,382,0.0764
26,Omar Cooper Jr.,WR,369,0.0738
26,Peter Woods,DT,285,0.057
26,Akheem Mesidor,EDGE,258,0.0516
26,Kayden McDonald,DT,245,0.049
26,Olaivavega Ioane,IOL,216,0.0432
26,Keldric Faulk,EDGE,212,0.0424
26,Emmanuel McNeil-Warren,S,207,0.0414
26,Zion Young,EDGE,114,0.0228
26,Dillon Thieneman,S,98,0.0196
26,Avieon Terrell,CB,54,0.0108
26,Blake Miller,OT,52,0.0104
26,Caleb Lomu,OT,42,0.0084
26,Kenyon Sadiq,TE,40,0.008
26,C.J. Allen,LB,30,0.006
26,Jordyn Tyson,WR,27,0.0054
26,Chase Bisontis,IOL,23,0.0046
26,Emmanuel Pregnon,IOL,20,0.004
26,Kadyn Proctor,OT,20,0.004
26,Makai Lemon,WR,15,0.003
26,Malachi Lawrence,EDGE,15,0.003
26,Monroe Freeling,OT,10,0.002
26,Max Iheanachor,OT,9,0.0018
26,Caleb Banks,DT,8,0.0016
26,Ty Simpson,QB,7,0.0014
26,Colton Hood,CB,6,0.0012
26,Spencer Fano,OT,4,0.0008
26,Caleb Downs,S,3,0.0006
26,Brandon Cisse,CB,2,0.0004
26,Jermod McCoy,CB,2,0.0004
26,Rueben Bain,EDGE,1,0.0002
26,Sonny Styles,LB,1,0.0002
27,Blake Miller,OT,816,0.1632
27,Denzel Boston,WR,609,0.1218
27,Caleb Lomu,OT,608,0.1216
27,Kevin Concepcion,WR,485,0.097
27,T.J. Parker,EDGE,448,0.0896
27,Cashius Howell,EDGE,301,0.0602
27,Kadyn Proctor,OT,258,0.0516
27,Omar Cooper Jr.,WR,251,0.0502
27,Emmanuel McNeil-Warren,S,186,0.0372
27,Avieon Terrell,CB,147,0.0294
27,Olaivavega Ioane,IOL,127,0.0254
27,Max Iheanachor,OT,113,0.0226
27,Akheem Mesidor,EDGE,83,0.0166
27,Dillon Thieneman,S,78,0.0156
27,Keldric Faulk,EDGE,78,0.0156
27,Spencer Fano,OT,63,0.0126
27,Zion Young,EDGE,53,0.0106
27,Monroe Freeling,OT,51,0.0102
27,Kenyon Sadiq,TE,43,0.0086
27,Peter Woods,DT,43,0.0086
27,Colton Hood,CB,40,0.008
27,Kayden McDonald,DT,32,0.0064
27,Emmanuel Pregnon,IOL,17,0.0034
27,Chase Bisontis,IOL,15,0.003
27,Jordyn Tyson,WR,12,0.0024
27,Malachi Lawrence,EDGE,9,0.0018
27,C.J. Allen,LB,8,0.0016
27,Chris Johnson,CB,6,0.0012
27,Makai Lemon,WR,5,0.001
27,Caleb Banks,DT,4,0.0008
27,Jermod McCoy,CB,4,0.0008
27,Ty Simpson,QB,4,0.0008
27,Caleb Downs,S,2,0.0004
27,Brandon Cisse,CB,1,0.0002
28,Kayden McDonald,DT,1010,0.202
28,Peter Woods,DT,759,0.1518
28,Blake Miller,OT,730,0.146
28,Max Iheanachor,OT,660,0.132
28,Caleb Lomu,OT,537,0.1074
28,Kadyn Proctor,OT,208,0.0416
28,Caleb Banks,DT,177,0.0354
28,Avieon Terrell,CB,135,0.027
28,Olaivavega Ioane,IOL,106,0.0212
28,T.J. Parker,EDGE,96,0.0192
28,Denzel Boston,WR,71,0.0142
28,Kenyon Sadiq,TE,62,0.0124
28,Cashius Howell,EDGE,53,0.0106
28,Kevin Concepcion,WR,50,0.01
28,Emmanuel McNeil-Warren,S,39,0.0078
28,Omar Cooper Jr.,WR,35,0.007
28,Emmanuel Pregnon,IOL,31,0.0062
28,C.J. Allen,LB,30,0.006
28,Monroe Freeling,OT,28,0.0056
28,Chase Bisontis,IOL,23,0.0046
28,Colton Hood,CB,22,0.0044
28,Spencer Fano,OT,22,0.0044
28,Akheem Mesidor,EDGE,20,0.004
28,Dillon Thieneman,S,18,0.0036
28,Ty Simpson,QB,16,0.0032
28,Jadarian Price,RB,13,0.0026
28,Keldric Faulk,EDGE,13,0.0026
28,Zion Young,EDGE,10,0.002
28,Chris Johnson,CB,7,0.0014
28,Brandon Cisse,CB,4,0.0008
28,Jeremiyah Love,RB,4,0.0008
