player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Nico Collins,61441,WR,HST,1,15.0,0,50.0,50.0,1,2,0,0.0,0,3,13,0,41.6,67.0,71.1,,70.4,0.0,0,0,53,0.0,0,36,1,4,91.7,33,13.9,5,95.8,8,0,86.1,31,121,39,9.8,30.3,3.67
Mason Taylor,157122,TE,NYJ,1,5.1,0,62.5,0.0,0,1,1,28.6,2,3,22,0,29.2,68.0,52.5,70.6,57.8,34.5,10,1,15,3.4,1,29,1,5,89.7,26,34.5,10,41.1,8,0,31.0,9,51,32,6.4,10.2,1.96
Dawson Knox,35883,TE,BUF,1,5.4,0,85.7,0.0,0,1,0,0.0,0,4,4,0,75.6,69.5,91.6,62.3,92.2,84.2,16,0,32,5.3,1,19,0,6,84.2,16,5.3,1,118.8,7,0,10.5,2,93,63,10.5,15.5,5.81
Rashee Rice,97605,WR,KC,1,2.7,1,57.1,0.0,0,2,0,20.0,1,1,16,0,41.6,67.0,54.2,65.2,54.0,0.0,0,0,15,3.0,1,33,0,4,97.0,32,48.5,16,69.9,7,0,51.5,17,34,39,9.8,8.5,1.06
Chris Godwin,11839,WR,TB,1,4.7,1,71.4,0.0,0,2,0,0.0,0,3,30,0,73.4,68.0,61.2,69.0,63.6,0.0,0,0,21,2.9,1,35,0,5,88.6,31,42.9,15,94.3,7,0,57.1,20,55,36,7.2,11.0,1.77
Jahmyr Gibbs,122474,HB,DET,1,2.0,5,100.0,,0,0,0,0.0,0,3,11,0,75.6,75.9,73.7,,91.3,0.0,0,0,26,0.0,0,29,0,7,93.1,27,13.8,4,112.5,7,0,6.9,2,77,63,9.0,11.0,2.85
Jordan Addison,123000,WR,MIN,1,11.0,1,57.1,50.0,1,2,0,20.0,1,4,18,0,41.6,67.0,75.6,,74.7,0.0,0,0,21,0.0,0,25,0,4,96.0,24,8.0,2,86.6,7,0,92.0,23,62,11,2.8,15.5,2.58
DeVonta Smith,61100,WR,PHI,1,10.1,1,57.1,0.0,0,1,0,20.0,1,1,24,0,41.6,67.0,55.3,,54.9,0.0,0,1,28,0.0,0,47,0,4,91.5,43,57.4,27,32.1,7,0,42.6,20,37,22,5.5,9.3,0.86
Jaylen Waddle,84088,WR,MIA,1,8.7,0,71.4,0.0,0,1,1,0.0,0,4,17,0,73.4,69.1,75.5,,78.9,0.0,0,0,24,0.0,0,19,1,5,94.7,18,26.3,5,131.0,7,1,73.7,14,50,17,3.4,10.0,2.78
Jake Ferguson,61081,TE,DAL,1,8.6,2,71.4,66.7,2,3,2,0.0,0,2,9,1,74.6,16.9,62.5,73.1,59.4,35.3,18,0,19,3.9,2,51,2,5,84.3,43,54.9,28,96.1,7,0,9.8,5,58,12,2.4,11.6,1.35
Luther Burden III,157170,WR,CHI,1,8.3,0,66.7,,0,0,0,0.0,0,4,6,0,72.1,68.3,76.3,,78.3,0.0,0,0,27,0.0,0,28,0,4,96.4,27,35.7,10,104.2,6,0,64.3,18,67,27,6.8,16.8,2.48
Deebo Samuel,48274,WR,WAS,1,1.2,1,66.7,,0,0,0,20.0,1,2,32,0,41.6,72.3,55.0,,55.2,0.0,0,0,15,0.0,0,24,0,4,95.8,23,95.8,23,76.4,6,0,4.2,1,27,25,6.3,6.8,1.17
Jayden Higgins,150240,WR,HST,1,12.8,0,50.0,,0,0,0,0.0,0,2,13,0,70.5,65.8,64.9,51.9,67.4,0.0,0,0,17,4.2,1,24,0,3,79.2,19,20.8,5,67.4,6,0,79.2,19,34,8,2.7,11.3,1.79
Tim Patrick,12087,WR,JAX,1,13.5,0,83.3,0.0,0,1,0,16.7,1,3,15,0,45.8,68.0,72.2,,73.4,0.0,0,0,37,0.0,0,26,1,5,96.2,25,46.2,12,158.3,6,1,53.8,14,78,11,2.2,15.6,3.12
RJ Harvey,99622,HB,DEN,1,-1.8,1,100.0,,0,0,0,0.0,0,2,10,0,74.6,77.2,86.5,80.9,81.2,0.0,0,0,9,16.1,5,31,0,6,83.9,26,0.0,0,84.0,6,0,3.2,1,25,36,6.0,4.2,0.96
Kenneth Gainwell,77737,HB,PIT,1,-2.3,1,100.0,,0,0,0,0.0,0,1,25,0,74.6,74.3,73.5,73.1,69.4,10.0,2,0,9,5.0,1,20,0,6,95.0,19,35.0,7,85.4,6,0,10.0,2,27,41,6.8,4.5,1.42
Brenton Strange,101694,TE,JAX,1,5.5,1,50.0,0.0,0,2,0,25.0,1,1,15,0,42.1,67.0,58.5,68.3,58.5,30.8,8,0,16,7.7,2,26,1,3,88.5,23,57.7,15,62.5,6,0,11.5,3,27,19,6.3,9.0,1.17
Jack Bech,146771,WR,LV,1,7.5,0,100.0,100.0,1,1,0,0.0,0,2,23,0,74.6,68.8,63.5,69.8,63.2,2.9,1,0,17,2.9,1,34,0,6,91.2,31,23.5,8,101.4,6,0,73.5,25,50,5,0.8,8.3,1.61
Brian Thomas Jr.,146760,WR,JAX,1,25.8,0,50.0,40.0,2,5,0,0.0,0,3,15,0,70.5,65.8,80.3,,79.4,0.0,0,0,39,0.0,0,32,0,3,96.9,31,25.0,8,95.8,6,0,75.0,24,87,12,4.0,29.0,2.81
Adonai Mitchell,146712,WR,NYJ,1,13.8,0,16.7,0.0,0,3,0,50.0,1,1,22,0,28.8,61.2,51.3,,53.7,0.0,0,1,24,0.0,0,40,0,1,95.0,38,22.5,9,4.2,6,0,77.5,31,24,3,3.0,24.0,0.63
Mike Gesicki,47153,TE,CIN,1,11.3,0,100.0,100.0,1,1,0,0.0,0,5,7,0,74.6,68.8,92.9,61.6,91.9,0.0,0,0,37,4.5,1,22,0,6,81.8,18,86.4,19,158.3,6,1,13.6,3,86,23,3.8,14.3,4.78
Davante Adams,8688,WR,LA,1,9.7,0,66.7,,0,0,0,0.0,0,3,26,0,42.1,67.0,59.3,,59.0,0.0,0,0,10,0.0,0,24,0,4,91.7,22,16.7,4,77.8,6,0,83.3,20,29,0,0.0,7.3,1.32
Bam Knight,97432,HB,ARZ,1,2.6,0,60.0,,0,0,0,0.0,0,1,1,0,70.5,73.2,52.1,55.5,64.2,0.0,0,0,9,15.0,3,20,0,3,85.0,17,0.0,0,67.1,5,0,10.0,2,18,13,4.3,6.0,1.06
Colston Loveland,158540,TE,CHI,1,6.2,0,80.0,0.0,0,1,0,0.0,0,3,6,0,72.1,67.0,66.1,72.7,71.5,52.2,12,0,11,4.3,1,23,1,4,95.7,22,21.7,5,130.4,5,1,13.0,3,29,13,3.3,7.3,1.32
Dylan Drummond,78187,WR,ATL,1,6.0,1,60.0,33.3,1,3,0,25.0,1,1,2,0,36.8,65.8,52.1,,53.4,0.0,0,0,15,0.0,0,24,0,3,91.7,22,33.3,8,69.6,5,0,66.7,16,21,11,3.7,7.0,0.95
Dylan Sampson,163772,HB,CLV,1,0.4,3,100.0,,0,0,0,0.0,0,1,8,1,73.4,18.0,59.8,,53.4,4.2,1,0,31,0.0,0,24,0,5,95.8,23,16.7,4,118.8,5,0,4.2,1,64,62,12.4,12.8,2.78
Devaughn Vele,100637,WR,NO,1,10.4,0,60.0,0.0,0,1,0,0.0,0,3,20,0,70.5,65.8,69.0,,68.2,4.2,1,0,16,0.0,0,24,0,3,91.7,22,54.2,13,85.4,5,0,41.7,10,40,7,2.3,13.3,1.82
Dalton Kincaid,91791,TE,BUF,1,5.2,0,80.0,0.0,0,1,0,0.0,0,3,4,0,72.1,67.0,80.8,,77.2,40.0,8,0,20,0.0,0,20,0,4,95.0,19,35.0,7,140.4,5,1,20.0,4,41,40,10.0,10.3,2.16
Jerry Jeudy,61103,WR,CLV,1,11.6,0,60.0,,0,0,0,0.0,0,2,8,0,70.5,65.8,69.3,,68.3,0.0,0,0,60,0.0,0,47,0,3,95.7,45,14.9,7,143.8,5,1,85.1,40,76,44,14.7,25.3,1.69
Terry McLaurin,48229,WR,WAS,1,8.2,0,60.0,,0,0,0,0.0,0,2,32,0,70.5,65.8,65.7,,64.8,0.0,0,1,28,0.0,0,24,0,3,95.8,23,8.3,2,46.7,5,0,91.7,22,41,9,3.0,13.7,1.78
Tre Tucker,101106,WR,LV,1,14.8,1,40.0,0.0,0,1,0,33.3,1,2,23,0,30.0,64.0,56.0,,55.7,2.6,1,0,13,0.0,0,38,0,2,94.7,36,13.2,5,55.4,5,0,84.2,32,24,5,2.5,12.0,0.67
Isaiah Likely,83955,TE,BLT,1,7.6,0,80.0,0.0,0,1,0,0.0,0,2,3,0,72.1,67.0,63.1,66.2,60.5,7.7,2,0,8,3.8,1,26,0,4,84.6,22,69.2,18,127.1,5,1,23.1,6,25,10,2.5,6.3,1.14
Chris Olave,84355,WR,NO,1,17.8,1,60.0,,0,0,0,0.0,0,2,20,0,73.4,68.0,72.6,,75.8,0.0,0,1,12,0.0,0,26,1,3,92.3,24,23.1,6,37.5,5,0,76.9,20,30,11,3.7,10.0,1.25
Tyler Warren,129798,TE,IND,1,7.6,0,40.0,50.0,2,4,0,0.0,0,1,14,0,68.3,66.2,50.1,66.4,50.6,27.3,12,0,13,2.3,1,44,0,2,84.1,37,50.0,22,47.9,5,0,20.5,9,15,0,0.0,7.5,0.41
Pat Bryant,144800,WR,DEN,1,13.8,2,80.0,100.0,2,2,0,0.0,0,3,10,0,72.1,67.0,63.1,,62.6,0.0,0,0,13,0.0,0,29,0,4,100.0,29,65.5,19,93.3,5,0,34.5,10,32,13,3.3,8.0,1.1
Colby Parkinson,52266,TE,LA,1,3.8,0,60.0,50.0,1,2,0,0.0,0,2,26,0,70.5,65.8,75.4,47.4,80.9,57.7,15,0,14,11.5,3,26,0,3,84.6,22,19.2,5,118.3,5,1,23.1,6,32,23,7.7,10.7,1.45
Ladd McConkey,124030,WR,LAC,1,27.8,2,20.0,0.0,0,1,0,0.0,0,1,27,0,64.7,61.2,57.2,,55.0,0.0,0,0,12,0.0,0,42,0,1,95.2,40,66.7,28,39.6,5,0,33.3,14,12,6,6.0,12.0,0.3
Brock Bowers,146715,TE,LV,1,9.6,0,80.0,100.0,2,2,0,0.0,0,3,23,0,72.1,67.0,66.0,69.4,65.7,31.7,13,0,15,4.9,2,41,0,4,90.2,37,51.2,21,144.6,5,1,17.1,7,46,10,2.5,11.5,1.24
Rashid Shaheed,63707,WR,SEA,1,12.8,0,80.0,,0,0,0,0.0,0,3,29,0,72.1,73.5,77.0,,75.4,0.0,0,0,33,0.0,0,25,0,4,96.0,24,24.0,6,118.8,5,0,76.0,19,67,19,4.8,16.8,2.79
Travis Kelce,7844,TE,KC,1,6.8,0,20.0,,0,0,0,66.7,2,0,16,0,26.4,61.2,41.5,74.8,35.8,37.8,14,1,8,8.1,3,37,0,1,91.9,34,43.2,16,0.0,5,0,16.2,6,8,11,11.0,8.0,0.24
AJ Barner,129433,TE,SEA,1,5.5,0,75.0,100.0,1,1,0,0.0,0,1,29,0,72.1,67.0,57.9,77.9,59.3,72.4,21,0,15,17.2,5,29,1,3,79.3,23,17.2,5,92.7,4,0,6.9,2,27,14,4.7,9.0,1.17
Juwan Johnson,28305,TE,NO,1,5.3,0,100.0,100.0,1,1,0,0.0,0,2,20,0,72.1,67.0,84.1,56.6,84.9,41.2,7,0,12,11.8,2,17,0,4,82.4,14,35.3,6,106.3,4,0,23.5,4,38,17,4.3,9.5,2.71
Malik Washington,97108,WR,MIA,1,4.5,0,75.0,100.0,1,1,0,0.0,0,0,17,0,70.5,72.4,59.3,,63.4,0.0,0,0,9,0.0,0,14,1,3,92.9,13,35.7,5,77.1,4,0,57.1,8,10,7,2.3,3.3,0.77
David Sills V,34579,WR,ATL,1,9.8,0,0.0,0.0,0,2,0,100.0,1,0,2,0,28.0,,43.7,,44.8,0.0,0,1,0,0.0,0,33,1,0,93.9,31,33.3,11,0.0,4,0,66.7,22,0,0,,,0.0
Luke Musgrave,98499,TE,GB,1,14.0,0,50.0,0.0,0,1,0,0.0,0,2,12,0,68.3,64.0,77.5,,84.1,55.6,5,0,12,0.0,0,9,0,2,100.0,9,33.3,3,66.7,4,0,11.1,1,22,1,0.5,11.0,2.44
Troy Franklin,146567,WR,DEN,1,5.8,0,75.0,100.0,1,1,0,25.0,1,0,10,0,36.2,65.8,47.6,,48.8,0.0,0,0,6,0.0,0,17,0,3,100.0,17,17.6,3,77.1,4,0,82.4,14,11,6,2.0,3.7,0.65
Van Jefferson,47447,WR,TEN,1,7.8,0,50.0,0.0,0,1,0,0.0,0,0,31,0,68.3,64.0,56.4,,59.5,0.0,0,0,11,0.0,0,24,0,2,95.8,23,16.7,4,61.5,4,0,83.3,20,17,13,6.5,8.5,0.74
Xavier Worthy,144718,WR,KC,1,11.8,0,75.0,,0,0,0,0.0,0,3,16,0,70.5,73.6,70.5,,69.8,0.0,0,0,23,0.0,0,34,0,3,100.0,34,26.5,9,116.7,4,0,73.5,25,55,19,6.3,18.3,1.62
Oronde Gadsden II,144046,TE,LAC,1,9.3,0,25.0,,0,0,0,0.0,0,0,27,0,64.7,61.2,43.3,68.0,46.6,36.4,12,1,7,6.1,2,33,0,1,87.9,29,42.4,14,0.0,4,0,21.2,7,7,4,4.0,7.0,0.24
Darnell Mooney,48236,WR,ATL,1,11.5,0,25.0,0.0,0,1,0,0.0,0,0,2,0,64.7,61.2,50.8,,50.9,0.0,0,0,6,0.0,0,30,0,1,93.3,28,43.3,13,39.6,4,0,56.7,17,6,0,0.0,6.0,0.21
D'Andre Swift,57212,HB,CHI,1,-2.5,0,75.0,,0,0,0,25.0,1,1,6,0,36.8,75.4,70.1,63.4,44.5,19.2,5,0,10,19.2,5,26,0,3,80.8,21,3.8,1,84.4,4,0,0.0,0,19,26,8.7,6.3,0.9
Michael Carter,57337,HB,ARZ,1,4.5,1,50.0,0.0,0,1,0,0.0,0,1,1,0,68.3,69.0,60.8,82.7,59.5,3.3,1,0,12,20.0,6,30,0,2,80.0,24,6.7,2,62.5,4,0,10.0,3,18,20,10.0,9.0,0.75
Cade Otton,61071,TE,TB,1,6.0,0,75.0,,0,0,0,0.0,0,0,30,0,70.5,65.8,54.5,68.6,55.4,35.3,12,0,9,5.9,2,34,0,3,88.2,30,47.1,16,84.4,4,0,17.6,6,19,12,4.0,6.3,0.63
Justin Jefferson,61398,WR,MIN,1,12.3,0,50.0,0.0,0,1,0,0.0,0,1,18,0,70.5,65.8,64.9,,64.1,0.0,0,0,13,0.0,0,26,0,2,92.3,24,34.6,9,56.3,4,0,65.4,17,11,12,6.0,5.5,0.46
Ashton Jeanty,157196,HB,LV,1,1.3,1,50.0,0.0,0,1,0,0.0,0,0,23,0,68.3,73.9,60.9,79.7,56.3,0.0,0,0,4,16.0,4,25,0,2,80.0,20,0.0,0,56.3,4,0,8.0,2,8,6,3.0,4.0,0.4
Christian Watson,66581,WR,GB,1,10.8,0,100.0,,0,0,0,0.0,0,3,12,0,72.1,67.0,83.2,,82.8,0.0,0,0,41,0.0,0,21,0,4,100.0,21,23.8,5,158.3,4,2,76.2,16,89,46,11.5,22.3,4.24
Chase Brown,77787,HB,CIN,1,8.0,0,75.0,50.0,1,2,0,0.0,0,1,7,0,70.5,75.0,58.5,40.0,65.5,0.0,0,0,10,21.4,6,28,0,3,71.4,20,7.1,2,116.7,4,1,3.6,1,12,5,1.7,4.0,0.6
Javonte Williams,77803,HB,DAL,1,-0.3,0,50.0,0.0,0,1,0,0.0,0,0,9,0,68.3,76.6,53.4,41.0,53.1,0.0,0,0,5,21.7,10,46,0,2,73.9,34,4.3,2,56.3,4,0,4.3,2,0,9,4.5,0.0,0.0
Josh Downs,122832,WR,IND,1,5.0,0,100.0,100.0,1,1,0,0.0,0,2,14,0,72.1,67.0,63.6,,63.4,0.0,0,0,12,0.0,0,31,0,4,80.6,25,77.4,24,90.6,4,0,19.4,6,23,3,0.8,5.8,0.92
Jayden Reed,78171,WR,GB,1,7.0,0,100.0,100.0,1,1,0,0.0,0,2,12,0,72.1,69.4,69.1,,69.6,0.0,0,0,18,0.0,0,17,0,4,100.0,17,82.4,14,99.0,4,0,17.6,3,31,3,0.8,7.8,1.82
Tyler Lockett,9502,WR,LV,1,10.0,0,75.0,100.0,1,1,0,25.0,1,1,23,0,36.8,65.8,52.4,,52.9,0.0,0,0,26,0.0,0,31,0,3,93.5,29,77.4,24,107.3,4,0,22.6,7,41,3,1.0,13.7,1.41
Dalton Schultz,47304,TE,HST,1,4.3,0,100.0,,0,0,0,0.0,0,1,13,0,72.1,67.0,61.9,,64.8,51.4,18,0,14,0.0,0,35,0,3,88.6,31,48.6,17,97.2,3,0,0.0,0,22,9,3.0,7.3,0.71
Kimani Vidal,123727,HB,LAC,1,6.7,1,33.3,,0,0,0,0.0,0,1,27,0,64.7,77.7,60.2,57.8,61.7,2.9,1,0,60,26.5,9,34,1,1,70.6,24,2.9,1,81.9,3,0,2.9,1,60,59,59.0,60.0,2.5
Keon Coleman,144949,WR,BUF,1,9.7,0,66.7,0.0,0,1,0,0.0,0,1,4,0,68.3,64.0,67.1,60.9,65.7,10.0,1,0,8,10.0,1,10,0,2,80.0,8,20.0,2,79.9,3,0,70.0,7,16,6,3.0,8.0,2.0
Gage Larvadain,150169,WR,CLV,1,11.3,1,66.7,,0,0,0,0.0,0,1,8,0,68.3,73.3,61.0,,61.2,0.0,0,1,14,0.0,0,23,0,2,87.0,20,56.5,13,43.1,3,0,43.5,10,18,12,6.0,9.0,0.9
Elic Ayomanor,157263,WR,TEN,1,7.3,0,33.3,0.0,0,1,0,0.0,0,1,31,0,64.7,61.2,48.1,,58.8,0.0,0,1,14,0.0,0,24,0,1,100.0,24,29.2,7,49.3,3,1,70.8,17,14,4,4.0,14.0,0.58
Isaac TeSlaa,172430,WR,DET,1,19.0,0,66.7,,0,0,0,0.0,0,1,11,0,68.3,64.0,60.3,,56.7,0.0,0,0,12,0.0,0,33,0,2,90.9,30,24.2,8,125.0,3,1,75.8,25,20,2,1.0,10.0,0.67
Quentin Johnston,123085,WR,LAC,1,3.3,0,66.7,0.0,0,1,0,33.3,1,0,27,0,29.9,64.0,48.3,,48.4,0.0,0,0,8,0.0,0,40,0,2,95.0,38,10.0,4,70.1,3,0,90.0,36,8,2,1.0,4.0,0.21
Andrei Iosivas,109811,WR,CIN,1,6.0,0,66.7,,0,0,0,33.3,1,1,7,0,30.0,64.0,51.9,,52.5,0.0,0,0,11,0.0,0,27,0,2,88.9,24,55.6,15,81.3,3,0,44.4,12,17,8,4.0,8.5,0.71
Ty Johnson,45769,HB,BUF,1,-4.7,1,66.7,,0,0,0,0.0,0,0,4,0,68.3,70.7,60.4,70.4,62.7,8.3,1,0,7,8.3,1,12,0,2,83.3,10,8.3,1,77.1,3,0,16.7,2,14,23,11.5,7.0,1.4
Olamide Zaccheaus,44920,WR,CHI,1,9.0,0,66.7,100.0,1,1,0,0.0,0,1,6,0,68.3,64.0,54.4,72.2,56.8,0.0,0,0,6,5.9,2,34,0,2,91.2,31,32.4,11,109.7,3,1,67.6,23,7,0,0.0,3.5,0.23
Lil'Jordan Humphrey,42247,WR,DEN,1,5.0,0,100.0,,0,0,0,0.0,0,2,10,0,70.5,65.8,76.7,,75.1,0.0,0,0,15,0.0,0,9,0,3,100.0,9,44.4,4,104.2,3,0,55.6,5,27,12,4.0,9.0,3.0
Cedric Tillman,84434,WR,CLV,1,21.7,0,33.3,0.0,0,1,0,0.0,0,1,8,0,64.7,61.2,64.1,,58.9,0.0,0,0,23,0.0,0,31,0,1,93.5,29,38.7,12,61.8,3,0,61.3,19,23,5,5.0,23.0,0.79
Keenan Allen,7857,WR,LAC,1,6.7,0,100.0,,0,0,0,0.0,0,1,27,0,70.5,65.8,59.1,,58.8,0.0,0,0,10,0.0,0,32,0,3,93.8,30,34.4,11,97.2,3,0,65.6,21,22,2,0.7,7.3,0.73
T.J. Hockenson,40912,TE,MIN,1,4.3,1,66.7,,0,0,0,0.0,0,2,18,0,68.3,64.0,68.6,70.2,67.1,40.9,9,0,10,4.5,1,22,0,2,90.9,20,45.5,10,113.9,3,1,13.6,3,12,6,3.0,6.0,0.6
Jaylen Warren,98692,HB,PIT,1,-3.0,2,100.0,,0,0,0,0.0,0,1,25,0,72.1,74.2,56.4,73.5,76.1,0.0,0,0,38,5.9,1,17,0,3,88.2,15,0.0,0,158.3,3,1,0.0,0,49,58,19.3,16.3,3.27
