player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Kyle Monangai,129891,HB,CHI,1,14,2,0,0.0,0,0,57,0,0,2,29,27.6,0,1,6,0,4,75.7,53.5,74.5,,13.9,57.7,56.3,60.0,9,0,0,1,11,16,0,0,2,15,0,57,29,2.07,4.1,0.0,10
Breece Hall,97636,HB,NYJ,1,14,1,0,0.0,0,0,43,0,0,1,37,18.9,1,1,22,0,2,75.1,58.1,77.9,,82.8,29.8,65.5,60.0,11,0,0,0,20,15,0,0,1,14,0,43,37,2.64,3.1,0.0,11
Omarion Hampton,162750,HB,LAC,1,13,0,2,58.9,33,0,56,0,0,0,37,0.0,3,4,27,0,2,75.5,57.7,71.6,,3.6,61.4,60.2,,18,0,11,2,8,14,0,0,2,15,0,56,37,2.85,4.3,1.38,11
Kyren Williams,97118,HB,LA,1,13,5,1,21.4,18,0,84,0,0,5,64,164.1,2,7,26,0,5,75.2,83.4,75.6,,81.0,61.9,85.1,,18,0,13,2,18,13,0,0,2,15,1,84,64,4.92,6.5,0.72,8
D'Andre Swift,57212,HB,CHI,1,13,1,0,0.0,0,0,63,1,0,1,36,17.3,0,4,6,0,3,75.4,70.1,77.4,,63.4,44.5,77.2,60.0,8,0,19,3,21,14,0,0,4,16,0,63,36,2.77,4.8,0.9,10
Kareem Hunt,11841,HB,KC,1,12,3,0,0.0,0,0,30,1,0,3,21,43.8,0,3,16,0,6,74.3,56.8,77.0,,76.2,30.3,64.9,60.0,6,0,0,0,23,13,0,0,2,12,1,30,21,1.75,2.5,0.0,5
Blake Corum,129574,HB,LA,1,12,4,3,64.8,83,0,128,0,0,4,45,115.4,4,6,26,0,4,74.5,91.9,72.6,,68.5,59.2,91.5,,48,0,3,1,7,12,0,0,1,13,2,128,45,3.75,10.7,0.43,8
Chase Brown,77787,HB,CIN,1,12,2,0,0.0,0,0,23,0,0,2,21,23.3,0,1,7,0,7,75.0,58.5,76.5,,40.0,65.5,57.3,,5,0,12,3,20,12,0,0,4,15,1,23,21,1.75,1.9,0.6,4
Jahmyr Gibbs,122474,HB,DET,1,12,2,1,44.2,19,0,43,0,5,2,18,55.3,3,4,11,0,3,75.9,73.7,81.2,,,91.3,58.0,60.0,19,0,77,7,27,14,0,0,7,19,3,43,18,1.5,3.6,2.85,8
Rachaad White,131633,HB,TB,1,11,2,0,0.0,0,0,53,0,0,2,30,45.5,1,3,30,0,3,74.1,71.8,78.2,,69.8,54.6,74.6,57.7,11,0,2,1,13,15,0,0,1,12,0,53,30,2.73,4.8,0.15,8
Jordan Mason,62946,HB,MIN,1,11,1,0,0.0,0,0,52,0,0,1,38,31.4,1,3,18,0,5,74.3,67.3,73.7,,18.5,55.3,69.5,,12,0,0,0,4,12,0,0,0,11,1,52,38,3.45,4.7,0.0,6
Tyler Allgeier,83639,HB,ATL,1,11,3,0,0.0,0,0,34,0,0,3,28,58.7,0,3,2,0,4,74.4,66.9,73.3,,80.6,80.9,61.3,60.0,9,0,33,2,7,12,0,0,2,13,0,34,28,2.55,3.1,4.71,7
Kenneth Walker III,97199,HB,SEA,1,10,6,0,0.0,0,0,29,1,1,6,30,190.9,1,2,29,0,5,74.1,58.5,74.1,,56.4,31.5,66.8,60.0,10,0,-1,1,16,12,0,0,2,11,0,29,30,3.0,2.9,-0.06,5
Chris Rodriguez Jr.,83689,HB,WAS,1,10,2,1,28.8,15,0,52,0,0,2,41,82.0,2,2,32,0,5,73.3,69.0,74.7,,63.8,53.8,69.6,,15,0,0,0,6,10,0,0,0,10,0,52,41,4.1,5.2,0.0,5
Justin Herbert,28237,QB,LAC,1,10,2,0,0.0,0,0,21,0,0,0,6,0.0,2,4,27,2,1,22.2,45.4,79.5,36.5,,,70.8,60.0,15,0,0,0,0,31,45,8,0,2,0,66,73,7.3,6.6,,1
Ashton Jeanty,157196,HB,LV,1,10,0,0,0.0,0,0,30,0,1,0,25,20.8,0,2,23,0,4,73.9,60.9,76.6,,79.7,56.3,61.2,,6,0,8,2,20,10,0,0,4,12,0,30,25,2.5,3.0,0.4,5
Josh Allen,46601,QB,BUF,1,9,5,0,0.0,0,0,-6,0,0,0,0,0.0,3,4,4,0,1,79.7,90.4,78.9,77.7,,,91.4,60.0,40,0,0,0,0,25,84,5,0,4,1,78,67,7.44,8.7,,0
Isiah Pacheco,83747,HB,KC,1,9,0,0,0.0,0,0,30,0,0,0,16,0.0,0,2,16,0,2,72.7,58.4,74.3,,65.8,53.6,59.7,,6,0,0,0,11,9,0,0,0,9,0,30,16,1.78,3.3,0.0,6
Jaylen Warren,98692,HB,PIT,1,8,0,0,0.0,0,0,13,0,2,0,15,34.1,0,0,25,0,3,74.2,56.4,73.7,,73.5,76.1,53.7,44.2,5,0,49,3,15,9,0,0,3,11,0,13,15,1.88,1.6,3.27,5
Ronnie Rivers,57208,HB,LA,1,8,1,0,0.0,0,0,41,0,0,1,23,35.9,0,2,26,0,6,73.5,79.2,69.9,,,,74.6,60.0,9,0,0,0,0,12,0,0,0,8,0,41,23,2.88,5.1,,2
Tyjae Spears,97195,HB,TEN,1,8,1,0,0.0,0,0,19,0,3,1,15,75.0,0,2,31,0,5,72.9,79.7,76.8,,61.4,86.4,71.4,60.0,8,0,28,2,15,9,0,0,3,10,0,19,15,1.88,2.4,1.87,2
Lamar Jackson,46416,QB,BLT,1,7,0,0,0.0,0,0,15,0,0,0,3,0.0,0,3,3,0,0,80.1,76.3,79.8,74.6,,,65.8,60.3,9,0,0,0,0,35,28,5,0,2,1,43,13,1.86,6.1,,2
Jacory Croskey-Merritt,102382,HB,WAS,1,7,2,0,0.0,0,0,32,0,0,2,21,85.7,1,1,32,0,5,71.4,87.9,70.1,,77.1,60.0,82.3,,10,0,0,0,1,7,0,0,0,7,0,32,21,3.0,4.6,0.0,2
Zach Charbonnet,97630,HB,SEA,1,7,1,1,58.7,27,0,46,1,0,1,41,65.1,1,1,29,0,4,72.3,68.6,75.9,,77.6,40.0,76.6,60.0,27,0,20,2,13,8,0,0,3,9,0,46,41,5.86,6.6,1.54,3
Sean Tucker,123056,HB,TB,1,7,1,0,0.0,0,0,29,0,0,1,24,49.0,1,2,30,0,4,72.1,67.4,71.8,,17.0,58.2,69.8,,13,0,0,0,2,8,0,0,0,7,1,29,24,3.43,4.1,0.0,3
Bam Knight,97432,HB,ARZ,1,7,0,0,0.0,0,0,16,0,0,0,17,0.0,0,1,1,0,5,73.2,52.1,76.9,,55.5,64.2,48.7,60.0,5,0,18,3,17,9,0,0,5,10,0,16,17,2.43,2.3,1.06,2
De'Von Achane,124305,HB,MIA,1,7,4,2,73.9,68,0,92,0,0,4,66,471.4,3,3,17,0,3,71.9,91.1,72.7,,,62.6,92.0,60.0,39,0,13,1,12,10,0,0,1,8,1,92,66,9.43,13.1,1.08,4
Patrick Mahomes,11765,QB,KC,1,7,1,0,0.0,0,0,0,0,0,0,,0.0,1,1,16,0,0,79.3,65.0,79.0,59.2,,,73.6,60.0,15,0,-10,1,0,22,59,7,1,1,0,59,30,4.29,8.4,,0
Tyler Shough,83537,QB,NO,1,7,3,1,61.8,34,0,42,0,0,0,4,0.0,3,3,20,0,0,78.2,83.7,78.7,74.8,,,82.4,60.3,34,0,0,0,0,32,13,1,0,6,2,55,27,3.86,7.9,,4
Baker Mayfield,46518,QB,TB,1,6,2,0,0.0,0,0,0,0,0,0,,100.0,2,3,30,0,0,79.0,37.6,79.6,34.0,,,62.3,60.0,16,0,0,0,0,34,42,6,0,0,0,42,11,1.83,7.0,,0
David Montgomery,45719,HB,DET,1,6,1,1,58.3,35,0,60,0,1,1,43,204.8,1,4,11,0,3,71.1,71.1,73.4,,76.9,68.1,69.3,,35,0,13,1,9,6,0,0,1,7,1,60,43,7.17,10.0,1.44,3
Keaton Mitchell,123826,HB,BLT,1,6,1,1,72.4,55,0,76,0,0,1,54,150.0,1,1,3,0,1,73.5,66.6,72.4,,,56.1,66.8,60.0,55,0,0,0,3,8,0,0,0,6,0,76,54,9.0,12.7,0.0,5
Samaje Perine,11869,HB,CIN,1,6,1,0,0.0,0,0,31,0,1,1,26,123.8,0,3,7,0,4,73.0,74.5,76.6,,70.1,67.0,72.7,,9,0,7,1,10,6,0,0,1,7,0,31,26,4.33,5.2,0.7,2
J.J. McCarthy,144918,QB,MIN,1,6,1,0,0.0,0,0,-4,0,0,0,0,0.0,1,2,18,0,0,78.5,78.4,78.9,73.1,,,74.5,60.0,16,0,0,0,0,33,23,2,0,4,0,19,40,6.67,3.2,,0
Ollie Gordon II,157792,HB,MIA,1,5,1,0,0.0,0,0,17,0,0,1,14,56.0,1,2,17,0,1,69.7,49.1,71.5,,12.2,55.7,55.0,60.0,12,0,0,0,4,9,0,0,0,5,1,17,14,2.8,3.4,0.0,4
Jayden Daniels,97993,QB,WAS,1,4,1,0,0.0,0,0,0,0,0,0,,100.0,0,1,32,0,0,76.6,55.7,77.1,59.6,,,49.8,60.0,5,0,0,0,0,12,16,4,0,0,0,16,11,2.75,4.0,,0
Jacoby Brissett,10725,QB,ARZ,1,4,0,0,0.0,0,0,5,0,0,0,0,0.0,1,1,1,0,0,80.6,57.6,78.9,57.7,,,57.8,60.0,11,0,0,0,0,12,17,3,0,1,0,22,4,1.0,5.5,,0
Jalen Hurts,40291,QB,PHI,1,4,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,24,1,0,45.9,48.6,79.3,45.8,,,66.1,60.0,8,0,0,0,0,24,10,2,0,2,0,8,0,0.0,2.0,,0
Velus Jones Jr.,40573,HB,SEA,1,4,0,1,78.1,25,0,32,0,0,0,7,0.0,1,1,29,0,3,69.7,73.5,69.4,,,,70.5,60.0,25,0,0,0,0,6,0,0,0,4,0,32,7,1.75,8.0,,1
Trevor Lawrence,77632,QB,JAX,1,4,0,0,0.0,0,0,4,0,0,0,2,0.0,0,3,15,0,0,78.4,90.2,78.6,86.8,,,72.1,60.2,7,0,0,0,0,25,12,2,0,2,0,16,5,1.25,4.0,,0
Kenneth Gainwell,77737,HB,PIT,1,4,1,0,0.0,0,0,15,0,1,1,10,50.0,0,2,25,0,0,74.3,73.5,78.2,,73.1,69.4,71.1,60.0,6,0,27,6,19,5,0,0,6,10,1,15,10,2.5,3.8,1.42,4
Tyler Badie,83714,HB,DEN,1,4,0,0,0.0,0,0,16,0,0,0,10,0.0,0,1,10,0,0,69.4,69.6,71.8,,83.3,62.1,66.4,,7,0,5,1,4,4,0,0,1,5,0,16,10,2.5,4.0,1.25,4
Jaleel McLaughlin,138346,HB,DEN,1,4,1,0,0.0,0,0,22,0,0,1,11,55.0,1,1,10,0,2,70.3,81.8,69.5,,,72.4,77.2,60.0,11,0,9,1,3,7,0,0,1,5,0,22,11,2.75,5.5,3.0,2
Caleb Williams,144622,QB,CHI,1,4,0,0,0.0,0,0,2,0,0,0,0,0.0,0,2,6,0,0,79.3,60.6,79.3,61.6,,,55.2,60.0,6,0,0,0,0,30,13,3,0,1,0,15,0,0.0,3.8,,1
Malik Davis,57196,HB,DAL,1,3,1,0,0.0,0,0,6,0,0,1,6,66.7,0,0,9,0,1,67.2,52.4,70.7,,78.9,58.7,52.0,,3,0,0,0,1,3,0,0,0,3,0,6,6,2.0,2.0,0.0,2
Zavier Scott,55123,HB,MIN,1,3,2,0,0.0,0,0,15,0,0,2,17,283.3,1,1,18,0,2,68.2,69.2,68.3,,29.1,65.6,68.6,,10,0,5,1,1,3,0,0,1,4,0,15,17,5.67,5.0,5.0,1
Emanuel Wilson,154173,HB,GB,1,3,1,0,0.0,0,0,10,0,0,1,6,66.7,0,0,12,0,2,70.5,55.7,69.9,,64.2,56.3,57.1,,5,0,0,0,4,3,0,0,0,3,0,10,6,2.0,3.3,0.0,1
Audric Estime,147476,HB,NO,1,3,0,0,0.0,0,0,11,0,0,0,5,0.0,0,1,20,0,0,67.2,59.9,73.4,,,58.7,60.0,60.0,9,0,0,0,1,8,0,0,0,3,0,11,5,1.67,3.7,0.0,3
Dak Prescott,10769,QB,DAL,1,3,0,0,0.0,0,0,1,0,0,0,0,0.0,1,2,9,1,0,29.9,67.9,79.8,65.0,,,71.2,60.0,12,0,0,0,0,22,13,2,0,1,0,14,7,2.33,4.7,,0
Nick Mullens,12282,QB,JAX,1,3,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,15,0,0,68.2,62.5,70.6,60.4,,,60.5,60.0,0,0,0,0,0,5,0,0,0,3,0,-1,0,0.0,-0.3,,0
Shedeur Sanders,131396,QB,CLV,1,3,1,0,0.0,0,0,0,0,0,0,,100.0,1,2,8,0,0,32.0,76.8,79.3,73.1,,,72.3,60.0,14,2,0,0,0,18,29,3,0,0,1,29,22,7.33,9.7,,0
Sam Darnold,29048,QB,SEA,1,3,1,0,0.0,0,0,3,0,0,0,0,0.0,1,2,29,0,0,78.7,72.9,78.3,71.6,,,62.6,60.0,12,0,0,0,0,17,20,2,0,1,0,23,20,6.67,7.7,,0
Michael Carter,57337,HB,ARZ,1,3,0,0,0.0,0,0,13,0,1,0,6,40.0,0,0,1,0,2,69.0,60.8,79.2,,82.7,59.5,58.0,,9,0,18,2,24,3,0,0,4,5,0,13,6,2.0,4.3,0.75,1
Jakobi Meyers,47468,WR,JAX,1,3,1,0,0.0,0,0,9,1,0,1,10,47.6,0,1,15,0,0,70.3,56.8,0.0,,,62.1,53.6,54.8,4,1,39,4,30,22,0,0,9,7,0,9,10,3.33,3.0,1.3,1
Bo Nix,97790,QB,DEN,1,3,0,0,0.0,0,0,9,0,0,0,1,0.0,0,1,10,0,0,79.9,63.0,0.0,65.0,,,57.2,60.0,8,1,0,0,0,31,6,1,0,2,1,15,1,0.33,5.0,,0
Jimmy Garoppolo,8697,QB,LA,1,3,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,26,0,0,67.2,51.8,0.0,,,,60.5,60.0,-1,1,0,0,0,12,0,0,0,3,0,-4,0,0.0,-1.3,,0
Jayden Reed,78171,WR,GB,1,2,0,1,68.2,15,0,22,0,0,0,13,0.0,1,1,12,0,0,69.4,69.1,78.7,,,69.6,59.5,57.4,15,0,31,4,17,8,0,0,4,6,0,22,13,6.5,11.0,1.82,0
Aaron Rodgers,2241,QB,PIT,1,2,0,0,,0,0,-1,0,0,0,0,0.0,0,1,25,0,0,78.7,88.0,0.0,87.5,,,63.8,60.0,1,1,-9,1,0,16,1,1,1,2,1,0,0,0.0,0.0,,0
Ty Johnson,45769,HB,BUF,1,2,1,1,92.0,23,0,25,0,1,1,2,50.0,1,1,4,0,1,70.7,60.4,74.1,,70.4,62.7,58.3,60.0,23,0,14,2,10,4,0,0,3,4,0,25,2,1.0,12.5,1.4,0
Adam Prentice,35639,FB,DEN,1,2,0,1,81.8,18,0,22,0,0,0,9,0.0,1,2,10,0,0,67.8,64.9,75.0,,69.0,62.3,66.7,55.8,18,0,11,2,10,18,0,0,2,4,0,22,9,4.5,11.0,1.1,0
C.J. Stroud,129759,QB,HST,1,2,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,13,0,0,79.1,58.9,0.0,59.3,,,62.6,60.3,3,1,0,0,0,31,3,1,0,1,0,5,1,0.5,2.5,,0
Cam Ward,133244,QB,TEN,1,2,0,0,0.0,0,0,4,0,0,0,1,0.0,0,1,31,0,0,78.1,53.0,79.1,51.7,,,60.3,60.0,2,0,0,0,0,35,0,0,0,2,0,4,1,0.5,2.0,,1
Isaiah Davis,138299,HB,NYJ,1,2,0,1,86.4,19,0,22,0,0,0,2,0.0,1,1,22,0,0,65.2,60.8,75.7,,67.5,55.4,60.7,,19,0,0,0,7,2,0,0,0,2,0,22,2,1.0,11.0,0.0,1
Riley Leonard,143862,QB,IND,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,14,0,0,78.7,55.8,78.3,53.6,,,66.4,60.0,6,0,0,0,0,18,6,1,0,1,1,5,0,0.0,2.5,,0
Taysom Hill,12112,TE,NO,1,2,0,0,0.0,0,0,-1,2,0,0,1,0.0,0,0,20,1,1,17.2,26.9,78.0,,,28.8,34.3,68.5,2,0,0,0,8,15,0,0,2,2,0,-1,1,0.5,-0.5,0.0,1
Dylan Sampson,163772,HB,CLV,1,2,0,0,0.0,0,0,4,0,3,0,4,85.7,0,1,8,1,0,18.0,59.8,78.5,,,53.4,65.1,,4,0,64,5,23,2,0,0,5,7,0,4,4,2.0,2.0,2.78,2
Jared Goff,10635,QB,DET,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,11,0,0,79.5,70.4,79.0,69.2,,,60.0,60.2,-1,0,0,0,0,22,0,0,0,2,0,-2,0,0.0,-1.0,,0
Bhayshul Tuten,150568,HB,JAX,1,2,0,0,0.0,0,0,5,0,0,0,3,0.0,0,1,15,1,1,9.6,30.7,66.4,,,,39.1,,6,0,0,0,0,2,0,0,0,2,0,5,3,1.5,2.5,,1
Kaleb Johnson,156419,HB,PIT,1,2,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,25,0,0,65.2,63.4,65.5,,,59.9,62.7,,5,0,0,0,1,2,0,0,0,2,0,4,4,2.0,2.0,0.0,2
Marcus Mariota,9435,QB,WAS,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,32,1,0,16.7,23.0,73.2,29.6,,,29.5,60.0,4,0,0,0,0,6,7,2,0,0,0,7,3,1.5,3.5,,0
Zach Wilson,82096,QB,MIA,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,17,0,0,65.2,61.2,71.1,,,,60.0,60.0,-1,0,0,0,0,7,0,0,0,2,0,-2,0,0.0,-1.0,,0
Luther Burden III,157170,WR,CHI,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,6,0,0,68.3,76.3,78.8,,,78.3,56.6,59.2,3,0,67,4,27,22,0,0,6,5,0,3,2,2.0,3.0,2.48,0
Jaylin Noel,125155,WR,HST,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,13,0,1,71.7,53.1,74.6,,,54.4,58.7,59.6,1,0,12,2,17,5,0,0,2,3,0,1,0,0.0,1.0,0.71,0
Tua Tagovailoa,60326,QB,MIA,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,17,1,0,75.9,54.9,78.8,54.4,,,60.0,60.0,0,0,0,0,0,35,0,0,0,1,0,0,0,0.0,0.0,,1
Jaxon Smith-Njigba,129758,WR,SEA,1,1,0,0,0.0,0,0,-1,0,1,0,1,12.5,0,0,29,1,0,17.7,73.6,78.6,,,72.6,,58.9,-1,0,92,7,31,13,0,0,10,8,0,-1,1,1.0,-1.0,2.97,0
Darren Waller,9637,TE,MIA,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,1,17,0,0,64.6,55.6,75.6,,,63.1,56.9,37.0,4,0,13,1,13,11,0,0,3,2,0,4,3,3.0,4.0,1.0,0
Tyler Warren,129798,TE,IND,1,1,0,0,0.0,0,0,2,0,0,0,3,0.0,0,1,14,0,0,66.2,50.1,80.3,,66.4,50.6,61.4,52.2,2,0,15,2,37,21,0,0,5,3,0,2,3,3.0,2.0,0.41,0
Dare Ogunbowale,12329,HB,HST,1,1,0,0,0.0,0,0,5,0,0,0,3,0.0,0,1,13,0,0,61.9,66.8,65.0,,,,62.6,,5,0,0,0,0,1,0,0,0,1,1,5,3,3.0,5.0,,1
Evan Hull,97302,HB,NO,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,20,0,0,64.6,52.1,71.3,,25.8,64.1,56.3,60.0,4,0,6,1,2,4,0,0,1,2,0,4,2,2.0,4.0,3.0,1
Zay Flowers,97268,WR,BLT,1,1,0,0,0.0,0,0,2,1,1,0,2,22.2,0,0,3,0,0,70.8,74.8,78.9,,,75.3,58.5,59.7,2,0,124,8,40,31,0,0,11,9,0,2,2,2.0,2.0,3.1,0
Kenny Pickett,60515,QB,LV,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,23,0,0,73.2,86.0,73.5,82.4,,,63.3,,6,0,0,0,0,0,6,1,0,0,0,6,0,0.0,6.0,,0
Ja'Marr Chase,84270,WR,CIN,1,1,0,0,0.0,0,0,8,0,2,0,3,100.0,0,0,7,0,0,68.0,68.6,78.1,,,68.2,,55.6,8,0,44,5,38,18,0,0,8,6,0,8,3,3.0,8.0,1.16,0
Geno Smith,7820,QB,LV,1,1,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,23,0,0,76.8,56.3,76.9,57.0,,,58.3,60.0,4,0,0,0,0,10,4,1,0,0,0,4,10,10.0,4.0,,0
Malachi Corley,66272,WR,CLV,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,0,8,0,0,61.9,47.9,68.0,,,58.8,56.5,59.8,2,0,0,0,2,2,0,0,0,1,0,2,0,0.0,2.0,0.0,0
Brashard Smith,143951,HB,KC,1,1,0,0,0.0,0,0,7,0,0,0,1,0.0,0,0,16,0,1,68.2,62.7,70.8,,,55.4,62.9,,7,0,0,0,4,1,0,0,0,1,0,7,1,1.0,7.0,0.0,0
Jaylen Waddle,84088,WR,MIA,1,1,0,1,100.0,21,1,21,0,0,0,0,0.0,1,1,17,0,0,69.1,75.5,0.0,,,78.9,62.8,56.5,21,1,50,5,18,32,0,0,7,6,0,21,0,0.0,21.0,2.78,0
Ameer Abdullah,9487,HB,IND,1,1,0,0,0.0,0,0,4,0,2,0,1,66.7,0,0,14,0,0,71.1,57.0,75.8,,26.6,58.3,59.5,60.0,4,0,5,2,13,2,0,0,2,3,0,4,1,1.0,4.0,0.38,1
Jameson Williams,101701,WR,DET,1,1,0,0,0.0,0,0,7,0,0,0,0,0.0,0,0,11,0,0,70.3,74.7,80.5,,,75.4,56.6,60.9,7,0,96,7,36,17,0,0,9,8,0,7,0,0.0,7.0,2.67,0
KaVontae Turpin,47658,WR,DAL,1,1,0,0,0.0,0,0,4,0,0,0,0,0.0,0,0,9,0,0,76.0,60.2,75.9,,,61.7,56.6,61.0,4,0,26,2,29,9,0,0,2,3,0,4,0,0.0,4.0,0.9,0
Rasheen Ali,121717,HB,BLT,1,1,0,0,0.0,0,0,2,0,1,0,1,33.3,0,0,3,0,0,69.8,56.1,77.1,,27.7,64.5,59.7,,2,0,11,2,17,1,0,0,3,3,0,2,1,1.0,2.0,0.65,1
Connor Heyward,57301,TE,PIT,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,25,0,0,61.9,68.1,71.8,,73.5,56.5,62.6,60.0,2,0,0,0,2,2,0,0,0,1,0,2,1,1.0,2.0,0.0,0
