player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Tony Pollard,27126,HB,TEN,1,14,2,2,40.4,42,0,104,1,0,2,55,52.4,2,4,31,0,6,75.9,79.8,73.3,,77.2,64.8,77.7,,22,0,8,1,8,15,0,0,2,15,1,104,55,3.93,7.4,1.0,7
Kenneth Gainwell,77737,HB,PIT,1,13,6,1,47.5,38,0,80,0,0,6,66,152.3,1,3,25,0,3,76.5,75.2,76.9,,,90.5,63.8,60.0,38,0,46,7,15,18,0,0,7,20,0,80,66,5.08,6.2,3.07,10
Jahmyr Gibbs,122474,HB,DET,1,13,5,0,0.0,0,0,38,2,2,5,33,104.5,0,0,11,0,8,76.0,63.9,80.0,,19.3,31.9,80.8,60.0,6,0,20,4,32,15,0,0,6,17,0,38,33,2.54,2.9,0.63,5
Chase Brown,77787,HB,CIN,1,13,4,0,0.0,0,0,53,0,1,4,38,73.1,1,3,7,0,8,76.5,68.6,77.7,,25.5,79.6,64.4,59.8,10,1,37,7,29,15,0,0,7,20,0,53,38,2.92,4.1,1.28,5
Breece Hall,97636,HB,NYJ,1,12,2,0,0.0,0,0,23,0,0,2,22,26.2,1,1,22,0,5,74.8,66.3,78.4,,13.3,75.2,66.5,60.0,13,0,14,2,17,16,0,0,2,14,0,23,22,1.83,1.9,0.82,6
Quinshon Judkins,157128,HB,CLV,1,12,0,0,0.0,0,0,21,0,1,0,24,13.3,0,0,8,0,2,75.0,45.6,76.9,,26.9,58.6,42.6,60.0,4,0,-4,3,23,13,0,0,4,15,0,21,24,2.0,1.8,-0.17,9
Jaylen Warren,98692,HB,PIT,1,12,2,0,0.0,0,0,33,0,1,2,23,38.3,0,1,25,0,5,76.4,64.8,79.6,,17.2,63.3,66.6,,6,0,15,3,14,13,0,0,3,15,0,33,23,1.92,2.8,1.07,7
De'Von Achane,124305,HB,MIA,1,12,0,1,25.0,15,0,60,0,3,0,38,52.8,1,1,17,0,3,75.3,79.1,77.6,,76.5,79.1,75.9,,15,0,67,6,27,11,0,0,6,18,0,60,38,3.17,5.0,2.48,8
Travis Etienne Jr.,57185,HB,JAX,1,12,1,0,0.0,0,0,32,0,1,1,33,36.7,0,3,15,0,5,74.6,78.8,75.5,,34.6,90.6,69.5,60.0,8,0,73,3,17,14,0,0,4,15,0,32,33,2.75,2.7,4.29,6
Aaron Jones,11937,HB,MIN,1,12,3,1,47.1,16,0,34,0,0,3,26,43.3,2,3,18,0,5,75.4,63.0,77.4,,74.6,65.8,60.7,,16,0,31,3,17,13,0,0,3,15,0,34,26,2.17,2.8,1.82,6
Kimani Vidal,123727,HB,LAC,1,12,1,0,0.0,0,0,33,0,0,1,23,14.7,0,1,27,0,6,75.3,59.1,76.4,,60.0,58.6,59.2,60.0,8,0,15,1,18,15,0,0,1,13,0,33,23,1.92,2.8,0.83,6
Josh Jacobs,45953,HB,GB,1,12,0,1,54.8,40,0,73,0,0,0,35,0.0,2,3,12,0,7,75.2,88.3,77.5,,30.4,85.5,84.1,,40,0,19,2,16,13,0,0,3,14,1,73,35,2.92,6.1,1.19,5
Josh Allen,46601,QB,BUF,1,11,1,1,41.7,20,0,27,0,0,0,5,0.0,1,4,4,0,1,80.2,82.5,79.3,70.7,,,86.7,60.0,20,0,0,0,0,32,21,4,0,7,0,48,21,1.91,4.4,,1
Kyle Monangai,129891,HB,CHI,1,11,0,0,0.0,0,0,33,2,0,0,29,0.0,0,1,6,0,6,73.8,49.1,78.4,,29.0,25.1,66.8,,9,0,0,0,12,11,0,0,2,11,0,33,29,2.64,3.0,0.0,5
Isiah Pacheco,83747,HB,KC,1,11,0,0,0.0,0,0,21,0,0,0,21,0.0,0,1,16,0,1,73.3,55.5,77.4,,,52.4,57.0,,7,0,0,0,17,10,0,0,0,11,0,21,21,1.91,1.9,0.0,9
Derrick Henry,10679,HB,BLT,1,11,4,3,75.0,75,0,100,0,0,4,66,218.2,3,4,3,0,5,73.8,81.9,72.6,,,56.7,79.1,,29,0,0,0,4,11,0,0,0,11,0,100,66,6.0,9.1,0.0,5
Blake Corum,129574,HB,LA,1,11,0,1,33.8,24,0,71,0,0,0,24,0.0,2,4,26,0,10,73.8,68.5,75.2,,44.3,51.3,73.7,60.0,24,0,0,0,16,12,0,0,0,11,1,71,24,2.18,6.5,0.0,1
Jordan Mason,62946,HB,MIN,1,10,4,0,0.0,0,0,29,0,0,4,26,104.0,0,1,18,0,6,73.3,68.4,72.5,,74.7,55.4,68.4,60.0,9,0,0,0,3,13,0,0,0,10,0,29,26,2.6,2.9,0.0,3
Marcus Mariota,9435,QB,WAS,1,10,2,0,0.0,0,0,10,0,0,1,13,52.0,1,0,32,2,1,19.1,61.8,78.9,58.9,,,64.1,60.3,11,0,0,0,0,33,33,5,0,5,0,43,34,3.4,4.3,,1
Kenneth Walker III,97199,HB,SEA,1,9,1,0,0.0,0,0,17,0,0,1,18,20.0,0,0,29,0,3,73.1,54.2,73.4,,12.0,53.3,57.0,60.0,6,0,2,1,14,10,0,0,1,10,0,17,18,2.0,1.9,0.14,6
Ashton Jeanty,157196,HB,LV,1,9,2,0,0.0,0,0,35,1,0,2,24,41.0,1,1,23,0,5,74.0,63.5,74.7,,74.9,43.6,72.4,60.0,11,0,7,4,17,10,0,0,6,13,0,35,24,2.67,3.9,0.41,4
Jaxson Dart,146409,QB,NYG,1,9,1,0,0.0,0,0,3,0,0,1,3,33.3,1,2,21,1,3,29.8,56.6,79.2,62.5,,,43.8,60.0,29,0,0,0,0,22,60,6,0,3,0,63,17,1.89,7.0,,0
Jeremy McNichols,11917,HB,WAS,1,9,0,0,0.0,0,0,6,0,1,0,13,14.4,0,1,32,1,2,21.9,42.5,0.0,,83.5,64.5,40.8,,6,1,16,1,14,10,0,0,1,10,0,6,13,1.44,0.7,1.14,7
Isaiah Davis,138299,HB,NYJ,1,9,1,1,41.4,24,0,58,0,0,1,19,21.1,1,2,22,0,3,73.1,74.8,73.0,,80.4,54.9,76.6,,24,0,7,1,13,9,0,0,1,10,1,58,19,2.11,6.4,0.54,5
Brian Robinson,57120,HB,SF,1,9,0,0,0.0,0,0,21,0,0,0,15,0.0,0,1,28,0,5,74.2,41.9,70.1,,,56.7,45.1,,6,0,0,0,2,9,0,0,0,9,0,21,15,1.67,2.3,0.0,4
Chuba Hubbard,57373,HB,CAR,1,8,1,0,0.0,0,0,29,0,2,1,16,66.7,1,2,5,0,0,74.1,62.4,76.2,,74.1,62.2,61.3,60.0,10,0,9,1,14,9,0,0,1,9,0,29,16,2.0,3.6,0.64,6
Zach Charbonnet,97630,HB,SEA,1,8,0,0,0.0,0,0,31,0,0,0,15,0.0,0,4,29,0,3,72.1,59.0,75.2,,39.6,52.4,64.0,60.0,8,0,0,0,15,9,0,0,1,8,0,31,15,1.88,3.9,0.0,5
Tyler Shough,83537,QB,NO,1,8,1,0,0.0,0,0,14,0,0,1,1,4.0,1,2,20,0,1,80.5,80.6,79.3,80.7,,,62.0,60.2,13,0,0,0,0,24,18,3,0,5,0,32,1,0.13,4.0,,1
Malik Davis,57196,HB,DAL,1,8,0,0,0.0,0,0,21,1,0,0,14,0.0,0,3,9,0,3,73.2,56.0,77.9,,39.4,44.4,63.9,60.0,6,0,16,2,12,11,0,0,3,10,1,21,14,1.75,2.6,1.33,5
Keaton Mitchell,123826,HB,BLT,1,8,1,2,56.1,37,0,66,0,0,1,47,73.4,3,3,3,0,5,72.1,65.7,71.6,,,56.4,65.5,60.0,22,0,0,0,4,12,0,0,1,8,0,66,47,5.88,8.3,0.0,3
Bryce Young,123943,QB,CAR,1,7,1,0,0.0,0,0,2,0,0,0,1,0.0,3,3,5,0,0,78.0,78.4,78.5,78.7,,,63.9,60.0,15,0,0,0,0,25,47,6,0,1,0,49,17,2.43,7.0,,0
Bo Nix,97790,QB,DEN,1,7,1,0,0.0,0,0,6,0,0,0,5,0.0,0,2,10,0,1,79.9,83.1,79.2,84.7,,,57.4,60.0,4,0,0,0,0,29,4,2,0,5,0,10,15,2.14,1.4,,0
Brock Purdy,77672,QB,SF,1,7,2,0,0.0,0,0,5,0,0,0,1,0.0,1,4,28,1,0,79.5,91.0,0.0,90.7,,,71.0,60.0,26,1,0,0,0,33,39,5,0,2,0,44,17,2.43,6.3,,0
David Montgomery,45719,HB,DET,1,7,4,0,0.0,0,0,32,0,0,4,20,163.3,1,3,11,0,4,71.4,78.5,73.3,,56.6,55.5,79.0,,10,0,0,0,8,7,0,0,0,7,1,32,20,2.86,4.6,0.0,3
Jalen Hurts,40291,QB,PHI,1,7,2,0,0.0,0,0,27,0,0,2,10,80.0,1,4,24,0,1,76.8,79.5,78.1,80.6,,,63.5,60.0,13,0,0,0,0,32,12,2,0,5,0,39,10,1.43,5.6,,2
Woody Marks,124179,HB,HST,1,7,0,0,0.0,0,0,30,0,0,0,16,0.0,1,3,13,0,3,72.5,59.9,72.6,,,60.7,56.5,60.0,11,0,8,1,4,9,0,0,1,8,0,30,16,2.29,4.3,2.0,4
Devin Neal,144558,HB,NO,1,7,3,1,53.6,15,0,28,0,0,3,14,75.0,1,3,20,0,2,72.3,62.2,73.7,,24.7,61.3,65.0,60.0,15,0,4,1,7,10,0,0,1,8,1,28,14,2.0,4.0,0.57,5
Brady Cook,124199,QB,NYJ,1,6,1,0,0.0,0,0,2,0,0,0,1,0.0,2,2,22,0,0,79.4,53.3,79.2,51.2,,,62.1,60.0,12,0,0,0,0,27,37,5,0,1,0,39,13,2.17,6.5,,0
C.J. Stroud,129759,QB,HST,1,6,0,0,0.0,0,0,3,0,0,0,1,0.0,0,1,13,1,0,78.8,79.2,79.1,81.7,,,54.3,60.7,6,0,0,0,0,33,7,2,0,4,0,10,7,1.17,1.7,,1
Kareem Hunt,11841,HB,KC,1,6,0,0,0.0,0,0,12,0,0,0,9,0.0,0,4,16,0,3,71.1,58.7,77.4,,33.2,59.5,59.4,,4,0,8,1,21,6,0,0,2,7,0,12,9,1.5,2.0,0.38,3
Rhamondre Stevenson,98689,HB,NE,1,6,1,1,30.0,15,1,50,0,1,1,30,111.1,2,4,19,0,2,72.0,83.3,0.0,,65.0,78.3,88.9,58.4,15,1,27,3,19,10,0,0,3,9,0,50,30,5.0,8.3,1.42,4
Trevor Lawrence,77632,QB,JAX,1,5,1,0,0.0,0,0,10,0,0,0,4,0.0,2,3,15,0,0,79.3,93.5,78.3,91.3,,,80.6,60.0,20,1,0,0,0,15,41,3,0,2,1,51,9,1.8,10.2,,0
Devin Singletary,40485,HB,NYG,1,5,1,0,0.0,0,0,13,0,0,1,8,26.7,0,0,21,0,1,71.5,55.6,72.3,,72.5,56.2,57.1,60.0,8,0,1,1,8,6,0,0,1,6,0,13,8,1.6,2.6,0.13,4
Dare Ogunbowale,12329,HB,HST,1,5,0,0,0.0,0,0,2,0,0,0,7,0.0,0,0,13,0,2,71.4,60.7,76.2,,75.8,74.2,48.3,,4,0,32,3,14,5,0,0,4,8,0,2,7,1.4,0.4,2.29,2
Evan Hull,97302,HB,NO,1,4,0,0,0.0,0,0,12,0,0,0,5,0.0,0,0,20,0,2,72.9,57.1,74.5,,52.8,54.1,58.8,59.7,6,0,0,0,8,9,0,0,0,4,0,12,5,1.25,3.0,0.0,2
Ameer Abdullah,9487,HB,IND,1,4,2,0,0.0,0,0,15,0,2,2,20,222.2,0,0,14,0,0,73.3,71.7,72.2,,73.4,89.2,64.7,57.2,8,0,32,5,6,7,0,0,5,9,0,15,20,5.0,3.8,5.33,4
Ty Johnson,45769,HB,BUF,1,4,0,0,0.0,0,0,13,0,0,0,5,0.0,0,1,4,0,1,69.7,63.2,77.5,,,60.0,65.6,60.0,9,0,15,3,10,5,0,0,3,7,0,13,5,1.25,3.3,1.5,1
Sean Tucker,123056,HB,TB,1,4,0,0,0.0,0,0,7,0,0,0,14,0.0,0,1,30,0,4,72.0,60.1,69.3,,69.7,57.7,60.1,,6,0,0,0,2,5,0,0,0,4,1,7,14,3.5,1.8,0.0,0
Drake Maye,143969,QB,NE,1,4,3,0,0.0,0,0,15,0,0,1,8,200.0,2,4,19,0,0,77.7,69.1,78.2,60.2,,,82.0,60.0,17,0,0,0,0,23,28,2,0,2,2,43,34,8.5,10.8,,1
Sam Darnold,29048,QB,SEA,1,4,0,0,0.0,0,0,1,0,0,0,0,0.0,0,2,29,1,0,28.8,64.4,78.7,73.5,,,29.4,60.0,4,0,0,0,0,20,4,2,0,2,0,5,0,0.0,1.3,,0
J.J. McCarthy,144918,QB,MIN,1,4,1,0,0.0,0,0,0,0,0,0,0,0.0,0,2,18,0,0,77.5,89.7,78.3,90.5,,,56.2,60.0,8,0,0,0,0,27,15,2,0,2,1,15,17,4.25,3.8,,0
LeQuint Allen,158290,HB,JAX,1,4,0,0,0.0,0,0,11,0,0,0,9,0.0,0,0,15,0,1,70.7,60.2,71.8,,75.0,59.4,59.4,60.0,6,0,5,1,9,8,0,0,1,5,0,11,9,2.25,2.8,0.56,3
Connor Heyward,57301,TE,PIT,1,4,0,0,0.0,0,0,4,0,0,0,1,0.0,0,3,25,0,0,70.1,74.5,69.2,,,,71.1,,2,0,0,0,0,4,0,0,0,4,1,4,1,0.25,1.0,,0
Nick Mullens,12282,QB,JAX,1,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,15,0,0,67.2,61.6,71.5,,,,60.5,60.0,0,0,0,0,0,8,0,0,0,3,0,-2,0,0.0,-0.7,,0
Jacoby Brissett,10725,QB,ARZ,1,3,0,0,0.0,0,0,3,0,0,0,2,0.0,0,1,1,0,0,80.3,56.2,79.0,56.3,,,57.4,60.0,3,0,0,0,0,20,3,1,0,2,0,6,3,1.0,2.0,,0
Jordan Love,40306,QB,GB,1,3,2,0,0.0,0,0,0,0,0,0,,100.0,1,2,12,0,0,80.1,69.1,79.2,63.9,,,78.1,60.0,24,0,0,0,0,18,29,3,0,0,0,29,33,11.0,9.7,,0
Tyler Huntley,46448,QB,BLT,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,3,0,0,67.2,61.5,69.9,,,,60.5,60.0,-1,0,0,0,0,5,0,0,0,3,0,-3,0,0.0,-1.0,,0
Hunter Luepke,91319,FB,DAL,1,3,0,0,0.0,0,0,16,0,0,0,9,0.0,0,1,9,0,1,69.0,50.8,75.7,,17.4,76.7,57.5,54.8,8,0,14,2,5,5,0,0,2,5,0,16,9,3.0,5.3,2.8,2
Tyjae Spears,97195,HB,TEN,1,3,2,1,58.8,20,0,34,0,1,2,16,320.0,1,3,31,0,1,70.0,70.1,76.5,,80.8,57.6,72.8,,20,0,2,2,14,4,0,0,2,5,0,34,16,5.33,11.3,0.14,2
Caleb Williams,144622,QB,CHI,1,3,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,6,1,1,27.8,85.1,79.2,90.2,,,39.4,60.0,14,0,0,0,0,33,14,1,0,2,0,13,0,0.0,4.3,,0
Audric Estime,147476,HB,NO,1,3,0,0,0.0,0,0,11,0,1,0,6,33.3,0,1,20,0,0,70.6,68.3,75.7,,79.0,78.9,59.9,60.0,5,0,39,3,15,6,0,0,3,6,0,11,6,2.0,3.7,2.6,3
Dylan Laube,88664,HB,LV,1,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,23,0,2,71.9,51.2,64.5,,,,53.6,,3,0,0,0,0,2,0,0,0,2,0,4,3,1.5,2.0,,0
Corey Kiner,86392,HB,ARZ,1,2,0,0,0.0,0,0,11,0,0,0,6,0.0,0,1,1,0,1,67.7,58.9,66.8,,65.8,58.0,59.3,,7,0,0,0,2,2,0,0,0,2,0,11,6,3.0,5.5,0.0,1
Puka Nacua,100632,WR,LA,1,2,1,0,0.0,0,0,8,1,3,1,9,163.6,0,0,26,0,0,72.0,95.0,77.4,,,94.6,60.7,59.2,6,0,181,9,26,12,0,0,11,11,0,8,9,4.5,4.0,6.96,0
Chris Brooks,83644,HB,GB,1,2,0,0,0.0,0,0,10,0,0,0,9,0.0,0,0,12,0,0,66.7,72.2,76.8,,81.2,58.3,66.2,72.4,7,0,6,1,11,2,0,0,2,3,0,10,9,4.5,5.0,0.55,2
Tyler Allgeier,83639,HB,ATL,1,2,2,1,83.3,15,0,18,0,0,2,7,350.0,1,1,2,0,0,65.2,57.8,72.0,,59.7,55.1,58.9,,15,0,0,0,6,2,0,0,0,2,0,18,7,3.5,9.0,0.0,2
Kenny Pickett,60515,QB,LV,1,2,1,0,0.0,0,0,-1,0,0,1,3,300.0,0,1,23,0,0,77.6,50.4,77.3,45.9,,,71.5,60.0,8,0,0,0,0,12,8,1,0,1,0,7,3,1.5,3.5,,1
Lamar Jackson,46416,QB,BLT,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,2,2,3,1,0,26.4,81.5,76.8,73.0,,,78.2,60.0,14,0,0,0,0,17,26,2,0,0,0,26,25,12.5,13.0,,0
Shedeur Sanders,131396,QB,CLV,1,2,1,0,0.0,0,0,0,0,0,0,,100.0,1,1,8,0,0,79.3,33.2,0.0,34.0,,,63.7,60.0,15,1,0,0,0,14,24,2,0,0,0,24,37,18.5,12.0,,0
Khalil Herbert,41668,HB,NYJ,1,2,0,0,0.0,0,0,5,0,0,0,2,0.0,0,0,22,0,0,65.2,54.6,70.5,,,57.2,56.3,,3,0,0,0,3,2,0,0,0,2,0,5,2,1.0,2.5,0.0,2
Jaleel McLaughlin,138346,HB,DEN,1,2,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,10,0,1,67.7,51.2,69.0,,,55.7,53.3,60.0,2,0,0,0,5,4,0,0,0,2,0,4,2,1.0,2.0,0.0,1
Brashard Smith,143951,HB,KC,1,2,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,16,0,1,65.2,55.5,68.7,,,59.7,56.9,,2,0,0,0,1,2,0,0,0,2,0,1,2,1.0,0.5,0.0,0
Justin Herbert,28237,QB,LAC,1,2,0,0,,0,0,0,0,0,0,3,0.0,0,0,27,0,0,78.7,67.0,79.0,67.8,,,54.8,60.0,1,0,0,0,0,31,0,0,0,2,0,0,3,1.5,0.0,,1
Joe Burrow,28022,QB,CIN,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,7,0,0,80.1,78.9,79.6,82.5,,,42.9,60.0,3,0,0,0,0,28,5,2,0,0,0,5,0,0.0,2.5,,0
Taysom Hill,12112,TE,NO,1,2,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,20,0,0,65.2,58.1,73.3,,,53.5,64.0,57.2,2,0,0,0,9,6,0,0,0,2,0,2,2,1.0,1.0,0.0,2
Emanuel Wilson,154173,HB,GB,1,2,0,0,0.0,0,0,3,0,0,0,1,0.0,0,0,12,0,1,71.9,43.5,73.2,,31.2,55.9,54.1,44.2,2,0,0,0,6,3,0,0,0,2,0,3,1,0.5,1.5,0.0,1
Kaleb Johnson,156419,HB,PIT,1,2,0,0,0.0,0,0,4,0,0,0,6,0.0,0,0,25,0,0,65.2,51.2,64.4,,,,53.7,,3,0,0,0,0,2,0,0,0,2,0,4,6,3.0,2.0,,2
Patrick Mahomes,11765,QB,KC,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,16,0,0,78.7,65.2,78.4,62.6,,,66.4,60.0,12,0,0,0,0,18,15,2,0,0,1,15,6,3.0,7.5,,0
Ollie Gordon II,157792,HB,MIA,1,2,0,0,,0,0,0,0,0,0,3,0.0,0,0,17,0,1,65.2,54.4,69.4,,,57.3,56.0,,4,0,0,0,3,2,0,0,0,2,0,0,3,1.5,0.0,0.0,1
Kalel Mullings,129590,HB,TEN,1,1,0,0,0.0,0,0,3,0,0,0,4,0.0,0,1,31,0,1,61.9,63.9,64.5,,,,62.1,60.0,3,0,0,0,0,2,0,0,0,1,0,3,4,4.0,3.0,,0
Harold Fannin Jr.,163104,TE,CLV,1,1,0,0,0.0,0,0,2,0,1,0,0,0.0,0,0,8,0,0,70.3,56.0,5.9,,74.1,59.5,59.2,56.6,2,1,48,7,40,13,0,0,13,8,0,2,0,0.0,2.0,1.2,0
Trayveon Williams,45775,HB,CLV,1,1,0,0,0.0,0,0,3,0,0,0,3,0.0,0,1,8,0,0,69.8,67.0,76.0,,83.1,60.3,61.4,,3,0,4,2,14,1,0,0,2,3,0,3,3,3.0,3.0,0.29,1
Chimere Dike,129918,WR,TEN,1,1,0,0,0.0,0,0,-7,1,1,0,0,0.0,0,0,31,0,0,72.9,52.2,75.2,,,54.1,60.0,54.0,-7,0,17,4,24,13,0,0,5,5,0,-7,0,0.0,-7.0,0.71,0
Bhayshul Tuten,150568,HB,JAX,1,1,0,0,0.0,0,0,7,0,0,0,4,0.0,0,0,15,0,0,70.5,67.0,72.4,,69.2,66.1,63.1,60.0,7,0,16,1,8,2,0,0,1,2,0,7,4,4.0,7.0,2.0,0
Rachaad White,131633,HB,TB,1,1,2,1,100.0,20,0,20,0,0,2,22,2.2e3,1,1,30,0,1,64.6,65.3,77.7,,26.8,55.2,69.8,68.1,20,0,6,1,17,4,0,0,1,2,0,20,22,22.0,20.0,0.35,0
Tanner McKee,131770,QB,PHI,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,24,0,0,66.9,89.6,74.1,85.8,,,63.9,60.0,9,0,0,0,0,13,9,1,0,0,0,9,4,4.0,9.0,,0
Cam Ward,133244,QB,TEN,1,1,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,31,0,0,77.8,59.1,78.2,56.8,,,62.6,60.0,2,0,0,0,0,22,0,0,0,1,0,2,0,0.0,2.0,,0
Dak Prescott,10769,QB,DAL,1,1,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,9,0,0,79.4,69.5,79.3,69.2,,,58.7,60.0,2,1,0,0,0,29,0,0,0,1,0,2,3,3.0,2.0,,0
Brandon Aubrey,156112,K,DAL,1,1,0,0,0.0,0,0,6,0,0,0,0,0.0,0,1,9,0,0,61.9,70.4,60.5,,,,63.1,,6,0,0,0,0,1,0,0,0,1,0,6,0,0.0,6.0,,0
