player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Justin Jefferson,61398,WR,MIN,1,11.5,1,25.0,0.0,0,1,0,33.3,1,2,18,0,36.2,65.8,63.9,,63.5,0.0,0,1,12,0.0,0,28,0,2,92.9,26,28.6,8,0.0,8,0,71.4,20,22,7,3.5,11.0,0.85
Isaiah Williams,97156,WR,NYJ,1,5.6,0,85.7,,0,0,0,14.3,1,4,22,0,49.2,71.6,74.6,,75.1,0.0,0,0,25,0.0,0,30,0,6,100.0,30,70.0,21,98.2,7,0,30.0,9,53,18,3.0,8.8,1.77
Keenan Allen,7857,WR,LAC,1,4.9,2,71.4,0.0,0,1,0,16.7,1,2,27,1,45.8,16.3,59.5,,59.2,0.0,0,0,12,0.0,0,20,0,5,95.0,19,25.0,5,83.0,7,0,75.0,15,36,10,2.0,7.2,1.89
Brian Thomas Jr.,146760,WR,JAX,1,20.4,0,57.1,33.3,1,3,0,20.0,1,3,15,0,41.6,68.3,62.3,,66.4,0.0,0,0,39,0.0,0,32,1,4,90.6,29,31.3,10,128.6,7,1,68.8,22,66,8,2.0,16.5,2.28
Luther Burden III,157170,WR,CHI,1,7.3,4,85.7,,0,0,0,14.3,1,2,6,0,49.2,68.8,68.6,,67.9,0.0,0,0,40,0.0,0,16,0,6,100.0,16,43.8,7,116.7,7,0,56.3,9,84,47,7.8,14.0,5.25
Rashid Shaheed,63707,WR,SEA,1,15.1,1,71.4,,0,0,0,0.0,0,3,29,0,73.4,75.5,74.8,,79.1,0.0,0,0,27,0.0,0,33,0,5,97.0,32,21.2,7,105.7,7,0,78.8,26,74,8,1.6,14.8,2.31
Chase Brown,77787,HB,CIN,1,1.6,1,100.0,,0,0,0,0.0,0,2,7,0,75.6,76.5,68.6,25.5,79.6,0.0,0,0,9,9.4,3,32,1,7,90.6,29,12.5,4,88.7,7,0,3.1,1,37,26,3.7,5.3,1.28
Dallas Goedert,47272,TE,PHI,1,3.9,0,85.7,,0,0,0,14.3,1,5,24,0,49.2,68.8,78.9,72.6,85.1,57.9,11,0,32,10.5,2,19,0,6,84.2,16,36.8,7,147.9,7,2,5.3,1,70,47,7.8,11.7,4.38
Ricky Pearsall,100660,WR,SF,1,13.0,0,85.7,100.0,1,1,0,0.0,0,5,28,0,74.6,68.8,88.0,,89.2,0.0,0,0,38,0.0,0,26,1,6,92.3,24,23.1,6,118.8,7,0,76.9,20,96,21,3.5,16.0,4.0
Colby Parkinson,52266,TE,LA,1,9.0,1,71.4,100.0,2,2,1,0.0,0,5,26,0,73.4,68.0,88.9,29.4,90.4,82.4,28,1,26,17.6,6,34,1,5,76.5,26,8.8,3,106.3,7,2,8.8,3,75,30,6.0,15.0,2.88
Cooper Kupp,11824,WR,SEA,1,6.1,2,71.4,,0,0,0,0.0,0,1,29,0,73.4,68.0,67.0,,66.5,0.0,0,0,16,0.0,0,31,0,5,100.0,31,48.4,15,89.0,7,0,51.6,16,46,26,5.2,9.2,1.48
Kenneth Gainwell,77737,HB,PIT,1,-0.1,0,100.0,,0,0,0,0.0,0,3,25,0,75.6,76.5,75.2,,90.5,31.3,5,0,10,0.0,0,16,0,7,93.8,15,0.0,0,94.0,7,0,6.3,1,46,47,6.7,6.6,3.07
Emeka Egbuka,145055,WR,TB,1,14.7,2,57.1,0.0,0,1,0,0.0,0,4,30,0,72.1,67.0,82.4,,82.4,0.0,0,0,23,0.0,0,29,0,4,86.2,25,34.5,10,87.8,7,0,65.5,19,64,12,3.0,16.0,2.56
Troy Franklin,146567,WR,DEN,1,9.4,1,85.7,100.0,2,2,0,0.0,0,4,10,0,74.6,68.8,88.0,,85.3,0.0,0,0,23,0.0,0,25,0,6,92.0,23,44.0,11,156.8,7,1,56.0,14,85,29,4.8,14.2,3.7
Jakobi Meyers,47468,WR,JAX,1,11.6,0,71.4,,0,0,0,0.0,0,5,15,0,73.4,68.0,73.2,,72.5,0.0,0,0,21,0.0,0,39,0,5,92.3,36,17.9,7,103.9,7,0,82.1,32,71,10,2.0,14.2,1.97
Darnell Mooney,48236,WR,ATL,1,14.8,0,50.0,,0,0,0,0.0,0,3,2,1,70.5,13.9,52.2,,52.0,0.0,0,0,16,0.0,0,46,0,3,93.5,43,39.1,18,68.1,6,0,60.9,28,35,15,5.0,11.7,0.81
Jahmyr Gibbs,122474,HB,DET,1,1.7,2,66.7,,0,0,0,33.3,2,1,11,0,28.6,76.0,63.9,19.3,31.9,0.0,0,0,15,10.8,4,37,0,4,86.5,32,5.4,2,71.5,6,0,0.0,0,20,16,4.0,5.0,0.63
Ashton Jeanty,157196,HB,LV,1,0.3,0,66.7,,0,0,0,20.0,1,0,23,0,41.6,74.0,63.5,74.9,43.6,0.0,0,0,6,15.0,3,20,0,4,85.0,17,5.0,1,70.1,6,0,10.0,2,7,12,3.0,1.8,0.41
Jayden Reed,78171,WR,GB,1,6.5,2,83.3,,0,0,0,0.0,0,2,12,0,73.4,68.0,65.3,65.9,66.6,3.0,1,0,29,3.0,1,33,0,5,93.9,31,57.6,19,104.9,6,0,30.3,10,55,35,7.0,11.0,1.77
Luke Musgrave,98499,TE,GB,1,8.3,0,66.7,0.0,0,1,0,20.0,1,2,12,0,41.6,67.0,65.5,69.6,65.5,48.0,12,0,26,4.0,1,25,0,4,96.0,24,40.0,10,93.8,6,0,12.0,3,52,17,4.3,13.0,2.17
Marvin Mims Jr.,122937,WR,DEN,1,11.5,2,66.7,,0,0,0,0.0,0,2,10,0,72.1,69.8,68.7,,69.9,0.0,0,0,11,0.0,0,12,0,4,100.0,12,33.3,4,77.8,6,0,41.7,5,29,25,6.3,7.3,2.42
De'Von Achane,124305,HB,MIA,1,3.7,3,100.0,,0,0,0,0.0,0,4,17,0,74.6,75.3,79.1,76.5,79.1,0.0,0,0,24,6.9,2,29,0,6,93.1,27,20.7,6,113.2,6,0,6.9,2,67,45,7.5,11.2,2.48
Devaughn Vele,100637,WR,NO,1,11.5,0,83.3,100.0,2,2,0,0.0,0,4,20,0,74.6,68.8,89.0,,89.6,4.5,1,0,17,0.0,0,22,0,5,86.4,19,27.3,6,114.6,6,0,63.6,14,69,5,1.0,13.8,3.63
Tyler Warren,129798,TE,IND,1,7.2,1,50.0,33.3,1,3,0,0.0,0,1,14,0,70.5,65.8,59.4,,55.3,35.7,10,0,17,0.0,0,28,0,3,96.4,27,46.4,13,56.9,6,0,17.9,5,19,7,2.3,6.3,0.7
Tanner Hudson,66924,TE,CIN,1,4.6,0,60.0,0.0,0,1,0,0.0,0,1,7,0,70.5,65.8,62.8,,62.6,35.3,6,1,8,0.0,0,17,0,3,94.1,16,47.1,8,25.8,5,0,11.8,2,16,7,2.3,5.3,1.0
AJ Barner,129433,TE,SEA,1,3.8,0,60.0,,0,0,1,0.0,0,2,29,0,72.1,67.0,58.1,78.8,70.8,80.6,29,0,15,13.9,5,36,2,3,83.3,30,11.1,4,74.6,5,0,5.6,2,27,20,6.7,9.0,0.9
T.J. Hockenson,40912,TE,MIN,1,10.2,1,80.0,100.0,1,1,0,0.0,0,3,18,0,72.1,67.0,82.4,16.4,82.8,57.7,15,0,29,7.7,2,26,0,4,84.6,22,23.1,6,118.8,5,0,19.2,5,66,21,5.3,16.5,3.0
John FitzPatrick,83974,TE,GB,1,4.6,0,60.0,,0,0,0,25.0,1,1,12,0,36.8,65.8,52.0,71.5,50.5,68.8,22,0,6,12.5,4,32,1,3,84.4,27,21.9,7,67.1,5,0,9.4,3,18,16,5.3,6.0,0.67
Chigoziem Okonkwo,84000,TE,TEN,1,2.4,0,80.0,,0,0,0,0.0,0,2,31,0,73.4,68.0,67.3,66.9,70.1,45.0,9,0,17,5.0,1,20,0,4,90.0,18,35.0,7,94.2,5,0,20.0,4,33,35,8.8,8.3,1.83
Pat Freiermuth,84085,TE,PIT,1,9.6,1,60.0,,0,0,0,0.0,0,2,25,0,70.5,65.8,65.2,,71.7,20.0,3,0,22,0.0,0,15,1,3,93.3,14,60.0,9,89.6,5,0,20.0,3,45,35,11.7,15.0,3.21
Khalil Shakir,84140,WR,BUF,1,8.0,0,100.0,100.0,1,1,0,0.0,0,2,4,0,73.4,69.7,62.5,,62.2,6.5,2,0,37,0.0,0,31,0,5,90.3,28,61.3,19,118.8,5,0,32.3,10,65,25,5.0,13.0,2.32
Michael Pittman Jr.,29049,WR,IND,1,8.0,0,60.0,100.0,1,1,0,0.0,0,2,14,0,70.5,65.8,64.4,,64.0,0.0,0,1,12,0.0,0,29,0,3,96.6,28,31.0,9,34.2,5,0,69.0,20,26,17,5.7,8.7,0.93
Tre Harris,122676,WR,LAC,1,10.2,0,60.0,66.7,2,3,0,0.0,0,1,27,0,70.5,65.8,63.8,,64.0,0.0,0,0,37,0.0,0,29,0,3,93.1,27,13.8,4,92.9,5,0,86.2,25,49,9,3.0,16.3,1.81
Van Jefferson,47447,WR,TEN,1,24.8,0,20.0,100.0,1,1,0,0.0,0,1,31,0,64.7,61.2,72.7,,72.4,0.0,0,0,43,0.0,0,19,0,1,94.7,18,15.8,3,62.9,5,0,84.2,16,43,0,0.0,43.0,2.39
Kevin Austin Jr.,84345,WR,NO,1,7.0,0,60.0,,0,0,0,25.0,1,2,20,0,36.2,65.8,59.9,,59.6,0.0,0,0,18,0.0,0,21,0,3,95.2,20,19.0,4,79.6,5,0,81.0,17,33,8,2.7,11.0,1.65
Jauan Jennings,48027,WR,SF,1,12.2,0,60.0,66.7,2,3,0,0.0,0,3,28,0,72.1,67.0,70.1,,70.0,0.0,0,0,20,0.0,0,36,0,3,88.9,32,25.0,9,122.5,5,2,75.0,27,37,1,0.3,12.3,1.16
Ryan Flournoy,159617,WR,DAL,1,8.0,1,80.0,,0,0,0,0.0,0,3,9,0,72.1,67.0,71.1,,70.4,0.0,0,0,19,0.0,0,28,0,4,96.4,27,39.3,11,100.0,5,0,60.7,17,40,37,9.3,10.0,1.48
DJ Moore,48267,WR,CHI,1,25.0,0,80.0,,0,0,0,0.0,0,4,6,0,72.1,67.0,73.8,,75.9,0.0,0,0,25,0.0,0,32,1,4,93.8,30,21.9,7,158.3,5,2,78.1,25,69,5,1.3,17.3,2.3
Deebo Samuel,48274,WR,WAS,1,8.8,1,60.0,50.0,1,2,0,25.0,1,3,32,0,41.6,67.0,64.6,,66.8,0.0,0,0,18,0.0,0,22,1,3,95.5,21,59.1,13,87.9,5,0,40.9,9,43,16,5.3,14.3,2.05
Oronde Gadsden II,144046,TE,LAC,1,13.0,0,80.0,100.0,1,1,0,0.0,0,4,27,0,72.1,67.0,90.7,74.1,90.2,50.0,12,0,27,12.5,3,24,0,4,83.3,20,41.7,10,117.5,5,0,8.3,2,61,14,3.5,15.3,3.05
Chimere Dike,129918,WR,TEN,1,0.2,1,80.0,,0,0,0,20.0,1,0,31,0,41.6,72.9,52.2,,54.1,0.0,0,0,8,0.0,0,24,0,4,100.0,24,75.0,18,80.8,5,0,25.0,6,17,28,7.0,4.3,0.71
Ameer Abdullah,9487,HB,IND,1,-1.2,2,100.0,,0,0,0,0.0,0,2,14,0,73.4,73.3,71.7,73.4,89.2,0.0,0,0,14,14.3,1,7,0,5,85.7,6,0.0,0,93.3,5,0,0.0,0,32,38,7.6,6.4,5.33
Jerry Jeudy,61103,WR,CLV,1,14.6,0,40.0,0.0,0,1,0,33.3,1,2,8,0,29.9,64.0,56.5,,56.2,0.0,0,1,14,0.0,0,42,0,2,100.0,42,19.0,8,14.2,5,0,81.0,34,22,0,0.0,11.0,0.52
Colston Loveland,158540,TE,CHI,1,12.2,0,80.0,50.0,1,2,0,0.0,0,4,6,0,72.1,68.3,87.3,,89.7,50.0,11,0,24,0.0,0,22,0,4,95.5,21,36.4,8,118.8,5,0,13.6,3,63,29,7.3,15.8,3.0
John Metchie III,97400,WR,NYJ,1,4.2,0,80.0,50.0,1,2,0,0.0,0,2,22,0,72.1,68.3,61.9,,64.3,0.0,0,0,10,0.0,0,26,0,4,100.0,26,34.6,9,87.5,5,0,65.4,17,25,9,2.3,6.3,0.96
Zay Flowers,97268,WR,BLT,1,20.2,0,60.0,,0,0,0,40.0,2,3,3,0,28.0,65.8,72.4,,72.2,0.0,0,1,28,0.0,0,18,0,3,94.4,17,22.2,4,104.2,5,1,77.8,14,68,1,0.3,22.7,4.0
Christian Watson,66581,WR,GB,1,25.6,0,60.0,0.0,0,1,0,0.0,0,1,12,0,70.5,65.8,61.3,,62.0,10.0,2,1,19,0.0,0,20,0,3,95.0,19,35.0,7,36.7,5,0,55.0,11,29,7,2.3,9.7,1.53
Daniel Bellinger,84041,TE,NYG,1,4.8,0,75.0,,0,0,0,0.0,0,3,21,0,70.5,65.8,76.3,,91.3,60.0,6,0,13,0.0,0,10,0,3,90.0,9,10.0,1,101.0,4,0,0.0,0,35,28,9.3,11.7,3.89
Lil'Jordan Humphrey,42247,WR,DEN,1,12.8,0,75.0,,0,0,0,0.0,0,3,10,0,70.5,65.8,67.5,,67.0,0.0,0,0,22,0.0,0,29,0,3,96.6,28,41.4,12,147.9,4,1,58.6,17,42,9,3.0,14.0,1.5
Travis Etienne Jr.,57185,HB,JAX,1,3.3,1,75.0,,0,0,0,0.0,0,3,15,0,70.5,74.6,78.8,34.6,90.6,0.0,0,0,45,20.8,5,24,0,3,70.8,17,25.0,6,156.3,4,3,4.2,1,73,55,18.3,24.3,4.29
Dare Ogunbowale,12329,HB,HST,1,4.3,0,75.0,50.0,1,2,0,0.0,0,2,13,0,70.5,71.4,60.7,75.8,74.2,6.3,1,0,18,12.5,2,16,0,3,87.5,14,18.8,3,97.9,4,0,18.8,3,32,20,6.7,10.7,2.29
Xavier Worthy,144718,WR,KC,1,13.8,1,50.0,,0,0,0,0.0,0,1,16,0,70.5,65.8,64.5,,63.8,0.0,0,0,26,0.0,0,32,0,2,93.8,30,9.4,3,80.2,4,0,90.6,29,35,15,7.5,17.5,1.17
Michael Carter,57337,HB,ARZ,1,1.0,2,100.0,100.0,1,1,0,0.0,0,2,1,0,72.1,76.0,66.7,57.9,70.5,0.0,0,0,14,10.8,4,37,0,4,83.8,31,5.4,2,106.3,4,0,0.0,0,38,34,8.5,9.5,1.23
Darnell Washington,124044,TE,PIT,1,0.0,2,75.0,,0,0,0,25.0,1,1,25,0,36.8,65.8,67.4,72.7,61.0,85.0,17,0,13,10.0,2,20,0,3,85.0,17,10.0,2,90.6,4,0,5.0,1,25,26,8.7,8.3,1.47
Jonathan Taylor,57488,HB,IND,1,2.5,0,75.0,0.0,0,1,0,0.0,0,1,14,0,70.5,79.0,55.2,82.6,64.1,0.0,0,0,7,18.2,4,22,0,3,81.8,18,4.5,1,79.2,4,0,4.5,1,14,27,9.0,4.7,0.78
Jalen Coker,143068,WR,CAR,1,14.5,1,100.0,,0,0,0,0.0,0,3,5,1,72.1,67.0,84.3,,83.3,0.0,0,0,32,0.0,0,27,0,4,96.3,26,63.0,17,158.3,4,1,37.0,10,60,2,0.5,15.0,2.31
Nico Collins,61441,WR,HST,1,12.5,3,75.0,0.0,0,1,0,0.0,0,3,13,0,72.1,67.0,85.4,,84.4,0.0,0,0,57,0.0,0,32,0,3,93.8,30,15.6,5,156.3,4,2,84.4,27,85,51,17.0,28.3,2.83
Juwan Johnson,28305,TE,NO,1,4.0,1,100.0,100.0,1,1,0,0.0,0,2,20,0,72.1,67.0,66.3,,68.6,19.4,6,0,12,0.0,0,31,1,4,90.3,28,71.0,22,97.9,4,0,9.7,3,30,14,3.5,7.5,1.07
Dawson Knox,35883,TE,BUF,1,7.0,0,75.0,50.0,1,2,0,0.0,0,3,4,0,70.5,65.8,84.7,54.0,90.9,72.2,13,0,19,16.7,3,18,0,3,83.3,15,22.2,4,142.7,4,2,0.0,0,37,18,6.0,12.3,2.47
Davis Allen,99697,TE,LA,1,3.5,0,75.0,0.0,0,1,0,0.0,0,2,26,0,70.5,65.8,59.3,65.0,60.4,74.1,20,0,7,33.3,9,27,0,3,63.0,17,14.8,4,81.3,4,0,11.1,3,16,15,5.0,5.3,0.94
George Pickens,99229,WR,DAL,1,5.3,0,75.0,0.0,0,1,0,0.0,0,2,9,0,70.5,65.8,62.3,,62.3,0.0,0,0,17,0.0,0,38,0,3,97.4,37,2.6,1,99.0,4,0,97.4,37,33,16,5.3,11.0,0.89
Jalen Nailor,84292,WR,MIN,1,14.3,0,75.0,100.0,2,2,0,0.0,0,3,18,0,70.5,67.4,86.0,,88.1,5.9,1,0,23,0.0,0,17,1,3,94.1,16,70.6,12,153.1,4,2,23.5,4,47,0,0.0,15.7,2.94
Gunnar Helm,144726,TE,TEN,1,5.5,1,100.0,100.0,1,1,1,0.0,0,2,31,0,72.1,67.0,80.9,75.3,89.4,64.3,9,0,34,28.6,4,14,2,4,71.4,10,21.4,3,157.3,4,1,14.3,2,49,27,6.8,12.3,4.9
Tommy Tremble,84025,TE,CAR,1,6.8,0,50.0,,0,0,0,33.3,1,1,5,0,29.9,64.0,53.2,29.4,40.4,58.3,7,0,8,8.3,1,12,0,2,91.7,11,16.7,2,57.3,4,0,0.0,0,13,11,5.5,6.5,1.18
Tetairoa McMillan,158735,WR,CAR,1,11.5,0,50.0,50.0,1,2,0,0.0,0,1,5,0,68.3,64.0,58.7,,58.9,0.0,0,0,21,0.0,0,29,0,2,96.6,28,24.1,7,69.8,4,0,75.9,22,25,10,5.0,12.5,0.89
Theo Johnson,129787,TE,NYG,1,9.0,0,75.0,100.0,1,1,0,0.0,0,2,21,0,70.5,65.8,62.1,45.6,67.4,35.0,14,0,42,20.0,8,40,0,3,77.5,31,47.5,19,116.7,4,0,12.5,5,72,43,14.3,24.0,2.32
Quinshon Judkins,157128,HB,CLV,1,-2.5,1,75.0,,0,0,0,0.0,0,0,8,0,70.5,75.0,45.6,26.9,58.6,0.0,0,0,2,4.2,1,24,0,3,95.8,23,4.2,1,77.1,4,0,8.3,2,-4,6,2.0,-1.3,-0.17
Terry McLaurin,48229,WR,WAS,1,17.5,1,75.0,0.0,0,1,0,0.0,0,3,32,0,70.5,65.8,83.5,,81.8,0.0,0,0,51,0.0,0,24,0,3,91.7,22,12.5,3,156.3,4,1,87.5,21,69,21,7.0,23.0,3.14
Jaylen Waddle,84088,WR,MIA,1,12.5,0,50.0,0.0,0,1,0,0.0,0,2,17,0,68.3,64.0,65.6,,62.4,0.0,0,1,16,0.0,0,31,0,2,93.5,29,25.8,8,31.3,4,0,74.2,23,26,5,2.5,13.0,0.9
Chris Godwin,11839,WR,TB,1,4.3,1,100.0,100.0,1,1,0,0.0,0,2,30,0,73.4,68.0,66.4,62.4,64.2,0.0,0,0,8,2.2,1,46,0,4,82.6,38,60.9,28,127.1,4,1,39.1,18,20,11,2.8,5.0,0.53
Dalton Kincaid,91791,TE,BUF,1,10.8,0,75.0,100.0,1,1,0,0.0,0,1,4,0,70.5,65.8,72.8,,68.5,21.1,4,0,24,0.0,0,19,0,3,84.2,16,57.9,11,100.0,4,0,21.1,4,34,8,2.7,11.3,2.13
Josh Downs,122832,WR,IND,1,6.8,0,75.0,,0,0,0,0.0,0,1,14,0,70.5,65.8,57.4,,57.0,0.0,0,0,8,0.0,0,26,0,3,96.2,25,80.8,21,117.7,4,1,19.2,5,13,5,1.7,4.3,0.52
Xavier Legette,99197,WR,CAR,1,13.7,0,66.7,,0,0,0,0.0,0,1,5,0,68.3,64.0,64.1,,63.8,0.0,0,0,34,0.0,0,27,0,2,96.3,26,44.4,12,109.7,3,0,55.6,15,39,4,2.0,19.5,1.5
Brenton Strange,101694,TE,JAX,1,8.3,0,33.3,,0,0,0,50.0,1,1,15,0,28.9,61.2,39.3,72.5,40.9,58.8,20,0,26,8.8,3,34,0,1,82.4,28,26.5,9,66.0,3,0,11.8,4,26,8,8.0,26.0,0.93
