"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Kyle Monangai","RB","CHI",5,14.3,1.21,1.09,12.3,15.8,7.88,7.77,7.89,16,13,17,11,"6",23,NA,NA,54,0
"Trey McBride","TE","ARI",8,14.8,2.13,3.75,11.9,17.2,7.49,6.06,8.3,17,20,14,1,"1",26,NA,NA,97,3
"Rashee Rice","WR","KC",10,15.4,1.57,1.38,13.3,17.4,7.11,6.21,7.46,18,18,18,6,"4",26,NA,NA,80,2
"Kimani Vidal","RB","LAC",12,13.2,1.49,0.635,11.4,15.3,6.79,6.88,7.42,19,17,19,12,"7",24,NA,NA,75,1
"Ashton Jeanty","RB","LVR",8,12.6,1.55,0.597,10.7,15,6.16,6.15,7.13,20,19,20,13,"8",22,NA,NA,81,0
"Davante Adams","WR","LAR",8,14,1.28,0.451,12.4,15.5,5.74,5.33,5.58,21,24,29,7,"4",33,NA,NA,63,11
"Jaylen Warren","RB","PIT",5,12,1.43,0.292,10.4,14,5.56,5.87,6.17,22,22,23,14,"8",27,NA,NA,72,3
"Rome Odunze","WR","CHI",5,13.6,1.77,0.0837,11.3,15.4,5.29,4.25,5.52,23,33,30,8,"4",23,NA,NA,92,1
"Kenneth Walker III","RB","SEA",8,11.7,1.22,0.118,10.5,13.5,5.27,5.94,5.62,24,21,28,15,"8",25,NA,NA,57,3
"DK Metcalf","WR","PIT",5,13.5,1.69,0.0453,11.8,15.7,5.2,4.71,5.78,25,30,26,9,"4",28,NA,NA,86,6
"George Pickens","WR","DAL",10,13.4,1.23,0.169,12.2,15.1,5.16,5.13,5.17,26,25,32,10,"4",25,NA,NA,59,3
"Travis Etienne","RB","JAC",8,11.6,1.65,0.578,9.49,14.3,5.15,4.97,6.38,27,27,22,16,"9",27,NA,NA,83,4
"Justin Jefferson","WR","MIN",6,13.3,0.716,0.0135,12.4,14.3,4.99,5.34,4.42,28,23,41,11,"5",26,NA,NA,8,5
"Jaylen Waddle","WR","MIA",12,13.3,1.13,0.0545,11.8,15,4.98,4.77,5.08,29,29,36,12,"5",27,NA,NA,46,4
"Ladd McConkey","WR","LAC",12,13.2,1.62,0.45,11.7,15.7,4.92,4.65,5.83,30,31,25,13,"5",24,NA,NA,82,1
"Lamar Jackson","QB","BAL",7,22.8,1.03,0.39,21.7,24.7,4.85,5.08,4.44,31,26,40,1,"1",29,NA,NA,19,7
"Chase Brown","RB","CIN",10,11,1.72,0.0488,8.62,13.6,4.57,4.1,5.75,32,35,27,17,"9",26,NA,NA,86,2
"Tyrone Tracy","RB","NYG",14,10.9,1.38,0.193,8.98,13,4.52,4.46,5.15,33,32,35,18,"9",26,NA,NA,70,1
"Nico Collins","WR","HOU",6,12.8,2.39,0.339,10.8,16.5,4.47,3.73,6.56,34,41,21,14,"5",27,NA,NA,99,4
"Josh Allen","QB","BUF",7,22.4,0.765,0.576,21.4,23.5,4.46,4.8,3.24,35,28,50,2,"1",29,NA,NA,3,7
"David Montgomery","RB","DET",8,10.7,2.14,0.422,7.96,13.9,4.33,3.44,6,36,43,24,19,"9",28,NA,NA,96,6
"Keenan Allen","WR","LAC",12,12.4,1.69,0.191,10.2,14.3,4.13,3.11,4.36,37,46,42,15,"6",34,NA,NA,87,12
"Zay Flowers","WR","BAL",7,12.2,1.83,0.0644,9.62,15.1,3.94,2.55,5.16,38,51,33,16,"6",25,NA,NA,94,2
"Jacory Croskey-Merritt","RB","WAS",12,10.3,1.4,0.212,8.03,11.9,3.91,3.51,4.04,39,42,43,20,"10",25,NA,NA,71,0
"Patrick Mahomes","QB","KC",10,21.8,0.908,1.18,20.8,23,3.89,4.23,2.73,40,34,55,3,"2",30,NA,NA,14,8
"Drake London","WR","ATL",5,12.2,0.711,0.153,10.9,12.9,3.88,3.84,2.98,41,40,54,17,"6",24,NA,NA,7,3
"Tucker Kraft","TE","GB",5,11,2.66,0.377,7.13,14.1,3.74,1.3,5.16,42,71,34,2,"1",25,NA,NA,99,2
"Michael Pittman","WR","IND",11,12,0.967,0.878,11,13.6,3.73,3.94,3.69,43,37,46,18,"7",28,NA,NA,30,5
"TreVeyon Henderson","RB","NE",14,10.1,2.08,0.00369,7.52,12.9,3.7,3,5.07,44,48,37,21,"10",23,NA,NA,93,0
"Zach Charbonnet","RB","SEA",8,10.1,1.67,0.0886,8.54,12.7,3.69,4.02,4.82,45,36,38,22,"10",25,NA,NA,84,2
"Zonovan Knight","RB","ARI",8,10,1.24,0.137,7.94,11.1,3.61,3.42,3.26,46,44,48,23,"10",25,NA,NA,59,3
"Rico Dowdle","RB","CAR",14,9.88,1.44,0.07,8.42,12.5,3.47,3.9,4.66,47,39,39,24,"10",27,NA,NA,74,5
"J.K. Dobbins","RB","DEN",12,9.81,1.51,0.22,7.77,11.5,3.4,3.25,3.62,48,45,47,25,"10",27,NA,NA,80,5
"Tyler Warren","TE","IND",11,10.6,1.43,0.582,8.42,12,3.36,2.6,3.14,49,50,51,3,"2",23,NA,NA,83,0
"Alvin Kamara","RB","NO",11,9.59,1.23,0.79,8.43,11.8,3.18,3.91,3.91,50,38,44,26,"11",30,NA,NA,58,8
"Tee Higgins","WR","CIN",10,11.1,1.75,0.0588,9.37,13.7,2.85,2.3,3.84,51,55,45,19,"7",27,NA,NA,90,5
"Brian Thomas Jr.","WR","JAC",8,11.1,1.27,0.102,9.14,12.2,2.79,2.08,2.33,52,57,59,20,"7",23,NA,NA,62,1
"George Kittle","TE","SF",14,10.1,1.45,0.716,8.04,12,2.78,2.21,3.12,53,56,52,4,"3",32,NA,NA,89,8
"Drake Maye","QB","NE",14,20.6,1.32,0.111,19.1,22.3,2.7,2.49,2.07,54,52,63,4,"2",23,NA,NA,47,1
"Chris Olave","WR","NO",11,11,0.86,0.115,9.99,12.1,2.69,2.92,2.17,55,49,61,21,"7",25,NA,NA,20,3
"Justin Herbert","QB","LAC",12,20.5,0.807,0.26,19.6,21.6,2.59,3.02,1.32,56,47,72,5,"3",28,NA,NA,6,5
"Marvin Harrison Jr.","WR","ARI",8,10.9,1.54,0.312,8.48,12.3,2.57,1.41,2.38,57,69,58,22,"7",23,NA,NA,79,1
"Kareem Hunt","RB","KC",10,8.8,1.81,0.538,6.14,10.6,2.39,1.62,2.71,58,65,56,27,"12",30,NA,NA,88,8
"Daniel Jones","QB","IND",11,20.2,3.5,0.508,17.1,25.5,2.33,0.451,5.2,59,100,31,6,"3",28,NA,NA,94,6
"Deebo Samuel","WR","WAS",12,10.5,1.14,0.278,9.02,11.8,2.26,1.95,1.95,60,59,65,23,"8",30,NA,NA,49,6
"Brock Bowers","TE","LVR",8,9.34,0.95,0.127,8.21,10.8,2.06,2.38,1.92,61,54,66,5,"3",23,NA,NA,40,1
"Quentin Johnston","WR","LAC",12,10.3,2.13,0.0567,7.07,13.1,1.98,0,3.24,62,130,49,24,"8",24,NA,NA,97,2
"Travis Kelce","TE","KC",10,9.21,1.13,0.325,7.54,10.6,1.94,1.72,1.72,63,61,68,6,"3",36,NA,NA,66,12
"Courtland Sutton","WR","DEN",12,10.2,1.52,0.234,8.23,12.2,1.92,1.16,2.31,64,77,60,25,"8",30,NA,NA,77,7
"Woody Marks","RB","HOU",6,8.26,2.11,0.161,5.09,10.9,1.85,0.569,3.01,65,92,53,28,"12",25,NA,NA,94,0
"Caleb Williams","QB","CHI",5,19.7,1.33,0.303,17.7,21.1,1.82,1.08,0.854,66,80,90,7,"3",24,NA,NA,50,1
"Tony Pollard","RB","TEN",10,8.1,0.921,0.112,7.01,9.51,1.69,2.49,1.63,68,53,69,29,"12",29,NA,NA,23,6
"Jordan Addison","WR","MIN",6,9.98,1.15,0.0597,8.52,11.6,1.69,1.45,1.72,67,66,67,26,"8",24,NA,NA,52,2
"Tetairoa McMillan","WR","CAR",14,9.92,1.15,0.0986,8.35,11.1,1.63,1.28,1.21,69,74,75,27,"8",23,NA,NA,51,0
"Oronde Gadsden","TE","LAC",12,8.89,1.75,0.307,6.3,10.5,1.61,0.474,1.59,70,99,70,7,"4",22,NA,NA,94,0
"Tyjae Spears","RB","TEN",10,7.98,0.937,0.181,6.52,8.84,1.58,2,0.963,71,58,81,30,"12",24,NA,NA,28,2
"Stefon Diggs","WR","NE",14,9.82,1.66,0.131,7.89,12,1.53,0.817,2.1,72,86,62,28,"8",32,NA,NA,85,10
"Jayden Daniels","QB","WAS",12,19.4,1.08,0.181,18,21.2,1.52,1.43,0.935,73,67,82,8,"4",25,NA,NA,25,1
"Aaron Jones","RB","MIN",6,7.8,0.931,1.08,6.2,8.86,1.4,1.68,0.979,75,62,79,31,"13",31,NA,NA,26,8
"Wan'Dale Robinson","WR","NYG",14,9.69,0.974,0.204,8.5,10.9,1.4,1.43,1.02,74,68,78,29,"9",25,NA,NA,31,3
"Dak Prescott","QB","DAL",10,19.2,0.919,0.0926,17.9,20.3,1.34,1.29,-0.0175,76,73,134,9,"4",32,NA,NA,17,9
"Maxx Crosby","DL","LVR",8,5.7,0.866,0.114,5.01,6.49,1.32,1.3,1.4,77,72,71,1,"1",28,NA,NA,60,6
"Sam LaPorta","TE","DET",8,8.58,0.966,0.127,7.49,9.8,1.3,1.67,0.905,78,63,85,8,"4",25,NA,NA,43,2
"Jaxson Dart","QB","NYG",14,19.1,1.57,0.342,17.6,21.2,1.25,1.02,0.896,79,82,88,10,"4",23,NA,NA,72,0
"Brian Burns","DL","NYG",14,5.58,0.897,0.0822,4.72,6.39,1.21,1.01,1.3,80,83,73,2,"1",28,NA,NA,61,6
"Khalil Shakir","WR","BUF",7,9.49,1.19,0.374,8.14,11.2,1.2,1.08,1.28,81,81,74,30,"9",26,NA,NA,56,3
"Jake Ferguson","TE","DAL",10,8.45,1.37,0.405,6.4,10,1.18,0.578,1.15,82,91,77,9,"4",27,NA,NA,77,3
"Byron Young","DL","LAR",8,5.5,0.865,0.308,4.54,6,1.13,0.838,0.907,84,85,84,3,"2",28,NA,NA,58,2
"Jordyn Brooks","LB","MIA",12,8.08,2.32,0.213,5.57,10.1,1.13,0.351,0.907,83,105,83,1,"1",28,NA,NA,83,5
"Roquan Smith","LB","BAL",7,7.87,2.09,0.265,6.12,9.78,0.922,0.902,0.602,85,84,96,2,"1",29,NA,NA,59,7
"Jordan Love","QB","GB",5,18.8,1.15,0.894,17.7,20.6,0.906,1.09,0.318,86,79,108,11,"5",27,NA,NA,31,5
"Xavier Worthy","WR","KC",10,9.11,1.07,0.0603,7.63,10.7,0.823,0.561,0.782,87,93,92,31,"9",23,NA,NA,44,1
"Nik Bonitto","DL","DEN",12,5.19,0.641,0.0538,4.35,5.7,0.819,0.638,0.605,88,88,94,4,"2",26,NA,NA,25,3
"Brian Branch","DB","DET",8,6.72,1.17,0.353,5.71,7.79,0.812,0.611,0.605,89,89,95,1,"1",24,NA,NA,69,2
"Kyle Pitts","TE","ATL",5,8.05,0.79,0.46,7.22,9.46,0.773,1.4,0.572,90,70,97,10,"5",25,NA,NA,17,4
"George Karlaftis","DL","KC",10,5.14,1.26,0.102,4.02,6.29,0.765,0.308,1.2,91,109,76,5,"2",25,NA,NA,91,3
"D.J. Moore","WR","CHI",5,9.05,0.849,0.284,8.33,10.7,0.762,1.26,0.803,92,75,91,32,"9",29,NA,NA,18,7
"Brandon Aubrey","K","DAL",10,9.13,2.57,0.0164,5.94,12.5,0.676,-0.311,2.4,93,154,57,1,"1",31,NA,NA,99,2
"Jared Verse","DL","LAR",8,5.04,1.04,0.241,4.21,5.99,0.663,0.499,0.897,94,97,87,6,"3",25,NA,NA,79,1
"Mike Badgley","K","IND",11,9.11,0.819,0.321,8.04,9.85,0.659,1.78,-0.273,95,60,151,2,"1",30,NA,NA,7,7
"Bobby Wagner","LB","WAS",12,7.6,2.7,0.08,5.32,10.1,0.657,0.108,0.895,96,118,89,3,"1",35,NA,NA,98,13
"Ernest Jones","LB","SEA",8,7.52,2.15,0.114,5.53,9.48,0.577,0.316,0.303,97,107,110,4,"1",26,NA,NA,68,4
"Romeo Doubs","WR","GB",5,8.77,1.37,0.31,6.99,10.2,0.478,-0.0753,0.314,98,134,109,33,"10",26,NA,NA,73,3
"Tremaine Edmunds","LB","CHI",5,7.41,2.38,0.0343,5.23,9.57,0.464,0.0177,0.4,99,125,104,5,"1",28,NA,NA,88,7
"Jordan Battle","DB","CIN",10,6.37,1.33,0.0728,5.31,7.58,0.459,0.206,0.402,100,114,103,2,"1",25,NA,NA,85,2
"Robert Spillane","LB","NE",14,7.38,2.19,0.102,5.52,9.37,0.429,0.308,0.201,101,110,117,6,"1",30,NA,NA,69,7
"T.J. Edwards","LB","CHI",5,7.38,2.19,0,5.52,9.37,0.429,0.308,0.201,101,110,117,6,"1",29,NA,NA,69,6
"Aidan Hutchinson","DL","DET",8,4.8,0.598,0.192,4.12,5.3,0.423,0.413,0.205,102,103,116,7,"3",25,NA,NA,19,3
"Quentin Lake","DB","LAR",8,6.3,0.763,0.0538,5.61,6.99,0.386,0.508,-0.19,103,95,147,3,"1",27,NA,NA,43,3
"Matt Prater","K","BUF",7,8.79,0.771,0.179,7.92,9.6,0.339,1.66,-0.522,105,64,158,3,"1",41,NA,NA,4,19
"Lions","DST","DET",8,6.32,1.4,0.303,5.14,8.88,0.339,0.106,2.05,104,119,64,1,"1",NA,NA,NA,99,NA
"Kamren Curl","DB","LAR",8,6.24,1.56,0.0202,4.55,7.59,0.332,-0.557,0.405,106,172,102,4,"1",27,NA,NA,95,5
"Tyrel Dodson","LB","MIA",12,7.27,2.36,0.0905,4.67,9.28,0.327,-0.544,0.107,107,171,119,7,"1",27,NA,NA,86,6
"Chuba Hubbard","RB","CAR",14,6.72,0.977,0.0357,5.65,8.09,0.314,1.13,0.215,108,78,114,32,"13",26,NA,NA,36,4
"Dalton Kincaid","TE","BUF",7,7.59,1.18,0.29,6.02,8.89,0.312,0.192,0,109,115,130,11,"5",26,NA,NA,71,2
"Budda Baker","DB","ARI",8,6.22,1.17,0.0123,5.21,7.29,0.312,0.111,0.105,110,117,120,5,"1",30,NA,NA,70,8
"Jeremy Chinn","DB","LVR",8,6.21,1.36,0.145,4.74,7.39,0.299,-0.363,0.206,111,157,115,6,"1",28,NA,NA,89,5
"Nick Chubb","RB","HOU",6,6.68,0.972,0.143,5.7,8.23,0.278,1.18,0.352,112,76,106,33,"13",30,NA,NA,33,7
"Quay Walker","LB","GB",5,7.18,2.3,0.084,5.05,9.27,0.237,-0.171,0.101,113,144,124,8,"1",26,NA,NA,81,3
"Uchenna Nwosu","DL","SEA",8,4.61,0.601,0.208,4.02,5,0.231,0.312,-0.094,114,108,139,8,"4",29,NA,NA,21,7
"Jakobi Meyers","WR","LVR",8,8.46,0.899,0.118,7.34,9.83,0.169,0.276,-0.0636,115,112,138,34,"10",29,NA,NA,25,6
"Cameron Dicker","K","LAC",12,8.61,1.73,0.0324,6.31,10.4,0.16,0.058,0.256,116,122,112,4,"1",26,NA,NA,71,3
"Kevin Byard","DB","CHI",5,6.07,0.646,0.102,5.32,6.6,0.155,0.221,-0.586,117,113,163,7,"1",32,NA,NA,41,9
"Alex Singleton","LB","DEN",12,7.1,2.27,0.153,5.13,9.17,0.153,-0.0867,0,118,136,130,9,"1",32,NA,NA,80,10
"Jordan Mason","RB","MIN",6,6.54,1.32,0.135,4.58,7.88,0.135,0.056,0,119,123,130,34,"13",26,NA,NA,67,3
"Tyler Loop","K","BAL",7,8.58,1.71,0.0351,6.26,10.7,0.127,0,0.554,120,130,98,5,"1",24,NA,NA,64,0
"Joshua Karty","K","LAR",8,8.55,0.948,0.0721,6.8,9.3,0.0921,0.545,-0.816,121,94,185,6,"1",24,NA,NA,11,1
"Jaquan Brisker","DB","CHI",5,5.97,0.577,0.0423,5.5,6.49,0.0532,0.402,-0.689,122,104,174,8,"2",27,NA,NA,39,3
"Jameson Williams","WR","DET",8,8.34,1.03,0.0504,6.95,9.62,0.0504,-0.119,-0.269,123,141,150,35,"10",25,NA,NA,35,3
"Rams","DST","LAR",8,6.02,0.575,0.0368,5.15,6.76,0.0368,0.12,-0.0629,124,116,137,2,"1",NA,NA,NA,44,NA
"Tuli Tuipulotu","DL","LAC",12,4.4,0.763,0.0231,3.71,5.09,0.0231,0.00268,0.000651,125,129,129,9,"4",23,NA,NA,40,2
"Hunter Henry","TE","NE",14,7.3,1.61,0.0224,4.94,8.97,0.0224,-0.881,0.0802,126,217,127,12,"5",31,NA,NA,91,9
"Jason Myers","K","SEA",8,8.47,1.87,0.02,6.02,10.6,0.02,-0.241,0.434,127,149,101,7,"1",35,NA,NA,82,NA
"Sam Darnold","QB","SEA",8,17.9,1.34,0.0119,16.4,19.7,0.0119,-0.16,-0.614,128,142,170,12,"5",28,NA,NA,53,7
"Nick Cross","DB","IND",11,5.92,1.56,0.0109,4.17,7.29,0.0109,-0.935,0.103,129,222,121,9,"2",24,NA,NA,93,3
"Jared Goff","QB","DET",8,17.9,0.587,0.0918,17.2,18.9,0,0.605,-1.36,130,90,227,13,"5",31,NA,NA,1,9
"Kenneth Gainwell","RB","PIT",5,6.41,1.51,0.558,4.5,8.78,0,-0.025,0.899,130,133,86,35,"14",27,NA,NA,78,4
"Rashid Shaheed","WR","NO",11,8.29,0.737,0.0757,7.5,9.61,0,0.435,-0.284,130,101,152,36,"10",27,NA,NA,10,3
"Theo Johnson","TE","NYG",14,7.28,1.42,0.106,5.84,9.35,0,0.0167,0.458,130,126,100,13,"5",25,NA,NA,80,1
"Brandon McManus","K","GB",5,8.45,1.37,0.143,6.67,10.4,0,0.413,0.244,130,102,113,8,"1",34,NA,NA,32,11
"Chargers","DST","LAC",12,5.98,0.855,0.3,5.03,7.31,0,0,0.483,130,130,99,3,"2",NA,NA,NA,85,NA
"Dre'Mont Jones","DL","TEN",10,4.38,0.785,0.1,3.71,5.09,0,0,0,130,130,130,10,"4",56,NA,NA,44,6
"Nick Bolton","LB","KC",10,6.95,2.56,0.0751,4.55,9.27,0,-0.664,0.0979,130,185,125,10,"1",26,NA,NA,93,4
"Jalen Thompson","DB","ARI",8,5.91,1.53,0.0389,4.43,7.28,0,-0.673,0.103,130,186,122,10,"2",27,NA,NA,92,6
"Derwin James","DB","LAC",12,5.87,1.65,0.0608,4.51,7.38,-0.0389,-0.589,0.199,131,177,118,11,"2",29,NA,NA,98,7
"Zaire Franklin","LB","IND",11,6.87,1.79,0.0392,5.05,8.48,-0.0751,-0.163,-0.692,132,143,176,11,"1",29,NA,NA,47,7
"Kayshon Boutte","WR","NE",14,8.21,1.63,0.028,5.98,10.2,-0.0757,-1.09,0.335,133,238,107,37,"10",24,NA,NA,83,2
"Matthew Stafford","QB","LAR",8,17.8,1.15,0.293,16.6,20.1,-0.0918,0,-0.131,134,130,143,14,"5",38,NA,NA,33,16
"Brandon Jones","DB","DEN",12,5.81,0.867,0.0715,4.93,6.59,-0.0996,-0.176,-0.591,135,145,164,12,"2",28,NA,NA,57,5
"Micah Parsons","DL","GB",5,4.28,0.785,0.106,3.61,4.99,-0.1,-0.1,-0.1,136,139,140,11,"5",26,NA,NA,46,4
"Jauan Jennings","WR","SF",14,8.19,1.3,0.383,7.1,10.7,-0.104,0.0296,0.765,137,124,93,38,"10",28,NA,NA,68,5
"Zach Ertz","TE","WAS",12,7.17,1.03,0.0204,5.55,8.1,-0.106,-0.275,-0.786,138,152,179,14,"5",35,NA,NA,51,12
"Jack Campbell","LB","DET",8,6.83,2.56,0.0217,4.63,9.17,-0.114,-0.585,-0.00344,139,174,131,12,"1",25,NA,NA,95,2
"Mark Andrews","TE","BAL",7,7.15,0.874,0.497,5.82,7.95,-0.126,0,-0.941,140,130,199,15,"6",30,NA,NA,29,7
"Blake Cashman","LB","MIN",6,6.81,2.48,0.0517,4.63,9.07,-0.136,-0.587,-0.102,141,175,141,13,"1",30,NA,NA,92,6
"Jake Bates","K","DET",8,8.31,1.52,0.107,6.16,9.96,-0.143,-0.0984,-0.163,142,137,145,9,"1",27,NA,NA,46,2
"Chamarri Conner","DB","KC",10,5.74,1.58,0.0246,4.33,7.18,-0.171,-0.777,0,143,200,130,13,"2",25,NA,NA,97,2
"Foyesade Oluokun","LB","JAC",8,6.76,1.78,0.0163,5.22,8.38,-0.188,0.00301,-0.794,144,128,181,14,"1",30,NA,NA,46,7
"Jessie Bates","DB","ATL",5,5.72,1.8,0.0302,3.68,7.28,-0.196,-1.42,0.101,145,276,123,14,"2",29,NA,NA,99,7
"Bobby Okereke","LB","NYG",14,6.74,1.68,0.0172,5.32,8.28,-0.204,0.0997,-0.893,146,120,187,15,"2",29,NA,NA,42,6
"Andrew Van Ginkel","DL","MIN",6,4.17,1.36,0.367,2.74,5.39,-0.206,-0.963,0.295,147,223,111,12,"6",30,NA,NA,95,6
"Demario Davis","LB","NO",11,6.73,2.68,0.0229,4.43,9.17,-0.221,-0.784,-0.00482,148,201,132,16,"2",37,NA,NA,97,13
"Marcus Jones","DB","NE",14,5.69,0.141,0.0156,5.6,5.8,-0.226,0.5,-1.39,149,96,228,15,"2",27,NA,NA,15,3
"Tyrique Stevenson","DB","CHI",5,5.67,1.33,0.0397,4.61,6.88,-0.241,-0.494,-0.298,150,168,153,16,"2",25,NA,NA,87,2
"Mack Wilson","LB","ARI",8,6.7,2.23,0.0134,4.45,8.68,-0.244,-0.767,-0.495,151,198,155,17,"2",28,NA,NA,76,6
"Chad Ryland","K","ARI",8,8.2,1.5,0.0186,6.33,10.2,-0.25,0.0704,0.0867,152,121,126,10,"1",26,NA,NA,43,2
"Kaden Elliss","LB","ATL",5,6.69,1.74,0.0406,5.22,8.28,-0.257,0,-0.894,153,130,189,18,"2",30,NA,NA,44,6
"Riley Patterson","K","MIA",12,8.19,1.95,0.0713,4.88,9.58,-0.269,-1.37,-0.538,154,268,159,11,"1",26,NA,NA,86,4
"Devon Witherspoon","DB","SEA",8,5.63,1.15,0.0097,4.71,6.69,-0.281,-0.395,-0.496,155,159,156,17,"2",25,NA,NA,66,2
"Kyle Hamilton","DB","BAL",7,5.62,0.842,0.0217,4.91,6.39,-0.291,-0.194,-0.792,156,147,180,18,"2",25,NA,NA,52,3
"Nate Landman","LB","LAR",8,6.65,2.12,0.228,4.36,8.48,-0.298,-0.856,-0.692,157,215,175,19,"2",27,NA,NA,64,3
"Seahawks","DST","SEA",8,5.68,0.73,0.101,4.78,6.82,-0.3,-0.246,0,158,151,130,4,"3",NA,NA,NA,74,NA
"Juanyeh Thomas","DB","DAL",10,5.6,0,0.0292,5.6,5.6,-0.312,0.498,-1.58,159,98,243,19,"2",25,NA,NA,1,3
"Eddy Pineiro","K","SF",14,8.11,1.64,0.149,6.04,10.1,-0.34,-0.215,0,160,148,130,12,"1",30,NA,NA,61,7
"Talanoa Hufanga","DB","DEN",12,5.57,1.22,0.000705,4.51,6.69,-0.342,-0.589,-0.496,161,176,157,20,"2",26,NA,NA,77,4
"Nahshon Wright","DB","CHI",5,5.57,0.212,0.00842,5.41,5.7,-0.342,0.305,-1.48,162,111,236,21,"2",27,NA,NA,16,4
"Jalen Pitre","DB","HOU",6,5.56,1.12,0.00913,4.61,6.59,-0.351,-0.49,-0.595,163,166,166,22,"2",26,NA,NA,64,3
"Josh Metellus","DB","MIN",6,5.55,1.04,0.112,4.53,6.49,-0.36,-0.575,-0.693,164,173,178,23,"3",28,NA,NA,62,5
"Jacoby Brissett","QB","ARI",8,17.5,1.04,0.0912,16.5,19,-0.385,-0.0997,-1.22,165,138,217,15,"5",33,NA,NA,22,9
"Broncos","DST","DEN",12,5.58,0.578,0.33,4.95,6.6,-0.401,-0.0842,-0.219,166,135,148,5,"4",NA,NA,NA,48,NA
"Justin Reid","DB","NO",11,5.44,1.26,0.0891,4.32,6.59,-0.472,-0.786,-0.596,167,202,167,24,"3",29,NA,NA,84,7
"Aaron Rodgers","QB","PIT",5,17.4,1.64,0.595,15.6,20.7,-0.476,-0.967,0.394,168,224,105,16,"6",42,NA,NA,78,20
"Troy Franklin","WR","DEN",12,7.8,0.981,0.0721,6.74,9.34,-0.487,-0.327,-0.55,169,155,161,39,"10",23,NA,NA,32,1
"Chris Boswell","K","PIT",5,7.97,1.61,0.0295,5.85,10.1,-0.489,-0.408,-0.0577,170,161,136,13,"1",35,NA,NA,57,11
"Evan McPherson","K","CIN",10,7.94,1.17,0.0785,6.27,9.2,-0.518,0.0156,-0.924,171,127,198,14,"1",26,NA,NA,25,4
"Edgerrin Cooper","LB","GB",5,6.42,2.04,0.0463,4.54,8.28,-0.526,-0.677,-0.897,172,188,191,20,"2",24,NA,NA,58,1
"RJ Harvey","RB","DEN",12,5.85,1,0.112,4.52,7.24,-0.558,0,-0.64,173,130,172,36,"14",25,NA,NA,42,0
"Malik Washington","WR","MIA",12,7.73,1.32,0.0414,5.79,9.84,-0.559,-1.28,-0.0526,174,252,135,40,"10",25,NA,NA,69,1
"Camryn Bynum","DB","IND",11,5.35,1.39,0.02,3.59,6.49,-0.561,-1.52,-0.693,175,290,177,25,"3",27,NA,NA,90,4
"Cameron Heyward","DL","PIT",5,3.8,1.21,0.192,2.46,4.5,-0.572,-1.24,-0.594,176,251,165,13,"6",37,NA,NA,89,14
"Daiyan Henley","LB","LAC",12,6.37,2.1,0.0963,4.35,8.28,-0.573,-0.867,-0.897,177,216,192,21,"2",26,NA,NA,63,2
