"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Saquon Barkley","RB","PHI",9,13.7,2.24,0.199,10.9,16.7,6.2,4.93,7.79,15,23,13,11,"5",29,NA,NA,99,7
"Justin Jefferson","WR","MIN",6,14.4,2.05,0.258,12.3,17.6,6.14,5.27,7.52,16,19,16,5,"3",26,NA,NA,90,5
"Jacory Croskey-Merritt","RB","WAS",12,13.6,1.63,0.0852,11.5,15.6,6,5.55,6.7,17,17,20,12,"5",25,NA,NA,76,0
"Breece Hall","RB","NYJ",9,13.5,1.32,0.266,11.7,14.9,5.91,5.77,5.96,18,16,22,13,"6",24,NA,NA,64,3
"George Pickens","WR","DAL",10,14.1,1.59,0.0546,12,15.6,5.88,4.99,5.54,19,22,24,6,"3",25,NA,NA,76,3
"Ja'Marr Chase","WR","CIN",10,14.1,2.27,0.383,10.8,16.7,5.82,3.78,6.63,20,32,21,7,"3",26,NA,NA,96,4
"Trey McBride","TE","ARI",8,12.6,2.47,2.99,8.78,15.7,5.7,2.97,7.04,21,44,18,1,"1",26,NA,NA,99,3
"Jaylen Warren","RB","PIT",5,13.2,2.37,0.263,11.1,16.8,5.65,5.12,7.86,22,21,11,14,"6",27,NA,NA,99,3
"Nico Collins","WR","HOU",6,13.7,2.22,0.128,11.5,17.1,5.44,4.46,7.05,23,26,17,8,"3",27,NA,NA,94,4
"J.K. Dobbins","RB","DEN",12,12.9,0.979,0.21,11.9,14.4,5.38,5.98,5.49,24,13,25,15,"6",27,NA,NA,31,5
"DK Metcalf","WR","PIT",5,13.6,1.85,0.628,11.1,15.6,5.31,4.05,5.48,25,28,26,9,"4",28,NA,NA,86,6
"Ashton Jeanty","RB","LVR",8,12.7,0.975,0.915,11.9,14.5,5.18,5.92,5.63,26,15,23,16,"7",22,NA,NA,30,0
"Jayden Daniels","QB","WAS",12,22.3,0.627,0.976,21.4,23.1,4.86,6.1,3.79,27,12,39,1,"1",25,NA,NA,6,1
"Mike Evans","WR","TB",9,13,2.51,0.0179,7.72,15.2,4.69,0.684,5.09,28,87,29,10,"4",32,NA,NA,99,11
"Rome Odunze","WR","CHI",5,12.9,1.55,0.527,10.5,14.7,4.67,3.44,4.64,29,37,31,11,"4",23,NA,NA,72,1
"Cam Skattebo","RB","NYG",14,11.8,1.83,0.0185,9.38,14,4.26,3.42,5.07,30,38,30,17,"7",24,NA,NA,89,0
"D'Andre Swift","RB","CHI",5,11.8,1.16,0.211,10.6,13.3,4.24,4.66,4.38,31,25,33,18,"7",27,NA,NA,50,5
"Rashee Rice","WR","KC",10,12.4,1.4,0.00595,10.8,14.1,4.14,3.73,4,32,35,37,12,"4",26,NA,NA,62,2
"Drake London","WR","ATL",5,12.4,1.17,0.841,10.8,13.9,4.13,3.74,3.86,33,34,38,13,"5",24,NA,NA,42,3
"Rico Dowdle","RB","CAR",14,11.6,1.52,0.325,9.95,14.1,4.03,3.99,5.17,34,29,27,19,"8",27,NA,NA,71,5
"Patrick Mahomes","QB","KC",10,21.3,1.32,0.891,20,23.5,3.89,4.68,4.26,35,24,35,2,"1",30,NA,NA,37,8
"Jordan Mason","RB","MIN",6,11.3,1.41,0.218,9.84,13.2,3.71,3.88,4.32,36,31,34,20,"8",26,NA,NA,67,3
"Alvin Kamara","RB","NO",11,11,0.434,0.0498,10.4,11.6,3.49,4.39,2.66,37,27,48,21,"8",30,NA,NA,3,8
"Travis Etienne","RB","JAC",8,11,1.61,0.103,9.27,13.5,3.44,3.31,4.57,38,39,32,22,"8",27,NA,NA,74,4
"Kimani Vidal","RB","LAC",12,10.9,0.772,0.00133,9.73,11.8,3.33,3.77,2.94,39,33,45,23,"8",24,NA,NA,21,1
"Rhamondre Stevenson","RB","NE",14,10.9,2.03,0.213,8.95,14.1,3.33,2.99,5.15,40,43,28,24,"8",28,NA,NA,94,4
"Tetairoa McMillan","WR","CAR",14,11.6,1.2,0.623,10.2,13.4,3.29,3.19,3.28,41,41,41,14,"6",23,NA,NA,45,0
"David Montgomery","RB","DET",8,10.7,1.7,0.54,8.22,13,3.12,2.26,4.09,42,52,36,25,"9",28,NA,NA,80,6
"Jalen Hurts","QB","PHI",9,20.4,1.83,0.379,17.8,22.4,2.99,2.45,3.1,43,50,42,3,"2",27,NA,NA,60,5
"Tyler Warren","TE","IND",11,9.6,1.28,0.0819,7.79,11,2.7,1.98,2.35,44,57,53,2,"1",23,NA,NA,69,0
"Ladd McConkey","WR","LAC",12,10.9,1.07,0.179,9.45,12.6,2.67,2.41,2.5,45,51,51,15,"6",24,NA,NA,32,1
"Dak Prescott","QB","DAL",10,20,1,0.391,19.2,22.1,2.62,3.92,2.78,47,30,46,4,"2",32,NA,NA,11,9
"George Kittle","TE","SF",14,9.52,1.48,0.141,7.68,11.6,2.62,1.87,2.95,46,60,44,3,"1",32,NA,NA,83,8
"Kenneth Walker III","RB","SEA",8,10.1,1.8,0.366,7.43,12,2.58,1.47,3.09,48,67,43,26,"9",25,NA,NA,84,3
"Courtland Sutton","WR","DEN",12,10.8,1.76,0.0559,7.97,12.2,2.49,0.932,2.17,49,79,58,16,"6",30,NA,NA,83,7
"Jake Ferguson","TE","DAL",10,9.38,0.889,0.163,8.26,10.5,2.48,2.46,1.86,50,49,65,4,"1",27,NA,NA,34,3
"Chris Olave","WR","NO",11,10.7,0.693,0.0207,9.95,11.7,2.44,2.92,1.58,51,45,71,17,"6",25,NA,NA,10,3
"Jaylen Waddle","WR","MIA",12,10.7,1.32,0.0244,9.19,12.7,2.41,2.15,2.61,52,54,49,18,"6",27,NA,NA,58,4
"Quentin Johnston","WR","LAC",12,10.7,0.899,0.134,9.63,12.1,2.39,2.59,1.99,53,46,61,19,"6",24,NA,NA,21,2
"Sam LaPorta","TE","DET",8,9.22,0.991,0.329,7.91,10.5,2.32,2.1,1.9,54,55,64,5,"1",25,NA,NA,49,2
"Brian Thomas Jr.","WR","JAC",8,10.5,0.936,0.00369,9.5,12.1,2.26,2.47,2,55,48,59,20,"6",23,NA,NA,24,1
"A.J. Brown","WR","PHI",9,10.5,1.3,0.158,8.76,12.3,2.25,1.73,2.21,56,63,56,21,"6",28,NA,NA,54,6
"Drake Maye","QB","NE",14,19.7,1.04,0.249,18.8,21.3,2.22,3.5,2,57,36,60,5,"2",23,NA,NA,14,1
"Chase Brown","RB","CIN",10,9.77,1.7,0.687,7.78,12.5,2.21,1.82,3.64,58,61,40,27,"10",26,NA,NA,83,2
"Keenan Allen","WR","LAC",12,10.4,1.37,0.188,8.72,12.5,2.09,1.68,2.41,59,64,52,22,"6",34,NA,NA,61,12
"Tucker Kraft","TE","GB",5,8.89,1.76,0.518,6.29,11.1,1.99,0.478,2.52,60,101,50,6,"2",25,NA,NA,97,2
"Baker Mayfield","QB","TB",9,19.4,1.26,0.131,18.4,21.9,1.98,3.07,2.66,61,42,47,6,"2",31,NA,NA,29,7
"Michael Pittman","WR","IND",11,10.2,1.13,0.323,8.82,11.9,1.91,1.78,1.81,62,62,66,23,"7",28,NA,NA,37,5
"Caleb Williams","QB","CHI",5,19.3,1.32,0.0626,17.4,21,1.84,2.1,1.77,63,56,69,7,"2",24,NA,NA,34,1
"Justin Herbert","QB","LAC",12,19.2,0.467,0.483,18.6,19.9,1.78,3.25,0.624,64,40,101,8,"3",28,NA,NA,1,5
"Jameson Williams","WR","DET",8,9.85,0.883,0.101,9,11.4,1.58,1.97,1.3,65,58,77,24,"7",25,NA,NA,20,3
"Tony Pollard","RB","TEN",10,9.08,1.15,0.924,7.3,10.3,1.53,1.34,1.42,66,71,73,28,"11",29,NA,NA,49,6
"Stefon Diggs","WR","NE",14,9.75,0.918,0.0805,8.67,10.9,1.48,1.64,0.794,67,65,94,25,"7",32,NA,NA,23,10
"Dallas Goedert","TE","PHI",9,8.37,1.15,0.213,7.27,10.3,1.47,1.46,1.7,68,68,70,7,"2",31,NA,NA,60,7
"Xavier Worthy","WR","KC",10,9.67,1.12,0.0304,8.03,10.8,1.4,0.993,0.69,70,77,99,26,"7",23,NA,NA,34,1
"Maxx Crosby","DL","LVR",8,5.84,1.35,0.0878,5.06,7.41,1.4,1.05,2.35,69,76,54,1,"1",28,NA,NA,95,6
"Kendrick Bourne","WR","SF",14,9.64,1.53,0.4,7.6,12,1.37,0.571,1.94,71,92,63,27,"7",30,NA,NA,69,8
"Jeffery Simmons","DL","TEN",10,5.75,0.495,0.36,5.41,6.09,1.32,1.41,1.03,72,69,84,2,"2",28,NA,NA,16,6
"Jared Goff","QB","DET",8,18.7,1.22,0.46,17.8,21.2,1.3,2.55,1.97,73,47,62,9,"3",31,NA,NA,23,9
"Zach Ertz","TE","WAS",12,8.16,1.43,0.0105,5.96,9.38,1.26,0.15,0.756,74,115,96,8,"2",35,NA,NA,77,12
"Travis Kelce","TE","KC",10,8.15,1.37,0.411,6.15,9.96,1.25,0.344,1.34,75,104,75,9,"3",36,NA,NA,71,12
"Mike Badgley","K","IND",11,9.33,0.768,0.291,8.16,10.1,1.24,2.23,-0.118,76,53,144,1,"1",30,NA,NA,6,7
"DeVonta Smith","WR","PHI",9,9.24,1.15,0.107,8.12,11.3,0.972,1.08,1.24,77,75,79,28,"7",27,NA,NA,39,4
"Nik Bonitto","DL","DEN",12,5.39,0.347,0.0394,5.11,5.78,0.957,1.11,0.719,78,74,98,3,"2",26,NA,NA,7,3
"Brandon Aubrey","K","DAL",10,9.04,2.51,0.38,5.85,12,0.948,-0.0835,1.78,79,135,68,2,"1",31,NA,NA,94,2
"Byron Young","DL","LAR",8,5.35,0.919,0.266,4.72,5.98,0.917,0.715,0.92,80,83,89,4,"2",28,NA,NA,64,2
"Romeo Doubs","WR","GB",5,9.14,1.74,0.143,6.36,11.3,0.865,-0.671,1.21,81,201,80,29,"8",26,NA,NA,82,3
"Kevin Byard","DB","CHI",5,6.56,1,0.0607,5.67,7.56,0.851,0.571,0.25,82,91,113,1,"1",32,NA,NA,55,9
"Jordan Love","QB","GB",5,18.3,0.724,0.0486,17.2,19.2,0.838,1.92,-0.0978,83,59,141,10,"3",27,NA,NA,9,5
"Hunter Henry","TE","NE",14,7.74,1.66,0.0742,5.16,9.25,0.837,-0.645,0.625,84,199,100,10,"3",31,NA,NA,94,9
"Daniel Jones","QB","IND",11,18.2,1.77,0.702,16.3,20,0.79,0.975,0.749,86,78,97,11,"4",28,NA,NA,57,6
"Jessie Bates","DB","ATL",5,6.5,1.22,0.0179,5.8,7.92,0.79,0.704,0.608,85,85,102,2,"1",29,NA,NA,73,7
"Nick Cross","DB","IND",11,6.48,1.56,0.0432,5.6,8.3,0.773,0.505,0.986,87,95,86,3,"1",24,NA,NA,93,3
"Harold Fannin","TE","CLE",9,7.66,0.709,0.397,6.92,8.95,0.763,1.11,0.33,88,73,110,11,"3",21,NA,NA,23,0
"Jaquan Brisker","DB","CHI",5,6.44,0.957,0.257,5.81,7.54,0.729,0.707,0.23,89,84,114,4,"1",27,NA,NA,52,3
"Jakobi Meyers","WR","LVR",8,8.99,0.335,0.104,8.4,9.38,0.722,1.37,-0.693,90,70,167,30,"8",29,NA,NA,1,6
"Jordyn Brooks","LB","MIA",12,7.25,2.42,0.283,5.43,9.97,0.693,0.318,0.822,91,107,91,1,"1",28,NA,NA,88,5
"Jonathan Greenard","DL","MIN",6,5.09,0.987,0.00932,4.51,6.24,0.651,0.503,1.17,92,96,81,5,"2",28,NA,NA,72,5
"Brian Burns","DL","NYG",14,5.08,0.995,0.0212,4.5,6.24,0.642,0.501,1.17,93,98,82,6,"2",28,NA,NA,76,6
"Harold Landry","DL","NE",14,5.06,0.848,0.519,4.6,6.04,0.621,0.599,0.982,94,90,87,7,"3",29,NA,NA,53,7
"Matthew Golden","WR","GB",5,8.89,1.57,0.117,7.67,11.4,0.618,0.638,1.32,95,89,76,31,"8",22,NA,NA,73,0
"TreVeyon Henderson","RB","NE",14,8.15,1.25,0.0365,6.03,9.91,0.602,0.0733,1,96,120,85,29,"11",23,NA,NA,59,0
"Harrison Butker","K","KC",10,8.66,1.56,0.17,6.73,11,0.567,0.796,0.805,97,81,92,3,"1",30,NA,NA,45,8
"Isiah Pacheco","RB","KC",10,8.12,1.43,0.0235,7.21,11.1,0.566,1.25,2.18,98,72,57,30,"11",27,NA,NA,69,3
"Chuba Hubbard","RB","CAR",14,8.09,1.83,0.0961,6.1,11.2,0.542,0.143,2.31,99,116,55,31,"11",26,NA,NA,86,4
"Rashid Shaheed","WR","NO",11,8.77,1.02,0.12,7.5,9.96,0.501,0.465,-0.109,100,103,142,32,"8",27,NA,NA,28,3
"DeShon Elliott","DB","PIT",5,6.18,1.25,0.244,5.17,7.54,0.473,0.0697,0.228,101,121,115,5,"1",29,NA,NA,77,7
"Zonovan Knight","RB","ARI",8,8,0.429,0.054,7.44,8.44,0.446,1.48,-0.465,102,66,154,32,"11",25,NA,NA,1,3
"Jamien Sherwood","LB","NYJ",9,6.97,2.71,0.0342,5.41,10.1,0.41,0.301,0.974,103,109,88,2,"1",26,NA,NA,96,4
"Jake Bates","K","DET",8,8.49,1.68,0.0348,6.14,10.2,0.398,0.206,0,104,112,130,4,"1",27,NA,NA,58,2
"Kenneth Gainwell","RB","PIT",5,7.94,1.31,0.379,6.29,9.77,0.392,0.334,0.862,105,106,90,33,"11",27,NA,NA,63,4
"Tee Higgins","WR","CIN",10,8.65,1.21,0.138,7.03,10.3,0.381,0,0.278,106,130,112,33,"8",27,NA,NA,46,5
"T.J. Edwards","LB","CHI",5,6.93,1.92,0.0525,5.9,9.17,0.376,0.792,0.0229,107,82,127,3,"1",29,NA,NA,58,6
"Darren Waller","TE","MIA",12,7.26,1.65,0.366,4.87,9.19,0.366,-0.942,0.57,108,224,104,12,"4",33,NA,NA,91,10
"Cameron Dicker","K","LAC",12,8.45,2.09,0.118,5.56,10.4,0.363,-0.374,0.169,109,161,118,5,"1",26,NA,NA,87,3
"Zack Baun","LB","PHI",9,6.88,1.33,0.0696,6.01,8.42,0.323,0.898,-0.73,110,80,171,4,"1",29,NA,NA,32,5
"Broncos","DST","DEN",12,6.11,0.891,0.0682,5.08,7.66,0.307,0.0664,0.361,111,122,108,1,"1",NA,NA,NA,66,NA
"Tyrel Dodson","LB","MIA",12,6.81,2.37,0.117,4.79,9.3,0.254,-0.318,0.15,112,156,119,5,"1",27,NA,NA,82,6
"Chris Boswell","K","PIT",5,8.34,1.76,0.0667,5.93,10.3,0.245,0,0.0734,113,130,125,6,"1",35,NA,NA,71,11
"Wan'Dale Robinson","WR","NYG",14,8.51,0.788,0.059,7.69,9.52,0.243,0.659,-0.553,114,88,158,34,"8",25,NA,NA,13,3
"Eagles","DST","PHI",9,6.04,1.46,0.239,4.87,8.75,0.239,-0.144,1.45,115,141,72,2,"2",NA,NA,NA,99,NA
"Brandon Jones","DB","DEN",12,5.94,1.29,0.0435,5.02,7.42,0.229,-0.0809,0.11,116,134,122,6,"2",28,NA,NA,80,5
"Tykee Smith","DB","TB",9,5.89,1.75,0.107,4.67,7.9,0.186,-0.433,0.587,117,169,103,7,"2",25,NA,NA,98,1
"Marvin Harrison Jr.","WR","ARI",8,8.45,1.69,0.184,5.75,10.9,0.184,-1.28,0.802,118,269,93,35,"8",23,NA,NA,79,1
"Matt Gay","K","WAS",12,8.27,1.68,0.178,5.94,10.3,0.178,0.0112,0.132,119,125,120,7,"1",32,NA,NA,61,6
"Quay Walker","LB","GB",5,6.69,2.04,0.0356,5.6,9.07,0.137,0.492,-0.0845,120,99,138,6,"1",26,NA,NA,67,3
"George Karlaftis","DL","KC",10,4.54,0.676,0.0417,3.92,5.18,0.101,-0.0872,0.116,121,136,121,8,"3",25,NA,NA,29,3
"Bobby Wagner","LB","WAS",12,6.66,2.8,0.0234,5.11,9.92,0.101,-0.00294,0.767,122,131,95,7,"1",35,NA,NA,98,13
"Bo Nix","QB","DEN",12,17.5,2.57,0.0871,14,20.5,0.0871,-1.28,1.24,123,268,78,12,"4",26,NA,NA,86,1
"Julian Love","DB","SEA",8,5.79,0.793,0.0322,5.16,6.66,0.079,0.0615,-0.653,124,123,162,8,"2",28,NA,NA,38,6
"Foyesade Oluokun","LB","JAC",8,6.63,2.17,0.00609,5.45,9.16,0.0775,0.343,0.00789,125,105,129,8,"1",30,NA,NA,74,7
"Zaire Franklin","LB","IND",11,6.63,1.46,0.0714,5.62,8.31,0.0714,0.508,-0.839,126,94,176,9,"1",29,NA,NA,37,7
"Will Anderson","DL","HOU",6,4.49,0.582,0.0596,4.1,5.17,0.0596,0.102,0.103,127,119,123,9,"3",24,NA,NA,17,2
"Quentin Lake","DB","LAR",8,5.75,0.868,0.0468,5.11,6.75,0.0468,0.0146,-0.564,128,124,159,9,"2",27,NA,NA,45,3
"Nick Chubb","RB","HOU",6,7.57,1.08,0.0137,6.49,9.38,0.0137,0.524,0.468,129,93,105,34,"11",30,NA,NA,43,7
"Matthew Stafford","QB","LAR",8,17.4,2.07,0.171,15.3,21.1,0,0,1.79,130,130,67,13,"4",38,NA,NA,77,16
"Woody Marks","RB","HOU",6,7.55,2.03,0.301,4.28,10.3,0,-1.68,1.38,130,317,74,35,"12",25,NA,NA,96,0
"Elic Ayomanor","WR","TEN",10,8.27,1,0.0276,7.24,10.1,0,0.21,-0.00418,130,111,134,36,"8",22,NA,NA,27,0
"Kyle Pitts","TE","ATL",5,6.9,0.964,0.0776,5.82,8.62,0,0.00864,0,130,126,130,13,"4",25,NA,NA,43,4
"Eddy Pineiro","K","SF",14,8.09,2.13,0.256,5.29,10.6,0,-0.639,0.404,130,197,107,8,"1",30,NA,NA,90,7
"Chiefs","DST","KC",10,5.81,0.954,0.152,4.65,7.3,0,-0.364,0,130,160,130,3,"3",NA,NA,NA,79,NA
"Uchenna Nwosu","DL","SEA",8,4.43,0.707,0.0706,4.01,4.98,0,0.00569,-0.0835,130,128,137,10,"3",29,NA,NA,34,7
"Tremaine Edmunds","LB","CHI",5,6.56,2.4,0.00387,5.11,9.35,0,0,0.199,130,130,116,10,"1",28,NA,NA,86,7
"Budda Baker","DB","ARI",8,5.71,1.3,0.00803,4.91,7.22,0,-0.19,-0.0957,130,144,140,10,"2",30,NA,NA,82,8
"Alex Singleton","LB","DEN",12,6.55,2.16,0.0124,5.22,9.06,-0.00387,0.105,-0.0867,131,118,139,11,"1",32,NA,NA,72,10
"Jeremy Chinn","DB","LVR",8,5.7,1.39,0.0577,4.86,7.31,-0.00803,-0.243,0,132,148,130,11,"2",28,NA,NA,88,5
"Nate Landman","LB","LAR",8,6.54,2.58,0.0478,4.63,9.46,-0.0162,-0.481,0.311,133,174,111,12,"1",27,NA,NA,95,3
"Jordan Addison","WR","MIN",6,8.24,0.825,0.146,7.21,9.6,-0.0276,0.175,-0.466,134,113,155,37,"8",24,NA,NA,14,2
"Robert Spillane","LB","NE",14,6.49,2.3,0.121,4.93,9.16,-0.064,-0.183,0.00924,135,142,128,13,"1",30,NA,NA,81,7
"Talanoa Hufanga","DB","DEN",12,5.64,1.61,0.0145,4.56,7.51,-0.0658,-0.537,0.192,136,186,117,12,"2",26,NA,NA,97,4
"Danielle Hunter","DL","HOU",6,4.36,0.6,0.0696,4,5.06,-0.0706,0,0,137,130,130,11,"4",31,NA,NA,19,10
"Myles Garrett","DL","CLE",9,4.36,0.6,0,4,5.06,-0.0706,0,0,137,130,130,11,"4",30,NA,NA,19,8
"Mason Taylor","TE","NYJ",9,6.82,0.964,0.264,5.95,8.56,-0.0776,0.14,-0.0604,138,117,136,14,"4",22,NA,NA,46,0
"Josh Metellus","DB","MIN",6,5.63,0.866,0.00655,4.91,6.56,-0.0803,-0.186,-0.753,139,143,173,13,"2",28,NA,NA,43,5
"Derwin James","DB","LAC",12,5.62,1.54,0.00402,4.66,7.41,-0.0868,-0.441,0.0923,140,170,124,14,"2",29,NA,NA,92,7
"Xavier Watts","DB","ATL",5,5.62,0.354,0.0583,5.4,5.89,-0.0908,0.304,-1.42,141,108,240,15,"2",24,NA,NA,20,0
"Aidan Hutchinson","DL","DET",8,4.29,0.656,0.269,3.9,5.06,-0.14,-0.0999,-0.00372,142,139,133,12,"4",25,NA,NA,28,3
"Tyrique Stevenson","DB","CHI",5,5.56,1.18,0.0154,4.81,6.93,-0.149,-0.292,-0.385,143,151,152,16,"2",25,NA,NA,70,2
"Steelers","DST","PIT",5,5.65,1.08,0.0648,4.15,7.14,-0.152,-0.869,-0.157,144,218,146,4,"4",NA,NA,NA,90,NA
"Camryn Bynum","DB","IND",11,5.54,1.06,0.0162,4.54,6.65,-0.165,-0.563,-0.661,145,188,163,17,"2",27,NA,NA,60,4
"Justin Fields","QB","NYJ",9,17.3,1.17,0.44,16,19,-0.171,0.703,-0.267,146,86,151,14,"4",27,NA,NA,20,4
"Tre Tucker","WR","LVR",8,8.1,0.607,0.0501,7.5,9.2,-0.174,0.468,-0.874,147,102,181,38,"8",25,NA,NA,7,2
"Jordan Battle","DB","CIN",10,5.53,1.59,0.0365,4.24,7.31,-0.181,-0.864,-0.000155,148,217,131,18,"2",25,NA,NA,95,2
"Ernest Jones","LB","SEA",8,6.37,1.65,0.0378,5.41,8.3,-0.185,0.295,-0.855,149,110,178,14,"1",26,NA,NA,42,4
"Patriots","DST","NE",14,5.59,0.447,0.123,5.02,6.25,-0.217,0,-1.05,150,130,201,5,"5",NA,NA,NA,24,NA
"Chamarri Conner","DB","KC",10,5.49,1.41,0.133,4.56,7.12,-0.217,-0.539,-0.197,151,187,147,19,"3",25,NA,NA,90,2
"Edgerrin Cooper","LB","GB",5,6.33,2.43,0.0499,4.73,9.15,-0.223,-0.385,0,152,162,130,15,"1",24,NA,NA,89,1
"Luke McCaffrey","WR","WAS",12,8.05,1.81,0.00708,6.06,11.2,-0.224,-0.979,1.16,153,227,83,39,"8",25,NA,NA,85,1
"Jerry Jeudy","WR","CLE",9,8.04,0.948,0.284,6.79,9.48,-0.231,-0.247,-0.587,154,149,161,40,"9",27,NA,NA,25,5
"John Parker Romo","K","ATL",5,7.84,1.02,0.0801,6.43,8.97,-0.256,0.502,-1.24,155,97,223,9,"1",28,NA,NA,13,3
"Daiyan Henley","LB","LAC",12,6.28,2.47,0.118,4.63,9.15,-0.273,-0.483,-0.00191,156,175,132,16,"1",26,NA,NA,93,2
"Zach Charbonnet","RB","SEA",8,7.25,1.05,0.964,5.96,8.91,-0.301,0,0,157,130,130,36,"13",25,NA,NA,41,2
"Chase McLaughlin","K","TB",9,7.76,1.23,0.191,6.09,8.98,-0.336,0.163,-1.24,158,114,222,10,"1",30,NA,NA,29,6
"Seahawks","DST","SEA",8,5.47,0.459,0.471,5.02,6.25,-0.341,0.00645,-1.05,159,127,202,6,"6",NA,NA,NA,28,NA
"T.J. Hockenson","TE","MIN",6,6.56,0.525,0.0282,5.81,7.16,-0.342,0,-1.46,160,130,242,15,"4",28,NA,NA,6,6
"Devon Witherspoon","DB","SEA",8,5.36,1.09,0.0316,4.75,6.63,-0.35,-0.347,-0.685,161,159,165,20,"3",25,NA,NA,62,2
"Michael Mayer","TE","LVR",8,6.53,1.26,0.095,3.91,7.46,-0.37,-1.9,-1.16,162,349,214,16,"4",24,NA,NA,66,2
"Mike Sainristil","DB","WAS",12,5.33,0.603,0.00872,4.76,5.88,-0.382,-0.335,-1.43,163,157,241,21,"3",25,NA,NA,32,1
"Jack Campbell","LB","DET",8,6.17,2.38,0.0244,4.81,8.95,-0.391,-0.304,-0.204,164,154,149,17,"1",25,NA,NA,84,2
"Minkah Fitzpatrick","DB","MIA",12,5.32,0.354,0.0194,5.1,5.59,-0.391,0.00427,-1.72,165,129,262,22,"3",29,NA,NA,20,7
"Micah Parsons","DL","GB",5,4.02,0.792,0.522,3.6,4.95,-0.41,-0.401,-0.115,166,165,143,13,"5",26,NA,NA,45,4
"Paulson Adebo","DB","NYG",14,5.3,0.931,0.0397,4.61,6.35,-0.41,-0.489,-0.964,167,177,193,23,"3",26,NA,NA,50,4
"Nick Bolton","LB","KC",10,6.14,1.83,0.0814,5.11,8.28,-0.415,-0.0047,-0.87,168,132,179,18,"1",26,NA,NA,49,4
"Coby Bryant","DB","SEA",8,5.26,0.913,0.0307,4.38,5.98,-0.45,-0.724,-1.33,169,205,231,24,"3",27,NA,NA,48,3
"Chigoziem Okonkwo","TE","TEN",10,6.43,0.925,0.176,5.33,8.12,-0.465,-0.474,-0.501,170,172,156,17,"5",26,NA,NA,37,3
"Isaiah Rodgers","DB","MIN",6,5.23,0.283,0.0393,5.01,5.4,-0.481,-0.0915,-1.92,171,137,281,25,"3",28,NA,NA,15,5
"Bobby Okereke","LB","NYG",14,6.06,1.84,0.0583,4.82,8.19,-0.496,-0.29,-0.963,172,150,192,19,"1",29,NA,NA,51,6
"Cooper Kupp","WR","SEA",8,7.75,1.06,0.0586,6.56,9.56,-0.515,-0.475,-0.512,173,173,157,41,"9",32,NA,NA,31,8
"Zyon McCollum","DB","TB",9,5.19,1.23,0.011,4.5,6.62,-0.52,-0.596,-0.694,174,192,168,26,"3",27,NA,NA,75,3
"Kaimi Fairbairn","K","HOU",6,7.56,1.84,0.0192,5.23,10.3,-0.526,-0.697,0.0709,175,202,126,11,"1",32,NA,NA,77,9
"Malachi Moore","DB","NYJ",9,5.18,0.778,0.0173,4.71,5.78,-0.531,-0.391,-1.54,176,163,245,27,"3",24,NA,NA,37,0
