"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Christian McCaffrey","RB","SF",14,18.3,0.933,1.62,17.5,19.6,17.4,17.1,18.8,1,1,1,1,"1",29,NA,NA,58,8
"Josh Allen","QB","BUF",7,21.5,3.29,2.52,17.3,24.1,17.1,17.1,15.5,2,2,4,1,"1",29,NA,NA,65,7
"James Cook","RB","BUF",7,16.7,1.44,2,14.6,17.8,15.8,14.2,17,3,6,2,2,"2",26,NA,NA,89,3
"Puka Nacua","WR","LAR",8,18.2,1.47,4.56,16.7,20,14.9,14.5,15.6,4,3,3,1,"1",24,NA,NA,81,2
"Trevor Lawrence","QB","JAC",8,19,3.36,0.45,14.7,21.1,14.6,14.4,12.4,5,4,10,2,"1",26,NA,NA,70,4
"Jalen Hurts","QB","PHI",9,18.5,3.06,0.592,14.6,20.5,14.2,14.3,11.8,6,5,15,3,"1",27,NA,NA,43,5
"Saquon Barkley","RB","PHI",9,14.7,1.42,0.403,12.8,15.8,13.8,12.5,15,7,10,5,3,"3",29,NA,NA,82,7
"Drake Maye","QB","NE",14,17.9,3.48,0.779,13.5,20.2,13.6,13.2,11.5,8,8,19,4,"1",23,NA,NA,78,1
"Kyren Williams","RB","LAR",8,14.3,0.946,0.155,13,15,13.4,12.6,14.2,9,9,7,4,"3",25,NA,NA,61,3
"Josh Jacobs","RB","GB",5,14.1,2.09,1.68,11,15.4,13.3,10.7,14.6,10,18,6,5,"4",28,NA,NA,97,6
"Caleb Williams","QB","CHI",5,17.1,3.67,0.0198,12.7,20.6,12.8,12.4,12,11,11,12,5,"1",24,NA,NA,83,1
"Matthew Stafford","QB","LAR",8,17.1,4.97,0.13,11,21.8,12.8,10.7,13.1,12,17,8,6,"1",38,NA,NA,96,16
"Justin Herbert","QB","LAC",12,17,2.74,0.0446,13.5,19.1,12.6,13.2,10.4,13,7,23,7,"1",28,NA,NA,39,5
"Brock Purdy","QB","SF",14,16.9,3.79,1.48,12.6,20.6,12.6,12.4,11.9,14,12,13,8,"2",26,NA,NA,87,3
"Travis Etienne","RB","JAC",8,12.4,0.726,0.823,11.7,13.4,11.6,11.3,12.6,15,14,9,6,"5",27,NA,NA,45,4
"C.J. Stroud","QB","HOU",6,15.5,3.27,0.341,11.7,19.1,11.1,11.4,10.4,16,13,24,9,"2",24,NA,NA,61,2
"Jordan Love","QB","GB",5,15.1,3.06,0.369,11.3,17.8,10.8,11,9.1,17,16,29,10,"2",27,NA,NA,48,5
"D'Andre Swift","RB","CHI",5,11.6,1.44,0.133,9.56,12.7,10.8,9.21,11.9,18,25,14,7,"5",27,NA,NA,84,5
"Omarion Hampton","RB","LAC",12,11.5,1.39,0.00527,9.57,12.8,10.6,9.22,12,19,24,11,8,"5",23,NA,NA,79,0
"TreVeyon Henderson","RB","NE",14,11.5,1.14,0.102,9.9,12.5,10.6,9.54,11.7,20,21,16,9,"5",23,NA,NA,68,0
"Kenneth Gainwell","RB","PIT",5,11.4,0.787,0.316,10.4,12.1,10.5,10,11.3,21,19,21,10,"6",27,NA,NA,50,4
"Bryce Young","QB","CAR",14,14.8,3.07,1.05,11.3,18.1,10.4,11.1,9.4,22,15,27,11,"2",29,NA,NA,52,2
"Bryce Young","QB","CAR",14,14.8,3.07,1.05,11.3,18.1,10.4,11.1,9.4,22,15,27,11,"2",29,NA,NA,52,2
"A.J. Brown","WR","PHI",9,13.6,1.87,1.66,11.6,15.8,10.3,9.39,11.4,23,22,20,2,"2",28,NA,NA,92,6
"Jaylen Warren","RB","PIT",5,11.1,0.715,0.359,10.1,11.7,10.2,9.71,10.9,24,20,22,11,"6",27,NA,NA,42,3
"Rico Dowdle","RB","CAR",14,10.7,1.18,0.304,9.67,12.4,9.85,9.31,11.6,25,23,18,12,"6",27,NA,NA,74,5
"Woody Marks","RB","HOU",6,10.4,1.79,0.0396,8.09,12.4,9.55,7.74,11.6,26,30,17,13,"7",25,NA,NA,92,0
"Rhamondre Stevenson","RB","NE",14,10.4,1.03,2.83,8.86,11.1,9.51,8.51,10.3,27,28,25,14,"8",28,NA,NA,63,4
"Aaron Rodgers","QB","PIT",5,13.7,4.01,9.37,9.34,18.2,9.37,9.06,9.57,28,26,26,12,"3",42,NA,NA,91,20
"Davante Adams","WR","LAR",8,12,1.25,0.786,10.9,13.5,8.66,8.7,9.16,29,27,28,3,"3",33,NA,NA,69,11
"Nico Collins","WR","HOU",6,11.2,1.03,0.117,9.66,11.8,7.87,7.43,7.4,30,32,36,4,"3",27,NA,NA,58,4
"Stefon Diggs","WR","NE",14,11.1,1.08,0.35,9.76,12.2,7.76,7.52,7.79,31,31,30,5,"4",32,NA,NA,63,10
"George Kittle","TE","SF",14,12,0.235,2.44,11.8,12.3,7.43,7.89,7.49,32,29,33,1,"1",32,NA,NA,9,8
"Tetairoa McMillan","WR","CAR",14,10.7,1.11,0.0539,9.2,11.8,7.41,6.97,7.42,33,35,35,6,"4",23,NA,NA,66,0
"Parker Washington","WR","JAC",8,10.7,1.33,0.174,8.93,12,7.35,6.7,7.59,34,37,32,7,"4",24,NA,NA,71,2
"Christian Watson","WR","GB",5,10.5,0.961,0.0319,9.62,11.7,7.18,7.38,7.28,35,33,39,8,"4",27,NA,NA,53,3
"Jakobi Meyers","WR","JAC",8,10.5,1.64,0.188,8.27,12.1,7.15,6.04,7.71,36,46,31,9,"4",29,NA,NA,89,6
"DK Metcalf","WR","PIT",5,10.3,1.56,0.0802,8.25,11.8,6.96,6.02,7.48,37,47,34,10,"4",28,NA,NA,87,6
"Jauan Jennings","WR","SF",14,10.2,1.33,0.266,8.63,11.8,6.88,6.4,7.39,38,41,37,11,"5",28,NA,NA,73,5
"Kyle Monangai","RB","CHI",5,7.53,0.495,0.0684,7.02,8.18,6.68,6.67,7.39,39,38,38,15,"8",23,NA,NA,21,0
"Chuba Hubbard","RB","CAR",14,7.46,0.517,0.234,6.71,7.84,6.61,6.36,7.05,40,43,40,16,"9",26,NA,NA,24,4
"Ladd McConkey","WR","LAC",12,9.92,0.945,0.323,8.71,10.8,6.61,6.48,6.41,41,40,43,12,"5",24,NA,NA,52,1
"Blake Corum","RB","LAR",8,7.23,0.576,0.928,6.41,7.69,6.38,6.05,6.89,42,45,41,17,"10",25,NA,NA,32,1
"DeVonta Smith","WR","PHI",9,9.59,1.05,0.0708,8.63,11,6.29,6.39,6.65,43,42,42,13,"5",27,NA,NA,61,4
"Khalil Shakir","WR","BUF",7,9.52,0.508,0.157,8.96,10.1,6.22,6.73,5.74,44,36,45,14,"5",26,NA,NA,27,3
"Jayden Reed","WR","GB",5,9.37,0.118,0.286,9.28,9.54,6.06,7.05,5.17,45,34,51,15,"6",26,NA,NA,6,2
"Brian Thomas Jr.","WR","JAC",8,9.08,0.241,0.115,8.77,9.35,5.77,6.54,4.98,46,39,53,16,"6",23,NA,NA,13,1
"Quentin Johnston","WR","LAC",12,8.96,0.806,0.833,8.29,9.99,5.66,6.06,5.61,47,44,47,17,"7",24,NA,NA,42,2
"Kimani Vidal","RB","LAC",12,6.3,0.546,2.02,5.63,6.79,5.45,5.28,5.99,48,48,44,18,"11",24,NA,NA,26,1
"Hunter Henry","TE","NE",14,9.52,0.925,0.191,8.16,10.1,4.99,4.24,5.29,49,55,49,2,"1",31,NA,NA,72,9
"Luther Burden","WR","CHI",5,8.13,1.55,0.301,6.6,10,4.83,4.36,5.65,50,53,46,18,"7",22,NA,NA,85,0
"Colston Loveland","TE","CHI",5,9.33,0.695,0.334,8.7,10.1,4.8,4.78,5.28,51,50,50,3,"1",22,NA,NA,50,0
"Romeo Doubs","WR","GB",5,7.83,0.321,0.163,7.51,8.23,4.53,5.28,3.86,52,49,62,19,"7",26,NA,NA,18,3
"Dalton Schultz","TE","HOU",6,9,0.735,0.423,8.31,9.87,4.47,4.4,5.07,53,51,52,4,"2",29,NA,NA,56,7
"Rome Odunze","WR","CHI",5,7.67,1.54,0.333,6.62,9.93,4.36,4.39,5.56,54,52,48,20,"8",23,NA,NA,84,1
"Brenton Strange","TE","JAC",8,8.58,0.93,0.0901,7.2,9.19,4.04,3.28,4.39,55,60,58,5,"2",25,NA,NA,75,2
"D.J. Moore","WR","CHI",5,7.33,1.38,0.25,5.89,9.14,4.03,3.66,4.77,56,58,54,21,"8",29,NA,NA,79,7
"Dallas Goedert","TE","PHI",9,8.49,0.575,0.41,7.76,9.08,3.95,3.85,4.28,57,56,59,6,"3",31,NA,NA,41,7
"Jalen Coker","WR","CAR",14,7.08,0.5,0.49,6.53,7.59,3.78,4.3,3.21,58,54,66,22,"9",24,NA,NA,26,1
"Dalton Kincaid","TE","BUF",7,8.08,1.38,0.974,6.05,9.04,3.54,2.13,4.24,59,66,60,7,"4",26,NA,NA,94,2
"Emanuel Wilson","RB","GB",5,4.29,0.662,0.349,3.73,5.24,3.44,3.38,4.44,60,59,57,19,"12",27,NA,NA,37,2
"Kayshon Boutte","WR","NE",14,6.59,0.588,0.121,5.89,7.24,3.29,3.66,2.86,61,57,70,23,"9",24,NA,NA,32,2
"Jayden Higgins","WR","HOU",6,6.47,1.09,0.137,5.29,7.87,3.17,3.06,3.5,62,61,65,24,"9",23,NA,NA,65,0
"Ty Johnson","RB","BUF",7,3.94,1.04,0.162,2.66,4.97,3.09,2.3,4.17,63,64,61,20,"12",28,NA,NA,66,6
"Keenan Allen","WR","LAC",12,6.34,0.859,1.25,5.25,7.05,3.03,3.02,2.68,64,62,71,25,"10",34,NA,NA,47,12
"Bhayshul Tuten","RB","JAC",8,3.78,0.584,0.783,3.25,4.6,2.93,2.9,3.8,65,63,63,21,"13",24,NA,NA,34,0
"Oronde Gadsden","TE","LAC",12,7.1,0.721,0.599,6.19,7.72,2.57,2.27,2.92,66,65,68,8,"5",22,NA,NA,53,0
"Jawhar Jordan","RB","HOU",6,2.99,2.11,0.0706,0.598,5.32,2.14,0.247,4.52,67,107,55,22,"13",26,NA,NA,99,1
"Brian Robinson","RB","SF",14,2.92,0.816,0.318,1.94,3.68,2.07,1.59,2.89,68,72,69,23,"13",27,NA,NA,55,3
"Jalyx Hunt","DL","PHI",9,3.9,0,0.9,3.9,3.9,2,2,2,69,67,76,1,NA,25,NA,NA,1,1
"Tyler Higbee","TE","LAR",8,6.5,1.22,0.831,5.11,7.94,1.97,1.19,3.14,70,76,67,9,"6",33,NA,NA,84,9
"Michael Jackson","DB","CAR",14,5.9,0,0.2,5.9,5.9,1.8,1.9,1.9,71,68,77,1,NA,29,NA,NA,1,6
"Michael Jackson","DB","CAR",14,5.9,0,0.2,5.9,5.9,1.8,1.9,1.9,71,68,77,1,NA,29,NA,NA,1,6
"Brandin Cooks","WR","BUF",7,5.08,1.87,0.812,2.3,6,1.78,0.0676,1.63,72,117,80,26,"11",32,NA,NA,94,11
"Tank Bigsby","RB","PHI",9,2.61,1.44,0.0621,1.16,4.53,1.76,0.804,3.73,73,85,64,24,"13",23,NA,NA,87,2
"Foyesade Oluokun","LB","JAC",8,5,0,0.4,5,5,1.7,1.7,1.7,74,70,78,1,NA,30,NA,NA,1,7
"T.J. Edwards","LB","CHI",5,5,NA,0,NA,NA,1.7,NA,NA,74,NA,NA,1,NA,29,NA,NA,NA,6
"Zack Baun","LB","PHI",9,5,0,0,5,5,1.7,1.7,1.7,74,70,78,1,NA,29,NA,NA,1,5
"Kyle Juszczyk","RB","SF",14,2.54,0.575,0.0951,2.2,3.21,1.69,1.85,2.42,75,69,75,25,"14",35,NA,NA,29,12
"Ray Davis","RB","BUF",7,2.45,1.88,0.162,1.41,5.24,1.6,1.06,4.44,77,81,56,26,"14",26,NA,NA,95,1
"Kamari Lassiter","DB","HOU",6,5.7,1.27e-15,0.5,5.7,5.7,1.6,1.7,1.7,76,70,78,2,"1",23,NA,NA,99,1
"Kaimi Fairbairn","K","HOU",6,7.09,4.99,0.12,2.1,11,1.52,-0.211,2.59,78,140,72,1,"1",32,NA,NA,99,9
"Nick Chubb","RB","HOU",6,2.29,1.15,0.932,0.861,3.29,1.44,0.509,2.49,79,94,73,27,"15",30,NA,NA,71,7
"Harrison Mevis","K","LAR",8,6.97,3.65,0.367,3.38,10,1.4,1.07,1.59,80,80,81,2,"1",24,NA,NA,64,1
"Tremaine Edmunds","LB","CHI",5,4.6,0,0.1,4.6,4.6,1.3,1.3,1.3,81,74,83,2,"1",28,NA,NA,1,7
"Christian Rozeboom","LB","CAR",14,4.5,0,0.3,4.5,4.5,1.2,1.2,1.2,82,75,86,3,"1",29,NA,NA,1,5
"Dee Winters","LB","SF",14,4.5,0,0,4.5,4.5,1.2,1.2,1.2,82,75,86,3,"1",25,NA,NA,1,2
"Pat Freiermuth","TE","PIT",5,5.67,1.08,0.681,5.03,7.28,1.14,1.11,2.48,83,78,74,10,"7",27,NA,NA,78,4
"Jordan Davis","DL","PHI",9,3,0,0.1,3,3,1.1,1.1,1.1,85,79,89,2,"1",26,NA,NA,1,3
