"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Kenneth Walker III","RB","SEA",8,14.8,1.74,1.64,12.8,16,0,0,0,37,13,14,1,"1",25,NA,NA,99,3
"Jaxon Smith-Njigba","WR","SEA",8,18.6,0.684,1.08,18.1,19.3,0,0,0,37,13,14,1,"1",24,NA,NA,44,2
NA,"TE",NA,NA,0.15,NA,0,NA,NA,0,NA,NA,37,NA,NA,13,"8",NA,NA,NA,NA,NA
NA,"TE",NA,NA,0.15,NA,0,NA,NA,0,NA,NA,37,NA,NA,13,"8",NA,NA,NA,NA,NA
"Jason Myers","K","SEA",8,6.7,4.4,0.462,2.26,9.48,0,0,0,37,13,14,1,"1",35,NA,NA,99,NA
"Patriots","DST","NE",14,4.5,0,0,4.5,4.5,0,0,0,37,13,14,3,"1",NA,NA,NA,1,NA
"Jonathon Cooper","DL","DEN",12,1.5,0,0.1,1.5,1.5,0,-1.2,-1.2,37,23,26,10,"1",28,NA,NA,1,4
"Justin Strnad","LB","DEN",12,2.1,0,0.1,2.1,2.1,0,-3.3,-3.3,37,41,42,10,"1",29,NA,NA,NA,5
"Kamren Kinchens","DB","LAR",8,3.8,0,4.44e-16,3.8,3.8,0,4.44e-16,4.44e-16,37,12,13,10,"1",23,NA,NA,1,1
"Craig Woodson","DB","NE",14,3.8,NA,0,NA,NA,0,NA,NA,37,NA,NA,10,"1",25,NA,NA,NA,0
"Quentin Lake","DB","LAR",8,3.8,0,0.1,3.8,3.8,-4.44e-16,0,0,38,13,14,11,"1",27,NA,NA,1,3
"D.J. Jones","DL","DEN",12,1.4,0,2.22e-16,1.4,1.4,-0.1,-1.3,-1.3,40,25,27,11,"1",31,NA,NA,1,8
"John Franklin-Myers","DL","DEN",12,1.4,NA,0.1,NA,NA,-0.1,NA,NA,41,NA,NA,12,"1",29,NA,NA,NA,7
"K'Lavon Chaisson","DL","NE",14,1.4,NA,0,NA,NA,-0.1,NA,NA,41,NA,NA,12,"1",26,NA,NA,NA,5
"Dre Greenlaw","LB","DEN",12,2,NA,0.2,NA,NA,-0.1,NA,NA,41,NA,NA,11,"1",28,NA,NA,NA,6
"Ty Okada","DB","SEA",8,3.7,NA,4.44e-16,NA,NA,-0.1,NA,NA,39,NA,NA,12,"1",26,NA,NA,NA,2
"Josh Jobe","DB","SEA",8,3.7,0,0.3,3.7,3.7,-0.1,-0.1,-0.1,41,15,16,13,"1",28,NA,NA,1,3
"Milton Williams","DL","NE",14,1.3,NA,0.1,NA,NA,-0.2,NA,NA,42,NA,NA,13,"1",27,NA,NA,NA,4
"Byron Murphy","DL","SEA",8,1.2,0,0.1,1.2,1.2,-0.3,-1.5,-1.5,44,27,30,14,"1",23,NA,NA,1,1
"Marte Mapu","LB","NE",14,1.8,NA,0.1,NA,NA,-0.3,NA,NA,43,NA,NA,12,"1",26,NA,NA,NA,2
"Jarran Reed","DL","SEA",8,1.1,NA,0.1,NA,NA,-0.4,NA,NA,45,NA,NA,15,"1",33,NA,NA,NA,9
"Anfernee Jennings","DL","NE",14,1.1,NA,0,NA,NA,-0.4,NA,NA,45,NA,NA,15,"1",29,NA,NA,NA,5
"Boye Mafe","DL","SEA",8,1.1,0,0,1.1,1.1,-0.4,-1.6,-1.6,45,28,32,15,"1",27,NA,NA,1,3
"Jahlani Tavai","LB","NE",14,1.7,NA,0.8,NA,NA,-0.4,NA,NA,45,NA,NA,13,"1",29,NA,NA,NA,6
"Carlton Davis","DB","NE",14,3.4,6.34e-16,0.1,3.4,3.4,-0.4,-0.4,-0.4,45,18,20,14,"1",29,NA,NA,95,7
"Darious Williams","DB","LAR",8,3.4,0,0,3.4,3.4,-0.4,-0.4,-0.4,45,17,19,14,"1",33,NA,NA,1,7
"Patrick Surtain II","DB","DEN",12,3.4,6.34e-16,0,3.4,3.4,-0.4,-0.4,-0.4,45,18,20,14,"1",26,NA,NA,95,4
"Tariq Woolen","DB","SEA",8,3.4,0,0,3.4,3.4,-0.4,-0.4,-0.4,45,17,19,14,"1",27,NA,NA,1,3
"Wil Lutz","K","DEN",12,6.24,4.07,0.31,2.17,9.32,-0.462,-0.0931,-0.159,46,14,17,2,"1",31,NA,NA,67,9
"Derick Hall","DL","SEA",8,1,0,0.2,1,1,-0.5,-1.7,-1.7,47,29,33,16,"1",25,NA,NA,1,2
"Jonah Elliss","DL","DEN",12,1,0,0,1,1,-0.5,-1.7,-1.7,47,29,33,16,"1",23,NA,NA,1,1
"Josaiah Stewart","DL","LAR",8,1,NA,0,NA,NA,-0.5,NA,NA,47,NA,NA,16,"1",23,NA,NA,NA,0
"Emmanuel Forbes","DB","LAR",8,3.3,NA,1.3,NA,NA,-0.5,NA,NA,47,NA,NA,15,"1",25,NA,NA,NA,2
"Larrell Murchison","DL","LAR",8,0.8,NA,0.1,NA,NA,-0.7,NA,NA,48,NA,NA,17,"1",29,NA,NA,NA,5
"Khyiris Tonga","DL","NE",14,0.8,NA,0,NA,NA,-0.7,NA,NA,48,NA,NA,17,"1",29,NA,NA,NA,4
"Jordan Jackson","DL","DEN",12,0.8,NA,0,NA,NA,-0.7,NA,NA,48,NA,NA,17,"1",28,NA,NA,NA,3
"Jordan Jackson","DL","DEN",12,0.8,NA,0,NA,NA,-0.7,NA,NA,48,NA,NA,17,"1",28,NA,NA,NA,3
"Matthew Stafford","QB","LAR",8,16.6,5.52,2.84,11,20.7,-0.766,-2.37,-0.0994,49,35,15,2,"1",38,NA,NA,99,16
"Harrison Mevis","K","LAR",8,5.93,2.87,0.293,3.21,8.7,-0.772,0.951,-0.78,50,4,21,3,"1",24,NA,NA,33,1
"Cory Durden","DL","NE",14,0.7,NA,0.3,NA,NA,-0.8,NA,NA,51,NA,NA,18,"1",27,NA,NA,NA,2
"Andres Borregales","K","NE",14,5.63,2.71,0,3.01,8.12,-1.07,0.752,-1.36,52,6,29,4,"1",23,NA,NA,1,0
"Puka Nacua","WR","LAR",8,17.6,2.46,5.24,15.1,19.8,-1.08,-3.02,0.514,53,38,7,2,"2",24,NA,NA,88,2
"Desjuan Johnson","DL","LAR",8,0.4,NA,0.1,NA,NA,-1.1,NA,NA,54,NA,NA,19,"1",26,NA,NA,NA,2
"Mike Morris","DL","SEA",8,0.3,NA,0,NA,NA,-1.2,NA,NA,55,NA,NA,20,"1",25,NA,NA,NA,2
"Karene Reid","LB","DEN",12,0.9,NA,0.1,NA,NA,-1.2,NA,NA,56,NA,NA,14,"1",26,NA,NA,NA,0
"Troy Reeder","LB","LAR",8,0.8,NA,0.2,NA,NA,-1.3,NA,NA,57,NA,NA,15,"1",31,NA,NA,NA,6
"Patrick O'Connell","LB","SEA",8,0.6,NA,0.2,NA,NA,-1.5,NA,NA,58,NA,NA,16,"1",27,NA,NA,NA,2
"Kyren Williams","RB","LAR",8,13.2,0.337,0.959,12.9,13.5,-1.64,0.173,-2.46,59,11,38,2,"2",25,NA,NA,43,3
"Darius Harris","LB","NE",14,0.4,NA,0.2,NA,NA,-1.7,NA,NA,60,NA,NA,17,"1",30,NA,NA,NA,6
"Dell Pettus","DB","NE",14,2,0,0.1,2,2,-1.8,-1.8,-1.8,61,31,34,16,"1",24,NA,NA,1,1
"Jordan Turner","LB","DEN",12,0.2,NA,0.1,NA,NA,-1.9,NA,NA,62,NA,NA,18,"1",24,NA,NA,NA,0
"Roger McCreary","DB","LAR",8,1.9,0,0.2,1.9,1.9,-1.9,-1.9,-1.9,62,32,36,17,"1",26,NA,NA,1,3
"Jaylen McCollough","DB","LAR",8,1.9,NA,0,NA,NA,-1.9,NA,NA,62,NA,NA,17,"1",25,NA,NA,NA,1
"Nick Hampton","LB","LAR",8,0.1,NA,0,NA,NA,-2,NA,NA,63,NA,NA,19,"1",26,NA,NA,NA,2
"Kris Abrams-Draine","DB","DEN",12,1.7,NA,0.1,NA,NA,-2.1,NA,NA,64,NA,NA,18,"1",24,NA,NA,NA,1
"Nehemiah Pritchett","DB","SEA",8,1.6,NA,0.5,NA,NA,-2.2,NA,NA,65,NA,NA,19,"1",25,NA,NA,NA,1
"RJ Harvey","RB","DEN",12,12.2,1.02,0.0443,11,12.9,-2.6,-1.75,-3.07,66,30,41,3,"2",25,NA,NA,86,0
"Rhamondre Stevenson","RB","NE",14,12.2,0.586,3.71,11.5,12.5,-2.64,-1.27,-3.45,67,24,43,4,"3",28,NA,NA,71,4
"Brenden Schooler","DB","NE",14,1.1,NA,0.6,NA,NA,-2.7,NA,NA,68,NA,NA,20,"1",28,NA,NA,NA,3
"Charles Woods","DB","NE",14,1.1,NA,0,NA,NA,-2.7,NA,NA,68,NA,NA,20,"1",25,NA,NA,NA,1
NA,"DB",NA,NA,1.1,NA,0,NA,NA,-2.7,NA,NA,68,NA,NA,20,"1",NA,NA,NA,NA,NA
"JL Skinner","DB","DEN",12,0.5,NA,0.1,NA,NA,-3.3,NA,NA,69,NA,NA,21,"1",25,NA,NA,NA,2
"Devon Key","DB","DEN",12,0.4,NA,0,NA,NA,-3.4,NA,NA,70,NA,NA,22,"1",28,NA,NA,NA,4
"Jarrett Stidham","QB","DEN",12,13.7,4.55,0.414,10.2,18.9,-3.61,-3.23,-1.9,71,40,35,3,"1",29,NA,NA,67,6
"Sam Darnold","QB","SEA",8,13.3,2.99,12.4,10.3,15.7,-4.02,-3.08,-5.19,72,39,47,4,"2",28,NA,NA,1,7
"Davante Adams","WR","LAR",8,12.3,2.86,2.41,9.02,14.5,-6.32,-9.09,-4.83,73,53,46,3,"3",33,NA,NA,99,11
"TreVeyon Henderson","RB","NE",14,8.48,0.481,3.38,7.96,8.8,-6.35,-4.81,-7.2,74,45,51,5,"4",23,NA,NA,57,0
"Stefon Diggs","WR","NE",14,9.91,0.721,0.732,9.05,10.4,-8.73,-9.06,-8.93,75,52,53,4,"4",32,NA,NA,50,10
"Courtland Sutton","WR","DEN",12,9.18,0.171,1.15,9.01,9.34,-9.46,-9.1,-9.98,76,54,54,5,"5",30,NA,NA,6,7
"Blake Corum","RB","LAR",8,5.11,0.273,1.04,4.86,5.39,-9.73,-7.91,-10.6,77,50,55,6,"5",25,NA,NA,14,1
"Kayshon Boutte","WR","NE",14,8.03,0.256,1.2,7.81,8.28,-10.6,-10.3,-11,78,55,56,6,"6",24,NA,NA,19,2
"Jaleel McLaughlin","RB","DEN",12,4.07,0.287,1.52,3.78,4.29,-10.8,-8.98,-11.7,79,51,58,7,"6",25,NA,NA,29,2
"Marvin Mims","WR","DEN",12,6.83,1.11,0.614,5.65,7.87,-11.8,-12.5,-11.5,80,58,57,7,"7",24,NA,NA,62,2
"Craig Reynolds","RB","NE",14,2.55,NA,1.19,NA,NA,-12.3,NA,NA,81,NA,NA,8,"7",29,NA,NA,NA,6
"Cooper Kupp","WR","SEA",8,6.21,0.537,2.03,5.65,6.65,-12.4,-12.5,-12.7,82,57,59,8,"8",32,NA,NA,25,8
"Tyler Badie","RB","DEN",12,1.36,0.117,0.556,1.29,1.45,-13.5,-11.5,-14.5,83,56,62,9,"8",27,NA,NA,1,3
"Adam Prentice","RB","DEN",12,0.8,NA,0.15,NA,NA,-14,NA,NA,84,NA,NA,10,"8",29,NA,NA,NA,4
"D'Ernest Johnson","RB","NE",14,0.65,NA,0.1,NA,NA,-14.2,NA,NA,85,NA,NA,11,"8",30,NA,NA,NA,6
"Ronnie Rivers","RB","LAR",8,0.65,NA,0,NA,NA,-14.2,NA,NA,85,NA,NA,11,"8",27,NA,NA,NA,3
"Brady Russell","RB","SEA",8,0.55,NA,0,NA,NA,-14.3,NA,NA,86,NA,NA,12,"8",27,NA,NA,NA,2
"Kyle Williams","WR","NE",14,4.18,1.08,0.215,3.36,5.43,-14.5,-14.7,-13.9,87,59,61,9,"8",23,NA,NA,56,0
"Rashid Shaheed","WR","SEA",8,3.97,0.596,0.255,3.33,4.41,-14.7,-14.8,-14.9,88,60,65,10,"9",27,NA,NA,31,3
"Lil'Jordan Humphrey","WR","DEN",12,3.71,1.11,0.0666,2.5,4.67,-14.9,-15.6,-14.7,89,62,63,11,"9",28,NA,NA,69,6
"Demario Douglas","WR","NE",14,3.65,0.606,0.559,3.12,4.32,-15,-15,-15,90,61,66,12,"10",25,NA,NA,38,2
"Jordan Whittington","WR","LAR",8,3.09,1.98,0.101,1.56,4.28,-15.6,-16.6,-15,91,64,67,13,"10",25,NA,NA,81,1
"Troy Franklin","WR","DEN",12,2.99,2.79,0.549,1.51,6.35,-15.7,-16.6,-13,92,65,60,14,"10",23,NA,NA,94,1
"Pat Bryant","WR","DEN",12,2.44,1.81,0.0372,1.5,4.62,-16.2,-16.6,-14.7,93,66,64,15,"11",23,NA,NA,75,0
"Xavier Smith","WR","LAR",8,2.4,NA,0.2,NA,NA,-16.2,NA,NA,94,NA,NA,16,"11",28,NA,NA,NA,2
"Joshua Dobbs","QB","NE",14,0.94,NA,0.5,NA,NA,-16.4,NA,NA,95,NA,NA,5,"2",31,NA,NA,NA,8
"Tutu Atwell","WR","LAR",8,2.2,NA,0.0433,NA,NA,-16.4,NA,NA,96,NA,NA,17,"11",26,NA,NA,NA,4
"Konata Mumpfield","WR","LAR",8,2.16,0.203,0.588,2.02,2.4,-16.5,-16.1,-16.9,97,63,68,18,"12",23,NA,NA,12,0
"Drew Lock","QB","SEA",8,0.44,NA,0.34,NA,NA,-16.9,NA,NA,98,NA,NA,6,"2",29,NA,NA,NA,6
"Jake Bobo","WR","SEA",8,1.57,0.148,0.319,1.45,1.66,-17.1,-16.7,-17.7,99,67,69,19,"12",27,NA,NA,1,2
"Jalen Milroe","QB","SEA",8,0.1,NA,0,NA,NA,-17.2,NA,NA,100,NA,NA,7,"2",23,NA,NA,NA,0
"Elijah Moore","WR","DEN",12,1.25,NA,0.25,NA,NA,-17.4,NA,NA,101,NA,NA,20,"12",26,NA,NA,NA,4
"Efton Chism","WR","NE",14,1,NA,0.7,NA,NA,-17.6,NA,NA,102,NA,NA,21,"13",24,NA,NA,NA,0
"Dareke Young","WR","SEA",8,0.3,NA,0.2,NA,NA,-18.3,NA,NA,103,NA,NA,22,"14",26,NA,NA,NA,3
"Velus Jones","WR","SEA",8,0.1,NA,0,NA,NA,-18.5,NA,NA,104,NA,NA,23,"14",29,NA,NA,NA,3
