"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Jaylen Warren","RB","PIT",5,11.8,0.778,0.418,11,12.9,6.25,6.53,5.61,21,16,26,15,"8",27,NA,NA,24,3
"Patrick Mahomes","QB","KC",10,22.5,1.48,1.36,21,24.7,6.21,6.17,5.51,22,19,29,3,"2",30,NA,NA,40,8
"Drake London","WR","ATL",5,13.5,1.95,0.0234,11.2,16.9,6.11,5.18,7.59,23,25,14,5,"2",24,NA,NA,94,3
"Courtland Sutton","WR","DEN",12,13.5,1.07,0.0863,11.9,14.9,6.08,5.85,5.53,24,22,28,6,"2",30,NA,NA,48,7
"CeeDee Lamb","WR","DAL",10,13.4,1.82,0.394,10.9,15.1,6,4.84,5.75,25,29,25,7,"3",27,NA,NA,90,5
"Rhamondre Stevenson","RB","NE",14,11.3,2.06,0.132,8.1,13.6,5.83,3.67,6.3,26,41,21,16,"9",28,NA,NA,97,4
"Rico Dowdle","RB","CAR",14,11.2,1.47,0.0921,9.47,13.5,5.7,5.04,6.2,27,26,22,17,"9",27,NA,NA,80,5
"Alvin Kamara","RB","NO",11,11.1,1.14,0.182,9.92,12.7,5.61,5.5,5.45,28,23,30,18,"9",30,NA,NA,57,8
"DeVonta Smith","WR","PHI",9,13,2.19,0.0346,10.5,16.4,5.6,4.47,7.04,29,33,18,8,"3",27,NA,NA,99,4
"DK Metcalf","WR","PIT",5,13,1.64,0.448,11.1,14.8,5.57,4.99,5.42,30,27,31,9,"3",28,NA,NA,83,6
"Quinshon Judkins","RB","CLE",9,10.9,1.72,0.185,8.41,12.2,5.43,3.98,4.9,31,34,34,19,"9",22,NA,NA,90,0
"Kimani Vidal","RB","LAC",12,10.7,0.953,0.659,9.41,11.8,5.24,4.98,4.5,32,28,37,20,"10",24,NA,NA,47,1
"George Pickens","WR","DAL",10,12.5,1.63,0.247,11.3,14.9,5.12,5.21,5.59,33,24,27,10,"3",25,NA,NA,82,3
"Rome Odunze","WR","CHI",5,12.3,1.36,0.875,10.9,14.1,4.87,4.8,4.76,34,30,36,11,"4",23,NA,NA,68,1
"Daniel Jones","QB","IND",11,21.2,3.02,0.503,16.8,24.4,4.85,1.93,5.25,35,59,32,4,"2",28,NA,NA,91,6
"Chuba Hubbard","RB","CAR",14,10.1,1.51,0.0299,8.37,12.4,4.58,3.94,5.17,36,35,33,21,"10",26,NA,NA,84,4
"Chase Brown","RB","CIN",10,10.1,1.33,0.518,8.29,11.4,4.55,3.86,4.09,37,37,41,22,"10",26,NA,NA,73,2
"Bo Nix","QB","DEN",12,20.7,2.03,0.884,18.6,24,4.35,3.72,4.82,38,40,35,5,"3",26,NA,NA,80,1
"Jordan Mason","RB","MIN",6,9.54,0.905,0.272,8.25,10.5,4.03,3.82,3.18,39,39,43,23,"11",26,NA,NA,39,3
"Chris Olave","WR","NO",11,11.4,0.725,0.149,10.7,12.3,4,4.63,2.99,40,32,44,12,"4",25,NA,NA,17,3
"Michael Pittman","WR","IND",11,11.3,1.66,0.578,9.14,13.5,3.85,3.08,4.12,41,47,40,13,"5",28,NA,NA,86,5
"Jacory Croskey-Merritt","RB","WAS",12,9.27,1.47,0.641,7.64,11.8,3.76,3.21,4.48,42,44,38,24,"11",25,NA,NA,81,0
"Justin Herbert","QB","LAC",12,19.8,1.05,0.605,17.9,20.6,3.47,3.07,1.45,43,48,65,6,"3",28,NA,NA,20,5
"Keenan Allen","WR","LAC",12,10.7,0.795,0.106,9.99,12,3.27,3.93,2.65,44,36,46,14,"5",34,NA,NA,24,12
"Ladd McConkey","WR","LAC",12,10.6,0.635,0.349,9.9,11.3,3.16,3.84,1.94,45,38,55,15,"6",24,NA,NA,7,1
"Tyler Warren","TE","IND",11,10,1.75,1.08,7.88,12.1,3.15,1.86,4.21,46,61,39,1,"1",23,NA,NA,97,0
"Tony Pollard","RB","TEN",10,8.63,1.11,0.0147,7.12,10,3.12,2.69,2.73,47,49,45,25,"11",29,NA,NA,56,6
"Woody Marks","RB","HOU",6,8.61,1.88,0.446,6.01,11.3,3.11,1.58,3.99,48,69,42,26,"12",25,NA,NA,93,0
"Drake Maye","QB","NE",14,19.2,0.994,0.182,18.3,20.8,2.86,3.48,1.67,49,42,60,7,"3",23,NA,NA,14,1
"Jaylen Waddle","WR","MIA",12,10.2,1.34,0.343,8.64,11.8,2.81,2.57,2.49,50,50,47,16,"6",27,NA,NA,63,4
"Baker Mayfield","QB","TB",9,19,1.02,0.74,18,20.7,2.68,3.15,1.49,51,45,64,8,"4",31,NA,NA,17,7
"Isiah Pacheco","RB","KC",10,8.17,0.464,0.776,7.76,8.84,2.66,3.33,1.56,52,43,61,27,"13",27,NA,NA,6,3
"Zay Flowers","WR","BAL",7,9.89,1.28,0.0183,8.02,11.7,2.47,1.96,2.33,53,56,50,17,"6",25,NA,NA,59,2
"Deebo Samuel","WR","WAS",12,9.87,0.666,0.103,9.16,10.6,2.45,3.09,1.3,54,46,74,18,"6",30,NA,NA,11,6
"Tee Higgins","WR","CIN",10,9.77,1.8,0.0603,7.26,11.6,2.35,1.19,2.3,55,71,51,19,"6",27,NA,NA,89,5
"Quentin Johnston","WR","LAC",12,9.71,0.942,0.00405,8.44,10.8,2.29,2.38,1.44,56,54,67,20,"6",24,NA,NA,31,2
"Wan'Dale Robinson","WR","NYG",14,9.7,0.977,0.00701,8.6,10.9,2.29,2.53,1.53,57,51,62,21,"6",25,NA,NA,39,3
"Jordan Addison","WR","MIN",6,9.69,1.42,0.097,7.74,11.3,2.28,1.68,1.99,58,66,54,22,"6",24,NA,NA,73,2
"Tetairoa McMillan","WR","CAR",14,9.6,1.24,0.00628,8.04,11.3,2.18,1.98,1.92,59,55,56,23,"6",23,NA,NA,55,0
"Stefon Diggs","WR","NE",14,9.59,0.976,0.0874,8.45,10.6,2.18,2.39,1.24,60,52,77,24,"6",32,NA,NA,38,10
"Xavier Worthy","WR","KC",10,9.5,1.13,0.558,7.93,10.7,2.09,1.86,1.37,61,62,70,25,"7",23,NA,NA,54,1
"Tucker Kraft","TE","GB",5,8.96,1.44,0.0903,6.79,9.85,2.07,0.775,1.92,62,79,57,2,"1",25,NA,NA,89,2
"Dallas Goedert","TE","PHI",9,8.87,1.01,0.0509,7.62,10.3,1.98,1.6,2.37,63,68,49,3,"1",31,NA,NA,54,7
"Dak Prescott","QB","DAL",10,18.3,0.882,0.482,16.6,19.2,1.94,1.76,0,64,64,130,9,"4",32,NA,NA,9,9
"George Kittle","TE","SF",14,8.82,1.34,0.262,6.94,10.1,1.93,0.917,2.19,65,76,52,4,"1",32,NA,NA,83,8
"Aaron Jones","RB","MIN",6,7.39,0.466,0.283,6.81,8.18,1.88,2.38,0.9,66,53,89,28,"13",31,NA,NA,7,8
"Jake Ferguson","TE","DAL",10,8.56,0.734,0.294,7.66,9.25,1.66,1.64,1.31,67,67,73,5,"1",27,NA,NA,34,3
"Nick Chubb","RB","HOU",6,7.11,0.885,0.438,6.18,8.73,1.6,1.75,1.45,68,65,66,29,"14",30,NA,NA,37,7
"Mike Badgley","K","IND",11,9.59,1.16,0.557,7.82,10.8,1.59,1.91,1.1,69,60,82,1,"1",30,NA,NA,21,7
"Terry McLaurin","WR","WAS",12,8.94,1.06,0.0203,7.9,10.5,1.53,1.84,1.14,70,63,80,26,"7",30,NA,NA,46,6
"Rashid Shaheed","WR","NO",11,8.92,0.818,0.144,8.02,10.1,1.51,1.95,0.788,71,57,98,27,"7",27,NA,NA,27,3
"Jordan Love","QB","GB",5,17.8,1.6,0.0441,15.6,20,1.46,0.76,0.842,72,80,95,10,"4",27,NA,NA,46,5
"Caleb Williams","QB","CHI",5,17.7,1.99,0.6,15.5,20.7,1.41,0.643,1.51,73,86,63,11,"5",24,NA,NA,71,1
"Romeo Doubs","WR","GB",5,8.78,1.26,0.113,7.43,10.6,1.37,1.36,1.26,75,70,76,28,"7",26,NA,NA,58,3
"Travis Kelce","TE","KC",10,8.26,1.13,0.359,6.64,9.27,1.37,0.621,1.33,74,88,72,6,"2",36,NA,NA,77,12
"Khalil Shakir","WR","BUF",7,8.67,0.683,0.403,7.99,9.72,1.25,1.93,0.385,76,58,115,29,"8",26,NA,NA,14,3
"Tyjae Spears","RB","TEN",10,6.67,1.08,0.284,4.56,7.54,1.16,0.129,0.262,77,122,119,30,"14",24,NA,NA,54,2
"John Parker Romo","K","ATL",5,9.04,1.85,0.321,6.6,11.5,1.03,0.688,1.72,78,82,59,2,"1",28,NA,NA,75,3
"Kyle Pitts","TE","ATL",5,7.91,0.998,0.269,6.73,9.29,1.01,0.712,1.36,79,81,71,7,"2",25,NA,NA,51,4
"Tyler Allgeier","RB","ATL",5,6.39,1.17,0.559,5,7.86,0.88,0.574,0.583,80,90,106,31,"14",26,NA,NA,60,3
"Tykee Smith","DB","TB",9,6.62,1.72,0.187,4.99,8.16,0.861,-0.118,1.41,81,140,68,1,"1",25,NA,NA,99,1
"Elic Ayomanor","WR","TEN",10,8.27,1.64,0.501,6.21,11.2,0.85,0.15,1.87,82,120,58,30,"8",22,NA,NA,85,0
"Jaxson Dart","QB","NYG",14,17.1,2.47,0.813,14.4,21.2,0.813,-0.456,2.06,83,171,53,12,"5",23,NA,NA,83,0
"Colts","DST","IND",11,6.23,1.07,0.582,5.04,7.97,0.808,0.476,1.03,84,95,87,1,"1",NA,NA,NA,80,NA
"Brian Burns","DL","NYG",14,5.27,0.942,0.181,4.61,6.35,0.782,0.791,1.27,85,78,75,1,"1",28,NA,NA,63,6
"Roquan Smith","LB","BAL",7,7.25,2.07,0.109,6.01,9.67,0.753,1.09,0.602,86,73,104,1,"1",29,NA,NA,70,7
"Oronde Gadsden","TE","LAC",12,7.64,0.936,0.175,6.64,9.05,0.743,0.626,1.11,87,87,81,8,"3",22,NA,NA,46,0
"Harrison Butker","K","KC",10,8.71,1.38,0.149,6.87,10.3,0.71,0.952,0.604,88,75,103,3,"1",30,NA,NA,36,8
"Jessie Bates","DB","ATL",5,6.43,1.28,0.0972,5.7,7.92,0.674,0.592,1.17,89,89,78,2,"1",29,NA,NA,85,7
"T.J. Edwards","LB","CHI",5,7.14,1.93,0.117,5.91,9.38,0.645,0.988,0.317,90,74,118,2,"1",29,NA,NA,55,6
"Jonathan Greenard","DL","MIN",6,5.09,0.987,0.221,4.51,6.24,0.601,0.688,1.16,91,83,79,2,"1",28,NA,NA,68,5
"DeShon Elliott","DB","PIT",5,6.33,1.27,0.224,5.18,7.56,0.577,0.0663,0.813,92,128,97,3,"1",29,NA,NA,83,7
"Dalton Schultz","TE","HOU",6,7.46,1.03,0.0918,6.02,8.62,0.568,0,0.689,93,130,99,9,"3",29,NA,NA,57,7
"Brandon Aubrey","K","DAL",10,8.56,2.32,0.0555,5.79,12.1,0.561,-0.126,2.39,94,141,48,4,"1",31,NA,NA,89,2
"Jamien Sherwood","LB","NYJ",9,7.03,2.66,0.0585,5.6,10.1,0.528,0.68,1.06,95,84,84,3,"1",26,NA,NA,93,4
"Matt Prater","K","BUF",7,8.51,1.83,0.453,5.52,9.74,0.505,-0.392,0,96,165,130,5,"1",41,NA,NA,71,19
"Dalton Kincaid","TE","BUF",7,7.37,0.731,0.0961,6.42,8.42,0.476,0.402,0.485,97,97,110,10,"3",26,NA,NA,31,2
"Jordyn Brooks","LB","MIA",12,6.97,2.57,0.0282,5.32,9.95,0.469,0.393,0.879,98,99,91,4,"1",28,NA,NA,89,5
"Zack Baun","LB","PHI",9,6.94,1.3,0.0435,6.01,8.43,0.441,1.09,-0.639,99,72,170,5,"1",29,NA,NA,32,5
"Tremaine Edmunds","LB","CHI",5,6.9,2.24,0.172,5.37,9.47,0.398,0.445,0.405,100,96,113,6,"1",28,NA,NA,82,7
"Cade Otton","TE","TB",9,7.27,1.08,0.331,6.1,8.82,0.38,0.0844,0.885,101,126,90,11,"3",27,NA,NA,69,3
"Harold Landry","DL","NE",14,4.86,0.934,0.079,4.21,5.94,0.38,0.395,0.871,102,98,92,3,"1",29,NA,NA,61,7
"Jordan Battle","DB","CIN",10,6.11,1.13,0.0447,5.5,7.43,0.353,0.39,0.68,103,101,100,4,"1",25,NA,NA,75,2
"D.J. Moore","WR","CHI",5,7.76,1.54,0.0477,6.15,9.8,0.349,0.082,0.469,104,127,111,31,"8",29,NA,NA,77,7
"Kareem Hunt","RB","KC",10,5.83,1.38,0.0248,4.4,7.68,0.321,-0.0315,0.402,105,135,114,32,"14",30,NA,NA,77,8
"Talanoa Hufanga","DB","DEN",12,6.06,1.57,0.0761,4.87,7.82,0.308,-0.242,1.07,106,150,83,5,"1",26,NA,NA,97,4
"Jerry Jeudy","WR","CLE",9,7.72,1.03,0.00553,5.93,8.76,0.301,-0.134,-0.579,107,142,166,32,"8",27,NA,NA,44,5
"YaYa Diaby","DL","TB",9,4.79,0.987,0.0671,4.21,5.94,0.301,0.388,0.864,108,102,93,4,"1",26,NA,NA,68,2
"Kenneth Gainwell","RB","PIT",5,5.8,1.02,0.132,4.45,6.92,0.296,0.0175,-0.363,109,129,149,33,"15",27,NA,NA,53,4
"Matthew Golden","WR","GB",5,7.71,1.59,0.129,6.43,10.7,0.296,0.365,1.4,110,103,69,33,"8",22,NA,NA,79,0
"George Karlaftis","DL","KC",10,4.72,1.22,0.134,3.91,6.13,0.234,0.0919,1.06,111,124,85,5,"2",25,NA,NA,89,3
"Nick Cross","DB","IND",11,5.99,1.16,0.121,5.21,7.33,0.232,0.101,0.583,112,123,105,6,"2",24,NA,NA,77,3
"Chargers","DST","LAC",12,5.65,1.35,0.226,4.43,7.77,0.226,-0.142,0.837,113,143,96,2,"2",NA,NA,NA,96,NA
"Robert Spillane","LB","NE",14,6.72,2.18,0.0316,5.46,9.26,0.226,0.534,0.196,114,92,121,7,"1",30,NA,NA,77,7
"Quay Walker","LB","GB",5,6.69,2.04,0.0356,5.6,9.07,0.194,0.679,0,115,85,130,8,"1",26,NA,NA,66,3
"Kendrick Bourne","WR","SF",14,7.58,1.98,0.163,5.11,10.3,0.166,-0.956,0.992,116,229,88,34,"9",30,NA,NA,97,8
"Justice Hill","RB","BAL",7,5.67,0.906,0.165,4.63,7.32,0.165,0.196,0.0426,117,112,127,34,"15",28,NA,NA,40,6
"Bobby Wagner","LB","WAS",12,6.66,2.8,0.158,5.11,9.92,0.158,0.184,0.852,118,116,94,9,"1",35,NA,NA,98,13
"Jaquan Brisker","DB","CHI",5,5.87,1.3,0.0514,4.83,7.33,0.112,-0.284,0.583,119,156,107,7,"2",27,NA,NA,90,3
"Will Anderson","DL","HOU",6,4.58,0.561,0.0095,4.11,5.18,0.0996,0.292,0.103,120,109,125,6,"2",24,NA,NA,18,2
"Myles Garrett","DL","CLE",9,4.58,0.589,0.0788,4.02,5.09,0.0901,0.198,0.0133,121,111,129,7,"2",30,NA,NA,26,8
"Brandon Jones","DB","DEN",12,5.81,0.639,0.0409,5.45,6.56,0.0603,0.34,-0.187,122,106,138,8,"2",28,NA,NA,45,5
"Jake Elliott","K","PHI",9,8.06,1.18,0.0273,6.4,9.18,0.052,0.481,-0.558,123,94,164,6,"1",31,NA,NA,25,8
"Harold Fannin","TE","CLE",9,6.94,0.475,0.0488,6.38,7.59,0.0488,0.361,-0.348,124,104,148,12,"3",21,NA,NA,9,0
"Brandon McManus","K","GB",5,8.03,1.07,0.0247,6.72,9.32,0.0247,0.808,-0.414,125,77,154,7,"1",34,NA,NA,14,11
"Marcus Jones","DB","NE",14,5.77,0.283,0.0195,5.6,5.99,0.0195,0.491,-0.754,126,93,183,9,"2",27,NA,NA,20,3
"Tuli Tuipulotu","DL","LAC",12,4.5,0.732,0.0024,3.82,5.18,0.0113,0,0.106,127,130,124,8,"2",23,NA,NA,42,2
"Danielle Hunter","DL","HOU",6,4.49,0.515,0.00895,4.11,5.07,0.00895,0.289,0,128,110,130,9,"2",31,NA,NA,16,10
"Jauan Jennings","WR","SF",14,7.42,1.34,0.00382,6.4,10,0.00382,0.332,0.67,129,107,101,35,"9",28,NA,NA,66,5
"C.J. Stroud","QB","HOU",6,16.3,1.78,0.0944,14.5,18.3,0,-0.364,-0.882,130,162,194,13,"5",24,NA,NA,69,2
"Kyle Monangai","RB","CHI",5,5.51,1.15,0.0725,4.43,7.74,0,0,0.457,130,130,112,35,"15",23,NA,NA,59,0
"Troy Franklin","WR","DEN",12,7.42,0.974,0.00628,6.25,8.42,0,0.182,-0.92,130,118,205,36,"9",23,NA,NA,37,1
"Hunter Henry","TE","NE",14,6.89,1.13,0.0194,5.24,7.75,0,-0.782,-0.188,130,212,139,13,"3",31,NA,NA,71,9
"Cameron Dicker","K","LAC",12,8,1.81,0.132,5.44,9.59,0,-0.477,-0.153,130,174,135,8,"1",26,NA,NA,64,3
"Eagles","DST","PHI",9,5.42,0.921,0.0155,4.1,6.38,0,-0.465,-0.552,130,173,163,3,"3",NA,NA,NA,68,NA
"Trey Hendrickson","DL","CIN",10,4.49,0.679,0.53,4.01,5.26,0,0.189,0.189,130,115,122,10,"3",31,NA,NA,37,8
"Tyrel Dodson","LB","MIA",12,6.5,2.39,0.0765,4.68,9.18,0,-0.244,0.11,130,151,123,10,"1",27,NA,NA,86,6
"Kevin Byard","DB","CHI",5,5.75,0.691,0.0175,5.31,6.56,0,0.194,-0.189,130,113,140,10,"2",32,NA,NA,52,9
"Darnell Mooney","WR","ATL",5,7.41,0.477,0.065,6.62,7.98,-0.00628,0.552,-1.36,131,91,242,37,"9",28,NA,NA,3,5
"Texans","DST","HOU",6,5.41,1.14,0.125,4.14,6.93,-0.0155,-0.429,0,132,169,130,4,"4",NA,NA,NA,88,NA
"Josh Metellus","DB","MIN",6,5.74,0.765,0.081,5.11,6.56,-0.0175,0,-0.181,133,130,136,11,"2",28,NA,NA,55,5
"T.J. Hockenson","TE","MIN",6,6.87,0.573,0.00849,6.2,7.73,-0.0194,0.184,-0.202,134,117,143,14,"3",28,NA,NA,17,6
"Theo Johnson","TE","NYG",14,6.87,0.801,0.0945,6.01,8.16,-0.0279,-0.013,0.229,135,132,120,15,"3",25,NA,NA,40,1
"Keon Coleman","WR","BUF",7,7.34,0.988,0.438,6.06,8.38,-0.0712,0,-0.954,136,130,211,38,"9",22,NA,NA,41,1
"RJ Harvey","RB","DEN",12,5.44,0.753,0.278,4.6,6.54,-0.0725,0.168,-0.738,137,119,181,36,"15",25,NA,NA,23,0
"Alex Singleton","LB","DEN",12,6.42,2.27,0.129,4.92,9.06,-0.0765,0,-0.00613,138,130,131,11,"1",32,NA,NA,84,10
"Joe Flacco","QB","CIN",10,16.2,2.01,0.0635,14.6,20.2,-0.0944,-0.265,1.04,139,155,86,14,"5",41,NA,NA,77,17
"DaRon Bland","DB","DAL",10,5.66,0.603,0.0253,5.07,6.09,-0.0985,-0.0441,-0.652,140,136,171,12,"2",26,NA,NA,40,3
"Zach Ertz","TE","WAS",12,6.77,0.977,0.0435,5.34,7.6,-0.122,-0.681,-0.34,141,197,147,16,"4",35,NA,NA,49,12
"Jamel Dean","DB","TB",9,5.63,0.212,0.101,5.5,5.79,-0.124,0.39,-0.952,142,100,210,13,"2",29,NA,NA,15,6
"Chase McLaughlin","K","TB",9,7.87,1.93,0.0236,5.27,10.1,-0.132,-0.643,0.38,143,194,116,9,"1",30,NA,NA,82,6
"Bengals","DST","CIN",10,5.28,0.337,0.033,4.91,5.69,-0.141,0.344,-1.24,144,105,231,5,"5",NA,NA,NA,12,NA
"Chris Boswell","K","PIT",5,7.85,1.32,0.125,6.06,9.49,-0.155,0.145,-0.245,145,121,144,10,"1",35,NA,NA,32,11
"Justin Fields","QB","NYJ",9,16.2,1.09,0.0178,14.9,17.9,-0.158,0.0885,-1.22,146,125,229,15,"5",27,NA,NA,26,4
"Evan Engram","TE","DEN",12,6.73,0.692,0.201,5.99,7.93,-0.166,-0.0312,0,147,134,130,17,"4",31,NA,NA,26,8
"Buccaneers","DST","TB",9,5.25,0.632,0.102,4.18,5.69,-0.174,-0.392,-1.24,148,164,232,6,"6",NA,NA,NA,40,NA
"Aaron Rodgers","QB","PIT",5,16.2,1.68,0.317,13.9,19,-0.176,-0.913,-0.197,149,224,141,16,"6",42,NA,NA,57,20
"Nick Bolton","LB","KC",10,6.29,2.45,0.136,4.72,9.15,-0.205,-0.202,0.0809,150,146,126,12,"1",26,NA,NA,88,4
"Zyon McCollum","DB","TB",9,5.53,1.1,0.0384,4.67,6.75,-0.225,-0.447,0,151,170,130,14,"2",27,NA,NA,72,3
"Derwin James","DB","LAC",12,5.49,1.56,0.104,4.56,7.3,-0.263,-0.555,0.557,152,182,108,15,"3",29,NA,NA,95,7
"Vikings","DST","MIN",6,5.15,0.584,0.0238,4.57,5.96,-0.275,0,-0.969,153,130,214,7,"6",NA,NA,NA,32,NA
"Wil Lutz","K","DEN",12,7.72,1.46,0.0673,5.91,9.54,-0.28,0,-0.199,154,130,142,11,"1",31,NA,NA,39,9
"Falcons","DST","ATL",5,5.12,0.953,0.0353,4.06,6.68,-0.299,-0.512,-0.254,155,179,145,8,"7",NA,NA,NA,72,NA
"Chiefs","DST","KC",10,5.09,0.885,0.0311,3.63,6.06,-0.334,-0.941,-0.872,156,225,192,9,"7",NA,NA,NA,60,NA
"Zaire Franklin","LB","IND",11,6.16,1.92,0.137,4.55,8.3,-0.341,-0.377,-0.768,157,163,185,13,"2",29,NA,NA,54,7
"Riley Patterson","K","MIA",12,7.66,1.65,0.0226,4.94,9.08,-0.347,-0.975,-0.658,158,230,172,12,"1",26,NA,NA,54,4
"TreVeyon Henderson","RB","NE",14,5.16,0.836,0.111,3.85,6.03,-0.351,-0.578,-1.25,159,184,235,37,"15",23,NA,NA,31,0
"Browns","DST","CLE",9,5.06,0.771,0.191,4.24,6.37,-0.366,-0.326,-0.559,160,161,165,10,"8",NA,NA,NA,52,NA
"Mason Taylor","TE","NYJ",9,6.53,0.625,0.0431,5.77,7.18,-0.367,-0.249,-0.756,161,152,184,18,"4",22,NA,NA,20,0
"Xavier Watts","DB","ATL",5,5.39,0.141,0.0338,5.3,5.5,-0.367,0.189,-1.25,162,114,234,16,"3",24,NA,NA,10,0
"Will Reichard","K","MIN",6,7.63,1.74,0.0191,5.42,10.3,-0.37,-0.499,0.513,163,176,109,13,"1",25,NA,NA,57,1
"Kaimi Fairbairn","K","HOU",6,7.61,1.77,0.0232,5.19,9.77,-0.389,-0.722,0.0289,164,206,128,14,"1",32,NA,NA,61,9
"Jalen Pitre","DB","HOU",6,5.35,0.333,0.0684,5.06,5.69,-0.401,-0.0554,-1.06,165,137,219,17,"3",26,NA,NA,23,3
"Juwan Johnson","TE","NO",11,6.48,0.466,0.311,5.94,6.97,-0.41,-0.0802,-0.961,166,138,213,19,"4",29,NA,NA,6,5
"Tyler Loop","K","BAL",7,7.59,1.58,0.114,5.27,8.82,-0.412,-0.642,-0.922,167,193,206,15,"1",24,NA,NA,50,0
"Sean Tucker","RB","TB",9,5.05,0.945,0.384,4.17,6.77,-0.462,-0.257,-0.509,168,153,160,38,"16",24,NA,NA,46,2
"Kyle Hamilton","DB","BAL",7,5.28,0.923,0.0961,4.61,6.35,-0.469,-0.498,-0.4,169,175,152,18,"3",25,NA,NA,67,3
"Edgerrin Cooper","LB","GB",5,6.02,1.95,0.0292,4.72,8.28,-0.478,-0.202,-0.786,170,147,187,14,"2",24,NA,NA,59,1
"Marcus Mariota","QB","WAS",12,15.8,1.06,0.111,14.7,17.2,-0.492,-0.183,-1.98,171,145,299,17,"6",32,NA,NA,23,10
"Daiyan Henley","LB","LAC",12,5.99,1.88,0.0477,4.91,8.18,-0.508,-0.0156,-0.887,172,133,199,15,"2",26,NA,NA,52,2
"Kayshon Boutte","WR","NE",14,6.91,1.34,0.0767,5.06,8.4,-0.51,-1.01,-0.939,173,234,207,39,"9",24,NA,NA,65,2
"Cairo Santos","K","CHI",5,7.48,1.09,0.0121,6.22,8.93,-0.526,0.307,-0.813,174,108,190,16,"1",34,NA,NA,18,11
"Micah Parsons","DL","GB",5,3.96,0.848,0.209,3.5,4.94,-0.53,-0.316,-0.129,175,160,133,11,"3",26,NA,NA,53,4
"Blake Grupe","K","NO",11,7.47,1.32,0.0138,5.62,9,-0.538,-0.295,-0.739,176,157,182,17,"2",27,NA,NA,29,2
"Evan McPherson","K","CIN",10,7.45,1.97,0.25,5.18,9.55,-0.552,-0.734,-0.184,177,207,137,18,"2",26,NA,NA,86,4
"Demario Davis","LB","NO",11,5.94,1.93,0.0693,4.71,8.18,-0.555,-0.212,-0.883,178,149,196,16,"2",37,NA,NA,57,13
