"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Kyren Williams","RB","LAR",8,14.1,1.18,0.751,12.5,15.6,6.54,7.31,6.27,17,13,23,13,"6",25,NA,NA,49,3
"Lamar Jackson","QB","BAL",7,23.2,1.55,2.19,21.5,26,6.31,6.17,6.73,18,17,18,2,"2",29,NA,NA,56,7
"Justin Jefferson","WR","MIN",6,15.5,1.97,0.8,12.5,17.9,5.94,4.66,6.94,19,28,15,4,"2",26,NA,NA,94,5
"Chase Brown","RB","CIN",10,13.3,1.38,0.59,11.7,15.7,5.79,6.48,6.33,20,15,22,14,"7",26,NA,NA,61,2
"D'Andre Swift","RB","CHI",5,12.7,2.42,0.28,9.25,16,5.2,4.06,6.7,21,33,19,15,"7",27,NA,NA,97,5
"Ja'Marr Chase","WR","CIN",10,14.7,1.93,0.0901,12.4,17.4,5.14,4.55,6.47,22,30,21,5,"2",26,NA,NA,90,4
"Puka Nacua","WR","LAR",8,14.7,0.97,0.793,13.4,16,5.05,5.54,5.1,23,23,27,6,"3",24,NA,NA,35,2
"Jaylen Warren","RB","PIT",5,12.5,0.93,0.0127,11.1,13.7,4.92,5.9,4.33,24,20,35,16,"7",27,NA,NA,30,3
"Breece Hall","RB","NYJ",9,12.4,1.28,0.179,10.9,14.1,4.91,5.74,4.72,25,21,29,17,"7",24,NA,NA,56,3
"Jordan Mason","RB","MIN",6,12.3,2.62,0.0249,8.68,16.1,4.73,3.49,6.78,26,38,16,18,"7",26,NA,NA,99,3
"Tony Pollard","RB","TEN",10,12.2,1.45,0.0759,10.5,13.6,4.7,5.28,4.26,27,24,37,19,"7",29,NA,NA,65,6
"Chuba Hubbard","RB","CAR",14,12.2,1.48,0.0762,10.1,14.1,4.63,4.87,4.76,28,26,28,20,"7",26,NA,NA,68,4
"Trey McBride","TE","ARI",8,11.3,0.92,0.104,10.3,12.5,4.58,4.34,4.55,29,31,30,1,"1",26,NA,NA,64,3
"Alvin Kamara","RB","NO",11,12.1,0.942,0.225,10.8,13.3,4.55,5.65,4.02,30,22,40,21,"7",30,NA,NA,31,8
"Brock Bowers","TE","LVR",8,11.2,1.09,2.1,9.88,12.5,4.47,3.91,4.52,31,35,32,2,"2",23,NA,NA,82,1
"Ashton Jeanty","RB","LVR",8,11.9,1.33,0.105,10.3,13.7,4.33,5.13,4.37,32,25,34,22,"8",22,NA,NA,59,0
"Davante Adams","WR","LAR",8,13.9,2.26,0.0215,11.3,16.5,4.25,3.45,5.57,33,39,25,7,"3",33,NA,NA,99,11
"Mike Evans","WR","TB",9,13.8,1.13,0.689,12.6,15.5,4.23,4.72,4.55,34,27,31,8,"4",32,NA,NA,50,11
"James Conner","RB","ARI",8,11.8,2.04,0.611,8.84,14.5,4.22,3.65,5.22,35,36,26,23,"8",31,NA,NA,87,8
"Jalen Hurts","QB","PHI",9,21,0.918,0.342,20,22.2,4.12,4.66,2.9,36,29,46,3,"3",27,NA,NA,11,5
"Patrick Mahomes","QB","KC",10,20.7,1.18,1.22,19.5,22.4,3.78,4.14,3.1,37,32,44,4,"4",30,NA,NA,19,8
"Travis Etienne","RB","JAC",8,11.1,1.47,0.589,9.18,12.8,3.61,3.99,3.49,38,34,41,24,"9",27,NA,NA,66,4
"Zay Flowers","WR","BAL",7,13.2,2.26,0.226,10.3,16.5,3.54,2.37,5.62,39,48,24,9,"4",25,NA,NA,99,2
"DK Metcalf","WR","PIT",5,12.9,2.22,0.0106,9.56,15.2,3.32,1.68,4.27,40,60,36,10,"4",28,NA,NA,97,6
"Jaxon Smith-Njigba","WR","SEA",8,12.9,1.76,0.181,10.4,15.1,3.31,2.48,4.19,41,47,39,11,"4",24,NA,NA,83,2
"Rome Odunze","WR","CHI",5,12.7,1.7,0.0596,10.8,15.3,3.13,2.89,4.37,42,42,33,12,"4",23,NA,NA,81,1
"Nico Collins","WR","HOU",6,12.7,1.17,0.87,11.2,14.4,3.07,3.33,3.45,43,40,42,13,"5",27,NA,NA,51,4
"David Montgomery","RB","DET",8,10.6,2.09,0.599,8.19,13.6,3.02,3,4.24,44,41,38,25,"9",28,NA,NA,90,6
"Justin Herbert","QB","LAC",12,19.4,1.48,0.177,16.6,20.9,2.56,1.27,1.56,45,64,66,5,"4",28,NA,NA,53,5
"J.K. Dobbins","RB","DEN",12,9.96,1.58,0.244,7.98,12.5,2.42,2.79,3.2,46,44,43,26,"10",27,NA,NA,73,5
"Caleb Williams","QB","CHI",5,19.3,1.38,0.128,17.3,21.5,2.39,1.93,2.17,47,57,55,6,"4",24,NA,NA,39,1
"Sam LaPorta","TE","DET",8,9.14,1.22,0.355,7.52,10.7,2.38,1.55,2.7,49,61,51,3,"3",25,NA,NA,94,2
"Matt Prater","K","BUF",7,10.2,0.985,1.38,9.49,11.9,2.38,3.5,2.31,48,37,52,1,"1",41,NA,NA,6,19
"Dak Prescott","QB","DAL",10,19.1,0.645,0.774,18.1,19.8,2.26,2.75,0.521,50,46,101,7,"5",32,NA,NA,3,9
"Tyreek Hill","WR","MIA",12,11.8,1.39,0.112,9.76,13.7,2.2,1.88,2.77,51,58,49,14,"5",32,NA,NA,62,9
"Nick Chubb","RB","HOU",6,9.72,1.44,0.259,8.08,12.2,2.18,2.89,2.84,52,43,47,27,"10",30,NA,NA,63,7
"Drake London","WR","ATL",5,11.7,1.02,0.119,10.1,12.5,2.09,2.19,1.58,53,52,65,15,"6",24,NA,NA,40,3
"Travis Kelce","TE","KC",10,8.79,1.06,0.108,7.14,9.8,2.02,1.18,1.82,54,67,62,4,"3",36,NA,NA,76,12
"Ladd McConkey","WR","LAC",12,11.6,1.09,0.0136,10,12.7,1.97,2.12,1.83,55,54,61,16,"6",24,NA,NA,47,1
"Brian Thomas Jr.","WR","JAC",8,11.6,1.08,0.0853,10.1,13.2,1.95,2.24,2.28,56,51,54,17,"6",23,NA,NA,46,1
"Jacory Croskey-Merritt","RB","WAS",12,9.46,1.83,0.229,7.12,12.3,1.92,1.93,2.95,57,56,45,28,"10",25,NA,NA,80,0
"Tucker Kraft","TE","GB",5,8.68,1.08,0.24,7.1,9.95,1.91,1.13,1.97,58,69,57,5,"3",25,NA,NA,79,2
"Garrett Wilson","WR","NYJ",9,11.5,0.88,0.438,10.6,13,1.87,2.75,2.13,59,45,56,18,"6",25,NA,NA,18,3
"Rhamondre Stevenson","RB","NE",14,9.23,1.15,0.139,7.55,10.5,1.69,2.36,1.13,60,49,76,29,"10",28,NA,NA,44,4
"Tyler Warren","TE","IND",11,8.44,1.13,0.389,6.79,9.66,1.67,0.823,1.69,61,79,64,6,"4",23,NA,NA,88,0
"Omarion Hampton","RB","LAC",12,9.09,1.24,0.876,7.54,10.7,1.55,2.35,1.41,62,50,68,30,"11",23,NA,NA,55,0
"Baker Mayfield","QB","TB",9,18.4,1.25,0.246,16.6,20.1,1.48,1.25,0.783,63,65,88,8,"5",31,NA,NA,22,7
"Jakobi Meyers","WR","LVR",8,11,0.762,0.0459,9.83,11.7,1.43,1.95,0.819,64,55,85,19,"6",29,NA,NA,7,6
"A.J. Brown","WR","PHI",9,11,1.32,0.0289,9.04,12.2,1.38,1.16,1.27,65,68,72,20,"6",28,NA,NA,57,6
"Keon Coleman","WR","BUF",7,11,1.79,0.145,9.25,13.7,1.35,1.37,2.81,66,63,48,21,"6",22,NA,NA,86,1
"Jake Ferguson","TE","DAL",10,8.05,0.703,0.124,7.18,8.75,1.28,1.21,0.775,67,66,89,7,"4",27,NA,NA,30,3
"Jared Goff","QB","DET",8,18.1,1.38,0.0332,16.5,20.7,1.24,1.11,1.35,68,70,71,9,"5",31,NA,NA,36,9
"Deebo Samuel","WR","WAS",12,10.8,1.66,0.0274,8.24,12.7,1.21,0.361,1.75,69,97,63,22,"6",30,NA,NA,78,6
"Daniel Jones","QB","IND",11,18.1,2.25,0.624,15.8,21.3,1.2,0.492,1.96,70,92,58,10,"5",28,NA,NA,89,6
"Andrew Van Ginkel","DL","MIN",6,5.91,1.21,0.197,5.21,7.32,1.19,1.1,1.84,71,71,59,1,"1",30,NA,NA,84,6
"Terry McLaurin","WR","WAS",12,10.8,1.38,0.00468,8.92,12.3,1.18,1.04,1.38,72,72,70,23,"6",30,NA,NA,61,6
"Emeka Egbuka","WR","TB",9,10.8,1.98,0.322,7.17,13.2,1.18,-0.714,2.31,73,207,53,24,"7",23,NA,NA,96,0
"Juwan Johnson","TE","NO",11,7.93,0.771,0.291,6.95,8.88,1.16,0.979,0.898,74,75,79,8,"4",29,NA,NA,39,5
"Roquan Smith","LB","BAL",7,7.75,2.48,0.6,6.36,10.6,1.06,0.997,1.38,75,74,69,1,"1",29,NA,NA,84,7
"Brandon Aubrey","K","DAL",10,8.86,2.72,0.0833,5.57,12.3,0.998,-0.42,2.74,76,170,50,2,"1",31,NA,NA,99,2
"Maxx Crosby","DL","LVR",8,5.71,1.39,0.222,4.81,7.32,0.993,0.703,1.83,77,82,60,2,"1",28,NA,NA,93,6
"John Parker Romo","K","ATL",5,8.77,1.48,0.344,6.64,10.3,0.915,0.652,0.787,78,83,87,3,"1",28,NA,NA,55,3
"Jaquan Brisker","DB","CHI",5,6.85,1.38,0.374,5.86,8.42,0.915,0.562,1.1,79,87,77,1,"1",27,NA,NA,83,3
"T.J. Hockenson","TE","MIN",6,7.63,0.568,0.124,6.81,8.35,0.868,0.841,0.372,80,77,104,9,"4",28,NA,NA,15,6
"Tetairoa McMillan","WR","CAR",14,10.5,1.48,0.32,8.71,12.4,0.855,0.828,1.48,81,78,67,25,"7",23,NA,NA,72,0
"Carl Granderson","DL","NO",11,5.49,0.871,0.251,4.72,6.37,0.771,0.611,0.881,82,84,80,3,"2",29,NA,NA,61,6
"Zach Ertz","TE","WAS",12,7.51,1.44,0.312,5.45,9.18,0.744,-0.522,1.2,83,176,74,10,"5",35,NA,NA,99,12
"Isiah Pacheco","RB","KC",10,8.21,0.918,0.16,7.38,9.87,0.676,2.19,0.545,84,53,97,31,"11",27,NA,NA,28,3
"Jordan Love","QB","GB",5,17.5,0.661,0.158,16.7,18.4,0.58,1.4,-0.911,85,62,211,11,"5",27,NA,NA,6,5
"Jake Elliott","K","PHI",9,8.43,1.55,0.42,6.32,10.4,0.571,0.332,0.827,86,101,84,4,"1",31,NA,NA,58,8
"Brian Branch","DB","DET",8,6.48,0.995,0.106,5.9,7.64,0.541,0.602,0.313,87,85,105,2,"1",24,NA,NA,57,2
"D.J. Moore","WR","CHI",5,10.1,1.34,0.0381,7.99,11,0.535,0.109,0.128,88,117,113,26,"7",29,NA,NA,58,7
"T.J. Watt","DL","PIT",5,5.24,0.887,0.0909,4.61,6.25,0.52,0.502,0.764,89,90,90,4,"2",31,NA,NA,63,8
"Tyrone Tracy","RB","NYG",14,8.05,0.785,0.197,6.95,9.23,0.517,1.76,-0.0939,90,59,136,32,"11",26,NA,NA,13,1
"Courtland Sutton","WR","DEN",12,10.1,1.59,0.0736,7.78,12.2,0.497,-0.101,1.24,91,143,73,27,"7",30,NA,NA,75,7
"Alex Singleton","LB","DEN",12,7.15,2.64,0.175,5.71,10.2,0.464,0.346,0.968,92,100,78,2,"1",32,NA,NA,95,10
"Budda Baker","DB","ARI",8,6.37,1.57,0.0631,5.41,8.2,0.435,0.106,0.879,93,118,81,3,"1",30,NA,NA,95,8
"David Njoku","TE","CLE",9,7.2,0.774,0.163,6.21,8.23,0.432,0.241,0.25,94,105,108,11,"5",29,NA,NA,42,8
"Harold Landry","DL","NE",14,5.15,0.79,0.0581,4.61,6.05,0.429,0.5,0.568,95,91,96,5,"2",29,NA,NA,51,7
"Tee Higgins","WR","CIN",10,10,1.43,0.0785,7.95,11.7,0.423,0.07,0.808,96,121,86,28,"7",27,NA,NA,69,5
"Kyler Murray","QB","ARI",8,17.3,1.41,0.421,15.4,19.3,0.421,0,0.0182,97,130,124,12,"6",28,NA,NA,42,6
"Jessie Bates","DB","ATL",5,6.31,1.38,0.00729,5.41,7.91,0.372,0.112,0.591,98,115,94,4,"1",29,NA,NA,85,7
"Nick Bosa","DL","SF",14,5.09,0.917,0.0505,4.32,6.06,0.371,0.21,0.574,99,108,95,6,"2",28,NA,NA,65,6
"Coby Bryant","DB","SEA",8,6.3,1.17,0.104,5.18,7.28,0.365,-0.12,-0.047,100,144,133,5,"1",27,NA,NA,67,3
"Jauan Jennings","WR","SF",14,9.95,1.25,0.0418,7.64,11.8,0.345,-0.245,0.838,101,152,83,29,"7",28,NA,NA,56,5
"Brian Burns","DL","NYG",14,5.04,1.11,0.0212,4.4,6.33,0.321,0.297,0.843,102,102,82,7,"2",28,NA,NA,75,6
"Cam Skattebo","RB","NYG",14,7.86,2.2,0.175,3.95,10.5,0.32,-1.24,1.14,103,289,75,33,"12",24,NA,NA,92,0
"Chris Olave","WR","NO",11,9.91,1.01,0.0931,8.67,11.2,0.303,0.785,0.256,104,80,106,30,"7",25,NA,NA,39,3
"Jonathan Greenard","DL","MIN",6,5.02,0.961,0.0803,4.5,6.14,0.3,0.395,0.651,105,96,93,8,"2",28,NA,NA,70,5
"Packers","DST","GB",5,5.86,1.33,0.188,4.23,8.25,0.296,-0.598,0.458,106,188,102,1,"1",NA,NA,NA,99,NA
"Zack Baun","LB","PHI",9,6.97,1.97,0.0521,5.81,9.27,0.289,0.451,0.0147,107,94,125,3,"1",29,NA,NA,41,5
"Kyle Pitts","TE","ATL",5,7.04,0.709,0.269,6.11,7.98,0.269,0.138,0,108,113,130,12,"5",25,NA,NA,33,4
"Nick Cross","DB","IND",11,6.2,0.978,0.0147,5.65,7.34,0.261,0.351,0.0132,109,99,126,6,"1",24,NA,NA,53,3
"Camryn Bynum","DB","IND",11,6.18,0.671,0.0256,5.53,6.87,0.246,0.223,-0.452,110,106,176,7,"1",27,NA,NA,27,4
"Zaire Franklin","LB","IND",11,6.92,2.07,0.0327,5.34,9.28,0.237,-0.0215,0.0232,111,134,122,4,"1",29,NA,NA,50,7
"Jordan Battle","DB","CIN",10,6.16,1.19,0.157,5.32,7.53,0.22,0.0149,0.206,112,127,112,8,"1",25,NA,NA,72,2
"Trey Hendrickson","DL","CIN",10,4.94,0.648,0.219,4.32,5.49,0.219,0.211,0,113,107,130,9,"3",31,NA,NA,25,8
"Marvin Harrison Jr.","WR","ARI",8,9.82,1.06,0.0228,8.4,10.9,0.21,0.521,0,114,89,130,31,"7",23,NA,NA,44,1
"Jamien Sherwood","LB","NYJ",9,6.89,2.61,0.133,5.41,9.93,0.204,0.048,0.673,115,124,92,5,"1",26,NA,NA,91,4
"Keenan Allen","WR","LAC",12,9.79,0.849,0.0366,8.45,10.4,0.187,0.569,-0.566,116,86,182,32,"7",34,NA,NA,15,12
"George Pickens","WR","DAL",10,9.76,1.35,0.0618,7.93,11.4,0.151,0.0473,0.529,118,125,100,33,"8",25,NA,NA,60,3
"Spencer Shrader","K","IND",11,8.01,1.65,0.0356,5.82,10.1,0.151,-0.172,0.54,117,146,99,5,"1",26,NA,NA,74,1
"Quinshon Judkins","RB","CLE",9,7.68,1.42,0.145,5.32,9.55,0.145,0.129,0.227,119,114,109,34,"12",22,NA,NA,62,0
"Tyler Loop","K","BAL",7,7.97,1.41,0.000527,5.99,9.51,0.115,0,-0.0383,120,130,132,6,"1",24,NA,NA,48,0
"Brandon McManus","K","GB",5,7.97,1.56,0.115,5.68,9.12,0.115,-0.307,-0.43,121,158,172,7,"1",34,NA,NA,61,11
"Vikings","DST","MIN",6,5.67,0.76,0.108,4.83,6.56,0.108,0,-1.23,122,130,238,2,"2",NA,NA,NA,71,NA
"Jerry Jeudy","WR","CLE",9,9.7,1.05,0.0395,8.65,11.6,0.0887,0.774,0.712,123,81,91,34,"8",27,NA,NA,43,5
"Ernest Jones","LB","SEA",8,6.75,2.15,0.0196,5.6,9.26,0.0708,0.243,0,124,104,130,6,"1",26,NA,NA,61,4
"Kevin Byard","DB","CHI",5,6,1.17,0.0631,5.16,7.34,0.0631,-0.14,0.0117,125,145,127,9,"1",32,NA,NA,68,9
"Daiyan Henley","LB","LAC",12,6.73,2.25,0.049,5.51,9.35,0.0512,0.145,0.0944,126,111,117,7,"1",26,NA,NA,71,2
"Calvin Ridley","WR","TEN",10,9.66,0.913,0.0492,8.32,10.5,0.0492,0.438,-0.441,127,95,174,35,"8",31,NA,NA,24,7
"Foyesade Oluokun","LB","JAC",8,6.68,2.21,0.00148,5.36,9.26,0.00221,0,0.00266,128,130,128,8,"1",30,NA,NA,66,7
"Quay Walker","LB","GB",5,6.68,2.05,0.000738,5.51,9.07,0.000738,0.147,-0.189,129,110,143,9,"1",26,NA,NA,46,3
"Drake Maye","QB","NE",14,16.9,1.27,0.288,15.4,19.1,0,0.0963,-0.183,130,120,142,13,"6",23,NA,NA,25,1
"TreVeyon Henderson","RB","NE",14,7.54,1.58,0.338,5.11,9.55,0,-0.0827,0.222,130,140,110,35,"12",23,NA,NA,75,0
"Jaylen Waddle","WR","MIA",12,9.61,0.729,0.0117,8.43,10.4,0,0.545,-0.525,130,88,179,36,"8",27,NA,NA,6,4
"Hunter Henry","TE","NE",14,6.77,0.91,0.00779,5.33,7.56,0,-0.634,-0.417,130,193,168,13,"5",31,NA,NA,61,9
"Chase McLaughlin","K","TB",9,7.86,1.73,0.323,5.8,9.67,0,-0.189,0.121,130,148,114,8,"1",30,NA,NA,87,6
"Bengals","DST","CIN",10,5.56,1.16,0.128,4.78,7.79,0,-0.0469,0,130,138,130,3,"3",NA,NA,NA,90,NA
"Danielle Hunter","DL","HOU",6,4.72,1.13,0.192,4.01,6.03,0,-0.0971,0.543,130,141,98,10,"3",31,NA,NA,77,10
"Bobby Okereke","LB","NYG",14,6.68,2.21,0.0246,5.32,9.26,0,-0.0435,0.0015,130,136,129,10,"1",29,NA,NA,68,6
"Reed Blankenship","DB","PHI",9,5.94,0.946,0.0365,5.4,7.04,0,0.101,-0.285,130,119,154,10,"1",27,NA,NA,50,3
"Jonnu Smith","TE","PIT",5,6.76,0.434,0.0663,6.08,7.17,-0.00779,0.111,-0.81,131,116,197,14,"6",30,NA,NA,3,8
"DeVonta Smith","WR","PHI",9,9.59,1.11,0.0176,7.95,10.9,-0.0117,0.0676,0.0326,132,123,121,37,"8",27,NA,NA,49,4
"Tyrel Dodson","LB","MIA",12,6.66,2.32,0.0242,4.93,9.28,-0.0246,-0.432,0.0184,133,172,123,11,"1",27,NA,NA,77,6
"Jameson Williams","WR","DET",8,9.58,0.638,0.3,8.91,10.5,-0.0293,1.03,-0.375,134,73,163,38,"8",25,NA,NA,3,3
"Jeremy Chinn","DB","LVR",8,5.9,1.31,0.0326,5.06,7.42,-0.0365,-0.243,0.0974,135,151,116,11,"1",28,NA,NA,80,5
"Fred Warner","LB","SF",14,6.63,2.25,0.07,5.41,9.25,-0.0488,0.0455,-0.00562,136,126,131,12,"1",29,NA,NA,71,7
"Brandon Jones","DB","DEN",12,5.87,1.26,0.101,5.02,7.32,-0.0691,-0.287,0,137,154,130,12,"2",28,NA,NA,75,5
"Dalton Kincaid","TE","BUF",7,6.69,1.03,0.0245,5.31,8.06,-0.0741,-0.655,0.0787,138,198,119,15,"6",26,NA,NA,73,2
"Mark Andrews","TE","BAL",7,6.67,0.924,0.0503,5.2,7.34,-0.0986,-0.769,-0.638,139,219,183,16,"6",30,NA,NA,67,7
"Edgerrin Cooper","LB","GB",5,6.56,2.14,0.133,5.36,9.06,-0.119,-0.00382,-0.197,140,131,144,13,"1",24,NA,NA,59,1
"Bills","DST","BUF",7,5.44,0.69,0.0754,4.64,6.67,-0.128,-0.184,-1.12,141,147,227,4,"4",NA,NA,NA,65,NA
"Chigoziem Okonkwo","TE","TEN",10,6.62,0.53,0.25,5.97,7.23,-0.149,0,-0.752,142,130,192,17,"6",26,NA,NA,9,3
"Kyle Hamilton","DB","BAL",7,5.77,0.769,0.078,5.26,6.65,-0.17,-0.0461,-0.669,143,137,186,13,"2",25,NA,NA,35,3
"Will Anderson","DL","HOU",6,4.52,0.569,0.0696,4.11,5.17,-0.192,0,-0.317,144,130,159,11,"3",24,NA,NA,16,2
"Seahawks","DST","SEA",8,5.36,1.3,0.0148,4.07,7.83,-0.203,-0.763,0.0426,145,217,120,5,"5",NA,NA,NA,97,NA
"Steelers","DST","PIT",5,5.35,0.472,0.0679,4.9,6.14,-0.218,0.0693,-1.65,146,122,275,6,"6",NA,NA,NA,39,NA
"Josh Metellus","DB","MIN",6,5.69,0.871,0.00655,4.92,6.57,-0.248,-0.384,-0.756,147,166,194,14,"2",28,NA,NA,43,5
"Robert Spillane","LB","NE",14,6.43,1.68,0.0674,5.5,8.39,-0.252,0.144,-0.868,148,112,202,14,"1",30,NA,NA,25,7
"Derwin James","DB","LAC",12,5.68,1.5,0.0506,4.66,7.41,-0.255,-0.639,0.0894,149,194,118,15,"2",29,NA,NA,90,7
"Aidan Hutchinson","DL","DET",8,4.45,0.624,0.0095,4.01,5.17,-0.262,-0.0999,-0.32,150,142,160,12,"3",25,NA,NA,19,3
"Myles Garrett","DL","CLE",9,4.45,0.613,0.0417,3.91,5.08,-0.271,-0.194,-0.41,151,149,167,13,"4",30,NA,NA,18,8
"Colts","DST","IND",11,5.28,0.674,0.0381,4.1,5.98,-0.286,-0.734,-1.81,152,209,294,7,"6",NA,NA,NA,58,NA
"Aaron Rodgers","QB","PIT",5,16.6,1.06,0.244,15.3,17.8,-0.288,-0.0389,-1.51,153,135,269,14,"6",42,NA,NA,17,20
"Trevon Moehrig","DB","CAR",14,5.63,1.18,0.0169,4.49,6.49,-0.305,-0.817,-0.837,154,227,201,16,"2",26,NA,NA,70,4
"Josh Allen","DL","JAC",8,4.4,0.566,0.0579,4.1,5.06,-0.313,-0.00552,-0.423,155,132,169,14,"4",28,NA,NA,14,6
"Jordyn Brooks","LB","MIA",12,6.36,2.23,0.179,5.02,8.96,-0.32,-0.345,-0.3,156,159,157,15,"1",28,NA,NA,70,5
"Evan Williams","DB","GB",5,5.61,0.141,0.0345,5.5,5.7,-0.322,0.202,-1.63,157,109,274,17,"2",24,NA,NA,10,1
"Eddy Pineiro","K","SF",14,7.54,1.2,0.000948,6.26,9.3,-0.323,0.264,-0.255,158,103,151,9,"1",30,NA,NA,29,7
"Wil Lutz","K","DEN",12,7.54,1.35,0.00332,5.7,9.27,-0.324,-0.287,-0.277,160,155,152,10,"1",31,NA,NA,45,9
"Chiefs","DST","KC",10,5.24,0.643,0.00326,4.12,5.97,-0.324,-0.714,-1.82,159,206,295,8,"6",NA,NA,NA,52,NA
"Jake Bates","K","DET",8,7.53,1.04,0.0344,6.35,9.15,-0.327,0.356,-0.396,162,98,166,11,"1",27,NA,NA,16,2
"Commanders","DST","WAS",12,5.24,0.674,0.0127,4.45,6.33,-0.327,-0.384,-1.46,161,165,262,9,"7",NA,NA,NA,61,NA
"Michael Pittman","WR","IND",11,9.28,1.6,0.0603,7.09,11,-0.329,-0.788,0.0988,163,222,115,39,"8",28,NA,NA,76,5
"Kareem Hunt","RB","KC",10,7.2,1.03,0.331,6.05,8.45,-0.338,0.858,-0.882,164,76,205,36,"12",30,NA,NA,39,8
"Cowboys","DST","DAL",10,5.22,0.696,0.117,4.07,5.98,-0.34,-0.757,-1.81,165,216,293,10,"8",NA,NA,NA,68,NA
"Eric Murray","DB","JAC",8,5.58,1.13,0.213,4.71,6.84,-0.357,-0.587,-0.481,166,180,177,18,"2",32,NA,NA,63,9
"Joshua Karty","K","LAR",8,7.5,1.14,0.000617,5.99,8.65,-0.362,0.00072,-0.895,167,129,208,12,"1",24,NA,NA,26,1
"Riley Patterson","K","MIA",12,7.5,0.936,0.0175,6.45,8.76,-0.362,0.458,-0.792,168,93,196,13,"1",26,NA,NA,3,4
"George Karlaftis","DL","KC",10,4.35,0.723,0.1,3.81,5.16,-0.371,-0.298,-0.324,169,156,161,15,"4",25,NA,NA,37,3
"Kaimi Fairbairn","K","HOU",6,7.48,1.62,0.0347,5.28,9.49,-0.38,-0.708,-0.0592,170,204,135,14,"1",32,NA,NA,71,9
"Marquise Brown","WR","KC",10,9.22,1.19,0.252,7.68,10.8,-0.389,-0.198,-0.109,171,150,138,40,"8",28,NA,NA,54,6
"Harold Fannin","TE","CLE",9,6.37,0.888,0.18,5.34,7.47,-0.399,-0.633,-0.511,172,192,178,18,"6",21,NA,NA,55,0
"Jason Myers","K","SEA",8,7.44,1.7,0.0273,4.98,8.76,-0.415,-1.01,-0.787,173,255,195,15,"2",35,NA,NA,81,NA
"Cameron Dicker","K","LAC",12,7.42,1.94,0.0026,5.24,9.55,-0.442,-0.75,0,174,214,130,16,"2",26,NA,NA,90,3
"Harrison Butker","K","KC",10,7.41,1.66,0.0254,5.6,9.45,-0.445,-0.39,-0.102,175,167,137,17,"2",30,NA,NA,77,8
"Jaguars","DST","JAC",8,5.11,0.251,0.0388,4.83,5.56,-0.457,0.00221,-2.23,176,128,324,11,"9",NA,NA,NA,3,NA
"Daniel Carlson","K","LVR",8,7.39,1.62,0.0251,5.15,9.22,-0.47,-0.843,-0.327,177,230,162,18,"2",31,NA,NA,68,7
