"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Jameson Williams","WR","DET",8,11.9,1.8,0.187,9.03,14.5,4.01,2.79,5.3,41,52,33,14,"5",25,NA,NA,85,3
"Stefon Diggs","WR","NE",14,11.8,0.993,0.0275,10.4,13.1,3.82,4.21,3.83,42,37,51,15,"5",32,NA,NA,34,10
"Justin Jefferson","WR","MIN",6,11.7,1.05,0.189,9.68,12.7,3.8,3.45,3.48,43,46,55,16,"5",26,NA,NA,41,5
"Rome Odunze","WR","CHI",5,11.5,1.64,0.134,9.83,14.4,3.61,3.6,5.14,44,44,34,17,"5",23,NA,NA,79,1
"DeVonta Smith","WR","PHI",9,11.4,0.973,0.084,9.86,12.9,3.47,3.62,3.72,45,43,53,18,"6",27,NA,NA,32,4
"Zay Flowers","WR","BAL",7,11.3,1.92,0.0707,8.92,14.3,3.39,2.69,5.05,46,53,35,19,"6",25,NA,NA,90,2
"Alvin Kamara","RB","NO",11,11.1,1.24,0.276,9.25,13,3.32,4.2,3.75,48,38,52,20,"7",30,NA,NA,48,8
"DK Metcalf","WR","PIT",5,11.3,1.62,0.905,9.46,14.2,3.32,3.23,4.95,47,49,38,20,"7",28,NA,NA,76,6
"David Montgomery","RB","DET",8,10.9,1.75,0.0153,8.58,14,3.04,3.53,4.69,49,45,42,21,"7",28,NA,NA,77,6
"Jaylen Warren","RB","PIT",5,10.8,1.99,0.346,6.95,12.2,3.03,1.91,2.9,50,64,58,22,"7",27,NA,NA,83,3
"Travis Kelce","TE","KC",10,10.1,1.2,0.429,7.83,11.2,2.83,1.91,2.73,51,63,60,4,"4",36,NA,NA,69,12
"Emanuel Wilson","RB","GB",5,10.5,4.2,0.577,4.92,16.1,2.68,-0.13,6.84,52,139,18,23,"8",27,NA,NA,99,2
"Brock Purdy","QB","SF",14,19.7,1.37,0.56,17.3,21.1,2.57,1.77,1.67,53,67,69,6,"3",26,NA,NA,23,3
"Michael Pittman","WR","IND",11,10.4,0.534,0.0752,9.32,10.8,2.41,3.08,1.56,54,51,72,21,"7",28,NA,NA,3,5
"Tyler Warren","TE","IND",11,9.64,0.549,0.888,8.57,10.1,2.4,2.65,1.57,55,54,70,5,"5",23,NA,NA,9,0
"Jauan Jennings","WR","SF",14,10.3,1.98,0.284,8.38,14.2,2.34,2.15,4.95,56,57,37,22,"7",28,NA,NA,92,5
"Sean Tucker","RB","TB",9,9.92,2.32,0.00564,7.5,14,2.1,2.45,4.71,57,55,41,24,"8",24,NA,NA,93,2
"Aaron Jones","RB","MIN",6,9.91,0.989,0.126,8.46,11.5,2.1,3.41,2.19,58,47,66,25,"8",31,NA,NA,28,8
"Wan'Dale Robinson","WR","NYG",14,9.99,0.481,0.23,9.37,10.7,2.06,3.13,1.5,59,50,74,23,"7",25,NA,NA,1,3
"Matthew Stafford","QB","LAR",8,19.2,1.73,0.27,17.3,22.4,2.01,1.84,2.94,60,65,56,7,"3",38,NA,NA,49,16
"Kareem Hunt","RB","KC",10,9.78,2.21,0.54,6.97,13.1,1.97,1.93,3.87,61,61,50,26,"8",30,NA,NA,90,8
"Michael Wilson","WR","ARI",8,9.76,0.664,0.496,8.59,10.5,1.82,2.36,1.23,62,56,83,24,"8",26,NA,NA,6,2
"Jared Goff","QB","DET",8,18.9,1.8,0.984,17.4,22.4,1.74,1.91,2.94,63,62,57,8,"4",31,NA,NA,51,9
"Brian Burns","DL","NYG",14,5.81,1.39,0.244,4.91,7.42,1.54,1,2.35,64,77,64,1,"1",28,NA,NA,93,6
"Dallas Goedert","TE","PHI",9,8.76,0.972,0.18,7.27,9.94,1.52,1.34,1.44,65,71,75,6,"5",31,NA,NA,49,7
"Tyrone Tracy","RB","NYG",14,9.24,1.47,0.0116,7.03,10.8,1.43,1.99,1.56,66,60,71,27,"8",26,NA,NA,59,1
"Zach Charbonnet","RB","SEA",8,9.23,1.61,0.484,7.13,11.9,1.42,2.08,2.67,67,58,61,28,"9",25,NA,NA,72,2
"Mark Andrews","TE","BAL",7,8.58,1.87,0.156,5.47,11,1.34,-0.456,2.51,68,164,63,7,"5",30,NA,NA,99,7
"Romeo Doubs","WR","GB",5,9.27,1.15,0.134,7.76,11,1.33,1.53,1.74,69,69,68,25,"8",26,NA,NA,46,3
"Maxx Crosby","DL","LVR",8,5.57,0.769,0.587,5.06,6.45,1.29,1.15,1.39,70,74,78,2,"2",28,NA,NA,53,6
"Roquan Smith","LB","BAL",7,7.31,2.18,0.459,6.11,9.86,1.25,1.2,1.56,71,73,73,1,"1",29,NA,NA,74,7
"Khalil Shakir","WR","BUF",7,9.13,1.18,0.193,7.59,10.6,1.19,1.35,1.4,72,70,77,26,"8",26,NA,NA,49,3
"Kyle Pitts","TE","ATL",5,8.42,1.24,0.217,6.27,9.78,1.18,0.346,1.28,73,98,79,8,"6",25,NA,NA,71,4
"Jakobi Meyers","WR","JAC",8,8.94,1.35,0.0243,6.95,10.5,1,0.72,1.26,74,83,80,27,"8",29,NA,NA,65,6
"Alec Pierce","WR","IND",11,8.92,0.843,0.592,8.04,10.5,0.977,1.8,1.25,75,66,81,28,"9",26,NA,NA,23,3
"Hunter Henry","TE","NE",14,8.2,0.574,0.291,7.04,8.62,0.962,1.12,0.12,76,75,120,9,"6",31,NA,NA,17,9
"Rachaad White","RB","TB",9,8.75,2.22,0.143,6.59,12.9,0.937,1.54,3.6,77,68,54,29,"9",27,NA,NA,91,3
"Rhamondre Stevenson","RB","NE",14,8.61,3.66,0.219,3.55,14.1,0.793,-1.5,4.85,79,299,39,30,"9",28,NA,NA,97,4
"Foyesade Oluokun","LB","JAC",8,6.85,2.31,0.104,5.56,9.55,0.793,0.649,1.25,78,84,82,2,"1",30,NA,NA,82,7
"Jacoby Brissett","QB","ARI",8,17.9,2.15,0.0818,15.6,21.6,0.755,0.14,2.17,80,116,67,9,"4",33,NA,NA,69,9
"Seahawks","DST","SEA",8,6.68,1.49,0.236,5.07,9.19,0.726,0.263,1.42,81,102,76,1,"1",NA,NA,NA,96,NA
"Myles Garrett","DL","CLE",9,4.98,0.973,0.16,4.12,5.96,0.706,0.213,0.901,82,105,94,3,"3",30,NA,NA,72,8
"Robert Spillane","LB","NE",14,6.75,2.27,0.188,5.13,9.37,0.69,0.226,1.06,83,104,89,3,"1",30,NA,NA,81,7
"Dak Prescott","QB","DAL",10,17.8,1.3,0.52,16.3,19.5,0.673,0.846,0,84,80,130,10,"4",32,NA,NA,20,9
"Juwan Johnson","TE","NO",11,7.91,0.979,0.0443,6.19,8.93,0.672,0.26,0.43,85,103,109,10,"6",29,NA,NA,51,5
"Jake Ferguson","TE","DAL",10,7.87,1.18,0.466,5.93,9.58,0.627,0.00735,1.09,86,128,87,11,"7",27,NA,NA,66,3
"Isiah Pacheco","RB","KC",10,8.39,0,0.126,8.39,8.39,0.574,3.34,-0.885,87,48,190,31,"9",27,NA,NA,1,3
"George Karlaftis","DL","KC",10,4.82,1.22,0.000185,4.01,6.23,0.546,0.103,1.17,88,121,85,4,"3",25,NA,NA,88,3
"Jermaine Johnson","DL","NYJ",9,4.82,1.15,0.355,4.01,6.14,0.546,0.105,1.07,89,120,88,5,"4",27,NA,NA,86,3
"Tykee Smith","DB","TB",9,6,1.66,0.105,4.87,7.91,0.53,0.0587,0.791,90,127,100,1,"1",25,NA,NA,97,1
"Tyler Loop","K","BAL",7,9.08,1.47,0.0108,6.63,10.9,0.511,0.211,0.567,91,107,106,1,"1",24,NA,NA,35,0
"Jamien Sherwood","LB","NYJ",9,6.56,2.31,0.26,5.12,9.25,0.501,0.211,0.954,92,106,92,4,"1",26,NA,NA,84,4
"Brandon Aubrey","K","DAL",10,9.07,1.87,0.0294,5.98,11.2,0.5,-0.443,0.841,93,163,98,2,"1",31,NA,NA,74,2
"Browns","DST","CLE",9,6.45,1.62,0.49,4.81,8.45,0.49,0,0.687,94,130,104,2,"2",NA,NA,NA,99,NA
"Jason Myers","K","SEA",8,9.04,1.51,0.0328,6.38,10.6,0.471,-0.0406,0.302,95,133,114,3,"1",35,NA,NA,45,NA
"Zonovan Knight","RB","ARI",8,8.26,1.57,0.43,5.8,10.2,0.448,0.754,0.974,96,82,91,32,"10",25,NA,NA,70,3
"Cam Little","K","JAC",8,9.01,1.99,0.182,5.68,11.4,0.438,-0.744,1.11,97,196,86,4,"1",22,NA,NA,84,1
"Brian Branch","DB","DET",8,5.9,1.31,0.0711,5.02,7.42,0.425,0.209,0.305,98,108,113,2,"1",24,NA,NA,76,2
"Darnell Mooney","WR","ATL",5,8.32,1.86,0.028,6.39,11.9,0.385,0.155,2.66,99,114,62,29,"9",28,NA,NA,86,5
"Jordan Addison","WR","MIN",6,8.29,0.749,0.0655,7.29,9.22,0.357,1.06,0,100,76,130,30,"9",24,NA,NA,11,2
"Nick Cross","DB","IND",11,5.83,1.22,0.109,4.92,7.23,0.354,0.114,0.114,101,119,121,3,"1",24,NA,NA,68,3
"Xavier Worthy","WR","KC",10,8.23,0.754,0.0954,7.13,9.09,0.291,0.901,-0.129,102,79,142,31,"9",23,NA,NA,13,1
"Jake Bates","K","DET",8,8.83,1.57,0.0793,6.07,10.3,0.256,-0.356,0,103,159,130,5,"1",27,NA,NA,52,2
"Jessie Bates","DB","ATL",5,5.72,1.39,0.0347,4.72,7.32,0.245,-0.0852,0.203,104,135,117,4,"1",29,NA,NA,85,7
"Bobby Okereke","LB","NYG",14,6.3,2.37,0.035,4.73,9.05,0.241,-0.181,0.754,105,140,102,5,"1",29,NA,NA,88,6
"Chamarri Conner","DB","KC",10,5.68,2.05,0.047,4.51,8.07,0.21,-0.297,0.953,106,153,93,5,"1",25,NA,NA,99,2
"Zack Baun","LB","PHI",9,6.27,1.8,0.0232,4.84,8.3,0.206,-0.0696,0,107,134,130,6,"1",29,NA,NA,56,5
"Kayshon Boutte","WR","NE",14,8.13,1.06,0.113,6.37,9.02,0.196,0.14,-0.207,108,115,145,32,"9",24,NA,NA,42,2
"Josh Allen","DL","JAC",8,4.46,0.6,0.079,4.1,5.16,0.191,0.196,0.0998,109,112,122,6,"4",28,NA,NA,28,6
"Jack Campbell","LB","DET",8,6.24,2.4,0.0792,4.91,9.04,0.183,0,0.743,110,130,103,7,"1",25,NA,NA,91,2
"Harrison Butker","K","KC",10,8.75,1.14,0.00947,6.95,9.84,0.177,0.522,-0.476,111,90,156,6,"1",30,NA,NA,16,8
"Matt Gay","K","SF",14,8.74,1.86,0.168,6.71,10,0.168,0.29,-0.29,112,101,150,7,"1",32,NA,NA,71,6
"Kevin Byard","DB","CHI",5,5.64,0.714,0.00858,5.16,6.46,0.163,0.35,-0.656,113,96,168,6,"1",32,NA,NA,39,9
"Theo Johnson","TE","NYG",14,7.4,0.908,0.162,6.05,8.55,0.162,0.126,0.0566,114,118,127,12,"7",25,NA,NA,46,1
"Jordan Battle","DB","CIN",10,5.63,1.59,0.0285,4.34,7.41,0.155,-0.47,0.299,115,165,115,7,"1",25,NA,NA,93,2
"Caleb Williams","QB","CHI",5,17.3,2.11,0.0252,14.4,20.7,0.154,-1.09,1.21,116,244,84,11,"4",24,NA,NA,63,1
"Daniel Jones","QB","IND",11,17.3,1.25,0.129,15.8,19.3,0.129,0.347,-0.199,117,97,144,12,"4",28,NA,NA,17,6
"Budda Baker","DB","ARI",8,5.6,1.3,0.118,4.9,7.11,0.126,0.096,0,118,124,130,8,"1",30,NA,NA,75,8
"Aidan Hutchinson","DL","DET",8,4.39,0.679,0.0117,3.91,5.16,0.112,0,0.0992,119,130,123,7,"4",25,NA,NA,40,3
"Blake Cashman","LB","MIN",6,6.17,2.38,0.0504,4.81,8.95,0.104,-0.1,0.646,120,138,105,8,"1",30,NA,NA,89,6
"Danielle Hunter","DL","HOU",6,4.37,0.592,0.00913,4,5.06,0.101,0.098,0,121,122,130,8,"4",31,NA,NA,26,10
"Will Anderson","DL","HOU",6,4.36,0.679,0.0914,4,5.16,0.0914,0.0945,0.0927,122,126,124,9,"4",24,NA,NA,38,2
"Tre Tucker","WR","LVR",8,8.02,0.899,0.0378,7.01,9.28,0.0824,0.778,0.0524,123,81,128,33,"9",25,NA,NA,30,2
"Zaire Franklin","LB","IND",11,6.12,1.07,0.0535,5.32,7.34,0.0535,0.411,-0.962,124,95,198,9,"1",29,NA,NA,32,7
"Christian Watson","WR","GB",5,7.98,1.56,0.0237,5.55,10.2,0.0447,-0.685,1.01,125,183,90,34,"9",27,NA,NA,72,3
"Parker Washington","WR","JAC",8,7.96,1.37,0.021,5.98,9.71,0.021,-0.25,0.487,126,149,108,35,"9",24,NA,NA,68,2
"Kenneth Gainwell","RB","PIT",5,7.83,1.6,0.00807,6.26,10.1,0.0183,1.22,0.87,127,72,96,33,"10",27,NA,NA,71,4
"Devin Singletary","RB","NYG",14,7.82,2.44,0.0102,5.18,11.5,0.0102,0.138,2.26,128,117,65,34,"10",28,NA,NA,96,6
"Jeremy Chinn","DB","LVR",8,5.48,1.48,0.00803,4.61,7.21,0.00803,-0.2,0.092,129,145,125,9,"2",28,NA,NA,88,5
"Jordan Love","QB","GB",5,17.2,1.47,0.0572,15.5,18.9,0,0,-0.538,130,130,160,13,"4",27,NA,NA,34,5
"Tony Pollard","RB","TEN",10,7.81,0.677,0.0515,7.08,8.8,0,2.03,-0.468,130,59,155,35,"10",29,NA,NA,17,6
"Rashid Shaheed","WR","SEA",8,7.94,1.42,0.0645,5.34,9.75,0,-0.894,0.522,130,212,107,36,"9",27,NA,NA,69,3
"Cade Otton","TE","TB",9,7.24,0.894,0.0669,6.11,8.43,0,0.188,-0.0648,130,113,133,13,"7",27,NA,NA,40,3
"Chase McLaughlin","K","TB",9,8.57,1.98,0.0212,5.46,11.2,0,-0.959,0.896,130,224,95,8,"1",30,NA,NA,77,6
"Lions","DST","DET",8,5.96,0.839,0.248,5.02,6.87,0,0.208,-0.894,130,109,192,3,"3",NA,NA,NA,70,NA
"Will McDonald","DL","NYJ",9,4.27,0.361,0.00779,4,4.68,0,0.0976,-0.382,130,123,153,10,"4",26,NA,NA,19,2
"Nick Bolton","LB","KC",10,6.06,2.74,0.0112,3.86,9.15,0,-1.05,0.849,130,236,97,10,"1",26,NA,NA,98,4
"Kamren Curl","DB","LAR",8,5.47,1.6,0.0387,4.36,7.31,0,-0.441,0.194,130,162,118,10,"2",27,NA,NA,95,5
"Uchenna Nwosu","DL","SEA",8,4.26,0.919,0.161,3.71,4.97,-0.00779,-0.196,-0.09,131,143,135,11,"5",29,NA,NA,71,7
"Ernest Jones","LB","SEA",8,6.05,1.83,0.0656,4.91,8.18,-0.0112,0.00639,-0.116,132,129,137,11,"1",26,NA,NA,58,4
"Andres Borregales","K","NE",14,8.55,0.972,0.0775,6.98,9.4,-0.0212,0.553,-0.915,133,89,195,9,"1",23,NA,NA,6,0
"Cole Bishop","DB","BUF",7,5.43,0.707,0.00318,5.01,5.98,-0.0387,0.202,-1.14,134,111,213,11,"2",23,NA,NA,36,1
"Kamari Lassiter","DB","HOU",6,5.43,0.212,0.0395,5.3,5.59,-0.0418,0.496,-1.52,135,91,232,12,"2",23,NA,NA,8,1
"Tyjae Spears","RB","TEN",10,7.76,1.27,1.36,5.64,8.95,-0.0515,0.595,-0.323,136,85,151,36,"11",24,NA,NA,51,2
"Sam Darnold","QB","SEA",8,17.1,0.771,0.2,16,18.1,-0.0572,0.562,-1.38,137,88,224,14,"5",28,NA,NA,1,7
"D.J. Moore","WR","CHI",5,7.87,1.26,0.385,5.67,9.56,-0.0645,-0.565,0.338,138,170,112,37,"10",29,NA,NA,56,7
"Harold Fannin","TE","CLE",9,7.17,1.15,0.371,5.52,8.42,-0.0669,-0.408,-0.0781,139,161,134,14,"8",21,NA,NA,60,0
"Demario Davis","LB","NO",11,5.98,2.71,0.0487,4.23,9.13,-0.0768,-0.681,0.832,140,182,99,12,"1",37,NA,NA,96,13
"Trevon Moehrig","DB","CAR",14,5.39,1.56,0.0904,4.46,7.2,-0.0814,-0.349,0.0881,141,158,126,13,"2",26,NA,NA,92,4
"Mike Badgley","K","IND",11,8.47,1.09,0.171,7.33,9.69,-0.0986,0.904,-0.632,142,78,166,10,"1",30,NA,NA,13,7
"Cody Barton","LB","TEN",10,5.94,1.11,0.0425,5.21,7.23,-0.125,0.303,-1.07,143,100,207,13,"1",29,NA,NA,33,6
"Terrel Bernard","LB","BUF",7,5.89,1.97,0.134,4.66,8.18,-0.168,-0.246,-0.121,144,148,139,14,"2",27,NA,NA,67,3
"Rashan Gary","DL","GB",5,4.1,0.735,0.104,3.61,4.96,-0.169,-0.298,-0.108,145,154,136,12,"5",28,NA,NA,48,6
"Marcus Jones","DB","NE",14,5.3,0,0.113,5.3,5.3,-0.172,0.494,-1.81,146,92,250,14,"2",27,NA,NA,1,3
"Packers","DST","GB",5,5.71,1.38,0.514,3.91,7.77,-0.248,-0.895,0,147,213,130,4,"4",NA,NA,NA,93,NA
"Baker Mayfield","QB","TB",9,16.9,1.84,0.526,13.4,18.5,-0.257,-2.05,-0.94,148,356,197,15,"5",31,NA,NA,57,7
"Zane Gonzalez","K","ATL",5,8.3,0.888,0.175,6.99,9.09,-0.27,0.563,-1.23,149,87,218,11,"1",31,NA,NA,3,8
"Jaelan Phillips","DL","PHI",9,4,NA,0.0276,NA,NA,-0.273,NA,NA,150,NA,NA,13,"5",26,NA,NA,NA,4
"Isaiah Pola-Mao","DB","LVR",8,5.19,0.993,0.0254,4.56,6.34,-0.285,-0.25,-0.775,151,150,176,15,"2",26,NA,NA,58,3
"Josh Sweat","DL","ARI",8,3.97,0.275,0.0473,3.71,4.2,-0.3,-0.199,-0.868,152,144,185,14,"5",29,NA,NA,9,7
"Devin Lloyd","LB","JAC",8,5.76,1.75,0.0343,4.62,7.79,-0.302,-0.29,-0.509,153,152,158,15,"2",27,NA,NA,53,3
"Amani Hooker","DB","TEN",10,5.16,1.35,0.0776,3.98,6.55,-0.31,-0.829,-0.567,154,205,164,16,"2",27,NA,NA,78,6
"Nate Landman","LB","LAR",8,5.73,2.12,0.00443,4.32,8.18,-0.336,-0.591,-0.125,155,173,140,16,"2",27,NA,NA,70,3
"Carson Schwesinger","LB","CLE",9,5.72,2.12,0.0331,4.23,8.17,-0.341,-0.678,-0.128,156,181,141,17,"2",23,NA,NA,72,0
"Micah Parsons","DL","GB",5,3.93,0.874,0.0292,3.41,4.94,-0.348,-0.501,-0.119,157,167,138,15,"5",26,NA,NA,67,4
"Kaden Elliss","LB","ATL",5,5.69,1.31,0.0341,4.91,7.22,-0.374,-0.00014,-1.08,158,131,209,18,"2",30,NA,NA,37,6
"Andrew Van Ginkel","DL","MIN",6,3.9,1.35,0.292,2.83,5.42,-0.377,-1.08,0.362,159,239,110,16,"6",30,NA,NA,91,6
"Kyle Hamilton","DB","BAL",7,5.08,1.26,0.00129,3.94,6.44,-0.388,-0.867,-0.675,160,208,170,17,"2",25,NA,NA,71,3
"Jaquan Brisker","DB","CHI",5,5.08,1.24,0.057,3.85,6.35,-0.389,-0.958,-0.766,161,223,175,18,"3",27,NA,NA,69,3
"Cedric Gray","LB","TEN",10,5.65,0.566,0.144,5.22,5.99,-0.408,0.309,-2.31,162,99,297,19,"2",23,NA,NA,19,1
"Dalton Schultz","TE","HOU",6,6.8,0.682,0.517,5.93,7.74,-0.438,0,-0.756,163,130,173,15,"8",29,NA,NA,26,7
"Chris Boswell","K","PIT",5,8.13,1.71,0.0291,5.11,9.66,-0.444,-1.31,-0.658,164,281,169,12,"1",35,NA,NA,61,11
"Xavier McKinney","DB","GB",5,5.03,1.13,0.000738,4.22,6.33,-0.446,-0.589,-0.782,165,172,178,19,"3",26,NA,NA,63,5
"Keisean Nixon","DB","GB",5,5.02,0.792,0.0383,4.6,5.95,-0.447,-0.205,-1.17,166,146,216,20,"3",28,NA,NA,42,6
"Ricky Pearsall","WR","SF",14,7.49,1.03,0.133,6.69,9.35,-0.45,0.457,0.131,167,93,119,38,"10",25,NA,NA,38,1
"Kaimi Fairbairn","K","HOU",6,8.1,1.72,0.154,5.59,10.7,-0.473,-0.83,0.353,168,206,111,13,"1",32,NA,NA,65,9
"Jordan Poyer","DB","BUF",7,4.99,0.141,0.0166,4.9,5.1,-0.485,0.0954,-2.02,169,125,276,21,"3",35,NA,NA,5,12
"Derek Stingley Jr.","DB","HOU",6,4.97,0.212,0.0299,4.81,5.1,-0.502,0,-2.02,170,130,274,22,"3",24,NA,NA,14,3
"Tyson Campbell","DB","CLE",9,4.94,0.424,0.00517,4.61,5.19,-0.532,-0.194,-1.92,171,142,262,23,"3",26,NA,NA,25,4
"Josh Metellus","DB","MIN",6,4.93,1.15,0.00503,4.02,6.24,-0.537,-0.782,-0.878,172,199,187,24,"3",28,NA,NA,64,5
"Christian Gonzalez","DB","NE",14,4.93,0.212,0.00207,4.8,5.09,-0.542,-0.00379,-2.02,173,132,277,25,"3",23,NA,NA,14,2
"Jalen Thompson","DB","ARI",8,4.93,1.12,0.000738,4.21,6.23,-0.544,-0.599,-0.882,174,176,188,26,"3",27,NA,NA,61,6
"Justin Reid","DB","NO",11,4.93,1.28,0.000367,4.11,6.42,-0.545,-0.695,-0.695,175,187,172,27,"3",29,NA,NA,73,7
"Trent McDuffie","DB","KC",10,4.93,0.283,0.0268,4.71,5.1,-0.545,-0.0979,-2.02,176,137,275,28,"3",25,NA,NA,20,3
"Alex Anzalone","LB","DET",8,5.51,1.54,0.00895,4.61,7.3,-0.552,-0.3,-0.999,177,155,203,20,"2",31,NA,NA,47,8
"Edgerrin Cooper","LB","GB",5,5.5,2.26,0.00327,3.74,8.07,-0.561,-1.16,-0.228,178,256,146,21,"2",24,NA,NA,79,1
