"player","position","team","bye_week","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","position_rank","tier","age","adp","aav","uncertainty","experience"
"Kyle Pitts","TE","ATL",5,10,1.25,0.455,8.2,11.9,2.3,2.22,3.1,48,51,44,4,"4",25,NA,NA,74,4
"Daniel Thomas","DB","DET",8,7.7,NA,1.87,NA,NA,2.22,NA,NA,49,NA,NA,1,"1",27,NA,NA,NA,5
"Tyrone Tracy","RB","NYG",14,10,0.712,0.177,9,10.8,2.08,3.06,1.5,50,39,72,26,"10",26,NA,NA,14,1
"Justin Jefferson","WR","MIN",6,10.7,0.755,0.107,9.56,11.6,2,2.93,1.85,51,42,63,18,"7",26,NA,NA,18,5
"Tony Pollard","RB","TEN",10,9.84,0.957,0.091,8.77,11.3,1.9,2.84,2,52,43,57,27,"10",29,NA,NA,30,6
"Ladd McConkey","WR","LAC",12,10.6,1.26,0.126,8.15,11.8,1.89,1.53,2.05,53,68,55,19,"8",24,NA,NA,62,1
"Travis Kelce","TE","KC",10,9.59,1.28,0.445,7.83,11.6,1.84,1.85,2.81,54,59,48,5,"4",36,NA,NA,86,12
"Justin Herbert","QB","LAC",12,19.5,1.2,0.126,17.4,21,1.83,1.41,1.5,55,72,71,3,"2",28,NA,NA,28,5
"Kenneth Gainwell","RB","PIT",5,9.75,1.34,0.172,8.28,11.8,1.81,2.35,2.42,56,49,51,28,"10",27,NA,NA,61,4
"D.J. Moore","WR","CHI",5,10.4,1.61,0.0171,9.46,13.7,1.76,2.83,3.95,57,44,37,20,"8",29,NA,NA,80,7
"Courtland Sutton","WR","DEN",12,10.4,1.36,0.209,8.14,11.9,1.74,1.51,2.13,58,70,54,21,"8",30,NA,NA,72,7
"Brock Purdy","QB","SF",14,19.3,1.15,0.611,17.5,20.7,1.7,1.45,1.19,59,71,77,4,"3",26,NA,NA,22,3
"Kareem Hunt","RB","KC",10,9.58,1.54,0.235,7.93,12.3,1.64,1.99,3,60,56,46,29,"10",30,NA,NA,80,8
"DeVonta Smith","WR","PHI",9,10.2,1.08,0.111,8.82,11.6,1.54,2.19,1.83,61,53,64,22,"8",27,NA,NA,48,4
"Jeffery Simmons","DL","TEN",10,6,1.56,0.445,4.93,7.07,1.47,0.911,1.9,62,83,61,1,"1",28,NA,NA,93,6
"Jauan Jennings","WR","SF",14,10.1,1.17,0.013,8.2,11.7,1.43,1.58,1.95,63,65,58,23,"8",28,NA,NA,52,5
"Jaylen Waddle","WR","MIA",12,10.1,1.02,0.132,8.38,11.3,1.41,1.76,1.54,64,61,68,24,"8",27,NA,NA,44,4
"Kenneth Walker III","RB","SEA",8,9.34,0.973,0.29,7.61,10.5,1.4,1.67,1.17,65,64,78,30,"11",25,NA,NA,32,3
"Dallas Goedert","TE","PHI",9,9.15,0.971,0.039,7.66,10.3,1.39,1.68,1.53,66,63,70,6,"4",31,NA,NA,49,7
"Harold Fannin","TE","CLE",9,9.11,0.954,0.766,8.02,10.3,1.36,2.04,1.53,67,55,69,7,"5",21,NA,NA,46,0
"Wan'Dale Robinson","WR","NYG",14,9.96,0.543,0.138,8.91,10.4,1.28,2.28,0.607,69,50,101,25,"8",25,NA,NA,4,3
"Texans","DST","HOU",6,7.15,1.05,1.16,5.89,8.37,1.28,1.18,0.721,68,76,98,1,"1",NA,NA,NA,94,NA
"Terry McLaurin","WR","WAS",12,9.82,1.13,0.104,8.36,11.3,1.14,1.73,1.57,70,62,67,26,"8",30,NA,NA,49,6
"Michael Carter","RB","ARI",8,9.05,0.801,0.423,8.13,10.3,1.11,2.2,0.945,71,52,90,31,"11",27,NA,NA,23,4
"Drake Maye","QB","NE",14,18.7,1.46,0.00236,16.4,20.7,1.09,0.371,1.2,72,96,76,5,"3",23,NA,NA,42,1
"Joe Burrow","QB","CIN",10,18.7,1.01,0.078,17.6,20.6,1.09,1.55,1.14,73,67,82,6,"3",29,NA,NA,8,5
"Xavier Worthy","WR","KC",10,9.72,1.7,0.144,7.78,12.8,1.04,1.15,3.05,74,77,45,27,"8",23,NA,NA,83,1
"Maxx Crosby","DL","LVR",8,5.56,1.41,0.392,4.8,7.21,1.03,0.783,2.03,75,87,56,2,"1",28,NA,NA,91,6
"Brandon Aubrey","K","DAL",10,9.71,2.05,0.0122,6.12,11.5,1.02,-0.0321,1.17,76,134,79,1,"1",31,NA,NA,93,2
"Jacoby Brissett","QB","ARI",8,18.6,1.59,0.0321,17,21.4,1.01,1.01,1.89,78,80,62,7,"3",33,NA,NA,47,9
"Zane Gonzalez","K","ATL",5,9.7,0.584,0.451,8.88,10.3,1.01,2.73,0,77,45,130,2,"1",31,NA,NA,1,8
"Lamar Jackson","QB","BAL",7,18.6,2.13,0.0264,14.6,20.3,0.977,-1.39,0.778,79,308,95,8,"3",29,NA,NA,83,7
"Jared Goff","QB","DET",8,18.6,0.731,0.0769,17.8,19.8,0.95,1.8,0.329,80,60,109,9,"3",31,NA,NA,3,9
"Ernest Jones","LB","SEA",8,7.42,2.1,0.115,6.16,9.87,0.945,0.946,0.723,81,82,97,1,"1",26,NA,NA,56,4
"Jakobi Meyers","WR","JAC",8,9.57,1.2,0.0117,8.01,11,0.895,1.38,1.27,82,73,73,28,"8",29,NA,NA,56,6
"Christian Watson","WR","GB",5,9.56,1.21,0.382,7.46,11,0.883,0.837,1.23,83,85,75,29,"9",27,NA,NA,58,3
"Dak Prescott","QB","DAL",10,18.5,0.698,0.201,17.6,19.4,0.873,1.56,-0.084,84,66,139,10,"3",32,NA,NA,1,9
"Jordyn Brooks","LB","MIA",12,7.31,3.08,0.403,5.61,10.9,0.83,0.395,1.75,85,93,65,2,"1",28,NA,NA,99,5
"Kimani Vidal","RB","LAC",12,8.63,0.522,0.214,7.85,9.34,0.688,1.92,0,86,57,130,32,"11",24,NA,NA,3,1
"Baker Mayfield","QB","TB",9,18.3,1.35,0.224,16.7,20.2,0.673,0.654,0.668,87,88,99,11,"3",31,NA,NA,36,7
"Alex Highsmith","DL","PIT",5,5.17,0.942,0.181,4.51,6.25,0.636,0.49,1.07,88,92,86,3,"2",28,NA,NA,73,5
"Juwan Johnson","TE","NO",11,8.34,1.47,0.204,5.89,9.92,0.59,-0.0944,1.16,89,137,80,8,"6",29,NA,NA,94,5
"Kaimi Fairbairn","K","HOU",6,9.25,2.06,0.275,5.73,11.4,0.561,-0.43,1.1,90,171,83,3,"1",32,NA,NA,97,9
"Jayden Reed","WR","GB",5,9.18,1.43,0.114,7.25,10.9,0.501,0.618,1.16,91,90,81,30,"9",26,NA,NA,76,2
"Kyle Monangai","RB","CHI",5,8.42,1.9,0.434,6.57,12.1,0.474,0.638,2.79,92,89,49,33,"12",23,NA,NA,93,0
"Brian Burns","DL","NYG",14,4.99,1.07,0.0283,4.31,6.23,0.455,0.29,1.06,93,100,87,4,"2",28,NA,NA,80,6
"Bo Nix","QB","DEN",12,18.1,1.15,0.449,17.1,20.2,0.449,1.1,0.665,94,78,100,12,"4",26,NA,NA,19,1
"Nick Bolton","LB","KC",10,6.91,2.85,0.00729,5.12,10.2,0.427,-0.0905,1.08,95,135,84,3,"1",26,NA,NA,95,4
"Myles Garrett","DL","CLE",9,4.96,0.976,0.163,4.21,6.05,0.426,0.193,0.877,96,105,92,5,"2",30,NA,NA,75,8
"Blake Cashman","LB","MIN",6,6.9,2.77,0.204,5.21,10.1,0.42,0,0.982,97,130,89,4,"1",30,NA,NA,93,6
"Marvin Harrison Jr.","WR","ARI",8,9.07,2.14,0.0207,5.19,11.5,0.387,-1.44,1.69,98,314,66,31,"9",23,NA,NA,94,1
"Darren Waller","TE","MIA",12,8.14,1.49,0.177,5.6,9.79,0.386,-0.386,1.03,99,164,88,9,"6",33,NA,NA,97,10
"Stefon Diggs","WR","NE",14,9.05,0.68,0.0287,7.97,9.7,0.366,1.35,-0.0756,100,74,137,32,"9",32,NA,NA,11,10
"Jordan Battle","DB","CIN",10,5.83,1.36,0.0316,5.1,7.41,0.345,0.186,0.312,101,106,110,2,"1",25,NA,NA,80,2
"Brian Thomas Jr.","WR","JAC",8,9.02,0.965,0.0105,7.59,10.2,0.338,0.965,0.378,102,81,106,33,"9",23,NA,NA,35,1
"Emeka Egbuka","WR","TB",9,9.01,1.49,0.246,7.46,11.7,0.327,0.832,1.94,103,86,59,34,"9",23,NA,NA,77,0
"Budda Baker","DB","ARI",8,5.8,1.23,0.0601,5.01,7.22,0.313,0.0946,0.125,104,116,116,3,"1",30,NA,NA,77,8
NA,"K",NA,NA,8.98,0.884,0.0199,7.67,9.69,0.286,1.52,-0.634,105,69,169,4,"1",NA,NA,NA,3,NA
"Jason Myers","K","SEA",8,8.96,2.07,0.00853,5.39,11.2,0.266,-0.762,0.84,106,230,93,5,"1",35,NA,NA,99,NA
"Harold Landry","DL","NE",14,4.8,0.99,0.131,4.11,5.94,0.264,0.0935,0.768,107,117,96,6,"3",29,NA,NA,76,7
"Jake Bates","K","DET",8,8.95,1.49,0.0972,6.15,10.1,0.257,-0.00513,-0.236,108,131,155,6,"1",27,NA,NA,53,2
"Nick Cross","DB","IND",11,5.74,1.38,0.0148,4.72,7.32,0.253,-0.194,0.22,109,146,112,4,"1",24,NA,NA,82,3
"Talanoa Hufanga","DB","DEN",12,5.72,1.63,0.0117,4.61,7.61,0.238,-0.303,0.506,110,155,103,5,"1",26,NA,NA,92,4
"Derwin James","DB","LAC",12,5.71,1.54,0.175,4.81,7.5,0.227,-0.11,0.404,111,138,105,6,"1",29,NA,NA,89,7
"Jamien Sherwood","LB","NYJ",9,6.69,3.07,0.0415,4.45,10.2,0.216,-0.764,1.07,112,231,85,5,"1",26,NA,NA,98,4
"Tyler Warren","TE","IND",11,7.96,0.583,0.0902,6.88,8.45,0.209,0.891,-0.317,113,84,157,10,"6",23,NA,NA,14,0
"Roquan Smith","LB","BAL",7,6.65,2.15,0.0812,5.5,9.16,0.175,0.29,0.0128,114,101,127,6,"1",29,NA,NA,60,7
"Cameron Dicker","K","LAC",12,8.85,1.53,0.16,6.16,10.4,0.16,0,0.0928,115,130,121,7,"1",26,NA,NA,57,3
"Danielle Hunter","DL","HOU",6,4.66,0.526,0.0488,4.3,5.27,0.133,0.285,0.097,116,102,120,7,"3",31,NA,NA,13,10
"Bills","DST","BUF",7,5.99,1.34,0.121,4.16,7.65,0.121,-0.546,0,117,182,130,2,"2",NA,NA,NA,97,NA
"Jake Ferguson","TE","DAL",10,7.87,1.15,0.109,5.98,9.55,0.119,0,0.783,118,130,94,11,"6",27,NA,NA,66,3
"Quay Walker","LB","GB",5,6.57,2.23,0.0386,5.12,9.16,0.0935,-0.0917,0.016,119,136,125,7,"1",26,NA,NA,72,3
"Will Anderson","DL","HOU",6,4.62,0.612,0.0803,4.11,5.27,0.0838,0.0908,0.0998,120,120,118,8,"3",24,NA,NA,25,2
"Deebo Samuel","WR","WAS",12,8.76,0.635,0.0816,7.83,9.49,0.0816,1.2,-0.282,121,75,156,35,"9",30,NA,NA,8,6
"Bobby Wagner","LB","WAS",12,6.53,2.17,0.00461,5.35,9.06,0.0549,0.141,-0.0873,122,112,140,8,"1",35,NA,NA,63,13
"Kevin Byard","DB","CHI",5,5.54,0.714,0.00231,5.06,6.36,0.0517,0.139,-0.741,123,113,179,7,"1",32,NA,NA,54,9
"Zack Baun","LB","PHI",9,6.53,1.61,0.0503,5.51,8.4,0.0503,0.3,-0.747,124,98,180,9,"1",29,NA,NA,37,5
"Tykee Smith","DB","TB",9,5.53,1.85,0.0359,4.36,7.69,0.0494,-0.555,0.588,125,185,102,8,"1",25,NA,NA,98,1
"Chuba Hubbard","RB","CAR",14,7.98,1.18,0.04,5.93,9.33,0.04,0,-0.0123,126,130,132,34,"12",26,NA,NA,46,4
"Justin Reid","DB","NO",11,5.5,1.31,0.0135,4.62,7.02,0.0135,-0.302,-0.0793,127,154,138,9,"1",29,NA,NA,79,7
"Dalton Schultz","TE","HOU",6,7.76,1.08,0.01,6.07,8.76,0.01,0.083,-0.00608,128,125,131,12,"6",29,NA,NA,60,7
"Aidan Hutchinson","DL","DET",8,4.53,0.587,0.00351,4.06,5.17,0.00351,0.0399,0,129,126,130,9,"3",25,NA,NA,18,3
"C.J. Stroud","QB","HOU",6,17.6,1.1,0.14,16.2,19,0,0.18,-0.466,130,107,161,13,"4",24,NA,NA,14,2
"David Montgomery","RB","DET",8,7.94,1.35,0.0576,5.94,9.7,0,0.00585,0.36,130,129,107,35,"12",28,NA,NA,62,6
"Michael Pittman","WR","IND",11,8.68,0.979,0.106,7.02,9.9,0,0.394,0.126,130,94,115,36,"10",28,NA,NA,38,5
"Oronde Gadsden","TE","LAC",12,7.75,1.01,0.0383,6.13,8.82,0,0.142,0.0569,130,111,123,13,"6",22,NA,NA,54,0
"Eddy Pineiro","K","SF",14,8.69,1.86,0.0348,5.42,10.8,0,-0.731,0.433,130,225,104,8,"1",30,NA,NA,83,7
"Giants","DST","NYG",14,5.87,1.87,0.104,3.8,8.88,0,-0.91,1.23,130,244,74,3,"3",NA,NA,NA,99,NA
"Nik Bonitto","DL","DEN",12,4.53,0.527,0.276,4.02,5.08,0,0,-0.0954,130,130,142,10,"4",26,NA,NA,15,3
"Zaire Franklin","LB","IND",11,6.48,1.48,0.0935,5.61,8.21,0,0.394,-0.941,130,95,191,10,"1",29,NA,NA,33,7
"Marcus Jones","DB","NE",14,5.48,0.354,0.0548,5.21,5.7,0,0.294,-1.4,130,99,237,10,"1",27,NA,NA,28,3
"Mike Badgley","K","BUF",7,8.65,1.62,0.0605,6.41,10.2,-0.0348,0.255,-0.0998,131,104,144,9,"1",30,NA,NA,60,7
"Hunter Henry","TE","NE",14,7.72,0.812,0.14,6.59,8.74,-0.0383,0.602,-0.0227,132,91,135,14,"6",31,NA,NA,34,9
"Jeremy Chinn","DB","LVR",8,5.43,1.44,0.00369,4.61,7.11,-0.0548,-0.311,0.00794,133,156,128,11,"1",28,NA,NA,85,5
"Audric Estime","RB","NO",11,7.89,2.48,0.568,3.55,10.3,-0.0576,-2.38,0.942,134,435,91,36,"13",22,NA,NA,99,1
"Jessie Bates","DB","ATL",5,5.42,0.792,0.00747,5,6.35,-0.0585,0.0845,-0.751,135,124,181,12,"1",29,NA,NA,59,7
"Devon Witherspoon","DB","SEA",8,5.42,1.13,0.0441,4.75,6.73,-0.066,-0.162,-0.37,136,145,158,13,"1",25,NA,NA,70,2
"Carson Schwesinger","LB","CLE",9,6.39,2.37,0.038,5.06,9.15,-0.0935,-0.157,0.00121,137,144,129,11,"1",23,NA,NA,81,0
"Jake Elliott","K","PHI",9,8.59,1.18,0.105,6.48,9.35,-0.0953,0.329,-0.969,138,97,196,10,"1",31,NA,NA,23,8
"Broncos","DST","DEN",12,5.77,0.7,0.233,4.83,6.64,-0.104,0.117,-1.01,139,115,202,4,"4",NA,NA,NA,52,NA
"Khalil Shakir","WR","BUF",7,8.57,1.22,0.166,6.52,9.98,-0.106,-0.111,0.203,140,139,113,37,"10",26,NA,NA,59,3
"Jalen Pitre","DB","HOU",6,5.37,1.2,0.0198,4.24,6.65,-0.11,-0.676,-0.454,141,206,160,14,"1",26,NA,NA,74,3
"Nahshon Wright","DB","CHI",5,5.35,0.566,9.66e-05,4.92,5.69,-0.13,0,-1.41,142,130,238,15,"1",27,NA,NA,44,4
"Julian Love","DB","SEA",8,5.35,0.526,0.00249,5.05,5.97,-0.13,0.135,-1.13,143,114,219,16,"1",28,NA,NA,43,6
"Germaine Pratt","LB","IND",11,6.35,2.57,0.0121,4.81,9.34,-0.132,-0.402,0.193,144,167,114,12,"1",29,NA,NA,89,6
"Trevon Moehrig","DB","CAR",14,5.35,1.59,0.0942,4.36,7.2,-0.133,-0.558,0.103,145,186,117,17,"2",26,NA,NA,90,4
"Jordan Love","QB","GB",5,17.5,1.13,0.213,16,18.8,-0.14,0,-0.714,146,130,177,14,"4",27,NA,NA,17,5
"Jack Campbell","LB","DET",8,6.34,2.33,0.00314,5.01,9.05,-0.144,-0.206,-0.0952,147,148,141,13,"1",25,NA,NA,75,2
"Foyesade Oluokun","LB","JAC",8,6.33,1.92,0.105,5.3,8.57,-0.147,0.0892,-0.572,148,121,166,14,"1",30,NA,NA,49,7
"Colston Loveland","TE","CHI",5,7.58,0.873,0.268,6.16,8.29,-0.178,0.177,-0.473,149,108,163,15,"7",22,NA,NA,43,0
"Chase McLaughlin","K","TB",9,8.49,1.62,0.148,5.41,9.36,-0.2,-0.745,-0.96,150,227,195,11,"1",30,NA,NA,63,6
"Michael Jackson","DB","CAR",14,5.26,0.0707,0.0299,5.2,5.3,-0.227,0.285,-1.8,151,103,262,18,"2",29,NA,NA,3,6
"Michael Jackson","DB","CAR",14,5.26,0.0707,0.0299,5.2,5.3,-0.227,0.285,-1.8,151,103,262,18,"2",29,NA,NA,3,6
"Tyrel Dodson","LB","MIA",12,6.23,2.51,0.0167,4.66,9.15,-0.251,-0.55,0,152,183,130,15,"1",27,NA,NA,88,6
"Tyson Campbell","DB","CLE",9,5.23,0.283,0.0442,5.01,5.4,-0.257,0.0915,-1.7,153,119,256,19,"2",26,NA,NA,25,4
"Bobby Okereke","LB","NYG",14,6.21,1.7,0.0241,5.3,8.19,-0.268,0.0888,-0.957,154,122,194,16,"1",29,NA,NA,40,6
"Jordan Addison","WR","MIN",6,8.41,0.942,0.225,6.63,9.17,-0.272,0,-0.6,155,130,168,38,"10",24,NA,NA,32,2
"Chase Young","DL","NO",11,4.26,0.769,0.0218,3.8,5.15,-0.276,-0.216,-0.0212,156,149,134,11,"4",27,NA,NA,42,5
"Demario Davis","LB","NO",11,6.19,2.46,0.0964,4.71,9.05,-0.292,-0.502,-0.0995,157,176,143,17,"2",37,NA,NA,84,13
"Will McDonald","DL","NYJ",9,4.23,0.409,0.0481,3.91,4.68,-0.298,-0.113,-0.492,158,140,164,12,"4",26,NA,NA,5,2
"Kamren Curl","DB","LAR",8,5.18,1.75,0.00812,4.01,7.2,-0.301,-0.903,0.0988,159,242,119,20,"2",27,NA,NA,97,5
"Kyle Hamilton","DB","BAL",7,5.17,1.13,0.036,4.23,6.44,-0.309,-0.689,-0.659,160,209,171,21,"2",25,NA,NA,72,3
"Eagles","DST","PHI",9,5.53,0.905,0.0459,4.13,6.57,-0.337,-0.575,-1.08,161,188,211,5,"5",NA,NA,NA,77,NA
"Paulson Adebo","DB","NYG",14,5.14,1.7,0.00853,3.93,7.1,-0.345,-0.992,0,162,259,130,22,"2",26,NA,NA,95,4
"George Karlaftis","DL","KC",10,4.19,0.75,0.0197,3.71,5.05,-0.346,-0.314,-0.118,163,159,146,13,"4",25,NA,NA,40,3
"Chris Boswell","K","PIT",5,8.34,1.84,0.0372,5.22,10.4,-0.348,-0.938,0.0691,164,250,122,12,"1",35,NA,NA,80,11
"Jaxson Dart","QB","NYG",14,17.3,1.9,0.459,14,19.5,-0.354,-2.02,0.0207,166,391,124,15,"4",23,NA,NA,67,0
"Geno Stone","DB","CIN",10,5.13,0.212,0.043,5,5.29,-0.354,0.0856,-1.81,165,123,263,23,"2",27,NA,NA,20,5
"Joey Bosa","DL","BUF",7,4.17,0.769,0.0292,3.66,5.05,-0.366,-0.363,-0.118,167,163,147,14,"4",30,NA,NA,47,9
"Cowboys","DST","DAL",10,5.49,0.762,0.0161,4.43,6.37,-0.383,-0.28,-1.28,168,153,232,6,"5",NA,NA,NA,65,NA
"Evan McPherson","K","CIN",10,8.31,1.77,0.1,5.12,9.67,-0.385,-1.03,-0.651,169,268,170,13,"2",26,NA,NA,73,4
"T.J. Edwards","LB","CHI",5,6.09,1.89,0.209,4.82,8.28,-0.389,-0.392,-0.862,170,165,185,18,"2",29,NA,NA,46,6
"Andrew Van Ginkel","DL","MIN",6,4.14,1.2,0.193,3.32,5.53,-0.395,-0.704,0.355,171,214,108,15,"4",30,NA,NA,85,6
"Isaiah Pola-Mao","DB","LVR",8,5.09,0.993,0.0168,4.46,6.24,-0.397,-0.461,-0.859,172,173,183,24,"2",26,NA,NA,64,3
"Saints","DST","NO",11,5.47,0.823,0.0497,4.71,6.73,-0.399,0,-0.922,173,130,190,7,"6",NA,NA,NA,71,NA
"Kamari Lassiter","DB","HOU",6,5.07,0.212,0.0107,4.91,5.2,-0.413,-0.0106,-1.9,174,132,270,25,"2",23,NA,NA,20,1
"Antoine Winfield","DB","TB",9,5.06,1.22,0.0024,4.16,6.43,-0.424,-0.753,-0.664,175,229,172,26,"2",27,NA,NA,75,5
"Alohi Gilman","DB","BAL",7,5.06,1.64,0.00203,3.74,6.91,-0.427,-1.18,-0.189,176,282,151,27,"2",28,NA,NA,93,5
"Marlon Humphrey","DB","BAL",7,5.05,0.694,0.0667,4.6,5.86,-0.429,-0.312,-1.24,177,157,226,28,"2",29,NA,NA,52,8
