player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Nelson Agholor,9453,WR,BLT,1,17.7,0,33.3,0.0,0,1,0,50.0,1,1,3,0,28.8,61.2,55.0,,55.1,6.7,2,0,39,0.0,0,30,0,1,96.7,29,63.3,19,81.9,3,0,30.0,9,39,20,20.0,39.0,1.34
Jameson Williams,101701,WR,DET,1,23.7,0,66.7,66.7,2,3,0,0.0,0,2,11,0,68.3,66.2,72.5,,60.8,0.0,0,0,22,0.0,0,35,0,2,100.0,35,40.0,14,131.9,3,1,60.0,21,25,0,0.0,12.5,0.71
Isaiah Likely,83955,TE,BLT,1,12.0,1,66.7,,0,0,0,0.0,0,1,3,0,68.3,64.0,51.6,20.8,54.2,44.1,15,1,10,2.9,1,34,0,2,97.1,33,50.0,17,40.3,3,0,5.9,2,16,11,5.5,8.0,0.48
Rashod Bateman,84296,WR,BLT,1,15.0,0,33.3,,0,0,0,0.0,0,0,3,0,64.7,61.2,51.3,,51.6,0.0,0,0,2,0.0,0,32,0,1,96.9,31,3.1,1,42.4,3,0,96.9,31,2,5,5.0,2.0,0.06
George Kittle,11901,TE,SF,1,6.0,0,100.0,,0,0,0,0.0,0,1,28,0,68.3,64.0,80.4,73.3,63.1,65.7,23,0,28,11.4,4,35,0,2,88.6,31,22.9,8,118.8,2,0,11.4,4,27,15,7.5,13.5,0.87
Jauan Jennings,48027,WR,SF,1,12.5,0,50.0,100.0,1,1,0,0.0,0,1,28,0,64.7,61.2,68.2,,68.1,0.0,0,0,8,0.0,0,16,0,1,100.0,16,43.8,7,60.4,2,0,56.3,9,8,1,1.0,8.0,0.5
Clyde Edwards-Helaire,57279,HB,KC,1,-3.5,1,100.0,,0,0,0,0.0,0,0,16,0,68.3,66.2,58.8,62.2,59.0,0.0,0,0,2,31.3,5,16,0,2,56.3,9,12.5,2,79.2,2,0,6.3,1,3,10,5.0,1.5,0.33
Mark Andrews,47436,TE,BLT,1,7.0,0,100.0,,0,0,0,0.0,0,0,3,0,29.9,64.0,54.2,,54.6,23.1,3,0,9,0.0,0,13,0,2,92.3,12,69.2,9,97.9,2,0,7.7,1,15,1,0.5,7.5,1.25
Justin Watson,66915,WR,KC,1,11.5,0,50.0,0.0,0,1,0,0.0,0,1,16,0,68.3,64.0,56.7,,57.1,0.0,0,0,16,0.0,0,29,0,1,89.7,26,34.5,10,77.1,2,0,65.5,19,16,5,5.0,16.0,0.62
David Montgomery,45719,HB,DET,1,4.5,0,100.0,,0,0,0,0.0,0,2,11,0,68.3,75.9,81.3,76.3,68.6,0.0,0,0,14,20.0,3,15,0,2,80.0,12,0.0,0,108.3,2,0,0.0,0,20,11,5.5,10.0,1.67
Kyle Juszczyk,7912,FB,SF,1,14.0,0,100.0,,0,0,0,0.0,0,2,28,0,68.3,66.2,66.0,73.2,72.5,40.0,8,0,23,15.0,3,20,0,2,85.0,17,40.0,8,118.8,2,0,10.0,2,33,5,2.5,16.5,1.94
Marquez Valdes-Scantling,47809,WR,KC,1,18.0,0,100.0,,0,0,0,0.0,0,1,16,0,68.3,64.0,56.6,,56.3,0.0,0,0,32,0.0,0,50,0,2,88.0,44,32.0,16,118.8,2,0,68.0,34,38,2,1.0,19.0,0.86
Richie James,28991,WR,KC,1,5.0,0,0.0,,0,0,0,100.0,1,0,16,0,27.9,71.2,40.8,,42.3,0.0,0,0,0,0.0,0,9,0,0,88.9,8,88.9,8,39.6,1,0,11.1,1,0,0,,,0.0
Lamar Jackson,46416,QB,BLT,1,0.0,0,100.0,,0,0,0,0.0,0,1,3,1,,32.6,61.7,,,0.0,0,0,13,0.0,0,47,0,1,0.0,0,0.0,0,118.8,1,0,0.0,0,13,13,13.0,13.0,
Gus Edwards,46027,HB,BLT,1,1.0,0,100.0,,0,0,0,0.0,0,1,3,0,64.7,68.2,66.6,61.8,69.3,0.0,0,0,16,30.8,4,13,0,1,69.2,9,0.0,0,118.8,1,0,0.0,0,16,15,15.0,16.0,1.78
Anthony Firkser,51837,TE,DET,1,4.0,0,100.0,,0,0,0,0.0,0,0,11,0,64.7,61.2,55.0,,54.9,42.9,3,0,8,0.0,0,7,0,1,100.0,7,57.1,4,100.0,1,0,0.0,0,8,4,4.0,8.0,1.14
