player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Puka Nacua,100632,WR,LA,1,8.1,1,73.3,80.0,4,5,0,0.0,0,7,26,0,78.7,72.1,83.8,58.9,89.3,2.9,1,0,20,8.8,3,34,1,11,88.2,30,32.4,11,94.3,15,0,61.8,21,112,42,3.8,10.2,3.73
Christian McCaffrey,11763,HB,SF,1,2.7,3,71.4,50.0,1,2,0,16.7,2,2,28,0,41.1,77.8,63.0,22.8,64.7,0.0,0,0,20,7.3,3,41,0,10,92.7,38,19.5,8,87.8,14,0,2.4,1,88,69,6.9,8.8,2.32
Jake Ferguson,61081,TE,DAL,1,3.3,2,92.9,100.0,1,1,0,0.0,0,2,9,0,80.0,72.3,75.0,30.6,76.3,50.0,17,0,12,8.8,3,34,0,13,85.3,29,44.1,15,91.1,14,0,5.9,2,82,50,3.8,6.3,2.83
Chris Olave,84355,WR,NO,1,7.9,3,76.9,50.0,1,2,1,0.0,0,4,20,0,78.0,71.1,68.3,,71.6,0.0,0,0,9,0.0,0,45,2,10,93.3,42,40.0,18,84.5,13,0,60.0,27,57,29,2.9,5.7,1.36
Garrett Wilson,97405,WR,NYJ,1,6.7,1,83.3,100.0,2,2,0,0.0,0,4,22,0,78.0,71.1,70.4,,70.0,0.0,0,1,17,0.0,0,51,0,10,92.2,47,41.2,21,88.9,12,1,58.8,30,84,33,3.3,8.4,1.79
Ricky Pearsall,100660,WR,SF,1,14.8,0,72.7,100.0,2,2,0,0.0,0,6,28,0,76.5,70.1,75.2,,74.0,0.0,0,1,34,0.0,0,45,0,8,95.6,43,28.9,13,69.1,11,0,71.1,32,117,9,1.1,14.6,2.72
Nico Collins,61441,WR,HST,1,12.5,1,72.7,50.0,1,2,0,0.0,0,3,13,1,76.5,18.5,65.1,,65.3,0.0,0,0,50,0.0,0,40,0,8,95.0,38,17.5,7,132.4,11,1,82.5,33,104,37,4.6,13.0,2.74
Keenan Allen,7857,WR,LAC,1,10.0,0,70.0,80.0,4,5,0,0.0,0,4,27,0,52.1,69.5,72.1,,71.3,0.0,0,0,20,0.0,0,46,0,7,91.3,42,45.7,21,120.8,10,1,54.3,25,65,6,0.9,9.3,1.55
A.J. Brown,48327,WR,PHI,1,12.3,3,60.0,60.0,3,5,0,0.0,0,4,24,0,74.6,68.8,82.0,,83.6,0.0,0,0,38,0.0,0,39,1,6,92.3,36,7.7,3,130.8,10,1,92.3,36,109,35,5.8,18.2,3.03
DeVonta Smith,61100,WR,PHI,1,7.3,2,80.0,50.0,1,2,0,0.0,0,3,24,0,76.5,70.1,63.9,,64.3,0.0,0,0,16,0.0,0,39,0,8,94.9,37,59.0,23,125.0,10,1,41.0,16,60,5,0.6,7.5,1.62
Hunter Henry,10669,TE,NE,1,7.8,0,80.0,50.0,1,2,0,11.1,1,6,19,0,54.5,70.1,71.0,58.8,72.8,48.8,21,0,18,11.6,5,43,0,8,83.7,36,32.6,14,143.8,10,2,16.3,7,90,29,3.6,11.3,2.5
Tyreek Hill,10799,WR,MIA,1,14.5,1,50.0,,0,0,0,16.7,1,5,17,0,45.8,68.0,64.8,,64.5,0.0,0,0,19,0.0,0,36,0,5,97.2,35,33.3,12,97.5,10,1,63.9,23,49,15,3.0,9.8,1.4
Darnell Mooney,48236,WR,ATL,1,11.5,0,40.0,,0,0,0,33.3,2,3,2,0,28.6,67.0,45.2,,45.3,0.0,0,0,21,0.0,0,39,0,4,100.0,39,30.8,12,53.8,10,0,69.2,27,44,11,2.8,11.0,1.13
De'Von Achane,124305,HB,MIA,1,0.3,1,70.0,0.0,0,2,0,0.0,0,1,17,0,75.6,75.5,61.5,49.2,63.9,0.0,0,0,15,8.3,3,36,0,7,88.9,32,25.0,9,72.9,10,0,5.6,2,29,60,8.6,4.1,0.91
Tyquan Thornton,78092,WR,KC,1,19.7,0,55.6,100.0,2,2,0,0.0,0,4,16,0,73.4,68.0,72.5,,69.8,0.0,0,0,33,0.0,0,38,0,5,86.8,33,23.7,9,118.3,9,1,76.3,29,71,12,2.4,14.2,2.15
Josh Jacobs,45953,HB,GB,1,-3.1,0,55.6,100.0,1,1,0,0.0,0,2,12,0,73.4,76.8,73.4,65.8,90.2,0.0,0,0,31,4.8,1,21,0,5,81.0,17,4.8,1,68.8,9,0,4.8,1,44,58,11.6,8.8,2.59
Tetairoa McMillan,158735,WR,CAR,1,11.2,1,33.3,0.0,0,3,0,40.0,2,3,5,0,28.0,65.8,61.4,,61.6,0.0,0,0,23,0.0,0,27,0,3,92.6,25,14.8,4,52.1,9,0,85.2,23,48,15,5.0,16.0,1.92
Tre Tucker,101106,WR,LV,1,14.0,0,88.9,,0,0,0,0.0,0,7,23,0,76.5,73.7,86.1,,88.0,0.0,0,0,61,0.0,0,35,1,8,94.3,33,14.3,5,158.3,9,3,85.7,30,145,36,4.5,18.1,4.39
Quentin Johnston,123085,WR,LAC,1,12.7,3,66.7,100.0,1,1,0,0.0,0,4,27,0,74.6,68.8,71.4,,70.5,0.0,0,1,37,0.0,0,55,0,6,90.9,50,16.4,9,59.3,9,0,83.6,46,89,44,7.3,14.8,1.78
George Pickens,99229,WR,DAL,1,7.8,1,55.6,0.0,0,1,0,16.7,1,5,9,0,45.8,68.0,70.2,,69.4,0.0,0,1,24,0.0,0,44,0,5,90.9,40,4.5,2,77.3,9,1,95.5,42,68,26,5.2,13.6,1.7
Parker Washington,129799,WR,JAX,1,12.3,1,44.4,50.0,1,2,0,33.3,2,2,15,0,28.6,70.6,47.5,,52.4,0.0,0,1,16,0.0,0,34,0,4,97.1,33,50.0,17,15.3,9,0,50.0,17,34,14,3.5,8.5,1.03
Davante Adams,8688,WR,LA,1,16.3,0,37.5,33.3,1,3,0,0.0,0,1,26,0,70.5,65.8,65.2,,64.5,0.0,0,1,44,0.0,0,35,0,3,97.1,34,22.9,8,62.5,8,1,77.1,27,56,1,0.3,18.7,1.65
Cam Skattebo,147787,HB,NYG,1,0.5,0,75.0,,0,0,0,0.0,0,4,21,0,74.6,75.3,82.9,72.9,86.6,0.0,0,0,21,7.7,2,26,0,6,88.5,23,7.7,2,96.4,8,0,11.5,3,61,57,9.5,10.2,2.65
Amon-Ra St. Brown,84470,WR,DET,1,10.4,2,87.5,,0,0,0,0.0,0,5,11,0,75.6,69.5,86.9,66.2,84.6,0.0,0,0,20,3.2,1,31,0,7,93.5,29,67.7,21,146.4,8,1,32.3,10,77,13,1.9,11.0,2.66
Juwan Johnson,28305,TE,NO,1,4.4,0,75.0,50.0,1,2,0,14.3,1,3,20,0,49.2,68.8,64.9,55.7,57.3,32.6,14,0,21,16.3,7,43,0,6,76.7,33,44.2,19,91.1,8,0,14.0,6,51,26,4.3,8.5,1.55
Mike Evans,8642,WR,TB,1,9.5,0,50.0,100.0,4,4,0,42.9,3,3,30,0,27.5,68.0,51.9,,58.7,0.0,0,0,14,0.0,0,31,1,4,83.9,26,19.4,6,100.5,8,1,80.6,25,33,7,1.8,8.3,1.27
Courtland Sutton,48164,WR,DEN,1,18.1,0,75.0,50.0,1,2,0,0.0,0,5,10,0,74.6,68.8,77.5,,75.7,0.0,0,0,52,0.0,0,35,0,6,94.3,33,17.1,6,156.3,8,1,82.9,29,118,32,5.3,19.7,3.58
Emeka Egbuka,145055,WR,TB,1,11.1,1,75.0,50.0,1,2,0,14.3,1,4,30,0,49.2,68.8,84.3,,81.8,0.0,0,0,30,0.0,0,28,0,6,82.1,23,42.9,12,108.9,8,0,57.1,16,85,21,3.5,14.2,3.7
Christian Kirk,47546,WR,HST,1,12.9,2,37.5,100.0,1,1,0,0.0,0,2,13,0,70.5,65.8,57.5,,57.4,0.0,0,2,13,0.0,0,35,0,3,94.3,33,65.7,23,6.8,8,0,34.3,12,25,20,6.7,8.3,0.76
Ladd McConkey,124030,WR,LAC,1,7.6,0,57.1,50.0,1,2,0,0.0,0,3,27,0,72.1,70.6,64.3,,64.2,1.7,1,0,14,0.0,0,58,0,4,91.4,53,63.8,37,74.1,7,0,34.5,20,41,18,4.5,10.3,0.77
Rome Odunze,73774,WR,CHI,1,11.4,0,42.9,0.0,0,1,0,0.0,0,3,6,0,70.5,65.8,77.8,,73.6,0.0,0,0,35,0.0,0,28,0,3,92.9,26,28.6,8,114.3,7,1,71.4,20,62,25,8.3,20.7,2.38
Justin Jefferson,61398,WR,MIN,1,6.7,3,71.4,0.0,0,1,0,0.0,0,2,18,0,73.4,68.8,75.7,,74.6,0.0,0,0,36,0.0,0,27,0,5,96.3,26,14.8,4,106.3,7,0,85.2,23,75,44,8.8,15.0,2.88
David Njoku,11784,TE,CLV,1,3.6,0,71.4,100.0,2,2,0,0.0,0,2,8,0,74.6,68.8,67.6,82.5,71.3,63.2,24,0,13,10.5,4,38,0,5,76.3,29,21.1,8,85.4,7,0,13.2,5,40,26,5.2,8.0,1.38
Trey McBride,75916,TE,ARZ,1,4.6,0,71.4,100.0,2,2,0,0.0,0,2,1,0,73.4,68.0,73.6,66.6,69.3,32.4,12,0,17,2.7,1,37,0,5,94.6,35,54.1,20,126.8,7,1,10.8,4,43,28,5.6,8.6,1.23
Brenton Strange,101694,TE,JAX,1,5.3,4,85.7,,0,0,0,0.0,0,3,15,0,74.6,68.8,86.2,56.7,75.2,48.6,18,0,16,10.8,4,37,1,6,83.8,31,24.3,9,103.0,7,0,27.0,10,61,29,4.8,10.2,1.97
Drake London,86519,WR,ATL,1,10.0,1,71.4,100.0,1,1,0,0.0,0,3,2,0,73.4,68.0,69.0,69.0,64.0,0.0,0,0,18,2.3,1,43,0,5,97.7,42,18.6,8,94.3,7,0,81.4,35,55,16,3.2,11.0,1.31
Rashod Bateman,84296,WR,BLT,1,13.6,0,71.4,,0,0,0,0.0,0,5,3,0,73.4,68.0,80.1,,78.0,0.0,0,0,20,0.0,0,30,0,5,90.0,27,3.3,1,138.7,7,1,96.7,29,63,2,0.4,12.6,2.33
Ja'Marr Chase,84270,WR,CIN,1,5.0,1,83.3,50.0,1,2,0,0.0,0,1,7,1,74.6,17.9,66.4,,64.2,0.0,0,0,28,0.0,0,30,0,5,90.0,27,36.7,11,101.4,6,0,63.3,19,50,24,4.8,10.0,1.85
Dalton Schultz,47304,TE,HST,1,7.3,0,83.3,,0,0,0,0.0,0,2,13,0,73.4,68.0,55.5,73.9,60.6,59.5,25,0,12,9.5,4,42,1,5,83.3,35,33.3,14,93.8,6,0,7.1,3,39,10,2.0,7.8,1.11
Mark Andrews,47436,TE,BLT,1,11.0,0,100.0,100.0,2,2,0,0.0,0,4,3,0,74.6,68.8,82.6,24.0,84.0,26.5,9,0,27,11.8,4,34,0,6,79.4,27,55.9,19,158.3,6,2,17.6,6,91,26,4.3,15.2,3.37
Jaylen Waddle,84088,WR,MIA,1,4.3,0,83.3,,0,0,0,0.0,0,4,17,0,73.4,68.0,68.5,,70.4,0.0,0,1,15,0.0,0,35,0,5,97.1,34,28.6,10,93.8,6,1,71.4,25,39,19,3.8,7.8,1.15
Travis Kelce,7844,TE,KC,1,5.7,0,66.7,,0,0,0,0.0,0,2,16,0,72.1,67.0,65.1,25.5,67.4,40.0,16,0,13,10.0,4,40,0,4,80.0,32,45.0,18,75.7,6,0,15.0,6,26,19,4.8,6.5,0.81
Jaxon Smith-Njigba,129758,WR,SEA,1,14.7,1,83.3,100.0,1,1,0,0.0,0,4,29,0,73.4,68.0,91.3,,90.8,0.0,0,0,45,0.0,0,16,0,5,100.0,16,12.5,2,158.3,6,1,87.5,14,96,20,4.0,19.2,6.0
Oronde Gadsden II,144046,TE,LAC,1,8.3,0,83.3,100.0,2,2,0,0.0,0,3,27,0,73.4,68.0,84.0,,87.9,41.2,7,0,17,0.0,0,17,0,5,88.2,15,47.1,8,98.6,6,0,11.8,2,46,8,1.6,9.2,3.07
Chigoziem Okonkwo,84000,TE,TEN,1,6.7,2,83.3,100.0,1,1,0,0.0,0,3,31,0,73.4,68.0,69.3,53.8,77.5,51.5,17,0,22,9.1,3,33,0,5,78.8,26,36.4,12,112.5,6,0,12.1,4,66,44,8.8,13.2,2.54
Dalton Kincaid,91791,TE,BUF,1,8.2,1,83.3,0.0,0,1,0,0.0,0,4,4,0,73.4,68.0,85.8,,87.2,33.3,7,0,20,0.0,0,21,1,5,95.2,20,38.1,8,152.1,6,1,28.6,6,66,41,8.2,13.2,3.3
Rashid Shaheed,63707,WR,NO,1,11.3,0,66.7,100.0,1,1,0,0.0,0,2,20,0,72.1,70.6,55.3,,60.0,0.0,0,1,15,0.0,0,41,0,4,95.1,39,41.5,17,47.2,6,0,58.5,24,42,7,1.8,10.5,1.08
Bijan Robinson,123126,HB,ATL,1,-0.2,0,83.3,,0,0,0,0.0,0,2,2,0,73.4,75.8,70.5,61.1,66.2,0.0,0,1,25,10.0,4,40,0,5,90.0,36,10.0,4,54.2,6,0,0.0,0,39,37,7.4,7.8,1.08
Marvin Harrison Jr.,145056,WR,ARZ,1,13.5,0,50.0,,0,0,0,25.0,1,2,1,0,36.2,65.8,53.2,,53.2,0.0,0,0,32,0.0,0,40,0,3,97.5,39,15.0,6,74.3,6,0,85.0,34,44,9,3.0,14.7,1.13
T.J. Hockenson,40912,TE,MIN,1,7.7,0,83.3,,0,0,0,0.0,0,4,18,0,73.4,68.0,86.8,68.7,88.5,33.3,8,0,13,8.3,2,24,1,5,87.5,21,45.8,11,140.3,6,1,20.8,5,49,20,4.0,9.8,2.33
Marquise Brown,61568,WR,KC,1,14.3,0,66.7,0.0,0,1,0,0.0,0,2,16,0,72.1,67.0,65.8,,65.0,0.0,0,0,17,0.0,0,37,0,4,89.2,33,43.2,16,86.8,6,0,56.8,21,42,13,3.3,10.5,1.27
Omarion Hampton,162750,HB,LAC,1,0.2,0,100.0,100.0,1,1,0,0.0,0,3,27,1,75.6,28.0,66.0,28.8,48.8,0.0,0,0,22,21.7,10,46,0,6,69.6,32,0.0,0,107.6,6,0,4.3,2,59,58,9.7,9.8,1.84
Jalen Tolbert,61637,WR,DAL,1,7.8,0,50.0,0.0,0,1,0,0.0,0,3,9,0,72.1,67.0,66.7,,66.0,0.0,0,1,12,0.0,0,46,0,3,91.3,42,26.1,12,20.8,6,0,73.9,34,24,9,3.0,8.0,0.57
Calvin Ridley,48262,WR,TEN,1,15.7,1,16.7,0.0,0,2,0,50.0,1,1,31,0,28.9,61.2,55.1,,53.9,0.0,0,0,27,0.0,0,44,1,1,88.6,39,29.5,13,45.8,6,0,70.5,31,27,9,9.0,27.0,0.69
Michael Pittman Jr.,29049,WR,IND,1,5.0,4,100.0,,0,0,0,0.0,0,4,14,0,74.6,68.8,83.0,,83.8,7.4,2,0,20,0.0,0,27,0,6,92.6,25,29.6,8,156.9,6,1,63.0,17,73,43,7.2,12.2,2.92
Brian Thomas Jr.,146760,WR,JAX,1,10.7,0,33.3,0.0,0,2,0,33.3,1,2,15,0,36.2,65.8,55.1,,55.2,0.0,0,0,46,0.0,0,38,0,2,94.7,36,23.7,9,68.1,6,0,76.3,29,55,32,16.0,27.5,1.53
Jaylen Warren,98692,HB,PIT,1,-3.7,0,83.3,,0,0,0,16.7,1,1,25,0,45.8,77.6,56.5,70.3,51.4,0.0,0,0,15,30.4,7,23,0,5,65.2,15,4.3,1,90.3,6,0,4.3,1,34,50,10.0,6.8,2.27
Jahmyr Gibbs,122474,HB,DET,1,0.2,0,83.3,,0,0,0,0.0,0,0,11,0,73.4,78.4,70.4,81.8,73.3,0.0,0,0,9,17.4,4,23,0,5,78.3,18,0.0,0,88.9,6,0,0.0,0,32,34,6.8,6.4,1.78
Breece Hall,97636,HB,NYJ,1,2.2,1,66.7,0.0,0,1,0,20.0,1,2,22,0,41.6,74.4,52.4,81.7,56.9,0.0,0,0,12,17.9,5,28,0,4,75.0,21,7.1,2,79.2,6,0,0.0,0,31,24,6.0,7.8,1.48
Brandin Cooks,8655,WR,NO,1,15.8,0,60.0,100.0,1,1,0,0.0,0,1,20,0,70.5,65.8,53.3,,56.1,0.0,0,0,12,0.0,0,39,0,3,92.3,36,46.2,18,72.1,5,0,53.8,21,24,0,0.0,8.0,0.67
Tyler Warren,129798,TE,IND,1,1.4,0,60.0,,0,0,0,25.0,1,2,14,0,36.2,65.8,58.2,,58.1,50.0,12,0,17,0.0,0,24,0,3,100.0,24,25.0,6,83.8,5,0,25.0,6,38,40,13.3,12.7,1.58
JuJu Smith-Schuster,11817,WR,KC,1,4.4,1,80.0,0.0,0,1,0,0.0,0,3,16,0,41.6,67.0,64.0,,65.3,3.0,1,0,27,0.0,0,33,0,4,90.9,30,39.4,13,112.5,5,0,57.6,19,55,40,10.0,13.8,1.83
Noah Fant,42388,TE,CIN,1,2.2,0,100.0,100.0,1,1,0,0.0,0,1,7,1,73.4,16.0,57.1,29.8,57.3,100.0,13,0,10,7.7,1,13,0,5,92.3,12,0.0,0,88.3,5,0,0.0,0,26,15,3.0,5.2,2.17
Elic Ayomanor,157263,WR,TEN,1,7.6,1,80.0,100.0,2,2,0,0.0,0,3,31,0,72.1,67.0,70.5,,70.1,0.0,0,0,11,0.0,0,37,0,4,91.9,34,18.9,7,137.9,5,1,81.1,30,38,8,2.0,9.5,1.12
Saquon Barkley,45791,HB,PHI,1,-0.8,1,80.0,,0,0,0,20.0,1,0,24,0,41.6,77.2,51.5,69.5,44.9,0.0,0,0,5,43.2,16,37,0,4,54.1,20,10.8,4,79.2,5,0,8.1,3,9,10,2.5,2.3,0.45
Brock Bowers,146715,TE,LV,1,6.4,0,80.0,50.0,1,2,0,0.0,0,2,23,0,74.6,68.8,84.0,69.6,81.0,55.9,19,0,18,2.9,1,34,0,4,91.2,31,35.3,12,98.3,5,0,5.9,2,38,21,5.3,9.5,1.23
Malik Nabers,146759,WR,NYG,1,22.4,0,40.0,0.0,0,1,0,0.0,0,0,21,0,68.3,64.0,52.7,,52.4,0.0,0,1,9,0.0,0,39,0,2,92.3,36,23.1,9,8.3,5,0,76.9,30,13,5,2.5,6.5,0.36
Chase Brown,77787,HB,CIN,1,3.2,0,80.0,,0,0,0,0.0,0,1,7,0,72.1,22.7,44.9,18.5,70.6,0.0,0,1,9,22.2,4,18,0,4,72.2,13,22.2,4,41.3,5,0,22.2,4,17,16,4.0,4.3,1.31
Jalen Nailor,84292,WR,MIN,1,12.0,0,60.0,100.0,1,1,0,0.0,0,2,18,0,70.5,65.8,64.5,,63.1,0.0,0,0,22,0.0,0,29,0,3,96.6,28,41.4,12,82.9,5,0,58.6,17,37,14,4.7,12.3,1.32
Javonte Williams,77803,HB,DAL,1,-3.6,3,100.0,,0,0,0,0.0,0,1,9,0,73.4,24.0,71.7,81.0,66.2,3.2,1,0,6,9.7,3,31,0,5,87.1,27,0.0,0,80.0,5,0,0.0,0,16,34,6.8,3.2,0.59
Sterling Shepard,10674,WR,TB,1,9.4,3,80.0,,0,0,0,0.0,0,4,30,0,73.4,68.0,79.1,61.6,80.8,0.0,0,0,24,3.0,1,33,0,4,81.8,27,48.5,16,118.8,5,0,51.5,17,80,50,12.5,20.0,2.96
Jerry Jeudy,61103,WR,CLV,1,17.0,0,20.0,,0,0,0,0.0,0,1,8,0,64.7,61.2,51.8,,51.7,0.0,0,1,17,0.0,0,41,0,1,82.9,34,19.5,8,1.7,5,0,80.5,33,17,0,0.0,17.0,0.5
Kyle Pitts,83964,TE,ATL,1,3.8,1,80.0,,0,0,0,0.0,0,2,2,0,72.1,67.0,60.9,69.7,58.2,59.1,26,0,17,2.3,1,44,0,4,97.7,43,25.0,11,99.2,5,0,15.9,7,39,24,6.0,9.8,0.91
D.K. Metcalf,47864,WR,PIT,1,14.4,0,60.0,100.0,1,1,0,0.0,0,2,25,0,70.5,65.8,65.6,,68.3,0.0,0,0,15,0.0,0,27,0,3,88.9,24,18.5,5,118.3,5,1,81.5,22,32,23,7.7,10.7,1.33
Ray-Ray McCloud III,47895,WR,ATL,1,7.4,1,40.0,,0,0,0,0.0,0,1,2,0,68.3,72.9,56.5,,56.5,0.0,0,1,12,0.0,0,30,0,2,100.0,30,43.3,13,12.5,5,0,56.7,17,20,21,10.5,10.0,0.67
Mason Taylor,157122,TE,NYJ,1,2.2,0,80.0,100.0,1,1,1,0.0,0,2,22,0,72.1,67.0,56.6,69.6,56.4,51.3,20,0,10,7.7,3,39,1,4,84.6,33,33.3,13,81.7,5,0,15.4,6,18,12,3.0,4.5,0.55
Alec Pierce,78038,WR,IND,1,19.6,0,80.0,50.0,1,2,0,0.0,0,3,14,0,72.1,67.0,80.3,,78.6,0.0,0,0,19,0.0,0,20,0,4,95.0,19,10.0,2,118.8,5,0,90.0,18,67,10,2.5,16.8,3.53
