player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Kenneth Walker III,97199,HB,SEA,1,16,6,2,40.2,39,0,97,0,1,6,68,148.8,4,5,29,0,4,76.6,81.5,74.9,,65.8,72.8,77.2,60.0,20,0,36,4,9,19,0,0,4,20,0,97,68,4.25,6.1,4.0,12
Chris Rodriguez Jr.,83689,HB,WAS,1,16,6,0,0.0,0,0,65,0,0,6,45,99.3,2,4,32,0,6,76.0,86.5,73.5,,53.3,79.2,80.0,60.0,12,0,18,1,4,19,0,0,1,17,1,65,45,2.81,4.1,4.5,10
RJ Harvey,99622,HB,DEN,1,15,4,0,0.0,0,0,28,1,0,4,30,50.0,1,2,10,0,8,75.7,48.9,75.2,,16.0,35.0,58.0,,11,0,5,1,16,15,0,0,4,16,0,28,30,2.0,1.9,0.31,5
Bijan Robinson,123126,HB,ATL,1,15,2,0,0.0,0,0,33,0,1,2,31,34.4,1,2,2,0,6,76.1,59.5,77.0,,29.1,58.2,61.9,58.3,12,0,10,3,30,18,0,0,3,18,0,33,31,2.07,2.2,0.33,8
Jaylen Warren,98692,HB,PIT,1,14,6,2,45.5,30,0,66,0,5,6,55,227.4,2,4,25,0,4,77.1,78.4,73.2,,74.5,91.0,67.7,,15,0,33,5,12,14,0,0,5,19,0,66,55,3.93,4.7,2.75,10
Tony Pollard,27126,HB,TEN,1,14,0,0,0.0,0,0,48,0,1,0,24,10.1,1,3,31,0,9,75.8,62.2,0.0,,70.6,65.2,63.1,60.0,10,1,17,3,12,15,0,0,3,17,0,48,24,1.71,3.4,1.42,5
Jonathan Taylor,57488,HB,IND,1,14,2,0,0.0,0,0,26,0,0,2,28,25.0,0,2,14,0,8,75.5,64.9,73.3,,76.2,67.1,62.8,60.0,8,0,13,2,14,16,0,0,2,16,0,26,28,2.0,1.9,0.93,6
Jordan Mason,62946,HB,MIN,1,14,5,2,45.7,43,0,94,0,0,5,72,183.7,5,6,18,0,4,75.1,73.7,73.7,,30.3,53.5,75.9,,24,0,0,0,9,14,0,0,0,14,0,94,72,5.14,6.7,0.0,10
Travis Etienne Jr.,57185,HB,JAX,1,14,2,0,0.0,0,0,32,0,0,2,27,25.7,1,1,15,0,6,75.3,61.7,74.8,,76.8,53.6,62.9,,11,0,6,1,17,14,0,0,1,15,0,32,27,1.93,2.3,0.35,7
British Brooks,77714,FB,HST,1,13,2,1,31.7,20,0,63,0,0,2,53,62.7,1,3,13,0,7,74.7,78.9,74.3,,77.0,59.7,74.8,,20,0,0,0,1,13,0,0,0,13,0,63,53,4.08,4.8,0.0,6
Chris Brooks,83644,HB,GB,1,13,3,0,0.0,0,0,61,0,0,3,42,74.6,2,3,12,0,2,74.7,66.3,75.9,,22.3,54.6,68.8,60.0,12,0,0,0,6,14,0,0,0,13,0,61,42,3.23,4.7,0.0,11
Chase Brown,77787,HB,CIN,1,13,3,1,26.4,19,0,72,0,0,3,34,46.2,1,2,7,0,3,76.0,66.6,78.2,,76.7,59.3,67.6,58.8,19,0,18,4,20,16,0,0,6,17,0,72,34,2.62,5.5,0.9,9
Jacory Croskey-Merritt,102382,HB,WAS,1,13,1,0,0.0,0,0,29,0,0,1,17,10.1,0,2,32,1,5,23.2,33.7,74.8,,22.0,23.7,49.3,59.9,8,0,0,0,6,14,0,0,0,13,0,29,17,1.31,2.2,0.0,8
TreVeyon Henderson,145059,HB,NE,1,13,3,0,0.0,0,0,53,0,0,3,40,71.0,1,4,19,0,10,74.7,71.9,74.9,,75.6,53.2,71.5,60.0,13,0,0,0,8,14,0,0,0,13,2,53,40,3.08,4.1,0.0,2
Jaylen Wright,146934,HB,MIA,1,13,4,0,0.0,0,0,23,0,0,4,32,65.6,0,2,17,2,6,16.7,46.5,73.1,,,59.9,46.0,60.0,7,0,17,2,10,15,0,0,2,15,0,23,32,2.46,1.8,1.7,7
Blake Corum,129574,HB,LA,1,13,1,1,35.6,21,0,59,0,0,1,40,22.0,1,4,26,0,4,75.3,76.5,74.0,,28.4,67.9,75.5,,21,0,10,1,9,14,0,0,1,14,0,59,40,3.08,4.5,1.11,9
Ty Johnson,45769,HB,BUF,1,13,2,0,0.0,0,0,36,0,1,2,32,49.2,0,4,4,0,5,75.2,69.8,73.9,,73.0,70.9,67.1,60.0,7,0,20,2,9,14,0,0,2,15,1,36,32,2.46,2.8,2.22,7
Kyren Williams,97118,HB,LA,1,12,5,2,63.3,38,0,60,0,0,5,34,94.4,2,3,26,0,6,75.0,68.2,76.1,,84.1,67.5,66.2,60.0,22,0,21,3,27,14,0,0,5,15,0,60,34,2.83,5.0,0.78,6
Brashard Smith,143951,HB,KC,1,12,4,0,0.0,0,0,56,1,0,4,38,90.5,2,3,16,0,2,77.8,63.0,76.1,,73.2,37.0,71.0,,14,0,2,2,19,12,0,0,3,14,0,56,38,3.17,4.7,0.11,9
Khalil Herbert,41668,HB,NYJ,1,12,2,0,0.0,0,0,42,0,0,2,31,39.7,0,2,22,0,0,74.5,73.6,74.5,,85.7,58.0,72.0,60.0,7,0,4,1,8,15,0,0,2,13,0,42,31,2.58,3.5,0.5,11
Woody Marks,124179,HB,HST,1,10,2,0,0.0,0,0,48,0,0,2,30,50.0,0,5,13,0,6,74.4,72.7,75.7,,27.7,57.7,78.2,60.0,9,0,0,2,14,12,0,0,3,12,0,48,30,3.0,4.8,0.0,4
Dylan Sampson,163772,HB,CLV,1,10,2,0,0.0,0,0,32,0,0,2,26,43.3,1,3,8,0,2,73.9,63.5,75.0,,73.7,66.7,61.6,60.0,11,0,12,2,13,11,0,0,2,12,0,32,26,2.6,3.2,0.92,7
D'Andre Swift,57212,HB,CHI,1,10,1,0,0.0,0,0,40,0,0,1,29,26.4,1,3,6,0,1,73.6,64.3,76.9,,78.8,54.8,65.9,60.0,10,0,8,1,15,11,0,0,2,11,0,40,29,2.9,4.0,0.53,9
Ty Chandler,62942,HB,MIN,1,10,1,0,0.0,0,0,23,0,0,1,27,20.8,0,0,18,0,3,74.6,59.3,74.8,,79.1,69.5,55.3,60.0,5,0,11,3,13,12,0,0,4,13,0,23,27,2.7,2.3,0.85,7
Ollie Gordon II,157792,HB,MIA,1,9,2,0,0.0,0,0,9,0,2,2,12,53.3,0,2,17,0,3,73.1,61.4,72.9,,23.5,60.1,64.2,,9,0,2,1,8,9,0,0,1,10,0,9,12,1.33,1.0,0.25,6
Josh Johnson,4474,QB,WAS,1,9,3,0,0.0,0,0,1,0,0,0,2,0.0,2,4,32,1,1,27.8,56.0,79.3,53.0,,,62.8,60.0,13,0,0,0,0,35,44,6,0,3,1,45,28,3.11,5.0,,1
Devin Singletary,40485,HB,NYG,1,9,1,0,0.0,0,0,26,0,0,1,25,30.9,1,2,21,0,5,73.6,64.2,0.0,75.0,75.7,54.3,62.6,59.6,13,1,0,0,7,12,0,0,0,9,1,26,25,2.78,2.9,0.0,4
Trey Lance,91399,QB,LAC,1,9,6,0,0.0,0,0,9,0,0,0,14,0.0,4,4,27,1,1,39.0,36.4,0.0,29.7,,,77.7,60.0,22,1,0,0,0,16,60,5,0,4,0,69,90,10.0,7.7,,1
David Montgomery,45719,HB,DET,1,8,3,0,0.0,0,0,42,0,0,3,36,150.0,0,3,11,0,0,73.4,77.2,74.6,60.0,42.0,62.8,81.9,60.0,9,0,13,1,17,11,0,0,1,9,0,42,36,4.5,5.3,0.76,8
Bo Nix,97790,QB,DEN,1,8,1,0,0.0,0,0,-2,0,0,0,0,0.0,2,3,10,0,0,78.7,56.5,78.6,51.3,,,65.5,60.0,22,0,0,0,0,24,51,6,0,2,0,49,2,0.25,6.1,,0
Christian McCaffrey,11763,HB,SF,1,8,1,0,0.0,0,0,23,1,0,1,19,17.0,0,0,28,0,2,74.1,54.5,79.7,,,51.1,56.0,,5,0,34,6,28,8,0,0,7,14,0,23,19,2.38,2.9,1.21,5
Samaje Perine,11869,HB,CIN,1,8,2,0,0.0,0,0,42,0,2,2,28,127.3,1,4,7,0,4,73.2,70.0,77.3,,11.9,59.6,76.7,60.0,13,0,10,3,18,12,0,0,3,11,0,42,28,3.5,5.3,0.56,4
DJ Giddens,144595,HB,IND,1,8,1,0,0.0,0,0,30,0,0,1,24,37.5,0,2,14,0,5,72.1,59.3,73.3,,,53.8,60.7,,9,0,0,0,12,8,0,0,0,8,0,30,24,3.0,3.8,0.0,3
Jaret Patterson,77745,HB,LAC,1,8,4,0,0.0,0,0,29,0,0,4,26,118.2,1,1,27,0,5,73.9,60.6,79.7,,74.1,59.9,64.0,34.2,12,0,8,3,36,10,0,0,4,11,0,29,26,3.25,3.6,0.22,2
Rhamondre Stevenson,98689,HB,NE,1,7,4,3,84.7,111,0,131,0,0,4,104,660.3,3,5,19,0,6,72.9,92.9,75.4,,66.0,73.4,93.4,,56,0,22,2,13,8,0,0,2,9,2,131,104,14.86,18.7,1.69,1
Rachaad White,131633,HB,TB,1,7,1,0,0.0,0,0,23,0,2,1,12,57.1,0,0,30,0,2,72.3,62.0,76.6,,79.7,81.6,50.7,,7,0,18,2,13,7,0,0,2,9,0,23,12,1.71,3.3,1.38,5
Michael Carter,57337,HB,ARZ,1,7,0,0,0.0,0,0,18,0,3,0,9,38.6,0,1,1,0,5,73.2,72.4,74.8,,80.2,70.6,70.7,60.0,5,0,21,3,17,9,0,0,3,10,0,18,9,1.29,2.6,1.24,2
Tyler Allgeier,83639,HB,ATL,1,7,0,0,0.0,0,0,16,0,0,0,20,0.0,0,0,2,0,0,71.9,50.3,76.2,,77.6,57.8,49.5,56.9,5,0,3,1,9,12,0,0,2,8,0,16,20,2.86,2.3,0.33,7
Rico Dowdle,40693,HB,CAR,1,7,1,0,0.0,0,0,10,0,1,1,11,34.9,0,0,5,1,1,19.9,33.4,73.6,,27.9,67.4,29.4,60.0,4,0,20,2,14,8,0,0,2,9,0,10,11,1.57,1.4,1.43,5
Kene Nwangwu,40547,HB,NYJ,1,7,1,0,0.0,0,0,18,0,0,1,19,38.8,0,0,22,0,1,71.4,64.8,73.5,,25.8,54.4,67.5,,6,0,0,0,7,7,0,0,1,7,0,18,19,2.71,2.6,0.0,6
Jaleel McLaughlin,138346,HB,DEN,1,6,5,0,0.0,0,0,41,0,1,5,22,314.3,1,2,10,0,4,71.1,90.8,71.1,,72.4,87.9,82.9,60.0,10,0,17,1,4,8,0,0,1,7,0,41,22,3.67,6.8,4.25,2
Kyle Monangai,129891,HB,CHI,1,6,1,0,0.0,0,0,14,0,1,1,14,66.7,0,0,6,0,1,71.9,56.8,72.5,,74.9,56.2,56.7,,6,0,15,1,13,7,0,0,1,7,0,14,14,2.33,2.3,1.15,5
Sam Darnold,29048,QB,SEA,1,6,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,1,29,1,0,28.0,60.2,79.3,67.2,,,38.7,60.0,6,0,0,0,0,37,11,2,0,4,0,9,2,0.33,1.5,,1
Chuba Hubbard,57373,HB,CAR,1,5,1,0,0.0,0,0,10,0,0,1,12,34.3,0,1,5,0,2,70.9,63.7,74.6,,79.4,58.5,63.3,,5,0,7,2,11,5,0,0,2,7,0,10,12,2.4,2.0,0.64,3
Mitch Trubisky,11757,QB,BUF,1,5,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,4,0,0,78.7,76.2,79.9,72.6,,,70.1,60.2,9,0,0,0,0,42,9,1,0,4,0,5,4,0.8,1.0,,0
Drake Maye,143969,QB,NE,1,5,1,0,0.0,0,0,0,0,0,0,,100.0,1,3,19,0,0,76.1,87.6,77.8,81.9,,,76.1,60.2,14,0,0,0,0,21,41,5,0,0,0,41,16,3.2,8.2,,0
Jaxson Dart,146409,QB,NYG,1,5,1,0,0.0,0,0,12,0,0,0,5,0.0,1,1,21,1,2,29.8,61.5,79.7,60.4,,60.0,62.0,60.0,13,0,0,0,1,29,20,3,0,2,0,32,8,1.6,6.4,0.0,0
Kenneth Gainwell,77737,HB,PIT,1,5,0,0,0.0,0,0,10,0,1,0,8,12.3,0,1,25,0,1,74.2,64.2,0.0,,77.1,72.7,60.2,60.0,6,1,64,8,38,8,0,0,9,13,1,10,8,1.6,2.0,1.68,3
Jawhar Jordan,99595,HB,HST,1,5,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,13,0,4,69.7,59.8,73.9,,69.2,56.2,60.8,,2,0,0,0,4,5,0,0,0,5,0,3,3,0.6,0.6,0.0,1
Kareem Hunt,11841,HB,KC,1,5,1,0,0.0,0,0,14,0,0,1,11,27.5,0,1,16,0,2,71.4,61.1,75.6,,75.0,66.7,57.4,,4,0,21,3,18,5,0,0,3,8,0,14,11,2.2,2.8,1.17,3
Bhayshul Tuten,150568,HB,JAX,1,5,0,0,0.0,0,0,23,0,0,0,22,0.0,1,2,15,0,3,69.7,62.5,73.5,,81.0,54.6,61.9,,12,0,0,0,6,5,0,0,0,5,1,23,22,4.4,4.6,0.0,2
Phil Mafah,144123,HB,DAL,1,5,0,0,0.0,0,0,18,0,1,0,17,48.6,0,2,9,0,3,70.9,71.7,71.7,,,79.9,67.6,59.4,8,0,11,2,3,7,0,0,2,7,1,18,17,3.4,3.6,3.67,2
D'Ernest Johnson,45734,HB,NE,1,5,1,0,0.0,0,0,13,0,0,1,14,56.0,0,0,19,0,2,72.0,57.9,71.1,,,58.0,58.5,60.0,5,0,0,0,2,7,0,0,0,5,0,13,14,2.8,2.6,0.0,3
Raheim Sanders,146626,HB,CLV,1,5,2,0,0.0,0,0,26,0,0,2,23,153.3,1,1,8,0,1,70.3,74.7,71.0,,73.2,63.1,73.0,60.0,14,0,7,1,4,8,0,0,1,6,0,26,23,4.6,5.2,1.75,4
Baker Mayfield,46518,QB,TB,1,4,2,0,0.0,0,0,0,0,0,0,,100.0,1,2,30,1,0,25.7,62.8,79.2,56.7,,,72.6,60.0,11,2,0,0,0,38,31,4,0,0,0,31,24,6.0,7.8,,0
Clayton Tune,77652,QB,GB,1,4,1,0,0.0,0,0,6,0,0,0,0,0.0,1,2,12,1,0,75.1,44.0,78.1,32.5,,,70.0,60.0,16,0,0,0,0,33,17,2,0,2,0,23,1,0.25,5.8,,1
Joe Milton III,82151,QB,DAL,1,4,0,1,53.5,23,0,28,0,0,0,11,0.0,2,1,9,0,0,74.8,45.5,75.8,37.4,,,69.5,60.0,23,0,0,0,0,11,15,2,0,2,0,43,31,7.75,10.8,,2
Dameon Pierce,83659,HB,KC,1,4,0,0,0.0,0,0,10,0,0,0,8,0.0,0,0,16,0,2,68.6,40.6,68.4,,,,46.0,60.0,4,0,0,0,0,5,0,0,0,4,0,10,8,2.0,2.5,,2
Sean Tucker,123056,HB,TB,1,4,0,0,0.0,0,0,-4,0,0,0,4,0.0,0,0,30,0,0,18.9,49.3,69.2,,,60.0,51.5,,3,0,0,0,1,4,0,0,0,4,0,-4,4,1.0,-1.0,0.0,4
Lamar Jackson,46416,QB,BLT,1,4,2,0,0.0,0,0,9,0,0,2,3,37.5,0,1,3,0,0,77.3,91.6,78.1,89.7,,,75.4,60.0,5,0,0,0,0,27,0,0,0,4,0,9,3,0.75,2.3,,1
Tyler Shough,83537,QB,NO,1,3,2,0,0.0,0,0,0,0,0,0,,100.0,1,2,20,0,0,79.8,54.6,79.3,53.6,,,61.1,60.0,29,0,0,0,0,23,34,3,0,0,1,34,50,16.67,11.3,,0
Jacoby Brissett,10725,QB,ARZ,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,1,1,1,1,0,28.7,74.8,78.5,73.9,,,61.4,60.0,15,0,0,0,0,14,22,2,0,1,0,19,0,0.0,6.3,,1
Corey Kiner,86392,HB,ARZ,1,3,1,0,0.0,0,0,13,1,0,1,7,46.7,0,1,1,0,2,69.0,50.7,72.0,,8.8,30.7,58.5,72.4,6,0,15,2,9,3,0,0,3,5,0,13,7,2.33,4.3,1.67,1
Tyjae Spears,97195,HB,TEN,1,3,0,0,0.0,0,0,18,0,4,0,12,160.0,0,1,31,0,1,71.8,77.3,80.1,,84.0,79.2,69.9,58.7,9,0,9,7,13,6,0,0,7,10,0,18,12,4.0,6.0,0.69,2
Riley Leonard,143862,QB,IND,1,3,2,0,0.0,0,0,1,0,0,1,2,200.0,1,3,14,2,0,28.4,84.2,78.9,79.9,,,73.4,60.0,11,0,-3,0,0,26,20,2,0,1,1,21,2,0.67,7.0,,1
Malachi Corley,66272,WR,CLV,1,3,1,0,0.0,0,0,18,0,2,1,18,360.0,0,0,8,0,1,67.8,79.9,75.8,,,78.0,62.8,78.3,8,0,20,2,11,11,0,0,2,5,0,18,18,6.0,6.0,1.82,0
Joshua Dobbs,11890,QB,NE,1,3,1,0,,0,0,-2,0,0,0,0,0.0,0,0,19,0,0,70.8,45.4,73.5,49.1,,,53.7,60.0,2,0,0,0,0,8,2,1,0,2,0,0,8,2.67,0.0,,0
Jimmy Garoppolo,8697,QB,LA,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,26,0,0,67.2,61.2,68.2,,,,60.5,,-1,0,0,0,0,3,0,0,0,3,0,-3,0,0.0,-1.0,,0
Connor Heyward,57301,TE,PIT,1,3,0,0,0.0,0,0,2,0,0,0,1,0.0,0,2,25,0,0,68.2,69.7,70.9,,73.4,65.4,67.2,57.8,1,0,3,1,1,9,0,0,1,4,1,2,1,0.33,0.7,3.0,0
Shedeur Sanders,131396,QB,CLV,1,3,1,0,0.0,0,0,4,0,0,0,6,0.0,1,1,8,1,0,26.5,35.7,0.0,32.3,,,71.7,60.0,13,1,0,0,0,21,22,2,0,1,0,26,11,3.67,8.7,,1
Brady Cook,124199,QB,NYJ,1,3,1,0,0.0,0,0,2,0,0,0,1,0.0,0,1,22,0,0,76.9,70.6,77.9,70.3,,,59.7,60.0,5,0,0,0,0,22,5,1,0,2,0,7,4,1.33,2.3,,0
Zavier Scott,55123,HB,MIN,1,3,0,0,0.0,0,0,9,0,0,0,10,0.0,0,0,18,0,1,66.7,68.1,73.6,,,65.6,64.9,,6,0,8,1,4,2,0,0,1,4,0,9,10,3.33,3.0,2.0,1
Kimani Vidal,123727,HB,LAC,1,3,0,0,0.0,0,0,12,0,0,0,6,0.0,0,0,27,0,2,68.2,52.0,74.0,,30.0,59.0,55.0,60.0,7,0,-2,1,6,4,0,0,1,4,0,12,6,2.0,4.0,-0.33,1
Kirk Cousins,7102,QB,ATL,1,3,0,0,,0,0,-2,0,0,0,0,0.0,0,0,2,0,0,79.3,61.9,0.0,63.7,,,57.9,60.0,2,1,0,0,0,24,2,1,0,2,0,0,2,0.67,0.0,,0
Nick Mullens,12282,QB,JAX,1,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,15,0,0,69.1,72.1,72.6,71.2,,,60.5,60.0,0,0,0,0,0,9,0,0,0,3,0,-2,0,0.0,-0.7,,0
Cam Ward,133244,QB,TEN,1,2,0,0,0.0,0,0,7,0,0,0,4,0.0,0,1,31,0,0,68.4,79.3,70.6,76.0,,,64.9,,7,0,0,0,0,1,4,1,0,1,1,11,10,5.0,5.5,,1
Reggie Gilliam,40951,FB,BUF,1,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,1,4,0,0,66.7,73.8,74.5,,75.8,70.9,61.3,68.2,5,0,22,1,5,8,0,0,1,3,0,4,3,1.5,2.0,4.4,0
Tanner McKee,131770,QB,PHI,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,24,0,0,79.9,52.9,78.9,54.6,,,51.5,60.0,2,0,0,0,0,18,3,2,0,0,0,3,7,3.5,1.5,,0
Puka Nacua,100632,WR,LA,1,2,1,0,0.0,0,0,24,0,2,1,8,100.0,2,2,26,0,0,72.7,93.1,78.1,,,92.3,67.0,71.3,13,0,76,10,32,18,0,0,10,12,0,24,8,4.0,12.0,2.38,0
Keaton Mitchell,123826,HB,BLT,1,2,0,0,0.0,0,0,2,0,0,0,0,0.0,0,0,3,0,1,69.4,35.1,68.6,,,26.8,49.9,,3,0,0,0,4,2,0,0,0,2,0,2,0,0.0,1.0,0.0,1
Deebo Samuel,48274,WR,WAS,1,2,0,0,0.0,0,0,1,0,0,0,6,0.0,0,0,32,1,0,19.0,49.3,78.3,,,57.3,39.5,59.7,1,0,20,2,24,22,0,0,5,4,0,1,6,3.0,0.5,0.83,0
Tyler Badie,83714,HB,DEN,1,2,0,0,0.0,0,0,-2,0,0,0,3,0.0,0,0,10,0,1,66.2,70.0,70.8,,81.4,87.7,59.7,,1,0,28,2,5,1,0,0,2,4,0,-2,3,1.5,-1.0,5.6,0
Joe Burrow,28022,QB,CIN,1,2,0,0,0.0,0,0,9,0,0,0,0,0.0,0,1,7,0,0,79.7,82.1,79.3,77.7,,,73.8,60.0,9,1,0,0,0,24,8,1,0,1,0,17,0,0.0,8.5,,0
J.J. McCarthy,144918,QB,MIN,1,2,2,0,0.0,0,0,1,0,0,0,0,0.0,0,1,18,0,0,76.9,61.4,0.0,58.2,,,74.4,60.0,6,1,0,0,0,17,6,1,0,1,0,7,15,7.5,3.5,,0
James Cook,83666,HB,BUF,1,2,0,0,0.0,0,0,15,0,0,0,11,0.0,1,1,4,0,2,65.2,71.5,64.4,,,,68.4,,10,0,0,0,0,2,0,0,0,2,0,15,11,5.5,7.5,,0
Hunter Luepke,91319,FB,DAL,1,2,1,0,0.0,0,0,12,0,1,1,12,400.0,0,2,9,0,0,66.7,74.0,73.9,,72.5,61.1,72.9,60.0,9,0,4,1,6,5,0,0,1,3,0,12,12,6.0,6.0,0.67,2
Emari Demercado,77763,HB,ARZ,1,2,3,1,62.1,18,0,29,0,0,3,17,850.0,2,1,1,0,2,66.7,76.5,74.3,,75.0,80.6,68.5,,18,0,28,1,10,2,0,0,1,3,0,29,17,8.5,14.5,2.8,0
Malik Washington,97108,WR,MIA,1,2,2,0,0.0,0,0,22,0,1,2,25,750.0,1,1,17,0,0,71.7,68.9,77.3,,,66.8,62.8,60.4,14,0,6,3,22,17,0,0,3,5,0,22,25,12.5,11.0,0.27,0
Brock Purdy,77672,QB,SF,1,2,1,0,0.0,0,0,0,0,0,0,,100.0,2,1,28,0,0,77.7,76.2,77.3,69.0,,,77.9,60.0,11,0,0,0,0,10,21,2,0,0,0,21,10,5.0,10.5,,0
Brian Robinson,57120,HB,SF,1,2,0,0,0.0,0,0,9,0,0,0,10,0.0,0,0,28,0,0,69.4,66.9,69.4,,66.3,55.8,66.2,,6,0,0,0,3,2,0,0,0,2,0,9,10,5.0,4.5,0.0,2
C.J. Stroud,129759,QB,HST,1,2,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,13,0,0,77.1,71.7,77.5,69.4,,,63.9,60.0,3,1,0,0,0,17,3,1,0,1,1,5,0,0.0,2.5,,0
Evan Hull,97302,HB,NO,1,2,0,0,0.0,0,0,11,0,0,0,4,0.0,0,0,20,0,1,70.8,62.0,71.6,,71.3,55.4,62.7,,8,0,0,0,4,2,0,0,0,2,0,11,4,2.0,5.5,0.0,1
Trevor Lawrence,77632,QB,JAX,1,2,2,0,0.0,0,0,0,0,0,0,,100.0,1,1,15,0,0,78.6,82.6,78.1,80.8,,,62.9,60.0,10,0,0,0,0,13,11,2,0,0,0,11,21,10.5,5.5,,0
Dak Prescott,10769,QB,DAL,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,9,1,0,20.9,43.8,75.9,58.9,,,34.5,60.0,0,0,0,0,0,17,0,0,0,2,0,-1,0,0.0,-0.5,,1
Bryce Young,123943,QB,CAR,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,5,1,0,78.8,67.3,78.2,66.4,,,60.0,60.0,0,1,0,0,0,13,0,0,0,2,0,-1,0,0.0,-0.5,,0
Will Shipley,144138,HB,PHI,1,1,0,0,0.0,0,0,2,1,0,0,3,0.0,0,0,24,0,0,69.8,53.6,79.2,,56.8,53.7,56.6,,2,0,11,2,22,1,0,0,3,3,0,2,3,3.0,2.0,0.5,1
