player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Ryan Flournoy,159617,WR,DAL,1,6.6,0,71.4,0.0,0,1,1,16.7,1,3,9,0,45.8,68.0,73.2,,69.1,0.0,0,0,33,0.0,0,25,1,5,96.0,24,36.0,9,102.1,7,0,64.0,16,68,40,8.0,13.6,2.83
Tyjae Spears,97195,HB,TEN,1,-5.6,4,100.0,,0,0,0,0.0,0,1,31,0,75.6,71.8,77.3,84.0,79.2,0.0,0,0,9,31.6,6,19,0,7,68.4,13,15.8,3,79.2,7,0,5.3,1,9,48,6.9,1.3,0.69
Alec Pierce,78038,WR,IND,1,21.4,0,57.1,33.3,1,3,0,20.0,1,3,14,0,41.6,67.0,70.8,,74.2,0.0,0,0,66,0.0,0,30,1,4,96.7,29,10.0,3,141.4,7,2,90.0,27,132,31,7.8,33.0,4.55
Gabe Davis,55410,WR,BUF,1,9.4,0,71.4,100.0,4,4,0,0.0,0,3,4,0,73.4,68.0,71.7,,69.3,10.0,3,0,18,0.0,0,30,0,5,93.3,28,10.0,3,125.6,7,1,80.0,24,41,12,2.4,8.2,1.46
Christian McCaffrey,11763,HB,SF,1,3.4,0,85.7,0.0,0,1,0,14.3,1,1,28,0,49.7,74.1,54.5,,51.1,3.6,1,1,9,0.0,0,28,0,6,100.0,28,14.3,4,47.3,7,0,0.0,0,34,13,2.2,5.7,1.21
Tetairoa McMillan,158735,WR,CAR,1,15.5,0,66.7,,0,0,0,20.0,1,4,5,1,46.3,68.0,79.8,,76.6,0.0,0,1,40,0.0,0,34,1,4,94.1,32,14.7,5,70.1,6,0,85.3,29,85,8,2.0,21.3,2.66
Zay Flowers,97268,WR,BLT,1,16.8,0,66.7,,0,0,0,0.0,0,3,3,0,72.1,67.0,81.7,,81.1,0.0,0,0,64,0.0,0,24,1,4,87.5,21,29.2,7,149.3,6,2,70.8,17,138,57,14.3,34.5,6.57
Jakobi Meyers,47468,WR,JAX,1,7.5,0,83.3,0.0,0,1,0,0.0,0,3,15,0,73.4,68.0,64.1,,63.4,0.0,0,0,17,0.0,0,37,0,5,91.9,34,29.7,11,97.2,6,0,70.3,26,44,13,2.6,8.8,1.29
Jauan Jennings,48027,WR,SF,1,5.3,0,66.7,0.0,0,1,0,0.0,0,2,28,0,72.1,67.0,64.4,66.4,63.6,0.0,0,0,16,3.4,1,29,0,4,96.6,28,41.4,12,81.9,6,0,58.6,17,35,8,2.0,8.8,1.25
Marquise Brown,61568,WR,KC,1,22.7,0,50.0,,0,0,0,0.0,0,2,16,0,70.5,65.8,57.8,,62.9,0.0,0,0,51,0.0,0,37,0,3,94.6,35,43.2,16,88.2,6,0,56.8,21,64,28,9.3,21.3,1.83
George Kittle,11901,TE,SF,1,4.0,1,83.3,0.0,0,1,0,0.0,0,3,28,0,73.4,68.0,64.4,62.0,66.1,68.8,22,0,20,9.4,3,32,0,5,90.6,29,21.9,7,86.8,6,0,6.3,2,29,17,3.4,5.8,1.0
Tre Tucker,101106,WR,LV,1,17.3,0,33.3,33.3,1,3,0,0.0,0,2,23,0,68.3,66.2,60.8,,62.0,0.0,0,0,16,0.0,0,32,0,2,96.9,31,15.6,5,50.7,6,0,84.4,27,30,3,1.5,15.0,0.97
Tyler Higbee,10744,TE,LA,1,14.2,0,83.3,100.0,1,1,0,16.7,1,5,26,0,45.8,68.0,90.5,68.3,84.8,57.1,16,0,22,3.6,1,28,0,5,92.9,26,25.0,7,158.3,6,1,17.9,5,91,9,1.8,18.2,3.5
Tre Harris,122676,WR,LAC,1,17.8,0,33.3,,0,0,0,0.0,0,2,27,0,68.3,64.0,52.3,,54.8,0.0,0,0,16,0.0,0,53,1,2,96.2,51,47.2,25,49.3,6,0,52.8,28,28,10,5.0,14.0,0.55
Chase Brown,77787,HB,CIN,1,-0.8,0,66.7,0.0,0,1,0,0.0,0,1,7,0,72.1,76.0,66.6,76.7,59.3,0.0,0,0,6,9.1,2,22,0,4,90.9,20,18.2,4,109.7,6,1,0.0,0,18,29,7.3,4.5,0.9
Brenton Strange,101694,TE,JAX,1,5.0,0,100.0,100.0,2,2,0,0.0,0,4,15,0,75.6,69.5,87.5,70.6,88.3,60.7,17,0,11,3.6,1,28,0,6,89.3,25,25.0,7,142.4,6,1,14.3,4,52,27,4.5,8.7,2.08
Adam Thielen,8288,WR,PIT,1,10.3,1,50.0,50.0,1,2,0,0.0,0,1,25,0,70.5,65.8,59.7,,62.0,0.0,0,0,28,0.0,0,42,0,3,95.2,40,69.0,29,73.6,6,0,31.0,13,43,13,4.3,14.3,1.08
Juwan Johnson,28305,TE,NO,1,14.8,0,60.0,100.0,1,1,0,0.0,0,2,20,1,70.5,13.9,62.4,65.9,63.3,28.6,12,0,28,2.4,1,42,0,3,90.5,38,64.3,27,102.9,5,0,7.1,3,61,6,2.0,20.3,1.61
Jerry Jeudy,61103,WR,CLV,1,13.4,1,40.0,100.0,1,1,0,0.0,0,1,8,0,68.3,66.2,61.6,,59.3,0.0,0,0,11,0.0,0,27,0,2,100.0,27,25.9,7,49.6,5,0,74.1,20,17,5,2.5,8.5,0.63
Jayden Higgins,150240,WR,HST,1,8.6,0,40.0,0.0,0,2,0,33.3,1,2,13,0,36.2,65.8,68.3,,70.5,0.0,0,0,12,0.0,0,33,1,2,93.9,31,18.2,6,94.2,5,1,81.8,27,23,6,3.0,11.5,0.74
Audric Estime,147476,HB,NO,1,2.0,1,100.0,,0,0,0,0.0,0,1,20,0,73.4,78.1,65.3,30.6,72.1,0.0,0,0,19,19.4,7,36,0,5,75.0,27,2.8,1,102.5,5,0,5.6,2,43,33,6.6,8.6,1.59
Pat Bryant,144800,WR,DEN,1,3.6,2,80.0,0.0,0,1,0,0.0,0,2,10,0,72.1,67.0,70.6,,70.2,0.0,0,0,11,0.0,0,26,0,4,100.0,26,46.2,12,92.5,5,0,53.8,14,31,18,4.5,7.8,1.19
Tyler Lockett,9502,WR,LV,1,4.2,0,20.0,0.0,0,2,0,50.0,1,0,23,0,28.9,61.2,44.2,,46.1,0.0,0,0,5,0.0,0,23,0,1,95.7,22,56.5,13,39.6,5,0,43.5,10,5,0,0.0,5.0,0.23
Darius Cooper,136866,WR,PHI,1,13.2,1,60.0,50.0,1,2,0,0.0,0,3,24,0,70.5,65.8,67.0,66.2,69.2,0.0,0,0,17,2.6,1,38,1,3,94.7,36,26.3,10,79.6,5,0,73.7,28,33,6,2.0,11.0,0.92
Travis Kelce,7844,TE,KC,1,8.0,0,60.0,,0,0,0,0.0,0,2,16,1,70.5,65.8,55.7,65.9,57.7,45.7,16,0,5,2.9,1,35,1,3,94.3,33,28.6,10,64.6,5,0,25.7,9,12,-2,-0.7,4.0,0.36
Hunter Henry,10669,TE,NE,1,4.6,0,100.0,100.0,1,1,0,0.0,0,2,19,0,73.4,68.0,78.6,69.5,73.8,23.8,5,0,29,9.5,2,21,1,5,85.7,18,61.9,13,113.3,5,0,14.3,3,56,33,6.6,11.2,3.11
KeAndre Lambert-Smith,129789,WR,LAC,1,15.2,0,40.0,100.0,1,1,0,33.3,1,1,27,0,30.0,68.7,54.1,,54.5,0.0,0,1,18,0.0,0,19,0,2,100.0,19,21.1,4,15.8,5,0,78.9,15,24,12,6.0,12.0,1.26
Kylen Granson,40630,TE,PHI,1,6.0,0,80.0,,0,0,0,0.0,0,1,24,0,72.1,67.0,58.8,71.2,54.9,48.7,19,0,12,7.7,3,39,0,4,89.7,35,41.0,16,91.7,5,0,10.3,4,30,9,2.3,7.5,0.86
Jaylen Warren,98692,HB,PIT,1,-4.6,5,100.0,,0,0,0,0.0,0,1,25,0,73.4,77.1,78.4,74.5,91.0,0.0,0,0,17,14.3,2,14,0,5,85.7,12,14.3,2,94.2,5,0,0.0,0,33,56,11.2,6.6,2.75
Theo Wease Jr.,98005,WR,MIA,1,12.4,0,60.0,,0,0,0,0.0,0,3,17,0,70.5,65.8,81.6,,78.9,0.0,0,1,20,0.0,0,15,0,3,93.3,14,26.7,4,49.2,5,0,73.3,11,44,9,3.0,14.7,3.14
Dante Pettis,48113,WR,NO,1,2.8,1,100.0,,0,0,0,0.0,0,3,20,0,73.4,71.1,70.4,,73.2,0.0,0,0,26,0.0,0,36,2,5,91.7,33,50.0,18,116.7,5,0,50.0,18,60,46,9.2,12.0,1.82
Deebo Samuel,48274,WR,WAS,1,2.8,0,40.0,0.0,0,1,0,0.0,0,1,32,0,68.3,19.0,49.3,,57.3,0.0,0,1,16,0.0,0,27,0,2,88.9,24,77.8,21,12.5,5,0,22.2,6,20,29,14.5,10.0,0.83
Kyren Williams,97118,HB,LA,1,4.0,0,60.0,100.0,1,1,0,0.0,0,1,26,0,70.5,75.0,68.2,84.1,67.5,0.0,0,0,9,15.2,5,33,0,3,81.8,27,0.0,0,69.6,5,0,0.0,0,21,8,2.7,7.0,0.78
Pat Freiermuth,84085,TE,PIT,1,10.8,0,60.0,0.0,0,2,0,0.0,0,3,25,0,70.5,65.8,60.5,72.3,63.3,36.6,15,0,31,4.9,2,41,1,3,90.2,37,53.7,22,94.6,5,0,9.8,4,51,24,8.0,17.0,1.38
Xavier Legette,99197,WR,CAR,1,10.3,0,75.0,50.0,1,2,0,0.0,0,1,5,0,70.5,65.8,62.5,,62.0,0.0,0,0,12,0.0,0,16,0,3,100.0,16,25.0,4,87.5,4,0,75.0,12,22,-1,-0.3,7.3,1.38
Treylon Burks,99218,WR,WAS,1,10.5,0,50.0,,0,0,0,0.0,0,1,32,0,68.3,66.8,60.3,,58.0,0.0,0,0,6,0.0,0,28,0,2,85.7,24,21.4,6,56.3,4,0,78.6,22,12,10,5.0,6.0,0.5
RJ Harvey,99622,HB,DEN,1,-2.0,0,25.0,,0,0,0,50.0,1,0,10,0,28.8,75.7,48.9,16.0,35.0,0.0,0,0,5,5.6,1,18,0,1,88.9,16,11.1,2,39.6,4,0,11.1,2,5,8,8.0,5.0,0.31
Greg Dulcich,84068,TE,MIA,1,3.8,0,75.0,50.0,1,2,0,0.0,0,1,17,0,70.5,65.8,66.7,56.1,68.7,36.4,8,0,20,4.5,1,22,0,3,95.5,21,40.9,9,96.9,4,0,22.7,5,31,28,9.3,10.3,1.48
Kenneth Walker III,97199,HB,SEA,1,-3.5,1,100.0,,0,0,0,0.0,0,2,29,0,72.1,76.6,81.5,65.8,72.8,0.0,0,0,20,10.0,1,10,0,4,90.0,9,20.0,2,104.2,4,0,20.0,2,36,50,12.5,9.0,4.0
Demario Douglas,104155,WR,NE,1,22.3,0,50.0,,0,0,0,0.0,0,1,19,0,70.5,65.8,72.4,,70.7,0.0,0,0,20,0.0,0,14,0,2,85.7,12,92.9,13,74.0,4,0,7.1,1,29,32,16.0,14.5,2.42
Terry McLaurin,48229,WR,WAS,1,11.0,0,100.0,100.0,1,1,0,0.0,0,4,32,0,72.1,67.0,74.3,,73.9,0.0,0,0,25,0.0,0,29,0,4,82.8,24,17.2,5,118.8,4,0,82.8,24,57,13,3.3,14.3,2.38
Jahmyr Gibbs,122474,HB,DET,1,0.8,0,75.0,,0,0,0,0.0,0,2,11,0,70.5,77.3,60.5,77.0,62.0,0.0,0,0,15,6.9,2,29,0,3,93.1,27,13.8,4,138.5,4,1,10.3,3,33,26,8.7,11.0,1.22
Josh Downs,122832,WR,IND,1,12.5,0,100.0,,0,0,0,0.0,0,2,14,0,72.1,70.6,73.7,,73.0,0.0,0,0,30,0.0,0,26,0,4,100.0,26,80.8,21,118.8,4,0,19.2,5,61,11,2.8,15.3,2.35
Noah Gray,60878,TE,KC,1,5.0,0,75.0,100.0,1,1,0,0.0,0,2,16,0,70.5,65.8,73.6,68.8,74.2,65.0,13,0,13,10.0,2,20,0,3,80.0,16,30.0,6,95.8,4,0,5.0,1,30,14,4.7,10.0,1.88
Michael Mayer,122906,TE,LV,1,9.3,0,75.0,50.0,1,2,0,0.0,0,2,23,0,70.5,65.8,71.5,41.9,83.5,68.8,22,0,23,25.0,8,32,0,3,71.9,23,18.8,6,113.5,4,0,12.5,4,47,11,3.7,15.7,2.04
Tommy Tremble,84025,TE,CAR,1,5.3,1,75.0,,0,0,0,0.0,0,3,5,0,70.5,65.8,78.0,65.9,69.1,45.5,15,0,17,3.0,1,33,0,3,90.9,30,39.4,13,143.8,4,1,15.2,5,38,16,5.3,12.7,1.27
Kayshon Boutte,124087,WR,NE,1,17.5,0,50.0,0.0,0,1,0,0.0,0,2,19,0,68.3,64.0,65.9,,65.3,0.0,0,0,13,0.0,0,22,0,2,95.5,21,4.5,1,68.8,4,0,95.5,21,24,4,2.0,12.0,1.14
Britain Covey,32933,WR,PHI,1,2.5,0,50.0,0.0,0,1,0,33.3,1,2,24,0,30.0,69.2,58.2,,58.0,0.0,0,0,12,0.0,0,26,0,2,96.2,25,61.5,16,64.6,4,0,38.5,10,20,19,9.5,10.0,0.8
Will Dissly,30762,TE,LAC,1,7.5,0,25.0,0.0,0,3,0,0.0,0,0,27,0,64.7,61.2,50.3,72.9,46.4,34.6,9,0,6,11.5,3,26,0,1,84.6,22,46.2,12,39.6,4,0,15.4,4,6,0,0.0,6.0,0.27
Michael Pittman Jr.,29049,WR,IND,1,9.5,0,50.0,,0,0,0,50.0,2,1,14,0,27.3,64.0,47.3,,45.9,2.9,1,0,16,0.0,0,34,0,2,97.1,33,35.3,12,56.3,4,0,52.9,18,11,-1,-0.5,5.5,0.33
Chimere Dike,129918,WR,TEN,1,4.0,0,75.0,,0,0,0,0.0,0,1,31,0,72.1,70.4,64.6,,67.1,0.0,0,0,21,0.0,0,30,0,3,96.7,29,73.3,22,92.7,4,0,26.7,8,27,20,6.7,9.0,0.93
Keon Coleman,144949,WR,BUF,1,13.3,0,50.0,100.0,1,1,0,33.3,1,2,4,0,36.8,70.0,69.0,,62.2,8.0,2,0,37,0.0,0,25,0,2,92.0,23,40.0,10,94.8,4,0,52.0,13,49,18,9.0,24.5,2.13
Brian Thomas Jr.,146760,WR,JAX,1,15.5,0,75.0,100.0,1,1,0,0.0,0,3,15,0,70.5,65.8,70.4,,69.4,0.0,0,0,22,0.0,0,28,0,3,89.3,25,21.4,6,115.6,4,0,78.6,22,49,13,4.3,16.3,1.96
Evan Engram,11778,TE,DEN,1,6.5,0,75.0,,0,0,0,0.0,0,1,10,0,70.5,65.8,60.1,,56.3,21.1,4,0,37,0.0,0,19,0,3,100.0,19,63.2,12,111.5,4,0,15.8,3,45,21,7.0,15.0,2.37
Ronnie Bell,84288,WR,NO,1,22.0,0,50.0,,0,0,0,0.0,0,1,20,0,68.3,64.0,74.5,,71.8,0.0,0,0,16,0.0,0,22,0,2,100.0,22,22.7,5,107.3,4,1,77.3,17,23,1,0.5,11.5,1.05
Jaret Patterson,77745,HB,LAC,1,-0.8,0,75.0,,0,0,0,0.0,0,1,27,0,70.5,73.9,60.6,74.1,59.9,2.2,1,0,4,17.4,8,46,0,3,78.3,36,0.0,0,77.1,4,0,2.2,1,8,10,3.3,2.7,0.22
Ty Chandler,62942,HB,MIN,1,-5.0,0,75.0,,0,0,0,0.0,0,1,18,0,70.5,74.6,59.3,79.1,69.5,0.0,0,0,11,17.6,3,17,0,3,76.5,13,0.0,0,77.1,4,0,0.0,0,11,27,9.0,3.7,0.85
Dalton Schultz,47304,TE,HST,1,9.5,1,100.0,100.0,1,1,0,0.0,0,3,13,0,72.1,67.0,83.1,70.1,80.8,33.3,8,0,32,8.3,2,24,0,4,83.3,20,45.8,11,118.8,4,0,16.7,4,73,35,8.8,18.3,3.65
DeVonta Smith,61100,WR,PHI,1,14.8,0,75.0,100.0,1,1,0,0.0,0,2,24,0,70.5,65.8,90.4,,87.2,0.0,0,0,27,0.0,0,7,0,3,100.0,7,0.0,0,116.7,4,0,100.0,7,52,7,2.3,17.3,7.43
Luther Burden III,157170,WR,CHI,1,2.8,0,75.0,,0,0,0,25.0,1,3,6,0,36.2,67.4,67.1,,64.9,0.0,0,0,13,0.0,0,25,0,3,92.0,23,32.0,8,101.0,4,0,68.0,17,35,28,9.3,11.7,1.52
Chigoziem Okonkwo,84000,TE,TEN,1,3.3,0,50.0,,0,0,0,33.3,1,0,31,0,30.0,64.0,47.0,76.9,44.1,27.6,8,0,1,10.3,3,29,0,2,89.7,26,58.6,17,56.3,4,0,10.3,3,2,0,0.0,1.0,0.08
Zach Charbonnet,97630,HB,SEA,1,0.8,2,75.0,,0,0,0,0.0,0,1,29,0,70.5,76.7,69.9,18.3,67.3,0.0,0,0,12,14.3,3,21,0,3,81.0,17,0.0,0,88.5,4,0,0.0,0,23,27,9.0,7.7,1.35
John Metchie III,97400,WR,NYJ,1,3.0,0,75.0,,0,0,0,25.0,1,1,22,0,36.2,65.8,54.5,,54.3,0.0,0,0,11,0.0,0,19,0,3,94.7,18,31.6,6,85.4,4,0,68.4,13,20,12,4.0,6.7,1.11
Jahdae Walker,175944,WR,CHI,1,16.0,0,66.7,,0,0,0,33.3,1,1,6,0,29.9,64.0,68.1,,67.4,0.0,0,0,25,0.0,0,16,0,2,93.8,15,25.0,4,147.2,3,1,75.0,12,36,5,2.5,18.0,2.4
Stefon Diggs,9579,WR,NE,1,7.7,0,100.0,,0,0,0,0.0,0,1,19,0,70.5,65.8,61.7,,65.7,0.0,0,0,34,0.0,0,19,1,3,94.7,18,47.4,9,118.8,3,0,52.6,10,43,20,6.7,14.3,2.39
Demarcus Robinson,10760,WR,SF,1,4.7,0,100.0,100.0,1,1,0,0.0,0,2,28,0,70.5,65.8,64.1,,63.5,0.0,0,0,13,0.0,0,29,0,3,100.0,29,24.1,7,100.0,3,0,75.9,22,24,10,3.3,8.0,0.83
Kalif Raymond,11028,WR,DET,1,3.3,0,100.0,,0,0,0,0.0,0,2,11,0,70.5,72.6,91.0,,90.0,0.0,0,0,24,0.0,0,11,0,3,100.0,11,36.4,4,118.8,3,0,63.6,7,52,42,14.0,17.3,4.73
Cooper Kupp,11824,WR,SEA,1,8.3,1,66.7,,0,0,0,0.0,0,2,29,0,68.3,64.0,75.6,,72.0,4.2,1,0,24,0.0,0,24,0,2,91.7,22,33.3,8,97.9,3,0,58.3,14,29,12,6.0,14.5,1.32
Kareem Hunt,11841,HB,KC,1,-0.3,0,100.0,,0,0,0,0.0,0,0,16,0,70.5,71.4,61.1,75.0,66.7,0.0,0,0,13,5.0,1,20,0,3,90.0,18,5.0,1,95.8,3,0,0.0,0,21,22,7.3,7.0,1.17
Samaje Perine,11869,HB,CIN,1,1.0,2,100.0,,0,0,0,0.0,0,0,7,0,70.5,73.2,70.0,11.9,59.6,0.0,0,0,5,9.5,2,21,0,3,85.7,18,0.0,0,80.6,3,0,0.0,0,10,7,2.3,3.3,0.56
