player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Woody Marks,124179,HB,HST,1,19,2,1,25.0,16,0,64,0,0,2,37,19.5,1,3,13,1,11,25.4,47.6,75.8,,56.3,55.3,48.4,60.0,16,0,3,1,17,20,0,0,1,20,0,64,37,1.95,3.4,0.18,8
D'Andre Swift,57212,HB,CHI,1,18,6,3,45.6,57,0,125,0,0,6,81,142.1,3,6,6,0,3,76.7,87.5,76.8,,,56.4,90.6,60.0,23,0,13,1,23,22,0,0,2,19,1,125,81,4.5,6.9,0.57,15
Rico Dowdle,40693,HB,CAR,1,18,1,1,29.3,17,0,58,0,2,1,48,40.0,1,2,5,0,8,76.9,57.3,72.7,,,72.3,55.4,60.0,17,0,21,2,6,21,0,0,2,20,0,58,48,2.67,3.2,3.5,10
Bucky Irving,144970,HB,TB,1,17,7,0,0.0,0,0,61,0,0,7,49,106.2,1,3,30,0,7,76.2,72.0,74.0,,53.1,67.8,70.9,,13,0,20,2,13,16,0,0,2,19,1,61,49,2.88,3.6,1.54,7
Javonte Williams,77803,HB,DAL,1,17,3,0,0.0,0,0,59,0,0,3,46,40.6,1,1,9,0,4,76.7,67.3,76.5,,89.6,69.4,61.1,60.0,11,0,21,3,17,19,0,0,3,20,0,59,46,2.71,3.5,1.24,13
Josh Jacobs,45953,HB,GB,1,17,4,1,34.9,29,0,83,0,0,4,57,74.5,2,2,12,0,5,76.4,71.9,74.6,,81.3,63.4,70.0,60.0,29,0,8,1,11,18,0,0,1,18,0,83,57,3.35,4.9,0.73,12
Chuba Hubbard,57373,HB,CAR,1,17,2,0,0.0,0,0,83,0,0,2,54,33.4,1,6,5,0,5,77.1,82.2,76.1,,73.7,66.6,80.6,59.9,10,0,41,2,15,20,0,0,2,19,0,83,54,3.18,4.9,2.73,12
Ashton Jeanty,157196,HB,LV,1,15,2,0,0.0,0,0,31,0,5,2,33,73.3,0,1,23,0,5,76.6,59.2,76.2,,14.0,71.5,59.1,60.0,9,0,30,6,23,17,0,0,6,21,0,31,33,2.2,2.1,1.3,10
Chase Brown,77787,HB,CIN,1,15,2,1,23.1,18,0,78,0,2,2,39,47.3,3,4,7,0,8,77.4,60.9,78.6,,29.0,71.3,57.9,,18,0,35,7,28,17,0,0,7,22,0,78,39,2.6,5.2,1.25,6
Devin Neal,144558,HB,NO,1,14,5,0,0.0,0,0,47,0,0,5,44,92.4,0,3,20,0,1,75.8,64.8,78.0,,67.7,59.5,65.9,60.0,8,0,22,3,32,19,0,0,3,17,0,47,44,3.14,3.4,0.69,13
Kareem Hunt,11841,HB,KC,1,14,4,0,0.0,0,0,58,0,0,4,35,66.7,1,3,16,0,2,75.3,71.7,76.2,,80.2,59.5,73.1,60.0,14,0,22,1,23,15,0,0,2,15,0,58,35,2.5,4.1,0.96,12
Samaje Perine,11869,HB,CIN,1,14,1,0,0.0,0,0,39,0,0,1,29,12.9,1,2,7,1,12,23.7,46.4,77.2,,44.1,60.8,46.5,60.0,12,0,15,2,12,15,0,0,2,16,0,39,29,2.07,2.8,1.25,2
Zach Charbonnet,97630,HB,SEA,1,14,7,1,32.7,17,0,52,0,0,7,71,253.6,1,4,29,0,6,75.1,90.6,74.3,,68.2,55.4,87.5,60.0,17,0,0,0,4,15,0,0,0,14,1,52,71,5.07,3.7,0.0,7
RJ Harvey,99622,HB,DEN,1,13,2,0,0.0,0,0,35,1,0,2,18,17.3,1,3,10,0,11,75.4,57.5,74.9,,60.8,49.8,59.8,60.0,11,0,27,3,14,14,0,0,4,16,2,35,18,1.38,2.7,1.93,2
Saquon Barkley,45791,HB,PHI,1,13,2,1,26.8,15,0,56,1,0,2,30,35.5,1,1,24,0,1,74.7,57.3,78.3,,77.4,32.3,65.6,60.0,15,0,0,0,21,17,0,0,2,13,0,56,30,2.31,4.3,0.0,12
Kyren Williams,97118,HB,LA,1,13,1,0,0.0,0,0,72,0,0,1,36,21.3,1,4,26,0,7,75.1,65.2,74.6,,83.8,52.3,65.1,,12,0,0,0,16,14,0,0,0,13,1,72,36,2.77,5.5,0.0,6
Kenneth Walker III,97199,HB,SEA,1,13,3,1,42.9,24,0,56,0,0,3,42,60.6,1,3,29,0,6,76.4,75.5,76.6,,57.8,75.4,71.3,60.0,24,0,18,3,15,17,0,0,3,16,0,56,42,3.23,4.3,1.2,6
Devin Singletary,40485,HB,NYG,1,12,2,1,32.4,22,0,68,0,1,2,42,70.0,2,4,21,0,6,76.3,70.4,75.0,,14.3,71.2,75.6,,22,0,34,3,8,12,0,0,3,15,1,68,42,3.5,5.7,4.25,6
Travis Etienne Jr.,57185,HB,JAX,1,12,1,0,0.0,0,0,28,0,1,1,31,39.7,0,1,15,0,5,75.5,63.8,74.5,,80.2,73.8,58.0,,6,0,13,1,12,14,0,0,1,13,0,28,31,2.58,2.3,1.08,7
Rhamondre Stevenson,98689,HB,NE,1,12,2,0,0.0,0,0,40,0,0,2,40,44.4,0,1,19,0,10,75.0,64.9,75.7,,78.2,64.9,63.3,60.0,9,0,40,3,21,14,0,0,3,15,0,40,40,3.33,3.3,1.9,2
Jaret Patterson,77745,HB,LAC,1,11,4,1,40.7,22,0,54,0,0,4,46,152.1,1,3,27,0,6,73.8,71.7,71.9,,,59.7,69.5,60.0,22,0,0,0,1,14,0,0,0,11,1,54,46,4.18,4.9,0.0,5
Bam Knight,97432,HB,ARZ,1,11,5,1,25.8,16,0,62,0,0,5,63,204.5,2,4,1,1,6,22.7,70.1,74.7,,78.4,71.4,67.1,,16,0,36,3,16,11,0,0,3,14,0,62,63,5.73,5.6,2.25,5
Chris Rodriguez Jr.,83689,HB,WAS,1,11,3,0,0.0,0,0,41,0,0,3,31,76.9,1,2,32,0,9,73.8,66.9,76.4,,74.8,50.6,71.1,58.1,11,0,0,0,19,16,0,0,1,11,1,41,31,2.82,3.7,0.0,2
TreVeyon Henderson,145059,HB,NE,1,11,4,1,38.8,26,0,67,0,0,4,52,135.1,3,3,19,0,6,74.6,69.3,74.6,,3.1,60.5,74.0,60.0,26,0,19,3,16,13,0,0,4,14,0,67,52,4.73,6.1,1.19,4
Jaylen Warren,98692,HB,PIT,1,10,2,0,0.0,0,0,35,0,0,2,19,31.7,2,4,25,0,3,73.9,61.3,74.2,,,59.5,61.3,60.0,12,0,9,2,13,11,0,0,3,12,1,35,19,1.9,3.5,0.69,6
Derrick Henry,10679,HB,BLT,1,10,2,1,46.7,28,0,60,0,1,2,27,73.6,1,3,3,0,4,74.1,76.9,73.9,,73.0,74.5,74.0,60.0,28,0,44,1,10,12,0,0,1,11,1,60,27,2.7,6.0,4.4,6
Marcus Mariota,9435,QB,WAS,1,10,0,1,34.5,19,0,28,0,0,0,17,0.0,3,5,32,1,2,82.3,62.7,80.3,59.3,,,69.7,60.4,19,1,0,0,0,31,27,3,0,7,0,55,18,1.8,5.5,,1
Tyrone Tracy,84226,HB,NYG,1,10,1,0,0.0,0,0,36,0,0,1,21,19.1,0,3,21,0,3,73.6,56.0,76.4,,79.2,54.4,56.2,,9,0,-3,1,13,10,0,0,1,11,0,36,21,2.1,3.6,-0.23,7
Tony Pollard,27126,HB,TEN,1,10,1,1,25.0,15,1,60,1,1,1,44,80.0,3,4,31,1,3,21.3,42.2,0.0,,74.8,25.0,65.1,60.0,15,1,3,1,14,11,0,0,2,11,0,60,44,4.4,6.0,0.21,7
Nick Chubb,45783,HB,HST,1,9,1,0,0.0,0,0,34,0,0,1,18,22.2,1,1,13,0,2,73.8,54.4,73.9,,68.8,53.0,55.3,,13,0,0,0,13,11,0,0,0,9,1,34,18,2.0,3.8,0.0,7
Ray Davis,101072,HB,BUF,1,9,5,1,24.2,15,0,62,0,0,5,35,216.0,4,4,4,0,4,73.5,77.9,70.0,,,56.3,76.1,,15,0,0,0,4,9,0,0,0,9,0,62,35,3.89,6.9,0.0,5
Tyler Allgeier,83639,HB,ATL,1,8,0,0,0.0,0,0,20,0,0,0,15,0.0,1,2,2,0,2,72.9,59.5,70.9,,76.2,73.8,55.6,,12,0,35,2,7,8,0,0,2,10,1,20,15,1.88,2.5,5.0,6
Brian Robinson,57120,HB,SF,1,8,1,0,0.0,0,0,26,0,0,1,18,28.1,0,1,28,0,3,72.1,57.8,71.0,,,56.7,58.5,60.0,9,0,0,0,3,10,0,0,0,8,0,26,18,2.25,3.3,0.0,4
Bhayshul Tuten,150568,HB,JAX,1,8,0,0,0.0,0,0,17,0,0,0,21,0.0,0,1,15,0,5,73.3,58.6,72.4,,7.5,61.6,62.1,60.0,7,0,2,1,4,13,0,0,1,9,1,17,21,2.63,2.1,0.5,3
David Montgomery,45719,HB,DET,1,8,2,0,0.0,0,0,32,0,0,2,25,62.5,1,3,11,1,3,73.8,64.3,72.9,53.0,74.6,69.7,65.4,,14,0,16,2,11,9,0,0,2,10,1,32,25,3.13,4.0,1.45,4
Josh Allen,46601,QB,BUF,1,8,4,0,0.0,0,0,16,0,0,1,9,56.3,1,4,4,0,2,78.0,69.6,79.6,63.0,,,71.4,60.0,11,1,0,0,0,46,22,4,0,4,1,38,46,5.75,4.8,,1
Tyrod Taylor,6332,QB,NYJ,1,8,1,0,0.0,0,0,1,0,0,0,0,0.0,2,4,22,0,0,79.9,70.1,79.2,65.8,,,71.3,60.0,14,1,0,0,0,23,43,6,0,2,1,44,31,3.88,5.5,,0
Blake Corum,129574,HB,LA,1,7,3,1,42.0,34,0,81,0,0,3,52,318.4,3,5,26,0,4,71.4,91.4,70.8,,76.2,54.9,92.3,44.2,34,0,0,0,6,8,0,0,0,7,1,81,52,7.43,11.6,0.0,3
Jordan Mason,62946,HB,MIN,1,6,2,1,51.1,24,0,47,0,0,2,30,142.9,2,2,18,1,4,18.4,47.2,72.9,,3.6,25.7,66.5,,24,0,1,1,8,6,0,0,1,7,0,47,30,5.0,7.8,0.13,2
Baker Mayfield,46518,QB,TB,1,6,0,0,0.0,0,0,-4,0,0,0,0,0.0,1,1,30,1,0,79.1,64.3,78.9,63.7,,,59.9,60.0,21,0,0,0,0,24,31,3,0,3,0,27,44,7.33,4.5,,0
Jaleel McLaughlin,138346,HB,DEN,1,6,2,0,0.0,0,0,24,0,0,2,10,47.6,1,1,10,0,3,71.1,54.2,70.1,,74.1,58.8,53.9,60.0,14,0,6,1,5,7,0,0,1,7,0,24,10,1.67,4.0,1.2,3
Drake Maye,143969,QB,NE,1,6,0,0,0.0,0,0,2,0,0,0,1,0.0,0,3,19,0,0,79.6,85.3,79.0,85.0,,,61.7,60.3,8,0,0,0,0,27,10,2,0,4,0,12,1,0.17,2.0,,0
Lamar Jackson,46416,QB,BLT,1,6,0,0,0.0,0,0,9,0,0,0,1,0.0,1,3,3,2,1,19.9,42.2,78.7,39.7,,,63.7,60.0,11,0,0,0,0,20,18,3,0,3,0,27,3,0.5,4.5,,1
Tyler Shough,83537,QB,NO,1,6,1,0,0.0,0,0,2,0,0,0,1,0.0,0,1,20,1,0,80.6,74.6,79.5,72.0,,,67.8,60.0,8,0,0,0,0,23,16,3,0,3,0,18,10,1.67,3.0,,1
Jeremy McNichols,11917,HB,WAS,1,6,2,1,53.3,16,0,30,0,0,2,28,116.7,1,2,32,0,5,72.5,70.6,78.6,,60.3,53.4,80.1,66.0,16,0,0,2,26,11,0,0,2,8,0,30,28,4.67,5.0,0.0,1
Aaron Jones,11937,HB,MIN,1,6,0,0,0.0,0,0,3,0,1,0,5,8.3,0,0,18,1,3,20.4,43.0,75.1,,75.7,29.8,50.2,,4,0,22,4,12,6,0,0,4,10,0,3,5,0.83,0.5,1.83,3
Kenneth Gainwell,77737,HB,PIT,1,5,0,0,0.0,0,0,20,0,1,0,12,34.3,1,1,25,0,2,71.9,56.8,73.6,,,61.1,55.1,60.0,11,0,25,2,11,7,0,0,2,7,0,20,12,2.4,4.0,2.27,3
Bryce Young,123943,QB,CAR,1,5,1,0,0.0,0,1,-4,0,0,0,0,0.0,1,1,5,0,0,77.0,83.3,78.9,83.5,,,61.4,60.0,24,1,0,0,0,40,27,2,0,3,0,23,10,2.0,4.6,,0
Jordan Love,40306,QB,GB,1,5,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,12,1,0,78.8,91.2,78.8,91.8,,,51.6,60.0,5,0,0,0,0,27,7,2,0,3,0,4,4,0.8,0.8,,0
Michael Carter,57337,HB,ARZ,1,5,0,0,0.0,0,0,17,0,4,0,12,96.0,0,1,1,0,3,72.2,70.8,77.3,,62.1,83.8,62.5,,8,0,47,5,18,5,0,0,5,10,0,17,12,2.4,3.4,2.61,2
Caleb Williams,144622,QB,CHI,1,5,0,0,0.0,0,0,4,0,0,0,2,0.0,0,4,6,0,0,79.9,63.1,80.1,59.3,,,70.0,60.0,5,0,0,0,0,45,9,2,0,3,0,13,3,0.6,2.6,,0
Evan Hull,97302,HB,NO,1,5,0,0,0.0,0,0,15,0,0,0,15,0.0,0,2,20,0,2,69.7,64.7,73.1,,73.0,54.2,66.3,,5,0,0,0,7,5,0,0,0,5,0,15,15,3.0,3.0,0.0,3
Cade Stover,101486,TE,HST,1,4,0,0,0.0,0,0,3,0,1,0,0,0.0,0,2,13,0,0,70.0,73.4,76.0,,70.2,77.6,63.0,64.5,2,0,16,2,6,24,0,0,2,6,0,3,0,0.0,0.8,2.67,0
Trey Lance,91399,QB,LAC,1,4,0,0,0.0,0,0,0,0,0,0,2,0.0,0,0,27,0,0,69.1,50.8,72.6,60.5,,,51.2,60.0,4,0,0,0,0,8,4,1,0,3,0,4,2,0.5,1.0,,1
Tua Tagovailoa,60326,QB,MIA,1,4,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,17,1,0,30.8,57.9,78.6,60.7,,,48.9,60.0,3,0,0,0,0,30,6,2,0,2,0,4,0,0.0,1.0,,0
Rasheen Ali,121717,HB,BLT,1,4,1,0,0.0,0,0,17,0,0,1,8,50.0,0,1,3,0,0,72.3,61.0,79.3,,81.1,50.7,63.4,60.0,9,0,0,0,18,6,0,0,0,4,0,17,8,2.0,4.3,0.0,4
Dylan Sampson,163772,HB,CLV,1,4,3,0,0.0,0,0,23,0,0,3,14,262.5,0,1,8,0,1,68.6,60.0,75.0,,,54.6,68.6,44.0,9,0,0,0,7,4,0,0,0,4,0,23,14,3.5,5.8,0.0,3
Jalen Hurts,40291,QB,PHI,1,4,0,1,74.2,23,0,31,0,0,0,-2,0.0,1,1,24,1,1,28.7,58.3,78.4,61.8,,,47.9,60.0,23,0,0,0,0,17,0,0,0,4,0,31,-2,-0.5,7.8,,1
Emanuel Wilson,154173,HB,GB,1,4,0,0,0.0,0,0,14,0,0,0,11,0.0,0,2,12,0,3,68.6,79.9,70.6,,70.4,56.3,78.6,60.0,5,0,0,0,4,6,0,0,0,4,0,14,11,2.75,3.5,0.0,1
Jacory Croskey-Merritt,102382,HB,WAS,1,4,1,0,0.0,0,0,20,0,0,1,9,56.3,1,1,32,0,2,69.7,63.2,71.4,,74.6,57.1,63.0,59.2,12,0,0,0,3,7,0,0,0,4,0,20,9,2.25,5.0,0.0,2
Jaxson Dart,146409,QB,NYG,1,4,0,0,0.0,0,0,0,0,0,0,,100.0,1,2,21,0,0,77.9,61.7,78.5,60.6,,,61.1,60.3,12,1,0,0,0,22,20,4,0,0,0,20,6,1.5,5.0,,0
Ollie Gordon II,157792,HB,MIA,1,3,0,0,0.0,0,0,10,0,0,0,9,0.0,0,0,17,0,2,67.2,48.4,71.7,,64.2,54.0,53.6,60.0,9,0,0,0,9,6,0,0,0,3,0,10,9,3.0,3.3,0.0,1
Joe Burrow,28022,QB,CIN,1,3,0,0,0.0,0,0,2,0,0,0,1,0.0,0,2,7,0,0,80.7,79.6,80.1,76.8,,,68.3,60.0,3,1,0,0,0,32,6,2,0,1,0,8,3,1.0,2.7,,0
Myles Gaskin,45914,HB,SEA,1,3,0,0,0.0,0,0,6,0,0,0,6,0.0,0,0,29,0,1,67.2,49.8,65.5,,,,52.4,,3,0,0,0,0,3,0,0,0,3,0,6,6,2.0,2.0,,2
Dak Prescott,10769,QB,DAL,1,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,9,0,0,80.4,74.8,79.4,73.4,,,60.5,60.0,0,1,0,0,0,26,0,0,0,3,0,-2,0,0.0,-0.7,,0
Jacoby Brissett,10725,QB,ARZ,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,1,0,0,79.8,73.7,78.7,73.0,,,60.2,60.0,8,1,0,0,0,16,16,3,0,0,0,16,12,4.0,5.3,,0
Trevor Lawrence,77632,QB,JAX,1,3,0,0,0.0,0,0,2,0,0,0,1,0.0,1,1,15,0,0,78.7,84.2,78.8,79.6,,,74.3,60.0,14,1,0,0,0,25,23,2,0,1,0,25,10,3.33,8.3,,0
Justin Herbert,28237,QB,LAC,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,27,0,0,76.6,61.1,78.6,63.7,,,50.1,60.0,4,0,0,0,0,31,8,3,0,0,0,8,6,2.0,2.7,,0
Jaylen Wright,146934,HB,MIA,1,3,0,0,0.0,0,0,16,0,0,0,9,0.0,0,2,17,0,3,67.2,71.3,71.8,,,59.7,68.1,60.0,8,0,0,0,1,5,0,0,0,3,0,16,9,3.0,5.3,0.0,0
Nick Mullens,12282,QB,JAX,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,15,0,0,67.2,61.2,68.2,,,,60.5,,-1,0,0,0,0,3,0,0,0,3,0,-3,0,0.0,-1.0,,0
Patrick Mahomes,11765,QB,KC,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,2,3,16,0,0,29.4,71.3,79.0,72.0,,,56.3,60.2,16,0,0,0,0,20,30,3,0,0,0,30,32,10.67,10.0,,0
Malik Davis,57196,HB,DAL,1,3,1,1,91.5,43,0,47,0,0,1,47,522.2,1,1,9,0,1,67.2,70.0,70.9,,74.8,59.9,66.4,60.0,43,0,0,0,1,6,0,0,0,3,1,47,47,15.67,15.7,0.0,2
Isiah Pacheco,83747,HB,KC,1,3,1,0,0.0,0,0,16,0,0,1,12,80.0,0,0,16,0,1,69.7,68.6,78.6,,77.5,69.4,66.0,,9,0,17,2,10,3,0,0,2,5,0,16,12,4.0,5.3,1.7,2
Zavier Scott,55123,HB,MIN,1,3,1,0,0.0,0,0,17,0,0,1,11,91.7,0,1,18,0,2,69.4,73.1,75.3,,75.7,58.4,73.6,,9,0,4,1,5,4,0,0,1,4,0,17,11,3.67,5.7,0.8,1
KaVontae Turpin,47658,WR,DAL,1,3,2,1,75.8,25,0,33,0,1,2,22,440.0,1,1,9,0,1,74.9,73.1,75.6,,,69.8,66.8,60.0,25,0,28,2,14,11,0,0,2,5,0,33,22,7.33,11.0,2.0,0
Geno Smith,7820,QB,LV,1,2,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,23,1,1,26.9,56.2,77.8,56.0,,,59.3,60.0,-1,0,0,0,0,18,0,0,0,2,0,-6,0,0.0,-3.0,,0
Ty Johnson,45769,HB,BUF,1,2,0,0,0.0,0,0,5,0,1,0,2,20.0,0,2,4,0,0,70.1,79.4,77.6,,19.6,84.7,71.3,60.0,3,0,20,3,12,6,0,0,4,5,0,5,2,1.0,2.5,1.67,1
Deebo Samuel,48274,WR,WAS,1,2,0,0,0.0,0,0,-3,0,0,0,2,0.0,0,0,32,0,2,21.9,64.6,79.8,,,65.5,56.1,59.7,-1,0,64,5,43,16,0,0,7,7,0,-3,2,1.0,-1.5,1.49,0
Mac Jones,60323,QB,SF,1,2,0,0,0.0,0,0,2,0,0,0,2,0.0,0,1,28,0,0,65.2,67.0,69.2,,,,60.0,60.0,3,0,0,0,0,4,0,0,0,2,0,2,2,1.0,1.0,,0
Bo Melton,61610,WR,GB,1,2,0,0,0.0,0,0,15,0,0,0,6,0.0,1,1,12,0,0,71.9,55.8,71.7,,,55.6,59.1,60.5,14,0,0,0,4,7,0,0,1,2,0,15,6,3.0,7.5,0.0,0
Brock Purdy,77672,QB,SF,1,2,0,0,0.0,0,0,2,0,0,0,0,0.0,0,1,28,0,0,78.3,74.5,78.9,73.2,,57.7,63.2,60.0,2,0,0,0,1,28,2,1,0,1,1,4,0,0.0,2.0,0.0,1
Tyjae Spears,97195,HB,TEN,1,2,0,0,0.0,0,0,-1,0,1,0,3,18.8,0,0,31,0,1,71.1,72.1,76.7,,35.1,84.0,57.1,,2,0,25,6,20,2,0,0,6,8,0,-1,3,1.5,-0.5,1.25,1
Bo Nix,97790,QB,DEN,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,10,1,0,30.9,61.8,79.2,60.3,,,63.0,60.0,11,0,0,0,0,21,16,2,0,0,0,16,0,0.0,8.0,,0
Sean Tucker,123056,HB,TB,1,2,0,0,,0,0,0,0,0,0,1,0.0,0,1,30,0,2,67.2,77.0,70.1,,76.4,58.5,72.2,60.0,2,0,0,0,2,6,0,0,0,2,0,0,1,0.5,0.0,0.0,0
Keaton Mitchell,123826,HB,BLT,1,2,0,1,94.7,18,0,19,0,0,0,0,0.0,1,1,3,0,0,71.8,66.9,73.5,,,67.2,63.0,,18,0,12,2,6,2,0,0,3,4,1,19,0,0.0,9.5,2.0,1
Rachaad White,131633,HB,TB,1,2,1,0,0.0,0,0,7,0,1,1,8,160.0,0,0,30,0,1,69.4,66.0,75.7,,21.4,77.5,66.2,60.0,5,0,22,3,13,4,0,0,3,5,0,7,8,4.0,3.5,1.69,1
Xavier Worthy,144718,WR,KC,1,2,0,1,130.8,17,0,13,0,0,0,3,0.0,1,1,16,0,1,69.4,59.3,80.1,,,58.0,61.9,62.2,17,1,61,4,34,19,0,0,6,6,0,13,3,1.5,6.5,1.79,0
Kaleb Johnson,156419,HB,PIT,1,2,0,0,0.0,0,0,3,0,0,0,4,0.0,0,0,25,0,0,65.2,50.6,67.6,,,60.0,53.9,,2,0,0,0,1,2,0,0,0,2,0,3,4,2.0,1.5,0.0,2
Jameson Williams,101701,WR,DET,1,1,1,0,0.0,0,0,-5,1,4,1,4,250.0,0,0,11,0,0,70.3,91.2,79.4,,,90.9,59.2,75.7,-5,0,144,7,31,27,0,0,10,8,0,-5,4,4.0,-5.0,4.65,0
Drew Sample,47259,TE,CIN,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,0,7,0,0,61.2,58.5,80.4,,68.5,59.4,,55.4,3,0,14,1,22,20,0,0,2,2,0,3,2,2.0,3.0,0.64,0
Dontayvion Wicks,99711,WR,GB,1,1,0,0,0.0,0,0,6,0,0,0,2,0.0,0,0,12,0,0,68.8,91.7,78.6,,,91.1,,55.8,6,0,94,6,23,7,0,0,7,7,0,6,2,2.0,6.0,4.09,0
Jared Goff,10635,QB,DET,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,11,0,0,77.6,81.0,78.9,80.6,,40.1,65.6,60.3,24,0,0,0,2,30,24,1,0,0,0,24,0,0.0,24.0,0.0,0
Raheem Mostert,9783,HB,LV,1,1,0,0,0.0,0,0,6,0,0,0,0,0.0,0,0,23,0,0,65.8,57.4,68.4,,72.4,,59.3,,6,0,0,0,0,1,0,0,0,1,0,6,0,0.0,6.0,,1
AJ Barner,129433,TE,SEA,1,1,0,0,0.0,0,0,2,1,1,0,2,40.0,0,1,29,0,0,68.3,76.1,75.0,,61.7,79.8,62.6,59.7,2,0,35,4,21,29,0,0,5,5,0,2,2,2.0,2.0,1.67,0
Rashee Rice,97605,WR,KC,1,1,0,0,0.0,0,0,2,1,2,0,8,177.8,0,0,16,1,1,19.3,65.8,78.3,,,72.8,39.9,70.4,2,0,92,8,37,17,0,0,12,9,0,2,8,8.0,2.0,2.49,0
C.J. Stroud,129759,QB,HST,1,1,0,0,,0,0,0,0,0,0,,100.0,0,0,13,0,0,79.2,66.5,79.6,66.3,,,58.3,61.1,0,1,0,0,0,35,0,1,0,0,0,0,0,0.0,0.0,,0
Tyler Warren,129798,TE,IND,1,1,0,0,,0,0,0,0,0,0,2,0.0,0,0,14,1,0,15.4,42.4,79.3,,71.3,60.4,47.0,46.3,0,0,22,3,23,18,0,0,3,4,0,0,2,2.0,0.0,0.96,0
