player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
George Kittle,11901,TE,SF,1,8.0,0,100.0,,0,0,0,0.0,0,5,28,0,74.6,68.8,87.6,73.5,90.0,55.2,16,0,30,10.3,3,29,0,6,82.8,24,41.4,12,152.8,6,2,3.4,1,67,26,4.3,11.2,2.79
Rico Dowdle,40693,HB,CAR,1,-1.3,2,83.3,,0,0,0,0.0,0,2,5,0,73.4,78.1,66.2,46.5,61.4,0.0,0,0,28,13.6,6,44,0,5,81.8,36,2.3,1,104.9,6,0,18.2,8,55,78,15.6,11.0,1.53
Jameson Williams,101701,WR,DET,1,12.8,1,66.7,,0,0,0,20.0,1,3,11,0,41.6,68.3,67.2,,67.8,0.0,0,0,40,0.0,0,38,1,4,100.0,38,26.3,10,149.3,6,1,73.7,28,88,37,9.3,22.0,2.32
Greg Dortch,42237,WR,ARZ,1,5.3,4,100.0,,0,0,0,0.0,0,3,1,0,74.6,74.9,77.0,,71.6,0.0,0,0,17,0.0,0,43,0,6,93.0,40,79.1,34,152.1,6,1,18.6,8,66,41,6.8,11.0,1.65
Van Jefferson,47447,WR,TEN,1,11.0,0,50.0,50.0,1,2,0,0.0,0,1,31,0,70.5,65.8,60.9,,60.4,0.0,0,0,11,0.0,0,42,0,3,95.2,40,19.0,8,98.6,6,1,81.0,34,22,3,1.0,7.3,0.55
Jakobi Meyers,47468,WR,JAX,1,9.8,0,83.3,,0,0,0,0.0,0,4,15,0,73.4,68.0,81.9,,81.9,0.0,0,0,21,0.0,0,22,0,5,90.9,20,22.7,5,111.1,6,0,77.3,17,64,23,4.6,12.8,3.2
Jauan Jennings,48027,WR,SF,1,13.3,0,66.7,50.0,1,2,0,0.0,0,3,28,0,72.1,67.0,68.8,,68.5,0.0,0,0,25,0.0,0,27,0,4,88.9,24,18.5,5,95.1,6,0,81.5,22,54,7,1.8,13.5,2.25
Isaiah Hodgins,52130,WR,NYG,1,9.5,0,83.3,50.0,1,2,1,0.0,0,4,21,0,73.4,68.0,68.4,,73.5,0.0,0,0,20,0.0,0,27,1,5,92.6,25,18.5,5,106.3,6,0,81.5,22,57,10,2.0,11.4,2.28
Rome Odunze,73774,WR,CHI,1,23.3,0,33.3,,0,0,0,0.0,0,1,6,0,68.3,64.0,65.2,,68.1,0.0,0,0,24,0.0,0,29,1,2,96.6,28,27.6,8,58.3,6,0,72.4,21,41,13,6.5,20.5,1.46
CeeDee Lamb,61570,WR,DAL,1,10.2,1,83.3,100.0,1,1,0,16.7,1,4,9,0,45.8,68.0,70.9,,69.9,0.0,0,0,23,0.0,0,33,0,5,97.0,32,30.3,10,152.1,6,1,69.7,23,66,11,2.2,13.2,2.06
Bijan Robinson,123126,HB,ATL,1,1.6,0,80.0,,0,0,0,0.0,0,3,2,0,73.4,79.2,74.8,20.4,72.0,0.0,0,0,11,20.0,6,30,0,4,70.0,21,16.7,5,99.2,5,0,3.3,1,39,43,10.8,9.8,1.86
Mark Andrews,47436,TE,BLT,1,7.8,0,60.0,,0,0,0,0.0,0,3,3,0,70.5,67.4,78.1,,72.2,0.0,0,0,11,0.0,0,22,0,3,95.5,21,77.3,17,78.8,5,0,22.7,5,32,12,4.0,10.7,1.52
Tyrell Shavers,61107,WR,BUF,1,18.4,0,80.0,0.0,0,1,0,0.0,0,3,4,0,72.1,67.0,79.5,68.4,78.5,22.2,4,0,43,11.1,2,18,0,4,77.8,14,22.2,4,158.3,5,1,55.6,10,90,17,4.3,22.5,6.43
Joshua Palmer,62979,WR,BUF,1,6.6,0,40.0,,0,0,0,0.0,0,1,4,0,68.3,64.0,62.2,,61.6,0.0,0,1,13,0.0,0,17,0,2,94.1,16,17.6,3,10.0,5,0,82.4,14,17,4,2.0,8.5,1.06
Harold Fannin Jr.,163104,TE,CLV,1,7.2,0,40.0,0.0,0,2,0,33.3,1,1,8,0,29.9,64.0,55.3,66.3,59.4,30.0,6,0,25,5.0,1,20,0,2,95.0,19,35.0,7,57.1,5,0,35.0,7,26,5,2.5,13.0,1.37
Darnell Washington,124044,TE,PIT,1,2.6,2,80.0,0.0,0,1,0,0.0,0,2,25,0,72.1,67.0,87.5,51.2,78.3,70.8,17,0,31,12.5,3,24,0,4,83.3,20,8.3,2,118.8,5,0,20.8,5,67,58,14.5,16.8,3.35
De'Von Achane,124305,HB,MIA,1,-0.8,3,100.0,,0,0,0,0.0,0,1,17,0,73.4,77.6,84.6,74.3,74.4,0.0,0,0,22,8.3,2,24,0,5,87.5,21,25.0,6,104.2,5,0,16.7,4,45,49,9.8,9.0,2.14
Oronde Gadsden II,144046,TE,LAC,1,12.0,0,40.0,0.0,0,2,0,33.3,1,2,27,0,29.9,64.0,54.5,52.8,61.0,45.5,15,0,28,3.0,1,33,0,2,87.9,29,39.4,13,69.6,5,0,15.2,5,41,9,4.5,20.5,1.41
Cole Kmet,60995,TE,CHI,1,3.0,1,100.0,,0,0,0,0.0,0,1,6,0,73.4,68.0,79.7,68.6,79.5,71.0,22,0,14,25.8,8,31,0,5,74.2,23,9.7,3,104.2,5,0,16.1,5,45,30,6.0,9.0,1.96
Cade Otton,61071,TE,TB,1,8.0,1,40.0,40.0,2,5,0,0.0,0,1,30,0,68.3,64.0,57.5,66.3,54.7,13.2,5,0,19,2.6,1,38,0,2,89.5,34,50.0,19,58.8,5,0,34.2,13,28,8,4.0,14.0,0.82
Aaron Jones,11937,HB,MIN,1,2.6,0,60.0,100.0,1,1,0,25.0,1,1,18,1,36.2,25.2,48.5,28.4,27.2,4.8,1,0,7,14.3,3,21,0,3,81.0,17,4.8,1,64.6,5,0,0.0,0,11,10,3.3,3.7,0.65
Xavier Worthy,144718,WR,KC,1,13.0,0,60.0,,0,0,0,0.0,0,2,16,0,70.5,65.8,59.7,,59.2,0.0,0,0,11,0.0,0,42,0,3,85.7,36,21.4,9,72.9,5,0,78.6,33,25,16,5.3,8.3,0.69
Mack Hollins,11873,WR,NE,1,19.4,0,80.0,0.0,0,1,0,0.0,0,4,19,0,72.1,67.0,67.4,,67.2,0.0,0,0,20,0.0,0,34,0,4,91.2,31,23.5,8,118.8,5,0,76.5,26,64,15,3.8,16.0,2.06
TreVeyon Henderson,145059,HB,NE,1,4.2,0,100.0,,0,0,0,0.0,0,2,19,0,73.4,77.6,65.6,47.3,65.5,0.0,0,0,10,16.7,6,36,0,5,83.3,30,2.8,1,132.1,5,1,11.1,4,31,19,3.8,6.2,1.03
Evan Engram,11778,TE,DEN,1,0.8,0,80.0,0.0,0,1,0,0.0,0,0,10,0,72.1,67.0,70.8,70.3,70.8,52.0,13,0,9,8.0,2,25,0,4,92.0,23,40.0,10,94.2,5,0,4.0,1,33,34,8.5,8.3,1.43
DeVonta Smith,61100,WR,PHI,1,17.6,0,20.0,0.0,0,1,0,50.0,1,0,24,0,28.8,61.2,46.5,,46.0,0.0,0,0,8,0.0,0,35,0,1,91.4,32,57.1,20,39.6,5,0,40.0,14,8,1,1.0,8.0,0.25
Christian McCaffrey,11763,HB,SF,1,3.0,0,100.0,100.0,1,1,0,0.0,0,3,28,0,73.4,75.8,86.8,80.4,80.5,0.0,0,0,15,15.4,4,26,0,5,76.9,20,15.4,4,139.6,5,1,3.8,1,40,25,5.0,8.0,2.0
Jeremy Ruckert,84029,TE,NYJ,1,3.6,0,80.0,50.0,1,2,0,0.0,0,1,22,0,72.1,67.0,55.7,72.1,47.5,75.0,12,0,10,25.0,4,16,0,4,75.0,12,18.8,3,85.8,5,0,6.3,1,23,10,2.5,5.8,1.92
Luther Burden III,157170,WR,CHI,1,7.8,0,60.0,0.0,0,1,0,25.0,1,2,6,0,36.2,65.8,60.6,,60.6,0.0,0,0,16,0.0,0,23,0,3,95.7,22,52.2,12,74.6,5,0,47.8,11,27,17,5.7,9.0,1.23
Sterling Shepard,10674,WR,TB,1,10.6,0,80.0,50.0,1,2,0,20.0,1,3,30,0,41.6,68.3,68.7,,65.3,0.0,0,0,24,0.0,0,33,0,4,90.9,30,69.7,23,111.7,5,0,30.3,10,54,3,0.8,13.5,1.8
Hunter Henry,10669,TE,NE,1,8.6,0,80.0,66.7,2,3,0,0.0,0,2,19,0,72.1,67.0,57.5,9.2,62.3,44.4,16,0,23,11.1,4,36,0,4,80.6,29,44.4,16,104.2,5,0,8.3,3,45,11,2.8,11.3,1.55
Elic Ayomanor,157263,WR,TEN,1,14.8,0,40.0,,0,0,0,0.0,0,0,31,0,68.3,64.0,48.2,,48.7,0.0,0,0,6,0.0,0,38,0,2,94.7,36,18.4,7,47.9,5,0,81.6,31,11,8,4.0,5.5,0.31
Jake Ferguson,61081,TE,DAL,1,-1.6,0,80.0,,0,0,0,0.0,0,1,9,0,72.1,67.0,59.8,28.7,58.1,32.1,9,0,7,3.6,1,28,0,4,92.9,26,53.6,15,119.6,5,1,10.7,3,16,17,4.3,4.0,0.62
Christian Watson,66581,WR,GB,1,17.0,0,80.0,75.0,3,4,0,0.0,0,4,12,0,72.1,67.0,82.1,,81.5,8.0,2,0,17,0.0,0,25,0,4,96.0,24,24.0,6,144.6,5,2,68.0,17,46,3,0.8,11.5,1.92
Noah Fant,42388,TE,CIN,1,2.0,2,100.0,,0,0,0,0.0,0,1,7,1,73.4,16.0,51.0,,46.0,64.7,11,0,15,0.0,0,17,0,5,100.0,17,35.3,6,96.7,5,0,0.0,0,36,26,5.2,7.2,2.12
T.J. Hockenson,40912,TE,MIN,1,5.6,0,60.0,,0,0,0,25.0,1,2,18,0,36.2,65.8,55.0,72.6,56.4,50.0,14,0,21,10.7,3,28,0,3,85.7,24,42.9,12,84.6,5,0,7.1,2,39,31,10.3,13.0,1.63
Zay Flowers,97268,WR,BLT,1,12.2,0,60.0,,0,0,0,0.0,0,3,3,0,70.5,67.4,71.4,,69.8,0.0,0,0,45,0.0,0,30,0,3,96.7,29,26.7,8,104.2,5,0,73.3,22,78,26,8.7,26.0,2.69
Tyjae Spears,97195,HB,TEN,1,-3.0,3,100.0,,0,0,1,0.0,0,1,31,0,73.4,71.6,61.9,32.5,82.6,3.7,1,0,15,14.8,4,27,1,5,81.5,22,3.7,1,92.5,5,0,0.0,0,31,46,9.2,6.2,1.41
Xavier Hutchinson,122518,WR,HST,1,12.2,0,60.0,0.0,0,1,0,0.0,0,2,13,0,70.5,65.8,70.8,,69.2,0.0,0,0,22,0.0,0,24,0,3,100.0,24,8.3,2,87.1,5,0,91.7,22,42,12,4.0,14.0,1.75
Keenan Allen,7857,WR,LAC,1,9.8,1,80.0,50.0,1,2,0,0.0,0,2,27,0,72.1,67.0,70.9,,73.4,0.0,0,0,30,0.0,0,27,0,4,88.9,24,48.1,13,110.8,5,0,51.9,14,53,9,2.3,13.3,2.21
Bam Knight,97432,HB,ARZ,1,-1.0,1,100.0,,0,0,0,0.0,0,0,1,0,72.1,73.0,81.0,80.2,63.6,0.0,0,0,12,9.5,2,21,0,4,81.0,17,4.8,1,88.5,4,0,9.5,2,21,25,6.3,5.3,1.24
Chris Moore,10741,WR,WAS,1,17.3,0,50.0,50.0,1,2,1,33.3,1,1,32,0,29.9,64.0,55.1,,57.3,0.0,0,0,19,0.0,0,30,1,2,90.0,27,13.3,4,72.9,4,0,86.7,26,28,11,5.5,14.0,1.04
Tim Patrick,12087,WR,JAX,1,8.3,1,75.0,66.7,2,3,0,0.0,0,2,15,0,70.5,65.8,73.8,,74.1,0.0,0,1,10,0.0,0,18,0,3,88.9,16,33.3,6,85.4,4,1,66.7,12,20,4,1.3,6.7,1.25
Dallas Goedert,47272,TE,PHI,1,9.3,0,50.0,,0,0,0,33.3,1,1,24,0,29.9,64.0,51.0,,43.0,47.1,16,0,17,0.0,0,34,0,2,91.2,31,41.2,14,68.8,4,0,11.8,4,24,15,7.5,12.0,0.77
Christian Kirk,47546,WR,HST,1,5.0,0,25.0,0.0,0,3,0,50.0,1,0,13,0,28.9,61.2,46.1,,45.4,0.0,0,0,6,0.0,0,26,0,1,100.0,26,76.9,20,39.6,4,0,23.1,6,6,2,2.0,6.0,0.23
Gabe Davis,55410,WR,BUF,1,8.0,0,75.0,100.0,1,1,0,25.0,1,3,4,0,36.2,65.8,70.4,,69.0,0.0,0,0,22,0.0,0,17,0,3,88.2,15,17.6,3,106.3,4,0,82.4,14,40,11,3.7,13.3,2.67
Brock Wright,60994,TE,DET,1,2.5,0,50.0,,0,0,0,0.0,0,0,11,0,68.3,64.0,51.2,23.4,50.8,51.5,17,1,4,24.2,8,33,0,2,75.8,25,33.3,11,16.7,4,0,12.1,4,8,9,4.5,4.0,0.32
Marquise Brown,61568,WR,KC,1,7.5,1,100.0,100.0,1,1,0,0.0,0,1,16,0,72.1,67.0,66.1,,65.2,0.0,0,0,18,0.0,0,26,0,4,73.1,19,42.3,11,108.3,4,0,57.7,15,40,10,2.5,10.0,2.11
Rashid Shaheed,63707,WR,SEA,1,15.5,0,50.0,,0,0,0,0.0,0,1,29,0,68.3,73.4,57.7,,59.8,0.0,0,0,21,0.0,0,36,0,2,94.4,34,25.0,9,71.9,4,0,75.0,27,27,1,0.5,13.5,0.79
Greg Dulcich,84068,TE,MIA,1,5.3,1,50.0,,0,0,0,0.0,0,1,17,0,68.3,64.0,60.9,,62.1,31.6,6,0,14,0.0,0,19,0,2,94.7,18,26.3,5,62.5,4,0,42.1,8,18,9,4.5,9.0,1.0
Tyrone Tracy,84226,HB,NYG,1,-3.5,2,100.0,100.0,1,1,0,0.0,0,2,21,0,73.4,77.6,86.5,74.2,88.3,0.0,0,0,20,11.8,2,17,0,4,82.4,14,17.6,3,118.8,4,0,5.9,1,51,65,16.3,12.8,3.64
Cedric Tillman,84434,WR,CLV,1,10.8,0,75.0,,0,0,0,0.0,0,2,8,0,70.5,65.8,69.6,,69.5,0.0,0,0,26,0.0,0,26,0,3,100.0,26,46.2,12,116.7,4,0,53.8,14,52,11,3.7,17.3,2.0
DeAndre Hopkins,7808,WR,BLT,1,14.5,0,25.0,100.0,1,1,0,0.0,0,0,3,0,68.3,64.0,66.7,,66.1,0.0,0,0,11,0.0,0,23,0,1,95.7,22,34.8,8,39.6,4,0,65.2,15,11,0,0.0,11.0,0.5
Andrei Iosivas,109811,WR,CIN,1,5.3,0,75.0,50.0,1,2,0,0.0,0,2,7,0,70.5,65.8,60.6,,58.8,0.0,0,0,11,0.0,0,32,0,3,96.9,31,84.4,27,85.4,4,0,15.6,5,20,4,1.3,6.7,0.65
Michael Mayer,122906,TE,LV,1,4.8,0,75.0,,0,0,0,0.0,0,0,23,0,70.5,65.8,56.4,76.9,56.0,56.1,23,0,8,19.5,8,41,0,3,75.6,31,26.8,11,78.1,4,0,14.6,6,13,13,4.3,4.3,0.42
Ladd McConkey,124030,WR,LAC,1,6.3,0,75.0,,0,0,0,0.0,0,0,27,0,72.1,67.0,54.9,,55.2,0.0,0,1,7,0.0,0,24,0,3,87.5,21,45.8,11,38.5,4,0,54.2,13,13,14,4.7,4.3,0.62
Jalin Hyatt,124282,WR,NYG,1,19.0,0,50.0,,0,0,0,0.0,0,1,21,0,68.3,64.0,52.1,,51.9,0.0,0,1,14,0.0,0,27,0,2,96.3,26,25.9,7,22.9,4,0,74.1,20,18,0,0.0,9.0,0.69
