player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Zach Charbonnet,97630,HB,SEA,1,11,2,0,0.0,0,0,37,0,0,2,25,35.0,0,1,29,0,3,74.4,59.2,76.1,,83.2,75.8,51.8,60.0,6,0,10,2,15,14,0,0,2,13,0,37,25,2.27,3.4,0.67,8
Jaylen Warren,98692,HB,PIT,1,10,5,1,56.5,35,0,62,0,1,5,43,215.0,1,1,25,0,4,73.9,91.2,72.0,,,64.2,90.7,60.0,35,0,5,2,7,11,0,0,2,12,0,62,43,4.3,6.2,0.71,6
Jalen Hurts,40291,QB,PHI,1,10,0,0,0.0,0,0,23,0,0,0,5,0.0,2,3,24,1,0,79.8,77.1,79.5,78.7,,,58.6,60.0,12,0,0,0,0,37,8,2,0,8,1,31,9,0.9,3.1,,0
Tony Pollard,27126,HB,TEN,1,10,0,0,0.0,0,0,22,0,0,0,23,0.0,0,0,31,0,4,74.2,59.2,76.0,,74.5,65.5,56.3,,7,0,4,3,17,10,0,0,3,13,0,22,23,2.3,2.2,0.24,6
Rachaad White,131633,HB,TB,1,10,3,0,0.0,0,0,51,0,1,3,26,86.7,2,5,30,0,4,73.4,70.2,77.9,,46.6,62.8,74.1,59.5,12,0,11,2,20,14,0,0,2,12,0,51,26,2.6,5.1,0.55,4
Ollie Gordon II,157792,HB,MIA,1,9,0,1,44.4,20,0,45,0,0,0,19,0.0,1,3,17,0,8,72.7,70.8,73.9,,75.7,54.3,71.6,54.2,20,0,0,0,7,14,0,0,0,9,1,45,19,2.11,5.0,0.0,1
Kenneth Gainwell,77737,HB,PIT,1,9,2,0,0.0,0,0,24,0,2,2,22,61.1,1,2,25,0,1,75.3,72.5,78.8,,73.1,89.9,60.2,60.0,12,0,81,7,26,10,0,0,8,16,0,24,22,2.44,2.7,3.12,8
Jacory Croskey-Merritt,102382,HB,WAS,1,9,1,0,0.0,0,0,28,0,0,1,24,26.7,1,1,32,0,2,73.1,50.9,73.8,,6.9,57.8,56.2,60.0,10,0,5,1,6,10,0,0,1,10,0,28,24,2.67,3.1,0.83,7
LeQuint Allen,158290,HB,JAX,1,8,3,0,0.0,0,0,36,0,0,3,20,93.8,1,2,15,0,4,73.8,72.5,70.7,,77.8,57.1,70.4,,12,0,0,0,2,8,0,0,0,8,0,36,20,2.5,4.5,0.0,4
Blake Corum,129574,HB,LA,1,8,0,0,0.0,0,0,10,0,0,0,5,0.0,0,0,26,0,3,73.3,55.8,71.6,,79.3,63.1,53.8,,6,0,-5,1,4,8,0,0,2,9,0,10,5,0.63,1.3,-1.25,5
Brian Robinson,57120,HB,SF,1,8,3,0,0.0,0,0,24,0,0,3,20,93.8,0,1,28,0,2,73.0,53.6,71.1,,,56.1,55.0,60.0,7,0,0,0,4,12,0,0,1,8,0,24,20,2.5,3.0,0.0,6
Josh Jacobs,45953,HB,GB,1,7,1,1,37.5,15,0,40,0,0,1,37,75.5,1,3,12,0,1,70.6,67.1,71.9,,69.1,73.7,63.8,60.0,15,0,0,0,2,7,0,0,0,7,0,40,37,5.29,5.7,0.0,5
Ashton Jeanty,157196,HB,LV,1,6,0,0,0.0,0,0,7,1,1,0,11,15.3,1,2,23,0,2,73.1,54.9,77.1,,65.6,50.7,56.4,,11,0,27,6,32,6,0,0,8,12,0,7,11,1.83,1.2,0.84,2
Jordan Mason,62946,HB,MIN,1,6,2,1,35.6,16,0,45,0,0,2,29,161.1,1,1,18,0,2,70.6,75.9,69.2,,66.3,58.4,73.4,,16,0,0,0,2,6,0,0,0,6,1,45,29,4.83,7.5,0.0,4
Josh Allen,46601,QB,BUF,1,6,0,0,0.0,0,0,16,0,0,0,11,0.0,1,4,4,0,2,79.1,72.4,0.0,68.6,,,75.8,60.0,12,1,0,0,0,20,24,3,0,3,3,40,39,6.5,6.7,,0
David Montgomery,45719,HB,DET,1,6,1,0,0.0,0,0,27,0,0,1,17,40.5,0,1,11,0,4,71.1,73.6,74.6,,30.5,66.3,77.3,60.0,7,0,10,1,12,7,0,0,1,7,0,27,17,2.83,4.5,0.83,2
Keaton Mitchell,123826,HB,BLT,1,6,2,0,0.0,0,0,31,1,0,2,24,100.0,1,1,3,0,2,73.4,48.3,76.4,,3.6,38.4,58.3,,10,0,23,2,9,6,0,0,3,8,0,31,24,4.0,5.2,2.56,2
Jaleel McLaughlin,138346,HB,DEN,1,6,0,0,0.0,0,0,19,0,0,0,10,0.0,0,2,10,0,2,71.1,60.2,69.0,,,64.1,59.4,,5,0,-5,1,2,6,0,0,1,7,1,19,10,1.67,3.2,-2.5,4
Kimani Vidal,123727,HB,LAC,1,5,1,0,0.0,0,0,13,0,0,1,13,37.1,0,1,27,0,4,70.9,65.1,73.9,,79.2,58.8,65.5,,4,0,-1,2,13,5,0,0,2,7,0,13,13,2.6,2.6,-0.08,1
Baker Mayfield,46518,QB,TB,1,5,1,0,0.0,0,0,13,0,0,0,2,0.0,1,4,30,1,0,28.1,55.1,79.3,50.9,,,67.0,60.0,13,0,0,0,0,32,26,4,0,1,1,39,33,6.6,7.8,,1
Trevor Lawrence,77632,QB,JAX,1,5,0,0,0.0,0,0,4,0,0,0,1,0.0,0,1,15,0,1,77.4,57.8,78.8,59.1,,,53.7,60.1,4,0,0,0,0,37,5,2,0,3,1,9,4,0.8,1.8,,0
Emari Demercado,77763,HB,ARZ,1,5,0,0,0.0,0,0,8,0,0,0,6,0.0,0,1,1,0,4,70.9,58.5,74.3,,,69.9,54.7,,5,0,12,2,9,5,0,0,2,7,0,8,6,1.2,1.6,1.33,1
Bam Knight,97432,HB,ARZ,1,5,2,0,0.0,0,0,24,0,1,2,13,86.7,0,1,1,0,5,73.0,81.0,76.7,,80.2,63.6,88.8,57.5,7,0,21,4,17,11,0,0,4,9,1,24,13,2.6,4.8,1.24,0
Kaleb Johnson,156419,HB,PIT,1,5,2,0,0.0,0,0,15,0,0,2,16,128.0,0,0,25,0,2,69.7,40.9,0.0,,26.9,59.6,52.3,60.0,7,1,0,0,1,6,0,0,0,5,0,15,16,3.2,3.0,0.0,3
Chuba Hubbard,57373,HB,CAR,1,4,0,0,0.0,0,0,21,1,0,0,6,0.0,0,0,5,0,1,71.8,52.8,73.4,,20.9,37.4,65.3,,6,0,7,1,8,4,0,0,3,5,0,21,6,1.5,5.3,0.88,3
Tyjae Spears,97195,HB,TEN,1,4,1,0,0.0,0,1,3,0,3,1,5,55.6,0,0,31,0,2,71.6,61.9,77.8,,32.5,82.6,50.1,,1,1,31,5,22,4,0,0,5,9,0,3,5,1.25,0.8,1.41,1
Geno Smith,7820,QB,LV,1,4,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,23,0,0,80.7,58.7,78.8,58.5,,,59.6,60.0,7,0,0,0,0,9,15,3,0,1,0,14,23,5.75,3.5,,0
Marcus Mariota,9435,QB,WAS,1,4,0,0,0.0,0,0,5,0,0,0,2,0.0,1,1,32,0,2,78.9,53.6,79.2,51.2,,,64.0,60.3,44,0,0,0,0,31,44,1,0,3,0,49,9,2.25,12.3,,0
Caleb Williams,144622,QB,CHI,1,4,2,0,0.0,0,0,3,0,0,0,0,0.0,1,2,6,1,0,78.8,66.4,79.6,60.6,,,75.4,60.0,16,1,0,0,0,38,23,2,0,2,0,26,40,10.0,6.5,,1
Drake Maye,143969,QB,NE,1,4,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,19,0,0,79.5,84.2,79.0,84.9,,,53.1,60.0,4,0,0,0,0,26,5,2,0,2,0,2,0,0.0,0.5,,0
Dak Prescott,10769,QB,DAL,1,4,0,0,0.0,0,0,-4,0,0,0,0,0.0,0,0,9,1,0,28.6,68.4,79.1,67.1,,,61.3,60.0,-1,0,0,0,0,32,0,0,0,4,0,-4,0,0.0,-1.0,,0
Malik Davis,57196,HB,DAL,1,4,0,0,0.0,0,0,20,0,0,0,13,0.0,0,1,9,0,0,68.6,60.9,71.2,,,56.3,61.6,60.0,9,0,0,0,4,9,0,0,0,4,0,20,13,3.25,5.0,0.0,4
Jeremy McNichols,11917,HB,WAS,1,4,1,0,0.0,0,0,13,0,0,1,6,25.0,0,0,32,0,0,70.0,66.5,76.1,,82.9,69.2,60.4,,7,0,16,2,7,4,0,0,2,6,0,13,6,1.5,3.3,2.29,4
Tank Bigsby,123974,HB,PHI,1,4,1,1,50.0,17,0,34,0,0,1,13,81.3,1,1,24,0,1,68.6,75.4,71.6,,,57.3,73.9,60.0,17,0,0,0,3,5,0,0,0,4,0,34,13,3.25,8.5,0.0,3
Lamar Jackson,46416,QB,BLT,1,4,0,0,0.0,0,0,-3,0,0,0,1,0.0,1,1,3,0,0,78.5,49.8,78.8,48.5,,,61.3,60.1,13,1,0,0,0,29,13,1,0,3,0,10,4,1.0,2.5,,1
Jameis Winston,9434,QB,NYG,1,3,1,0,0.0,0,0,10,0,0,1,10,111.1,1,2,21,1,0,78.5,54.8,79.4,47.7,,,81.0,60.3,10,0,0,0,0,39,0,0,0,3,1,10,10,3.33,3.3,,0
Tyler Allgeier,83639,HB,ATL,1,3,1,0,0.0,0,0,10,0,1,1,7,93.3,0,1,2,0,0,70.0,70.8,72.0,,16.9,63.3,76.2,60.0,5,0,6,2,7,5,0,0,2,5,1,10,7,2.33,3.3,0.86,3
Trey Lance,91399,QB,LAC,1,3,0,0,0.0,0,0,1,0,0,0,4,0.0,0,1,27,0,1,72.9,52.0,73.2,52.6,,,57.7,60.0,1,0,0,0,0,4,0,0,0,3,0,1,4,1.33,0.3,,1
Bo Nix,97790,QB,DEN,1,3,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,10,0,1,79.6,85.3,78.8,83.0,,58.4,66.9,60.0,8,1,0,0,1,20,8,1,1,2,0,8,0,0.0,2.7,0.0,0
Nick Chubb,45783,HB,HST,1,3,2,0,0.0,0,0,17,0,0,2,13,288.9,0,1,13,0,3,67.2,66.1,72.8,,80.1,54.1,65.8,,8,0,0,0,8,3,0,0,1,3,0,17,13,4.33,5.7,0.0,0
Trayveon Williams,45775,HB,LAC,1,3,1,0,0.0,0,0,-1,0,0,1,6,50.0,0,0,27,0,1,69.8,56.0,73.8,,46.5,59.0,56.5,60.0,2,0,0,1,9,6,0,0,1,4,0,-1,6,2.0,-0.3,0.0,2
D'Ernest Johnson,45734,HB,NE,1,3,0,0,0.0,0,0,6,0,0,0,6,0.0,0,0,19,0,1,68.6,71.4,69.6,,,57.5,71.2,,5,0,0,0,3,4,0,0,0,3,0,6,6,2.0,2.0,0.0,2
Tez Johnson,123709,WR,TB,1,3,0,0,,0,0,0,0,0,0,3,0.0,0,0,30,0,0,66.7,47.3,80.1,,,46.7,59.5,56.5,6,0,6,1,34,22,0,0,3,4,0,0,3,1.0,0.0,0.18,0
Justin Herbert,28237,QB,LAC,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,27,0,0,76.6,53.0,76.7,51.4,,,61.3,60.0,12,1,0,0,0,9,21,3,0,0,0,21,13,4.33,7.0,,0
Shedeur Sanders,131396,QB,CLV,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,8,1,0,23.4,27.4,76.0,26.6,,,59.1,60.0,6,1,0,0,0,8,16,3,0,0,0,16,4,1.33,5.3,,0
Cam Ward,133244,QB,TEN,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,2,2,31,1,0,29.2,57.1,78.9,53.6,,,70.6,60.0,20,0,0,0,0,14,33,3,0,0,0,33,10,3.33,11.0,,0
Mac Jones,60323,QB,SF,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,28,0,0,67.2,61.5,69.9,,,,60.5,60.0,-1,0,0,0,0,5,0,0,0,3,0,-3,0,0.0,-1.0,,0
Raheem Mostert,9783,HB,LV,1,2,1,0,0.0,0,0,6,0,0,1,9,112.5,0,1,23,0,0,70.7,61.2,75.6,,82.1,73.4,53.1,,4,0,7,2,6,2,0,0,2,4,0,6,9,4.5,3.0,1.17,1
Puka Nacua,100632,WR,LA,1,2,0,1,100.0,18,0,18,0,1,0,11,61.1,1,1,26,1,0,19.4,75.2,78.1,,61.4,73.6,59.9,73.4,18,0,75,7,21,12,0,0,8,9,0,18,11,5.5,9.0,3.57,0
Jordan Love,40306,QB,GB,1,2,1,0,0.0,0,0,3,0,0,0,0,0.0,0,0,12,1,0,77.6,93.1,77.9,93.4,,,52.3,60.0,4,0,0,0,0,17,4,1,0,1,0,7,13,6.5,3.5,,1
Sam Darnold,29048,QB,SEA,1,2,0,0,0.0,0,0,3,0,0,0,1,0.0,0,1,29,0,0,80.5,39.2,79.9,38.5,,,62.6,60.1,8,0,0,0,0,35,8,1,0,1,0,11,1,0.5,5.5,,0
George Holani,72154,HB,SEA,1,2,0,0,0.0,0,0,6,0,0,0,2,0.0,0,0,29,0,0,65.2,56.0,64.5,,,,57.2,,4,0,0,0,0,2,0,0,0,2,0,6,2,1.0,3.0,,2
Kendall Milton,124031,HB,CIN,1,2,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,7,0,0,67.2,47.7,68.1,,,,51.3,60.0,2,0,0,0,0,4,0,0,0,2,0,2,2,1.0,1.0,,2
AJ Barner,129433,TE,SEA,1,2,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,29,1,0,21.1,72.3,76.9,,76.1,71.4,61.6,64.8,1,0,70,10,37,31,0,0,10,12,0,1,0,0.0,0.5,1.89,0
Connor Heyward,57301,TE,PIT,1,2,0,0,0.0,0,0,3,0,0,0,2,0.0,0,2,25,0,0,65.2,76.2,70.0,,,60.0,70.6,60.0,2,0,0,0,1,4,0,0,0,2,0,3,2,1.0,1.5,0.0,0
Jacoby Brissett,10725,QB,ARZ,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,1,1,0,0,81.9,78.7,0.0,77.5,,,69.4,59.7,2,1,0,0,0,18,0,0,0,2,0,-2,0,0.0,-1.0,,1
Isaiah Davis,138299,HB,NYJ,1,2,0,0,0.0,0,0,11,0,0,0,8,0.0,0,1,22,0,1,65.2,61.9,73.0,,78.4,53.2,64.2,60.0,7,0,0,0,11,3,0,0,1,2,0,11,8,4.0,5.5,0.0,1
Michael Carter,57337,HB,ARZ,1,2,0,0,0.0,0,0,6,1,1,0,3,21.4,0,2,1,0,0,71.2,57.0,78.7,,76.7,43.8,65.6,,3,0,22,5,28,2,0,0,7,7,0,6,3,1.5,3.0,0.79,2
Amar Johnson,148220,HB,LAC,1,2,0,0,0.0,0,0,8,0,0,0,6,0.0,0,0,27,0,1,65.2,62.6,68.9,,,58.5,62.3,,6,0,0,0,2,2,0,0,0,2,0,8,6,3.0,4.0,0.0,0
Davis Mills,52269,QB,HST,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,1,0,13,0,0,80.1,81.5,79.2,81.5,,,54.2,60.0,10,0,0,0,0,22,14,2,0,0,0,14,3,1.5,7.0,,0
Dillon Gabriel,86272,QB,CLV,1,2,1,0,0.0,0,0,1,0,0,1,1,100.0,0,0,8,0,0,73.0,49.4,75.8,55.4,,,48.0,60.0,1,0,0,0,0,15,1,1,0,1,0,2,10,5.0,1.0,,1
Isaiah Williams,97156,WR,NYJ,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,22,0,0,72.7,49.0,77.0,56.3,,51.2,56.6,58.1,4,0,2,1,25,16,0,0,2,2,0,4,2,2.0,4.0,0.08,0
Tahj Brooks,123133,HB,CIN,1,1,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,7,0,0,61.9,53.8,70.7,,8.4,56.2,62.8,60.0,5,0,0,0,4,2,0,0,0,1,0,5,3,3.0,5.0,0.0,1
Trevor Etienne,157730,HB,CAR,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,5,0,0,71.0,57.1,70.0,,,56.3,,60.0,2,0,0,0,2,2,0,0,0,1,0,2,2,2.0,2.0,0.0,0
Aaron Rodgers,2241,QB,PIT,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,25,0,0,75.4,42.9,77.0,40.3,,,63.3,60.0,8,0,0,0,0,16,8,1,0,0,0,8,16,16.0,8.0,,0
Chris Brooks,83644,HB,GB,1,1,0,0,0.0,0,0,8,0,0,0,0,0.0,0,0,12,0,0,61.9,75.2,67.1,,78.4,60.0,62.8,60.0,8,0,0,0,1,2,0,0,0,1,0,8,0,0.0,8.0,0.0,1
Bryce Young,123943,QB,CAR,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,5,0,0,81.0,87.2,79.7,86.2,,,57.9,60.0,-1,0,0,0,0,26,0,0,0,1,0,-1,0,0.0,-1.0,,0
Michael Penix Jr.,82134,QB,ATL,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,2,0,0,74.8,79.1,77.3,74.3,,,65.6,60.0,9,0,0,0,0,22,9,1,0,0,0,9,0,0.0,9.0,,0
Deebo Samuel,48274,WR,WAS,1,1,0,0,0.0,0,1,3,0,0,0,3,0.0,0,1,32,0,1,70.8,69.6,80.2,,,67.9,63.9,60.4,3,2,74,7,29,18,0,0,8,8,0,3,3,3.0,3.0,2.55,0
Grant Stuard,55933,LB,DET,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,11,0,0,61.9,60.1,65.0,,,,60.0,,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0,,0
Patrick Mahomes,11765,QB,KC,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,16,0,0,81.1,46.9,79.4,48.5,,,52.0,60.0,3,0,0,0,0,14,3,1,0,0,0,3,1,1.0,3.0,,0
DJ Moore,48267,WR,CHI,1,1,0,0,0.0,0,0,3,1,0,0,0,0.0,0,1,6,0,1,64.6,52.9,78.2,,,51.3,62.0,54.9,3,0,18,1,30,30,0,0,3,2,0,3,0,0.0,3.0,0.6,0
Mason Rudolph,46569,QB,PIT,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,25,0,0,74.6,59.8,0.0,62.7,,,60.0,60.0,-1,1,0,0,0,11,0,0,0,1,0,-1,0,0.0,-1.0,,0
Jaxon Smith-Njigba,129758,WR,SEA,1,1,1,0,0.0,0,0,11,0,1,1,8,160.0,1,1,29,0,0,70.6,84.2,79.5,,,82.7,,61.0,11,0,105,9,44,23,0,0,12,10,0,11,8,8.0,11.0,2.39,0
Hunter Luepke,91319,FB,DAL,1,1,0,0,0.0,0,0,5,0,1,0,3,75.0,0,1,9,0,0,67.4,66.9,76.1,,,88.2,61.4,45.8,5,0,36,3,6,10,0,0,3,4,0,5,3,3.0,5.0,6.0,0
Malik Willis,60341,QB,GB,1,1,0,1,100.0,16,0,16,0,0,0,0,0.0,1,1,12,0,0,66.1,77.5,71.1,71.4,,,63.7,60.0,16,0,0,0,0,5,0,0,0,1,0,16,0,0.0,16.0,,1
Sterling Shepard,10674,WR,TB,1,1,0,0,0.0,0,0,7,1,0,0,3,0.0,0,0,30,0,0,68.3,68.7,76.7,,,65.3,63.1,74.3,7,0,54,4,30,13,0,0,5,5,0,7,3,3.0,7.0,1.8,0
Bo Melton,61610,WR,GB,1,1,0,1,100.0,17,0,17,0,0,0,2,0.0,1,1,12,0,0,68.2,70.2,66.3,,,,63.1,60.0,17,0,0,0,0,2,0,0,0,1,0,17,2,2.0,17.0,,0
