player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Justin Jefferson,61398,WR,MIN,1,13.4,3,85.7,33.3,1,3,0,0.0,0,7,18,0,79.4,72.5,86.5,,86.5,0.0,0,0,38,0.0,0,48,0,12,95.8,46,22.9,11,142.6,14,1,77.1,37,192,45,3.8,16.0,4.17
Tyreek Hill,10799,WR,MIA,1,14.4,1,53.8,0.0,0,3,0,0.0,0,4,17,0,52.5,69.5,73.8,,74.1,0.0,0,1,23,0.0,0,27,0,7,92.6,25,33.3,9,66.8,13,1,63.0,17,82,12,1.7,11.7,3.28
CeeDee Lamb,61570,WR,DAL,1,5.0,1,100.0,,0,0,0,0.0,0,7,9,0,80.0,72.9,86.0,,83.6,2.6,1,0,15,0.0,0,38,0,13,97.4,37,44.7,17,137.7,13,2,52.6,20,98,41,3.2,7.5,2.65
Evan Engram,11778,TE,JAX,1,5.3,0,76.9,100.0,1,1,0,16.7,2,5,15,0,41.4,71.1,62.2,41.0,63.8,23.4,11,1,17,4.3,2,47,0,10,89.4,42,59.6,28,85.1,13,1,14.9,7,79,28,2.8,7.9,1.88
Quez Watkins,61664,WR,PHI,1,10.1,0,72.7,75.0,3,4,0,0.0,0,4,24,0,76.5,70.1,77.1,,76.2,0.0,0,1,19,0.0,0,44,0,8,100.0,44,34.1,15,90.3,11,1,65.9,29,93,21,2.6,11.6,2.11
Calvin Ridley,48262,WR,JAX,1,16.8,0,60.0,0.0,0,1,0,0.0,0,4,15,0,74.6,68.8,70.0,,69.4,0.0,0,0,59,0.0,0,42,0,6,92.9,39,21.4,9,129.6,10,1,78.6,33,106,23,3.8,17.7,2.72
Amon-Ra St. Brown,84470,WR,DET,1,13.5,2,70.0,,0,0,0,0.0,0,5,11,0,75.6,69.5,91.0,61.6,90.4,0.0,0,0,70,3.7,1,27,0,7,92.6,25,66.7,18,145.8,10,1,33.3,9,144,82,11.7,20.6,5.76
Mecole Hardman Jr.,42683,WR,KC,1,8.2,2,60.0,50.0,1,2,0,25.0,2,4,16,0,29.7,68.8,65.6,,65.7,0.0,0,1,37,0.0,0,35,0,6,100.0,35,68.6,24,44.6,10,0,25.7,9,77,47,7.8,12.8,2.2
Joshua Palmer,62979,WR,LAC,1,9.6,0,60.0,0.0,0,2,0,25.0,2,4,27,0,29.8,68.8,61.2,,61.2,0.0,0,0,12,0.0,0,38,1,6,94.7,36,76.3,29,70.4,10,0,23.7,9,44,25,4.2,7.3,1.22
DeAndre Hopkins,7808,WR,TEN,1,7.1,2,70.0,0.0,0,1,0,0.0,0,2,31,0,75.6,70.1,73.4,,73.9,0.0,0,1,16,0.0,0,29,0,7,93.1,27,0.0,0,73.3,10,1,100.0,29,46,22,3.1,6.6,1.7
