player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Zach Charbonnet,97630,HB,SEA,1,18,3,3,62.7,69,0,110,0,2,3,71,98.6,3,8,29,0,7,76.9,90.7,73.9,,73.0,63.6,90.4,60.0,29,0,12,2,14,20,0,0,2,20,2,110,71,3.94,6.1,0.86,11
Aaron Jones,11937,HB,MIN,1,18,0,0,0.0,0,0,53,0,0,0,32,0.0,1,3,18,0,4,77.2,51.2,75.3,,77.7,63.0,49.0,,10,0,10,3,11,18,0,0,4,21,1,53,32,1.78,2.9,0.91,14
De'Von Achane,124305,HB,MIA,1,18,6,2,39.8,33,0,83,0,1,6,62,114.8,3,5,17,0,5,77.4,69.9,78.2,,,62.5,70.1,60.0,18,0,29,3,18,23,0,0,3,21,0,83,62,3.44,4.6,1.61,12
Tony Pollard,27126,HB,TEN,1,18,2,1,29.4,25,0,85,0,0,2,71,39.4,2,4,31,0,3,77.1,67.1,75.9,,,65.0,66.0,,25,0,10,2,18,19,0,0,2,20,0,85,71,3.94,4.7,0.56,15
Travis Etienne Jr.,57185,HB,JAX,1,17,4,0,0.0,0,0,76,0,0,4,51,63.2,3,4,15,0,8,76.6,63.2,77.5,,45.7,51.0,67.5,60.0,13,0,16,2,16,23,0,0,2,19,0,76,51,3.0,4.5,1.0,8
Jahmyr Gibbs,122474,HB,DET,1,17,4,0,0.0,0,0,41,0,3,4,38,82.4,0,1,11,1,7,25.0,53.1,76.9,,58.8,80.6,46.0,60.0,8,0,23,2,13,19,0,0,3,19,0,41,38,2.24,2.4,1.77,10
Ashton Jeanty,157196,HB,LV,1,16,3,1,40.0,24,0,60,0,0,3,52,54.2,2,4,23,0,3,76.6,66.0,77.3,,79.6,59.2,66.2,60.0,24,0,13,2,24,18,0,0,2,18,0,60,52,3.25,3.8,0.54,12
Kenneth Walker III,97199,HB,SEA,1,15,6,1,31.4,16,0,51,0,0,6,33,77.6,2,1,29,1,5,24.2,44.1,74.1,,34.2,28.0,55.0,60.0,16,0,6,2,12,16,0,0,2,17,0,51,33,2.2,3.4,0.5,9
RJ Harvey,99622,HB,DEN,1,14,3,0,0.0,0,0,43,1,1,3,36,54.1,1,3,10,0,9,76.1,62.1,79.4,,56.0,69.4,58.6,59.0,11,0,33,5,23,20,0,0,6,19,0,43,36,2.57,3.1,1.43,5
Breece Hall,97636,HB,NYJ,1,14,5,2,70.3,78,0,111,0,1,5,60,160.7,2,4,22,0,10,75.5,86.0,74.5,,60.5,69.9,84.2,60.0,59,0,18,2,8,17,0,0,2,16,1,111,60,4.29,7.9,2.25,4
Audric Estime,147476,HB,NO,1,14,8,1,34.0,32,0,94,0,0,8,86,327.6,2,5,20,0,3,75.3,82.9,77.6,,78.2,54.3,87.5,59.4,32,0,4,1,22,16,0,0,1,15,1,94,86,6.14,6.7,0.18,11
Omarion Hampton,162750,HB,LAC,1,14,2,0,0.0,0,0,29,0,1,2,30,29.2,0,1,27,0,7,76.7,62.7,78.7,,48.9,68.4,60.5,60.0,5,0,31,8,31,16,0,0,8,22,1,29,30,2.14,2.1,1.0,6
Tyrone Tracy,84226,HB,NYG,1,14,1,1,37.1,23,0,62,0,0,1,47,22.4,2,2,21,0,8,75.3,60.3,79.3,,75.2,51.3,63.9,59.3,23,0,-5,1,22,17,0,0,2,15,0,62,47,3.36,4.4,-0.23,6
Javonte Williams,77803,HB,DAL,1,13,2,0,0.0,0,0,54,0,0,2,41,48.5,0,4,9,0,6,74.7,72.1,76.5,,75.0,51.7,72.8,,9,0,0,0,8,13,0,0,2,13,1,54,41,3.15,4.2,0.0,7
Kyren Williams,97118,HB,LA,1,13,3,3,63.0,58,0,92,0,0,3,78,112.5,3,4,26,0,6,75.4,72.8,76.6,,63.9,67.1,73.0,60.0,22,0,38,3,19,14,0,0,3,16,0,92,78,6.0,7.1,2.0,6
Jaylen Warren,98692,HB,PIT,1,12,5,1,23.4,15,0,64,0,0,5,56,194.4,2,3,25,1,4,22.5,61.5,74.8,,76.2,52.6,59.9,60.0,15,0,0,0,6,13,0,0,0,12,0,64,56,4.67,5.3,0.0,8
Rico Dowdle,40693,HB,CAR,1,12,3,0,0.0,0,0,59,1,0,3,33,55.0,1,2,5,0,4,75.0,57.9,74.6,,76.4,39.3,64.1,60.0,11,0,4,3,17,15,0,0,4,15,0,59,33,2.75,4.9,0.24,8
Jacory Croskey-Merritt,102382,HB,WAS,1,11,3,1,68.6,72,0,105,0,0,3,120,297.5,3,3,32,0,6,74.7,69.5,74.3,,79.0,53.0,69.2,60.0,72,0,0,0,9,14,0,0,0,11,2,105,120,10.91,9.5,0.0,5
Dylan Sampson,163772,HB,CLV,1,11,2,0,0.0,0,0,27,0,0,2,21,27.3,0,0,8,0,4,74.2,58.3,75.4,,,64.4,56.9,,6,0,0,3,8,10,0,0,3,14,0,27,21,1.91,2.5,0.0,6
Tyler Allgeier,83639,HB,ATL,1,10,3,0,0.0,0,0,23,0,0,3,32,96.0,0,1,2,0,5,73.3,55.5,71.8,,,54.1,57.8,57.0,6,0,0,0,5,14,0,0,0,10,0,23,32,3.2,2.3,0.0,5
David Montgomery,45719,HB,DET,1,10,4,0,0.0,0,0,25,0,0,4,21,70.0,0,2,11,0,3,73.9,75.9,71.4,,63.1,75.5,72.8,60.0,8,0,15,2,6,11,0,0,2,12,0,25,21,2.1,2.5,2.5,7
Bo Nix,97790,QB,DEN,1,9,0,0,0.0,0,0,0,0,0,0,0,0.0,1,4,10,0,0,80.5,82.8,79.4,81.5,,,66.4,60.0,14,0,0,0,0,27,42,5,0,4,1,42,7,0.78,4.7,,1
Keaton Mitchell,123826,HB,BLT,1,9,1,0,0.0,0,0,31,0,0,1,31,31.3,1,3,3,0,4,73.4,71.7,73.8,,,88.4,62.4,60.0,14,0,7,2,4,10,0,0,2,11,0,31,31,3.44,3.4,1.75,5
Bryce Young,123943,QB,CAR,1,9,0,0,0.0,0,0,-6,0,0,0,0,0.0,2,3,5,0,0,78.7,54.2,78.1,48.6,,,66.6,60.0,11,0,0,0,0,21,33,5,0,4,1,27,2,0.22,3.0,,1
Isiah Pacheco,83747,HB,KC,1,9,2,0,0.0,0,0,32,0,0,2,39,96.3,1,1,16,0,1,72.7,63.7,73.2,,78.4,56.3,62.8,,13,0,0,0,4,9,0,0,0,9,0,32,39,4.33,3.6,0.0,8
Bucky Irving,144970,HB,TB,1,9,1,0,0.0,0,0,19,1,1,1,16,25.4,1,2,30,0,6,74.5,55.6,76.9,,50.4,51.0,58.4,,12,0,14,5,23,9,0,0,6,14,0,19,16,1.78,2.1,0.61,3
Jaxson Dart,146409,QB,NYG,1,9,1,0,0.0,0,1,27,0,0,1,4,11.1,3,6,21,0,0,79.7,76.1,79.0,68.2,,,80.0,60.0,17,1,0,0,0,28,21,3,0,6,2,48,7,0.78,5.3,,2
Malik Willis,60341,QB,GB,1,9,2,1,36.7,22,0,21,0,0,0,0,0.0,4,4,12,1,0,78.0,95.6,77.1,92.7,,,87.4,60.0,22,0,0,0,0,9,39,5,0,4,2,60,31,3.44,6.7,,1
D'Andre Swift,57212,HB,CHI,1,9,2,1,40.7,22,0,54,0,0,2,43,86.9,1,3,6,0,5,73.9,74.3,79.9,,23.2,63.4,80.0,,22,0,25,2,25,10,0,0,2,11,2,54,43,4.78,6.0,1.0,4
Rhamondre Stevenson,98689,HB,NE,1,8,2,1,51.1,24,0,47,0,0,2,43,82.7,2,3,19,0,4,73.8,71.2,76.0,,68.4,74.8,68.5,60.0,24,0,55,5,19,10,0,0,5,13,1,47,43,5.38,5.9,2.89,3
Devin Singletary,40485,HB,NYG,1,8,1,1,64.4,29,0,45,0,1,1,11,22.9,1,3,21,0,6,73.5,64.4,73.8,,72.7,69.2,61.6,,29,0,25,4,10,8,0,0,4,12,1,45,11,1.38,5.6,2.5,2
Jawhar Jordan,99595,HB,HST,1,8,2,0,0.0,0,0,36,0,0,2,23,71.9,1,1,13,0,3,72.1,68.8,70.3,,,58.0,67.7,60.0,10,0,0,0,2,9,0,0,0,8,0,36,23,2.88,4.5,0.0,5
Tyler Huntley,46448,QB,BLT,1,8,2,1,41.7,25,0,35,0,0,2,13,104.0,1,5,3,0,0,77.8,82.0,79.6,68.5,,,85.5,60.0,25,0,0,0,0,52,25,3,0,5,0,60,15,1.88,7.5,,1
Kyle Monangai,129891,HB,CHI,1,8,1,1,47.4,18,0,38,0,1,1,31,70.5,1,2,6,0,2,73.2,59.1,75.0,,55.3,66.1,56.8,60.0,18,0,9,3,15,9,0,0,4,11,0,38,31,3.88,4.8,0.6,6
Raheim Sanders,146626,HB,CLV,1,8,0,0,0.0,0,0,21,0,2,0,20,55.6,0,0,8,0,3,73.1,70.5,74.3,,74.9,75.1,64.5,60.0,6,0,10,1,10,10,0,0,2,9,0,21,20,2.5,2.6,1.0,5
Trevor Lawrence,77632,QB,JAX,1,8,3,0,0.0,0,0,4,0,0,0,3,0.0,1,4,15,0,1,80.4,81.1,79.3,78.3,,,69.9,60.2,11,0,0,0,0,26,22,4,0,4,2,26,38,4.75,3.3,,0
Jaleel McLaughlin,138346,HB,DEN,1,7,1,1,37.5,15,0,40,0,0,1,19,38.8,1,1,10,0,3,71.4,60.0,72.9,,65.8,53.7,61.0,60.0,15,0,0,0,7,8,0,0,0,7,0,40,19,2.71,5.7,0.0,3
Kareem Hunt,11841,HB,KC,1,7,1,0,0.0,0,0,38,0,0,1,23,46.9,1,4,16,0,2,71.4,69.0,75.3,,80.3,52.2,69.8,60.0,14,0,0,0,11,8,0,0,0,7,0,38,23,3.29,5.4,0.0,5
Josh Allen,46601,QB,BUF,1,7,2,1,63.0,17,0,19,0,0,0,19,0.0,1,3,4,2,0,24.9,61.9,79.5,62.4,,,56.6,60.0,17,0,0,0,0,31,8,2,0,5,2,27,32,4.57,3.9,,2
Michael Carter,57337,HB,ARZ,1,7,1,0,0.0,0,0,29,0,0,1,14,22.2,1,2,1,0,3,72.3,69.4,76.5,,70.4,63.5,70.2,,11,0,14,2,16,7,0,0,4,9,0,29,14,2.0,4.1,0.88,4
Ty Chandler,62942,HB,MIN,1,7,0,0,0.0,0,0,24,0,0,0,21,0.0,0,1,18,0,1,71.4,65.0,69.9,,48.0,57.1,65.7,60.0,5,0,0,0,3,8,0,0,0,7,0,24,21,3.0,3.4,0.0,6
Kenneth Gainwell,77737,HB,PIT,1,7,0,1,57.7,15,0,26,1,0,0,32,0.0,1,1,25,0,2,72.9,50.8,84.5,,,43.0,57.7,60.0,15,0,12,3,36,8,0,0,4,10,0,26,32,4.57,3.7,0.33,4
Hunter Luepke,91319,FB,DAL,1,7,0,0,0.0,0,0,30,0,2,0,19,67.9,0,1,9,0,1,71.9,67.1,79.5,,48.9,74.4,62.1,59.9,8,0,14,1,9,16,0,0,1,8,0,30,19,2.71,4.3,1.56,5
Kene Nwangwu,40547,HB,NYJ,1,6,1,1,51.6,16,0,31,0,0,1,18,50.0,1,2,22,0,3,74.2,60.8,79.1,,0.5,54.7,66.9,60.0,16,0,0,0,5,7,0,0,0,6,0,31,18,3.0,5.2,0.0,3
Justin Herbert,28237,QB,LAC,1,6,1,0,0.0,0,0,-4,0,0,0,0,0.0,1,1,27,2,1,24.3,69.0,78.8,69.6,,,58.0,60.0,28,0,0,0,0,17,41,5,0,1,0,37,20,3.33,6.2,,0
Brock Purdy,77672,QB,SF,1,6,2,0,0.0,0,0,7,0,0,0,1,0.0,1,3,28,0,0,79.6,81.9,79.3,79.4,,,68.1,60.0,10,0,0,0,0,31,21,4,0,2,2,28,40,6.67,4.7,,2
Tyjae Spears,97195,HB,TEN,1,6,0,0,0.0,0,0,2,0,0,0,8,0.0,0,0,31,0,2,71.1,46.4,0.0,,30.1,54.5,51.7,60.0,1,1,-1,1,22,10,0,0,2,7,0,2,8,1.33,0.3,-0.05,4
Blake Corum,129574,HB,LA,1,6,2,0,0.0,0,0,18,0,0,2,17,94.4,0,0,26,0,3,70.6,50.8,72.7,,22.0,54.7,55.4,,5,0,0,0,5,6,0,0,0,6,0,18,17,2.83,3.0,0.0,2
Jaylen Wright,146934,HB,MIA,1,5,1,1,57.1,32,0,56,0,0,1,48,192.0,1,1,17,0,2,69.7,84.6,72.0,,,59.8,79.1,60.0,32,0,0,0,1,7,0,0,0,5,0,56,48,9.6,11.2,0.0,3
Caleb Williams,144622,QB,CHI,1,5,1,0,0.0,0,0,3,0,0,0,0,0.0,0,2,6,0,0,80.2,71.8,0.0,75.1,,,54.1,60.0,6,1,0,0,0,19,15,4,0,1,0,18,8,1.6,3.6,,0
Emari Demercado,77763,HB,ARZ,1,5,0,0,0.0,0,0,11,0,0,0,9,0.0,0,1,1,0,4,70.9,50.3,77.6,,7.5,55.0,51.5,,4,0,9,2,23,5,0,0,3,7,0,11,9,1.8,2.2,0.39,1
Ty Johnson,45769,HB,BUF,1,5,0,0,0.0,0,0,15,0,2,0,10,50.0,0,0,4,0,1,71.4,59.5,78.2,,74.6,64.0,55.2,59.5,8,0,33,3,19,7,0,0,4,8,0,15,10,2.0,3.0,1.74,4
Shedeur Sanders,131396,QB,CLV,1,4,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,0,8,0,0,77.6,52.2,78.3,54.8,,,50.3,60.0,11,0,0,0,0,22,21,3,0,1,0,20,11,2.75,5.0,,0
Josh Jacobs,45953,HB,GB,1,4,0,0,0.0,0,0,3,0,0,0,5,0.0,0,0,12,0,2,69.4,47.7,73.3,,3.1,58.5,53.2,60.0,1,0,0,1,6,5,0,0,1,5,0,3,5,1.25,0.8,0.0,2
Joe Flacco,4332,QB,CIN,1,4,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,1,7,0,0,71.6,56.4,73.2,49.5,,,65.7,60.0,5,0,0,0,0,7,5,1,0,3,0,2,1,0.25,0.5,,0
D'Ernest Johnson,45734,HB,NE,1,4,0,0,0.0,0,0,5,0,0,0,7,0.0,0,0,19,0,1,72.3,48.0,71.8,,,58.1,50.7,60.0,3,0,0,0,2,6,0,0,0,4,0,5,7,1.75,1.3,0.0,3
Tyler Shough,83537,QB,NO,1,4,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,20,1,1,27.6,76.6,78.3,80.4,,,49.6,60.0,7,0,0,0,0,20,9,2,0,2,0,6,0,0.0,1.5,,0
Brian Robinson,57120,HB,SF,1,4,0,1,68.2,15,0,22,0,1,0,12,60.0,1,1,28,0,0,69.4,74.4,74.6,,,82.5,65.2,,15,0,6,1,7,4,0,0,1,5,0,22,12,3.0,5.5,0.86,4
C.J. Stroud,129759,QB,HST,1,4,0,0,,0,0,0,0,0,0,0,0.0,0,0,13,0,0,78.4,67.6,78.9,67.3,,,58.2,60.0,2,0,0,0,0,35,0,0,0,4,0,0,0,0.0,0.0,,0
Dak Prescott,10769,QB,DAL,1,4,1,0,0.0,0,0,6,0,0,0,4,0.0,1,3,9,0,0,80.6,68.7,80.3,65.2,,,71.3,60.0,12,0,0,0,0,43,18,2,0,2,0,24,24,6.0,6.0,,0
Quinn Ewers,127253,QB,MIA,1,4,1,0,0.0,0,0,-2,0,0,0,0,0.0,0,1,17,1,0,26.7,47.7,78.6,44.7,,,65.3,60.0,7,1,-6,1,0,27,7,1,1,4,0,5,5,1.25,1.3,,0
Chuba Hubbard,57373,HB,CAR,1,4,0,0,0.0,0,0,12,0,1,0,5,17.9,0,0,5,1,1,19.1,43.4,74.0,,76.9,68.6,32.8,60.0,7,0,6,3,11,6,0,0,3,7,0,12,5,1.25,3.0,0.55,2
Jalen Hurts,40291,QB,PHI,1,3,1,0,0.0,0,0,1,0,0,0,1,0.0,0,0,24,0,0,77.9,68.0,78.3,69.2,,,54.4,60.0,4,0,0,0,0,24,4,1,0,2,0,5,17,5.67,1.7,,0
Sam Darnold,29048,QB,SEA,1,3,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,29,2,0,33.1,56.5,0.0,60.7,,,51.3,60.0,3,3,0,0,0,35,3,1,0,2,0,2,0,0.0,0.7,,0
Taysom Hill,12112,TE,NO,1,3,0,0,,0,0,0,0,0,0,6,0.0,0,0,20,0,1,67.2,51.4,73.9,,,57.3,54.6,60.0,1,0,0,0,3,4,0,0,0,3,0,0,6,2.0,0.0,0.0,2
Jared Goff,10635,QB,DET,1,3,0,0,0.0,0,0,2,0,0,0,1,0.0,0,1,11,3,1,20.6,46.6,79.0,51.7,,,41.4,60.0,2,0,0,0,0,30,0,0,0,3,0,2,1,0.33,0.7,,0
Tahj Brooks,123133,HB,CIN,1,3,0,0,0.0,0,0,10,0,0,0,8,0.0,0,1,7,0,2,68.2,66.6,72.2,,,69.7,62.4,60.0,5,0,9,1,5,6,0,0,1,4,0,10,8,2.67,3.3,1.8,1
Joe Burrow,28022,QB,CIN,1,3,0,0,0.0,0,0,0,0,0,0,0,0.0,0,1,7,0,0,79.0,82.8,78.9,81.2,,,62.8,60.0,2,0,0,0,0,27,2,1,0,2,0,2,0,0.0,0.7,,0
Baker Mayfield,46518,QB,TB,1,3,1,0,0.0,0,0,0,0,0,0,,100.0,1,2,30,2,0,32.8,57.4,79.1,55.4,,,67.3,60.1,11,1,0,0,0,13,16,3,0,0,0,16,17,5.67,5.3,,0
Drake Maye,143969,QB,NE,1,3,0,0,0.0,0,0,2,0,0,0,2,0.0,1,2,19,0,0,77.3,90.6,78.1,85.4,,,78.3,60.0,11,0,0,0,0,24,20,2,0,1,0,22,6,2.0,7.3,,0
Isaiah Davis,138299,HB,NYJ,1,3,0,0,0.0,0,0,11,0,0,0,7,0.0,1,0,22,0,0,68.2,62.0,75.0,,85.3,61.8,60.0,,12,0,9,1,5,3,0,0,1,4,0,11,7,2.33,3.7,1.8,2
Samaje Perine,11869,HB,CIN,1,3,1,0,0.0,0,0,5,0,1,1,9,150.0,0,2,7,0,2,69.0,68.2,75.1,,29.3,67.9,71.3,59.8,3,0,8,1,10,9,0,0,1,4,1,5,9,3.0,1.7,0.8,1
Emanuel Wilson,154173,HB,GB,1,3,0,0,0.0,0,0,16,0,0,0,7,0.0,0,0,12,0,0,69.8,69.9,73.2,,68.0,71.4,66.7,60.0,6,0,8,1,7,5,0,0,1,4,0,16,7,2.33,5.3,1.14,3
Cam Ward,133244,QB,TEN,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,31,2,0,22.4,46.2,79.5,47.6,,,52.3,60.0,5,0,0,0,0,27,10,2,0,0,0,10,1,0.5,5.0,,0
Connor Heyward,57301,TE,PIT,1,2,0,1,111.5,29,0,26,0,0,0,3,0.0,1,1,25,0,0,61.9,58.4,70.6,,,60.0,61.8,52.8,29,0,0,0,1,5,0,0,0,2,0,26,3,1.5,13.0,0.0,1
DeeJay Dallas,55632,HB,JAX,1,2,0,1,81.0,17,0,21,1,0,0,6,0.0,1,1,15,0,1,69.4,54.4,71.9,,72.4,27.8,68.6,60.0,17,0,0,0,5,4,0,0,1,2,0,21,6,3.0,10.5,0.0,1
Deebo Samuel,48274,WR,WAS,1,2,0,1,116.0,29,0,25,0,1,0,9,112.5,1,1,32,0,1,67.8,75.7,77.6,,,74.0,63.0,61.3,29,1,68,2,23,12,0,0,4,4,0,25,9,4.5,12.5,2.96,0
Evan Hull,97302,HB,NO,1,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,0,20,0,1,67.7,50.9,74.6,,47.0,56.1,54.0,60.0,3,0,0,0,5,3,0,0,0,2,0,3,3,1.5,1.5,0.0,1
Trayveon Williams,45775,HB,CLV,1,2,1,0,0.0,0,0,10,0,0,1,7,175.0,0,1,8,0,0,67.7,48.8,77.0,,5.2,52.7,57.5,,9,0,0,0,9,2,0,0,0,2,0,10,7,3.5,5.0,0.0,2
Khalil Herbert,41668,HB,NYJ,1,2,0,0,0.0,0,0,5,1,0,0,4,0.0,0,0,22,0,1,65.2,42.9,72.5,,60.1,27.5,57.2,,4,0,0,0,7,2,0,0,1,2,0,5,4,2.0,2.5,0.0,1
Chris Oladokun,40364,QB,KC,1,2,1,0,0.0,0,0,0,0,0,0,,100.0,0,0,16,1,0,25.2,55.3,77.6,56.6,,,54.5,60.0,7,1,0,0,0,17,11,2,0,0,0,11,5,2.5,5.5,,0
Tre Tucker,101106,WR,LV,1,2,1,0,,0,0,0,0,1,1,1,14.3,1,1,23,0,0,69.8,72.9,78.9,,,73.6,59.2,54.8,10,1,49,5,36,19,0,0,5,7,0,0,1,0.5,0.0,1.36,0
Adam Prentice,35639,FB,DEN,1,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,1,10,0,0,65.2,35.7,75.2,,79.8,50.3,49.9,41.6,3,0,0,0,7,11,0,0,0,2,0,3,3,1.5,1.5,0.0,0
Max Brosmer,105568,QB,MIN,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,18,1,0,25.5,38.3,78.4,35.4,,,61.2,60.2,11,0,0,0,0,26,16,2,0,0,0,16,0,0.0,8.0,,0
Sean Tucker,123056,HB,TB,1,2,0,0,0.0,0,0,8,0,0,0,7,0.0,0,1,30,0,1,65.2,62.7,67.6,,,58.2,62.5,,6,0,0,0,2,2,0,0,1,2,0,8,7,3.5,4.0,0.0,1
Tank Bigsby,123974,HB,PHI,1,2,0,0,0.0,0,0,7,0,2,0,6,200.0,0,0,24,0,0,64.6,52.0,73.9,,18.1,61.4,59.4,,5,0,2,1,2,1,0,0,1,3,0,7,6,3.0,3.5,1.0,1
Brady Cook,124199,QB,NYJ,1,2,0,0,0.0,0,0,1,0,0,0,0,0.0,0,1,22,0,1,78.7,33.7,78.8,32.8,,,60.8,60.0,1,1,0,0,0,27,0,0,0,2,0,1,0,0.0,0.5,,0
Joshua Dobbs,11890,QB,NE,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,19,0,0,69.5,85.5,73.5,85.4,,,60.0,60.0,0,0,0,0,0,10,0,0,0,2,0,-1,0,0.0,-0.5,,0
Rachaad White,131633,HB,TB,1,2,0,0,0.0,0,0,10,0,0,0,10,0.0,0,0,30,0,0,68.7,60.8,80.2,,83.3,55.3,62.7,58.4,7,0,7,2,20,4,0,0,2,4,0,10,10,5.0,5.0,0.35,2
Will Shipley,144138,HB,PHI,1,2,0,0,0.0,0,0,2,0,0,0,3,0.0,0,0,24,0,1,69.4,53.6,71.8,,,59.4,56.7,60.0,4,0,0,0,2,3,0,0,0,2,0,2,3,1.5,1.0,0.0,1
Jonnu Smith,11855,TE,PIT,1,2,0,0,0.0,0,0,9,0,0,0,6,0.0,0,0,25,0,0,70.0,63.3,75.6,,66.3,66.7,59.2,54.1,7,0,18,5,13,13,0,0,5,7,0,9,6,3.0,4.5,1.38,1
Josh Johnson,4474,QB,WAS,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,32,0,0,76.8,67.5,77.7,68.7,,,54.6,60.1,5,0,0,0,0,16,10,2,0,0,0,10,0,0.0,5.0,,0
Xavier Hutchinson,122518,WR,HST,1,1,2,0,0.0,0,0,8,0,0,2,8,533.3,0,1,13,0,0,66.2,65.9,77.8,,,61.9,62.1,70.3,8,0,21,2,15,15,0,0,3,3,0,8,8,8.0,8.0,1.4,0
Kalel Mullings,129590,HB,TEN,1,1,0,0,0.0,0,0,4,0,0,0,3,0.0,0,1,31,0,1,61.9,66.4,62.8,,,,62.9,,4,0,0,0,0,1,0,0,0,1,0,4,3,3.0,4.0,,0
Ray Davis,101072,HB,BUF,1,1,0,0,0.0,0,0,4,0,0,0,1,0.0,0,1,4,0,0,70.5,57.0,71.2,,37.2,72.4,56.6,60.0,4,0,12,1,6,2,0,0,1,2,0,4,1,1.0,4.0,2.0,1
Parker Washington,129799,WR,JAX,1,1,0,0,0.0,0,0,-5,1,1,0,0,0.0,0,0,15,0,0,74.6,76.8,76.7,,,76.9,60.0,59.0,-5,0,115,8,41,15,0,0,10,9,0,-5,0,0.0,-5.0,2.8,0
Nick Chubb,45783,HB,HST,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,13,0,0,61.9,57.5,70.4,,,57.0,59.7,,1,0,0,0,4,1,0,0,0,1,0,1,1,1.0,1.0,0.0,1
