pick,player,position,count,probability,moneyline
8,Kadyn Proctor,OT,12,0.0024,+41567
8,Kenyon Sadiq,TE,5,0.001,+99900
8,Dillon Thieneman,S,4,0.0008,+124900
9,Mansoor Delane,CB,973,0.1946,+414
9,Spencer Fano,OT,638,0.1276,+684
9,Jermod McCoy,CB,604,0.1208,+728
9,Caleb Downs,S,556,0.1112,+799
9,Rueben Bain,EDGE,544,0.1088,+819
9,Monroe Freeling,OT,385,0.077,+1199
9,Makai Lemon,WR,305,0.061,+1539
9,Francis Mauigoa,OT,192,0.0384,+2504
9,Jordyn Tyson,WR,167,0.0334,+2894
9,Carnell Tate,WR,148,0.0296,+3278
9,David Bailey,EDGE,107,0.0214,+4573
9,Keldric Faulk,EDGE,104,0.0208,+4708
9,Kadyn Proctor,OT,61,0.0122,+8097
9,Sonny Styles,LB,61,0.0122,+8097
9,Dillon Thieneman,S,41,0.0082,+12095
9,Jeremiyah Love,RB,39,0.0078,+12721
9,Olaivavega Ioane,IOL,28,0.0056,+17757
9,Arvell Reese,LB,27,0.0054,+18419
9,Kenyon Sadiq,TE,20,0.004,+24900
10,Caleb Downs,S,1703,0.3406,+194
10,Sonny Styles,LB,669,0.1338,+647
10,Dillon Thieneman,S,551,0.1102,+807
10,Olaivavega Ioane,IOL,317,0.0634,+1477
10,Spencer Fano,OT,267,0.0534,+1773
10,Arvell Reese,LB,216,0.0432,+2215
10,Monroe Freeling,OT,213,0.0426,+2247
10,Mansoor Delane,CB,203,0.0406,+2363
10,Jermod McCoy,CB,133,0.0266,+3659
10,Jordyn Tyson,WR,133,0.0266,+3659
10,Makai Lemon,WR,116,0.0232,+4210
10,Jeremiyah Love,RB,113,0.0226,+4325
10,Rueben Bain,EDGE,105,0.021,+4662
10,Francis Mauigoa,OT,81,0.0162,+6073
10,Kenyon Sadiq,TE,56,0.0112,+8829
10,David Bailey,EDGE,27,0.0054,+18419
10,Carnell Tate,WR,26,0.0052,+19131
10,Keldric Faulk,EDGE,24,0.0048,+20733
10,Kadyn Proctor,OT,23,0.0046,+21639
10,Akheem Mesidor,EDGE,22,0.0044,+22627
10,Ty Simpson,QB,2,0.0004,+249900
11,Makai Lemon,WR,854,0.1708,+485
11,Jermod McCoy,CB,711,0.1422,+603
11,Jordyn Tyson,WR,686,0.1372,+629
11,Mansoor Delane,CB,635,0.127,+687
11,Olaivavega Ioane,IOL,595,0.119,+740
11,Caleb Downs,S,240,0.048,+1983
11,Kenyon Sadiq,TE,193,0.0386,+2491
11,Dillon Thieneman,S,161,0.0322,+3006
11,Omar Cooper Jr.,WR,139,0.0278,+3497
11,Rueben Bain,EDGE,111,0.0222,+4405
11,Spencer Fano,OT,110,0.022,+4445
11,Monroe Freeling,OT,96,0.0192,+5108
11,Keldric Faulk,EDGE,79,0.0158,+6229
11,Akheem Mesidor,EDGE,72,0.0144,+6844
11,Carnell Tate,WR,71,0.0142,+6942
11,David Bailey,EDGE,64,0.0128,+7712
11,Jeremiyah Love,RB,59,0.0118,+8375
11,Francis Mauigoa,OT,38,0.0076,+13058
11,Kadyn Proctor,OT,34,0.0068,+14606
11,Sonny Styles,LB,23,0.0046,+21639
11,Emmanuel McNeil-Warren,S,15,0.003,+33233
11,Arvell Reese,LB,11,0.0022,+45355
11,Blake Miller,OT,2,0.0004,+249900
11,Ty Simpson,QB,1,0.0002,+499900
12,Jermod McCoy,CB,1631,0.3262,+207
12,Mansoor Delane,CB,817,0.1634,+512
12,Sonny Styles,LB,383,0.0766,+1205
12,Keldric Faulk,EDGE,308,0.0616,+1523
12,Dillon Thieneman,S,270,0.054,+1752
12,Spencer Fano,OT,206,0.0412,+2327
12,Monroe Freeling,OT,193,0.0386,+2491
12,Caleb Downs,S,140,0.028,+3471
12,Akheem Mesidor,EDGE,129,0.0258,+3776
12,Makai Lemon,WR,113,0.0226,+4325
12,Jordyn Tyson,WR,109,0.0218,+4487
12,Jeremiyah Love,RB,95,0.019,+5163
12,Rueben Bain,EDGE,94,0.0188,+5219
12,Kenyon Sadiq,TE,82,0.0164,+5998
12,Olaivavega Ioane,IOL,81,0.0162,+6073
12,Francis Mauigoa,OT,76,0.0152,+6479
12,Emmanuel McNeil-Warren,S,71,0.0142,+6942
12,Kadyn Proctor,OT,71,0.0142,+6942
12,Arvell Reese,LB,62,0.0124,+7965
12,David Bailey,EDGE,38,0.0076,+13058
12,Omar Cooper Jr.,WR,12,0.0024,+41567
12,Carnell Tate,WR,8,0.0016,+62400
12,Blake Miller,OT,6,0.0012,+83233
12,Caleb Lomu,OT,3,0.0006,+166567
12,Ty Simpson,QB,2,0.0004,+249900
13,Jordyn Tyson,WR,1101,0.2202,+354
13,Spencer Fano,OT,819,0.1638,+511
13,Monroe Freeling,OT,790,0.158,+533
13,Makai Lemon,WR,750,0.15,+567
13,Kadyn Proctor,OT,288,0.0576,+1636
13,Francis Mauigoa,OT,265,0.053,+1787
13,Omar Cooper Jr.,WR,188,0.0376,+2560
13,Sonny Styles,LB,135,0.027,+3604
13,Blake Miller,OT,70,0.014,+7043
13,Jeremiyah Love,RB,68,0.0136,+7253
13,Olaivavega Ioane,IOL,68,0.0136,+7253
13,Jermod McCoy,CB,65,0.013,+7592
13,Kenyon Sadiq,TE,65,0.013,+7592
13,Carnell Tate,WR,60,0.012,+8233
13,Kevin Concepcion,WR,56,0.0112,+8829
13,Dillon Thieneman,S,55,0.011,+8991
13,Akheem Mesidor,EDGE,46,0.0092,+10770
13,Caleb Lomu,OT,32,0.0064,+15525
13,Keldric Faulk,EDGE,30,0.006,+16567
13,Caleb Downs,S,12,0.0024,+41567
13,Mansoor Delane,CB,11,0.0022,+45355
13,Arvell Reese,LB,9,0.0018,+55456
13,Emmanuel McNeil-Warren,S,7,0.0014,+71329
13,Rueben Bain,EDGE,5,0.001,+99900
13,David Bailey,EDGE,4,0.0008,+124900
13,Ty Simpson,QB,1,0.0002,+499900
14,Olaivavega Ioane,IOL,1286,0.2572,+289
14,Jordyn Tyson,WR,781,0.1562,+540
14,Omar Cooper Jr.,WR,613,0.1226,+716
14,Makai Lemon,WR,562,0.1124,+790
14,Kenyon Sadiq,TE,561,0.1122,+791
14,Monroe Freeling,OT,144,0.0288,+3372
14,Akheem Mesidor,EDGE,128,0.0256,+3806
14,Kadyn Proctor,OT,117,0.0234,+4174
14,Keldric Faulk,EDGE,115,0.023,+4248
14,Jeremiyah Love,RB,98,0.0196,+5002
14,Dillon Thieneman,S,82,0.0164,+5998
14,Jermod McCoy,CB,70,0.014,+7043
14,Carnell Tate,WR,67,0.0134,+7363
14,Sonny Styles,LB,62,0.0124,+7965
14,Spencer Fano,OT,62,0.0124,+7965
14,Kevin Concepcion,WR,57,0.0114,+8672
14,Francis Mauigoa,OT,54,0.0108,+9159
14,Rueben Bain,EDGE,33,0.0066,+15052
14,Blake Miller,OT,28,0.0056,+17757
14,Caleb Lomu,OT,24,0.0048,+20733
14,Caleb Downs,S,18,0.0036,+27678
14,Mansoor Delane,CB,11,0.0022,+45355
14,David Bailey,EDGE,9,0.0018,+55456
14,Emmanuel McNeil-Warren,S,7,0.0014,+71329
14,Avieon Terrell,CB,6,0.0012,+83233
14,Arvell Reese,LB,3,0.0006,+166567
14,Ty Simpson,QB,2,0.0004,+249900
15,Keldric Faulk,EDGE,1380,0.276,+262
15,Kenyon Sadiq,TE,1057,0.2114,+373
15,Akheem Mesidor,EDGE,826,0.1652,+505
15,Jermod McCoy,CB,456,0.0912,+996
15,Olaivavega Ioane,IOL,375,0.075,+1233
15,Rueben Bain,EDGE,161,0.0322,+3006
15,Kadyn Proctor,OT,101,0.0202,+4850
15,Jeremiyah Love,RB,84,0.0168,+5852
15,Mansoor Delane,CB,70,0.014,+7043
15,Dillon Thieneman,S,64,0.0128,+7712
15,Monroe Freeling,OT,53,0.0106,+9334
15,Jordyn Tyson,WR,44,0.0088,+11264
15,Sonny Styles,LB,42,0.0084,+11805
15,Avieon Terrell,CB,35,0.007,+14186
15,Francis Mauigoa,OT,35,0.007,+14186
15,Makai Lemon,WR,33,0.0066,+15052
15,Omar Cooper Jr.,WR,33,0.0066,+15052
15,David Bailey,EDGE,31,0.0062,+16029
15,Spencer Fano,OT,26,0.0052,+19131
15,Blake Miller,OT,23,0.0046,+21639
15,Caleb Lomu,OT,21,0.0042,+23710
15,Emmanuel McNeil-Warren,S,20,0.004,+24900
15,Kevin Concepcion,WR,14,0.0028,+35614
15,Caleb Downs,S,10,0.002,+49900
15,Carnell Tate,WR,4,0.0008,+124900
15,Arvell Reese,LB,1,0.0002,+499900
15,Peter Woods,DT,1,0.0002,+499900
16,Akheem Mesidor,EDGE,655,0.131,+663
16,Omar Cooper Jr.,WR,600,0.12,+733
16,Keldric Faulk,EDGE,525,0.105,+852
16,Jordyn Tyson,WR,495,0.099,+910
16,Olaivavega Ioane,IOL,470,0.094,+964
16,Kevin Concepcion,WR,294,0.0588,+1601
16,Jermod McCoy,CB,235,0.047,+2028
16,Sonny Styles,LB,199,0.0398,+2413
16,Makai Lemon,WR,161,0.0322,+3006
16,Kadyn Proctor,OT,141,0.0282,+3446
16,Dillon Thieneman,S,132,0.0264,+3688
16,Kenyon Sadiq,TE,128,0.0256,+3806
16,Avieon Terrell,CB,127,0.0254,+3837
16,Ty Simpson,QB,121,0.0242,+4032
16,Jeremiyah Love,RB,113,0.0226,+4325
16,Rueben Bain,EDGE,88,0.0176,+5582
16,Blake Miller,OT,74,0.0148,+6657
16,Francis Mauigoa,OT,62,0.0124,+7965
16,Spencer Fano,OT,61,0.0122,+8097
16,Carnell Tate,WR,58,0.0116,+8521
16,Emmanuel McNeil-Warren,S,51,0.0102,+9704
16,Mansoor Delane,CB,43,0.0086,+11528
16,T.J. Parker,EDGE,42,0.0084,+11805
16,Monroe Freeling,OT,41,0.0082,+12095
16,Caleb Lomu,OT,27,0.0054,+18419
16,Caleb Downs,S,23,0.0046,+21639
16,Arvell Reese,LB,11,0.0022,+45355
16,Garrett Nussmeier,QB,8,0.0016,+62400
16,David Bailey,EDGE,7,0.0014,+71329
16,Drew Allar,QB,6,0.0012,+83233
16,Peter Woods,DT,2,0.0004,+249900
17,Kadyn Proctor,OT,1571,0.3142,+218
17,Blake Miller,OT,615,0.123,+713
17,Caleb Lomu,OT,567,0.1134,+782
17,Spencer Fano,OT,424,0.0848,+1079
17,Monroe Freeling,OT,378,0.0756,+1223
17,Francis Mauigoa,OT,284,0.0568,+1661
17,Peter Woods,DT,205,0.041,+2339
17,Akheem Mesidor,EDGE,136,0.0272,+3576
17,Keldric Faulk,EDGE,131,0.0262,+3717
17,Dillon Thieneman,S,96,0.0192,+5108
17,Jeremiyah Love,RB,85,0.017,+5782
17,Kenyon Sadiq,TE,83,0.0166,+5924
17,Omar Cooper Jr.,WR,82,0.0164,+5998
17,Olaivavega Ioane,IOL,78,0.0156,+6310
17,Emmanuel McNeil-Warren,S,54,0.0108,+9159
17,Sonny Styles,LB,49,0.0098,+10104
17,Jordyn Tyson,WR,36,0.0072,+13789
17,Rueben Bain,EDGE,23,0.0046,+21639
17,Kevin Concepcion,WR,22,0.0044,+22627
17,Caleb Downs,S,21,0.0042,+23710
17,Avieon Terrell,CB,16,0.0032,+31150
17,Jermod McCoy,CB,11,0.0022,+45355
17,Mansoor Delane,CB,9,0.0018,+55456
17,T.J. Parker,EDGE,8,0.0016,+62400
17,Denzel Boston,WR,6,0.0012,+83233
17,Carnell Tate,WR,4,0.0008,+124900
17,Makai Lemon,WR,4,0.0008,+124900
17,Arvell Reese,LB,1,0.0002,+499900
17,David Bailey,EDGE,1,0.0002,+499900
18,Dillon Thieneman,S,1714,0.3428,+192
18,Emmanuel McNeil-Warren,S,1284,0.2568,+289
18,Jeremiyah Love,RB,390,0.078,+1182
18,Caleb Downs,S,226,0.0452,+2112
18,Avieon Terrell,CB,212,0.0424,+2258
18,Peter Woods,DT,175,0.035,+2757
18,Kenyon Sadiq,TE,102,0.0204,+4802
18,Jermod McCoy,CB,96,0.0192,+5108
18,Keldric Faulk,EDGE,88,0.0176,+5582
18,Kadyn Proctor,OT,87,0.0174,+5647
18,Mansoor Delane,CB,71,0.0142,+6942
18,Akheem Mesidor,EDGE,69,0.0138,+7146
18,Omar Cooper Jr.,WR,60,0.012,+8233
18,Kevin Concepcion,WR,58,0.0116,+8521
18,Kayden McDonald,DT,52,0.0104,+9515
18,Olaivavega Ioane,IOL,51,0.0102,+9704
18,Blake Miller,OT,47,0.0094,+10538
18,Caleb Lomu,OT,45,0.009,+11011
18,Monroe Freeling,OT,39,0.0078,+12721
18,Spencer Fano,OT,31,0.0062,+16029
18,Sonny Styles,LB,27,0.0054,+18419
18,Francis Mauigoa,OT,21,0.0042,+23710
18,T.J. Parker,EDGE,15,0.003,+33233
18,Carnell Tate,WR,10,0.002,+49900
18,Rueben Bain,EDGE,10,0.002,+49900
18,Makai Lemon,WR,9,0.0018,+55456
18,Jordyn Tyson,WR,6,0.0012,+83233
18,Denzel Boston,WR,3,0.0006,+166567
18,Arvell Reese,LB,1,0.0002,+499900
18,Ty Simpson,QB,1,0.0002,+499900
19,Kenyon Sadiq,TE,1018,0.2036,+391
19,Akheem Mesidor,EDGE,656,0.1312,+662
19,Keldric Faulk,EDGE,529,0.1058,+845
19,Omar Cooper Jr.,WR,495,0.099,+910
19,Kevin Concepcion,WR,352,0.0704,+1320
19,Kadyn Proctor,OT,234,0.0468,+2037
19,Blake Miller,OT,221,0.0442,+2162
19,Peter Woods,DT,220,0.044,+2173
19,T.J. Parker,EDGE,121,0.0242,+4032
19,Denzel Boston,WR,117,0.0234,+4174
19,Caleb Lomu,OT,115,0.023,+4248
19,Avieon Terrell,CB,106,0.0212,+4617
19,Jeremiyah Love,RB,82,0.0164,+5998
19,Dillon Thieneman,S,80,0.016,+6150
19,Monroe Freeling,OT,76,0.0152,+6479
19,Spencer Fano,OT,76,0.0152,+6479
19,Jordyn Tyson,WR,64,0.0128,+7712
19,Kayden McDonald,DT,61,0.0122,+8097
19,Emmanuel McNeil-Warren,S,56,0.0112,+8829
19,Rueben Bain,EDGE,49,0.0098,+10104
19,Francis Mauigoa,OT,48,0.0096,+10317
19,Makai Lemon,WR,46,0.0092,+10770
19,Olaivavega Ioane,IOL,40,0.008,+12400
19,Cashius Howell,EDGE,31,0.0062,+16029
19,Carnell Tate,WR,25,0.005,+19900
19,Sonny Styles,LB,25,0.005,+19900
19,Caleb Downs,S,19,0.0038,+26216
19,Jermod McCoy,CB,19,0.0038,+26216
19,Mansoor Delane,CB,16,0.0032,+31150
19,Ty Simpson,QB,2,0.0004,+249900
19,Arvell Reese,LB,1,0.0002,+499900
20,Avieon Terrell,CB,731,0.1462,+584
20,Akheem Mesidor,EDGE,590,0.118,+747
20,Emmanuel McNeil-Warren,S,523,0.1046,+856
20,Keldric Faulk,EDGE,470,0.094,+964
20,Dillon Thieneman,S,443,0.0886,+1029
20,Peter Woods,DT,356,0.0712,+1304
20,Sonny Styles,LB,246,0.0492,+1933
20,Kadyn Proctor,OT,158,0.0316,+3065
20,T.J. Parker,EDGE,156,0.0312,+3105
20,Omar Cooper Jr.,WR,148,0.0296,+3278
20,Kayden McDonald,DT,134,0.0268,+3631
20,Blake Miller,OT,118,0.0236,+4137
20,Caleb Lomu,OT,112,0.0224,+4364
20,Jermod McCoy,CB,110,0.022,+4445
20,Caleb Downs,S,98,0.0196,+5002
20,Kevin Concepcion,WR,81,0.0162,+6073
20,Mansoor Delane,CB,81,0.0162,+6073
20,Jeremiyah Love,RB,78,0.0156,+6310
20,Spencer Fano,OT,60,0.012,+8233
20,Monroe Freeling,OT,53,0.0106,+9334
20,Rueben Bain,EDGE,52,0.0104,+9515
20,Cashius Howell,EDGE,42,0.0084,+11805
20,Francis Mauigoa,OT,35,0.007,+14186
20,Kenyon Sadiq,TE,32,0.0064,+15525
20,Olaivavega Ioane,IOL,32,0.0064,+15525
20,Denzel Boston,WR,27,0.0054,+18419
20,Jordyn Tyson,WR,16,0.0032,+31150
20,Makai Lemon,WR,10,0.002,+49900
20,Carnell Tate,WR,7,0.0014,+71329
20,Ty Simpson,QB,1,0.0002,+499900
21,Caleb Lomu,OT,759,0.1518,+559
21,Kadyn Proctor,OT,713,0.1426,+601
21,Blake Miller,OT,707,0.1414,+607
21,Omar Cooper Jr.,WR,435,0.087,+1049
21,Avieon Terrell,CB,350,0.07,+1329
21,Kevin Concepcion,WR,349,0.0698,+1333
21,Spencer Fano,OT,273,0.0546,+1732
21,Monroe Freeling,OT,265,0.053,+1787
21,Jeremiyah Love,RB,191,0.0382,+2518
21,Francis Mauigoa,OT,114,0.0228,+4286
21,Denzel Boston,WR,100,0.02,+4900
21,Ty Simpson,QB,94,0.0188,+5219
21,Olaivavega Ioane,IOL,85,0.017,+5782
21,Colton Hood,CB,53,0.0106,+9334
21,Emmanuel McNeil-Warren,S,53,0.0106,+9334
21,Jermod McCoy,CB,51,0.0102,+9704
21,Akheem Mesidor,EDGE,49,0.0098,+10104
21,Max Iheanachor,OT,49,0.0098,+10104
21,Keldric Faulk,EDGE,39,0.0078,+12721
21,Jordyn Tyson,WR,36,0.0072,+13789
21,Makai Lemon,WR,32,0.0064,+15525
21,T.J. Parker,EDGE,29,0.0058,+17141
21,Mansoor Delane,CB,28,0.0056,+17757
21,Peter Woods,DT,24,0.0048,+20733
21,Cashius Howell,EDGE,17,0.0034,+29312
21,Kayden McDonald,DT,17,0.0034,+29312
21,Carnell Tate,WR,14,0.0028,+35614
21,Kenyon Sadiq,TE,12,0.0024,+41567
21,Caleb Downs,S,11,0.0022,+45355
21,Dillon Thieneman,S,10,0.002,+49900
21,Sonny Styles,LB,10,0.002,+49900
21,Garrett Nussmeier,QB,7,0.0014,+71329
21,Caleb Banks,DT,6,0.0012,+83233
21,Rueben Bain,EDGE,6,0.0012,+83233
21,Zion Young,EDGE,4,0.0008,+124900
21,C.J. Allen,LB,3,0.0006,+166567
21,Drew Allar,QB,3,0.0006,+166567
21,Cole Payton,QB,2,0.0004,+249900
22,T.J. Parker,EDGE,582,0.1164,+759
22,Akheem Mesidor,EDGE,572,0.1144,+774
22,Kevin Concepcion,WR,454,0.0908,+1001
22,Omar Cooper Jr.,WR,435,0.087,+1049
22,Emmanuel McNeil-Warren,S,420,0.084,+1090
22,Peter Woods,DT,419,0.0838,+1093
22,Keldric Faulk,EDGE,404,0.0808,+1138
22,Denzel Boston,WR,297,0.0594,+1584
22,Cashius Howell,EDGE,218,0.0436,+2194
22,Olaivavega Ioane,IOL,184,0.0368,+2617
22,Kayden McDonald,DT,182,0.0364,+2647
22,Blake Miller,OT,111,0.0222,+4405
22,Dillon Thieneman,S,76,0.0152,+6479
22,Caleb Lomu,OT,73,0.0146,+6749
22,Caleb Downs,S,70,0.014,+7043
22,Rueben Bain,EDGE,56,0.0112,+8829
22,Avieon Terrell,CB,52,0.0104,+9515
22,Jordyn Tyson,WR,50,0.01,+9900
22,Zion Young,EDGE,45,0.009,+11011
22,Makai Lemon,WR,42,0.0084,+11805
22,Caleb Banks,DT,39,0.0078,+12721
22,Jeremiyah Love,RB,38,0.0076,+13058
22,Monroe Freeling,OT,34,0.0068,+14606
22,Spencer Fano,OT,31,0.0062,+16029
22,Kadyn Proctor,OT,19,0.0038,+26216
22,Carnell Tate,WR,18,0.0036,+27678
22,Sonny Styles,LB,17,0.0034,+29312
22,Kenyon Sadiq,TE,13,0.0026,+38362
22,Francis Mauigoa,OT,11,0.0022,+45355
22,Ty Simpson,QB,8,0.0016,+62400
22,Chris Johnson,CB,7,0.0014,+71329
22,Colton Hood,CB,6,0.0012,+83233
22,Jermod McCoy,CB,5,0.001,+99900
22,Max Iheanachor,OT,5,0.001,+99900
22,C.J. Allen,LB,4,0.0008,+124900
22,Mansoor Delane,CB,3,0.0006,+166567
23,Blake Miller,OT,756,0.1512,+561
23,Caleb Lomu,OT,719,0.1438,+595
23,Kevin Concepcion,WR,460,0.092,+987
23,Omar Cooper Jr.,WR,460,0.092,+987
23,T.J. Parker,EDGE,353,0.0706,+1316
23,Denzel Boston,WR,341,0.0682,+1366
23,Akheem Mesidor,EDGE,267,0.0534,+1773
23,Emmanuel McNeil-Warren,S,261,0.0522,+1816
23,Monroe Freeling,OT,218,0.0436,+2194
23,Spencer Fano,OT,186,0.0372,+2588
23,Cashius Howell,EDGE,123,0.0246,+3965
23,Kadyn Proctor,OT,119,0.0238,+4102
23,Keldric Faulk,EDGE,102,0.0204,+4802
23,Jordyn Tyson,WR,64,0.0128,+7712
23,Kenyon Sadiq,TE,64,0.0128,+7712
23,Dillon Thieneman,S,61,0.0122,+8097
23,Makai Lemon,WR,53,0.0106,+9334
23,Francis Mauigoa,OT,51,0.0102,+9704
23,Avieon Terrell,CB,48,0.0096,+10317
23,Peter Woods,DT,46,0.0092,+10770
23,Caleb Downs,S,42,0.0084,+11805
23,Rueben Bain,EDGE,35,0.007,+14186
23,Zion Young,EDGE,35,0.007,+14186
23,Max Iheanachor,OT,32,0.0064,+15525
23,Kayden McDonald,DT,21,0.0042,+23710
23,Jeremiyah Love,RB,18,0.0036,+27678
23,Olaivavega Ioane,IOL,15,0.003,+33233
23,Sonny Styles,LB,15,0.003,+33233
23,C.J. Allen,LB,10,0.002,+49900
23,Carnell Tate,WR,8,0.0016,+62400
23,Colton Hood,CB,6,0.0012,+83233
23,Ty Simpson,QB,4,0.0008,+124900
23,Chris Johnson,CB,3,0.0006,+166567
23,Jermod McCoy,CB,2,0.0004,+249900
23,Caleb Banks,DT,1,0.0002,+499900
23,Mansoor Delane,CB,1,0.0002,+499900
24,Caleb Lomu,OT,924,0.1848,+441
24,Kevin Concepcion,WR,814,0.1628,+514
24,Denzel Boston,WR,507,0.1014,+886
24,Omar Cooper Jr.,WR,410,0.082,+1120
24,Blake Miller,OT,371,0.0742,+1248
24,Monroe Freeling,OT,288,0.0576,+1636
24,Kadyn Proctor,OT,211,0.0422,+2270
24,Olaivavega Ioane,IOL,141,0.0282,+3446
24,Ty Simpson,QB,116,0.0232,+4210
24,Peter Woods,DT,111,0.0222,+4405
24,Spencer Fano,OT,109,0.0218,+4487
24,Avieon Terrell,CB,108,0.0216,+4530
24,T.J. Parker,EDGE,106,0.0212,+4617
24,Emmanuel McNeil-Warren,S,102,0.0204,+4802
24,Cashius Howell,EDGE,85,0.017,+5782
24,Makai Lemon,WR,74,0.0148,+6657
24,Kayden McDonald,DT,66,0.0132,+7476
24,Jordyn Tyson,WR,59,0.0118,+8375
24,Jeremiyah Love,RB,54,0.0108,+9159
24,Kenyon Sadiq,TE,37,0.0074,+13414
24,Emmanuel Pregnon,IOL,36,0.0072,+13789
24,Colton Hood,CB,32,0.0064,+15525
24,Chase Bisontis,IOL,31,0.0062,+16029
24,C.J. Allen,LB,22,0.0044,+22627
24,Akheem Mesidor,EDGE,21,0.0042,+23710
24,Sonny Styles,LB,21,0.0042,+23710
24,Dillon Thieneman,S,20,0.004,+24900
24,Max Iheanachor,OT,19,0.0038,+26216
