pick,player,model_prob,market_prob,edge,abs_edge,model_version,run_timestamp,source,market_timestamp
23,Blake Miller,0.1786,0.0,0.1786,0.1786,v1,2026-04-22T08:36:52,,
23,Caleb Lomu,0.1772,0.0,0.1772,0.1772,v1,2026-04-22T08:36:52,,
16,Omar Cooper Jr.,0.1744,0.0,0.1744,0.1744,v1,2026-04-22T08:36:52,,
14,Jordyn Tyson,0.1734,0.0,0.1734,0.1734,v1,2026-04-22T08:36:52,,
32,Zion Young,0.1726,0.0,0.1726,0.1726,v1,2026-04-22T08:36:52,,
21,Kadyn Proctor,0.1704,0.0,0.1704,0.1704,v1,2026-04-22T08:36:52,,
1,Arvell Reese,0.0,0.1665386785634265,-0.1665386785634265,0.1665386785634265,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
20,Akheem Mesidor,0.1664,0.0,0.1664,0.1664,v1,2026-04-22T08:36:52,,
13,Monroe Freeling,0.1622,0.0,0.1622,0.1622,v1,2026-04-22T08:36:52,,
22,Akheem Mesidor,0.1614,0.0,0.1614,0.1614,v1,2026-04-22T08:36:52,,
21,Blake Miller,0.1602,0.0,0.1602,0.1602,v1,2026-04-22T08:36:52,,
29,T.J. Parker,0.159,0.0,0.159,0.159,v1,2026-04-22T08:36:52,,
21,Caleb Lomu,0.158,0.0,0.158,0.158,v1,2026-04-22T08:36:52,,
26,Kevin Concepcion,0.1574,0.0,0.1574,0.1574,v1,2026-04-22T08:36:52,,
11,Olaivavega Ioane,0.1534,0.0,0.1534,0.1534,v1,2026-04-22T08:36:52,,
9,Rueben Bain,0.1488,0.0,0.1488,0.1488,v1,2026-04-22T08:36:52,,
1,David Bailey,0.0,0.1482377248751379,-0.1482377248751379,0.1482377248751379,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
1,Ty Simpson,0.0,0.1482377248751379,-0.1482377248751379,0.1482377248751379,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
27,Denzel Boston,0.1442,0.0,0.1442,0.1442,v1,2026-04-22T08:36:52,,
9,Rueben Bain Jr.,0.0,0.1431959336557933,-0.1431959336557933,0.1431959336557933,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
19,Akheem Mesidor,0.1428,0.0,0.1428,0.1428,v1,2026-04-22T08:36:52,,
6,Francis Mauigoa,0.2256,0.0855536690776973,0.14004633092230268,0.14004633092230268,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
29,Cashius Howell,0.1388,0.0,0.1388,0.1388,v1,2026-04-22T08:36:52,,
19,Keldric Faulk,0.1334,0.0,0.1334,0.1334,v1,2026-04-22T08:36:52,,
8,Rueben Bain Jr.,0.0,0.1320866301954092,-0.1320866301954092,0.1320866301954092,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
20,Avieon Terrell,0.1304,0.0,0.1304,0.1304,v1,2026-04-22T08:36:52,,
14,Makai Lemon,0.1286,0.0,0.1286,0.1286,v1,2026-04-22T08:36:52,,
30,Cashius Howell,0.127,0.0,0.127,0.127,v1,2026-04-22T08:36:52,,
11,Mansoor Delane,0.1262,0.0,0.1262,0.1262,v1,2026-04-22T08:36:52,,
22,Omar Cooper Jr.,0.126,0.0,0.126,0.126,v1,2026-04-22T08:36:52,,
9,Mansoor Delane,0.2238,0.0996145625431606,0.1241854374568394,0.1241854374568394,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
16,Akheem Mesidor,0.1232,0.0,0.1232,0.1232,v1,2026-04-22T08:36:52,,
20,Keldric Faulk,0.123,0.0,0.123,0.123,v1,2026-04-22T08:36:52,,
31,Max Iheanachor,0.1224,0.0,0.1224,0.1224,v1,2026-04-22T08:36:52,,
27,T.J. Parker,0.1192,0.0,0.1192,0.1192,v1,2026-04-22T08:36:52,,
15,Akheem Mesidor,0.1188,0.0,0.1188,0.1188,v1,2026-04-22T08:36:52,,
31,Zion Young,0.1186,0.0,0.1186,0.1186,v1,2026-04-22T08:36:52,,
16,Keldric Faulk,0.118,0.0,0.118,0.118,v1,2026-04-22T08:36:52,,
27,Caleb Lomu,0.117,0.0,0.117,0.117,v1,2026-04-22T08:36:52,,
19,Omar Cooper Jr.,0.1158,0.0,0.1158,0.1158,v1,2026-04-22T08:36:52,,
16,Olaivavega Ioane,0.1122,0.0,0.1122,0.1122,v1,2026-04-22T08:36:52,,
1,Caleb Downs,0.0,0.1114845699474177,-0.1114845699474177,0.1114845699474177,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
1,Rueben Bain Jr.,0.0,0.1114845699474177,-0.1114845699474177,0.1114845699474177,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
32,Cashius Howell,0.1102,0.0,0.1102,0.1102,v1,2026-04-22T08:36:52,,
22,T.J. Parker,0.11,0.0,0.11,0.11,v1,2026-04-22T08:36:52,,
6,Sonny Styles,0.036,0.1425894484628289,-0.10658944846282889,0.10658944846282889,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
11,Jermod McCoy,0.1064,0.0,0.1064,0.1064,v1,2026-04-22T08:36:52,,
27,Kevin Concepcion,0.1064,0.0,0.1064,0.1064,v1,2026-04-22T08:36:52,,
21,Omar Cooper Jr.,0.1052,0.0,0.1052,0.1052,v1,2026-04-22T08:36:52,,
24,Denzel Boston,0.104,0.0,0.104,0.104,v1,2026-04-22T08:36:52,,
14,Omar Cooper Jr.,0.1038,0.0,0.1038,0.1038,v1,2026-04-22T08:36:52,,
17,Monroe Freeling,0.102,0.0,0.102,0.102,v1,2026-04-22T08:36:52,,
29,Colton Hood,0.101,0.0,0.101,0.101,v1,2026-04-22T08:36:52,,
23,Omar Cooper Jr.,0.0996,0.0,0.0996,0.0996,v1,2026-04-22T08:36:52,,
12,Mansoor Delane,0.0994,0.0,0.0994,0.0994,v1,2026-04-22T08:36:52,,
20,Emmanuel McNeil-Warren,0.0992,0.0,0.0992,0.0992,v1,2026-04-22T08:36:52,,
7,Jeremiyah Love,0.0826,0.1810020198770779,-0.09840201987707789,0.09840201987707789,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
31,T.J. Parker,0.0984,0.0,0.0984,0.0984,v1,2026-04-22T08:36:52,,
17,Spencer Fano,0.098,0.0,0.098,0.098,v1,2026-04-22T08:36:52,,
20,Dillon Thieneman,0.098,0.0,0.098,0.098,v1,2026-04-22T08:36:52,,
23,Kevin Concepcion,0.0974,0.0,0.0974,0.0974,v1,2026-04-22T08:36:52,,
10,Sonny Styles,0.1614,0.064396584323741,0.09700341567625899,0.09700341567625899,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
16,Jordyn Tyson,0.0958,0.0,0.0958,0.0958,v1,2026-04-22T08:36:52,,
14,Kenyon Sadiq,0.0954,0.0,0.0954,0.0954,v1,2026-04-22T08:36:52,,
31,Kayden McDonald,0.0948,0.0,0.0948,0.0948,v1,2026-04-22T08:36:52,,
10,Rueben Bain Jr.,0.0,0.0941180847808523,-0.0941180847808523,0.0941180847808523,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
24,Monroe Freeling,0.0934,0.0,0.0934,0.0934,v1,2026-04-22T08:36:52,,
12,Sonny Styles,0.0928,0.0,0.0928,0.0928,v1,2026-04-22T08:36:52,,
6,Carnell Tate,0.3492,0.2566610072330922,0.0925389927669078,0.0925389927669078,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
30,Denzel Boston,0.0922,0.0,0.0922,0.0922,v1,2026-04-22T08:36:52,,
22,Kevin Concepcion,0.0908,0.0,0.0908,0.0908,v1,2026-04-22T08:36:52,,
7,Rueben Bain Jr.,0.0,0.0905010099385389,-0.0905010099385389,0.0905010099385389,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
17,Blake Miller,0.0904,0.0,0.0904,0.0904,v1,2026-04-22T08:36:52,,
9,Caleb Downs,0.1492,0.0602930246971761,0.0889069753028239,0.0889069753028239,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
22,Emmanuel McNeil-Warren,0.0886,0.0,0.0886,0.0886,v1,2026-04-22T08:36:52,,
15,Jermod McCoy,0.0864,0.0,0.0864,0.0864,v1,2026-04-22T08:36:52,,
26,Cashius Howell,0.0864,0.0,0.0864,0.0864,v1,2026-04-22T08:36:52,,
10,Mansoor Delane,0.0286,0.1112304638319164,-0.0826304638319164,0.0826304638319164,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
17,Caleb Lomu,0.0816,0.0,0.0816,0.0816,v1,2026-04-22T08:36:52,,
30,Avieon Terrell,0.0806,0.0,0.0806,0.0806,v1,2026-04-22T08:36:52,,
30,T.J. Parker,0.0804,0.0,0.0804,0.0804,v1,2026-04-22T08:36:52,,
29,Denzel Boston,0.0798,0.0,0.0798,0.0798,v1,2026-04-22T08:36:52,,
27,Blake Miller,0.0796,0.0,0.0796,0.0796,v1,2026-04-22T08:36:52,,
21,Monroe Freeling,0.0792,0.0,0.0792,0.0792,v1,2026-04-22T08:36:52,,
22,Keldric Faulk,0.0788,0.0,0.0788,0.0788,v1,2026-04-22T08:36:52,,
15,Olaivavega Ioane,0.0786,0.0,0.0786,0.0786,v1,2026-04-22T08:36:52,,
10,Jermod McCoy,0.0088,0.0873953644393629,-0.0785953644393629,0.0785953644393629,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
24,Blake Miller,0.078,0.0,0.078,0.078,v1,2026-04-22T08:36:52,,
24,Omar Cooper Jr.,0.0776,0.0,0.0776,0.0776,v1,2026-04-22T08:36:52,,
18,Jeremiyah Love,0.0744,0.0,0.0744,0.0744,v1,2026-04-22T08:36:52,,
4,Carnell Tate,0.1412,0.0668569480294681,0.0743430519705319,0.0743430519705319,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
22,Peter Woods,0.0728,0.0,0.0728,0.0728,v1,2026-04-22T08:36:52,,
3,Jeremiyah Love,0.0146,0.0868901188622783,-0.0722901188622783,0.0722901188622783,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
29,Zion Young,0.0702,0.0,0.0702,0.0702,v1,2026-04-22T08:36:52,,
10,Dillon Thieneman,0.0998,0.0321982921618705,0.0676017078381295,0.0676017078381295,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
27,Cashius Howell,0.067,0.0,0.067,0.067,v1,2026-04-22T08:36:52,,
4,Rueben Bain Jr.,0.0,0.0668569480294681,-0.0668569480294681,0.0668569480294681,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
26,Kayden McDonald,0.066,0.0,0.066,0.066,v1,2026-04-22T08:36:52,,
7,Mansoor Delane,0.0252,0.0905010099385389,-0.0653010099385389,0.0653010099385389,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
23,Denzel Boston,0.0628,0.0,0.0628,0.0628,v1,2026-04-22T08:36:52,,
21,Spencer Fano,0.062,0.0,0.062,0.062,v1,2026-04-22T08:36:52,,
30,Chris Johnson,0.0616,0.0,0.0616,0.0616,v1,2026-04-22T08:36:52,,
31,Denzel Boston,0.0616,0.0,0.0616,0.0616,v1,2026-04-22T08:36:52,,
28,Blake Miller,0.0604,0.0,0.0604,0.0604,v1,2026-04-22T08:36:52,,
23,Akheem Mesidor,0.06,0.0,0.06,0.06,v1,2026-04-22T08:36:52,,
4,Rueben Bain,0.0598,0.0,0.0598,0.0598,v1,2026-04-22T08:36:52,,
5,Arvell Reese,0.074,0.0152726734568463,0.0587273265431537,0.0587273265431537,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
12,Keldric Faulk,0.0586,0.0,0.0586,0.0586,v1,2026-04-22T08:36:52,,
23,Monroe Freeling,0.0584,0.0,0.0584,0.0584,v1,2026-04-22T08:36:52,,
16,Jermod McCoy,0.058,0.0,0.058,0.058,v1,2026-04-22T08:36:52,,
21,Kevin Concepcion,0.0578,0.0,0.0578,0.0578,v1,2026-04-22T08:36:52,,
4,David Bailey,0.1854,0.1279002484041998,0.0574997515958002,0.0574997515958002,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
8,Carnell Tate,0.0562,0.113217111596065,-0.057017111596065,0.057017111596065,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
7,Caleb Downs,0.1258,0.0692066546588827,0.05659334534111729,0.05659334534111729,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
21,Avieon Terrell,0.0554,0.0,0.0554,0.0554,v1,2026-04-22T08:36:52,,
3,David Bailey,0.2682,0.2138833695071467,0.05431663049285329,0.05431663049285329,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
26,Peter Woods,0.0538,0.0,0.0538,0.0538,v1,2026-04-22T08:36:52,,
1,Jeremiyah Love,0.0,0.0537435576240539,-0.0537435576240539,0.0537435576240539,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
23,T.J. Parker,0.0532,0.0,0.0532,0.0532,v1,2026-04-22T08:36:52,,
22,Denzel Boston,0.053,0.0,0.053,0.053,v1,2026-04-22T08:36:52,,
27,Monroe Freeling,0.0522,0.0,0.0522,0.0522,v1,2026-04-22T08:36:52,,
30,Zion Young,0.0518,0.0,0.0518,0.0518,v1,2026-04-22T08:36:52,,
25,Avieon Terrell,0.0514,0.0,0.0514,0.0514,v1,2026-04-22T08:36:52,,
9,Spencer Fano,0.1466,0.0954639557705289,0.051136044229471114,0.051136044229471114,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
9,Kenyon Sadiq,0.001,0.0520712486021066,-0.0510712486021066,0.0510712486021066,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
8,Jordyn Tyson,0.0626,0.113217111596065,-0.050617111596064995,0.050617111596064995,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
8,Caleb Downs,0.0156,0.0660433150977046,-0.0504433150977046,0.0504433150977046,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
15,Rueben Bain,0.0502,0.0,0.0502,0.0502,v1,2026-04-22T08:36:52,,
6,Makai Lemon,0.0658,0.0156500614166519,0.0501499385833481,0.0501499385833481,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
32,Malachi Lawrence,0.05,0.0,0.05,0.05,v1,2026-04-22T08:36:52,,
20,Peter Woods,0.0494,0.0,0.0494,0.0494,v1,2026-04-22T08:36:52,,
28,Caleb Lomu,0.0492,0.0,0.0492,0.0492,v1,2026-04-22T08:36:52,,
17,Francis Mauigoa,0.0478,0.0,0.0478,0.0478,v1,2026-04-22T08:36:52,,
19,Kevin Concepcion,0.0478,0.0,0.0478,0.0478,v1,2026-04-22T08:36:52,,
5,Caleb Downs,0.1452,0.1926706497632929,-0.047470649763292905,0.047470649763292905,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
13,Francis Mauigoa,0.0474,0.0,0.0474,0.0474,v1,2026-04-22T08:36:52,,
12,Spencer Fano,0.0458,0.0,0.0458,0.0458,v1,2026-04-22T08:36:52,,
23,Emmanuel McNeil-Warren,0.0458,0.0,0.0458,0.0458,v1,2026-04-22T08:36:52,,
1,Jordyn Tyson,0.0,0.0448160563575998,-0.0448160563575998,0.0448160563575998,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
19,Kadyn Proctor,0.0444,0.0,0.0444,0.0444,v1,2026-04-22T08:36:52,,
8,Makai Lemon,0.098,0.0540354396253946,0.0439645603746054,0.0439645603746054,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
12,Dillon Thieneman,0.0436,0.0,0.0436,0.0436,v1,2026-04-22T08:36:52,,
3,Ty Simpson,0.0,0.0434450594311391,-0.0434450594311391,0.0434450594311391,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
27,Spencer Fano,0.043,0.0,0.043,0.043,v1,2026-04-22T08:36:52,,
32,Chase Bisontis,0.0428,0.0,0.0428,0.0428,v1,2026-04-22T08:36:52,,
6,Kadyn Proctor,0.0,0.0427768345388486,-0.0427768345388486,0.0427768345388486,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
27,Max Iheanachor,0.0426,0.0,0.0426,0.0426,v1,2026-04-22T08:36:52,,
24,Kadyn Proctor,0.0418,0.0,0.0418,0.0418,v1,2026-04-22T08:36:52,,
29,Max Iheanachor,0.0416,0.0,0.0416,0.0416,v1,2026-04-22T08:36:52,,
32,Avieon Terrell,0.0416,0.0,0.0416,0.0416,v1,2026-04-22T08:36:52,,
4,Jeremiyah Love,0.383,0.3420588038716972,0.040941196128302826,0.040941196128302826,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
23,Spencer Fano,0.0406,0.0,0.0406,0.0406,v1,2026-04-22T08:36:52,,
29,Chris Johnson,0.0398,0.0,0.0398,0.0398,v1,2026-04-22T08:36:52,,
9,Carnell Tate,0.0156,0.0545508318688736,-0.0389508318688736,0.0389508318688736,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
16,Sonny Styles,0.0388,0.0,0.0388,0.0388,v1,2026-04-22T08:36:52,,
20,Sonny Styles,0.0386,0.0,0.0386,0.0386,v1,2026-04-22T08:36:52,,
28,Monroe Freeling,0.0386,0.0,0.0386,0.0386,v1,2026-04-22T08:36:52,,
16,Makai Lemon,0.0384,0.0,0.0384,0.0384,v1,2026-04-22T08:36:52,,
6,Spencer Fano,0.07,0.1069420863471217,-0.03694208634712169,0.03694208634712169,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
5,Sonny Styles,0.191,0.2277016769929826,-0.0367016769929826,0.0367016769929826,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
3,Rueben Bain Jr.,0.0,0.0365853132051698,-0.0365853132051698,0.0365853132051698,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
21,Jeremiyah Love,0.0364,0.0,0.0364,0.0364,v1,2026-04-22T08:36:52,,
28,Spencer Fano,0.0362,0.0,0.0362,0.0362,v1,2026-04-22T08:36:52,,
20,Jermod McCoy,0.036,0.0,0.036,0.036,v1,2026-04-22T08:36:52,,
27,Avieon Terrell,0.0358,0.0,0.0358,0.0358,v1,2026-04-22T08:36:52,,
20,Kadyn Proctor,0.0356,0.0,0.0356,0.0356,v1,2026-04-22T08:36:52,,
22,Olaivavega Ioane,0.0352,0.0,0.0352,0.0352,v1,2026-04-22T08:36:52,,
13,Kadyn Proctor,0.035,0.0,0.035,0.035,v1,2026-04-22T08:36:52,,
8,Kenyon Sadiq,0.0002,0.0349641079929024,-0.0347641079929024,0.0347641079929024,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
8,Jermod McCoy,0.0354,0.0699282159858048,-0.0345282159858048,0.0345282159858048,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
25,Dillon Thieneman,0.0336,0.0,0.0336,0.0336,v1,2026-04-22T08:36:52,,
10,Olaivavega Ioane,0.0624,0.0291317881464543,0.0332682118535457,0.0332682118535457,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
20,Omar Cooper Jr.,0.0332,0.0,0.0332,0.0332,v1,2026-04-22T08:36:52,,
30,Kenyon Sadiq,0.033,0.0,0.033,0.033,v1,2026-04-22T08:36:52,,
6,Rueben Bain Jr.,0.0,0.0320826259041365,-0.0320826259041365,0.0320826259041365,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
11,Caleb Downs,0.032,0.0,0.032,0.032,v1,2026-04-22T08:36:52,,
31,Caleb Banks,0.0316,0.0,0.0316,0.0316,v1,2026-04-22T08:36:52,,
30,Emmanuel Pregnon,0.031,0.0,0.031,0.031,v1,2026-04-22T08:36:52,,
16,Kevin Concepcion,0.0308,0.0,0.0308,0.0308,v1,2026-04-22T08:36:52,,
32,Brandon Cisse,0.0308,0.0,0.0308,0.0308,v1,2026-04-22T08:36:52,,
12,Monroe Freeling,0.0302,0.0,0.0302,0.0302,v1,2026-04-22T08:36:52,,
18,Caleb Downs,0.0302,0.0,0.0302,0.0302,v1,2026-04-22T08:36:52,,
28,Avieon Terrell,0.0296,0.0,0.0296,0.0296,v1,2026-04-22T08:36:52,,
9,Jordyn Tyson,0.0308,0.0602930246971761,-0.0294930246971761,0.0294930246971761,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
2,Carnell Tate,0.0454,0.0159962537152593,0.0294037462847407,0.0294037462847407,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
28,Caleb Banks,0.0292,0.0,0.0292,0.0292,v1,2026-04-22T08:36:52,,
22,Kayden McDonald,0.029,0.0,0.029,0.029,v1,2026-04-22T08:36:52,,
14,Monroe Freeling,0.0288,0.0,0.0288,0.0288,v1,2026-04-22T08:36:52,,
26,Zion Young,0.0288,0.0,0.0288,0.0288,v1,2026-04-22T08:36:52,,
31,Kenyon Sadiq,0.0286,0.0,0.0286,0.0286,v1,2026-04-22T08:36:52,,
9,Sonny Styles,0.0096,0.0381855823082115,-0.028585582308211503,0.028585582308211503,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
16,Kadyn Proctor,0.0284,0.0,0.0284,0.0284,v1,2026-04-22T08:36:52,,
27,Kadyn Proctor,0.0284,0.0,0.0284,0.0284,v1,2026-04-22T08:36:52,,
10,Kenyon Sadiq,0.0044,0.0321982921618705,-0.0277982921618705,0.0277982921618705,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
28,Kadyn Proctor,0.0276,0.0,0.0276,0.0276,v1,2026-04-22T08:36:52,,
3,Arvell Reese,0.2814,0.3089426448436563,-0.027542644843656316,0.027542644843656316,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
4,Sonny Styles,0.0776,0.1050609183320212,-0.027460918332021203,0.027460918332021203,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
6,Jeremiyah Love,0.0494,0.0221259488994044,0.0272740511005956,0.0272740511005956,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
5,Jeremiyah Love,0.1316,0.1043632686217836,0.02723673137821639,0.02723673137821639,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
5,Jordyn Tyson,0.0,0.0272252005100305,-0.0272252005100305,0.0272252005100305,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
5,Mansoor Delane,0.0058,0.0329568216700369,-0.0271568216700369,0.0271568216700369,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
6,Caleb Downs,0.0106,0.0377442657695723,-0.027144265769572302,0.027144265769572302,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
10,Kadyn Proctor,0.0022,0.0291317881464543,-0.026931788146454298,0.026931788146454298,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
1,Carnell Tate,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
1,Francis Mauigoa,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
1,Jermod McCoy,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
1,Keldric Faulk,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
1,Makai Lemon,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
1,Spencer Fano,0.0,0.0269254150970809,-0.0269254150970809,0.0269254150970809,v1,2026-04-22T08:36:52,DraftKings,2026-04-15 15:51:34
