position,line_bucket,is_favorite,total_bucket,rows,over_hit_rate,under_hit_rate,push_rate,avg_over_price,avg_under_price,blind_over_roi,blind_under_roi
TE,5.5,True,high_total_47_plus,37.0,0.4594594594594595,0.5405405405405406,0.0,1.9470270270270276,1.8800000000000001,-0.15108108108108112,-0.025135135135135152
TE,6.5,False,low_total_<42,9.0,0.6666666666666666,0.3333333333333333,0.0,1.9688888888888887,1.8266666666666669,0.34555555555555556,-0.3611111111111111
TE,6.5,False,mid_total_42_47,17.0,0.5882352941176471,0.4117647058823529,0.0,1.9447058823529413,1.8699999999999999,0.1323529411764706,-0.24588235294117644
TE,6.5,False,high_total_47_plus,12.0,0.16666666666666666,0.8333333333333334,0.0,2.0466666666666664,1.7750000000000001,-0.6725,0.4699999999999999
TE,6.5,True,low_total_<42,14.0,0.21428571428571427,0.7857142857142857,0.0,2.023571428571428,1.7992857142857142,-0.5757142857142856,0.4128571428571428
TE,6.5,True,mid_total_42_47,22.0,0.5454545454545454,0.45454545454545453,0.0,1.9609090909090907,1.8309090909090913,0.056818181818181816,-0.17681818181818187
TE,6.5,True,high_total_47_plus,15.0,0.3333333333333333,0.6666666666666666,0.0,1.994666666666667,1.8146666666666669,-0.3393333333333333,0.2066666666666667
TE,7+,False,low_total_<42,6.0,0.6666666666666666,0.3333333333333333,0.0,1.9833333333333332,1.8150000000000002,0.30666666666666664,-0.41
TE,7+,False,mid_total_42_47,9.0,0.3333333333333333,0.6666666666666666,0.0,2.0088888888888885,1.7988888888888885,-0.3133333333333333,0.22
TE,7+,False,high_total_47_plus,6.0,0.5,0.5,0.0,1.9866666666666664,1.8133333333333332,0.013333333333333345,-0.08666666666666674
TE,7+,True,low_total_<42,3.0,0.3333333333333333,0.6666666666666666,0.0,2.0,1.7733333333333334,-0.35333333333333333,0.16666666666666666
TE,7+,True,mid_total_42_47,16.0,0.5,0.5,0.0,1.92875,1.8762500000000002,-0.06749999999999998,-0.09562499999999997
TE,7+,True,high_total_47_plus,8.0,0.5,0.5,0.0,1.845,1.9625000000000001,-0.09125,-0.04250000000000001
WR,<=2.5,False,low_total_<42,53.0,0.49056603773584906,0.5094339622641509,0.0,1.8820754716981132,1.9533962264150946,-0.10886792452830188,-0.032264150943396235
WR,<=2.5,False,mid_total_42_47,90.0,0.5444444444444444,0.45555555555555555,0.0,1.8784444444444441,1.971444444444444,0.012111111111111126,-0.11299999999999998
WR,<=2.5,False,high_total_47_plus,57.0,0.45614035087719296,0.543859649122807,0.0,1.94,1.912105263157895,-0.14438596491228067,0.011929824561403504
WR,<=2.5,True,low_total_<42,66.0,0.5606060606060606,0.4393939393939394,0.0,1.813030303030303,2.036515151515152,-0.012121212121212118,-0.13545454545454547
WR,<=2.5,True,mid_total_42_47,82.0,0.5609756097560976,0.43902439024390244,0.0,1.826341463414634,2.02890243902439,0.015365853658536594,-0.12256097560975612
WR,<=2.5,True,high_total_47_plus,56.0,0.4642857142857143,0.5357142857142857,0.0,1.9196428571428572,1.9564285714285714,-0.1469642857142857,0.016249999999999987
WR,3.5,False,low_total_<42,130.0,0.5615384615384615,0.43846153846153846,0.0,1.964846153846154,1.8676153846153847,0.08400000000000002,-0.19738461538461538
WR,3.5,False,mid_total_42_47,150.0,0.41333333333333333,0.5866666666666667,0.0,1.9941333333333333,1.8518,-0.19333333333333333,0.0690666666666667
WR,3.5,False,high_total_47_plus,81.0,0.30864197530864196,0.691358024691358,0.0,1.9729629629629626,1.8953086419753087,-0.4246913580246913,0.27740740740740744
WR,3.5,True,low_total_<42,163.0,0.50920245398773,0.49079754601226994,0.0,1.9737423312883438,1.8652147239263805,-0.0068098159509202396,-0.09889570552147238
WR,3.5,True,mid_total_42_47,207.0,0.46859903381642515,0.5314009661835749,0.0,1.9491304347826088,1.8879227053140095,-0.12033816425120773,-0.023623188405797097
