player,player_norm,player_id,season,week,team,opponent,game_id,market_key,line,over_price,under_price,projection,projection_minus_line,edge,recommended_side,recommended_prob,recommended_ev_percent,recommendation
Miles Sanders,miles sanders,18283,2024,1,FA,,022add645ca37d612dbb69e8ef02f6b9,player_rush_yds,20.5,-110.0,-110,28.64,8.14,8.14,over,0.60285,15.089545454545462,over
Tank Bigsby,tank bigsby,22908,2024,4,PHI,,3855431777952837560f29bff9d6b4e3,player_rush_yds,17.5,-110.0,-110,24.04,6.539999999999999,6.539999999999999,over,0.6027,15.060909090909103,over
Bucky Irving,bucky irving,25981,2024,1,TB,Washington Commanders,ba439e5505ce1ee745d2e48f2d2f31e6,player_rush_yds,19.5,-110.0,-110,26.24,6.739999999999998,6.739999999999998,over,0.6022,14.965454545454538,over
Bijan Robinson,bijan robinson,23133,2024,8,ATL,Tampa Bay Buccaneers,9693ad2122e496b05f7efd56f0ef03d0,player_rush_yds,65.5,-110.0,-110,77.03,11.530000000000001,11.530000000000001,over,0.6017,14.870000000000005,over
Miles Sanders,miles sanders,18283,2024,3,FA,,49397bc00cf6d5e50f0a943538f1b00d,player_rush_yds,24.5,-110.0,-110,32.74,8.240000000000002,8.240000000000002,over,0.60135,14.803181818181832,over
Tank Bigsby,tank bigsby,22908,2024,10,PHI,,a59741270a5f21dfb288838acf98537b,player_rush_yds,40.5,-110.0,-110,50.99,10.490000000000002,10.490000000000002,over,0.60115,14.764999999999995,over
Chase Brown,chase brown,25324,2024,2,CIN,Kansas City Chiefs,faaeaab20409da65e7314cc1857ccfba,player_rush_yds,19.5,-110.0,-110,25.9,6.399999999999999,6.399999999999999,over,0.60105,14.745909090909093,over
Bucky Irving,bucky irving,25981,2024,2,TB,Detroit Lions,787ae4144b2b45d7ef8a9c7b1ab6abd8,player_rush_yds,20.5,-110.0,-110,29.3,8.8,8.8,over,0.6009,14.717272727272734,over
Miles Sanders,miles sanders,18283,2024,4,FA,,82483a4f1a2ae000d00778810d85d13c,player_rush_yds,22.5,-110.0,-110,31.69,9.190000000000001,9.190000000000001,over,0.60085,14.707727272727277,over
Trey Benson,trey benson,25388,2024,14,ARI,,8c7efb50e0c8c9be94e7b969c58da045,player_rush_yds,16.5,-110.0,-110,22.67,6.170000000000002,6.170000000000002,over,0.60075,14.688636363636364,over
Joe Mixon,joe mixon,16420,2024,16,FA,,5000078dc935bf60015a51c01eaee016,player_rush_yds,62.5,-110.0,-110,74.5,12.0,12.0,over,0.6001,14.564545454545453,over
Zach Charbonnet,zach charbonnet,23152,2024,5,SEA,New York Giants,777e65cf50b4517465cea9ac9d686227,player_rush_yds,19.5,-110.0,-110,25.9,6.399999999999999,6.399999999999999,over,0.59945,14.440454545454562,over
Jaylen Wright,jaylen wright,25987,2024,13,MIA,Green Bay Packers,e6b414e1b7a012e57d1a0746769f28a2,player_rush_yds,14.5,-110.0,-110,20.95,6.449999999999999,6.449999999999999,over,0.59895,14.344999999999997,over
Austin Ekeler,austin ekeler,16483,2024,8,FA,,fb5217800ed73d9cae485efbba37ba96,player_rush_yds,19.5,-110.0,-110,25.86,6.359999999999999,6.359999999999999,over,0.59885,14.325909090909095,over
Ezekiel Elliott,ezekiel elliott,15498,2024,1,FA,,a1682ca5d9e0c4b14d19ed69d6299806,player_rush_yds,32.5,-110.0,-110,41.58,9.079999999999998,9.079999999999998,over,0.59885,14.325909090909095,over
Rachaad White,rachaad white,23891,2024,4,WAS,,6b08b0416089dbb0459c208f5c0c6d41,player_rush_yds,34.5,-110.0,-110,43.03,8.530000000000001,8.530000000000001,over,0.5987,14.297272727272736,over
Ezekiel Elliott,ezekiel elliott,15498,2024,6,FA,,d4d2902446e120ea6f1afafdc0b3d55d,player_rush_yds,14.5,-110.0,-110,20.44,5.940000000000001,5.940000000000001,over,0.5986,14.278181818181823,over
Zamir White,zamir white,20095,2024,11,LV,Miami Dolphins,7614724acc0987e643d0a60e73167b2e,player_rush_yds,19.5,-110.0,-110,25.95,6.449999999999999,6.449999999999999,over,0.5984,14.240000000000009,over
Raheem Mostert,raheem mostert,14338,2024,1,LV,,8c0e75b0a4ea07212e741acf25ad96b6,player_rush_yds,43.5,-110.0,-110,53.61,10.11,10.11,over,0.59825,14.211363636363627,over
Kareem Hunt,kareem hunt,16425,2024,8,FA,,ccc621108fb48382b825128007dc8120,player_rush_yds,66.5,-110.0,-110,77.16,10.659999999999997,10.659999999999997,over,0.598,14.163636363636368,over
Najee Harris,najee harris,19302,2024,3,LAC,Pittsburgh Steelers,2ee776f967540a404694111f27822004,player_rush_yds,53.5,-110.0,-110,63.15,9.649999999999999,9.649999999999999,over,0.5973,14.03000000000002,over
Kyren Williams,kyren williams,23059,2024,14,LAR,Buffalo Bills,5188cb03fd7577d7448874486c26dccb,player_rush_yds,65.5,-110.0,-110,76.25,10.75,10.75,over,0.59725,14.020454545454541,over
Jaylen Warren,jaylen warren,24209,2024,7,PIT,New York Jets,6103604599da91e8a44ce683292242ec,player_rush_yds,22.5,-110.0,-110,30.75,8.25,8.25,over,0.5969,13.953636363636369,over
D'Andre Swift,dandre swift,19210,2024,2,CHI,Houston Texans,7533f0f2d5cfe270fa0ccdc32a98c7fd,player_rush_yds,44.5,-110.0,-110,54.48,9.979999999999997,9.979999999999997,over,0.5965,13.877272727272738,over
James Cook,james cook,22958,2024,8,BUF,Seattle Seahawks,9a263061dd1c784a20f393971744d176,player_rush_yds,61.5,-110.0,-110,72.42,10.920000000000002,10.920000000000002,over,0.59645,13.867727272727281,over
Tony Pollard,tony pollard,18705,2024,8,TEN,Detroit Lions,5fd9657af1356ec2a567b07d75a8e6a3,player_rush_yds,57.5,-110.0,-110,68.06,10.560000000000002,10.560000000000002,over,0.5956,13.705454545454554,over
Kenneth Walker III,kenneth walker,23021,2024,11,KC,,cc4a0f06f87d64f4a02816ca7da514fa,player_rush_yds,54.5,-110.0,-110,64.3,9.799999999999997,9.799999999999997,over,0.5956,13.705454545454554,over
Zack Moss,zack moss,19263,2024,7,FA,,63e9b5302666e36b47431100bcb22973,player_rush_yds,32.5,-110.0,-110,40.04,7.539999999999999,7.539999999999999,over,0.59495,13.58136363636364,over
D'Andre Swift,dandre swift,19210,2024,1,CHI,Tennessee Titans,b5b9d07cdd5c7bd14e943ccd7973e6a2,player_rush_yds,44.5,-110.0,-110,53.81,9.310000000000002,9.310000000000002,over,0.5949,13.571818181818184,over
Javonte Williams,javonte williams,22739,2024,12,DAL,,19d5cf9ece71b4671440a3b9e03942c4,player_rush_yds,37.5,-110.0,-110,45.65,8.149999999999999,8.149999999999999,over,0.5943,13.45727272727274,over
Ray Davis,ray davis,26191,2024,2,BUF,Miami Dolphins,ddd9b67cf1d68282e1e8652000c0d015,player_rush_yds,8.5,-110.0,-110,14.44,5.9399999999999995,5.9399999999999995,over,0.59425,13.447727272727272,over
Kyren Williams,kyren williams,23059,2024,1,LAR,Detroit Lions,fa20351fa9ca26c47f93abc8a9b2c941,player_rush_yds,58.5,-110.0,-110,68.18,9.680000000000007,9.680000000000007,over,0.5941,13.419090909090903,over
Jonathan Taylor,jonathan taylor,19217,2024,3,IND,Chicago Bears,e46e4c9f5d6884910657cd6581da3978,player_rush_yds,74.5,-110.0,-110,85.63,11.129999999999995,11.129999999999995,over,0.59385,13.371363636363643,over
Jaleel McLaughlin,jaleel mclaughlin,25876,2024,13,DEN,Cleveland Browns,e73de417d2fd01292ed12cea2a906903,player_rush_yds,19.5,-110.0,-110,25.36,5.859999999999999,5.859999999999999,over,0.59385,13.371363636363643,over
Raheem Mostert,raheem mostert,14338,2024,16,LV,,b0e2f4e7023b4f29ca1e1e64f93726f2,player_rush_yds,17.5,-110.0,-110,22.95,5.449999999999999,5.449999999999999,over,0.59385,13.371363636363643,over
J.K. Dobbins,jk dobbins,19245,2024,11,DEN,,a2b3fd60eede2230285512b8c3b4eed3,player_rush_yds,55.5,-110.0,-110,65.35,9.849999999999994,9.849999999999994,over,0.59355,13.314090909090915,over
Tyler Allgeier,tyler allgeier,24172,2024,15,ARI,,b72078945287a94944a0ffefcd09c42c,player_rush_yds,28.5,-110.0,-110,36.48,7.979999999999997,7.979999999999997,over,0.5933,13.266363636363653,over
Trey Benson,trey benson,25388,2024,13,ARI,,2be5371e838993958fd7eb2eda6fc412,player_rush_yds,17.5,-110.0,-110,23.51,6.010000000000002,6.010000000000002,over,0.5929,13.190000000000001,over
Ezekiel Elliott,ezekiel elliott,15498,2024,13,FA,,1c53fc0f9537ba80e2c121bb58979a24,player_rush_yds,12.5,-110.0,-110,18.02,5.52,5.52,over,0.5927,13.151818181818186,over
Austin Ekeler,austin ekeler,16483,2024,9,FA,,5791e31f6f4b95476889c4854b508faf,player_rush_yds,52.5,-110.0,-110,61.83,9.329999999999998,9.329999999999998,over,0.59235,13.085000000000013,over
Bucky Irving,bucky irving,25981,2024,9,TB,Kansas City Chiefs,8f751d18969af50ec341e0b282e5b4d6,player_rush_yds,32.5,-110.0,-110,40.2,7.700000000000003,7.700000000000003,over,0.5921,13.03727272727272,over
Jeremy McNichols,jeremy mcnichols,16445,2024,9,WAS,New York Giants,5791e31f6f4b95476889c4854b508faf,player_rush_yds,21.5,-110.0,-110,28.96,7.460000000000001,7.460000000000001,over,0.5915,12.922727272727286,over
Tyrone Tracy Jr.,tyrone tracy,22980,2024,17,NYG,Indianapolis Colts,0ce683697325d7715a78889240d82cc7,player_rush_yds,47.5,-110.0,-110,56.95,9.450000000000003,9.450000000000003,over,0.59115,12.85590909090909,over
Tyjae Spears,tyjae spears,25323,2024,16,TEN,Indianapolis Colts,f03bb31e9ff7b81ad1e18e36b7cdddb7,player_rush_yds,24.5,-110.0,-110,32.13,7.630000000000003,7.630000000000003,over,0.59075,12.77954545454546,over
Kareem Hunt,kareem hunt,16425,2024,14,FA,,c70e1ecbef22c98419d4707199d050af,player_rush_yds,28.5,-110.0,-110,36.06,7.560000000000002,7.560000000000002,over,0.59055,12.741363636363644,over
Sean Tucker,sean tucker,23679,2024,9,TB,Kansas City Chiefs,8f751d18969af50ec341e0b282e5b4d6,player_rush_yds,6.5,-110.0,-110,12.57,6.07,6.07,over,0.58975,12.588636363636363,over
Antonio Gibson,antonio gibson,19624,2024,8,FA,,7679451910267ad5cd8620cf63870aaa,player_rush_yds,17.5,-110.0,-110,23.36,5.859999999999999,5.859999999999999,over,0.58975,12.588636363636363,over
Travis Etienne Jr.,travis etienne,19231,2024,17,NO,,68e8e424d470fb6d60f1b2f0a3f3d1e3,player_rush_yds,37.5,-110.0,-110,44.16,6.659999999999997,6.659999999999997,over,0.58945,12.531363636363647,over
Blake Corum,blake corum,23013,2024,14,LAR,Buffalo Bills,5188cb03fd7577d7448874486c26dccb,player_rush_yds,15.5,-110.0,-110,20.91,5.41,5.41,over,0.5892,12.483636363636364,over
Tyler Allgeier,tyler allgeier,24172,2024,14,ARI,,c14dd2e8bf469a6736f73be3c28706e8,player_rush_yds,20.5,-110.0,-110,27.97,7.469999999999999,7.469999999999999,over,0.58915,12.474090909090908,over
J.K. Dobbins,jk dobbins,19245,2024,3,DEN,,2ee776f967540a404694111f27822004,player_rush_yds,55.5,-110.0,-110,64.11,8.61,8.61,over,0.58905,12.454999999999995,over
Rhamondre Stevenson,rhamondre stevenson,22726,2024,12,NE,Miami Dolphins,366a8618003ac848eac5144aebbeace4,player_rush_yds,54.5,-110.0,-110,63.33,8.829999999999998,8.829999999999998,over,0.58875,12.397727272727277,over
Jerome Ford,jerome ford,22921,2024,15,WAS,,9db2aef33225a4bda04bbc7c33e50e63,player_rush_yds,30.5,-110.0,-110,37.39,6.890000000000001,6.890000000000001,over,0.5886,12.369090909090918,over
Alvin Kamara,alvin kamara,16421,2024,8,NO,Los Angeles Chargers,70c540bd6e70676319e44a7dd02cbd38,player_rush_yds,51.5,-110.0,-110,60.86,9.36,9.36,over,0.5886,12.369090909090918,over
Rhamondre Stevenson,rhamondre stevenson,22726,2024,15,NE,Arizona Cardinals,c562ac548944fe897e62f4a142de4d54,player_rush_yds,50.5,-110.0,-110,60.19,9.689999999999998,9.689999999999998,over,0.58855,12.359545454545461,over
Devin Singletary,devin singletary,18280,2024,17,NYG,Indianapolis Colts,0ce683697325d7715a78889240d82cc7,player_rush_yds,22.5,-110.0,-110,29.66,7.16,7.16,over,0.58835,12.321363636363646,over
Jerome Ford,jerome ford,22921,2024,3,WAS,,200c20527d1d6f44257155548cdac1e8,player_rush_yds,48.5,-110.0,-110,57.76,9.259999999999998,9.259999999999998,over,0.5882,12.292727272727266,over
Roschon Johnson,roschon johnson,25322,2024,16,CHI,Detroit Lions,534fd9bc355dbfa4d35156e6d59e3913,player_rush_yds,10.5,-110.0,-110,16.17,5.670000000000002,5.670000000000002,over,0.58805,12.264090909090907,over
Brian Robinson Jr.,brian robinson,20094,2024,5,ATL,,43f21c8e455914cc71d00ca0001ae85b,player_rush_yds,55.5,-110.0,-110,64.23,8.730000000000004,8.730000000000004,over,0.58795,12.244999999999994,over
Chris Brooks,chris brooks,25823,2024,13,GB,Miami Dolphins,e6b414e1b7a012e57d1a0746769f28a2,player_rush_yds,6.5,-110.0,-110,11.82,5.32,5.32,over,0.5879,12.23545454545455,over
Alexander Mattison,alexander mattison,18621,2024,9,FA,,3d24ae93125568c136d57ff911a4d2e4,player_rush_yds,50.5,-110.0,-110,59.87,9.369999999999997,9.369999999999997,over,0.58785,12.225909090909093,over
Ray Davis,ray davis,26191,2024,11,BUF,Kansas City Chiefs,2ac4732d168fd3fd0958719e2b11aad1,player_rush_yds,12.5,-110.0,-110,17.64,5.140000000000001,5.140000000000001,over,0.5877,12.197272727272734,over
Rico Dowdle,rico dowdle,19647,2024,9,PIT,,db18946165af62532b19d4c509d7ba56,player_rush_yds,44.5,-110.0,-110,52.95,8.450000000000003,8.450000000000003,over,0.5876,12.178181818181821,over
Rhamondre Stevenson,rhamondre stevenson,22726,2024,16,NE,Buffalo Bills,987be0b1af962f068e2928a9067998c9,player_rush_yds,47.5,-110.0,-110,56.36,8.86,8.86,over,0.58725,12.111363636363649,over
Trey Sermon,trey sermon,19425,2024,5,FA,,dba45197b1cd2dbafe7f83ebffd2be90,player_rush_yds,49.5,-110.0,-110,57.9,8.399999999999999,8.399999999999999,over,0.5872,12.101818181818203,over
Zach Charbonnet,zach charbonnet,23152,2024,11,SEA,San Francisco 49ers,cc4a0f06f87d64f4a02816ca7da514fa,player_rush_yds,12.5,-105.0,-115,17.37,4.870000000000001,4.870000000000001,over,0.57365,11.998333333333333,over
David Montgomery,david montgomery,18239,2024,11,HOU,,d0f73537e153be7455c87ae97864ef7d,player_rush_yds,57.5,-110.0,-110,66.38,8.879999999999995,8.879999999999995,over,0.58655,11.977727272727279,over
Kenneth Walker III,kenneth walker,23021,2024,4,KC,,2b7f812133cedc184625d7bc8362564a,player_rush_yds,48.5,-110.0,-110,57.49,8.990000000000002,8.990000000000002,over,0.58635,11.939545454545463,over
Jerome Ford,jerome ford,22921,2024,12,WAS,,3544bdfabe61cc6d4389984a5ca83955,player_rush_yds,17.5,-110.0,-110,23.13,5.629999999999999,5.629999999999999,over,0.5863,11.930000000000017,over
Tony Pollard,tony pollard,18705,2024,1,TEN,Chicago Bears,b5b9d07cdd5c7bd14e943ccd7973e6a2,player_rush_yds,42.5,-110.0,-110,51.7,9.200000000000003,9.200000000000003,over,0.5862,11.910909090909104,over
Antonio Gibson,antonio gibson,19624,2024,7,FA,,964d089b9bbbf792a705da3b3f355312,player_rush_yds,21.5,-110.0,-110,28.95,7.449999999999999,7.449999999999999,over,0.58615,11.901363636363627,over
Raheem Mostert,raheem mostert,14338,2024,10,LV,,d6eab9011bd146fdbb2639f6e8c07056,player_rush_yds,32.5,-110.0,-110,40.09,7.590000000000003,7.590000000000003,over,0.58605,11.882272727272724,over
J.K. Dobbins,jk dobbins,19245,2024,4,DEN,,b839e959b4e28cdd96341dbcf99d4a42,player_rush_yds,58.5,-110.0,-110,66.97,8.469999999999999,8.469999999999999,over,0.5859,11.853636363636365,over
Zach Charbonnet,zach charbonnet,23152,2024,8,SEA,Buffalo Bills,9a263061dd1c784a20f393971744d176,player_rush_yds,16.5,-110.0,-110,21.94,5.440000000000001,5.440000000000001,over,0.5859,11.853636363636365,over
Jahmyr Gibbs,jahmyr gibbs,22968,2024,17,DET,San Francisco 49ers,987f7eb725e6a3937511b6c60dee5f18,player_rush_yds,83.5,-110.0,-110,93.12,9.620000000000005,9.620000000000005,over,0.58575,11.825000000000008,over
Jaleel McLaughlin,jaleel mclaughlin,25876,2024,1,DEN,Seattle Seahawks,afb7e137dbb2a3de38d2d3cb68897e3b,player_rush_yds,23.5,-110.0,-110,30.63,7.129999999999999,7.129999999999999,over,0.5857,11.815454545454552,over
Joe Mixon,joe mixon,16420,2024,10,FA,,e27b5c11ba461a77a8e7773b2ea30238,player_rush_yds,76.5,-110.0,-110,85.66,9.159999999999997,9.159999999999997,over,0.5855,11.777272727272736,over
Aaron Jones,aaron jones,16673,2024,2,MIN,San Francisco 49ers,9d5dace601f10c135f5c03facf23fd22,player_rush_yds,49.5,-110.0,-110,57.99,8.490000000000002,8.490000000000002,over,0.58545,11.76772727272728,over
Rico Dowdle,rico dowdle,19647,2024,3,PIT,,cd904fbb09c5130b857595217364bb07,player_rush_yds,28.5,-110.0,-110,35.74,7.240000000000002,7.240000000000002,over,0.58505,11.691363636363638,over
De'Von Achane,devon achane,23136,2024,4,MIA,Tennessee Titans,a207d1faa78a276de49cdebb7ef4fc0e,player_rush_yds,62.5,-110.0,-110,71.83,9.329999999999998,9.329999999999998,over,0.58435,11.55772727272728,over
Derrick Henry,derrick henry,15514,2024,12,BAL,Los Angeles Chargers,887b10368f0b3f33a8c47e955736da89,player_rush_yds,84.5,-110.0,-110,94.58,10.079999999999998,10.079999999999998,over,0.58435,11.55772727272728,over
Javonte Williams,javonte williams,22739,2024,11,DAL,,4baedb2bf9b85f9b9ec40e88bacc1792,player_rush_yds,18.5,-110.0,-110,23.92,5.420000000000002,5.420000000000002,over,0.5843,11.548181818181835,over
Miles Sanders,miles sanders,18283,2024,6,FA,,67c389265b00a40407a23054e45d8e45,player_rush_yds,16.5,-110.0,-110,21.59,5.09,5.09,over,0.5842,11.529090909090922,over
Bijan Robinson,bijan robinson,23133,2024,5,ATL,Tampa Bay Buccaneers,b516611a4ade7c4d55fcde561ed71328,player_rush_yds,59.5,-110.0,-110,68.28,8.780000000000001,8.780000000000001,over,0.58415,11.519545454545455,over
Kenneth Gainwell,kenneth gainwell,23310,2024,13,TB,,afa7eb720baa94269de839965e41b8b3,player_rush_yds,12.5,-110.0,-110,17.76,5.260000000000002,5.260000000000002,over,0.58415,11.519545454545455,over
Tony Pollard,tony pollard,18705,2024,9,TEN,New England Patriots,31f1bb5fbbc8c3d9b8719357fa40941e,player_rush_yds,68.5,-110.0,-110,77.87,9.370000000000005,9.370000000000005,over,0.58405,11.500454545454541,over
Jaleel McLaughlin,jaleel mclaughlin,25876,2024,6,DEN,Los Angeles Chargers,76fbc0191f917329bad82f76a9a22a2e,player_rush_yds,22.5,-110.0,-110,29.43,6.93,6.93,over,0.58375,11.443181818181824,over
Jordan Mason,jordan mason,22969,2024,2,MIN,San Francisco 49ers,9d5dace601f10c135f5c03facf23fd22,player_rush_yds,75.5,-110.0,-110,84.44,8.939999999999998,8.939999999999998,over,0.5835,11.395454545454553,over
Tony Pollard,tony pollard,18705,2024,2,TEN,New York Jets,17d4d840f9f4094d76c6e9b53b18ac05,player_rush_yds,50.5,-110.0,-110,59.04,8.54,8.54,over,0.5835,11.395454545454553,over
Braelon Allen,braelon allen,24346,2024,8,NYJ,New England Patriots,7679451910267ad5cd8620cf63870aaa,player_rush_yds,20.5,-110.0,-110,27.42,6.920000000000002,6.920000000000002,over,0.58345,11.385909090909097,over
Brian Robinson Jr.,brian robinson,20094,2024,2,ATL,,495d9f2c316b05ef092099ef9401a180,player_rush_yds,52.5,-110.0,-110,60.92,8.420000000000002,8.420000000000002,over,0.5832,11.338181818181836,over
Derrick Henry,derrick henry,15514,2024,11,BAL,Pittsburgh Steelers,1e5feffbcc2b9c122727b45963203298,player_rush_yds,82.5,-110.0,-110,92.9,10.400000000000006,10.400000000000006,over,0.58275,11.252272727272727,over
Isaac Guerendo,isaac guerendo,26392,2024,15,SF,Los Angeles Rams,b89ffb3a984d693fd6e69cdc3f2d585a,player_rush_yds,60.5,-110.0,-110,70.79,10.290000000000006,10.290000000000006,over,0.5827,11.242727272727283,over
Rachaad White,rachaad white,23891,2024,2,WAS,,787ae4144b2b45d7ef8a9c7b1ab6abd8,player_rush_yds,43.5,-110.0,-110,51.62,8.119999999999997,8.119999999999997,over,0.58265,11.233181818181826,over
Austin Ekeler,austin ekeler,16483,2024,5,FA,,43f21c8e455914cc71d00ca0001ae85b,player_rush_yds,21.5,-110.0,-110,28.55,7.050000000000001,7.050000000000001,over,0.5824,11.185454545454554,over
Javonte Williams,javonte williams,22739,2024,13,DAL,,e73de417d2fd01292ed12cea2a906903,player_rush_yds,34.5,-110.0,-110,41.15,6.649999999999999,6.649999999999999,over,0.5822,11.147272727272739,over
Rachaad White,rachaad white,23891,2024,10,WAS,,853cc3b59ffe65a55a55d799789bc726,player_rush_yds,24.5,-110.0,-110,31.33,6.829999999999998,6.829999999999998,over,0.58215,11.137727272727272,over
Ty Chandler,ty chandler,19471,2024,2,NO,,9d5dace601f10c135f5c03facf23fd22,player_rush_yds,21.5,-110.0,-110,28.51,7.010000000000002,7.010000000000002,over,0.5818,11.070909090909097,over
Ezekiel Elliott,ezekiel elliott,15498,2024,3,FA,,cd904fbb09c5130b857595217364bb07,player_rush_yds,32.5,-110.0,-110,39.16,6.659999999999997,6.659999999999997,over,0.58175,11.061363636363641,over
Zack Moss,zack moss,19263,2024,4,FA,,82483a4f1a2ae000d00778810d85d13c,player_rush_yds,52.5,-110.0,-110,60.79,8.29,8.29,over,0.58145,11.004090909090912,over
James Cook,james cook,22958,2024,5,BUF,Houston Texans,2eb8e0798cb1b1f9d0f0d414253b4e37,player_rush_yds,57.5,-110.0,-110,65.5,8.0,8.0,over,0.58135,10.985000000000012,over
Ameer Abdullah,ameer abdullah,13924,2024,13,JAC,,d703217fef577dba3f2d0c38881dd7d3,player_rush_yds,27.5,-110.0,-110,34.28,6.780000000000001,6.780000000000001,over,0.58125,10.96590909090911,over
Alexander Mattison,alexander mattison,18621,2024,16,FA,,d93e285150cc30bb71e930879219d26e,player_rush_yds,45.5,-110.0,-110,53.66,8.159999999999997,8.159999999999997,over,0.5812,10.956363636363653,over
Ezekiel Elliott,ezekiel elliott,15498,2024,16,FA,,beea49da0ca78cc5636fa84188603fa0,player_rush_yds,8.5,-110.0,-110,13.57,5.07,5.07,over,0.581,10.918181818181816,over
Brian Robinson Jr.,brian robinson,20094,2024,8,ATL,,fb5217800ed73d9cae485efbba37ba96,player_rush_yds,55.5,-110.0,-110,64.12,8.620000000000005,8.620000000000005,over,0.5809,10.899090909090914,over
Gus Edwards,gus edwards,17687,2024,1,FA,,a2f9dcdf49ccacf33036a0b795413a6e,player_rush_yds,45.5,-110.0,-110,53.71,8.21,8.21,over,0.58055,10.832272727272729,over
Kareem Hunt,kareem hunt,16425,2024,17,FA,,ce94e5673c8b7a0834f1948f1c5f52c7,player_rush_yds,30.5,-110.0,-110,36.85,6.350000000000001,6.350000000000001,over,0.5805,10.822727272727285,over
Tyrone Tracy Jr.,tyrone tracy,22980,2024,12,NYG,Tampa Bay Buccaneers,28c6ab7cb99a26666b9c7d649bbd46f3,player_rush_yds,61.5,-110.0,-110,71.36,9.86,9.86,over,0.5802,10.765454545454556,over
Audric Estime,audric estime,23054,2024,13,NO,,e73de417d2fd01292ed12cea2a906903,player_rush_yds,17.5,-110.0,-110,22.26,4.760000000000002,4.760000000000002,over,0.58015,10.75590909090911,over
Ray Davis,ray davis,26191,2024,3,BUF,Jacksonville Jaguars,96be3ba73fc562e49a0120b5923c3213,player_rush_yds,15.5,-110.0,-110,20.32,4.82,4.82,over,0.57985,10.69863636363636,over
Tyler Allgeier,tyler allgeier,24172,2024,11,ARI,,4baedb2bf9b85f9b9ec40e88bacc1792,player_rush_yds,29.5,-110.0,-110,36.21,6.710000000000001,6.710000000000001,over,0.57945,10.62227272727274,over
Blake Corum,blake corum,23013,2024,15,LAR,San Francisco 49ers,b89ffb3a984d693fd6e69cdc3f2d585a,player_rush_yds,18.5,-110.0,-110,23.66,5.16,5.16,over,0.5794,10.612727272727284,over
Rhamondre Stevenson,rhamondre stevenson,22726,2024,9,NE,Tennessee Titans,31f1bb5fbbc8c3d9b8719357fa40941e,player_rush_yds,55.5,-110.0,-110,63.24,7.740000000000002,7.740000000000002,over,0.57925,10.584090909090927,over
Samaje Perine,samaje perine,16423,2024,5,CIN,,5e0d59f75b7f9056461e2970aca2a6cb,player_rush_yds,13.5,-110.0,-110,18.35,4.850000000000001,4.850000000000001,over,0.5792,10.57454545454547,over
Brian Robinson Jr.,brian robinson,20094,2024,1,ATL,,ba439e5505ce1ee745d2e48f2d2f31e6,player_rush_yds,42.5,-110.0,-110,50.46,7.960000000000001,7.960000000000001,over,0.5791,10.555454545454545,over
Alvin Kamara,alvin kamara,16421,2024,4,NO,Atlanta Falcons,3858ab1dfdb4db4987218c709a51d1bf,player_rush_yds,64.5,-110.0,-110,73.62,9.120000000000005,9.120000000000005,over,0.5789,10.517272727272731,over
De'Von Achane,devon achane,23136,2024,13,MIA,Green Bay Packers,e6b414e1b7a012e57d1a0746769f28a2,player_rush_yds,53.5,-110.0,-110,62.02,8.520000000000003,8.520000000000003,over,0.5788,10.498181818181818,over
Tyjae Spears,tyjae spears,25323,2024,10,TEN,Los Angeles Chargers,6214d50d3a5b442078f670ff8e08945e,player_rush_yds,21.5,-110.0,-110,27.92,6.420000000000002,6.420000000000002,over,0.57815,10.374090909090928,over
Bijan Robinson,bijan robinson,23133,2024,14,ATL,Minnesota Vikings,c14dd2e8bf469a6736f73be3c28706e8,player_rush_yds,64.5,-110.0,-110,73.14,8.64,8.64,over,0.57815,10.374090909090928,over
Braelon Allen,braelon allen,24346,2024,10,NYJ,Arizona Cardinals,1c2195dfc898e85136f4d40b4ac512fb,player_rush_yds,18.5,-110.0,-110,23.48,4.98,4.98,over,0.57785,10.316818181818178,over
Jaylen Warren,jaylen warren,24209,2024,8,PIT,New York Giants,86278ec4bbdcadd945d79df6c695c2ec,player_rush_yds,32.5,-110.0,-110,39.05,6.549999999999997,6.549999999999997,over,0.57775,10.297727272727276,over
Trey Sermon,trey sermon,19425,2024,7,FA,,3d634649562df7c3b2b22d626162a9c9,player_rush_yds,48.5,-110.0,-110,56.47,7.969999999999999,7.969999999999999,over,0.57765,10.278636363636373,over
Kimani Vidal,kimani vidal,26355,2024,15,LAC,Tampa Bay Buccaneers,531a7692ed7474109ad7d6e331751234,player_rush_yds,28.5,-110.0,-110,35.07,6.57,6.57,over,0.5773,10.211818181818188,over
Travis Etienne Jr.,travis etienne,19231,2024,16,NO,,d93e285150cc30bb71e930879219d26e,player_rush_yds,40.5,-110.0,-110,48.05,7.549999999999997,7.549999999999997,over,0.57725,10.202272727272742,over
Tony Pollard,tony pollard,18705,2024,14,TEN,Jacksonville Jaguars,7d1198f17462901352e686d8d9515232,player_rush_yds,64.5,-110.0,-110,73.34,8.840000000000003,8.840000000000003,over,0.5768,10.116363636363634,over
Jaleel McLaughlin,jaleel mclaughlin,25876,2024,3,DEN,Tampa Bay Buccaneers,8b6897f314b84276526a4ba371d67e20,player_rush_yds,23.5,-110.0,-110,30.17,6.670000000000002,6.670000000000002,over,0.57675,10.10681818181819,over
