decimal_odds,breakeven_prob,projection_minus_line,p_over,edge_prob,ev_per_1_unit,ev_percent
1.83,0.5464480874316939,16,0.5923587224109577,0.04591063497926373,0.08401646201205254,8.401646201205255
1.83,0.5464480874316939,17,0.5980170343035403,0.05156894687184632,0.09437117277547868,9.437117277547868
1.83,0.5464480874316939,18,0.603654876604302,0.05720678917260802,0.10468842418587265,10.468842418587265
1.83,0.5464480874316939,19,0.6092711259270067,0.06282303849531279,0.11496616044642238,11.496616044642238
1.83,0.5464480874316939,20,0.614864672376058,0.06841658494436409,0.12520235044818617,12.520235044818618
1.83,0.5464480874316939,21,0.6204344202017582,0.07398633277006428,0.13539498896921753,13.539498896921753
1.83,0.5464480874316939,22,0.6259792884408845,0.07953120100919053,0.1455420978468186,14.55420978468186
1.83,0.5464480874316939,23,0.6314982115419572,0.08505012411026325,0.1556417271217817,15.56417271217817
1.83,0.5464480874316939,24,0.6369901399746066,0.0905420525429127,0.16569195615353016,16.569195615353017
1.83,0.5464480874316939,25,0.6424540408224595,0.09600595339076556,0.1756908947051009,17.56908947051009
1.83,0.5464480874316939,26,0.6478888983589953,0.1014408109273014,0.18563668399696154,18.563668399696155
1.83,0.5464480874316939,27,0.6532937146058462,0.10684562717415225,0.1955274977286986,19.55274977286986
1.83,0.5464480874316939,28,0.6586675098730354,0.11221942244134142,0.20536154306765475,20.536154306765475
1.83,0.5464480874316939,29,0.6640093232806821,0.11756123584898814,0.2151370616036482,21.51370616036482
1.83,0.5464480874316939,30,0.6693182132617195,0.12287012583002554,0.2248523302689467,22.48523302689467
1.83,0.5464480874316939,31,0.6745932580452039,0.12814517061350994,0.23450566222272318,23.450566222272318
1.83,0.5464480874316939,32,0.6798335561198192,0.13338546868812529,0.24409540769926918,24.40954076992692
