player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Tyler Shough,83537,QB,NO,1,7,0,0,0.0,0,0,10,0,0,0,3,0.0,1,2,20,1,0,81.3,49.5,79.6,49.5,,59.0,57.9,60.0,11,0,0,0,1,23,12,2,0,5,0,22,5,0.71,3.1,0.0,1
Dylan Sampson,163772,HB,CLV,1,7,1,1,113.0,26,1,23,0,0,1,17,27.0,1,1,8,0,3,73.1,73.0,73.6,,76.8,91.2,58.0,60.0,26,1,59,2,6,9,0,0,2,9,0,23,17,2.43,3.3,9.83,4
Devin Neal,144558,HB,NO,1,7,0,0,0.0,0,0,18,1,4,0,14,66.7,0,1,20,0,1,73.3,60.7,79.6,,84.1,56.5,60.3,60.0,6,0,43,5,36,15,0,0,7,12,0,18,14,2.0,2.6,1.19,6
Brian Robinson,57120,HB,SF,1,7,5,0,0.0,0,0,40,0,0,5,24,214.3,1,2,28,0,1,71.9,73.1,71.8,,5.1,61.2,75.1,60.0,12,0,4,1,3,9,0,0,2,8,0,40,24,3.43,5.7,1.33,5
Cam Ward,133244,QB,TEN,1,6,2,0,0.0,0,0,1,0,0,0,0,0.0,1,4,31,0,0,81.3,78.7,79.5,74.7,,,73.0,60.0,14,0,0,0,0,19,36,5,0,1,1,37,31,5.17,6.2,,0
Zach Charbonnet,97630,HB,SEA,1,6,1,0,0.0,0,0,35,0,0,1,28,77.8,1,4,29,0,1,69.7,70.4,72.1,,75.7,65.7,68.3,60.0,13,0,0,0,8,6,0,0,0,6,1,35,28,4.67,5.8,0.0,4
Brock Purdy,77672,QB,SF,1,6,1,0,0.0,0,0,7,0,0,0,4,0.0,0,4,28,0,0,79.4,60.9,0.0,55.1,,,79.5,60.0,9,1,0,0,0,35,9,1,0,5,0,16,4,0.67,2.7,,0
Nick Chubb,45783,HB,HST,1,6,1,0,0.0,0,0,16,0,0,1,13,31.0,0,1,13,0,4,71.6,63.3,72.5,,76.7,79.0,57.8,,7,0,-1,1,3,6,0,0,1,7,0,16,13,2.17,2.7,-0.33,2
Rhamondre Stevenson,98689,HB,NE,1,6,1,0,0.0,0,0,5,0,0,1,5,11.9,0,0,19,0,3,71.1,48.3,74.4,,84.0,56.7,45.0,,3,0,5,1,9,6,0,0,2,7,0,5,5,0.83,0.8,0.56,3
Rico Dowdle,40693,HB,CAR,1,6,3,1,44.7,17,0,38,0,1,3,30,200.0,1,2,5,0,5,72.4,65.8,77.5,,53.6,61.7,68.0,,17,0,36,4,19,6,0,0,4,10,0,38,30,5.0,6.3,1.89,1
David Montgomery,45719,HB,DET,1,5,0,0,0.0,0,0,18,0,1,0,10,25.0,0,2,11,0,1,71.4,61.0,74.4,,,67.3,57.6,60.0,9,0,19,3,16,6,0,0,3,8,0,18,10,2.0,3.6,1.19,4
Tyrod Taylor,6332,QB,NYJ,1,5,2,0,0.0,0,0,2,0,0,0,2,0.0,0,2,22,0,0,78.7,48.2,78.6,46.2,,,60.6,60.0,8,1,0,0,0,24,17,3,0,2,0,19,17,3.4,3.8,,2
Dak Prescott,10769,QB,DAL,1,5,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,1,9,0,0,80.4,74.8,79.5,74.3,,,59.1,60.3,8,0,0,0,0,27,11,3,0,2,1,9,6,1.2,1.8,,0
Josh Allen,46601,QB,BUF,1,5,0,0,0.0,0,0,2,0,0,0,0,0.0,1,2,4,0,0,80.3,55.6,79.0,53.3,,,64.5,60.0,14,0,0,0,0,20,18,3,0,2,0,20,8,1.6,4.0,,0
Clyde Edwards-Helaire,57279,HB,KC,1,5,0,0,0.0,0,0,8,0,1,0,11,31.4,0,1,16,0,4,70.9,56.6,71.7,,,62.0,55.2,60.0,4,0,9,2,7,7,0,0,2,7,0,8,11,2.2,1.6,1.29,1
Michael Carter,57337,HB,ARZ,1,5,1,0,0.0,0,0,28,0,1,1,18,90.0,1,3,1,0,3,72.0,67.2,79.2,,74.7,68.8,64.8,60.0,11,0,30,3,27,7,0,0,3,8,0,28,18,3.6,5.6,1.11,2
Trevor Lawrence,77632,QB,JAX,1,5,0,0,0.0,0,0,6,0,0,0,2,0.0,1,2,15,1,1,28.5,63.9,78.8,63.4,,,59.7,60.0,19,0,0,0,0,26,23,2,0,3,0,29,4,0.8,5.8,,0
Drake Maye,143969,QB,NE,1,5,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,2,19,0,0,79.7,64.6,79.3,62.9,,,63.7,60.0,12,0,0,0,0,29,23,3,0,2,0,22,10,2.0,4.4,,0
Patrick Mahomes,11765,QB,KC,1,4,1,0,0.0,0,0,0,0,0,0,,100.0,1,2,16,0,0,81.4,82.6,80.5,78.2,,,75.7,60.1,13,0,0,0,0,37,30,4,0,0,0,30,25,6.25,7.5,,0
Jameis Winston,9434,QB,NYG,1,4,0,0,0.0,0,0,2,0,1,0,4,33.3,1,1,21,0,0,80.0,86.3,0.0,80.5,,99.3,55.6,60.0,11,1,33,1,1,39,11,1,1,4,0,13,4,1.0,3.3,33.0,2
Bryce Young,123943,QB,CAR,1,4,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,5,0,0,78.6,40.3,77.7,41.2,,,54.5,60.0,7,1,0,0,0,9,15,4,0,0,0,15,3,0.75,3.8,,0
Baker Mayfield,46518,QB,TB,1,4,1,0,0.0,0,0,0,0,0,0,0,0.0,0,2,30,0,0,76.9,66.3,77.1,62.5,,,68.0,60.0,9,0,0,0,0,13,19,3,0,1,0,19,17,4.25,4.8,,0
Caleb Williams,144622,QB,CHI,1,4,0,0,0.0,0,0,7,0,0,0,1,0.0,0,1,6,1,1,27.0,44.1,0.0,42.7,,,69.0,60.0,9,1,0,0,0,24,14,2,0,2,0,21,1,0.25,5.3,,0
Isaiah Davis,138299,HB,NYJ,1,4,0,0,0.0,0,0,7,0,0,0,11,0.0,0,0,22,0,1,68.6,42.1,73.8,,22.5,55.6,47.2,,2,0,0,0,7,4,0,0,0,4,0,7,11,2.75,1.8,0.0,3
Mason Rudolph,46569,QB,PIT,1,3,1,0,0.0,0,0,4,0,0,0,1,0.0,0,2,25,1,0,28.4,57.3,79.4,53.1,,,69.3,60.5,3,0,0,0,0,34,3,1,0,2,0,7,7,2.33,2.3,,0
Owen Wright,57486,HB,TB,1,3,0,0,0.0,0,0,6,0,0,0,2,0.0,0,0,30,0,0,70.5,51.5,70.4,,73.0,60.0,52.8,,4,0,0,0,1,3,0,0,0,3,0,6,2,0.67,2.0,0.0,3
Chuba Hubbard,57373,HB,CAR,1,3,0,0,0.0,0,0,16,0,2,0,6,57.1,1,0,5,0,1,70.3,59.9,74.3,,73.1,85.5,47.2,,10,0,27,4,11,3,0,0,4,7,0,16,6,2.0,5.3,2.45,1
Malik Davis,57196,HB,DAL,1,3,0,1,87.5,21,0,24,0,0,0,4,0.0,1,1,9,0,0,67.2,53.2,70.7,,73.0,52.6,54.6,,21,0,0,0,8,3,0,0,0,3,0,24,4,1.33,8.0,0.0,3
Tyjae Spears,97195,HB,TEN,1,3,0,0,0.0,0,0,4,1,6,0,3,85.7,0,0,31,0,1,71.1,66.4,77.0,,83.1,64.5,63.3,,3,0,21,4,18,4,0,0,5,7,0,4,3,1.0,1.3,1.17,2
Jordan Love,40306,QB,GB,1,3,0,0,0.0,0,0,2,0,0,0,0,0.0,1,1,12,0,0,76.9,62.7,78.8,60.1,,,64.3,60.0,13,0,0,0,0,35,13,1,0,2,0,15,0,0.0,5.0,,1
Daniel Jones,39395,QB,IND,1,3,0,0,0.0,0,0,-1,0,0,0,0,0.0,1,2,14,0,0,78.3,56.6,78.3,51.8,,,73.3,60.0,13,2,0,0,0,17,17,2,0,1,0,16,0,0.0,5.3,,0
Alvin Kamara,11822,HB,NO,1,3,0,0,0.0,0,0,11,0,0,0,8,0.0,0,0,20,0,0,69.0,62.3,74.7,,,62.6,61.3,60.0,5,0,4,2,5,6,0,0,2,5,0,11,8,2.67,3.7,0.8,3
Jacoby Brissett,10725,QB,ARZ,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,0,2,1,0,0,41.0,64.4,79.9,62.5,,,66.2,60.1,9,1,0,0,0,18,20,3,0,0,0,20,17,5.67,6.7,,0
Geno Smith,7820,QB,LV,1,3,0,0,0.0,0,0,-5,1,0,0,0,0.0,0,1,23,2,1,24.6,56.7,79.8,53.7,,,71.6,60.0,9,0,0,0,0,19,13,2,0,1,0,8,15,5.0,2.7,,0
Tahj Brooks,123133,HB,CIN,1,2,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,7,0,0,67.7,43.6,70.8,,6.9,56.2,53.8,60.0,3,0,0,0,4,4,0,0,1,2,0,5,3,1.5,2.5,0.0,2
Tez Johnson,123709,WR,TB,1,2,0,0,0.0,0,0,12,0,0,0,2,0.0,0,0,30,0,0,67.4,64.2,80.3,,,64.1,59.2,61.1,6,0,21,3,36,21,0,0,4,5,0,12,2,1.0,6.0,0.58,0
Kirk Cousins,7102,QB,ATL,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,2,1,0,26.1,83.3,78.6,80.1,,,66.4,60.0,6,1,0,0,0,28,6,1,0,1,0,5,0,0.0,2.5,,0
Keaton Mitchell,123826,HB,BLT,1,2,0,0,0.0,0,0,10,0,0,0,3,0.0,0,1,3,0,1,71.8,78.8,73.2,,75.6,62.2,77.1,60.0,9,0,9,1,4,5,0,0,1,3,0,10,3,1.5,5.0,2.25,1
Malik Willis,60341,QB,GB,1,2,0,0,0.0,0,0,3,0,0,0,3,0.0,0,1,12,0,0,66.7,70.8,70.6,60.0,,,60.0,60.0,4,0,0,0,0,5,0,0,0,2,0,3,3,1.5,1.5,,0
J.J. McCarthy,144918,QB,MIN,1,2,1,0,0.0,0,0,0,0,0,0,0,0.0,1,1,18,1,0,28.7,47.3,77.6,49.4,,,54.0,60.0,10,0,0,0,0,19,10,1,0,1,0,10,18,9.0,5.0,,0
Davis Mills,52269,QB,HST,1,2,0,0,0.0,0,0,4,0,0,0,3,0.0,0,0,13,0,0,78.4,66.8,0.0,68.0,,58.9,61.7,60.0,5,1,0,0,1,25,0,0,0,2,0,4,3,1.5,2.0,0.0,1
Jonnu Smith,11855,TE,PIT,1,2,0,0,0.0,0,0,7,0,0,0,4,0.0,0,0,25,0,0,68.7,58.3,0.0,,,57.2,53.6,82.5,4,1,21,3,24,9,0,0,3,5,0,7,4,2.0,3.5,0.88,0
Julius Chestnut,109239,HB,TEN,1,2,0,0,0.0,0,0,3,0,0,0,2,0.0,0,1,31,0,2,67.7,58.6,66.8,,,57.1,59.6,60.0,3,0,0,0,2,3,0,0,0,2,0,3,2,1.0,1.5,0.0,0
KaVontae Turpin,47658,WR,DAL,1,2,1,0,0.0,0,0,4,1,0,1,3,50.0,0,0,9,1,0,22.9,41.2,75.0,,67.1,56.6,29.3,60.3,4,0,48,1,19,11,0,0,2,3,0,4,3,1.5,2.0,2.53,1
Ty Johnson,45769,HB,BUF,1,2,0,0,0.0,0,0,7,0,0,0,4,0.0,0,0,4,0,0,69.1,84.8,77.3,,39.3,91.6,59.7,,9,0,45,3,20,1,0,0,3,5,0,7,4,2.0,3.5,2.25,1
Mark Andrews,47436,TE,BLT,1,2,0,0,0.0,0,0,2,1,0,0,1,0.0,0,1,3,0,0,66.7,52.3,0.0,,51.0,51.8,62.5,79.8,2,1,9,1,20,18,0,0,3,3,0,2,1,0.5,1.0,0.45,0
Zay Flowers,97268,WR,BLT,1,2,1,0,0.0,0,0,11,1,2,1,6,128.6,1,1,3,0,0,70.0,65.8,80.0,,,63.4,65.7,60.1,11,0,58,5,28,22,0,0,6,7,0,11,6,3.0,5.5,2.07,0
Greg Dortch,42237,WR,ARZ,1,2,1,0,0.0,0,0,-5,1,1,1,-1,-12.5,0,0,1,0,2,23.0,58.6,77.1,,,60.4,53.9,58.9,0,0,53,6,38,12,0,0,9,8,0,-5,-1,-0.5,-2.5,1.39,0
D.K. Metcalf,47864,WR,PIT,1,2,0,0,0.0,0,0,12,0,0,0,2,0.0,0,1,25,0,0,69.1,62.2,79.5,,,66.0,56.6,40.7,6,1,22,5,30,29,0,0,6,7,1,12,2,1.0,6.0,0.73,0
Harold Fannin Jr.,163104,TE,CLV,1,1,3,0,0.0,0,0,4,0,5,3,3,480.0,0,0,8,0,0,68.3,77.8,78.0,,70.3,88.7,57.5,58.3,4,1,40,4,17,25,0,0,6,5,0,4,3,3.0,4.0,2.35,0
Jaylin Noel,125155,WR,HST,1,1,0,0,0.0,0,0,5,0,0,0,0,0.0,0,0,13,0,0,74.7,51.4,76.8,,,54.8,56.6,59.1,5,0,4,1,11,5,0,0,2,2,0,5,0,0.0,5.0,0.36,0
Sam Darnold,29048,QB,SEA,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,29,0,0,77.4,60.3,0.0,61.9,,,60.0,60.2,-1,1,0,0,0,19,0,0,0,1,0,-1,0,0.0,-1.0,,0
Jaxon Smith-Njigba,129758,WR,SEA,1,1,0,0,0.0,0,0,4,0,1,0,3,33.3,0,0,29,0,0,70.8,91.9,77.8,,,92.0,56.6,55.3,4,0,167,8,27,10,0,0,10,9,0,4,3,3.0,4.0,6.19,0
Shedeur Sanders,131396,QB,CLV,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,8,0,0,76.4,50.3,77.8,49.7,,,60.0,60.0,-1,0,0,0,0,22,0,0,0,1,0,-1,0,0.0,-1.0,,0
Connor Heyward,57301,TE,PIT,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,25,0,0,61.9,62.9,68.2,,75.7,,58.2,60.8,0,0,0,0,0,3,0,0,0,1,0,0,0,0.0,0.0,,0
Jerome Ford,83601,HB,CLV,1,1,0,0,0.0,0,0,-3,0,0,0,1,0.0,0,0,8,0,0,61.9,57.7,74.5,,74.1,56.2,59.4,,-3,0,0,0,6,1,0,0,0,1,0,-3,1,1.0,-3.0,0.0,1
Brashard Smith,143951,HB,KC,1,1,1,0,0.0,0,0,5,0,0,1,2,50.0,0,0,16,0,0,67.4,70.7,76.0,,,77.2,63.1,59.7,5,0,31,3,13,5,0,0,4,4,0,5,2,2.0,5.0,2.38,0
Malachi Corley,66272,WR,CLV,1,1,1,0,0.0,0,0,-6,0,0,1,0,0.0,0,0,8,0,0,69.1,57.5,72.6,,,59.0,59.2,60.0,-6,0,8,1,3,9,0,0,1,2,0,-6,0,0.0,-6.0,2.67,0
Raheem Mostert,9783,HB,LV,1,1,0,0,0.0,0,0,2,0,2,0,1,50.0,0,0,23,0,0,70.4,59.8,76.8,,43.2,69.2,57.4,,2,0,18,3,12,1,0,0,3,4,0,2,1,1.0,2.0,1.5,0
Jake Ferguson,61081,TE,DAL,1,1,1,0,0.0,0,0,1,0,2,1,2,100.0,0,0,9,1,0,16.0,63.3,0.0,,70.9,62.0,,74.0,1,1,60,5,32,11,0,0,6,6,0,1,2,2.0,1.0,1.88,0
Teddy Bridgewater,8667,QB,TB,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,30,0,0,75.1,42.9,76.3,44.0,,,57.9,60.0,6,0,0,0,0,11,6,1,0,0,0,6,15,15.0,6.0,,0
Travis Kelce,7844,TE,KC,1,1,0,0,0.0,0,0,1,0,0,0,0,0.0,0,0,16,0,1,68.3,60.8,20.8,,68.6,60.7,60.4,56.6,1,1,43,4,49,28,0,0,6,5,0,1,0,0.0,1.0,0.88,0
Rashid Shaheed,63707,WR,SEA,1,1,0,0,0.0,0,0,5,0,0,0,3,0.0,0,0,29,0,0,72.8,54.0,75.9,,,51.5,62.8,59.7,5,0,0,0,20,6,0,0,1,1,0,5,3,3.0,5.0,0.0,1
LeQuint Allen,158290,HB,JAX,1,1,0,0,0.0,0,0,2,0,0,0,2,0.0,0,0,15,0,0,61.9,57.6,76.5,,68.9,58.1,59.0,,2,0,0,0,2,1,0,0,0,1,0,2,2,2.0,2.0,0.0,1
Joe Flacco,4332,QB,CIN,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,1,7,0,0,79.1,50.5,79.0,51.2,,,58.2,60.0,3,1,0,0,0,24,0,0,0,1,0,3,2,2.0,3.0,,0
Ricky Pearsall,100660,WR,SF,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,28,0,0,66.2,52.5,78.7,,,57.4,57.3,34.9,2,0,6,2,31,22,0,0,4,3,0,2,1,1.0,2.0,0.19,0
Wan'Dale Robinson,101735,WR,NYG,1,1,0,0,,0,0,0,0,1,0,2,20.0,0,0,21,1,0,19.9,75.6,79.2,,,76.3,56.6,61.8,0,0,156,9,37,27,0,0,13,10,0,0,2,2.0,0.0,4.22,0
Terrell Jennings,102408,HB,NE,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,19,0,0,65.8,58.8,66.2,,64.2,,59.7,60.0,0,0,0,0,0,2,0,0,0,1,0,0,1,1.0,0.0,,1
Demario Douglas,104155,WR,NE,1,1,0,0,0.0,0,0,14,0,0,0,0,0.0,1,1,19,0,0,64.6,78.9,72.6,,,74.3,63.1,60.0,14,0,37,1,10,2,0,0,1,2,0,14,0,0.0,14.0,3.7,0
