player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
David Bell,97989,WR,CLV,1,5.3,0,100.0,100.0,1,1,0,0.0,0,2,8,0,76.5,70.1,68.0,76.3,66.4,0.0,0,0,16,10.3,3,29,0,8,89.7,26,72.4,21,94.8,8,0,27.6,8,54,12,1.5,6.8,2.08
Amon-Ra St. Brown,84470,WR,DET,1,7.3,3,87.5,100.0,1,1,0,0.0,0,7,11,0,75.6,69.5,90.7,,90.1,0.0,0,0,30,0.0,0,29,0,7,100.0,29,55.2,16,118.8,8,0,44.8,13,110,55,7.9,15.7,3.79
Brandin Cooks,8655,WR,DAL,1,11.5,0,75.0,0.0,0,1,0,0.0,0,4,9,0,74.6,69.8,59.8,,60.3,0.0,0,1,18,0.0,0,69,0,6,94.2,65,37.7,26,49.5,8,0,62.3,43,47,1,0.2,7.8,0.72
Tyreek Hill,10799,WR,MIA,1,11.0,1,62.5,0.0,0,3,0,16.7,1,1,17,0,46.3,68.0,62.9,,68.1,0.0,0,0,53,0.0,0,30,1,5,96.7,29,43.3,13,126.0,8,1,56.7,17,62,32,6.4,12.4,2.14
Cooper Kupp,11824,WR,LA,1,8.5,0,62.5,0.0,0,1,0,0.0,0,2,26,0,73.4,68.0,58.3,69.5,57.6,0.0,0,0,7,7.3,3,41,0,5,85.4,35,85.4,35,68.2,8,0,12.2,5,27,7,1.4,5.4,0.77
Mike Evans,8642,WR,TB,1,19.1,0,42.9,,0,0,0,25.0,1,1,30,0,36.2,65.8,59.4,,59.1,0.0,0,0,21,0.0,0,41,0,3,100.0,41,36.6,15,66.4,7,0,63.4,26,48,11,3.7,16.0,1.17
Cedrick Wilson Jr.,48170,WR,MIA,1,12.9,0,42.9,0.0,0,1,0,0.0,0,2,17,0,70.5,65.8,56.7,,62.4,0.0,0,0,19,0.0,0,33,1,3,97.0,32,54.5,18,59.8,7,0,45.5,15,37,4,1.3,12.3,1.16
Josh Reynolds,11872,WR,DET,1,8.7,1,71.4,,0,0,0,0.0,0,4,11,0,73.4,68.0,77.9,,77.7,0.0,0,0,33,0.0,0,29,0,5,100.0,29,27.6,8,109.2,7,0,72.4,21,80,31,6.2,16.0,2.76
Nico Collins,61441,WR,HST,1,15.6,0,85.7,100.0,1,1,0,0.0,0,5,13,0,74.6,69.8,85.9,,86.8,0.0,0,0,38,0.0,0,22,0,6,90.9,20,9.1,2,158.3,7,1,90.9,20,96,45,7.5,16.0,4.8
Dallas Goedert,47272,TE,PHI,1,6.0,0,66.7,0.0,0,2,0,20.0,1,1,24,0,49.2,68.8,48.6,70.2,49.1,23.7,9,0,10,2.6,1,38,1,4,86.8,33,50.0,19,111.8,6,1,26.3,10,21,9,2.3,5.3,0.64
Demarcus Robinson,10760,WR,LA,1,20.2,0,50.0,,0,0,0,0.0,0,3,26,0,70.5,65.8,67.0,,64.4,0.0,0,0,19,0.0,0,38,0,3,92.1,35,26.3,10,74.3,6,0,73.7,28,44,2,0.7,14.7,1.26
Kareem Hunt,11841,HB,CLV,1,-2.0,0,83.3,,0,0,0,0.0,0,1,8,0,73.4,73.8,68.2,81.5,72.0,15.8,3,0,11,26.3,5,19,0,5,73.7,14,0.0,0,118.8,6,1,0.0,0,9,19,3.8,1.8,0.64
Dalton Kincaid,91791,TE,BUF,1,15.0,0,50.0,50.0,1,2,0,25.0,1,3,4,0,36.2,65.8,79.8,,76.3,17.4,4,0,29,0.0,0,23,0,3,95.7,22,52.2,12,124.3,6,1,30.4,7,59,8,2.7,19.7,2.68
De'Von Achane,124305,HB,MIA,1,-2.0,0,50.0,,0,0,0,0.0,0,1,17,0,70.5,72.7,62.9,,68.5,0.0,0,0,11,0.0,0,15,0,3,100.0,15,33.3,5,58.3,6,0,0.0,0,21,28,9.3,7.0,1.4
Michael Gallup,26075,WR,DAL,1,11.0,1,100.0,,0,0,0,0.0,0,4,9,0,74.6,68.8,71.1,,70.3,0.0,0,0,42,0.0,0,50,0,6,98.0,49,6.0,3,118.8,6,0,94.0,47,103,37,6.2,17.2,2.1
Harrison Bryant,26394,TE,CLV,1,8.0,0,66.7,0.0,0,1,0,0.0,0,2,8,0,72.1,67.0,77.3,,79.0,52.6,10,1,47,0.0,0,19,0,4,100.0,19,36.8,7,63.2,6,0,5.3,1,65,37,9.3,16.3,3.42
Romeo Doubs,84329,WR,GB,1,16.3,1,100.0,100.0,1,1,0,0.0,0,5,12,0,74.6,68.8,93.2,,93.1,0.0,0,0,46,0.0,0,17,0,6,94.1,16,17.6,3,158.3,6,1,82.4,14,151,57,9.5,25.2,9.44
Pat Freiermuth,84085,TE,PIT,1,9.8,1,83.3,,0,0,0,0.0,0,3,25,1,73.4,16.0,65.6,,64.3,29.0,9,0,33,0.0,0,31,0,5,96.8,30,58.1,18,118.8,6,0,12.9,4,76,32,6.4,15.2,2.53
Diontae Johnson,33441,WR,PIT,1,12.2,0,66.7,0.0,0,1,0,0.0,0,4,25,0,72.1,67.0,68.8,,67.9,0.0,0,1,19,0.0,0,42,0,4,92.9,39,28.6,12,91.0,6,1,71.4,30,48,18,4.5,12.0,1.23
Amari Cooper,9437,WR,CLV,1,14.0,0,80.0,100.0,1,1,0,0.0,0,4,8,0,72.1,67.0,65.5,,64.9,0.0,0,0,19,0.0,0,52,0,4,98.1,51,15.4,8,115.8,5,0,84.6,44,59,2,0.5,14.8,1.16
Jaylen Waddle,84088,WR,MIA,1,16.2,0,40.0,100.0,1,1,0,33.3,1,2,17,0,29.9,64.0,59.3,,62.0,0.0,0,1,17,0.0,0,30,0,2,100.0,30,30.0,9,21.7,5,0,70.0,21,31,0,0.0,15.5,1.03
Chris Godwin,11839,WR,TB,1,12.6,1,80.0,,0,0,0,0.0,0,1,30,0,72.1,67.0,67.7,69.0,61.2,2.8,1,0,23,2.8,1,36,0,4,97.2,35,30.6,11,143.8,5,1,66.7,24,45,14,3.5,11.3,1.29
Quez Watkins,61664,WR,PHI,1,5.3,1,75.0,,0,0,0,0.0,0,0,24,0,70.5,65.8,54.1,,54.0,0.0,0,0,6,0.0,0,36,0,3,88.9,32,44.4,16,77.1,4,0,55.6,20,12,17,5.7,4.0,0.38
Durham Smythe,47257,TE,MIA,1,2.8,0,75.0,,0,0,0,0.0,0,0,17,0,70.5,65.8,54.3,71.2,51.9,21.4,9,0,5,19.0,8,42,0,3,78.6,33,54.8,23,77.1,4,0,21.4,9,12,2,0.7,4.0,0.36
James Cook,83666,HB,BUF,1,-4.0,0,100.0,,0,0,0,0.0,0,0,4,0,72.1,77.2,60.6,26.6,62.5,0.0,0,0,4,5.3,1,19,0,4,94.7,18,5.3,1,79.2,4,0,0.0,0,5,21,5.3,1.3,0.28
D'Andre Swift,57212,HB,PHI,1,1.5,2,100.0,,0,0,0,0.0,0,1,24,0,72.1,74.4,60.0,61.2,62.4,0.0,0,0,11,13.3,4,30,0,4,73.3,22,10.0,3,100.0,4,0,6.7,2,32,26,6.5,8.0,1.45
Jahmyr Gibbs,122474,HB,DET,1,-3.5,5,100.0,,0,0,0,0.0,0,2,11,0,72.1,74.0,68.3,69.4,90.7,0.0,0,0,16,10.0,1,10,0,4,90.0,9,10.0,1,111.5,4,0,0.0,0,43,57,14.3,10.8,4.78
Jerome Ford,83601,HB,CLV,1,-2.5,0,100.0,,0,0,0,0.0,0,1,8,0,73.4,74.3,58.5,79.7,62.1,14.7,5,0,11,11.8,4,34,0,4,85.3,29,0.0,0,82.3,4,0,0.0,0,15,25,6.3,3.8,0.52
Rachaad White,131633,HB,TB,1,5.0,2,33.3,,0,0,0,50.0,1,1,30,0,28.8,76.7,59.0,12.5,41.3,0.0,0,0,3,12.9,4,31,0,1,87.1,27,6.5,2,42.4,3,0,6.5,2,3,5,5.0,3.0,0.11
David Moore,11981,WR,TB,1,12.7,1,66.7,,0,0,0,0.0,0,2,30,0,68.3,64.0,80.7,,80.3,0.0,0,0,44,0.0,0,18,0,2,100.0,18,44.4,8,149.3,3,1,55.6,10,66,41,20.5,33.0,3.67
Devin Singletary,40485,HB,HST,1,-2.7,0,100.0,,0,0,0,0.0,0,0,13,0,70.5,75.4,82.3,68.5,62.9,0.0,0,0,3,12.5,2,16,0,3,87.5,14,0.0,0,79.2,3,0,0.0,0,4,12,4.0,1.3,0.29
Rico Dowdle,40693,HB,DAL,1,5.0,0,66.7,,0,0,0,0.0,0,2,9,0,68.3,69.0,66.9,35.0,65.8,0.0,0,0,10,11.1,2,18,0,2,83.3,15,16.7,3,77.1,3,0,11.1,2,14,11,5.5,7.0,0.93
Mecole Hardman Jr.,42683,WR,KC,1,20.0,1,33.3,,0,0,0,0.0,0,0,16,0,64.7,64.6,45.9,,48.9,0.0,0,0,3,0.0,0,21,0,1,90.5,19,38.1,8,42.4,3,0,57.1,12,3,6,6.0,3.0,0.16
River Cracraft,47417,WR,MIA,1,10.3,0,66.7,,0,0,0,0.0,0,2,17,0,68.3,64.0,68.7,,67.5,0.0,0,0,19,0.0,0,19,0,2,100.0,19,31.6,6,103.5,3,0,68.4,13,33,14,7.0,16.5,1.74
Najee Harris,57121,HB,PIT,1,3.0,0,66.7,0.0,0,1,0,0.0,0,1,25,0,68.3,74.8,53.0,68.8,53.7,0.0,0,0,10,3.8,1,26,0,2,84.6,22,7.7,2,78.5,3,0,15.4,4,15,9,4.5,7.5,0.68
Ronnie Rivers,57208,HB,LA,1,-3.7,0,100.0,,0,0,0,0.0,0,2,26,0,72.1,70.3,76.7,82.6,78.6,0.0,0,0,17,28.6,4,14,0,3,64.3,9,7.1,1,115.3,3,0,0.0,0,35,46,15.3,11.7,3.89
Jayden Reed,78171,WR,GB,1,7.7,0,0.0,,0,0,0,,0,0,12,0,,69.2,53.6,,53.2,9.1,1,0,0,0.0,0,11,0,0,100.0,11,45.5,5,39.6,3,0,45.5,5,0,0,,,0.0
Khalil Shakir,84140,WR,BUF,1,4.0,2,100.0,,0,0,0,0.0,0,2,4,0,70.5,65.8,69.4,,68.6,0.0,0,0,17,0.0,0,29,0,3,100.0,29,79.3,23,149.3,3,1,20.7,6,31,19,6.3,10.3,1.07
Elijah Moore,84302,WR,CLV,1,6.7,0,66.7,,0,0,0,0.0,0,0,8,0,68.3,64.0,51.0,,51.0,0.0,0,1,7,0.0,0,48,0,2,97.9,47,33.3,16,34.7,3,0,66.7,32,12,9,4.5,6.0,0.26
John Metchie III,97400,WR,HST,1,9.3,0,100.0,,0,0,0,0.0,0,2,13,0,70.5,67.4,76.3,,75.0,0.0,0,0,27,0.0,0,16,0,3,93.8,15,18.8,3,118.8,3,0,81.3,13,44,16,5.3,14.7,2.93
Luke Musgrave,98499,TE,GB,1,10.0,0,100.0,,0,0,0,0.0,0,3,12,0,70.5,67.9,93.4,,93.7,75.0,6,0,38,0.0,0,8,0,3,100.0,8,12.5,1,158.3,3,1,12.5,1,52,22,7.3,17.3,6.5
Sam LaPorta,101690,TE,DET,1,4.3,1,100.0,,0,0,0,0.0,0,1,11,0,70.5,65.8,54.5,74.4,59.5,50.0,13,0,8,7.7,2,26,0,3,92.3,24,23.1,6,125.7,3,1,26.9,7,14,10,3.3,4.7,0.58
Tucker Kraft,104034,TE,GB,1,2.3,0,66.7,100.0,1,1,0,33.3,1,1,12,0,29.9,64.0,47.5,74.1,47.2,78.9,15,0,10,21.1,4,19,1,2,73.7,14,15.8,3,78.5,3,0,5.3,1,15,9,4.5,7.5,1.07
Julio Jones,6158,WR,PHI,1,8.0,1,100.0,100.0,1,1,0,0.0,0,1,24,1,70.5,14.2,45.1,,50.5,0.0,0,0,14,0.0,0,14,0,3,92.9,13,42.9,6,97.2,3,0,57.1,8,22,-2,-0.7,7.3,1.69
Ty Johnson,45769,HB,BUF,1,9.0,0,0.0,,0,0,0,,0,0,4,0,,72.1,60.5,73.4,56.3,0.0,0,0,0,16.7,1,6,0,0,83.3,5,0.0,0,39.6,2,0,50.0,3,0,0,,,0.0
Bo Melton,61610,WR,GB,1,24.0,0,50.0,0.0,0,1,0,0.0,0,0,12,0,64.7,61.2,55.6,,56.1,0.0,0,0,7,0.0,0,7,0,1,100.0,7,42.9,3,58.3,2,0,57.1,4,7,0,0.0,7.0,1.0
Justin Watson,66915,WR,KC,1,9.5,0,100.0,,0,0,0,0.0,0,1,16,0,68.3,64.0,61.9,,62.3,0.0,0,0,10,0.0,0,31,0,2,90.3,28,38.7,12,108.3,2,0,61.3,19,20,1,0.5,10.0,0.71
Kenneth Gainwell,77737,HB,PHI,1,-0.5,0,100.0,,0,0,0,0.0,0,0,24,0,68.3,70.0,57.3,68.6,74.2,7.1,1,0,9,42.9,6,14,0,2,50.0,7,0.0,0,87.5,2,0,28.6,4,10,11,5.5,5.0,1.43
Dawson Knox,35883,TE,BUF,1,12.0,0,50.0,,0,0,0,50.0,1,1,4,0,28.8,61.2,57.1,74.6,52.9,37.5,6,0,9,18.8,3,16,0,1,81.3,13,25.0,4,102.1,2,1,31.3,5,9,0,0.0,9.0,0.69
Jeff Wilson Jr.,29413,HB,MIA,1,-1.5,0,50.0,,0,0,0,0.0,0,0,17,0,64.7,61.2,60.8,76.6,57.3,0.0,0,0,6,30.8,4,13,0,1,69.2,9,23.1,3,56.3,2,0,7.7,1,6,10,10.0,6.0,0.67
Richie James,28991,WR,KC,1,7.0,0,50.0,0.0,0,1,0,0.0,0,1,16,0,64.7,65.7,63.9,,63.6,0.0,0,0,6,0.0,0,11,0,1,90.9,10,54.5,6,56.3,2,0,36.4,4,6,-1,-1.0,6.0,0.6
Jameson Williams,101701,WR,DET,1,9.0,0,100.0,100.0,1,1,0,0.0,0,1,11,0,68.3,64.0,58.5,,58.1,0.0,0,0,13,0.0,0,26,0,2,100.0,26,42.3,11,106.3,2,0,57.7,15,19,1,0.5,9.5,0.73
Robert Woods,7822,WR,HST,1,4.5,0,50.0,0.0,0,1,0,0.0,0,1,13,0,64.7,61.2,63.4,,63.6,0.0,0,0,11,0.0,0,10,0,1,80.0,8,60.0,6,66.7,2,0,40.0,4,11,5,5.0,11.0,1.38
Raheem Mostert,9783,HB,MIA,1,-6.0,0,50.0,,0,0,0,50.0,1,0,17,0,28.9,71.9,58.2,68.8,40.0,0.0,0,0,-3,5.0,1,20,0,1,90.0,18,25.0,5,56.3,2,0,5.0,1,-3,3,3.0,-3.0,-0.17
Xavier Hutchinson,122518,WR,HST,1,-1.0,0,100.0,,0,0,0,0.0,0,0,13,0,68.3,64.0,63.4,,58.4,0.0,0,0,6,0.0,0,7,0,2,100.0,7,71.4,5,91.7,2,0,28.6,2,12,14,7.0,6.0,1.71
Jaylen Warren,98692,HB,PIT,1,-2.5,1,100.0,100.0,1,1,0,0.0,0,1,25,0,68.3,74.3,62.9,11.7,64.1,0.0,0,0,16,10.5,2,19,0,2,89.5,17,5.3,1,100.0,2,0,0.0,0,16,21,10.5,8.0,0.94
Allen Robinson II,8696,WR,PIT,1,-0.5,0,100.0,,0,0,0,0.0,0,1,25,0,68.3,64.0,67.3,,63.4,0.0,0,0,13,0.0,0,15,0,2,100.0,15,80.0,12,91.7,2,0,20.0,3,12,13,6.5,6.0,0.8
Trey Palmer,99248,WR,TB,1,9.0,2,50.0,,0,0,0,0.0,0,1,30,0,64.7,64.6,75.3,,77.5,0.0,0,0,56,0.0,0,14,1,1,100.0,14,42.9,6,135.4,2,1,57.1,8,56,50,50.0,56.0,4.0
Davis Allen,99697,TE,LA,1,4.0,3,100.0,,0,0,0,0.0,0,1,26,0,68.3,64.0,79.8,71.5,77.0,71.4,10,0,22,14.3,2,14,0,2,78.6,11,14.3,2,118.8,2,0,14.3,2,28,20,10.0,14.0,2.55
Dontayvion Wicks,99711,WR,GB,1,15.0,0,100.0,,0,0,0,0.0,0,1,12,0,68.3,64.0,73.3,,69.8,7.1,1,0,20,0.0,0,14,0,2,92.9,13,28.6,4,158.3,2,1,64.3,9,25,0,0.0,12.5,1.92
Latavius Murray,7962,HB,BUF,1,0.0,0,100.0,,0,0,0,0.0,0,0,4,0,68.3,64.0,63.3,79.3,62.1,0.0,0,0,9,33.3,3,9,0,2,55.6,5,11.1,1,93.8,2,0,0.0,0,13,13,6.5,6.5,2.6
Marquez Valdes-Scantling,47809,WR,KC,1,21.5,0,50.0,,0,0,0,0.0,0,1,16,0,64.7,61.2,59.5,,59.1,0.0,0,0,8,0.0,0,20,0,1,90.0,18,35.0,7,60.4,2,0,65.0,13,8,3,3.0,8.0,0.44
Dalton Schultz,47304,TE,HST,1,26.5,0,50.0,,0,0,0,50.0,1,1,13,0,28.8,61.2,51.5,76.6,56.5,65.0,13,0,37,20.0,4,20,0,1,70.0,14,20.0,4,135.4,2,1,5.0,1,37,1,1.0,37.0,2.64
Calvin Austin III,61418,WR,PIT,1,5.5,0,50.0,,0,0,0,0.0,0,1,25,0,64.7,68.4,55.4,,59.2,0.0,0,0,7,0.0,0,22,1,1,90.9,20,72.7,16,97.9,2,1,27.3,6,7,1,1.0,7.0,0.35
Chase Edmonds,45851,HB,TB,1,-7.5,0,50.0,,0,0,0,50.0,1,1,30,0,28.8,72.5,47.0,78.9,37.7,0.0,0,0,8,25.0,3,12,0,1,75.0,9,0.0,0,60.4,2,0,16.7,2,8,16,16.0,8.0,0.89
Deven Thompkins,84480,WR,TB,1,-4.0,1,100.0,,0,0,0,0.0,0,0,30,0,64.7,71.5,72.6,,71.1,0.0,0,0,4,0.0,0,5,0,1,100.0,5,80.0,4,83.3,1,0,20.0,1,4,8,8.0,4.0,0.8
Deonte Harty,91470,WR,BUF,1,12.0,2,100.0,,0,0,0,0.0,0,1,4,0,64.7,68.4,81.6,,75.5,0.0,0,0,34,0.0,0,10,0,1,100.0,10,30.0,3,118.8,1,0,70.0,7,34,22,22.0,34.0,3.4
Aaron Jones,11937,HB,GB,1,-4.0,0,100.0,,0,0,0,0.0,0,1,12,0,64.7,77.8,89.7,80.2,81.1,0.0,0,0,13,23.1,3,13,0,1,69.2,9,7.7,1,118.8,1,0,0.0,0,13,17,17.0,13.0,1.44
Jalen Tolbert,61637,WR,DAL,1,24.0,0,0.0,,0,0,0,,0,0,9,0,,,46.6,,50.6,0.0,0,0,0,0.0,0,28,1,0,89.3,25,28.6,8,39.6,1,0,71.4,20,0,0,,,0.0
David Montgomery,45719,HB,DET,1,0.0,1,100.0,,0,0,0,0.0,0,1,11,0,64.7,75.3,61.5,11.8,64.1,0.0,0,0,11,25.0,4,16,0,1,75.0,12,0.0,0,112.5,1,0,6.3,1,11,11,11.0,11.0,0.92
Christian Watson,66581,WR,GB,1,5.0,0,100.0,,0,0,0,0.0,0,0,12,0,64.7,61.2,59.6,,66.9,0.0,0,0,9,0.0,0,8,0,1,100.0,8,50.0,4,104.2,1,0,50.0,4,9,4,4.0,9.0,1.13
Kyren Williams,97118,HB,LA,1,0.0,1,100.0,,0,0,0,0.0,0,0,26,0,64.7,74.9,65.4,85.4,58.5,0.0,0,0,9,24.0,6,25,0,1,72.0,18,12.0,3,104.2,1,0,0.0,0,9,9,9.0,9.0,0.5
Marquise Goodwin,7859,WR,CLV,1,13.0,0,0.0,0.0,0,1,0,,0,0,8,0,,,52.4,,53.1,0.0,0,0,0,0.0,0,12,0,0,100.0,12,50.0,6,39.6,1,0,50.0,6,0,0,,,0.0
Brevin Jordan,77887,TE,HST,1,4.0,1,100.0,,0,0,0,0.0,0,1,13,0,64.7,61.2,84.9,73.3,92.5,80.0,8,0,76,20.0,2,10,0,1,80.0,8,10.0,1,158.3,1,1,10.0,1,76,72,72.0,76.0,9.5
Tutu Atwell,77965,WR,LA,1,17.0,0,100.0,100.0,1,1,0,0.0,0,1,26,0,64.7,61.2,91.0,,88.7,0.0,0,0,38,0.0,0,3,0,1,100.0,3,33.3,1,158.3,1,1,66.7,2,38,21,21.0,38.0,12.67
Darnell Washington,124044,TE,PIT,1,0.0,0,0.0,,0,0,0,100.0,1,0,25,0,28.0,,33.0,35.8,30.4,81.8,9,0,0,36.4,4,11,2,0,54.5,6,9.1,1,39.6,1,0,9.1,1,0,0,,,0.0
Olamide Zaccheaus,44920,WR,PHI,1,5.0,0,100.0,,0,0,0,0.0,0,0,24,0,64.7,61.2,51.8,,52.3,0.0,0,0,5,0.0,0,30,0,1,86.7,26,53.3,16,87.5,1,0,43.3,13,5,0,0.0,5.0,0.19
Tyler Higbee,10744,TE,LA,1,11.0,0,0.0,0.0,0,1,0,100.0,1,0,26,0,27.9,,35.0,58.3,33.8,80.8,21,0,0,15.4,4,26,0,0,80.8,21,7.7,2,39.6,1,0,11.5,3,0,0,,,0.0
Isiah Pacheco,83747,HB,KC,1,-1.0,0,100.0,100.0,1,1,0,0.0,0,0,16,0,64.7,27.1,63.7,60.3,53.2,3.3,1,0,-1,26.7,8,30,0,1,70.0,21,0.0,0,79.2,1,0,13.3,4,-1,0,0.0,-1.0,-0.05
Luke Schoonmaker,84005,TE,DAL,1,1.0,0,100.0,,0,0,0,0.0,0,0,9,0,64.7,61.2,51.9,55.1,51.7,71.4,10,0,7,28.6,4,14,0,1,71.4,10,21.4,3,95.8,1,0,7.1,1,7,6,6.0,7.0,0.7
Payne Durham,84037,TE,TB,1,6.0,0,100.0,,0,0,0,0.0,0,1,30,0,64.7,61.2,67.2,70.7,68.4,54.5,6,0,18,18.2,2,11,0,1,81.8,9,27.3,3,118.8,1,0,9.1,1,18,12,12.0,18.0,2.0
Clyde Edwards-Helaire,57279,HB,KC,1,-1.0,1,100.0,,0,0,0,0.0,0,1,16,0,64.7,19.2,54.1,52.2,66.4,5.9,1,0,5,41.2,7,17,0,1,52.9,9,0.0,0,87.5,1,0,0.0,0,5,6,6.0,5.0,0.56
Connor Heyward,57301,TE,PIT,1,5.0,0,100.0,100.0,1,1,0,0.0,0,0,25,0,64.7,61.2,57.1,28.9,53.5,45.5,5,0,5,9.1,1,11,0,1,72.7,8,45.5,5,87.5,1,0,9.1,1,5,0,0.0,5.0,0.63
Noah Gray,60878,TE,KC,1,19.0,0,100.0,100.0,1,1,0,0.0,0,1,16,0,64.7,61.2,76.1,70.2,73.4,35.7,5,0,20,7.1,1,14,0,1,92.9,13,50.0,7,118.8,1,0,14.3,2,20,1,1.0,20.0,1.54
Andy Isabella,47448,WR,BUF,1,-7.0,0,0.0,,0,0,0,,0,0,4,0,,62.8,64.0,,55.9,0.0,0,0,0,0.0,0,5,0,0,100.0,5,40.0,2,39.6,1,0,60.0,3,0,0,,,0.0
Ben Skowronek,27948,WR,LA,1,3.0,0,100.0,,0,0,0,0.0,0,0,26,0,64.7,61.2,57.6,,57.7,0.0,0,0,5,0.0,0,5,0,1,100.0,5,20.0,1,87.5,1,0,80.0,4,5,2,2.0,5.0,1.0
Noah Brown,11993,WR,HST,1,16.0,0,0.0,0.0,0,1,0,,0,0,13,0,28.0,,36.6,,41.4,0.0,0,0,0,0.0,0,5,0,0,80.0,4,20.0,1,39.6,1,0,80.0,4,0,0,,,0.0
