is_home,rows,over_rate,avg_line,avg_actual,avg_actual_minus_line,avg_over_price,avg_under_price,blind_over_roi,blind_under_roi
True,221,0.497737556561086,224.24660633484163,227.40723981900453,3.160633484162896,-109.97737556561086,-110.02262443438914,-0.049577873107284884,-0.041135335252982325
False,223,0.4798206278026906,223.23094170403587,224.85201793721973,1.6210762331838564,-110.04484304932735,-109.95515695067265,-0.08415604672184904,-0.006736163686836342
