player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Jayden Daniels,97993,QB,WAS,1,16,7,1,19.7,25,0,51,0,0,3,16,75.0,4,7,32,0,5,82.1,82.2,79.9,73.0,,,83.3,60.2,25,0,0,0,0,30,76,8,0,8,0,127,62,3.88,7.9,,2
Zach Charbonnet,97630,HB,SEA,1,15,3,0,0.0,0,0,57,0,1,3,43,63.7,1,3,29,0,8,76.1,78.9,76.8,,86.1,63.6,78.1,60.0,11,0,19,3,17,16,0,0,3,18,0,57,43,2.87,3.8,1.12,5
Travis Etienne Jr.,57185,HB,JAX,1,15,2,1,30.6,15,0,49,0,1,2,41,51.2,1,2,15,0,6,76.0,64.7,75.2,,53.7,70.9,62.4,60.0,15,0,26,1,8,17,0,0,2,16,0,49,41,2.73,3.3,3.25,9
James Cook,83666,HB,BUF,1,15,1,0,0.0,0,0,53,0,0,1,47,20.9,0,3,4,0,7,75.5,70.9,76.6,,73.4,52.7,73.0,60.0,8,0,0,0,12,16,0,0,0,15,1,53,47,3.13,3.5,0.0,8
Brian Robinson,57120,HB,WAS,1,13,1,0,0.0,0,0,60,0,0,1,26,13.3,4,4,32,0,4,75.5,55.1,76.4,,29.4,57.9,58.2,59.4,12,0,9,2,14,19,0,0,2,15,0,60,26,2.0,4.6,0.64,9
Najee Harris,57121,HB,PIT,1,13,1,1,27.0,20,0,74,0,0,1,51,26.2,3,3,25,0,2,75.2,69.9,76.5,,74.2,56.7,71.9,,20,0,7,2,18,13,0,0,4,15,0,74,51,3.92,5.7,0.39,11
Kyren Williams,97118,HB,LA,1,13,1,1,32.1,18,0,56,0,0,1,34,16.3,2,1,26,0,4,75.6,61.1,76.8,,85.0,62.7,58.1,60.0,18,0,16,3,23,18,0,0,3,16,1,56,34,2.62,4.3,0.7,9
Michael Carter,57337,HB,ARZ,1,13,2,0,0.0,0,0,70,0,0,2,41,42.1,2,5,1,0,4,75.5,69.7,77.2,,62.4,51.9,76.6,60.0,13,0,11,2,33,15,0,0,2,15,0,70,41,3.15,5.4,0.33,9
D'Onta Foreman,11844,HB,CLV,1,13,1,0,0.0,0,0,49,1,0,1,32,18.9,0,3,8,0,5,74.7,52.2,78.4,,16.7,29.8,64.4,60.0,7,0,0,0,18,14,0,0,2,13,0,49,32,2.46,3.8,0.0,7
Aaron Jones,11937,HB,MIN,1,12,2,0,0.0,0,0,47,0,0,2,35,36.5,1,2,18,0,4,75.2,63.5,76.1,,24.8,82.1,63.5,44.0,13,0,30,4,20,12,0,0,4,16,0,47,35,2.92,3.9,1.5,8
D'Andre Swift,57212,HB,CHI,1,12,1,0,0.0,0,1,53,0,1,1,33,34.4,1,2,6,0,6,75.2,70.6,76.3,,76.4,63.0,72.1,60.0,12,1,28,4,22,14,0,0,5,16,0,53,33,2.75,4.4,1.27,3
Antonio Gibson,78050,HB,NE,1,12,1,1,31.7,20,0,63,0,0,1,30,20.8,2,3,19,0,6,74.9,65.2,78.7,,34.9,52.1,69.6,,20,0,0,0,11,12,0,0,1,12,0,63,30,2.5,5.3,0.0,5
Tank Bigsby,123974,HB,JAX,1,11,1,0,0.0,0,0,33,0,0,1,24,19.8,0,2,15,0,9,73.8,58.3,74.8,,74.8,55.1,58.6,60.0,7,0,0,0,6,15,0,0,1,11,0,33,24,2.18,3.0,0.0,2
Keaton Mitchell,123826,HB,BLT,1,11,2,0,0.0,0,0,20,0,0,2,15,22.7,0,2,3,0,5,74.5,59.1,73.8,,,75.4,56.9,60.0,7,0,28,1,4,13,0,0,1,12,0,20,15,1.36,1.8,7.0,5
Jaylen Warren,98692,HB,PIT,1,11,4,1,31.0,22,0,71,1,3,4,47,186.9,3,4,25,0,1,75.5,62.6,75.2,,30.2,54.8,68.1,,22,0,41,5,19,12,0,0,6,16,0,71,47,4.27,6.5,2.16,10
Breece Hall,97636,HB,NYJ,1,10,3,1,37.8,17,0,45,0,1,3,29,105.5,2,4,22,0,4,74.1,72.8,76.4,,78.8,60.6,73.3,,17,0,8,1,16,11,0,0,1,11,0,45,29,2.9,4.5,0.5,5
Jaleel McLaughlin,138346,HB,DEN,1,10,2,0,0.0,0,0,69,0,1,2,39,97.5,4,4,10,0,0,73.9,74.0,70.2,,74.1,67.6,71.3,,13,0,7,2,3,10,0,0,2,12,0,69,39,3.9,6.9,2.33,10
De'Von Achane,124305,HB,MIA,1,10,0,0,0.0,0,0,25,0,0,0,16,0.0,0,1,17,0,2,73.5,59.5,77.8,,68.7,64.4,54.3,60.0,9,0,13,2,19,10,0,0,2,12,0,25,16,1.6,2.5,0.68,5
Alexander Mattison,45817,HB,LV,1,10,0,0,0.0,0,0,32,1,0,0,19,0.0,0,1,23,0,3,74.1,61.3,74.5,,73.4,37.0,69.6,60.0,6,0,6,1,11,12,0,0,2,11,0,32,19,1.9,3.2,0.55,7
Joe Mixon,11803,HB,HST,1,9,0,0,0.0,0,0,26,0,2,0,16,32.3,0,0,13,0,3,73.4,58.3,74.8,,18.9,65.4,61.9,,8,0,13,2,12,9,0,0,2,11,0,26,16,1.78,2.9,1.08,6
Isaac Guerendo,83806,HB,SF,1,9,3,0,0.0,0,0,34,0,1,3,34,116.2,1,3,28,0,2,74.0,71.4,75.6,,28.0,83.2,69.6,60.0,11,0,65,4,19,13,0,0,4,13,0,34,34,3.78,3.8,3.42,7
Audric Estime,147476,HB,DEN,1,9,1,0,0.0,0,0,24,0,0,1,23,25.6,0,2,10,0,4,73.1,52.6,72.0,,75.7,65.8,50.7,60.0,6,0,13,1,7,10,0,0,1,10,0,24,23,2.56,2.7,1.86,5
Kareem Hunt,11841,HB,KC,1,9,0,0,0.0,0,0,20,0,0,0,21,0.0,0,3,16,0,1,72.7,72.8,77.6,,75.1,51.6,77.1,60.0,6,0,0,0,16,11,0,0,0,9,1,20,21,2.33,2.2,0.0,8
Hassan Haskins,83701,HB,LAC,1,8,1,0,0.0,0,0,30,0,0,1,26,36.1,0,2,27,0,3,72.5,64.0,76.4,,79.1,60.3,69.5,44.0,8,0,10,1,17,8,0,0,1,9,0,30,26,3.25,3.8,0.59,4
Sean Tucker,123056,HB,TB,1,8,2,0,0.0,0,0,39,0,0,2,33,91.7,0,2,30,0,3,72.5,67.0,72.3,,,64.3,65.5,59.2,9,0,5,1,2,13,0,0,1,9,0,39,33,4.13,4.9,2.5,5
Raheem Blackshear,57385,HB,CAR,1,8,3,0,0.0,0,0,20,0,0,3,17,79.7,0,0,5,0,0,72.1,52.1,77.2,,48.9,52.7,54.8,60.0,8,0,0,0,18,9,0,0,0,8,0,20,17,2.13,2.5,0.0,8
Kenny McIntosh,99158,HB,SEA,1,7,3,1,54.3,25,0,46,0,0,3,27,165.3,1,1,29,0,4,72.1,67.8,70.6,,73.4,56.7,67.0,,25,0,0,0,4,8,0,0,0,7,0,46,27,3.86,6.6,0.0,2
Craig Reynolds,94383,HB,DET,1,7,0,0,0.0,0,0,31,0,1,0,18,28.6,0,1,11,0,5,72.3,66.9,73.8,,80.5,70.3,62.1,60.0,9,0,35,2,10,11,0,0,2,9,0,31,18,2.57,4.4,3.5,2
Tyler Huntley,46448,QB,MIA,1,7,2,0,0.0,0,0,-1,0,0,0,9,0.0,3,3,17,1,1,79.3,87.4,78.8,83.6,,,73.2,60.0,18,0,0,0,0,20,53,5,0,2,1,52,53,7.57,7.4,,0
Bo Nix,97790,QB,DEN,1,7,1,0,0.0,0,0,2,0,0,0,1,0.0,0,3,10,0,0,79.1,71.4,78.7,68.3,,,67.8,60.0,8,0,0,0,0,21,29,6,0,1,0,31,8,1.14,4.4,,0
Raheem Mostert,9783,HB,MIA,1,6,0,0,0.0,0,0,3,0,0,0,8,0.0,0,0,17,0,4,71.6,57.2,74.0,,75.9,57.9,56.4,60.0,8,0,16,2,11,8,0,0,2,8,0,3,8,1.33,0.5,1.45,2
Matthew Stafford,4924,QB,LA,1,6,1,0,0.0,0,0,4,0,0,0,1,0.0,1,3,26,0,0,79.5,72.9,78.6,68.5,,,72.6,60.0,12,0,0,0,0,21,12,1,0,5,0,16,1,0.17,2.7,,0
Ray Davis,101072,HB,BUF,1,6,0,0,0.0,0,0,9,0,0,0,16,0.0,0,0,4,0,5,19.1,40.2,73.6,,7.9,24.5,60.9,60.0,4,1,4,1,4,10,0,0,1,7,0,9,16,2.67,1.5,1.0,0
Rachaad White,131633,HB,TB,1,6,1,1,53.3,16,0,30,0,0,1,18,42.9,1,3,30,0,5,71.1,71.3,76.9,,81.9,56.0,73.4,57.9,16,0,4,1,13,9,0,0,1,7,0,30,18,3.0,5.0,0.31,1
Drake Maye,143969,QB,NE,1,6,0,0,0.0,0,0,0,0,0,0,0,0.0,1,1,19,1,0,27.7,52.2,77.4,58.2,,,44.4,60.0,12,0,0,0,0,7,32,5,0,1,0,32,1,0.17,5.3,,0
Braelon Allen,145159,HB,NYJ,1,6,1,0,0.0,0,0,26,0,0,1,20,55.6,1,2,22,0,4,70.6,65.6,75.8,,77.4,52.1,67.8,,11,0,0,0,11,6,0,0,0,6,0,26,20,3.33,4.3,0.0,2
Cam Akers,57206,HB,MIN,1,6,1,1,88.9,16,0,18,0,1,1,16,66.7,1,1,18,0,2,71.6,64.7,73.6,,60.5,78.3,59.4,60.0,16,0,15,2,10,9,0,0,3,8,0,18,16,2.67,3.0,1.5,4
Isiah Pacheco,83747,HB,KC,1,6,0,0,0.0,0,0,18,0,0,0,13,0.0,0,0,16,0,1,70.6,57.7,73.8,,80.5,52.5,58.5,,8,0,0,0,11,6,0,0,0,6,0,18,13,2.17,3.0,0.0,5
Mac Jones,60323,QB,JAX,1,6,0,0,0.0,0,0,6,0,0,0,1,0.0,0,4,15,0,0,77.7,80.8,0.0,77.9,,,75.2,60.0,9,2,0,0,0,32,16,2,0,4,0,22,3,0.5,3.7,,0
Emanuel Wilson,154173,HB,GB,1,6,1,0,0.0,0,0,29,0,0,1,11,30.6,1,1,12,0,1,70.3,66.7,75.9,,28.2,89.3,60.8,,14,0,0,0,8,5,0,0,0,6,1,29,11,1.83,4.8,0.0,4
Russell Wilson,7077,QB,PIT,1,6,0,0,0.0,0,1,0,0,0,0,,100.0,3,6,25,1,0,27.9,61.5,79.6,51.8,,,84.4,60.0,15,1,0,0,0,26,55,6,0,0,1,55,39,6.5,9.2,,0
Jerome Ford,83601,HB,CLV,1,6,3,1,86.4,19,0,22,0,0,3,23,191.7,1,1,8,0,3,72.4,74.7,76.2,,78.4,55.7,73.4,,19,0,0,0,5,7,0,0,0,6,0,22,23,3.83,3.7,0.0,3
Mason Rudolph,46569,QB,TEN,1,5,1,0,0.0,0,0,1,0,0,0,1,0.0,0,3,31,1,0,26.9,66.0,0.0,64.6,,,68.9,60.3,7,1,0,0,0,27,22,4,0,1,0,23,26,5.2,4.6,,0
Josh Allen,46601,QB,BUF,1,5,0,0,0.0,0,0,7,0,0,0,6,0.0,1,3,4,0,0,79.3,91.2,78.7,85.7,,,84.4,60.0,10,0,0,0,0,24,10,1,0,4,1,17,10,2.0,3.4,,0
Chris Rodriguez Jr.,83689,HB,WAS,1,5,4,0,0.0,0,0,16,0,0,4,18,240.0,0,2,32,0,5,70.3,81.4,74.8,,82.0,67.9,79.6,59.1,6,0,12,1,6,8,0,0,1,6,1,16,18,3.6,3.2,2.0,0
Caleb Williams,144622,QB,CHI,1,5,2,0,0.0,0,0,12,0,0,1,9,225.0,1,1,6,1,0,79.7,59.1,78.8,54.0,,,73.1,60.0,16,0,0,0,0,18,25,3,0,2,0,37,13,2.6,7.4,,2
Drew Lock,39517,QB,NYG,1,5,1,0,,0,0,-5,0,0,0,0,0.0,0,1,21,0,0,77.7,78.3,78.6,75.8,,,65.9,60.0,5,0,0,0,0,30,5,1,0,4,1,0,2,0.4,0.0,,0
Kimani Vidal,123727,HB,LAC,1,5,0,0,0.0,0,0,24,1,0,0,16,0.0,0,1,27,0,1,69.7,68.1,70.0,,,26.4,80.0,,7,0,0,0,4,5,0,0,1,5,0,24,16,3.2,4.8,0.0,3
Ty Chandler,62942,HB,MIN,1,5,0,0,0.0,0,0,7,0,0,0,7,0.0,0,1,18,0,1,72.0,53.3,68.6,,,58.2,54.6,,7,0,0,0,2,5,0,0,0,5,0,7,7,1.4,1.4,0.0,3
Devin Singletary,40485,HB,NYG,1,5,1,0,0.0,0,0,21,0,0,1,18,60.0,1,1,21,0,3,70.3,70.9,73.4,,65.8,55.8,73.8,,13,0,9,1,8,5,0,0,1,6,0,21,18,3.6,4.2,1.13,1
Pierre Strong Jr.,66619,HB,CLV,1,5,2,1,57.6,19,0,33,0,0,2,13,65.0,1,2,8,0,3,71.4,66.6,78.2,,32.3,53.3,77.1,60.0,19,0,15,3,17,7,0,0,6,8,0,33,13,2.6,6.6,0.88,2
Dameon Pierce,83659,HB,HST,1,5,1,0,0.0,0,0,13,0,0,1,5,20.0,0,0,13,0,2,71.0,50.1,70.7,,17.0,54.4,56.9,,7,0,0,0,6,5,0,0,0,5,0,13,5,1.0,2.6,0.0,3
Clyde Edwards-Helaire,57279,HB,NO,1,5,2,0,0.0,0,0,20,0,1,2,21,180.0,0,1,20,0,1,70.9,54.3,77.3,,10.6,56.7,59.2,,9,0,10,2,18,5,0,0,4,7,0,20,21,4.2,4.0,0.56,4
James Conner,11860,HB,ARZ,1,4,1,0,0.0,0,0,4,0,0,1,5,20.8,0,1,1,0,1,70.0,52.5,71.6,,,63.3,50.3,60.0,2,0,4,2,7,5,0,0,3,6,0,4,5,1.25,1.0,0.57,2
Ty Johnson,45769,HB,BUF,1,4,1,0,0.0,0,0,16,0,0,1,18,90.0,0,1,4,0,0,72.7,62.6,75.3,,17.8,71.4,60.8,60.0,8,0,9,1,12,5,0,0,1,5,0,16,18,4.5,4.0,0.75,4
Khalil Herbert,41668,HB,CIN,1,4,0,0,0.0,0,0,23,0,0,0,12,0.0,1,1,7,0,3,68.6,66.7,74.9,,80.7,55.9,60.9,60.0,13,0,0,0,6,7,0,0,0,4,0,23,12,3.0,5.8,0.0,1
Kyler Murray,38334,QB,ARZ,1,4,0,0,0.0,0,0,17,0,0,0,2,0.0,1,1,1,0,1,81.6,81.6,79.7,78.3,,,72.5,60.0,12,0,0,0,0,21,15,2,0,2,0,32,2,0.5,8.0,,1
Roschon Johnson,99467,HB,CHI,1,4,0,0,0.0,0,0,5,0,0,0,5,0.0,0,1,6,0,0,68.6,54.7,76.1,,30.7,54.4,61.3,,3,0,0,0,8,4,0,0,0,4,0,5,5,1.25,1.3,0.0,3
Lamar Jackson,46416,QB,BLT,1,4,1,2,83.9,73,0,81,0,0,0,2,0.0,2,3,3,0,1,75.7,92.4,78.1,84.3,,,90.2,60.0,48,0,0,0,0,34,6,1,0,3,1,87,6,1.5,21.8,,1
Joe Burrow,28022,QB,CIN,1,4,0,0,0.0,0,0,0,0,0,0,1,0.0,1,2,7,0,0,82.2,92.8,80.2,90.8,,,82.0,60.0,19,0,0,0,0,26,25,2,0,2,1,25,17,4.25,6.3,,0
Dorian Thompson-Robinson,83574,QB,CLV,1,4,1,0,0.0,0,0,8,0,0,0,5,0.0,0,2,8,1,3,35.6,57.3,79.7,57.2,,,58.2,60.0,9,3,0,0,0,28,2,1,0,3,0,10,12,3.0,2.5,,0
Blake Corum,129574,HB,LA,1,3,2,0,0.0,0,0,-4,0,0,2,2,44.4,0,0,26,0,0,67.2,66.1,67.0,,,,64.5,,3,0,0,0,0,3,0,0,0,3,0,-4,2,0.67,-1.3,,2
Geno Smith,7820,QB,SEA,1,3,1,0,0.0,0,0,-1,0,0,0,0,0.0,1,1,29,2,0,19.1,45.1,78.2,42.9,,,62.4,60.0,16,0,0,0,0,24,20,2,0,1,0,19,20,6.67,6.3,,0
Jared Goff,10635,QB,DET,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,11,0,0,79.4,87.7,79.3,85.9,,,60.5,60.0,-1,0,0,0,0,33,0,0,0,3,0,-3,0,0.0,-1.0,,0
Ezekiel Elliott,10638,HB,DAL,1,3,1,0,0.0,0,0,2,0,0,1,6,66.7,0,0,9,0,0,67.2,58.3,69.7,,68.5,54.7,59.9,,5,0,0,0,6,3,0,0,0,3,0,2,6,2.0,0.7,0.0,3
Justin Herbert,28237,QB,LAC,1,3,0,0,0.0,0,0,1,0,0,0,0,0.0,0,2,27,0,0,79.7,84.8,79.2,82.2,,,67.2,60.2,7,0,0,0,0,26,11,2,0,1,0,12,1,0.33,4.0,,0
Sam Darnold,29048,QB,MIN,1,3,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,18,0,0,80.4,69.4,0.0,69.8,,,60.5,60.0,-1,1,0,0,0,26,0,0,0,3,0,-3,0,0.0,-1.0,,0
Jeff Wilson Jr.,29413,HB,MIA,1,3,0,0,0.0,0,0,5,0,0,0,5,0.0,0,0,17,0,1,67.2,52.6,69.9,,74.6,56.2,53.8,,4,0,0,0,3,3,0,0,0,3,0,5,5,1.67,1.7,0.0,2
Kyle Trask,39987,QB,TB,1,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,30,0,0,67.2,62.2,72.6,,,,60.5,60.0,0,0,0,0,0,11,0,0,0,3,0,-2,0,0.0,-0.7,,0
Deebo Samuel,48274,WR,SF,1,3,0,0,0.0,0,0,16,0,1,0,11,91.7,0,1,28,0,2,19.7,54.4,79.8,,,54.6,57.3,57.9,9,0,5,1,37,12,0,0,1,4,0,16,11,3.67,5.3,0.14,0
Kenny Pickett,60515,QB,PHI,1,3,0,0,0.0,0,0,3,0,0,0,3,0.0,0,2,24,0,0,76.0,77.7,77.6,72.7,,,71.8,60.2,2,0,0,0,0,25,0,0,0,3,1,3,3,1.0,1.0,,0
Aidan O'Connell,60516,QB,LV,1,3,0,0,0.0,0,0,-1,0,0,0,1,0.0,0,1,23,0,0,79.2,67.7,79.6,65.3,,,65.7,60.0,1,0,0,0,0,40,0,0,0,3,0,-1,1,0.33,-0.3,,0
Brock Purdy,77672,QB,SF,1,3,0,0,0.0,0,0,3,0,0,0,1,0.0,0,2,28,0,0,79.7,80.2,0.0,78.7,60.9,58.9,71.4,60.0,9,1,0,0,1,15,9,1,0,2,1,12,2,0.67,4.0,0.0,0
Kenneth Gainwell,77737,HB,PHI,1,3,0,0,0.0,0,0,4,0,0,0,10,0.0,0,0,24,0,0,71.0,64.2,78.2,,75.0,58.2,64.9,60.0,4,0,5,1,6,8,0,0,1,4,0,4,10,3.33,1.3,0.83,3
Tyler Allgeier,83639,HB,ATL,1,3,2,0,0.0,0,0,19,0,0,2,15,333.3,0,1,2,0,0,67.2,72.2,68.9,,,58.2,71.0,59.9,8,0,0,0,1,6,0,0,0,3,0,19,15,5.0,6.3,0.0,3
Jermar Jefferson,83740,HB,DET,1,3,1,0,0.0,0,0,9,0,0,1,7,77.8,0,0,11,0,2,67.2,48.0,68.6,,18.3,58.0,54.7,,8,0,0,0,2,3,0,0,0,3,0,9,7,2.33,3.0,0.0,1
Spencer Rattler,97408,QB,NO,1,3,1,1,60.9,28,0,28,0,0,0,0,0.0,2,3,20,1,0,29.7,52.9,78.7,48.8,60.9,,74.8,60.0,28,0,0,0,0,13,18,2,0,1,0,46,3,1.0,15.3,,1
Tyrion Davis-Price,99169,HB,PHI,1,3,0,0,0.0,0,0,7,0,0,0,8,0.0,0,0,24,0,2,67.2,61.2,68.9,,,,60.6,60.0,5,0,0,0,0,5,0,0,0,3,0,7,8,2.67,2.3,,1
Julius Chestnut,109239,HB,TEN,1,3,0,0,0.0,0,0,17,0,0,0,7,0.0,0,0,31,0,0,70.8,57.8,73.9,,75.0,51.2,61.4,60.0,9,0,0,0,19,4,0,0,1,3,0,17,7,2.33,5.7,0.0,1
Kendre Miller,123091,HB,NO,1,3,0,0,0.0,0,0,3,0,0,0,1,0.0,0,0,20,0,0,69.4,56.9,69.8,,,77.2,53.0,60.0,4,0,16,1,3,5,0,0,1,4,0,3,1,0.33,1.0,5.33,3
Isaiah Davis,138299,HB,NYJ,1,3,1,0,0.0,0,0,35,0,0,1,20,166.7,3,3,22,0,1,69.8,84.1,74.3,,77.2,57.5,89.3,60.0,14,0,8,1,8,4,0,0,1,4,0,35,20,6.67,11.7,1.0,2
Chris Collier,142677,HB,LV,1,3,0,0,0.0,0,0,6,0,0,0,4,0.0,0,0,23,0,3,69.0,52.4,65.5,,,,54.2,,3,0,0,0,0,3,0,0,0,3,0,6,4,1.33,2.0,,0
Jameson Williams,101701,WR,DET,1,2,1,0,0.0,0,0,-2,0,0,1,4,28.6,0,1,11,0,1,70.0,72.9,80.5,,,73.1,58.7,60.6,3,0,77,5,33,21,0,0,8,7,1,-2,4,2.0,-1.0,2.33,0
Tanner McKee,131770,QB,PHI,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,24,0,0,69.5,89.7,75.2,90.1,,,60.0,60.0,-1,0,0,0,0,17,0,0,0,2,0,-2,0,0.0,-1.0,,0
DJ Moore,48267,WR,CHI,1,2,0,0,0.0,0,0,8,0,2,0,7,87.5,1,0,6,0,0,69.5,74.6,79.5,,,73.5,,60.6,11,1,54,6,37,18,0,0,8,8,0,8,7,3.5,4.0,1.46,0
Tyrod Taylor,6332,QB,NYJ,1,2,1,0,0.0,0,0,0,0,0,0,8,0.0,0,0,22,1,1,22.5,75.9,75.2,86.2,,,39.6,60.0,6,0,0,0,0,6,6,1,0,1,0,6,12,6.0,3.0,,0
Jamaal Williams,11889,HB,NO,1,2,0,0,0.0,0,0,12,0,0,0,6,0.0,0,0,20,0,1,68.2,52.4,76.8,,39.9,40.8,63.0,,8,0,12,1,15,3,0,0,1,3,0,12,6,3.0,6.0,0.8,1
Mike Boone,31615,HB,CAR,1,2,0,0,0.0,0,1,11,1,0,0,7,0.0,0,1,5,0,0,65.2,42.3,74.8,,5.4,37.0,61.7,,8,1,0,0,8,2,0,0,2,2,0,11,7,3.5,5.5,0.0,2
Samaje Perine,11869,HB,KC,1,2,0,0,0.0,0,0,9,0,0,0,5,0.0,0,0,16,0,0,67.8,73.1,76.5,,73.1,82.8,63.6,,9,0,20,2,7,2,0,0,2,4,0,9,5,2.5,4.5,2.86,2
Dare Ogunbowale,12329,HB,HST,1,2,0,0,0.0,0,0,12,0,0,0,3,0.0,0,1,13,0,1,66.7,65.9,77.3,,64.0,57.9,67.0,,9,0,6,1,8,2,0,0,1,3,0,12,3,1.5,6.0,0.75,1
Xavier Worthy,144718,WR,KC,1,2,1,0,0.0,0,0,10,0,1,1,11,110.0,0,0,16,0,0,71.5,69.6,0.0,,,71.3,63.0,58.8,6,1,79,8,35,17,0,0,8,10,0,10,11,5.5,5.0,2.26,0
Mitch Trubisky,11757,QB,BUF,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,4,0,0,66.7,62.1,72.3,60.4,,,60.0,60.0,0,0,0,0,0,9,0,0,0,2,0,-1,0,0.0,-0.5,,0
Bryce Young,123943,QB,CAR,1,2,0,0,0.0,0,0,0,0,0,0,,100.0,0,1,5,2,0,34.3,80.3,77.8,78.7,,,62.9,60.0,7,0,0,0,0,11,8,2,0,0,0,8,18,9.0,4.0,,0
Ricky Pearsall,100660,WR,SF,1,2,0,0,0.0,0,0,2,0,0,0,0,0.0,0,0,28,0,0,71.8,78.4,76.5,60.0,,80.9,52.9,54.4,4,0,141,8,36,6,4,1,10,9,0,6,1,0.5,3.0,3.92,0
