player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Ezekiel Elliott,10638,HB,DAL,1,12,2,0,0.0,0,0,31,0,0,2,24,30.8,0,4,9,0,6,74.5,64.5,80.6,,78.8,51.8,67.9,,9,0,0,1,28,12,0,0,4,13,0,31,24,2.0,2.6,0.0,4
Deebo Samuel,48274,WR,SF,1,10,3,1,36.1,26,0,72,0,1,3,24,73.8,1,2,28,0,3,74.6,77.0,80.4,,49.8,75.2,70.7,56.8,26,0,38,3,16,27,0,0,3,13,1,72,24,2.4,7.2,2.38,6
Damien Harris,35134,HB,NE,1,9,2,0,0.0,0,0,30,0,0,2,21,46.7,1,1,19,0,6,73.1,56.1,72.8,,44.0,60.1,56.8,,14,0,7,1,6,9,0,0,1,10,0,30,21,2.33,3.3,1.17,1
Jalen Hurts,40291,QB,PHI,1,8,0,0,0.0,0,0,33,0,0,0,4,0.0,1,1,24,1,4,81.4,45.3,79.0,41.2,,,68.2,60.0,11,0,0,0,0,16,6,1,0,7,0,39,4,0.5,4.9,,2
Chase Edmonds,45851,HB,ARZ,1,8,1,0,0.0,0,0,28,0,0,1,20,31.3,1,2,1,0,1,72.1,52.1,76.5,,61.1,53.2,52.9,,10,0,0,0,16,8,0,0,1,8,0,28,20,2.5,3.5,0.0,7
Rhamondre Stevenson,98689,HB,NE,1,8,1,0,0.0,0,0,27,0,0,1,11,11.5,0,2,19,0,6,73.5,74.9,74.3,,73.4,83.8,67.5,,8,0,33,4,14,8,0,0,4,12,0,27,11,1.38,3.4,2.36,1
Miles Sanders,40555,HB,PHI,1,7,3,0,0.0,0,0,16,0,0,3,14,60.0,1,1,24,0,2,72.7,53.4,74.4,,73.0,63.0,51.0,58.6,14,0,12,3,8,11,0,0,3,10,0,16,14,2.0,2.3,1.5,4
Josh Allen,46601,QB,BUF,1,6,2,1,22.7,15,0,23,0,0,1,16,177.8,2,4,4,0,1,78.3,94.8,78.2,90.7,,,91.1,60.0,26,0,0,0,0,22,43,3,0,3,0,66,29,4.83,11.0,,0
Matthew Stafford,4924,QB,LA,1,6,0,0,0.0,0,0,2,0,0,0,1,0.0,1,2,26,0,0,77.0,90.3,78.8,90.6,,58.9,65.7,60.0,10,0,0,0,1,35,20,3,0,3,1,22,2,0.33,3.7,0.0,0
Eno Benjamin,57136,HB,ARZ,1,4,0,0,0.0,0,0,8,0,0,0,7,0.0,0,0,1,0,0,70.0,69.0,75.5,,78.7,83.5,61.2,,5,0,26,2,8,4,0,0,2,6,0,8,7,1.75,2.0,3.25,3
Kalen Ballage,45741,HB,PIT,1,4,0,0,0.0,0,0,13,0,0,0,11,0.0,0,2,25,0,0,68.6,67.1,74.6,,76.7,50.0,73.6,,5,0,0,0,13,4,0,0,0,4,0,13,11,2.75,3.3,0.0,4
Tony Pollard,27126,HB,DAL,1,4,0,0,0.0,0,0,14,0,0,0,9,0.0,0,0,9,0,3,72.2,64.4,78.4,,80.6,58.0,65.6,59.9,8,0,12,2,16,5,0,0,2,6,0,14,9,2.25,3.5,0.75,1
James Conner,11860,HB,ARZ,1,4,0,0,0.0,0,0,19,0,0,0,8,0.0,1,3,1,0,1,69.4,53.6,75.0,,80.1,54.5,60.0,43.9,11,0,5,1,6,5,0,0,2,5,1,19,8,2.0,4.8,0.83,2
Dak Prescott,10769,QB,DAL,1,4,0,1,63.0,17,0,17,0,0,0,1,0.0,1,2,9,1,0,35.2,59.3,79.5,61.3,,,50.0,60.0,17,1,0,0,0,17,10,3,0,1,1,27,4,1.0,6.8,,0
Patrick Mahomes,11765,QB,KC,1,3,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,16,0,0,79.9,78.0,79.0,77.6,,59.1,61.4,60.2,23,0,0,0,1,18,29,3,0,0,0,29,4,1.33,9.7,0.0,0
Mitch Trubisky,11757,QB,BUF,1,3,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,4,0,0,67.2,61.2,68.2,,,,60.5,,0,0,0,0,0,3,0,0,0,3,0,-2,0,0.0,-0.7,,0
Isaiah McKenzie,11927,WR,BUF,1,3,0,1,51.7,15,0,29,0,1,0,2,11.1,1,1,4,0,2,73.1,85.6,75.9,,,80.5,67.7,59.0,15,0,45,3,12,7,0,0,3,6,0,29,2,0.67,9.7,3.75,0
Derrick Gore,32342,HB,KC,1,3,0,0,0.0,0,0,3,0,0,0,5,0.0,0,0,16,0,1,67.2,56.7,68.3,,,57.7,57.6,60.0,5,0,0,0,2,4,0,0,0,3,0,3,5,1.67,1.0,0.0,2
Ja'Marr Chase,84270,WR,CIN,1,3,1,1,65.2,15,0,23,2,0,1,2,5.6,1,2,7,0,1,72.5,82.9,80.3,,,80.4,70.0,57.6,15,0,116,9,36,22,0,0,12,12,0,23,2,0.67,7.7,3.22,1
Mecole Hardman Jr.,42683,WR,KC,1,2,0,0,0.0,0,0,6,0,3,0,7,175.0,0,0,16,1,0,71.9,73.6,76.4,,,75.3,60.0,59.7,6,0,43,4,25,12,0,0,4,6,0,6,7,3.5,3.0,1.72,1
Joe Burrow,28022,QB,CIN,1,2,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,7,0,0,78.9,89.7,78.8,87.7,,,60.0,60.0,-1,0,0,0,0,26,0,0,0,2,0,-2,0,0.0,-1.0,,0
Kyler Murray,38334,QB,ARZ,1,2,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,1,1,0,0,79.1,60.4,78.4,60.0,,,59.5,60.0,7,0,0,0,0,15,7,1,0,1,0,6,7,3.5,3.0,,0
Ben Roethlisberger,1732,QB,PIT,1,2,0,0,0.0,0,0,-1,0,0,0,-3,0.0,0,0,25,1,0,31.1,35.8,79.2,42.3,,,37.3,60.0,0,0,0,0,0,20,0,0,0,2,0,-1,-3,-1.5,-0.5,,1
Jake Funk,45835,HB,LA,1,2,0,0,0.0,0,0,5,0,0,0,4,0.0,0,0,26,0,0,65.2,48.3,70.5,,,57.5,53.0,,8,0,0,0,2,2,0,0,0,2,0,5,4,2.0,2.5,0.0,2
Benny Snell Jr.,45954,HB,PIT,1,2,0,0,0.0,0,0,15,0,0,0,7,0.0,0,1,25,0,1,67.8,64.1,74.6,,74.6,56.7,66.9,60.0,8,0,16,2,12,3,0,0,2,4,0,15,7,3.5,7.5,1.33,0
Mac Jones,60323,QB,NE,1,2,1,0,0.0,0,0,0,0,0,0,,100.0,1,1,19,0,0,79.6,76.6,0.0,76.0,,,66.0,60.0,16,1,0,0,0,18,18,2,0,0,0,18,16,8.0,9.0,,0
Jimmy Garoppolo,8697,QB,SF,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,28,0,0,76.8,54.5,0.0,59.5,,,58.3,60.0,1,3,0,0,0,38,1,1,0,0,0,1,7,7.0,1.0,,0
Chris Evans,27303,HB,CIN,1,1,0,0,0.0,0,0,9,0,0,0,2,0.0,0,0,7,0,0,72.3,71.3,69.3,,,60.0,62.8,60.0,9,0,0,0,1,2,0,0,0,1,0,9,2,2.0,9.0,0.0,1
Scott Miller,47481,WR,TB,1,1,0,0,0.0,0,0,9,0,0,0,0,0.0,0,1,30,0,0,64.6,59.5,74.8,,,54.8,63.0,61.1,9,0,8,1,8,11,0,0,1,2,0,9,0,0.0,9.0,1.0,0
Darrel Williams,13014,HB,KC,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,16,1,0,61.9,54.1,71.6,,75.2,55.7,56.9,60.0,4,0,0,0,4,2,0,0,0,1,0,4,2,2.0,4.0,0.0,1
Kendrick Bourne,12270,WR,NE,1,1,1,0,0.0,0,0,14,0,0,1,9,112.5,1,1,19,0,0,70.3,81.5,77.8,,,78.4,63.1,60.0,14,0,77,7,34,4,0,0,8,8,0,14,9,9.0,14.0,2.26,0
Samaje Perine,11869,HB,CIN,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,7,0,1,61.9,53.3,74.2,,73.1,54.1,57.0,60.0,2,0,0,0,9,3,0,0,0,1,0,2,1,1.0,2.0,0.0,0
Tyler Boyd,10689,WR,CIN,1,1,0,0,0.0,0,0,3,0,0,0,1,0.0,0,0,7,0,0,68.3,59.3,77.7,,,63.1,58.5,42.6,3,0,26,4,31,25,0,0,5,5,0,3,1,1.0,3.0,0.84,0
Michael Burton,9601,FB,KC,1,1,1,0,0.0,0,0,3,0,0,1,2,200.0,0,1,16,0,0,61.9,63.1,71.7,,72.4,55.3,61.4,60.0,3,0,0,0,4,2,0,0,0,1,0,3,2,2.0,3.0,0.0,0
Derek Carr,8671,QB,LV,1,1,0,0,0.0,0,0,0,0,0,0,,100.0,1,1,23,1,0,81.6,76.2,79.7,73.2,,,65.9,60.0,20,0,0,0,0,15,20,1,0,0,0,20,0,0.0,20.0,,0
CeeDee Lamb,61570,WR,DAL,1,1,0,0,0.0,0,0,5,1,0,0,2,0.0,0,1,9,0,0,71.4,68.5,0.0,,,70.4,,54.1,5,1,21,1,44,14,0,0,4,2,0,5,2,2.0,5.0,0.48,0
Kenneth Gainwell,77737,HB,PHI,1,1,0,0,0.0,0,0,6,0,0,0,5,0.0,0,0,24,0,1,72.4,70.7,74.6,,68.2,75.8,62.9,60.0,6,0,49,5,15,3,0,0,5,6,0,6,5,5.0,6.0,3.27,0
Zack Moss,40341,HB,BUF,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,4,0,1,61.9,51.8,68.5,,,57.7,57.7,60.0,0,0,0,0,2,4,0,0,0,1,0,0,1,1.0,0.0,0.0,0
Boston Scott,39462,HB,PHI,1,1,0,1,100.0,34,0,34,0,0,0,0,0.0,1,1,24,0,1,64.6,63.0,67.1,,26.9,61.7,62.9,,34,0,1,1,4,1,0,0,1,2,1,34,0,0.0,34.0,0.25,0
